Unfunny,Somewhat funny,Funny,Caption
22,5,2,How long have you had a split personality?
20,3,1,And when you were peeled, how did that make you feel?
22,2,2,So you feel you unconsciously willed him to fall?
24,9,1,Are you surprised you let that slip?
47,15,13,And when did you start identifying as a plantain?
28,3,5,I wasn't ready.
22,4,1,How would you like it, Doc, if they ripped off all of your clothes?
29,4,5,Why sidewalks?
16,1,0,'I'm falling for you'
23,7,1,It seems like everything is one big punchline to you.
27,11,3,When did you realize you were not organic?
17,4,0,So, the end of vaudeville made you feel low...
27,5,4,They're not laughing at you. They're laughing at him.
15,0,0,I think you can make me , Doc.
38,16,8,I'm leaning towards banana split personality, but there a bunch of other possibilities
16,1,0,You know, your appeal with me is slipping......
18,3,0,I keep dreaming that I'm in a jungle being chased by apes and I can't escape.
24,6,1,I was nuts. Now I seem to be full-on bananas.
14,1,0,When do you believe you started down that slippery slope of ice cream addiction?
32,4,4,. . . and you said you went . . . what?
25,0,4,And how did that make you feel -- the no-slip sole?
26,6,3,I'm sorry to hear that. How are you coping with the split?
13,0,0,So, how did that make you peel, er, I mean feel?
21,6,1,Ever since I opened up to you it has felt like something went missing.
38,8,3,Of course you are appealing...
20,6,0,Good work! You've discovered your inner self.
31,5,6,Why do you think you feel empty inside?
18,4,0,Tell me about your slippery days.
28,6,3,How long have you been having these feelings of emptiness?
27,6,4,... but the important thing is that YOU know sometimes a banana is just a banana
19,1,1,Well, in your case going bananas may not be all that bad.
22,3,2,You're not a nut case.
35,27,4,Actually, I charge by the hour, not per pound. Why do you ask?
24,1,3,Larry, you can still take pride in your professional accomplishments even if you're only second banana at the firm.
21,5,1,Let's begin with why you feel like you are prone to so many slipups.
16,0,0,And how does that make you peel? I feel like something is missing inside.
25,11,0,So your dream was about a band of hungry monkeys.
33,20,4,When did you start feeling this emptiness inside?
31,9,7,When did you first realize you were really a plantain?
18,4,0,How do you feel about your lack of an inner banana?
22,1,0,It's just that you have a threatening look about you.
23,4,2,Let's try and peel back some more layers
35,8,8,Tell me about your first split.
16,1,0,Come again - you think the hands at the other end of the hoe might have been your mothers?
21,7,2,So how long have you had these feelings of being totally discarded?
35,20,5,Everything's a "slippery slope" to you.
19,2,1,Don't worry about making a Freudian slip. I'm a Jungian.
18,0,1,You are saying you have a banana sized hole in your life you're trying to fill, go on...
22,3,2,Sometimes you work so hard to peel away a patient's exterior persona and there's just bupkis underneath it all.
24,4,2,So tell me, why do you think you're a couch potato?
14,0,0,So, how did you decide on yellow?
26,9,2,Your lack of an inner-self appears to be the crux of the problem.
17,2,1,So you think you're responsible for the split?
19,3,0,No one ever finds me appeeling enough. It's always orange, orange, orange.
12,0,0,Its a slippery slope, Doc
29,3,4,Can you elaborate on this "rotten feeling" your having.
18,2,1,So, how's your transgender transformation going?
24,5,3,It all started when a bunch of us got together for a friendly breakfast...
26,16,6,I feel like my whole life's been a joke.
23,4,2,You use your slipperiness as your greatest defense, but deep inside, you feel truly empty.
20,2,1,Your mother sounds like a real bitch.
39,8,3,It's been six months, Lucille. I don't think he's coming back.
21,1,2,You don't need a therapist to put you back together, you need a zipper.
26,9,0,"How long do you feel you've been slipping?
20,6,0,I'm hearing that it was really hard for you when your dad split.
33,5,0,So being the top banana slipped away,....get over it!
33,8,4,Now tell me what's going on inside.
17,0,1,So you feel you have slipped up
25,7,1,Lets talk about your feelings of emptiness.
23,2,2,Now I understand what they meant by "side-effects."
18,2,0,No, you shouldn't feel any sense of inferiority being the frontrunner's backup hairdo.
22,0,1,He's just not that into you.
18,3,0,Sure I am soft hearted but why do they blame me for giving them the slip?
18,0,0,Whether he comes back for this or not, the world is surely going to devour him.
16,2,0,Of course others find you appealing.
20,6,0,No, I think you're appealing.
21,2,0,That is a slimy thought.
20,5,0,It's what's on the inside that counts.
17,0,0,No, euphemistic banana split is not a Freudian slip.
25,7,0,When did you first feel that you were coming "unpeeled"?
16,1,0,The clowns are trying to kill me. I've been stepped on 37 times this week.
18,2,0,Pardon my Freudian slip.
26,3,0,You say you want me to walk on you?
27,4,4,Tell me about your last Freudian slip
26,4,0,Damn . . . I can hardly resist your appeal !
18,4,0,I see you're learning to pull back your skin and show your true self.
25,2,0,Some things just can't be helped.
26,5,1,Can you elaborate on this empty feeling?
16,1,0,I know life can be slippery, but you can't allow it to trip you up.
46,21,13,Why do you feel the work we're doing is fruitless?
32,17,4,Have you talked to a doctor about getting it reattached?
22,6,1,So you're not top banana anymore ...... get over it!
22,7,1,You know sometimes a banana peel is just a banana peel
37,16,8,What you've experienced is a Freudian slip.
16,0,0,Its not your fault. It was your owners choice to give your body to this ice cream.
17,2,0,You want to be more than just A Peeling?
39,6,0,having sex with your patient isn't an ethics violation if the patient is a fruit.
19,4,1,We can finish talking about your peelings next week; it's time for me to split.
19,1,0,Is that a banana or are you just glad to see me?
22,5,0,Peeling away that ego is a good first step.
23,10,1,I WOULD NOT REFER TO THIS SESSION AS FRUITLESS
16,2,0,You're just a slip of a thing
20,1,0,What would Freud say about you talking to me?
21,5,1,So my wife got nuts and I split.
22,2,2,And how does that make you feel when people now think you're an orange knocking at their door?
18,3,0,Don't worry, you're not the first to make a Freudian slip.
14,0,0,He overheard hunter's wife say he only shoots blanks.
18,1,1,Sorry, but unless you fully accept me when I open up we can not have a fruitful conversation.
22,6,1,Is that a banana on your cushion or are you just happy to see me?
18,5,0,There is more to life than slip and fall.
13,1,0,We're not talking about the slips of others...we're talking about yours!
25,8,2,Ever since I opened up to my girlfriend, I've had this very empty feeling inside.
31,7,1,Sorry. 'Nuts' would have been more diplomatic
19,2,1,Do you blame yourself for keeping the doctor away?
24,1,3,I think we've established that your anxiety started when your parents split.
14,0,0,No, I am not going to enable your penis envy any more. It's time to move on.
21,5,0,You were great, but let's talk about your 'second act'
19,1,1,Your payments are on a sliding scale.
24,7,1,So this emptiness you've been feeling....
25,4,2,Stop with the Freudian slip jokes, already!
20,3,1,Tell me about the conversations before he split.
30,2,1,You say you feel stepped on and ridiculed?
15,0,0,Well, Freud said that we are perfect, but we are missing our spears.
21,4,1,I only accept Apple Pay.
15,0,0,That *is* the technical term for your condition.
26,10,4,Survivor's guilt is perfectly normal.
15,1,0,He really is going bananas.
19,3,1,I know I should have considered the consequences, but it was so funny in the cartoons
41,26,9,So you feel that people are going out of their way to avoid you.
22,0,0,They think I don't have feelings.
37,12,8,Don't get all mushy on me.
18,0,1,Don't let one slip eat you up inside.
24,3,2,Your guilt complex isn't difficult to understand.
23,8,2,When did you first start feeling empty inside?
43,22,12,How long has your life seemed fruitless?
16,1,0,And what happened next?
27,9,3,When did you notice that people are trying to avoid you?
26,7,3,There are no more layers to peel.
17,4,1,What makes you feel everyone is trying to avoid you?
18,2,0,Yes, but for a peel, but you have appeal.
34,10,6,"Feelings of emptiness are common for someone in your position".
28,8,4,Well, you're right. Sometimes a banana is just a banana, but.....
24,8,2,Yes, I do understand emptiness.
26,9,3,It sounds like you need more potassium.
18,2,1,Everyone keeps stepping on me.
24,9,1,Have you ever asked why you feel the need to open yourself up to complete strangers?
20,3,1,Let's talk about your self-esteem. Do you think that others find you a'peeling?
21,5,1,You shouldn't feel guilty just for making people laugh.
17,0,0,And when did this war injury occur?
29,14,3,I'm sure there are plenty of people out there who think you're still funny.
14,0,0,The world's changing….I think I'm the one that's slipping!
17,4,0,How did causing that slip make you feel?
15,0,0,How do you say you are doing the opposite of coming out of your shell?
39,15,11,So what I hear you saying is, now that we have peeled back the layers, you feel empty inside.
16,1,0,I'm impressed by your agility to roll around on the floor. Now please get up on the couch and put your jacket back on.
15,1,0,Easy to get a complex when you are just apealing .
19,1,1,But I don't think you could be more appealing than you are right now.
19,3,1,Have you considered not trying to be funny all the time?
18,5,0,It's usually best to establish trust before opening up to someone.
21,7,0,Tell me about your rotten childhood.
18,2,1,I assure you, feeling abandoned and that your life is a joke is very normal for someone in your current state.
19,1,0,Tell me about your relationship with Pogo
22,2,2,A diagnoses of "he went bananas" is so 80's.
31,11,4,Let's talk about your family tree.
26,6,1,I thought I had tough skin, by I always feel empty inside.
14,0,1,You're thinking only skin-deep--get to the substance!
35,3,1,I understand it isn't easy to open up to me without your bunch
16,1,0,He said I have appeal for you before he fell out the window. It was a classic Freudian slip.
14,1,0,This is a peel to your imagination.
16,0,0,She gave me the slip, peeled off, and left me nothing but a husk.
16,1,0,What makes you think people are laughing at you?
25,9,2,She took all of me. I feel so empty inside.
23,4,2,Don't feel bad, he could have just as easily been hit by a truck.
20,2,0,Your parents may not be human, but you’re still entitled to blame them for your problems
16,0,0,He's a chutzparrot.
19,1,1,When did this feeling of abandonment start?
29,3,0,Under the right circumstances you could be half of a comedy team, you have a future in show business. Forget being furniture oil.
21,7,0,I really feel like I've been slipping lately
25,6,2,'And you think the Freudian kind is taken more seriously than yours?'
18,3,0,Do you remember where you were when you first noticed that "you lost it?"
15,1,0,Green, yellow, brown-- now black—can’t seem to fit in.
29,14,3,So, what makes you think I would fall for you?
25,13,2,I know how difficult this split's been for you.
14,0,0,We discussed invisibility as a side effect ... but I'm going to mark that your "Man Problems" have subsided
20,3,1,Nice slip
18,3,0,How did you feel when your parents split?
29,11,3,Do you still feel that everyone you come into contact with ends up hurt?
18,4,0,Well, you've certainly got appeal.
21,4,1,And why is that a Freudian slip?
19,1,0,So shall we call this "wish fulfillment"?
17,3,0,So you aren't happy to see me?
18,4,0,We call it splitting....
20,1,0,How are you coping with this deep sense that your life's mission has passed on to others?
28,10,3,No, a fear of clowns is really very common.
34,9,7,You think you got problems. I just ate a client.
20,5,0,Why do they call me a slippery character?
23,4,1,You really shouldn't worry so much. I'm sure people find you appealing.
16,1,0,It was just one slip up.
29,0,0,Yes, and Mr. Bad stole you, the real banana inside.
18,3,1,So, when did this fear of people stepping on you begin?
20,2,1,Perhaps she only wanted you to think that her vulnerabilities were in the palm of your hand, Mr. Kong. Mr. Kong?
31,21,3,And who do you feel second to?
24,8,2,Explain to me again why you feel your life is so fruitless.
18,3,0,Quit monkeying with me.
29,4,4,When I told you to try peeling back the layers, I meant of your subconscious.
21,4,1,Let's role play—I'll be the banana peel and you be the one slipping
15,0,0,Have you tried less ethylene?
19,5,0,So, you're saying that size does matter. Tell me more.
16,1,0,Have you considered taking responsibility for your actions, having some skin in the game?
30,6,4,Look, I admit you have appeal, but sometimes a banana is just a banana.
25,5,3,You're not the best banana in the world today. And that's okay.
36,21,6,Tell me again how he fell for you
24,8,2,She was only interested in my body.
23,5,1,I feel empty since Chiquita left me.
24,8,2,This is a breakthrough. You finally opened up.
17,2,0,Yes Edna I did say if you want to beat depression you must have 100 percent skin in the game but you take things so literally
15,0,0,You don't want to join the Banana Peal Challenge"
26,11,2,I'm here because of a split.
30,10,4,I understand your guilt complex about the ones you've hurt, but remember, you're the one getting stepped on.
21,6,1,Tell me more about your father. You said he was always just hanging around?
24,5,3,My wife says I've lost my appeal.
17,2,0,Actually, you're my first post-op trans-banana.
20,3,1,So you feel people are laughing at you, not with you.
43,17,12,It seems to me like you may be struggling with an eaten disorder
16,1,0,Do you resent being the butt of cartoon jokes?
14,0,0,I prefer my fruitcakes without banannas.
19,5,0,If only we could peel away some more of your past.
36,25,5,In retrospect, do you feel the trip to zoo was a good idea?
15,0,0,If you site like this, with your peels crossed, I'm sure the jokes will stop.
23,4,2,How do you feel when people insist that, biologically, you're a berry?
29,3,4,My life just seems fruitless!
21,5,2,You're not a joke.
17,0,0,So, h
15,0,0,Forget the Onion. Try pealing back these layers.
23,4,2,First, let's lose that negative self-image, OK? Your appeal is that you're a peel.
17,0,0,I had a terrible dream with mommies...I mean monkeys staring right at me
16,2,0,Divorce can be devastating, but nothing compares to a banana split.
20,3,0,I'll see you at group next week with a bunch
23,5,1,So when did you feel life was slipping away from you?
20,2,0,Please don't take this personally but I'm not sure if I'm qualified to help you!
15,0,0,Tony! I thought you would never change
22,2,2,I apologize for wearing heels today... I will make a note that they are a trigger for your anxiety.
31,9,5,No, I don't think Viagra will help you.
21,3,0,Our time's up. Please see yourself ALL THE WAY out
18,3,0,Why these are Manolo Blahniks, why do you ask?
19,5,0,When was it you first realised you no longer had any more skin in the game ?
28,9,4,It seems you have a banana split personality.
23,4,2,I just can't peel back any more layers.
25,8,2,I can assure you, the recurring dream of being stepped on is no joke.
32,17,5,You need to stop blaming yourself for the accident.
33,14,4,My, aren't we thin skinned!
19,2,1,So, Mr. Peel...you feel as if you are the butt of every joke...
15,0,0,I get this rush when someone slips on me and cries out in pain. Is that normal?
27,13,2,Tell me more about this 'empty' feeling.
19,1,0,So, you think your skin is unappealing?
24,9,2,Try to be optimistic. Slapstick could always make a comeback.
16,1,1,Why do you think people can't see beyond your skin?
65,7,3,How long have you felt like a fruit trapped in a berry's body?
44,0,1,What makes you say I've become a shrinking violet?
14,0,0,O. M. G! Now I need therapy–and a huge fruit salad...
27,13,2,Potassium dependency can be treated.
20,1,2,Don't tell me...you are slipping back again.
19,0,2,Just because Tyler wants to go out of state to college doesn't mean he is rejecting you as a mother.
17,2,0,Let's start with, 'nanner, nanner, boo boo'.
19,3,0,What makes you think you've lost your appeal?
17,3,1,Berry, I know you are misunderstood, but you have thick skin.
19,1,1,When you chose a career in show business, do you feel you were just reinforcing your need to be stepped on?
22,2,2,And so I told him, "I wasn't asking to be eaten because I wore this."
14,0,0,Oh, you poor thing!
20,1,2,Your suggestion that this endeavor is fruitless could be interpreted as a projection.
20,3,1,And how long have been hearing these screaming voices above you?
23,1,3,Of course there's more to you than just physical humor.
24,6,1,Frankly, you don't even look bruised.
19,2,1,When did this fear of slopes begin?
23,4,2,let's discuss why you believe you're unappealing
36,10,8,Have you considered you might not be as funny as you used to be?
20,3,1,Indeed a slippery slope to be top banana again.
23,1,3,So how do you peel?
20,2,1,Your separation anxiety seems to be tripping up everyone you meet.
43,20,11,Of course, you didn't cause all those accidents.
39,16,9,Twenty brothers and sisters? Wow, that's a bunch!
16,2,0,So, how long have you had this peeling feeling?
17,2,0,Everyone slips up sometimes.
35,26,6,What do you mean you bring people down?
43,25,11,It's not your fault - accidents happen.
19,1,1,The pratfalls don't get laughs anymore, just compassion and Day-o, Day-o, Day-o.
17,2,0,Seems like all that clown ever wants to do is step all over me.
36,13,7,I'm afraid that you're an accident waiting to happen.
20,3,1,You can blame your parents all you want but I still believe those bruises are natural.
17,0,1,So your Mom said you need a job with more prestige?
26,5,3,While I do find you appealing, you should know I don't date my patients.
22,8,1,And how are things going with your friends? Are you still hanging with the same bunch?
17,2,0,Why should I feel guilty for her fall? She shouldn't have been wearing those silly backless Why should I feel guilty for her fall? She shouldn't have been wearing those silly little backless shoes!
19,1,1,Last week we talked about how self-actualization was driving you bananas...How's that going?
35,16,5,How long have you wanted to come out?
16,0,0,No, it's perfectly natural for you to be aroused by a drawing of a member of the opposite sex. That's totally normal, not only for banana peels, but also for grown men who have steady jobs and even, perhaps, a popular Tumblr blog. Totally normal.
23,6,0,I just really feel like I'm not myself anymore, like my inner self has been ripped out of me.
20,2,1,Now tell me- how did that make you peel?
34,7,4,Why do you think you always feel the need to be funny?
33,10,5,You suffer from a banana split personality
95,76,53,I'm going to be brutally honest. You're an accident waiting to happen.
30,15,4,Don't worry, I see lots of patients with split personalities.
16,1,0,Are you at all concerned with your habitual need to incite slippage.
22,3,2,So, when did you start feeling you weren't appealing?
19,4,0,Yes, but the people who fall and hit their heads don't really care if the slip is Freudian or not.
22,5,1,>> And how does that make you peel--I mean, feel? >>*Sigh*...Like I'm going bananas.
18,1,0,I'm a poor hunter, but at least I'm not reading a pretentious magazine.
20,3,1,I'm too thin-skinned.
16,1,0,So why do you think people are always walking all over you?
30,7,4,Well, you may think it was a slip, but I think it was a relapse.
26,6,2,What you're describing is separation anxiety and, given your time together, that's perfectly normal.
15,0,0,"You're right...you do not have any six a-peel".
36,12,7,So you're afraid you might be a danger to others?
34,16,6,On the phone, you said something was eating away at you...
15,1,0,Apparently he's sold that chump on that "one in hand is worth two in the bush" nonsense!
17,4,0,But why do only think it's funny if someone gets hurt?
21,5,1,Diagnosis? Classic split personality.
30,6,6,So you hurt people, but you don't mean to?
19,2,1,...and after the split, I met Foster...
20,4,0,Personally, I find something very appealing about you.
32,15,4,Why am I always the fall guy?
22,3,2,What you've described here is textbook penis envy.
24,6,2,Let's talk about why you call your ex-husband a big ape.
26,7,3,Textbook Freudian slip.
28,7,4,. . . but in your case whipped cream, nuts and fudge are suggestive of a split personality . . .
22,3,2,so...what did YOU slip on?
17,0,0,The banana peel is challenged.
28,8,3,When your mom split, how did that make you peel?
40,5,3,Isn't it always about the monkey on your back?
30,3,1,Why does it bother you to been seen as slippery ?
19,4,0,The bunch is lonely too.
17,2,0,Slipping on your peel needs to be resolved.
38,18,8,How did you feel when you finally separated yourself from the bunch?
22,10,1,I'm going to certify you bananas.
28,9,4,After the split, how did you peel?
19,2,1,You've been causing a lot of Freudian slips.
18,2,1,When did you first feel like you were slipping?
15,0,0,Hollywood's hard on starlets and starfish—and you're both.
23,1,0,Tell me more about your fear of spectators.
20,2,1,So, talk about slapstick.
18,3,0,Do you want to be addressed as 'he,' 'she,' or..?
20,6,0,Ok, go ahead and tell me about your latest slip-up.
24,3,3,I find you very apealing.
25,3,2,So size is the big issue.
24,5,3,What else do you feel besides emptiness?
26,7,3,Lately it seems like everyone is avoiding me.
22,1,0,Honestly, I don't think I'd even recognize this Key person you keep talking about.
17,2,0,I feel like these days I'm so bruised up as time goes on
20,7,0,And why do you feel like you're always the fall guy?
17,2,0,Having a fear of being without a peel is not a slip of the tongue.
34,13,5,You need to stop seeing other people's missteps as your own.
16,2,0,You're telling me that your banana split for someone with a younger peel?
19,2,1,You did what!!!
16,0,0,Over a barrel or out on a limb--which one takes more pluck?
25,10,2,When did you first start to feel empty inside?
41,25,9,So you feel he treats you like trash?
54,21,19,Again with the guilt? He slipped. He fell. Get over it!
23,1,0,after all that, she stole my idea for the slip n' slide
23,5,2,And what exactly makes you feel these slips are Freudian?
18,3,0,I think you need to avoid that slippery slope.
24,7,3,You say you've lost your inner self?
22,3,1,What makes you think you caused a Freudian slip?
28,3,5,So you were born a banana but identify as a kumquat?
18,4,0,And stop calling me mama
18,1,1,Is this real life or am I in therapy?
41,26,9,Now let's discuss your fear of primates...
19,4,0,It seems you are heading down a slippery slope.
25,5,1,And then, she just split.
17,3,0,Why do you feel like you have a split personality?
18,4,0,And you say people walk all over you, despite your appeal?
17,3,0,Slippage is your problem. That's why you have no friends.
47,25,13,I give up. What makes a Freudian slip?
17,1,0,One slip is not tantamount to a fall!
21,3,0,And how do you peel about that?
18,3,0,She says I'm not appealing.
49,28,17,And in this recurring nightmare, nobody slips?
40,5,4,So when did you start feeling responsible for Freudian slips?
17,2,0,Hmmm... and how does your appeal slipping make you feel?
19,3,1,I don't think they're laughing *at* you.
19,1,1,Let's get in touch with your inner self.
24,2,3,I get thrown away, stepped on, and cursed.......I should be happy why ?
23,5,2,I was the only one in my bunch who didn't make Chiquita.
26,2,1,Orange you glad you are not a banana?
24,2,3,I just feel empty and angry,i want to hurt people make them slip and fall.
19,1,1,I'm tired of making people slip on the sidewalk. Ok...I've never made anyone slip on the sidewalk.
49,29,16,Interesting. I said 'smoothly,' but you heard 'smoothie.'
23,5,2,Yes. There is more to life than just pratfalls.
19,1,1,I don't know Doc, I literally feel split on the issue...
33,12,4,It seems that you have finally moved past your phallic stage.
35,25,6,I just don't have it in me anymore.
22,7,2,When did you feel that you were accident prone?
23,7,1,Don't be hard on yourself - the guy who just left here was a real nut!
28,8,3,No. A "Freudian slip" is a different thing.
33,13,6,Have you ever considered the possibility that they are not laughing at you?
24,5,2,When did you first start to feel unappealing?
22,5,2,Impersonating a starfish. Okay, other options for your next career?
21,6,0,"How long have you felt like you were just 'one in a bunch'?
23,4,2,Doc, I have nothing left inside.
17,2,0,So how long have you had these feelings of people always trying to undress you?
14,0,0,That bird has a pair of eggs on him.
17,2,0,Your fragrance is overpowering.
17,3,0,I can't believe you said you found me 'a peeling'
20,1,0,So, you've gone back to your cage before my first question?
18,1,0,So you're giving up your acting career to study the saxophone?
28,15,3,Sliding scale, I presume.
19,1,0,It's much healthier not to take those slipping on a banana peel jokes personally.
27,9,3,Yes, laughter is healthy, but not at the expense of others.
22,5,1,Things were going great until she split!
20,1,1,Please tell me more about that dream. So you were a stepping stone and then...?
23,1,4,You need to make amends with your bunch
26,5,3,When around your peers, do you feel comfortable in your own peel?
31,2,0,How much can I charge a banana?
20,8,0,So your mother was really a plantain......
15,3,0,That was around the time we split up
20,3,1,I understand why you detest monkeys.
23,4,1,If you could be a person, who would you be?
21,1,2,Please don't refer to your loss as, "he left you".
19,2,1,In my opinion, you're not nuts.
31,10,4,Well, your appealing nature is even hard for me to resist, after all, you are easy to fall for.
16,1,0,What I'm hearing you say, is that at least that experience didn't turn you into a vegetable.
16,0,0,The folks in my comedy group complain, say I’ve gone bananas. But, Doc, there are only so many times one can bear to be stepped on.
25,7,2,I'm tired of people just walking all over me.
19,2,1,'I'd say your peelings of emptiness are very organic'
19,2,1,So is what I hear you saying is that you feel like a rotting slippery empty shell?
39,14,9,As your doctor, I can honestly tell you you're not a couch-potato.
20,1,1,So, explain why you feel unfulfilled with your life?
16,1,0,How have you been feeling, slick?
16,0,0,Was that a fraudulent slip?
28,6,2,So I understand you are "Chiquita" but now want to be "United Fruit" ?
29,8,4,Do these episodes always occur in bunches?
21,7,1,Your going to have to forgive yourself for the harm you've caused to others.
21,5,1,And then...he gave me the slip !
21,5,1,So how long have you thought you were a banana?
21,1,2,I'm sure you do feel empty, but can you imagine how the monkey feels?
