,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
61,Must you over-process Everything?,167,27,0.05860410624048693,62,1.5568862275449102,39,2790,101,659
62,"Did it ever occur to you, Phil, that I might need an outlet too?",135,20,0.06366949857529838,63,1.5555555555555556,35,2867,80,659
63,"It's just a lot to process, you know?",139,23,0.06471923262104218,64,1.5539568345323742,31,86,85,659
64,"Stop mincing your words, Harold.",159,28,0.06158987363361082,65,1.5534591194968554,32,2534,99,659
65,How long have you lived in Hamilton Beach?,150,19,0.057956758289858266,66,1.5533333333333332,45,5595,86,659
66,"I like you, but we both know you'll just end up sitting on my kitchen counter gathering dust.",134,22,0.06578784059932415,67,1.5522388059701493,30,306,82,659
67,"It’s over, Steven. I’ve fallen in love with the toaster.",136,19,0.06246554862349355,68,1.5514705882352942,37,1580,80,659
68,I don't think you're processing what I'm saying.,118,18,0.06871838243071327,69,1.5508474576271187,29,3180,71,659
69,"Fred, you're mincing your words again.",138,21,0.06346300935461215,70,1.5507246376811594,34,4230,83,659
70,Ordinarily I don't date guys I meet at mixers.,151,22,0.05994017747806496,71,1.5496688741721854,39,2974,90,659
71,I just got out of a long-term warranty.,162,22,0.05678587249003579,72,1.5493827160493827,45,6855,95,659
72,"I thought ""impressive equipment"" was a little forward on your dating profile.",148,25,0.06311639197083739,73,1.5472972972972974,31,2646,92,659
73,"I ask for blend, I get chop. I ask for puree, I get shred. I'm sorry, Carl. It's over.",159,28,0.06162238346624344,74,1.5471698113207548,31,4908,100,659
74,I feel like you're not processing what I'm saying.,139,19,0.061455448405720564,75,1.5467625899280575,38,4133,82,659
75,Well you seem to be processing it well.,150,21,0.059518325090896614,76,1.5466666666666666,40,1934,89,659
76,I'm leaving you for a Cuisinart.,161,24,0.05841481997292662,77,1.546583850931677,40,2154,97,659
77,I am having a hard time processing all this.,161,23,0.057746440937226876,78,1.546583850931677,42,2390,96,659
78,Are there any other unusual body parts I should know about?,143,20,0.06095797236204261,79,1.5454545454545454,38,2002,85,659
79,"So, I understand you work in the White House Communications Office?",154,29,0.0638911073686329,80,1.5454545454545454,26,5702,99,659
80,"Next time, we'll call ahead and ask to be seated next to an outlet.",160,24,0.0587118503193736,81,1.54375,39,2016,97,659
81,You don't look at all like your pitcher.,150,20,0.058794755431239264,82,1.54,41,1701,89,659
82,Do small appliances run in your family?,143,18,0.05935504071095189,83,1.5384615384615385,41,15,84,659
83,"At this point, I've dated everything but the kitchen sink""",160,24,0.05873904286956593,84,1.5375,38,4677,98,659
84,Would you lower your setting. People are staring.,153,19,0.057185856680086855,85,1.5359477124183007,44,473,90,659
85,You're mincing your words.,142,19,0.0605158557522029,86,1.5352112676056338,38,2172,85,659
86,I realize it will take you a while to process this.,133,24,0.06796598282372705,87,1.5338345864661653,23,2683,86,659
87,Take your time. It’s a lot to process.,163,26,0.05920668234658067,88,1.5337423312883436,35,3026,102,659
88,Do you have to process everything I say?,150,21,0.05957843450708224,89,1.5333333333333334,38,5686,91,659
89,So how long have you been in the Trump administration?,152,23,0.060437122666961114,90,1.5328947368421053,35,3863,94,659
90,That’s a Sunbeam. Your photo showed a Vitamix.”,156,20,0.057101097200301036,91,1.5320512820512822,43,5618,93,659
91,"Bob, mincing your words will only make this conversation harder.",141,21,0.06249878741629118,92,1.5319148936170213,33,3370,87,659
92,This is just a lot for me to process right now.,141,21,0.06249878741629118,93,1.5319148936170213,33,4901,87,659
93,"Well, I did want a man with a pulse.",158,21,0.057263573349012054,94,1.5316455696202531,42,6021,95,659
94,"No, I don’t think my dress is the reason people are staring.",160,21,0.056719736756581034,95,1.53125,43,1659,96,659
95,"My profile does say I'd consider anyone with a pulse, but it was just a figure of speech.",179,24,0.0539044265402549,96,1.5307262569832403,47,3083,108,659
96,I don’t think I have the counter space for this relationship.,147,20,0.059746710461388616,97,1.530612244897959,38,2023,89,659
97,My last date didn't have a pulse.,149,23,0.06139222104627078,98,1.5302013422818792,33,4848,93,659
98,"Sorry, but I wanted to meet a man who could blend in, not a man I could actually blend in.",142,22,0.06296828322276124,99,1.528169014084507,31,3923,89,659
99,Stop mincing words.,148,23,0.0617257678152894,100,1.527027027027027,32,4783,93,659
100,You looked more like a food processor in your picture.,167,23,0.056222610952885325,101,1.526946107784431,42,4287,102,659
101,"Thats funny, my name is Brenda",150,21,0.059600959908990385,102,1.5266666666666666,37,2942,92,659
102,You seem agitated,154,19,0.056941582077280825,103,1.525974025974026,43,2289,92,659
103,"In your photo, it was a Cuisinart.",154,23,0.05984875538186376,104,1.525974025974026,35,4364,96,659
104,"Honestly, you should come out as transblender in your profile",158,23,0.05867422298733566,105,1.5253164556962024,37,6486,98,659
105,"It's  kale, goddammit. Just chew it like a normal human person.",141,19,0.060879704565083986,106,1.524822695035461,36,2267,86,659
106,"I'm afraid to ask, but where is your off button?",143,17,0.058572405322290085,107,1.5244755244755244,41,1042,85,659
107,I'll give you some time to process this.,126,20,0.06734350297014739,108,1.5238095238095237,26,4500,80,659
108,I see you’re still processing this.,153,21,0.05871353856910342,109,1.522875816993464,38,6115,94,659
109,Do you come with attachments?,176,21,0.052813409266464786,110,1.5227272727272727,50,4690,105,659
110,"On the other hand, it's nice to meet a man who doesn't chew with his mouth open.",155,20,0.05740913942540679,111,1.5225806451612902,41,2722,94,659
111,Are there any other small appliances I need to know about?,159,24,0.05907527052469912,112,1.5220125786163523,35,3063,100,659
112,"Not your fault......I never should have checked the "" Anything with a pulse"" box.",163,20,0.05527360170493131,113,1.521472392638037,45,4126,98,659
113,"At this point, I'll date any guy with a pulse setting",148,21,0.06023609444787255,114,1.5202702702702702,35,5824,92,659
114,I know it's a lot to process ...,152,21,0.05901656780161056,115,1.519736842105263,37,3333,94,659
115,I want to warn you — things always get messy when I open up.,152,28,0.06397596349619777,116,1.519736842105263,23,6727,101,659
116,At least I still turn you on.,160,18,0.05463707805823932,117,1.51875,47,820,95,659
117,I've never seen you this agitated,145,17,0.05798619887645719,118,1.5172413793103448,41,6688,87,659
118,Your bio didn't mention you're cordless.,151,18,0.05704597474796829,119,1.5165562913907285,42,2835,91,659
119,"I think I'll eat it whole, but thank you.",157,15,0.05315852215764419,120,1.515923566878981,51,5598,91,659
120,Too much to Process?,130,18,0.06389710663783134,121,1.5153846153846153,31,4918,81,659
121,"You don't mince words, do you?",138,19,0.06191307061824298,122,1.5144927536231885,33,2153,86,659
122,"I'm sorry Frank, but I need more than a 90-day limited warranty.",148,13,0.05380065628334229,123,1.5135135135135136,50,3405,85,659
123,Your photo was of a newer model,158,16,0.053678176117681206,124,1.5126582278481013,49,1876,93,659
124,When you mentioned you worked in food processing I had no idea you meant this.,121,15,0.06440627597978214,125,1.512396694214876,32,517,74,659
125,I'm sorry but I can never love you the way I love the Roomba.,135,18,0.06208703627735461,126,1.511111111111111,33,3806,84,659
126,"""Honestly, at this stage i'll date anyone with a pulse.""",139,22,0.06406689828960706,127,1.5107913669064748,27,1853,90,659
127,Finally I'm dating someone with a pulse.,147,23,0.0620881524658035,128,1.510204081632653,29,3664,95,659
128,"Thank you for putting away your cell phone, I find it very distracting.",151,18,0.05705622467613437,129,1.509933774834437,41,3422,92,659
129,"I thought you were kidding when you said your name was 'Hamilton Beach'"".",155,19,0.05669854426068266,130,1.5096774193548388,41,2986,95,659
130,I’ll date anyone with a pulse.,157,21,0.057591879879319845,131,1.5095541401273886,38,6777,98,659
131,I can see you're still processing this.,136,16,0.059953071271102394,132,1.5073529411764706,37,4511,83,659
132,I'm glad they had a table with an outlet.,138,15,0.0584057537893333,133,1.5072463768115942,40,5342,83,659
133,This is my first mixer.,144,18,0.05912838790786472,134,1.5069444444444444,37,2729,89,659
134,"Honey, you're slurrying your words again.",148,21,0.060256714420901955,135,1.5067567567567568,33,5887,94,659
135,I'm sick and tired of how you process things.,150,19,0.058118652580542315,136,1.5066666666666666,38,204,93,659
136,"When you mentioned on the phone you're from Hamilton Beach, this isn't what I pictured.",152,26,0.06261741186712003,137,1.506578947368421,25,2463,101,659
137,Cuisinart. So you must be French.,158,21,0.0573170157996068,138,1.5063291139240507,38,5135,99,659
138,I’m turned on very easily.,180,26,0.05486693016935342,139,1.5055555555555555,39,6061,115,659
139,We all need an outlet.,141,18,0.06007772192965602,140,1.50354609929078,35,3685,88,659
140,You take me out and all you do is whine.,141,17,0.0592285028484036,141,1.50354609929078,37,6208,87,659
141,"Carl, not here. I'll turn you on when we get home.",159,21,0.05704434509448605,142,1.5031446540880504,38,6213,100,659
142,Sean really? That blender with that shirt ?,175,24,0.054891614784778435,143,1.502857142857143,40,2076,111,659
143,"To be honest, your profile pic looked like a newer model...",148,18,0.05792578193291024,144,1.5,38,218,92,659
144,I told Cynthia I'd take any date with a pulse.,128,18,0.06467666399979001,145,1.5,28,1903,82,659
145,"So tell me, what is spinning around in that head of yours?",144,19,0.05994688143372092,146,1.5,34,3193,91,659
146,"No, I've never met a transblender person before...",120,19,0.06900655593423542,147,1.5,22,3440,79,659
147,"I’m sorry, but he just has more settings than you.",150,17,0.056560632470065875,148,1.5,41,4753,92,659
148,Sure.  It’s all fun and games until somebody’s warranty expires.,176,22,0.05345224838248488,149,1.5,44,4802,110,659
149,"I wish I knew what was in that crazy, mixed-up head of yours.",140,20,0.062081072876161644,150,1.5,30,5164,90,659
150,I can't lie anymore -- I've been seeing the toaster.,148,20,0.05949162579097616,151,1.5,34,5953,94,659
151,I'm afraid you're not processing what I'm saying,142,18,0.05975844560392199,152,1.5,35,5968,89,659
152,I don't know why my mother says I'd date anyone with a pulse.,171,26,0.05709048636168093,153,1.4970760233918128,33,3498,112,659
153,At this point I'll take anyone with a pulse.,161,20,0.05581428806090506,154,1.4968944099378882,40,2047,101,659
154,Tell me again what happened to your last girlfriend?,157,19,0.056160716843876766,155,1.4968152866242037,40,2622,98,659
155,I prefer a man who doesn't mince words.,157,18,0.05542893467395884,156,1.4968152866242037,42,5006,97,659
156,"A relief, actually. My last match was with a pothead.",155,23,0.05958535227705986,157,1.4967741935483871,31,6161,101,659
157,You're making that noise again!,153,17,0.055737374223432966,158,1.4967320261437909,42,5050,94,659
158,Stop mincing your words and tell me what's on your mind.,151,20,0.05858837756303268,159,1.4966887417218544,35,1742,96,659
159,I can see you're still processing.,151,17,0.05628230026586348,160,1.4966887417218544,41,4141,93,659
160,"Obviously, you need time to process things.",149,17,0.056841211894679555,161,1.4966442953020134,40,5735,92,659
161,I know that I've given you a lot to process tonight.,147,19,0.05901542821886587,162,1.4965986394557824,35,4504,93,659
162,That's a lot to process on the first date.,145,17,0.05800328463006956,163,1.4965517241379311,38,6554,90,659
163,"Harold, PLEASE, Stop mincing my words!",143,19,0.060264793648563804,164,1.4965034965034965,33,4534,91,659
164,Can’t you just unplug and enjoy a nice meal?,135,15,0.059362817197971936,165,1.4962962962962962,37,2572,83,659
165,Could you please lower your voice to chop?,133,15,0.060022077800297925,166,1.4962406015037595,36,5889,82,659
166,You can't leave me now - you came with a three year warranty!,133,14,0.059065460777956116,167,1.4962406015037595,38,6299,81,659
167,I'm thinking you're not a good kisser.,170,23,0.05549954065687589,168,1.4941176470588236,38,2509,109,659
168,At this point I’m willing to go out with anybody who has a pulse.,168,24,0.05663618819822226,169,1.494047619047619,35,4726,109,659
169,So you started out in infomercials...,166,22,0.055869108460411016,170,1.4939759036144578,38,300,106,659
170,I thought you meant I was going to see Hamilton the MUSICAL.,162,21,0.056239348491124524,171,1.4938271604938271,38,570,103,659
171,You spin every thing I say!,160,19,0.05536959508384027,172,1.49375,41,6311,100,659
172,I traditionally only date major appliances.,150,20,0.05888347167406787,173,1.4933333333333334,34,6387,96,659
173,"Besides margaritas, what else do you like?",142,17,0.05891375029950271,174,1.4929577464788732,36,5087,89,659
174,I'm trying to process this too.,142,17,0.05891375029950271,175,1.4929577464788732,36,5599,89,659
175,Take all the time you need - I’m still processing my thoughts too ...,138,15,0.058405753789333326,176,1.4927536231884058,38,1905,85,659
176,You have some lettuce stuck between your blades.,173,19,0.05225040342949136,177,1.4913294797687862,47,5569,107,659
177,"I’ve tried dating apps before, but you’re my first appliance.",167,17,0.052268545299462316,178,1.4910179640718564,48,5970,102,659
178,"No, I don't mind...the last person I dated was an attorney.",153,21,0.05873746714268886,179,1.4901960784313726,33,6484,99,659
179,"Is this what they meant when they said ""Adult Mixer",141,20,0.06173530882964272,180,1.4893617021276595,29,592,92,659
180,I have to tell you that I’m leaving you for the microwave.,139,16,0.05898288708701007,181,1.4892086330935252,36,1854,87,659
181,You're not processing what I'm saying.,135,22,0.06555176085933712,182,1.488888888888889,22,5802,91,659
182,I have to admit I'm disappointed. You looked like a Vitamix in your profile picture.,166,22,0.05586320315517542,183,1.4879518072289157,37,4286,107,659
183,"When Angela said you were a real smoothie, I imagined something a bit different.",158,20,0.05660255481561403,184,1.4873417721518987,37,5548,101,659
184,"Joe, I hate that I have to push your buttons to get a pulse out of you.",154,18,0.05622071183831849,185,1.4870129870129871,39,1221,97,659
185,It only happens when someone pushes my buttons.,148,17,0.057115893321800344,186,1.4864864864864864,38,580,93,659
186,"I’m leaving you, I need a man who doesn’t mince words.",148,19,0.05870334399897289,187,1.4864864864864864,34,2376,95,659
187,Don't worry. No one looks like their profile photo.,146,18,0.0585095152885187,188,1.4863013698630136,35,971,93,659
188,You don’t need to be “on” all the time.,138,17,0.06018018999459499,189,1.4855072463768115,33,3811,88,659
189,I'm leaving you for a toaster.,138,17,0.06018018999459499,190,1.4855072463768115,33,6293,88,659
190,My first Grindr date too,153,17,0.05572224532718772,191,1.4836601307189543,40,194,96,659
191,Looks like that's the only Hamilton you're going to see tonight.,153,25,0.06158703695054118,192,1.4836601307189543,24,736,104,659
192,When I said anyone with a pulse...,153,22,0.05945557319823612,193,1.4836601307189543,30,4140,101,659
193,"Thanks for the offer, but I really don’t mind chewing.",153,18,0.05648865316423111,194,1.4836601307189543,38,6847,97,659
194,Do you have to make so much noise when you chew?,151,21,0.059322372653135606,195,1.4834437086092715,31,5837,99,659
195,"I was a little teapot, short and stout, but then I transitioned.",149,21,0.059932263328738085,196,1.483221476510067,30,3056,98,659
196,Just once I'd like to know what's going on inside that head of yours.,147,15,0.05575093839828617,197,1.4829931972789117,41,2893,91,659
197,"I love you, but I hate the noises you make when you eat.",147,19,0.05899931332440837,198,1.4829931972789117,33,6010,95,659
198,Let me get this straight: it turns you on when I push your buttons?,143,19,0.06024764780147719,199,1.4825174825174825,31,4067,93,659
199,I really think chewing 32 times would be sufficient.,143,14,0.05601172898967826,200,1.4825174825174825,41,5184,88,659
200,"Could you perhaps chew on ""low""?",141,17,0.05921030202763632,201,1.4822695035460993,34,3962,90,659
201,"Honestly, you're all Braun and no brains.",162,21,0.05622251288275714,202,1.4814814814814814,36,2905,105,659
202,Why does it take you so long to process everything I say?,162,19,0.054841667394862646,203,1.4814814814814814,40,4768,103,659
203,First time on Grindr?,133,18,0.06278410366286905,204,1.481203007518797,28,6216,87,659
204,I wish you would stop mincing your words.,158,18,0.05514818382410374,205,1.481012658227848,40,4591,100,659
205,Sometimes I feel like you don't even have a pulse.,156,20,0.05713822707316735,206,1.4807692307692308,35,2667,101,659
206,I've got to stop dating just anything with a pulse.,154,19,0.05695851925548873,207,1.4805194805194806,36,5695,99,659
207,I just feel like you’re giving me mixed messages.,173,24,0.05535547626236268,208,1.4797687861271676,35,405,114,659
208,I still think you would have been happier with the dental implants.,146,24,0.06315524961037129,209,1.4794520547945205,22,546,100,659
209,There's no easy way to say this but... I'm leaving you for the toaster.,146,22,0.06164121130193,210,1.4794520547945205,26,5080,98,659
210,I think I'll have that drink after all.,140,16,0.05864858428056736,211,1.4785714285714286,35,6565,89,659
211,Do you even hear yourself?,186,24,0.052381244576059166,212,1.478494623655914,41,2490,121,659
212,Are you even processing what I'm saying to you?,136,17,0.06082844170923715,213,1.4779411764705883,31,695,88,659
213,There's no need to apologize. I'm all waffle iron from the waist down.,130,14,0.06002919644974816,214,1.476923076923077,34,27,82,659
214,"You know, Jim, sometimes you push my buttons, too.",149,16,0.056005147188894225,215,1.476510067114094,39,3357,94,659
215,Stop mincing your words—who is she?,147,18,0.05818787861343426,216,1.4761904761904763,34,3346,95,659
216,You’re just not my speed.,168,14,0.04991608366687539,217,1.4761904761904763,52,3549,102,659
217,So do you attend many mixers?,147,19,0.058983194027174495,218,1.4761904761904763,32,4651,96,659
218,I need time to process.,147,18,0.05818787861343426,219,1.4761904761904763,34,6863,95,659
219,Your profile said you were a major appliance,141,17,0.05919209561034711,220,1.475177304964539,33,4063,91,659
220,"What do you mean, you’re turned on?",139,18,0.06069398058885594,221,1.474820143884892,30,5917,91,659
221,I’m having an affair with the washing machine.,137,15,0.05868193367580533,222,1.4744525547445255,35,1964,87,659
222,I push YOUR buttons? Really?,156,15,0.05337936233509848,223,1.4743589743589745,44,2690,97,659
223,This is not what I expected when I signed up for the mixer,133,16,0.06092152073997354,224,1.4736842105263157,31,927,86,659
224,"Sorry, I'm still processing what you just said.",150,18,0.05730460754803363,225,1.4733333333333334,35,37,97,659
225,"For God’s sake, Henry, just go ahead and get the dentures.",148,23,0.06172576781528937,226,1.472972972972973,24,2579,101,659
226,Wow! My ex only had two settings.,127,15,0.06207144954475316,227,1.4724409448818898,30,739,82,659
227,I do feel you've gotten better at processing your emotions.,163,18,0.053868651943095695,228,1.4723926380368098,41,4420,104,659
228,You looked more like a KitchenAid in your profile pictures...,125,15,0.06281154609290114,229,1.472,29,1776,81,659
229,"When I saw a flyer for a 'Single Mixer', I assumed it was an event of some sort.",142,19,0.06054200466965671,230,1.471830985915493,29,4040,94,659
230,So... You're from Hamilton Beach...,172,23,0.05496393336782872,231,1.4709302325581395,35,6530,114,659
231,You want to push MY buttons?,153,16,0.05490933165912497,232,1.4705882352941178,40,2273,97,659
232,"I need time to process things, too, John.",151,17,0.05623032657275228,233,1.4701986754966887,37,3847,97,659
233,Somehow you manage to twist everything I say!,149,15,0.055167445404482304,234,1.4697986577181208,40,6330,94,659
234,"The 'B' in BYOB stands for 'beverage,' Tom.",147,12,0.0531428803324827,235,1.469387755102041,45,3051,90,659
235,"You think you’re a real smoothie, don’t you?!",162,19,0.05480713233640329,236,1.4691358024691359,38,4645,105,659
236,"Don't mince words with me, Bob...",145,19,0.059576388079899976,237,1.4689655172413794,30,3758,96,659
237,I see your wife finally found out about us.,158,14,0.052103140472658176,238,1.4683544303797469,46,5185,98,659
238,"I said ""Big spender!"" not ""Big blender!""",139,15,0.05803417632091575,239,1.4676258992805755,35,1460,89,659
239,"When your profile mentioned you were a food processor, I thought it was your employment information.",139,12,0.055273613755400526,240,1.4676258992805755,41,5311,86,659
240,"I'd invite you back to my place, but it's a cupboard.",152,18,0.05671819741104194,241,1.4671052631578947,35,4086,99,659
241,You're going to need time to process this.,152,20,0.05823427400628668,242,1.4671052631578947,31,6432,101,659
242,"Unlike my last date, at least you have a pulse.",135,17,0.06112995337441186,243,1.4666666666666666,29,805,89,659
243,It's a good ice-breaker,163,18,0.05384708291242399,244,1.4662576687116564,40,2417,105,659
244,I don't know why you let other people push your buttons,148,21,0.0601948333114628,245,1.4662162162162162,27,4953,100,659
245,I wish you could just tell me how you feel without processing everything,144,21,0.06147721358246857,246,1.4652777777777777,25,723,98,659
246,"It's Margaret, not Margarita.",157,20,0.05681446636325658,247,1.464968152866242,33,456,104,659
247,"Waring Blender darling, not Wearing blender!!!",142,17,0.05884206450905114,248,1.4647887323943662,32,1891,93,659
248,The least you could do is turn it off when I am talking to you.,155,13,0.05200417255893091,249,1.4645161290322581,46,929,96,659
249,I love you I do ...but I need something more solid from our relationship.,168,17,0.05197336041354142,250,1.4642857142857142,44,4911,107,659
250,"After dinner, I'm taking you to Goodwill.",153,19,0.05718585668008692,251,1.4640522875816993,33,243,101,659
251,You promised me you would get off the juice.,153,20,0.05793290529777482,252,1.4640522875816993,31,458,102,659
252,"I'm sorry,Glen. I've fallen in love with my Instant Pot.",151,17,0.056204321703131936,253,1.4635761589403973,36,6663,98,659
253,Are you going to break the ice or shall I?,175,22,0.0536082522593109,254,1.4628571428571429,37,2583,116,659
254,"We prefer the term ""Appliance American""",147,20,0.05972017877107929,255,1.4625850340136055,28,1988,99,659
255,Your profile said you came from a blended family.  I guess I misunderstood.,147,22,0.061260718839079714,256,1.4625850340136055,24,3234,101,659
256,"Well, don't mince words.",147,17,0.05733180506580105,257,1.4625850340136055,34,3396,96,659
257,And you say I don't turn you on any more?,145,20,0.060347564251027074,258,1.4620689655172414,27,2710,98,659
258,Perhaps we should find a quieter setting.,145,15,0.05623967734586239,259,1.4620689655172414,37,4032,93,659
259,Nice ice breaker.,158,16,0.053602070557220195,260,1.4620253164556962,41,6815,101,659
260,Could you use a lower setting?  People are beginning to stare.,156,21,0.05779560644591621,261,1.4615384615384615,30,2171,105,659
261,"Blend? Grate? Liquefy? Chop?
 I feel as if I don't know who you are any more",154,17,0.05538110731291452,262,1.4610389610389611,37,593,100,659
262,I fully regret turning you on.,154,21,0.05836605861713648,263,1.4610389610389611,29,2316,104,659
263,So fascinating. Do you write all the president's speeches?,139,22,0.06398488887718053,264,1.460431654676259,20,667,97,659
264,Drinks are on me.,150,18,0.057252531376291896,265,1.46,33,4611,99,659
265,You look a little different from your pitcher...,148,17,0.05702882636062942,266,1.4594594594594594,34,5943,97,659
