target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
529,1.5977788507967166,0.016799967856010102,2071,33,I'm a Republican.  I don't care about your problems.,356,1189,526,679
5029,1.5952227243382828,0.012854624380272354,3098,34,I find it hard to believe there’s no salmon. Did you try upriver?,421,1676,1001,679
1476,1.5947456679709335,0.01698856755815163,1789,35,"You say there's no more salmon, but your breath tells me otherwise.",246,971,572,679
335,1.5868383404864093,0.011593683893578875,3495,36,And how fresh is the salmon?,408,1861,1226,679
5129,1.586145648312611,0.014971738073854603,2252,37,"I’d recommend the salmon, Sir. It’s very fresh.",295,1227,730,679
4569,1.5828262339418526,0.012854061314300237,2958,38,"So, no luck with the fresh-caught salmon?",363,1597,998,679
337,1.5759778470058843,0.013034678685798476,2889,39,You’re positive the salmon is fresh?,356,1581,952,679
1484,1.572733661278988,0.012789637594323635,2846,40,You say the salmon is quite fresh?,314,1530,1002,679
4731,1.5707614942528736,0.013322005342559385,2784,41,"So, am I to assume the salmon is fresh?",363,1571,849,679
3713,1.5569230769230769,0.016439945647275783,1950,42,"Apologies sir, the Iceberg Salad is no longer on the menu.",273,1137,540,679
367,1.554567901234568,0.015145967888083837,2025,43,I guess I don't have to ask if the fish is fresh.,220,1122,683,679
2011,1.5540342298288508,0.015259195003949387,2045,44,"The salmon was delicious, thank you. I’ll have the berries for dessert.",234,1146,665,679
4330,1.5504246284501062,0.016958174760502508,1884,45,I wanted to order from the wet BAR.,277,1124,483,679
5081,1.547670639219935,0.016659882734848475,1846,46,I was told you had questions about the salmon?,244,1079,523,679
4948,1.5470038482682793,0.01637505241109913,1819,47,"Never mind, I’ll just have the steak.",218,1042,559,679
3161,1.5458044649730562,0.020171023424398252,1299,48,"Please tell me how the Bear-Caught, wild, gluten free, verified non-GMO, Omega-3 heart healthy Copper River Salmon differs from the Eagle-caught, wild, gluten free, verified non-GMO, Omega-3 heart healthy Copper River Salmon.",182,772,345,679
1157,1.5450890292935096,0.016429554240161407,1741,49,I understand you have fresh salmon.,193,985,563,679
5273,1.5434402332361516,0.017336809366140488,1715,50,"No, No!  I said I wanted a COLD BEER!",229,1012,474,679
345,1.5417417417417418,0.016943185896778963,1665,51,"Thanks for checking, I'll just go with the platter of berries.",191,954,520,679
3487,1.540391676866585,0.01728084005534759,1634,52,"Come to think of it, I won’t have the salmon.  I’ll have the venison.",204,961,469,679
2142,1.5399214659685865,0.01785164380491542,1528,53,"Well, if you’re out of the salmon, I guess I’ll do the roots and berries.",191,900,437,679
2132,1.5384110308601444,0.01851358312739304,1523,54,An hour? Are you going to catch it yourself?,208,911,404,679
204,1.5369649805447472,0.01737540994874775,1542,55,Actually I don’t think I’ll have the salmon,173,891,478,679
762,1.5367121507472385,0.017388442251186874,1539,56,"Sure, everyone claims their salmon is freshly caught.",169,885,485,679
5438,1.534805890227577,0.017609643960750647,1494,57,So you personally recommend the freshly caught salmon?,160,855,479,679
2940,1.5336676217765044,0.019326895386541632,1396,58,So… ‘grizzled salmon’ wasn’t a typo.,190,841,365,679
841,1.5298452468680914,0.018415642969427964,1357,59,How's the salmon tonight?,143,781,433,679
5348,1.5294117647058822,0.01856521417337017,1377,60,"In other words, there was no catch of the day.",155,803,419,679
837,1.5282534246575343,0.020929310275075694,1168,61,"Well, your dating profile *did* say you were into long walks in the woods, swimming in rivers and salmon dinners.",153,704,311,679
639,1.5251353441608662,0.018511083946618358,1293,62,I appreciate the effort; farm-raised salmon will be fine.,125,739,429,679
258,1.5225442834138487,0.019809973235034667,1242,63,“Papa makes it too charred. Mama makes it too raw. I suppose you make it just right.”,158,758,326,679
5208,1.5220061412487205,0.022384137703910754,977,64,You look like you could use a break. I'll just have the risotto.,117,584,276,679
1164,1.520583190394511,0.021415779070300366,1166,65,"yeah, to make a long story short after my melting-ice-flow video went viral, I got the acting bug and moved here to L.A. to follow my dreams.  I'm just working here between auditions. So, have you decided or do you need a little more time?",166,725,275,679
3563,1.5202982601491302,0.02025591049122061,1207,66,But I ordered an ice cold beer!,148,727,332,679
1047,1.517915309446254,0.02247372270013828,921,67,So...no salmon?,99,543,279,679
1372,1.5162995594713657,0.019698850323329214,1135,68,I get it.  The salmon is extremely fresh.,114,667,354,679
1523,1.5151515151515151,0.020298654255737177,1122,69,And you're sure the salmon is wild-caught?,119,663,340,679
4534,1.5132905591200734,0.020516405291279318,1091,70,Wait.  Let me guess. Wild caught salmon?,114,645,332,679
1179,1.5128676470588236,0.020843767514579614,1088,71,The salmon was delicious.  How about some fresh-picked berries for dessert?,121,651,316,679
3641,1.5113207547169811,0.020437256770594065,1060,72,The salmon's fresh?,102,620,338,679
5294,1.5067340067340067,0.028518148580206425,594,73,You must be the wader. Bear with me a sec.,69,362,163,679
3138,1.5060728744939271,0.02111978000362018,988,74,I take it that your salmon is wild caught?,94,582,312,679
3776,1.5060362173038229,0.021785633538832887,994,75,Why is the Catch of the Day always salmon?,110,601,283,679
348,1.5051229508196722,0.022921691380338834,976,76,I'll go with your recommendation and eat a live salmon with my bare hands.,128,611,237,679
3273,1.505091649694501,0.021648428986673848,982,77,"'The salmon special sounds great, but I think I'll just get a burger.""",103,589,290,679
5035,1.5036344755970925,0.022493864148295212,963,78,How do I know the fish is fresh?,114,592,257,679
103,1.5026343519494205,0.021995246287907833,949,79,Is the salmon local?,99,571,279,679
4463,1.4983277591973243,0.02321762552034573,897,80,"When I said I wanted to send the salmon back, I only meant to the kitchen!",106,557,234,679
3877,1.4977578475336324,0.022573756083987675,892,81,"Sorry, forget the salmon, I'll have the beefsteak instead.",91,539,262,679
1981,1.4971687429218572,0.022513474841928578,883,82,"So, just how fresh is the ""fresh caught salmon?""",87,531,265,679
461,1.4947613504074506,0.0229066562689394,859,83,I’ll have the Catch of the Day but without the teeth marks this time.,86,520,253,679
564,1.4947491248541425,0.023004628427108997,857,84,"All I asked was, is the salmon fresh?",87,520,250,679
4149,1.4947368421052631,0.023514271947810635,855,85,Thanks for checking on the salmon for me - how was it?,95,527,233,679
3600,1.4864165588615783,0.02453091594442646,773,86,"""Let's get you out of that wet bear suit and in to a dry martini.",83,480,210,679
1549,1.4851228978007762,0.025070496069713427,773,87,I think I'll need a few more minutes. Bear with me here.,91,489,193,679
930,1.4849726775956285,0.025751279494249376,732,88,"Besides listening to climate scientists, what do you recommend?",86,463,183,679
1638,1.4848066298342542,0.025888787346777516,724,89,"Let me guess,Smokey. There was a fire in the kitchen.",85,458,181,679
1178,1.483221476510067,0.0244016313506278,745,90,You're saying the salmon is fresh caught?,72,457,216,679
1544,1.483221476510067,0.024475454994615165,745,91,How do I know you caught it today?,73,458,214,679
1704,1.482479784366577,0.02432273688252166,742,92,Thanks for trying. How’s the frozen?,70,454,218,679
2665,1.4818791946308725,0.024547774205803514,745,93,You're out of ice berg? Fine... Make it arugula then.,74,460,211,679
1395,1.4798331015299027,0.0246412492019068,719,94,I heard the salmon is unbelievably fresh here.,67,441,211,679
5048,1.4788732394366197,0.02557210461808962,710,95,Again? You’re always out of the salmon.,76,446,188,679
1225,1.477231329690346,0.030559761650779473,549,96,One of us is leaving here stuffed.,72,359,118,679
3430,1.4770773638968482,0.026285220773873474,698,97,Okay. No fresh caught salmon. Thanks for checking.,81,446,171,679
302,1.4759825327510918,0.026991712967683983,687,98,The Alaskan Reality special sounds way overdone. I’ll have one anyway.,86,446,155,679
3992,1.4750733137829912,0.025755107312385197,682,99,No luck with the salmon? Then I'll have the Fettucini  Alfredo.,69,427,186,679
3107,1.474074074074074,0.026698641244947304,675,100,"No, I inquired whether this restaurant had a wet bar.",78,433,164,679
1017,1.473053892215569,0.02656865152077549,668,101,"Alright, you make a compelling case.  I'll have the Beyond Meatloaf.",74,426,168,679
2289,1.473053892215569,0.026652992650163864,668,102,"Wow, that does sound fresh. I'll have the salmon.",75,427,166,679
217,1.470679012345679,0.02549165927111349,648,103,Let me guess....you're recommending the fresh-caught salmon.,60,406,182,679
3235,1.469387755102041,0.02516952098567876,637,104,May I assume the salmon is freshly caught?,49,387,201,679
5421,1.4669887278582932,0.028309845929547398,621,105,"If you want to be my support animal, you’re going to have to stay out of the lobster tank!",77,408,136,679
4011,1.4656862745098038,0.02727999096428954,612,106,"I said I wanted an ice cold beer, not a nice cold bear.",69,400,142,679
4119,1.4648148148148148,0.030135831749900352,540,107,"I'm on the menu, aren't I?",65,354,121,679
4996,1.4645799011532126,0.028414442228710275,607,108,"No, I asked if you had a ‘full wet bar’”.",72,397,134,679
3705,1.4630872483221478,0.028108850809541827,596,109,I ordered a Klondike BAR.,66,386,144,679
3163,1.4619289340101522,0.025899372276988627,591,110,I'll have the eviscerated seal carcass.,54,379,158,679
4720,1.4619289340101522,0.029473055341819134,591,111,"I ordered beer and a water, not a bear in water.",78,396,117,679
3087,1.4616695059625213,0.028114270113622233,587,112,"I""m bear-naked and dripping wet... LOOK AT ME, TONY!",63,379,145,679
533,1.4575971731448762,0.029509808019805246,566,113,"You're hot, you're cold. You're mad, you're happy. It never ends. I'd say you are more of a bi-polar bear.",69,376,121,679
1089,1.4574468085106382,0.027832679729649562,564,114,"This is awkward, but could I get some more ice?",53,359,152,679
2581,1.457142857142857,0.029093743535184596,560,115,"No, no. I asked  if you had a wet bar.",66,372,122,679
2844,1.457142857142857,0.028088169644800775,560,116,"No disrespect, but everyone says their salmon is wild caught.",54,358,148,679
3868,1.4542124542124542,0.027762580347381577,546,117,Then I’ll have the trout.,47,345,154,679
988,1.4538745387453875,0.028629974002014377,542,118,When they said it was fresh caught I had no idea...,53,349,140,679
1905,1.4537037037037037,0.028586010744448123,540,119,I really don't care to hear about the one that got away.,52,347,141,679
81,1.452513966480447,0.027836906471623315,537,120,Are you sure the wild salmon is fresh?,45,339,153,679
1388,1.4514925373134329,0.02736503330931227,536,121,"Yes, I will have the wild caught salmon.",50,350,135,679
3658,1.450570342205323,0.027851734199944765,526,122,"I recommend the Salmon, it's very fresh tonight.",42,331,153,679
5218,1.450381679389313,0.029698242741630482,524,123,"Who penned in ""Please don't order fresh-caught salmon"" ?",56,344,124,679
2424,1.450191570881226,0.02928294810367701,522,124,"Waiter, I've changed my mind.  Instead of the, ' Freshly Caught Wild River Salmon ,' I'd like the 'Fresh Maine Lobster.'  Is that a problem?",52,339,131,679
4594,1.448742746615087,0.031332188505759265,517,125,"I gave you a hat, coat, and galoshes for a reason, Paddington.",67,352,98,679
2143,1.4446680080482897,0.030193253859467514,497,126,You look nothing like your profile photo.,51,327,119,679
1777,1.4444444444444444,0.029180818181911275,495,127,"So, then, I take it that the salmon is fresh?",43,318,134,679
4115,1.4444444444444444,0.02945977021058577,495,128,Every time I come here it's the same story. Why are you always out of salmon?,45,320,130,679
1389,1.4439918533604887,0.028847212501286253,491,129,I've changed my mind. I'll just have the chicken.,42,320,129,679
1955,1.4435318275154003,0.030223332025162475,487,130,It got away,48,319,120,679
2546,1.4435318275154003,0.031050776789086257,487,131,You seem to be quite the drizzly bear.,54,325,108,679
4671,1.4435318275154003,0.030777433708885516,487,132,You may be the only thing in the country that is becoming less polarized.,52,323,112,679
4734,1.4435318275154003,0.03015335338445805,487,133,I really don’t care what you did in the woods.,49,321,117,679
5266,1.4421487603305785,0.029784297552875153,484,134,"I notice you're not wearing a hair net"" - James Conover, Grade 1",44,314,126,679
1713,1.4416666666666667,0.029224393613765914,480,135,I'm afraid I've changed my mind about the wild-caught salmon.,39,307,134,679
4992,1.4416666666666667,0.029813753425159652,480,136,But are the wild-caught salmon organic?,43,311,126,679
4182,1.4411764705882353,0.03240015051049114,476,137,"It doesn't matter if you've been using the pool, the club policy clearly states no bear midriffs in the restaurant.",60,326,90,679
420,1.4405010438413361,0.02992627855094461,479,138,CAN YOU BEAR WITH ME FOR A MOMENT,48,319,112,679
3205,1.44,0.029881697306018598,475,139,I'm guessing this is a silly question... but is the salmon fresh?,42,308,125,679
3870,1.4394904458598725,0.0305071110093931,471,140,I asked if you had a wet BAR.,45,309,117,679
784,1.439232409381663,0.029228886879258148,469,141,"Waiter, are you absolutely sure the salmon is fresh?",36,299,134,679
2332,1.4389721627408993,0.03113872652315973,467,142,Do you have any fish on the menu not served raw and half-eaten?,48,310,109,679
3498,1.4387096774193548,0.03002464889364641,465,143,"That ""Caught Fifteen-Minutes-Ago, Minimal Teeth Marks, Hand-breaded, Wild Trout"" was pretty good last week.  Let's go with that again.",40,301,124,679
5470,1.4387096774193548,0.03017861991469698,465,144,Can you recommend _anything_ other than the fresh-caught salmon?,41,302,122,679
2548,1.4375,0.031279078970801504,464,145,"I said an ice cold beer, not bear.",48,309,107,679
3691,1.4375,0.029439184440922608,464,146,"So, I'm assuming the salmon is fresh?",36,297,131,679
5206,1.4372294372294372,0.031969619579329596,462,147,"Actually, I ordered a cold beer.",52,312,98,679
468,1.4366812227074235,0.030808352976798865,458,148,So the fish here is claw-to-table?,43,301,114,679
2385,1.4366812227074235,0.030496620100139017,458,149,Any idea how fresh the fresh-caught salmon is?,41,299,118,679
1169,1.4358407079646018,0.03172247264234278,452,150,Was that mouth caught or paw caught?,47,302,103,679
1429,1.434589800443459,0.03176816108463931,451,151,I clearly said “drenched in Béarnaise.”,47,302,102,679
3732,1.434589800443459,0.03137800899829573,451,152,"Beer, I said...A nice cold BEER!",46,302,103,679
3869,1.434589800443459,0.03050211315125081,451,153,"Did you come here for the salmon, too?",39,294,118,679
2238,1.4342984409799555,0.0318701825984839,449,154,You don't look much like your tinder profile!,47,301,101,679
65,1.4340044742729305,0.03165774342127625,447,155,"On second thought, I don't want the salmon.",45,298,104,679
4929,1.4337078651685393,0.031277938782981754,445,156,"Aren’t we a little too old for this, Pooh?",42,294,109,679
200,1.4334085778781038,0.03137792676480694,443,157,"Yes, I am fully aware that Baked Alaska is no longer just a dessert.",42,293,108,679
272,1.4318181818181819,0.03135929183807493,440,158,"And for dessert, I'll try the Baked Alaska.”",41,291,108,679
279,1.4318181818181819,0.0328114641523761,440,159,You must be Helen. You look just like your picture.,50,300,90,679
2632,1.4315068493150684,0.03129387867324647,438,160,I can confirm sir the Salmon is fresh,40,289,109,679
3521,1.4315068493150684,0.031460385179704516,438,161,Now do you believe in global warming?,41,290,107,679
4318,1.4315068493150684,0.03027561531957463,438,162,May I suggest the Salmon? It's quite fresh.,34,283,121,679
3197,1.4311926605504588,0.032141711732802794,436,163,"Tell me, how fresh is the wild caught salmon?",46,295,95,679
3059,1.4299065420560748,0.03180748571563286,428,164,I appreciate your confirming that the salmon is indeed fresh.,40,284,104,679
5333,1.4299065420560748,0.030846824880521838,428,165,I'll have the wild caught salmon with a side of terrified hiker.,36,281,111,679
366,1.4285714285714286,0.033289828906775024,343,166,"So, the salmon is fresh?",23,219,101,679
1884,1.4278959810874705,0.03118077713306396,423,167,That’s the last time I try ordering in French.,35,277,111,679
2605,1.4268585131894485,0.03203455614456667,417,168,"When I asked if the salmon was locally sourced, a simple ""no"" would have sufficed.",38,277,102,679
3471,1.424757281553398,0.03275435652264447,412,169,This is what I get for ordering a cold beer in French.,42,280,90,679
5385,1.4244604316546763,0.03165907802569458,417,170,"I'm sorry sir,the salmon aren't running this evening.  We do have roots and berries.",36,276,105,679
2588,1.424390243902439,0.0333184700403315,410,171,I think my Grindr profile may have been a bit too literal.,43,279,88,679
3483,1.424390243902439,0.03295856347839782,410,172,I knew you guys would adapt.,41,277,92,679
4695,1.4240196078431373,0.03307379033742446,408,173,Are  you sure you're in the right cartoon?,41,276,91,679
5410,1.4240196078431373,0.0313923309115971,408,174,"You SAY the salmon is fresh, but how do I know you didn't just take a shower?",32,267,109,679
4125,1.4225,0.032598174449554825,400,175,"Sir, Regrettably the “Catch of the Day” will not be available tonight.",36,267,97,679
4788,1.4225,0.031223735830262122,400,176,Aren't you going to write this down?,29,260,111,679
32,1.4221105527638191,0.03251864921217982,398,177,This 'wild caught salmon'...how 'wild' are we talking?,35,265,98,679
3839,1.4218289085545723,0.03428395224008354,339,178,"Ok, so no luck with the Salmon.  How about the picnic basket special then?",26,222,91,679
1343,1.420654911838791,0.03446578631700049,397,179,I said a Bordeaux. Not a bear d'eau...,45,275,77,679
2748,1.4198473282442747,0.03319203227651106,393,180,You’re sure there’s no salmon?,37,265,91,679
5397,1.4194373401534526,0.031490013241169075,391,181,So I presume the salmon is fresh?,28,255,108,679
3884,1.4190231362467867,0.03323350384644588,389,182,The reviews say the bear claws are to die for,36,262,91,679
3955,1.4173228346456692,0.034331545099061965,381,183,"On second thought, cancel the fish.",39,261,81,679
3374,1.4153439153439153,0.034108601056656786,378,184,"Well, I'll be darned.  It looks like I am on the menu.",37,258,83,679
5305,1.4153439153439153,0.033485715994477645,378,185,The Catch of the Day is ‘Bob’?,34,255,89,679
311,1.4150943396226414,0.03350263270737532,371,186,"So tell me about the ""Catch of the Day.""",32,249,90,679
1045,1.4148936170212767,0.03545815591488453,376,187,I asked for an iced cold beer.,43,263,70,679
2600,1.4148936170212767,0.0338201957945145,376,188,"You're wasting your time here. If Greta Thunberg couldn't make me feel guilty about melting icebergs, you don't stand a chance.",35,255,86,679
2222,1.4145077720207253,0.0455368150890317,193,189,So you caught it with your bear hands?,15,128,50,679
1738,1.414438502673797,0.03457469616370352,374,190,"Have a drink. It won’t stop the ice from melting, but you won’t care as much",38,257,79,679
689,1.413978494623656,0.032552587975230904,372,191,"I know the polar ice caps are melting!
Can't it wait til I get to the office Monday?!",28,246,98,679
4604,1.413978494623656,0.03187783718204843,372,192,I think I'll have the 'Catch of the Day.',25,243,104,679
4461,1.4137931034482758,0.03434169031259508,348,193,So no salmon then.,29,233,86,679
365,1.4135135135135135,0.03333689636334423,370,194,What do you mean the 'Catch of the Day' can't be caught?,31,248,91,679
2797,1.4130434782608696,0.032564239332044886,368,195,"I've ordered a towel, a chair and a bowl of porridge for you. Just bear with me.",27,243,98,679
1374,1.4125683060109289,0.03336350746630214,366,196,So tell me about your catch of the day.,30,245,91,679
1175,1.4120879120879122,0.0337141253117051,364,197,"Sorry to have put you out, but I’ve decided against the salmon.",31,245,88,679
3755,1.4119241192411924,0.03316806123353247,369,198,"Salmon, no bite marks",30,247,92,679
1740,1.4099722991689752,0.03389690929198453,361,199,I said I'd like a cold beer NOT a cold bear!,31,244,86,679
1790,1.4099722991689752,0.033669141791551824,361,200,Global warming was so last week. Have you read this Ukraine stuff?,30,243,88,679
1761,1.4094707520891365,0.033566591192427546,359,201,I was told that you could tell me about the catch of the day?,29,241,89,679
2008,1.4094707520891365,0.03238685464455331,359,202,And I'd like the salmon if it's really fresh.,28,244,87,679
2161,1.4089635854341738,0.0339273678147361,357,203,I don’t care what you went through to get here! I’ve started without you.,30,241,86,679
2832,1.4089635854341738,0.03484268666107376,357,204,How do I know the wild salmon is fresh?,34,245,78,679
3182,1.4089635854341738,0.03484268666107376,357,205,"Most people are too dumb to come in out of the rain. Ever consider running for the Senate?""",34,245,78,679
3986,1.4089635854341738,0.03573456786764245,357,206,You looked different on Tinder.,38,249,70,679
5085,1.4079320113314449,0.033477349436860517,353,207,Oh. In that case I'll have the tilapia.,27,236,90,679
2466,1.4074074074074074,0.031350129385063825,351,208,"I'm really disappointed that you're out of the fresh salmon, but thanks for double checking.",18,226,107,679
3522,1.4068767908309456,0.03469814404728446,349,209,I went ahead and ordered the salmon for you.,31,238,80,679
1280,1.4063400576368876,0.03459670529690652,347,210,Would it be in poor taste if I ordered the Baked Alaska?,30,236,81,679
2524,1.4057971014492754,0.03299309068075514,345,211,Is your salmon wild-caught?,23,228,94,679
2816,1.4057971014492754,0.03569196636124955,345,212,"Sorry, I’ve decided against the salmon...",34,239,72,679
2836,1.4057971014492754,0.03473482843408971,345,213,I’m 100% sure the salmon is fresh.,30,235,80,679
3530,1.4057971014492754,0.03473482843408971,345,214,"I wasn't expecting you, but pull up a chair.",30,235,80,679
4538,1.4057971014492754,0.034491394104166274,345,215,"I asked for a tall, wet, cold ""beer""",29,234,82,679
5283,1.4057971014492754,0.034976568520116116,345,216,I asked for a beer.,31,236,78,679
4778,1.4053156146179402,0.03773068507164642,301,217,"First off, please explain who is dining and who is dinner.",28,207,66,679
2253,1.404692082111437,0.037627649760081004,341,218,You don't look like your picture either.,41,244,56,679
2920,1.404692082111437,0.03526098421292995,341,219,I thought we weren’t wearing fur.,31,234,76,679
3715,1.404692082111437,0.03526098421292995,341,220,Don't even think about shaking!,31,234,76,679
91,1.4045307443365695,0.035867062769556465,309,221,Getting a jump on your post climate change career is a smart move.,24,208,77,679
2064,1.4029411764705881,0.034826490276553906,340,222,Says right here it's sustainable.,29,232,79,679
5331,1.4029411764705881,0.03250716479220814,340,223,So I have your word the salmon isn't farm raised?,20,223,97,679
1490,1.4017857142857142,0.03561308511850717,336,224,"No, no I ordered a WHEAT BEER. What am I supposed to do with this?",31,232,73,679
237,1.401294498381877,0.038111974677268755,309,225,"You are right to be worried, I am Goldilocks attorney",32,217,60,679
1261,1.401197604790419,0.03576142288856072,334,226,I thought I ordered a Witbier...,31,231,72,679
1824,1.401197604790419,0.03487036246339838,334,227,I told you it would be impossible to find a cab from 183rd street when it’s raining.,29,230,75,679
1025,1.4006024096385543,0.03462124040489476,332,228,"The salmon is very fresh, you say?",26,225,81,679
2274,1.4006024096385543,0.03355341322893962,332,229,Darn. I really had my mind set on the salmon.,22,221,89,679
3369,1.4006024096385543,0.03300654731081717,332,230,Are you sure your salmon is caught fresh?,20,219,93,679
3624,1.4006024096385543,0.034883090088736426,332,231,I'll have two orders of the baked Alaska.,27,226,79,679
5467,1.4006024096385543,0.03514298879014541,332,232,Just how fresh is the freshly caught salmon?,28,227,77,679
4053,1.3987730061349692,0.033955736837895004,326,233,"You know, I don't think I want the salmon after all.",22,218,86,679
5098,1.3987730061349692,0.032244861482842536,326,234,No luck?  Then we'll order the tuna salad.,16,212,98,679
5459,1.3981762917933132,0.03560983206240278,329,235,I was hoping for a waiter bearing water,29,227,73,679
2243,1.3981481481481481,0.034371919064468556,324,236,River-to-table you say?,23,218,83,679
2264,1.3981481481481481,0.034648806305525484,324,237,"Fresh salmon, eh?",24,219,81,679
3264,1.3981481481481481,0.03600131344152667,324,238,"You're late, you're soaking wet, and obviously you wrote a very very very dishonest personal ad.",29,224,71,679
4462,1.3981481481481481,0.038065499278252105,324,239,"Yeah, I know Alaska is melting, but I still ordered it baked.",37,232,55,679
834,1.3975155279503106,0.035068976806432686,322,240,You’re an 8-foot talking bear. And I’m supposed to find it remarkable that it’s raining cats and dogs?,25,219,78,679
3514,1.3975155279503106,0.03451281200751637,322,241,"Ok, no trout. What other fish do you have?",23,217,82,679
4507,1.3975155279503106,0.033947536745428504,322,242,You say the fish is very fresh.,21,215,86,679
4757,1.3975155279503106,0.03337268807720275,322,243,"I don't care how fresh the salmon is, I want the tilapia",19,213,90,679
862,1.396875,0.03408523496405531,320,244,"Hey don't look at me, I biked here.",21,214,85,679
3394,1.396875,0.03350549640845218,320,245,I appreciate the gesture but it didn’t have to be freshly caught.,19,212,89,679
3803,1.396875,0.03465527659005069,320,246,I was told you will get me fresh salmon.,23,216,81,679
1349,1.3962264150943395,0.035083246619753844,318,247,We seem to be polar opposites.,24,216,78,679
3098,1.3962264150943395,0.0367406413482952,318,248,"Well, what do you THINK the catch of the day will be?",30,222,66,679
5296,1.3962264150943395,0.035083246619753844,318,249,What can you tell me about the wild caught salmon?,24,216,78,679
5383,1.3962264150943395,0.03334356999604092,318,250,And you're sure that the salmon is wild caught?,18,210,89,679
5008,1.394648829431438,0.03520486131149374,299,251,Let me guess. There is no catch of the day,21,203,75,679
867,1.3943217665615142,0.034569384128292066,317,252,I see now it was insensitive to order the Baked Alaska.,22,214,81,679
2328,1.3936507936507936,0.037781371401061074,315,253,I don’t care if it’s raining. You still have to do it in the woods.,33,224,58,679
1423,1.3929712460063899,0.037409202595324514,313,254,"Judy, I think it's not only menopause.",31,221,61,679
83,1.392282958199357,0.03470824343920901,311,255,For some reason I'm craving Salmon.,21,210,80,679
477,1.392282958199357,0.03645724315927906,311,256,"Sorry about your habitat, but I eat alone...",27,216,68,679
