caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
See I told you he did stand up!,1136,152,0.021103852417467442,38,1.6100352112676057,389,5249,595,670
And he's not even using crib notes!,1435,210,0.01923051906680294,39,1.6013937282229964,442,4042,783,670
"Look, he's doing stand up.",1437,194,0.018804958883092665,40,1.6005567153792624,474,2750,769,670
Heeeeeere’s Mommy!,702,90,0.026649221034594932,41,1.5925925925925926,236,3881,376,670
And for my second word...,1189,148,0.020334414261032954,42,1.5878889823380993,403,2366,638,670
"Look, honey. He's not even using crib notes!",1207,161,0.02029446737318527,43,1.5874067937033969,382,5454,664,670
He's speaking nonsense! We might be the parents of a future president.,1214,191,0.021432260490377195,44,1.586490939044481,330,761,693,670
"Sooo, have you heard the one about the two people who thought I was sleeping?",1050,131,0.021681545783747633,45,1.58,347,5881,572,670
"He just started crawling, but this is his first stand up!",1044,144,0.022269647114725087,46,1.5756704980842913,312,5442,588,670
"I’m here all week, and well into my 30s.",1012,149,0.023089170700292327,47,1.5741106719367588,283,2408,580,670
Thank you all for coming! My next set is at 3:17 AM.,1011,128,0.02213409067767111,48,1.5736894164193866,323,1244,560,670
"Look at him honey - the small hands, the tantrums, the hair, the impulsive behavior. Plus he can't read and never makes sense when he tries to talk.
I know it's a crowded field but I really think he can win.",1020,179,0.024175791786431373,49,1.5735294117647058,227,2499,614,670
I'm thinking of a number between 1 and 2... Can you smell what it is?,1007,156,0.023287603219908696,50,1.5729890764647467,262,2480,589,670
He says it’s time for a change.,913,125,0.023861927994868914,51,1.5673603504928806,268,4313,520,670
I can't wait until we can actually understand what he is saying.,895,107,0.02329123610136173,52,1.5642458100558658,291,3987,497,670
See? He already deported the bear.,840,128,0.025628585804453673,53,1.5607142857142857,215,4504,497,670
Add public speaking to the preschool application.,812,105,0.024967289456537468,54,1.5554187192118227,241,2730,466,670
He skipped crawling and went right to stand-up!,470,59,0.03260071535948724,55,1.5510638297872341,141,1472,270,670
"Check, check. Is this thing on? Can someone please hand me my bear?",521,63,0.030679705838050398,56,1.5489443378119,160,3341,298,670
Let me start by saying its been a great year so far.,748,86,0.025286317255460655,57,1.5481283422459893,238,5326,424,670
I know words. I have the best words.,639,95,0.029228892419926798,58,1.5477308294209702,160,93,384,670
His bedtime routine gets me every time.,701,89,0.026773481033729382,59,1.5463623395149786,205,1172,407,670
"Look Honey, He's doing Stand Up!",720,89,0.02624166939214192,60,1.5458333333333334,215,2411,416,670
"He’ll mention us, Frank, after he thanks his sponsors.",715,86,0.026159886390354884,61,1.544055944055944,217,3713,412,670
"I'd like to thank my Mom and Dad, who are here tonight.",697,81,0.026275229528479944,62,1.5437589670014347,217,1571,399,670
"Look, honey, he's playing his first room!",442,43,0.0316844669979058,63,1.5429864253393666,154,5489,245,670
The doctor says his sense of timing is in the ninety-ninth percentile.,662,85,0.027650603616515713,64,1.5377643504531722,186,5263,391,670
I prefer his earlier stuff.,650,79,0.027525408054154214,65,1.5369230769230768,191,5544,380,670
He’s running for President. They want a candidate with nothing embarrassing in his background.,646,89,0.028510141569224497,66,1.5356037151702786,168,3942,389,670
He went straight from crawling to standup!,646,80,0.027742179400588877,67,1.5356037151702786,186,5540,380,670
He really nailed his first TEDDY Talk.,631,80,0.02797096254459257,68,1.5340729001584785,175,4027,376,670
"Eighteen months of pee-pee jokes. Now, finally, some dry humor.",639,73,0.02735319687895491,69,1.5336463223787167,195,5267,371,670
"...and a round of applause for my parents, who came all the way from the living room for tonight's show.",639,57,0.025303559482217238,70,1.5336463223787167,223,5722,359,670
"Oh, look, Fred. Our little Donald just said his first lie!",631,95,0.02954828904024369,71,1.5324881141045958,146,5497,390,670
I’d like to dedicate this one called “Screaming at the top of my lungs” to my mom and dad.,619,77,0.028381245393254158,72,1.5315024232633279,175,2101,367,670
"I'm here to announce I too am running. And shortly, I also expect to be walking,",590,64,0.02812832543694932,73,1.5305084745762711,185,5258,341,670
"And he just speaks off the cuff, with no crib sheets!",572,64,0.02878682967970827,74,1.5244755244755244,172,295,336,670
Look -- he's giving his first Teddy talk!,574,71,0.029444889676652958,75,1.524390243902439,159,1614,344,670
"At six months he makes more sense than the Mother Fucker Trump.


NOTE: I'm sure I won't win with this one but at least I feel better. PB",561,98,0.03270210900265576,76,1.5222816399286987,97,802,366,670
...and I would like to be the second baby to occupy the Oval Office.,561,84,0.03130976482675627,77,1.5222816399286987,125,3742,352,670
Do you think the White House will notice he’s gone?,561,82,0.031105771294620586,78,1.5222816399286987,129,4634,350,670
My next guests need no introduction.,556,58,0.028731979205346554,79,1.5215827338129497,174,5112,324,670
I guess the bear will think twice before heckling him again.,560,61,0.02891595245244352,80,1.5214285714285714,170,82,329,670
"I'm the greatest baby!  Believe me, no baby is greater than me!",540,70,0.03055724733941682,81,1.5203703703703704,140,818,330,670
"I’m not president yet but, 
“I am full of shit”",549,81,0.031527886377834595,82,1.5191256830601092,123,1248,345,670
"The limited vocabulary, infantile world view and lack of experience are considered assets by his base.",536,70,0.030900683741134614,83,1.5186567164179106,138,5294,328,670
I'll be right back after a short nap.,486,49,0.030504458183785305,84,1.5185185185185186,154,1400,283,670
The pediatrician said it's perfectly normal if he bombs on the first night.,495,60,0.031562846969387756,85,1.5171717171717172,136,5138,299,670
A funny thing happened to me on the way through the cervix.,508,64,0.030708223371548347,86,1.515748031496063,130,2137,314,670
Let’s see who his guests are first before  we say anything.,505,57,0.030716380758762582,87,1.5148514851485149,146,3676,302,670
"No, I do not have a dirty diaper.  Never had.  FAKE NEWS!",512,71,0.03211881165761625,88,1.513671875,121,4932,320,670
His humor is a bit infantile.,501,55,0.030641160578391127,89,1.5109780439121756,146,5874,300,670
"Hush, here comes the part of the acceptance speech where he thanks his mother.",412,43,0.033405406430694624,90,1.5097087378640777,124,3928,245,670
And don't get me started on parents.,489,47,0.030100390556783835,91,1.50920245398773,155,1668,287,670
"Oh look, honey! He's declaring for the Democratic presidential nomination!",486,71,0.03343290957260415,92,1.508230452674897,105,5409,310,670
I'm so glad we weaned him off the teleprompter.,479,53,0.031398404025772216,93,1.5073068893528183,137,3715,289,670
"I believe we have a movement here and its time for a change""",469,64,0.03342591932181736,94,1.5053304904051172,109,194,296,670
I just got in from Pittsburgh and boy are my hands and knees tired.,469,55,0.031748207659380724,95,1.5053304904051172,125,1774,289,670
Thank you all for coming.  I'm happy to say that today I'm six months off the bottle.,388,44,0.03509962025628163,96,1.5051546391752577,108,5744,236,670
He's already making more sense than Trump.,463,70,0.03457739026850584,97,1.5032397408207343,93,4015,300,670
Look he's already doing stand up.,460,46,0.03131105013871051,98,1.5021739130434784,139,1793,275,670
"Ah, and here they are now. Ladies and Gentlemen, please give a warm welcome to My Parents.",438,40,0.031464745054875,99,1.4977168949771689,138,4155,260,670
I'm so glad we did Improv classes instead of Lamaze.,433,49,0.03320516832361771,100,1.4965357967667436,117,1931,267,670
He sounds so much better live than on the baby monitor.,433,45,0.03255480398110964,101,1.4965357967667436,125,4713,263,670
For my next number ...two!,432,52,0.0335029472965295,102,1.4953703703703705,109,910,271,670
This is Eric reporting live from under the mobile.,432,37,0.031263970903037244,103,1.4953703703703705,140,4896,255,670
All those TED talks I attended while I was pregnant are finally paying off!,428,46,0.03274777963281245,104,1.4953271028037383,119,1225,263,670
I knew we shouldn’t have let her watch the debates.,423,52,0.03427751097355153,105,1.4940898345153664,105,4167,266,670
Wait 'til I tell Madge Schwartz. Her baby only does calculus.,423,38,0.03000745209994558,106,1.4940898345153664,126,5915,259,670
"And for my next cry, I dedicate it to the couple who agree with me that I am the center of the universe.",418,46,0.033573863020300014,107,1.492822966507177,114,3300,258,670
Oh George!  He’s announcing his entry into the Democratic primary!,417,51,0.03447873750126774,108,1.4916067146282974,103,874,263,670
Can you believe he's already speaking at a presidential level?,417,59,0.035791301245761825,109,1.4916067146282974,87,3598,271,670
"And I said, ‘What stinks more? The economy, or my diaper?’",414,49,0.034325800685147186,110,1.4903381642512077,105,1017,260,670
"And why is it called a mobile, anyway? It never goes anyplace. Amiright?",408,34,0.03199241885736861,111,1.4901960784313726,132,670,242,670
Sure it’s narcissistic gibberish....our baby could be President some day!,405,49,0.03489204893440936,112,1.488888888888889,100,3290,256,670
I love his humor. He's so self-defacating!,405,45,0.034184225902812275,113,1.488888888888889,108,5704,252,670
He's filibustering to avoid taking a nap.,400,44,0.03431549588954476,114,1.4875,107,2538,249,670
"It's mostly toilet humor, but that's how everyone starts.",400,38,0.033201886817175785,115,1.4875,119,2838,243,670
"Oh, Fred. His first word! 
""Covfefe!""",398,54,0.036233185438326286,116,1.4874371859296482,86,2087,258,670
Listening to George Carlin in utero worked. He got all seven words correct.,393,44,0.03476314600597944,117,1.4860050890585241,103,2906,246,670
"And here's.............Mommy!""",392,39,0.033877518005614664,118,1.4846938775510203,112,412,241,670
A teddy bear walks into a bar ...,392,39,0.033877518005614664,119,1.4846938775510203,112,5562,241,670
"I know it's gibberish, but his foreign policy still makes more sense the president.",388,48,0.03584287948080875,120,1.4845360824742269,92,1576,248,670
"I would now like to thank my parents,  without whom none of this would be possible.",388,36,0.033539204471775594,121,1.4845360824742269,116,5714,236,670
"Oh Honey, he's about to tell his first lie!",385,51,0.036609212513844,122,1.483116883116883,84,2059,250,670
And now a brief message from the people who made all this possible.,381,33,0.03336154776476343,123,1.4829396325459319,118,3822,230,670
And here they are now!  How about a little love for my producers!,379,34,0.03369350607798195,124,1.482849604221636,115,4616,230,670
"Finally, a candidate who appeals to younger voters!",378,36,0.034168146199587204,125,1.4814814814814814,110,1933,232,670
"So, are you two a couple?",359,42,0.03675172772819298,126,1.4791086350974931,88,2560,229,670
And breast-feeding....what's up with that,366,39,0.03560194643281164,127,1.4781420765027322,97,2622,230,670
It’s so cute seeing him rally his imaginary base.,366,41,0.036020007645195626,128,1.4781420765027322,93,5809,232,670
His first words - “Is this thing on?”,371,36,0.034623268406105474,129,1.477088948787062,105,1768,230,670
"So sweet that his first words were ""Is this mic on?",351,36,0.036031560069824116,130,1.4729344729344729,94,420,221,670
He looks so presidential!,351,43,0.03757969445093264,131,1.4729344729344729,80,1643,228,670
"And now, let's welcome two people I've known forever.",349,38,0.03663363507958049,132,1.472779369627507,89,3724,222,670
"So a baby walks into a bar and the bartender says, we don't serve babies. So the baby says, I was just looking for a bottle!",343,34,0.036172249408246926,133,1.4723032069970845,94,4468,215,670
"Did you hear that? His first joke was about Mom""",346,34,0.033405841720100325,134,1.4710982658959537,88,3460,224,670
"...and lastly, I'd like to thank my egg donor, my sperm donor and my gestational mother. I love you all.",346,38,0.03686315740393171,135,1.4710982658959537,87,4405,221,670
"He's demanding tanks, Blue Angel flyovers, and a fresh bottle.",345,36,0.03647910265837278,136,1.4695652173913043,90,4232,219,670
"I wish he would call us Mom and Dad, not ""a lovely audience.""",343,34,0.03616537791079538,137,1.469387755102041,93,1429,216,670
This way we won’t miss his first words!,337,30,0.03565170334001807,138,1.4688427299703264,98,694,209,670
Let's not tell him he has only two followers.,337,21,0.03334783782538163,139,1.4688427299703264,116,2056,200,670
"Look, he's speaking without a teleprompter!",337,36,0.03710823439600871,140,1.4688427299703264,86,3559,215,670
Just had a big dinner and boy am I  pooped,329,31,0.036510441099129404,141,1.465045592705167,91,2016,207,670
Do you think we're taking his 'first words' moment too far?,329,34,0.037264100273761674,142,1.465045592705167,85,2024,210,670
"Testing. Testing. One. Two. Um, five?",329,36,0.036637127606382096,143,1.465045592705167,78,3449,215,670
"Next thing you know, he'll be lying to the press.",327,32,0.03692480555353121,144,1.4648318042813455,88,5172,207,670
I love his new bedtime routine!,326,24,0.03490136877427546,145,1.4631901840490797,103,2386,199,670
"Oh honey, he has your need for attention!",324,30,0.036647996877696945,146,1.462962962962963,90,5699,204,670
The book did say this is when he'd start working on his speech!,320,33,0.03776032940122515,147,1.4625,82,2974,205,670
"For example, take my parents.... please!",320,34,0.036841129309203184,148,1.4625,77,5058,209,670
I think it’s best if we just let him filibuster himself to sleep.,312,33,0.038461538461538464,149,1.4615384615384615,78,5165,201,670
Don’t stop him. He makes more from his YouTube channel that you do.,317,33,0.038014279303660366,150,1.4605678233438486,80,5065,204,670
Thanks! I'll be up again every hour for the next three nights!,315,31,0.037656285493457516,151,1.4603174603174602,83,2470,201,670
"Sure, free toys for everyone sounds good, but how do we pay for them?",314,29,0.03719387554435678,152,1.4585987261146496,86,5899,199,670
"I was in the womb the other day, minding my own business, when boom this masked man starts spanking me. I get no respect...",312,33,0.03845080167284013,153,1.4583333333333333,77,1814,202,670
"First, I'd like to thank my Mom and Dad, without whom I wouldn't be here today.",310,35,0.039168041708510876,154,1.4580645161290322,72,1938,203,670
"And now ""Memories,""  the short version.",308,31,0.03826519853356541,155,1.4577922077922079,79,1235,198,670
His nanny-cam was picked up by Netflix!,308,24,0.036278988549385556,156,1.4577922077922079,93,4279,191,670
"Look, honey. He just said his first alternative fact!",307,34,0.03917301424642388,157,1.4560260586319218,72,2310,201,670
"I'm here all week, try the breast milk.",307,40,0.040770865049986074,158,1.4560260586319218,60,4767,207,670
Now if he could only learn to talk!,307,35,0.03944381798346609,159,1.4560260586319218,70,5629,202,670
"I promise you, a change is coming.",305,31,0.03853055596052558,160,1.455737704918033,77,4723,197,670
Listen to all that babbling. He’s nearly ready to run for office.,303,34,0.039552017168114274,161,1.4554455445544554,70,1704,199,670
Who knew standing up was the hardest part of comedy?,303,29,0.03814550577253965,162,1.4554455445544554,80,2269,194,670
He's fired his teddy bear!,303,29,0.03814550577253965,163,1.4554455445544554,80,3248,194,670
I told you singing to him when I was pregnant would pay off.,303,28,0.03785793338731085,164,1.4554455445544554,82,3846,193,670
"What’s the deal with pull-ups?  I mean c’mon, people. Are they diapers?  Are they plastic briefs?”",303,31,0.03871424274362648,165,1.4554455445544554,76,5129,196,670
"He's bound to be president, he's already behind bars...!",301,31,0.038900235613851045,166,1.4551495016611296,75,516,195,670
The state of the nursery is strong.,302,29,0.03822924171620788,167,1.4536423841059603,79,31,194,670
So whats the deal with parents?,300,21,0.03601477874940559,168,1.4533333333333334,94,711,185,670
His stand-up routine is so much better now that he can actually stand up.,300,28,0.03812007471947501,169,1.4533333333333334,80,4422,192,670
"Sure, he does a lot of poop jokes. But he's so AUTHENTIC!",300,27,0.037826492734361235,170,1.4533333333333334,82,4613,191,670
Surely he’ll be walking soon. He’s already mastered stand up.,298,25,0.03740658970337991,171,1.4530201342281879,85,913,188,670
I'm so proud! He did all that without crib notes!,298,22,0.03648918934611002,172,1.4530201342281879,91,3027,185,670
I have decided to seek the Democratic nomination for president,298,33,0.03974961204220294,173,1.4530201342281879,69,5224,196,670
Seems like just yesterday he was doing sit-up.,298,27,0.03800588940288291,174,1.4530201342281879,81,5767,190,670
Oh Honey! He just told his first lie!,294,30,0.0392686580490397,175,1.4523809523809523,73,1132,191,670
"The store was out of baby monitors, so I improvised.",294,26,0.038067802569918624,176,1.4523809523809523,81,5092,187,670
"Honey, I think he just told his first lie!",295,32,0.03974977773953415,177,1.4508474576271186,69,3815,194,670
Take my diaper... please.,293,30,0.03935825484108935,178,1.4505119453924915,72,1710,191,670
I'm just worried he'll never be able to support himself.,293,27,0.03845702430396019,179,1.4505119453924915,78,4385,188,670
I just flew in from DC and I'm literally pooped.,293,27,0.03845702430396019,180,1.4505119453924915,78,4416,188,670
Covfefe,292,33,0.04033317149867683,181,1.4486301369863013,65,1315,194,670
"Mom, Dad? I'm gay.",292,39,0.042047445989555995,182,1.4486301369863013,53,2658,200,670
Stop me if you've heard the one about the baby and the helicopter parents.,288,24,0.03797826230699712,183,1.4479166666666667,81,4590,183,670
"Good evening, children. Welcome to another chilling episode of 
'Tales from the Crib.",286,29,0.03973802178741497,184,1.4475524475524475,70,4318,187,670
It was a tremendous nap. The most tremendous nap. Any other nap is a loser.,282,33,0.04138239429367002,185,1.446808510638298,60,4505,189,670
"So I says, 'Diaper? I hardly know her!'",283,21,0.037445473656564976,186,1.4452296819787986,84,2915,178,670
And he's just what Biden needs to counter the age thing!,283,28,0.03971887339761204,187,1.4452296819787986,70,3592,185,670
"Oh Howard, let’s stay for another set.",283,26,0.03859891450118795,188,1.4452296819787986,73,4325,184,670
"Oh listen, honey, he’s telling his first lie.",274,26,0.039980358909873434,189,1.4416058394160585,69,42,179,670
He's so at ease at the mic. No crib notes.,274,23,0.03896430853381618,190,1.4416058394160585,75,3042,176,670
"Oh, honey, can you believe it? He's speaking without his teleprompter!",274,27,0.04031335202605858,191,1.4416058394160585,67,3386,180,670
"Well, except for saying George Washington captured airports, that was brilliant.",274,31,0.04064361702151455,192,1.4416058394160585,57,3826,186,670
He’s got your misguided confidence.,274,27,0.04031335202605858,193,1.4416058394160585,67,4281,180,670
"One baby step for me, one flying leap for my bear.",270,33,0.042720357432600005,194,1.4407407407407407,53,404,184,670
I felt like the baby monitor was keeping him from his full potential.,270,23,0.03936572918238681,195,1.4407407407407407,73,5578,174,670
...and what’s with diaper rashes? They put a man on the moon and they can’t stop diaper rash? Really???,268,20,0.03849653241508118,196,1.4402985074626866,78,276,170,670
"For my first and next fifty songs, I will be singing ""Baby Shark.""",269,29,0.041512945161543476,197,1.4386617100371748,60,646,180,670
"Thank you, I'm here all this week - try the breast milk.",269,26,0.04049811882356297,198,1.4386617100371748,66,779,177,670
"Isn't he hysterical?"" 
""I'm just glad he's grown out of his Lenny Bruce phase.",267,25,0.04036706370477914,199,1.4382022471910112,67,1359,175,670
This is his biggest gig since the ultrasound.,267,23,0.03966332380705116,200,1.4382022471910112,71,1663,173,670
Do you think he's deranged or just precocious?,267,26,0.040714372407137135,201,1.4382022471910112,65,4575,176,670
I have a few first words.,263,23,0.04008430672572036,202,1.4372623574144487,69,21,171,670
"Today, I announce my candidacy for President of the United States.",263,31,0.04288300402977013,203,1.4372623574144487,53,2486,179,670
"And diaper rash, what’s up with that?",261,18,0.038427477626284554,204,1.4367816091954022,78,109,165,670
"With the eyes of the nation upon me, I would like to announce that I have wet myself.",261,28,0.04208794921796579,205,1.4367816091954022,58,3760,175,670
Finally a Democratic candidate who can go head to head with Trump on his level.,261,28,0.04208794921796579,206,1.4367816091954022,58,4258,175,670
Why can't we just have a baby monitor like other new parents?,260,23,0.04039610483315737,207,1.4346153846153846,67,1368,170,670
Jane's daughter didn't start her podcast until she was 2!,260,20,0.039277795210415654,208,1.4346153846153846,73,1431,167,670
He’s come a long way from writing jokes for other babies.,260,19,0.03889788126481083,209,1.4346153846153846,75,5315,166,670
Looks like Teddy lost the debate.,258,25,0.041351523500117594,210,1.434108527131783,62,379,171,670
"And then he said, ""Is that a dirty diaper or did dad make lunch again?""",256,30,0.04338451923959438,211,1.43359375,51,3240,175,670
It's so cute when he calls us fake parents.,252,28,0.043165175565899896,212,1.4325396825396826,53,2567,171,670
Spank me if you’ve heard this one before ...,255,24,0.041313358266047824,213,1.4313725490196079,62,1027,169,670
"Yes, but they're insightful potty jokes.",255,21,0.04017658636358017,214,1.4313725490196079,68,2166,166,670
It is with great regret that I announce the passing of Teddy.,253,18,0.03921390295882477,215,1.4308300395256917,73,1851,162,670
we'll potty train him after the campaign.,253,24,0.04154452749503903,216,1.4308300395256917,61,3823,168,670
I'm just glad I don't have to share this crib with 19 other candidates.,253,29,0.04339119435693137,217,1.4308300395256917,51,5642,173,670
Thanks for having me.,244,22,0.0418440010496472,218,1.430327868852459,61,522,161,670
You’re both fired!,244,24,0.042642504038650164,219,1.430327868852459,57,5549,163,670
He's a natural stand-up!,251,21,0.04061869733701437,220,1.4302788844621515,66,669,164,670
He got a full diaper and likes to hear himself talk. He's our little politician!,221,20,0.044008080464691846,221,1.4298642533936652,55,166,146,670
Is he imitating Trump or is Trump imitating him?,249,25,0.042400917537560784,222,1.429718875502008,57,1778,167,670
"He said, 'Heeeeere's Mommy!'",247,18,0.039853860921695544,223,1.4291497975708503,70,2497,159,670
"Now they can become president first, and then grow up.",247,30,0.04453441295546558,224,1.4291497975708503,46,4441,171,670
"Look Phil, he's gone from crawling to stand up.",254,22,0.040656973227072006,225,1.4291338582677164,65,2012,167,670
We're sending these planes and ships to Iran as soon as we figure out how to unhook them from the ceiling.,245,26,0.0432843655349805,226,1.4285714285714286,53,812,166,670
His jokes are great but he’s got quite the potty mouth.,245,18,0.04007353561818724,227,1.4285714285714286,69,2437,158,670
The 2 a.m. set is completely different from the 4 a.m. set.,245,16,0.03922978774141149,228,1.4285714285714286,73,5870,156,670
I told you he was ready for stand up.,243,20,0.041131852231604205,229,1.4279835390946503,64,3478,159,670
He's a born politician.  His message makes no sense.,248,25,0.0425095823050296,230,1.4274193548387097,56,1877,167,670
Let’s bring on the people who made this all possible.,248,18,0.039730536714900476,231,1.4274193548387097,70,3440,160,670
Wait! You gotta hear him do his impression of you.,246,16,0.039108814437043705,232,1.4268292682926829,73,2449,157,670
Teething pain! Am I right?,246,17,0.03953079017652644,233,1.4268292682926829,71,2743,158,670
"It used to seem like gibberish, but these days it sounds presidential.",246,29,0.04428195383780902,234,1.4268292682926829,47,3923,170,670
He's starting to campaign for 2056,246,20,0.04077052106496656,235,1.4268292682926829,65,5822,161,670
He's going to make infancy great again!,246,22,0.041576476504482235,236,1.4268292682926829,61,5879,163,670
"First and foremost, i'd like to say that my diaper needs to be changed.",244,19,0.04058703088371073,237,1.4262295081967213,66,106,159,670
"Parenting is easy, comedy is hard.",244,16,0.03932064325122569,238,1.4262295081967213,72,200,156,670
He’s throwing his diaper in the ring for 2020!,244,26,0.04339846333578247,239,1.4262295081967213,52,895,166,670
"Oh sure, it’s funny when he says it.",244,21,0.04140977907208282,240,1.4262295081967213,62,1507,161,670
I can't believe the 2058 campaign is already under way.,244,23,0.042216495942251374,241,1.4262295081967213,58,2058,163,670
He’s a natural-born politician – he didn’t answer a single question!,244,21,0.04140977907208282,242,1.4262295081967213,62,2252,161,670
"He's already making more sense than Trump, and he throws fewer tantrums",244,29,0.044549082035125975,243,1.4262295081967213,46,3725,169,670
Six months and he’s already doing stand up!,242,15,0.03909953959467786,244,1.4256198347107438,73,690,154,670
"Just yesterday he rolled over, and now he can do stand-up!",238,21,0.04213453704296174,245,1.4243697478991597,59,2873,158,670
I'd like to thank my mother and father... that's pretty much it... thank you.,238,16,0.03997540628323334,246,1.4243697478991597,69,3160,153,670
I smell an encore coming.,238,22,0.04255321882875306,247,1.4243697478991597,57,5450,159,670
"""I told you he was a born politician––he's already thrown Teddy under the bus!""",238,23,0.042967821140369365,248,1.4243697478991597,55,5698,160,670
Thanks for coming. This is truly my first time doing stand up.,243,19,0.04068537653410042,249,1.4238683127572016,65,2804,159,670
"Thanks, I'll be here the next 17 years!",236,19,0.041524135779315595,250,1.423728813559322,62,864,155,670
And we were afraid he’d never talk,236,18,0.041087611582241404,251,1.423728813559322,64,3520,154,670
He did his whole monologue without a crib sheet!,236,20,0.041956118491883125,252,1.423728813559322,60,5400,156,670
Forgive me if the material's a little juvenile.,236,16,0.040200345423408224,253,1.423728813559322,68,5917,152,670
See?  I always knew that bear was holding him back.,241,22,0.04216436001951563,254,1.4232365145228216,58,165,161,670
"Gee, all the books said he wouldn't be podcasting for another six months.",241,17,0.04006173389655794,255,1.4232365145228216,68,5534,156,670
They grow up so fast. A week ago he could barely crawl. Now he’s doing stand-up.,239,18,0.040720194453678665,256,1.4225941422594142,65,780,156,670
"Look at our little boy, from crawling to stand up!",239,22,0.04241198259002199,257,1.4225941422594142,57,4633,160,670
