,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
18,19,It's been one thing after another since he started walking upright.,1.8793103448275863,0.0986220434040406,58.0,20.0,25.0,13.0
19,20,"He says he's ""waiting for inspiration"" but I think he's just gonna paint another bison.",1.8771929824561404,0.10640566273360293,57.0,22.0,20.0,15.0
20,21,We can either tunnel further or pay the cover charge.,1.8703703703703705,0.09548250448475283,54.0,17.0,27.0,10.0
21,22,Apparently Kevin is neither a hunter nor a gatherer.,1.849056603773585,0.10908055642663464,53.0,21.0,19.0,13.0
22,23,"Jeez, I hate stakeouts.",1.849056603773585,0.11554196899920648,53.0,23.0,15.0,15.0
23,24,he'll never expect us to attack from his bathroom,1.8461538461538465,0.12090849969128857,52.0,24.0,12.0,16.0
24,25,We're a nation of caves and cave nots.,1.8461538461538465,0.11774853495745495,52.0,23.0,14.0,15.0
25,26,Should we tell him that it's just an allegory?,1.8461538461538465,0.11115944340758596,52.0,21.0,18.0,13.0
26,27,The doorman is a nice touch but the lobby art was a little too primitive.,1.8461538461538465,0.09664279904265467,52.0,17.0,26.0,9.0
27,28,Oooohhh...I love his feng shui!,1.8461538461538465,0.1077138526175392,52.0,20.0,20.0,12.0
28,29,So that's what retired cartoon editors do.,1.8461538461538465,0.11115944340758596,52.0,21.0,18.0,13.0
29,30,"You're right, I think that is Bob Mankoff!",1.84,0.1289201619734683,50.0,25.0,8.0,17.0
30,31,Any other ideas besides tunneling past the guard?,1.8387096774193548,0.14735498936022282,31.0,13.0,10.0,8.0
31,32,"He may have a window, but we have a skylight.",1.836734693877551,0.114237113086712,49.0,20.0,17.0,12.0
32,33,Watch for the giant golf ball.,1.836734693877551,0.12145286443100085,49.0,22.0,13.0,14.0
33,34,"Eve, where did he come from?",1.836734693877551,0.11790020416623816,49.0,21.0,15.0,13.0
34,35,He just came out as homo sapien,1.8333333333333333,0.1127246902500166,48.0,19.0,18.0,11.0
35,36,I know he looks scary but the next restroom is like twelve caves away.,1.8333333333333333,0.1203324787301926,48.0,21.0,14.0,13.0
36,37,They say he was once a cartoon editor.,1.8333333333333333,0.1203324787301926,48.0,21.0,14.0,13.0
37,38,I thought the manhole was a great invention until I saw the man cave.,1.8333333333333333,0.1127246902500166,48.0,19.0,18.0,11.0
38,39,"He seems vexed, even though he's concave.",1.8333333333333333,0.11659065406222413,48.0,20.0,16.0,12.0
39,40,Ever since he invented the wheel he's lived in luxury.,1.8297872340425527,0.1067523651776286,47.0,17.0,21.0,9.0
40,41,Do you think your Dad's been waiting there all night?,1.8297872340425527,0.11509216407481787,47.0,19.0,17.0,11.0
41,42,Are you sure the invitation was for tonight??,1.826086956521739,0.11756115820680148,46.0,19.0,16.0,11.0
42,43,I told you we had the instructions upside down!,1.826086956521739,0.11756115820680148,46.0,19.0,16.0,11.0
43,44,Just as I predicted......gentrification.,1.826086956521739,0.12160102587480022,46.0,20.0,14.0,12.0
44,45,I heard she left after finding all the nude cave paintings...,1.8222222222222224,0.1114137293141458,45.0,17.0,19.0,9.0
45,46,"It looks nice now, but give it a couple of months and the walls will be covered with graffiti.",1.8222222222222224,0.1114137293141458,45.0,17.0,19.0,9.0
46,47,Six more weeks of the Stone Age.,1.8222222222222224,0.11585818956718925,45.0,18.0,17.0,10.0
47,48,What's your picture doing in his cave?,1.8222222222222224,0.11585818956718925,45.0,18.0,17.0,10.0
48,49,I can see the advantages in the rainy season.,1.8,0.1128152149635532,45.0,18.0,18.0,9.0
49,50,"Yeah, well, the laugh will be on him when he has to get that roof replaced.",1.8,0.12143918126978105,45.0,20.0,14.0,11.0
50,51,He just saw his mom without her fig leaf.,1.8,0.12552918289216955,45.0,21.0,12.0,12.0
51,52,This is the last time we pay for orchestra seats.,1.8,0.1128152149635532,45.0,18.0,18.0,9.0
52,53,His cave lacks the feng shui of our crater.,1.8,0.12143918126978105,45.0,20.0,14.0,11.0
53,54,The Greeks will have a word for this.,1.7954545454545454,0.12414419706302975,44.0,20.0,13.0,11.0
54,55,"His name is Mankoff. He drew all of those pictures on the cave wall. Been there since before the dinosaurs, so they say.",1.7954545454545454,0.12414419706302975,44.0,20.0,13.0,11.0
55,56,It took a little longer but we beat the toll.,1.7906976744186047,0.12697232254317692,43.0,20.0,12.0,11.0
56,57,He's just mad they picked someone else to replace Mankoff.,1.7906976744186047,0.12253387686651265,43.0,19.0,14.0,10.0
57,58,I'm sick of him treating us like gophers.,1.7906976744186047,0.11792850065979303,43.0,18.0,16.0,9.0
58,59,He got the cave but she got the wheel and the fire.,1.7906976744186047,0.12697232254317692,43.0,20.0,12.0,11.0
59,60,"As soon as we pay off our student loans, honey.",1.7906976744186047,0.11792850065979303,43.0,18.0,16.0,9.0
60,61,"No, THIS is a manhole. That's a man cave.",1.7857142857142858,0.11061917536239503,42.0,16.0,19.0,7.0
61,62,His misanthropy will limit his genetic contribution to homo sapiens.,1.7857142857142858,0.13432722317910264,42.0,21.0,9.0,12.0
62,63,I guess no one came to his hieroglyphics opening.,1.7857142857142858,0.12993214652724716,42.0,20.0,11.0,11.0
63,64,"""I knew him before he invented fire"".",1.7857142857142858,0.11574991206772785,42.0,17.0,17.0,8.0
64,65,Are we on the wrong side of history?,1.7857142857142858,0.11061917536239503,42.0,16.0,19.0,7.0
65,66,"It appears that Monsieur Lascaux has a dose of ""painter's block"".",1.7804878048780488,0.12836777918966602,41.0,19.0,12.0,10.0
66,67,He won't say a word. He thinks his cave is tapped.,1.7804878048780488,0.12352641231317657,41.0,18.0,14.0,9.0
67,68,Another Toll !,1.7804878048780488,0.12836777918966602,41.0,19.0,12.0,10.0
68,69,Horizontal. Clever.,1.7804878048780488,0.13303307456872826,41.0,20.0,10.0,11.0
69,70,Looks like six more weeks of fornication!,1.7804878048780488,0.12352641231317657,41.0,18.0,14.0,9.0
70,71,"""Let's go spy on the neighbor"" you said. ""It'll be fun"" you said.",1.775,0.12135717573577635,40.0,17.0,15.0,8.0
71,72,"He calls it thinking. I tried it, but it makes my head hurt.",1.775,0.12135717573577635,40.0,17.0,15.0,8.0
72,73,He can't decide whether to evolve or just be another missing link.,1.775,0.12135717573577635,40.0,17.0,15.0,8.0
73,74,Keep digging. Another 20 feet and we'll have invented the basement.,1.775,0.12135717573577635,40.0,17.0,15.0,8.0
74,75,These zoning variances are ruining the quaintly primitive nature of our community,1.775,0.13628542823324127,40.0,20.0,9.0,11.0
75,76,Earliest known appearance of agoraphobia.,1.775,0.12135717573577635,40.0,17.0,15.0,8.0
76,77,"Typical teenager, he just stays in his cave and watches fire all day.",1.7692307692307692,0.11881976088018972,39.0,16.0,16.0,7.0
77,78,He was featured in Better Caves & Rock Piles.,1.7692307692307692,0.12968111237284996,39.0,18.0,12.0,9.0
78,79,He invented the wheel. Then he realized he had nowhere to go.,1.7692307692307692,0.13478397000970432,39.0,19.0,10.0,10.0
79,80,When it rains I bet you'll wish you had married him.,1.7692307692307692,0.11881976088018972,39.0,16.0,16.0,7.0
80,81,"Don't bother, he's a pyroclastic flow denier.",1.7692307692307692,0.12968111237284996,39.0,18.0,12.0,9.0
81,82,Do you think he's still mad we went to China without him?,1.7692307692307692,0.13478397000970432,39.0,19.0,10.0,10.0
82,83,Caveman cringes as Punxsutawney cave dwellers predict 6 more weeks of Stone Age.,1.7692307692307692,0.14444990101142732,39.0,21.0,6.0,12.0
83,84,He and his woman split over classic bison hunting scenes and Neolithic dance pictographs.,1.7692307692307692,0.12436906062579473,39.0,17.0,14.0,8.0
84,85,Krog want to be caveman instead of potholeman!,1.7692307692307692,0.12968111237284996,39.0,18.0,12.0,9.0
85,86,Nobody came to his cavewarming.,1.7692307692307692,0.12436906062579473,39.0,17.0,14.0,8.0
86,87,This game may take a while given none of us know how to count.,1.7692307692307692,0.11881976088018972,39.0,16.0,16.0,7.0
87,88,He's a Home-owner Sapien.,1.7692307692307692,0.12968111237284996,39.0,18.0,12.0,9.0
88,89,"Oh great, the first silent treatment.",1.7692307692307692,0.13478397000970432,39.0,19.0,10.0,10.0
89,90,We'll never get past the new security system.,1.7692307692307692,0.12436906062579473,39.0,17.0,14.0,8.0
90,91,I think we might not have followed the blueprints correctly.,1.7692307692307692,0.13478397000970432,39.0,19.0,10.0,10.0
91,92,"O.k. Fifty more yards and it's ""Goodbye, Mexico.""",1.7692307692307692,0.12968111237284996,39.0,18.0,12.0,9.0
92,93,"True, but he has a lot more overhead.",1.7692307692307692,0.12968111237284996,39.0,18.0,12.0,9.0
93,94,We’re here. Get ready for four hours of saber-tooth stories.,1.7692307692307692,0.12436906062579473,39.0,17.0,14.0,8.0
94,95,It looks pricey - they have a doorman.,1.7692307692307692,0.12436906062579473,39.0,17.0,14.0,8.0
95,96,Lateral thinking.,1.7692307692307692,0.13478397000970432,39.0,19.0,10.0,10.0
96,97,"Well his Airbnb profile didn't lie, it is a hole in the wall.",1.7692307692307692,0.11881976088018972,39.0,16.0,16.0,7.0
97,98,It makes our place look like a pit.,1.7692307692307692,0.12968111237284996,39.0,18.0,12.0,9.0
98,99,Great! Someone moved in upstairs.,1.7692307692307692,0.13478397000970432,39.0,19.0,10.0,10.0
99,100,Fire is a hell of a drug.,1.7692307692307692,0.1397005591860463,39.0,20.0,8.0,11.0
100,101,At least we have a 360 degree view!,1.7631578947368418,0.1329938154388116,38.0,18.0,11.0,9.0
101,102,It's new money.,1.7631578947368418,0.1329938154388116,38.0,18.0,11.0,9.0
102,103,It'll never catch on. I give it a year tops.,1.7631578947368418,0.12753383801284682,38.0,17.0,13.0,8.0
103,104,What can I say? He got in on the ground floor.,1.7631578947368418,0.1329938154388116,38.0,18.0,11.0,9.0
104,105,He hasn't left the den since he got Amazon Fire.,1.7631578947368418,0.1382383089149253,38.0,19.0,9.0,10.0
105,106,He doesn't like it when we frack together.,1.7631578947368418,0.12182940832000055,38.0,16.0,15.0,7.0
106,107,"It's easy to get a fancy cave if you live to the ripe old age of 30, but then you're too old to enjoy it.",1.7631578947368418,0.11584441991272512,38.0,15.0,17.0,6.0
107,108,He'll never move. It's rent-controlled.,1.7631578947368418,0.1329938154388116,38.0,18.0,11.0,9.0
108,109,We should have invested in caves in 2009.,1.7631578947368418,0.14329098072922786,38.0,20.0,7.0,11.0
109,110,"Yes he is sitting pretty right now, but wait until the next bear market.",1.7631578947368418,0.1382383089149253,38.0,19.0,9.0,10.0
110,111,"Sure, he looks happy, but I just feel more grounded.",1.7631578947368418,0.12182940832000055,38.0,16.0,15.0,7.0
111,112,We missed your curfew. Your dad's gonna clobber us.,1.7631578947368418,0.12753383801284682,38.0,17.0,13.0,8.0
112,113,We overshot. This is Mongolia.,1.7631578947368418,0.1329938154388116,38.0,18.0,11.0,9.0
113,114,He also has a cave in the Hamptons.,1.7567567567567568,0.13647979646435238,37.0,18.0,10.0,9.0
114,115,Granite may be the new look but I still like earth tones.,1.7567567567567568,0.11883699061507133,37.0,15.0,16.0,6.0
115,116,It has recessed torches too.,1.7567567567567568,0.11883699061507133,37.0,15.0,16.0,6.0
116,117,I heard his wife left him for some big wheel inventor.,1.7567567567567568,0.12499492725686133,37.0,16.0,14.0,7.0
117,118,Only if he throws the paintings in.,1.7567567567567568,0.1308634148318374,37.0,17.0,12.0,8.0
118,119,He really did get the shaft in the settlement.,1.7567567567567568,0.1308634148318374,37.0,17.0,12.0,8.0
119,120,He insisted on open concept,1.7567567567567568,0.11234201723729663,37.0,14.0,18.0,5.0
120,121,We could tell him we're the visiting artists.,1.75,0.11529809536003095,36.0,14.0,17.0,5.0
121,122,I heard his wife left him for a more evolved man.,1.75,0.11529809536003095,36.0,14.0,17.0,5.0
122,123,He's thinking outside of the hole.,1.7428571428571429,0.13184442794927856,35.0,16.0,12.0,7.0
123,124,We will just tell him the truth. We're his long lost cousins from the land down under.,1.7428571428571429,0.1380710883935521,35.0,17.0,10.0,8.0
124,125,You do realize we are hiding in the outhouse?,1.7428571428571429,0.11841287363904897,35.0,14.0,16.0,5.0
125,126,He may have gotten the house but the latrine is ours!,1.7428571428571429,0.13184442794927856,35.0,16.0,12.0,7.0
126,127,Let's leave. Only a Neanderthal would find this entertaining.,1.7352941176470589,0.14198003631484224,34.0,17.0,9.0,8.0
127,128,I never thought of digging sideways...,1.7352941176470589,0.12881486064648026,34.0,15.0,13.0,6.0
128,129,It's Walt Disney. He thinks we're prairie dogs.,1.7352941176470589,0.1355573661505269,34.0,16.0,11.0,7.0
129,130,"Well, he's right it would solve the rain problem...",1.7352941176470589,0.12881486064648026,34.0,15.0,13.0,6.0
130,131,I wouldn't live there in a million years.,1.7352941176470589,0.14812448111726778,34.0,18.0,7.0,9.0
131,132,"Come back into the hot tub, Bob. I promise, no more bubbles!",1.7352941176470589,0.12881486064648026,34.0,15.0,13.0,6.0
132,133,"So, what is ""miniature golf?""",1.7352941176470589,0.1355573661505269,34.0,16.0,11.0,7.0
133,134,So this is what the future looks like?,1.7352941176470589,0.12169937193377878,34.0,14.0,15.0,5.0
134,135,Remind me why we have to sleep in the guest room whenever you brother comes to visit.,1.7352941176470589,0.14812448111726778,34.0,18.0,7.0,9.0
135,136,He's just sulking-- his patent on fire was refused.,1.7352941176470589,0.12881486064648026,34.0,15.0,13.0,6.0
136,137,"First he sulks, then he tweets about it.",1.7352941176470589,0.14812448111726778,34.0,18.0,7.0,9.0
137,138,He gets over five hundred cave drawings and still complains there is nothing on.,1.7352941176470589,0.12881486064648026,34.0,15.0,13.0,6.0
138,139,At what point do we tell him it's just graffiti?,1.7352941176470589,0.1355573661505269,34.0,16.0,11.0,7.0
139,140,It's a phase every retired late night TV host goes through.,1.7352941176470589,0.11414116669624648,34.0,13.0,17.0,4.0
140,141,He hasn't come out since his breasts started growing.,1.7352941176470589,0.14812448111726778,34.0,18.0,7.0,9.0
141,142,He swore he'd never go in there—then he caved.,1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
142,143,I'll jump him while you take down the listing on CaveFinder.,1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
143,144,The Dawn of Gentrification,1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
144,145,He invented homeland security.,1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
145,146,I told him his drawings were derivative.,1.7272727272727273,0.13252163397375682,33.0,15.0,12.0,6.0
146,147,Magnon's a master of Paleolithic minimalism.,1.7272727272727273,0.12517205789286595,33.0,14.0,14.0,5.0
147,148,"Problem is, he doesn't know his house from a hole in the ground",1.7272727272727273,0.14611592062110534,33.0,17.0,8.0,8.0
148,149,"Face it, the future is in archaeology.",1.7272727272727273,0.10899617098438,33.0,12.0,18.0,3.0
149,150,I told you if we dug in he would cave.,1.7272727272727273,0.14611592062110534,33.0,17.0,8.0,8.0
150,151,"No hunting, no gathering. He just binge-watches last season's cave murals.",1.7272727272727273,0.13252163397375682,33.0,15.0,12.0,6.0
151,152,Looks like the Guru is in time out!,1.7272727272727273,0.12517205789286595,33.0,14.0,14.0,5.0
152,153,"Yeah, but we have more light.",1.7272727272727273,0.12517205789286595,33.0,14.0,14.0,5.0
153,154,"The bastard keeps humming, ""Everybody Must Get Stoned,"" it's driving me crazy.",1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
154,155,Why does our chief have to ask the Great Spirit if we can mate?,1.7272727272727273,0.13252163397375682,33.0,15.0,12.0,6.0
155,156,That's what I want when I retire. A place out of the weather where I can paint.,1.7272727272727273,0.11736313170325505,33.0,13.0,16.0,4.0
156,157,"Yeah, but he doesn't have a skylight.",1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
157,158,"Trust me, standing caves are all the rage now.",1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
158,159,He's been so moody since he started that Paleo Diet.,1.7272727272727273,0.12517205789286595,33.0,14.0,14.0,5.0
159,160,He's depressed because I told him his drawings were primitive and never would stand the test of time.,1.7272727272727273,0.13252163397375682,33.0,15.0,12.0,6.0
160,161,Ugg takes everything so literally. 'Caveman' is so Pleistocene.,1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
161,162,"It's pretentious, it blocks our view and it complete;y destroys the character of the neighborhood.",1.7272727272727273,0.13252163397375682,33.0,15.0,12.0,6.0
162,163,I understand his work was heavily influenced by the Pre-modernists,1.7272727272727273,0.13252163397375682,33.0,15.0,12.0,6.0
163,164,"Am I right or what? See how having a big, fancy house doesn't bring happiness?",1.7272727272727273,0.12517205789286595,33.0,14.0,14.0,5.0
164,165,"Personally, I'd say the man cave is just a fad. Soon manholes will be everywhere.",1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
165,166,It's a seller's market. He's holding firm.,1.7272727272727273,0.15245918028407654,33.0,18.0,6.0,9.0
166,167,I expected the guest house to be a little nicer ....,1.7272727272727273,0.13948448969334826,33.0,16.0,10.0,7.0
167,168,"If he sees his shadow, there's six more centuries of dinosaurs.",1.7272727272727273,0.14611592062110534,33.0,17.0,8.0,8.0
168,169,Nobody came to his cavewarming.,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
169,170,Do you remember the password?,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
170,171,Fermat's still working out his final theorem.,1.71875,0.13644666185824433,32.0,15.0,11.0,6.0
171,172,...And this is the safe house for The Oscars Accountant.,1.71875,0.15705438112014658,32.0,18.0,5.0,9.0
172,173,"Rumor has it, Hector is being considered as a new cartoon editor at the New Yorker specializing in cave man humor",1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
173,174,It appears Herb is suffering from tunnel vision............,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
174,175,It would save on flood insurance,1.71875,0.1288470508005519,32.0,14.0,13.0,5.0
175,176,"He can't come, he's waiting for the cable guy.",1.71875,0.1288470508005519,32.0,14.0,13.0,5.0
176,177,He's turning into such a cave potato.,1.71875,0.1288470508005519,32.0,14.0,13.0,5.0
177,178,Neighborhood is going to hell with all these McCaves.,1.71875,0.13644666185824433,32.0,15.0,11.0,6.0
178,179,"Shelter, that's what I forgot. Our shopping list is food, clothing, and shelter.",1.71875,0.1288470508005519,32.0,14.0,13.0,5.0
179,180,Maybe downsizing wasn't such a great idea.,1.71875,0.1288470508005519,32.0,14.0,13.0,5.0
180,181,The climate is perfect for his wine collection.,1.71875,0.13644666185824433,32.0,15.0,11.0,6.0
181,182,We should get the name of his broker.,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
182,183,I say we join Bob Mankoff. He looks a lot happier there.,1.71875,0.13644666185824433,32.0,15.0,11.0,6.0
183,184,No one believe he can see Russian ice shelf from his house.,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
184,185,Still grounded?,1.71875,0.15705438112014658,32.0,18.0,5.0,9.0
185,186,Luddite!,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
186,187,I hear he's stepping down as cartoon editor. About time don't you think?,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
187,188,"Yeah, but what about wind from the south? Ever think about that? And the lack of overhead light? And the lousy feng shui? And the ...",1.71875,0.1504990019793294,32.0,17.0,7.0,8.0
188,189,I understand he represents a whole new chapter in history,1.71875,0.14364477214474647,32.0,16.0,9.0,7.0
189,190,"I don't think he understands the difference between, fire and fired.",1.71875,0.1288470508005519,32.0,14.0,13.0,5.0
190,191,"Oh, great. Now we’ll be known as “cavemen” for the rest of time.",1.71875,0.13644666185824433,32.0,15.0,11.0,6.0
191,192,"I'm sorry, but there's such a thing as too much house.",1.71875,0.13644666185824433,32.0,15.0,11.0,6.0
192,193,"Oh crap, I hope he’s not checking for IDs.",1.7096774193548387,0.14805947938114844,31.0,16.0,8.0,7.0
193,194,Do you think he's pro or con cave?,1.7096774193548387,0.13274236010332013,31.0,14.0,12.0,5.0
194,195,Damn! We're still in Syria!,1.7096774193548387,0.13274236010332013,31.0,14.0,12.0,5.0
195,196,I suspect he has interior motives.,1.7096774193548387,0.12437844078211832,31.0,13.0,14.0,4.0
196,197,they call it 'open concept',1.7096774193548387,0.12437844078211832,31.0,13.0,14.0,4.0
197,198,"Forget it, Irene. Pete will never change. Not in a million years.",1.7096774193548387,0.13274236010332013,31.0,14.0,12.0,5.0
198,199,"Yeah, well, the laugh will be on him when that roof eventually wears out.",1.7096774193548387,0.14060964334002174,31.0,15.0,10.0,6.0
199,200,While his design is derivative; he has managed to improve functionality without sacrificing the classic aesthetic of a hole.,1.7096774193548387,0.11540996012902142,31.0,12.0,16.0,3.0
200,201,Can you believe that guy.. he's got a guard on his cave and charging to see his paintings . Like anyone will ever care .,1.7096774193548387,0.14805947938114844,31.0,16.0,8.0,7.0
201,202,He still can't read the handwriting on the wall.,1.7096774193548387,0.1551520127778732,31.0,17.0,6.0,8.0
202,203,I thought we said concave.,1.7096774193548387,0.16193419868401462,31.0,18.0,4.0,9.0
203,204,I say we pants him.,1.7096774193548387,0.1551520127778732,31.0,17.0,6.0,8.0
204,205,I knew he’d cave eventually.,1.7096774193548387,0.1551520127778732,31.0,17.0,6.0,8.0
205,206,"Thirty more feet and some polished quartz, we can stream all the cave paintings we want.",1.7096774193548387,0.1551520127778732,31.0,17.0,6.0,8.0
206,207,What's a third wheel?,1.7096774193548387,0.1551520127778732,31.0,17.0,6.0,8.0
207,208,He said he feels like a third circular disc rotating on an axis when only two are necessary.,1.7096774193548387,0.14060964334002174,31.0,15.0,10.0,6.0
208,209,Think of the money we'd save on flood insurance.,1.7096774193548387,0.12437844078211832,31.0,13.0,14.0,4.0
209,210,It does have a kind of historical inevitability about it.,1.7096774193548387,0.13274236010332013,31.0,14.0,12.0,5.0
210,211,The invention of the third wheel.,1.7096774193548387,0.16193419868401462,31.0,18.0,4.0,9.0
211,212,You lure him out and I'll build a door.,1.7096774193548387,0.13274236010332013,31.0,14.0,12.0,5.0
212,213,I don’t like the way he draws you on the wall.,1.7096774193548387,0.13274236010332013,31.0,14.0,12.0,5.0
213,214,He said we didn't know a cave from a hole in the ground.,1.7096774193548387,0.12437844078211832,31.0,13.0,14.0,4.0
214,215,He's always been a lateral thinker.,1.7096774193548387,0.14805947938114844,31.0,16.0,8.0,7.0
215,216,He's living outside the burrow.,1.7096774193548387,0.13274236010332013,31.0,14.0,12.0,5.0
216,217,I just love what he's done with the foyer.,1.7083333333333333,0.16461600758034087,24.0,12.0,7.0,5.0
217,218,"""He doesn't know us from a hole in the ground"".",1.6969696969696968,0.14091723664953235,33.0,17.0,9.0,7.0
218,219,You're the one who wanted a tiny house,1.6774193548387095,0.13430103222362144,31.0,15.0,11.0,5.0
219,220,"To tell the truth, I don't understand why you moved in with me, either.",1.6774193548387095,0.13430103222362144,31.0,15.0,11.0,5.0
220,221,"Pardon us, would you have any Grey Poupon?",1.6774193548387095,0.12604058720079656,31.0,14.0,13.0,4.0
221,222,"I'm telling you, shelter is just a passing fad.",1.6774193548387095,0.13430103222362144,31.0,15.0,11.0,5.0
222,223,It's touching that he still sits there waiting for Godot,1.6774193548387095,0.13430103222362144,31.0,15.0,11.0,5.0
223,224,Caves are the new holes.,1.6774193548387095,0.1494584976679058,31.0,17.0,7.0,7.0
224,225,They don't go out any more since they got the cave painting.,1.6774193548387095,0.12604058720079656,31.0,14.0,13.0,4.0
225,226,"1st episode of ""House Hunters""",1.6774193548387095,0.1420820357777112,31.0,16.0,9.0,6.0
226,227,Then you should have married him!,1.6774193548387095,0.1420820357777112,31.0,16.0,9.0,6.0
227,228,We're 40 paces short.,1.6774193548387095,0.12604058720079656,31.0,14.0,13.0,4.0
228,229,It's called mindfulness.,1.6774193548387095,0.12604058720079656,31.0,14.0,13.0,4.0
229,230,The world's ending anyway. Can't we just pay the cover charge?,1.6774193548387095,0.13430103222362144,31.0,15.0,11.0,5.0
230,231,You're the one who wanted to live in the lower East side.,1.6774193548387095,0.12604058720079656,31.0,14.0,13.0,4.0
231,232,He's not as interesting as the mating teradactyles.,1.6774193548387095,0.1420820357777112,31.0,16.0,9.0,6.0
232,233,"The man, the myth of the cave, the legend.",1.6774193548387095,0.1494584976679058,31.0,17.0,7.0,7.0
233,234,Told ya he'd cave,1.6774193548387095,0.13430103222362144,31.0,15.0,11.0,5.0
234,235,"It's just been hieroglyph reruns for him. Yeah, he's in a dark place.",1.6774193548387095,0.1420820357777112,31.0,16.0,9.0,6.0
235,236,"Damn, there's going to be a cover charge to get in.",1.6774193548387095,0.13430103222362144,31.0,15.0,11.0,5.0
236,237,When is Dad letting us out of the dog house?,1.6774193548387095,0.1420820357777112,31.0,16.0,9.0,6.0
237,238,I hope voyerism gets better in the future.,1.6774193548387095,0.15648763580409802,31.0,18.0,5.0,8.0
238,239,We can take him. We have tools.,1.6774193548387095,0.11719936854570932,31.0,13.0,15.0,3.0
239,240,Let's get the name of his architect.,1.6774193548387095,0.1420820357777112,31.0,16.0,9.0,6.0
240,241,I don't think he's a mole. But I do think he's a rat.,1.6774193548387095,0.1420820357777112,31.0,16.0,9.0,6.0
241,242,See -- we need a reservation.,1.6666666666666667,0.13840913308956654,30.0,15.0,10.0,5.0
242,243,"See, the rich really are different!",1.6666666666666667,0.12066228480009845,30.0,13.0,14.0,3.0
243,244,"I always enjoy watching ""The Bachelor""",1.6666666666666667,0.13840913308956654,30.0,15.0,10.0,5.0
244,245,Let him be. He's pondering his health care options.,1.6666666666666667,0.12983927582936033,30.0,14.0,12.0,4.0
245,246,He says he doesn't want to be a hunter OR a gatherer.,1.6666666666666667,0.13840913308956654,30.0,15.0,10.0,5.0
246,247,All we said was that his drawings lack dimension.,1.6666666666666667,0.12983927582936033,30.0,14.0,12.0,4.0
