,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
50,Let's pick this up again next week.,152,21,0.058882850715794015,51,1.5526315789473684,42,429,88,650
51,"It's a lamp shade, for goodness sake.  Just lift it off you.",143,27,0.06633629813119646,52,1.5524475524475525,25,6992,91,650
52,"In my opinion, you're putting too much pressure on yourself.",143,18,0.059279565986899416,53,1.5524475524475525,42,7452,82,650
53,You seem depressed.,142,22,0.06287605061832166,54,1.5492957746478873,34,398,86,650
54,Depressed in what way?,155,17,0.05506864238263467,55,1.5483870967741935,51,1120,87,650
55,But does it spark joy?,115,17,0.06903881690501715,56,1.5478260869565217,29,4489,69,650
56,Maybe it’s not all in your mind.,137,19,0.0621384371494222,57,1.5474452554744527,37,2475,81,650
57,"I said to take an Advil""",130,23,0.06829688816338009,58,1.5461538461538462,25,3222,82,650
58,Sorry about that. It was supposed to hang ominously above you.,132,16,0.061181629653322904,59,1.5454545454545454,40,270,76,650
59,Now don't all your other problems seem trivial?,132,17,0.062119660559602975,60,1.5454545454545454,38,2120,76,650
60,"So let me get this straight. You clicked ""Accept"" without reading the terms and conditions?",121,22,0.0713892059963015,61,1.5454545454545454,22,2718,77,650
61,"Sometimes therapy only works under pressure""",132,14,0.05926104087027577,62,1.5454545454545454,43,4284,74,650
62,"I can help you, but it’s you who must do the heavy lifting.",145,18,0.05870514538208848,63,1.5448275862068965,43,2933,84,650
63,My first question is how you got in here.,160,21,0.056667736070190385,64,1.54375,45,5282,94,650
64,"I sleep OK, but I have trouble some mornings getting up.",142,17,0.0588091793186457,65,1.5422535211267605,43,1534,82,650
65,I've had too many people leave without paying.,142,21,0.06211344504695268,66,1.5422535211267605,35,6319,85,650
66,It's just until we verify insurance.,135,16,0.06018486626611086,67,1.5407407407407407,40,5408,78,650
67,Hmmm. So roughly how long has it been since you've been unable to achieve an erection?,137,20,0.06303355215186018,68,1.5401459854014599,34,4862,82,650
68,"Well we can talk about it, or we can just get a crane.",141,19,0.06082656802379689,69,1.5390070921985815,38,4472,84,650
69,Let's start with your weight problem.,140,23,0.06444538808796368,70,1.5357142857142858,29,2129,88,650
70,I suggest not starting your day watching the news.,146,19,0.05925404945743211,71,1.5342465753424657,40,3253,87,650
71,"Yes, normally it is a metaphor.",154,19,0.05579014054250913,72,1.5324675324675325,43,5587,92,650
72,Let's start by getting a belt with a different buckle,139,21,0.06319455758670212,73,1.5323741007194245,32,367,85,650
73,Define 'pressing concern'.,128,16,0.06268427558416713,74,1.53125,36,3225,76,650
74,"Would you describe your anxiety as heavy, paralyzing, or crushing?",128,17,0.06365807019989533,75,1.53125,33,6651,77,650
75,I think your delusions are becoming more concrete.,160,19,0.055316325197298975,76,1.53125,46,7510,94,650
76,My mistake; I assumed you were speaking figuratively,162,19,0.0548071323364033,77,1.5308641975308641,48,6497,94,650
77,How bad is the pain…on a scale of 1 to 16 tons?,115,11,0.06215275973277793,78,1.5304347826086957,37,3617,65,650
78,This may take more than one session.,132,22,0.06667770606556822,79,1.5303030303030303,26,2047,84,650
79,"I'm Jungian but more importantly, I'm also a certified crane operator.",121,20,0.06950670356842521,80,1.5289256198347108,24,7557,76,650
80,"When you made the appointment, I just assumed  you were speaking metaphorically.",157,16,0.0538873541197813,81,1.5286624203821657,51,3334,90,650
81,"Now, try to visualize a crane.",144,20,0.0607071482778142,82,1.5277777777777777,36,3608,87,650
82,"We could attempt psychoanalysis, but I'd actually recommend a crane.",131,17,0.06349411435109159,83,1.5267175572519085,33,3873,80,650
83,"Yes, but what would you say is your most pressing issue?",135,12,0.05645666837539841,84,1.525925925925926,47,2697,76,650
84,"When you said ""literally"" over the phone I thought you meant figuratively.",137,18,0.06003817660759923,85,1.5255474452554745,34,299,84,650
85,Let's leave it there for now.,158,19,0.056575502453953035,86,1.5253164556962024,43,6689,95,650
86,“Your hour is up. Can I call you a crane?”,141,20,0.06170620350115235,87,1.524822695035461,34,7227,87,650
87,"I noticed you shaved your head, you want to talk about that?",141,16,0.05832998422896026,88,1.524822695035461,42,7475,83,650
88,My childhood was fine. Please just call 911.,162,20,0.05620777758886421,89,1.5246913580246915,43,5492,98,650
89,"Unfortunately we’ve run out of time. 
Let’s pick that up next week.",147,21,0.06054249002046762,90,1.5238095238095237,35,2785,91,650
90,"It'd be a coincidence but, yes, it's possible you're having a heart attack.",147,18,0.05818787861343428,91,1.5238095238095237,41,3268,88,650
91,Perhaps I wasn't clear. Our time is up.,147,19,0.058983194027174515,92,1.5238095238095237,39,7365,89,650
92,"When you said you've been under pressure, had put on a ton of weight and were having trouble getting out of bed in the morning, I suspected something else.",151,22,0.0600473963542676,93,1.5231788079470199,35,6336,94,650
93,"Murray, sometimes a two-ton anvil is just a two-ton anvil.",130,20,0.06571961604166325,94,1.523076923076923,28,6777,82,650
94,I've seen bigger,153,18,0.05647372553045427,95,1.522875816993464,44,556,91,650
95,"But no tingling or shortness of breath, right?",132,16,0.06127822381343917,96,1.5227272727272727,37,3852,79,650
96,Anything pressing you’d like to discuss?,136,14,0.05808013373911209,97,1.5220588235294117,43,3454,78,650
97,"Well, why do YOU think it's there?",140,18,0.05641559297585904,98,1.5214285714285714,34,4745,88,650
98,So you say you fell victim to a pyramid scheme?,142,21,0.06218984363703398,99,1.5211267605633803,32,4335,88,650
99,Could you be more concrete?,144,24,0.0638452732782069,100,1.5208333333333333,27,3290,93,650
100,It can be so hard to get over your first crush.,146,24,0.06315524961037128,101,1.5205479452054795,28,7496,94,650
101,"To begin your therapy, I want you to know that your feelings are real.",135,16,0.06026645446389416,102,1.5185185185185186,38,1191,81,650
102,"Now, imagine it's a feather ...",137,17,0.060502928136740367,103,1.5182481751824817,37,1900,83,650
103,I know it took a lot for you just to come in today.,137,15,0.05870195822294193,104,1.5182481751824817,40,2294,81,650
104,That's the worst case of writer's block I've ever seen.,114,18,0.0707408136362509,105,1.5175438596491229,23,995,73,650
105,Side effects may include difficulty breathing.,143,17,0.05859004141602708,106,1.5174825174825175,40,2821,86,650
106,How long have you been struggling with your weight?,149,22,0.060684189944930536,107,1.516778523489933,33,326,94,650
107,"Good. Now you are using the word ""literally""  correctly.",155,21,0.05814824294415843,108,1.5161290322580645,38,5073,95,650
108,"Once again Robert, It's not guilt, it's a concrete pylon.",124,20,0.06821299136448968,109,1.5161290322580645,24,5627,80,650
109,"If you prefer, we can tell your parole officer you are ready for an ankle bracelet.",130,17,0.062956966670175,110,1.5153846153846153,33,1132,79,650
110,And you're sure you saw a beeping roadrunner right before this?,130,19,0.06482361314415645,111,1.5153846153846153,29,3949,82,650
111,"Yes, it probably is more effective than a condom.",134,19,0.06332630158234447,112,1.5149253731343284,31,2092,84,650
112,I just provide the tools. YOU have to do the heavy lifting.,134,14,0.05872917689639286,113,1.5149253731343284,41,4673,79,650
113,Visualize a crane...,142,17,0.058904794346632386,114,1.5140845070422535,39,6852,85,650
114,"Yes Carl, that's the proper usage of 'literally'",142,23,0.06378961923558826,115,1.5140845070422535,27,7312,92,650
115,"You say you have a ton of issues, but I see just one.",146,21,0.060883358261236586,116,1.5136986301369864,33,7429,92,650
116,"For most of my patients, this is just a metaphor.",152,20,0.05828593394903129,117,1.513157894736842,38,861,94,650
117,"Frankly, I’m surprised to hear about the headaches.",123,20,0.06865538383680943,118,1.5121951219512195,23,5410,80,650
118,I think I’ve identified the cause of your erectile dysfunction.,131,17,0.06259828416745454,119,1.5114503816793894,33,2923,81,650
119,Really? Does this look like a metaphor to you?,133,18,0.0627977449674652,120,1.5112781954887218,32,7152,82,650
120,"First of all, your under too much pressure.",147,18,0.05821510865779687,121,1.510204081632653,39,267,89,650
121,I see you've traded in the albatross.,147,17,0.05740915359002903,122,1.510204081632653,41,5696,89,650
122,It seems to me that your problem is your weight.,128,17,0.0637146669009361,123,1.5078125,31,1627,80,650
123,I can't remove it until you've met your deductible,132,19,0.06407422912516611,124,1.5075757575757576,29,337,84,650
124,How's the restless leg syndrom now?,132,16,0.06130681507770965,125,1.5075757575757576,35,1840,81,650
125,You seem to be in the same place you were when we ended our last session.,138,18,0.061062194884324364,126,1.5072463768115942,34,3807,86,650
126,You wanted the other Dr. Crane.,140,17,0.05954299108545632,127,1.5071428571428571,37,1077,86,650
127,"When you described your problem over the phone, I assumed you were speaking metaphorically.",144,16,0.05746230122726315,128,1.5069444444444444,41,915,87,650
128,Looks like you put on some weight.,150,19,0.058118652580542315,129,1.5066666666666666,38,5959,93,650
129,I'm sorry we're out of time. We'll pick it up next week.,158,16,0.053685305482553965,130,1.5063291139240507,48,2404,93,650
130,Anything you’d like to get off your chest?,121,16,0.06547555107194408,131,1.5041322314049588,29,3761,76,650
131,Have you considered switching to similes?,127,18,0.06506706350496995,132,1.5039370078740157,28,587,81,650
132,I don't think it's all in your head.,133,15,0.06002207780029796,133,1.5037593984962405,37,6169,81,650
133,"You know I can't help you if you won't tell me what's wrong, Steve.",135,20,0.06384931999048656,134,1.5037037037037038,28,4238,87,650
134,"Well, I think I’ve figured out what’s been weighing on you",141,12,0.054785307671808885,135,1.50354609929078,47,911,81,650
135,You never forget your first crush.,143,20,0.061076496377440566,136,1.5034965034965035,32,2865,91,650
136,I think it's time that we begin discussing the possibility that it's not your imagination.,143,18,0.059442007850210116,137,1.5034965034965035,36,3877,89,650
137,"In the future, metaphors will be just fine""",151,19,0.057829903723920564,138,1.5033112582781456,38,3853,94,650
138,"Sorry, dear, but it's what the doctor ordered for an erection lasting more than four hours.",140,22,0.0637150645867436,139,1.5,26,445,92,650
139,You also mentioned a monkey on your back?,138,16,0.05930768822842538,140,1.5,37,1525,85,650
140,I think in your case it's not just a feeling.,156,20,0.05715910202743128,141,1.5,38,2245,98,650
141,"A metaphor would have sufficed, Mr. Richards.",126,14,0.06146362971528591,142,1.5,35,2309,77,650
142,We're making progress...last week it was the weight of the world.,122,13,0.06186594104974014,143,1.5,35,2310,74,650
143,When you said you had a weight problem I must say I pictured something different.,136,16,0.059956411182041786,144,1.5,36,2638,84,650
144,"And what made you yell, ""More cowbell!"" in the first place?",122,20,0.06910698691273669,145,1.5,21,3082,81,650
145,Why do YOU think you can't get off the couch?,132,17,0.062246478644432064,146,1.5,32,3398,83,650
146,What do you consider your most pressing problem?,148,18,0.05792578193291024,147,1.5,38,3556,92,650
147,"Don’t exaggerate, it’s a lamp shade for God’s sake.",140,21,0.0629033745706389,148,1.5,28,3962,91,650
148,The good news is that you're absolutely not hallucinating.,124,12,0.06005068232702484,149,1.5,38,5468,74,650
149,"Well, on the up side,  we seem to have got rid of the monkey on your back.",120,14,0.0637308767385162,150,1.5,32,5998,74,650
150,Did you ever consider a forklift instead of analysis?,138,20,0.06277378413149942,151,1.5,29,6582,89,650
151,Would you like to get anything off your chest?,138,17,0.0601929265428846,152,1.5,35,6856,86,650
152,Sometimes a crushing weight on your chest is just a crushing weight on your chest.,151,17,0.05628230026586348,153,1.4966887417218544,41,964,93,650
153,You'll feel better once you get it off your chest.,145,21,0.06121701389588494,154,1.4965517241379311,30,1987,94,650
154,Well you said you wanted non-pharmaceutical options.,143,13,0.05514423828530742,155,1.4965034965034965,45,57,84,650
155,"Well, you didn't like the inkblots at first either.",143,18,0.059442007850210116,156,1.4965034965034965,35,6194,90,650
156,Have you given any thought to leaving the Trump Administration?,141,16,0.05836692922425879,157,1.49645390070922,38,794,86,650
157,"So, what brings you here?",141,17,0.0592285028484036,158,1.49645390070922,36,2121,88,650
158,"Can you talk to me about your most pressing 
issues?",141,21,0.0625562470104963,159,1.49645390070922,28,5810,92,650
159,This could explain your ED.,135,22,0.06555800715606475,160,1.4962962962962962,23,4310,90,650
160,It doesn't spark joy but it's hard to throw away.,133,18,0.06280456450866652,161,1.4962406015037595,30,2052,85,650
161,"You and I both know that the block isn't really the problem, right?",133,13,0.05809309331030262,162,1.4962406015037595,40,5114,79,650
162,What was that pressing matter you wanted to discuss?,127,13,0.06007329580100785,163,1.4960629921259843,37,4708,77,650
163,I see you spent the weekend with your mother.....,123,15,0.06362582180659643,164,1.4959349593495934,31,4336,77,650
164,My diagnosis: obsessive-compressive disorder.,160,22,0.05745990877431152,165,1.49375,35,1388,103,650
165,"Well,  at least we've got a handle on it now.",134,18,0.06244402153141539,166,1.492537313432836,30,5709,86,650
166,...and at what point did you realize it was too much cowbell?,130,17,0.06296789448580453,167,1.4923076923076923,30,670,83,650
167,"Doc, is this is the only way to cure an erection lasting longer than four hours?",130,21,0.0666483163589514,168,1.4923076923076923,22,4886,87,650
168,Describe this pressure. Are you feeling it now?,126,19,0.06642435176524196,169,1.492063492063492,24,3816,83,650
169,The judge ruled that an electronic bracelet was too risky...,122,10,0.058484103935465215,170,1.4918032786885247,40,7018,72,650
170,We'll get to that.,122,17,0.06609668215063094,171,1.4918032786885247,26,7434,79,650
171,It makes that chip on your shoulder seem insignificant.,159,17,0.05417666123365957,172,1.490566037735849,44,4811,98,650
172,I think you are regressing. Last visit it was just a can of worms.,147,17,0.05740915359002898,173,1.489795918367347,38,5668,92,650
173,You seem to be getting enough iron.,145,16,0.057997589938128105,174,1.4896551724137932,37,1546,91,650
174,I preferred the monkey on my back.,143,18,0.059436213999828374,175,1.4895104895104896,34,1318,90,650
175,"If it doesn't bring you joy, just get rid of it.",143,14,0.05602402439735345,176,1.4895104895104896,41,6132,87,650
176,Are your hiccups gone?,139,16,0.05898288708701007,177,1.4892086330935252,36,4715,87,650
177,I believe the pressure you are feeling is very real.,139,19,0.06157738393911287,178,1.4892086330935252,30,5032,90,650
178,Why is it always me who has to get up when the phone rings?,137,17,0.060515876864151705,179,1.489051094890511,33,4905,87,650
179,"Sorry, that was a lot to lay on you all at once.",137,18,0.061396364384163224,180,1.489051094890511,31,6927,88,650
180,So you say you have trouble getting up in the morning...,135,13,0.057463105347151495,181,1.488888888888889,40,4839,82,650
181,"And nice use of the word 'literally,' by the way.",133,13,0.05905820947834279,182,1.4887218045112782,37,4773,82,650
182,It was a gift from my mother,133,19,0.0636983354535387,183,1.4887218045112782,27,5464,87,650
183,"Sorry, I'm afraid that your insurance has denied the metaphor.",131,15,0.060693208487579475,184,1.4885496183206106,34,6990,82,650
184,"To be clear, I was asking what was weighing on your mind",129,13,0.05938586606994017,185,1.4883720930232558,37,603,79,650
185,What did you THINK Panini Therapy would be like?,164,24,0.057692553337607255,186,1.4878048780487805,32,975,108,650
186,"In the dream, I was Wile E. Coyote...",121,16,0.06546685751138372,187,1.487603305785124,27,5210,78,650
187,Interesting - usually when clients first come to see me they have a lot on their minds.,119,12,0.061858352763791556,188,1.4873949579831933,34,7373,73,650
188,I said treat yourself with Advil.,154,25,0.061277610139206184,189,1.4870129870129871,24,6351,102,650
189,Please.  I get the symbolism.,142,14,0.0549569763825972,190,1.4859154929577465,40,2587,88,650
190,Where would you like to start?,142,17,0.058904794346632386,191,1.4859154929577465,35,4742,90,650
191,You seem to be under a lot of pressure,140,20,0.06206924678349768,192,1.4857142857142858,28,6063,92,650
192,"OK, Let’s move on to more pressing matters.",138,19,0.06191307061824298,193,1.4855072463768115,29,5609,90,650
193,Shall we start with the obvious?,136,13,0.05715218200769257,194,1.4852941176470589,40,648,83,650
194,Just let me know when you're comfortable and we can start,136,15,0.05902742440584457,195,1.4852941176470589,36,6933,84,650
195,It appears we have tons to discuss.,136,13,0.05715218200769257,196,1.4852941176470589,40,7451,83,650
196,"You need a crane operator, not a therapist.",134,17,0.06152868250523449,197,1.4850746268656716,30,5778,86,650
197,That’s all the time we have. We’ll pick this up next week.,132,10,0.05534662343795633,198,1.4848484848484849,44,2891,78,650
198,Anything else you want to get off your chest?,132,17,0.062232400508179526,199,1.4848484848484849,30,3766,85,650
199,"How long, would you say, have you had erectile dysfunction?",126,19,0.06641297156154942,200,1.4841269841269842,23,4153,84,650
200,"You understand that treating a metaphor can take a very long time, right?",155,25,0.0609620117756818,201,1.4838709677419355,25,5052,105,650
201,...the good news is it’s not a heart attack,120,12,0.06147502206589165,202,1.4833333333333334,34,3038,74,650
202,"Your constant need for attention is what we've been working on for months, Alan. And I know it's made out of styrofoam.",149,19,0.05839937280973824,203,1.483221476510067,34,1332,96,650
203,Good news - you asphyxiated that monkey on your back.,147,18,0.05820421816875611,204,1.4829931972789117,35,403,93,650
204,What do YOU think the problem is?,143,16,0.05774339699820434,205,1.4825174825174825,37,4584,90,650
205,And yet you say there is nothing you want to get off your chest.,139,18,0.06071251593226833,206,1.4820143884892085,30,905,90,650
206,"You're right, of course. It's not all in your head.",137,17,0.060502928136740346,207,1.4817518248175183,32,5366,88,650
207,Let's start with the obvious -- your socks don't match.,137,20,0.0631080892912065,208,1.4817518248175183,26,5431,91,650
208,I’d like to refer you to a colleague of mine. Her name is Dr. Crane.,137,24,0.066422885828681,209,1.4817518248175183,18,7226,95,650
209,What I'm hearing is that you're under a lot of pressure.,156,18,0.0556718153214645,210,1.4807692307692308,39,4083,99,650
210,"No, it’s not your imagination.",129,13,0.059370053031164306,211,1.4806201550387597,36,2889,80,650
211,It looked a lot smaller on Amazon Prime.,129,16,0.06235523466355105,212,1.4806201550387597,30,5702,82,650
212,I charge a flat fee.,127,16,0.06309359406783605,213,1.4803149606299213,28,5761,82,650
213,I suppose I'll be charging you a flat fee.,125,13,0.060748025323010796,214,1.48,34,4042,78,650
214,"In these dreams you’ve been having, are you the roadrunner or the coyote?",119,13,0.06298009114712298,215,1.4789915966386555,31,2761,74,650
215,"So, anything in particular you would like to discuss today?",119,14,0.0641008715556752,216,1.4789915966386555,29,5311,76,650
216,"Well, it's definitely not all in your head...",117,11,0.06141840796345577,217,1.4786324786324787,34,4600,72,650
217,But how does it make you feel?,140,19,0.06122075797367455,218,1.4785714285714286,29,577,92,650
218,How's that erection now?,140,17,0.05951832794218618,219,1.4785714285714286,33,912,90,650
219,"So, what's holding you back?",161,16,0.052931865059190425,220,1.4782608695652173,45,6345,99,650
220,Do you want to tell me what’s troubling you?,138,14,0.057466331681081985,221,1.4782608695652173,38,7186,86,650
221,"You're my only patient who uses ""literally"" correctly.",136,15,0.059010460064524026,222,1.4779411764705883,35,2872,86,650
222,So...what seems to be the problem today?,113,12,0.064219205645159,223,1.4778761061946903,30,300,71,650
223,Well I can see you're under a lot of pressure.,134,16,0.060592608852973504,224,1.4776119402985075,32,2466,86,650
224,"Sure, we could just have it removed, but is that really what you want?",132,17,0.06221479835805848,225,1.4772727272727273,29,6039,86,650
225,Can you tell me what brought you in today?,151,20,0.058558426954840634,226,1.4768211920529801,32,2690,99,650
226,"There now. Your other problems don’t feel so bad, do they?",149,15,0.05518950797101295,227,1.476510067114094,41,252,93,650
227,"If it doesn't spark joy in you, Steve, you really should throw it out.",126,14,0.06142672570132226,228,1.4761904761904763,32,4405,80,650
228,Just make yourself comfortable.,147,11,0.05228301346252804,229,1.4761904761904763,48,6758,88,650
229,"I don't know, I just can't seem to get myself out of bed in the morning.",145,17,0.05796910808700805,230,1.4758620689655173,35,215,93,650
230,We'll have to run tests to rule out any physical causes.,145,17,0.05796910808700805,231,1.4758620689655173,35,3211,92,650
231,"I’m sorry, but I’m only licensed to treat metaphors.",145,18,0.058789479781813425,232,1.4758620689655173,33,7511,94,650
232,You’re clearly depressed.,143,17,0.058572405322290036,233,1.4755244755244756,34,3320,92,650
233,"Now that you can't access your phone, let's talk!",143,18,0.059407236272007856,234,1.4755244755244756,32,4304,92,650
234,I think arachnophobia is the least of your problems.,143,15,0.05686598766186656,235,1.4755244755244756,38,7515,90,650
235,#Mammograms are worse.,118,16,0.06670127785467073,236,1.4745762711864407,24,5958,78,650
236,"Before we start, I should tell you I charge by the pound.",135,14,0.0583821209196514,237,1.474074074074074,36,2425,85,650
237,I think it was better when the elephant was in the room,133,16,0.06092152073997354,238,1.4736842105263157,31,7013,86,650
238,"Instead of therapy, perhaps you should seek a crane.",131,13,0.05868818873289578,239,1.4732824427480915,36,4757,82,650
239,You never want to go anywhere.,167,20,0.054263683819672046,240,1.473053892215569,39,6718,108,650
240,"Now imagine that you’re floating in a pool, without a care in the world.",129,16,0.062332643550679814,241,1.4728682170542635,29,692,84,650
241,I'm prescribing you an anti-pressant.,129,15,0.06135335704758423,242,1.4728682170542635,31,2428,83,650
242,Does it hurt when you cough?,129,11,0.05726899944103569,243,1.4728682170542635,39,3736,79,650
243,I see you've put on a few pounds since we last met.,127,18,0.06502167315169212,244,1.4724409448818898,24,1508,85,650
244,"Yes, I can see that sir. But how does it make you feel?",144,22,0.06228649971121119,245,1.4722222222222223,24,477,98,650
245,"Well Mr. White, since you said you'd like to better empathize with women, I thought we might start off by letting you know how a mammogram feels.",144,20,0.060707148277814184,246,1.4722222222222223,28,3825,96,650
246,"Let’s face it, you have been the victim of a pyramid scheme.",125,13,0.060722531291536354,247,1.472,33,4398,79,650
247,Some patients on medication do experience weight gain.,140,13,0.05593534031616701,248,1.4714285714285715,40,7073,87,650
248,"Well, actually, you are under quite a lot of pressure.",136,12,0.05614831789520138,249,1.4705882352941178,39,5028,84,650
249,"Any progress since our last session, Mr. Panini?",132,14,0.06030168769726752,250,1.4696969696969697,32,1193,85,650
250,And what do you see as the primary source of your depression?,132,16,0.06219014697801132,251,1.4696969696969697,28,5787,86,650
251,Of course it’s heavy only if you believe it’s heavy.,147,17,0.05735944151236431,252,1.469387755102041,35,1558,95,650
252,Side effects include sudden weight gain.,145,18,0.05876700244213432,253,1.4689655172413794,32,3003,95,650
253,"Yes, Mr. Ryerson, I got the metaphor.",128,16,0.06268427558416713,254,1.46875,28,2856,84,650
254,"I can't say that I fully appreciated the gravity of your situation, until today.",128,15,0.0616951125248088,255,1.46875,30,4709,83,650
255,Why is everything always about you?,126,15,0.06242354860554585,256,1.4682539682539681,29,5258,80,650
256,"I know we’re in the middle of some heavy stuff, Greg, but can you please take your shoes off the furniture.",126,14,0.061398007243922983,257,1.4682539682539681,31,7128,80,650
257,I didn't know ACME still made those.,141,17,0.05916781167266442,258,1.4680851063829787,32,721,92,650
258,I've been having trouble getting it up lately.,141,20,0.06168290935026524,259,1.4680851063829787,26,2200,94,650
259,"Tell me honestly, Sam, is there something you want to get off your chest?",156,18,0.055260771227257144,260,1.4679487179487178,34,1977,103,650
260,This is going to take more than one session.,139,13,0.05620886755785527,261,1.4676258992805755,39,1531,85,650
261,"I’m a psychiatrist, Mr. Devlin, not a crane operator.",139,15,0.05803417632091575,262,1.4676258992805755,35,5518,89,650
262,"First of all, let me commend you on the proper use of ""literally""...",137,16,0.05956322244348591,263,1.467153284671533,32,6844,89,650
263,I can see you’re depressed.,152,21,0.058977699554831335,264,1.4671052631578947,29,5105,102,650
