,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
35,36,That's so sweet of you Bob...but we already have one.,1.536231884057971,0.06269741511111841,138.0,84.0,34.0,20.0
36,37,"I can't put my finger on it, Carla, but this club makes me feel so inadequate.",1.5302013422818792,0.0591347667645063,149.0,90.0,39.0,20.0
37,38,"In Mar-a-Lago, size matters.",1.5298013245033113,0.04185315161855322,302.0,184.0,76.0,42.0
38,39,"Yes, but did you see how small his hands are?",1.5269841269841269,0.04127684004645163,315.0,194.0,76.0,45.0
39,40,Do you think he's overcompensating for something?,1.5243243243243243,0.05258883719301252,185.0,112.0,49.0,24.0
40,41,I guess that's the hole-ball of wax.,1.5231607629427792,0.04344711227467096,367.0,256.0,30.0,81.0
41,42,"'As you can see, the Trumps got here first.'",1.516778523489933,0.06288604832531634,149.0,97.0,27.0,25.0
42,43,Try rubbing it.,1.5104895104895104,0.061070857592737865,143.0,90.0,33.0,20.0
43,44,"Bring a beach ball, you said. You'll make a good impression, you said.",1.504950495049505,0.03879799760335191,303.0,181.0,91.0,31.0
44,45,Margaret was right....that bathing suit makes her butt look huge,1.5018050541516246,0.04506300162473549,277.0,181.0,53.0,43.0
45,46,"If it stays up for more than four hours, we're supposed to call a physician.",1.4872727272727273,0.04196650077223997,275.0,173.0,70.0,32.0
46,47,"Well, apparently more than his ego is inflated.",1.4857142857142858,0.059533743604063015,140.0,89.0,34.0,17.0
47,48,Plenty of guys have one ball bigger than the other.,1.483271375464684,0.046094595927290094,269.0,182.0,44.0,43.0
48,49,It's payback for my reporting that his inaugural ball wasn't as bigly as some others.,1.4819277108433735,0.05035318238926097,166.0,100.0,52.0,14.0
49,50,I think I mixed up the Viagra and Chlorine Tablet bottles,1.4807692307692308,0.04442548918142268,260.0,169.0,57.0,34.0
50,51,I've found someone else.,1.478494623655914,0.05347934237509403,186.0,123.0,37.0,26.0
51,52,"Is it just me, or has inflation gotten out of hand?",1.4769874476987448,0.04508535536458624,239.0,153.0,58.0,28.0
52,53,"But compared to what you've seen at other pools, mine is about average, right?",1.475409836065574,0.0440121008073857,244.0,155.0,62.0,27.0
53,54,You must be new to Texas....,1.4741035856573703,0.04455743834267989,251.0,163.0,57.0,31.0
54,55,Just wait till you see the seal!,1.4736842105263157,0.044731468842445686,247.0,160.0,57.0,30.0
55,56,Maybe you should take yours over to the baby pool.,1.4715447154471544,0.04449089127159851,246.0,159.0,58.0,29.0
56,57,"If this were a simulation, the colors would be in the same order!",1.471311475409836,0.04941798141772382,244.0,171.0,31.0,42.0
57,58,They were wrong. It wasn't an asteroid after all.,1.4710743801652892,0.04426925370021559,242.0,155.0,60.0,27.0
58,59,I don't think you've got the ball to compete.,1.4661016949152543,0.04548270845177257,236.0,154.0,54.0,28.0
59,60,"It's true, one of your balls is larger than the other.",1.4632034632034632,0.04741327475452462,231.0,155.0,45.0,31.0
60,61,"No yeah, yours is totally nice too.",1.4629629629629632,0.04725535477810578,216.0,141.0,50.0,25.0
61,62,"You haven't got the ball to compete, have you?",1.4601769911504423,0.046115922704101,226.0,148.0,52.0,26.0
62,63,they blow up so quickly don't they?,1.4545454545454546,0.051483310760817656,176.0,115.0,42.0,19.0
63,64,"Herman's neighbor had a home with a three car garage, a bigger, high end SUV, and now this?",1.4541284403669723,0.052831964086934816,218.0,158.0,21.0,39.0
64,65,We've sent someone to find a pin.,1.4537037037037035,0.04629629629629629,216.0,141.0,52.0,23.0
65,66,Trump insisted we use his ball,1.4497607655502391,0.04884629774339146,209.0,141.0,42.0,26.0
66,67,At least mine has the same colors..!!..,1.4492753623188406,0.04774778159612394,207.0,137.0,47.0,23.0
67,68,I'm gonna try to squeeze in a swim.,1.4470588235294115,0.053431997897286934,170.0,114.0,36.0,20.0
68,69,What part of spontaneously capricious polychromatic spherical mega-erratic subdivision do you not understand?,1.4416666666666669,0.06567451502246546,120.0,83.0,21.0,16.0
69,70,"Hey, I tried to tell him it wasn't about size. . . but you know Donald!",1.4375,0.051496475590614925,192.0,133.0,34.0,25.0
70,71,"Don't get too Freudian on me, Harold. It's just another man's beach ball.",1.4368421052631581,0.04682694318739025,190.0,123.0,51.0,16.0
71,72,This piece is called 'Covfefe'. It explores the relationship between ego and intellect.,1.4365079365079363,0.06015433246061176,126.0,84.0,29.0,13.0
72,73,what on earth made you pick a ball with those colors?,1.433862433862434,0.046377038354902686,189.0,122.0,52.0,15.0
73,74,We're just going to have to get used to having Christo in our neighborhood.,1.4331550802139037,0.04969993293164697,187.0,126.0,41.0,20.0
74,75,"Well, he's trying to compensate for something.",1.4324324324324325,0.04580055797277016,185.0,118.0,54.0,13.0
75,76,Can I sue? It copied my colors.,1.4324324324324325,0.05349297520388538,185.0,131.0,28.0,26.0
76,77,Your first question is why it's floating so low in the water? Really??,1.4324324324324325,0.05008963921491684,185.0,125.0,40.0,20.0
77,78,I guess Tom Brady overinflated this time.,1.4277777777777778,0.04922147187285823,180.0,120.0,43.0,17.0
78,79,Isn't the biggest house enough for that guy?,1.4269662921348314,0.0544912242931972,178.0,127.0,26.0,25.0
79,80,People who bought that also bought this.,1.4237288135593218,0.05106101361782642,177.0,121.0,37.0,19.0
80,81,What do you mean it does not match?,1.4237288135593218,0.047814437513589714,177.0,116.0,47.0,14.0
81,82,Where am I going to pee?,1.4228571428571428,0.05457962094302942,175.0,125.0,26.0,24.0
82,83,Looks like Trump got here first.,1.4219653179190752,0.05319365426322111,173.0,121.0,31.0,21.0
83,84,"No one wants to swim, we're all out of breath.",1.4184397163120568,0.05527496741908386,141.0,95.0,33.0,13.0
84,85,Don't be deflated because your ball is small; you nailed the color scheme.,1.4176470588235297,0.055138675543331586,170.0,122.0,25.0,23.0
85,86,This must be your first Texas pool party.,1.4166666666666667,0.0556327284540314,168.0,121.0,24.0,23.0
86,87,Let's quietly leave. I just don't see us fitting in.,1.4146341463414631,0.053251623216199966,164.0,114.0,32.0,18.0
87,88,"Honey, remember this is Mar-a-Lago, it's his pool, just get over it.",1.4135338345864659,0.06235287495303735,133.0,96.0,19.0,18.0
88,89,I get a lower rate on my insurance if no one actually swims in the pool.,1.413333333333333,0.07848413699442558,75.0,52.0,15.0,8.0
89,90,"Don't worry, Donnie. You can tweet that yours is bigger.",1.4122807017543861,0.06330370961077003,114.0,79.0,23.0,12.0
90,91,"Sorry, I thought you'd have a bigger pool.",1.411214953271028,0.07145275758427383,107.0,79.0,12.0,16.0
91,92,Amazon said it was 12 inches,1.411042944785276,0.05202122434448237,163.0,112.0,35.0,16.0
92,93,They do this every time the lifeguard goes on a break.,1.409937888198758,0.04943159029148683,161.0,107.0,42.0,12.0
93,94,"Then the whole ""my balls are bigger than yours"" thing got kinda out of hand.",1.409937888198758,0.05535883065209901,161.0,115.0,26.0,20.0
94,95,Who invited Trump's kid?,1.4094488188976375,0.06260033137609279,127.0,91.0,20.0,16.0
95,96,"You know little Donnie needs to have the bigly, hugely, most beautiful Covfefe in the pool, right?",1.4090909090909092,0.05420414962422671,154.0,107.0,31.0,16.0
96,97,The ad said they had a big ballroom,1.4088050314465408,0.0514218164458514,159.0,108.0,37.0,14.0
97,98,I thought cold water made them shrink?,1.4088050314465408,0.05515669212426425,159.0,113.0,27.0,19.0
98,99,So that's a large and that's a medium?,1.4080000000000001,0.05575985375090739,125.0,83.0,33.0,9.0
99,100,"I bet whoever's ball that is, he's wearing a Speedo.",1.4076433121019107,0.054185741321215786,157.0,110.0,30.0,17.0
100,101,Remember the Pool Regulations we forgot to vote on last fall ??,1.4076433121019107,0.052657154574411814,157.0,108.0,34.0,15.0
101,102,And you should see the size of his noodle.,1.4038461538461535,0.05440013969494285,156.0,110.0,29.0,17.0
102,103,Trust me. The pool is a LOT cleaner this way.,1.4038461538461535,0.0496296008768612,156.0,104.0,41.0,11.0
103,104,"""No, seriously... You should take a picture of that hot air balloon stuck in our pool -- and then send it to 'The New Yorker' for their next caption contest. You won't believe the number of idiots who won't ""get it"".",1.4025974025974026,0.0556764091383909,154.0,110.0,26.0,18.0
104,105,We got this because we couldn't afford a life guard.,1.4025974025974026,0.053340558874787336,154.0,107.0,32.0,15.0
105,106,The package said size of a human head. I didn't know they meant the President.,1.4,0.056758052380848266,150.0,108.0,24.0,18.0
106,107,It cost more to send it back than to just keep it.,1.3953488372093024,0.07262720764755977,86.0,61.0,16.0,9.0
107,108,I just wanna Make Beach Balls Great Again,1.393103448275862,0.055619595802000994,145.0,103.0,27.0,15.0
108,109,It cuts down on the yelling and splashing.,1.3916083916083917,0.05617135936418445,143.0,102.0,26.0,15.0
109,110,I thought we weren't inviting Donald.,1.3916083916083917,0.05957511089186904,143.0,106.0,18.0,19.0
110,111,Will you please stop blowing it out of proportion?,1.3916083916083917,0.05347655976314994,143.0,99.0,32.0,12.0
111,112,There’s also Olympic size,1.3909774436090223,0.053190084236449456,133.0,90.0,34.0,9.0
112,113,"I've been meaning to tell you, I'm seeing someone else.",1.3900709219858156,0.05583759346089843,141.0,100.0,27.0,14.0
113,114,It keeps people from peeing in the pool.,1.3866666666666667,0.07802363544265087,75.0,54.0,13.0,8.0
114,115,I got a good deal on it when Ringling Bros. shut down.,1.3857142857142857,0.0560664287085504,140.0,100.0,26.0,14.0
115,116,Why do you always have to one up me?,1.384057971014493,0.047493465861041466,138.0,90.0,43.0,5.0
116,117,That's what I get for ordering online.,1.384057971014493,0.05473696154403239,138.0,97.0,29.0,12.0
117,118,"Ok , now you have something to feel inadequate about.",1.3839285714285714,0.05982268914709413,112.0,78.0,25.0,9.0
118,119,"Yes, the president was here. Why do you ask?",1.3823529411764706,0.05429165923475866,136.0,95.0,30.0,11.0
119,120,How did they know the colors of my beach ball?,1.3823529411764706,0.06353667351380256,136.0,105.0,10.0,21.0
120,121,I can't shake the feeling their 'new' dad seems determined to win them over.,1.3805970149253732,0.057823828311262974,134.0,97.0,23.0,14.0
121,122,Passion for art? You're just too cheap to hire a lifeguard.,1.3787878787878791,0.05744411945408004,132.0,95.0,24.0,13.0
122,123,I'm so done with Texas.,1.3787878787878791,0.05844217039825394,132.0,96.0,22.0,14.0
123,124,I didn't know it was a competition.,1.3777777777777778,0.05136787477652322,135.0,92.0,35.0,8.0
124,125,"I heard this voice say ""Time to go to the mother ship,"" and suddenly here we were.",1.372093023255814,0.04547041940562041,129.0,83.0,44.0,2.0
125,126,Well...this is Texas.,1.372093023255814,0.05286116936816223,129.0,89.0,32.0,8.0
126,127,It's our way of dealing with the drought.,1.3700787401574803,0.05567769930602737,127.0,90.0,27.0,10.0
127,128,"When I said you should get a pair, I was hoping they'd match",1.3700787401574803,0.06204766282246001,127.0,96.0,15.0,16.0
128,129,"So, is this your first Texas pool party?",1.3700787401574803,0.05894878566069909,127.0,93.0,21.0,13.0
129,130,"Honey, I like yours just the way it is.",1.368,0.06068001743678913,125.0,93.0,18.0,14.0
130,131,"Flashback 1949: Little Donnie Trump fulfills his boast to bring a ""huge, huge"" beachball to his neighborhood pool.",1.368,0.06173408113994689,125.0,94.0,16.0,15.0
131,132,We're in luck. Just found a safety pin.,1.3673469387755102,0.06708087118068087,98.0,72.0,16.0,10.0
132,133,It's more than they are the same colors.,1.3658536585365857,0.0602853102361717,123.0,91.0,19.0,13.0
133,134,"The Joneses called to say they can't make it, so we can lose the big one.",1.3658536585365857,0.056872476351017616,123.0,88.0,25.0,10.0
134,135,We bought ours at Costco.,1.3658536585365857,0.062457014601412675,123.0,93.0,15.0,15.0
135,136,The Rainbow Aliens apologize that their mother ship landed in your pool. They offer this unique replica gift in hopes that you will forgive them.,1.3636363636363635,0.065345026220751,121.0,94.0,10.0,17.0
136,137,"I'm sorry, but size really does matter.",1.3636363636363635,0.057495957457606925,121.0,87.0,24.0,10.0
137,138,They always have to outdo us,1.3636363636363635,0.057495957457606925,121.0,87.0,24.0,10.0
138,139,"We decided the flag was too ""in your face.""",1.3636363636363635,0.057495957457606925,121.0,87.0,24.0,10.0
139,140,"Didn't I tell you that there will always be someone with bigger, more colorful balls than yours?",1.3619047619047622,0.060709796573247675,105.0,75.0,22.0,8.0
140,141,They always have to outdo us,1.3613445378151259,0.056899790518810986,119.0,85.0,25.0,9.0
141,142,Go big or go home.,1.3613445378151259,0.056899790518810986,119.0,85.0,25.0,9.0
142,143,"Thanks, Ted, but I think we're good.",1.358974358974359,0.05623717519128432,117.0,83.0,26.0,8.0
143,144,It's beautiful! What was your inspiration?,1.3565217391304347,0.05685812008546452,115.0,82.0,25.0,8.0
144,145,We are going to have Mexico pay for the ball.,1.3559322033898304,0.0642831449054553,118.0,91.0,12.0,15.0
145,146,In case we lose the other one.,1.3559322033898304,0.05452894924516757,118.0,83.0,28.0,7.0
146,147,I use this one in my bathtub.,1.3534482758620692,0.059045773346185534,116.0,85.0,21.0,10.0
147,148,"Bob, you look a little deflated.",1.3534482758620692,0.05644956399376876,116.0,83.0,25.0,8.0
148,149,Don't blow this out of proportion!,1.350877192982456,0.058419987280790564,114.0,83.0,22.0,9.0
149,150,"And over here is the ""Trump pool "" It's filled with hot air .",1.350877192982456,0.058419987280790564,114.0,83.0,22.0,9.0
150,151,You don't have the balls to compete!,1.350877192982456,0.05569904957571332,114.0,81.0,26.0,7.0
151,152,Donald got here first.,1.3482142857142858,0.0630491593720164,112.0,85.0,15.0,12.0
152,153,He says he wants to make pool parties great again.,1.3482142857142858,0.061760192168117185,112.0,84.0,17.0,11.0
153,154,No one was worrying about inflation.,1.3454545454545457,0.05838579756406175,110.0,80.0,22.0,8.0
154,155,It's called a covfefe: self-inflating and full of hot-air.,1.3454545454545457,0.06384453024937146,110.0,84.0,14.0,12.0
155,156,"We've been shouting ""Marco!"" for hours with no answer.",1.3454545454545457,0.05693940363051559,110.0,79.0,24.0,7.0
156,157,"Well, the colors are perfect and the catalog did say, ""Dimensions may vary."".",1.3425925925925926,0.06193213751202256,108.0,81.0,17.0,10.0
157,158,He said he wanted one that was bigly.,1.3425925925925926,0.06193213751202256,108.0,81.0,17.0,10.0
158,159,The president brought it so all our hands would look tiny.,1.3425925925925926,0.06331397889357675,108.0,82.0,15.0,11.0
159,160,My ex found out that you were coming.,1.339622641509434,0.061263709730056536,106.0,79.0,18.0,9.0
160,161,This party was overblown from the beginning.,1.339622641509434,0.05825678579577063,106.0,77.0,22.0,7.0
161,162,You should see the rubber duck in their tub.,1.339622641509434,0.05825678579577063,106.0,77.0,22.0,7.0
162,163,"For some reason, I'm not attracted to you any more.",1.339622641509434,0.05825678579577063,106.0,77.0,22.0,7.0
163,164,"Look, it's not the size......well, ok, it's the size.",1.3394495412844036,0.06144176622189456,109.0,82.0,17.0,10.0
164,165,Do you have a pin ?,1.3394495412844036,0.06280911798276945,109.0,83.0,15.0,11.0
165,166,"We get it, you're gay.",1.3394495412844036,0.05861144347182489,109.0,80.0,21.0,8.0
166,167,If it lasts more than four hours I'll call the doctor.,1.3365384615384617,0.06203328643893264,104.0,78.0,17.0,9.0
167,168,"The guy in the store did say, ""Don't get it wet.""",1.3364485981308412,0.05930284039993417,107.0,79.0,20.0,8.0
168,169,I think size does matter.,1.3333333333333333,0.058470534620468625,105.0,77.0,21.0,7.0
169,170,Did you see where my other ball went?,1.3333333333333333,0.06152319713005645,105.0,79.0,17.0,9.0
170,171,I blame inflation.,1.3333333333333333,0.06299407883487121,105.0,80.0,15.0,10.0
171,172,I agree. It's neither practical nor functional. But it sure brightens up the place.,1.3333333333333333,0.06152319713005645,105.0,79.0,17.0,9.0
172,173,"Well, I see the Joneses arrived.",1.3333333333333333,0.06730426993275393,102.0,80.0,10.0,12.0
173,174,"Is it wrong to say this Gay Pride month thing, is getting too big.",1.3333333333333333,0.05965885891765365,102.0,75.0,20.0,7.0
174,175,"It's garish, bloated, and vacuous – someday it could be President.",1.3333333333333333,0.06443139104042495,105.0,81.0,13.0,11.0
175,176,"Now, that was quite a blow job.....",1.3333333333333333,0.07012944369315076,102.0,82.0,6.0,14.0
176,177,Yours isn't small. He's overcompensating.,1.3333333333333333,0.06184515423160927,84.0,60.0,20.0,4.0
177,178,"Don't worry, honey. Yours is just the right size.",1.3333333333333333,0.06126431676042264,102.0,76.0,18.0,8.0
178,179,At least you didn't bring your noodle.,1.3333333333333333,0.06126431676042264,102.0,76.0,18.0,8.0
179,180,It's a temporary fix. The lifeguard doesn't start until Monday.,1.33,0.05514901759246614,100.0,71.0,25.0,4.0
180,181,I keep getting reminded of why we don't like them.,1.33,0.0532859638121892,100.0,70.0,27.0,3.0
181,182,Bet Dr. Freud never anticipated this one.,1.33,0.06365151334819268,100.0,76.0,15.0,9.0
182,183,The Joneses win again.,1.33,0.06521913333934569,100.0,77.0,13.0,10.0
183,184,I told you it would fit.,1.326530612244898,0.057611316528512535,98.0,71.0,22.0,5.0
184,185,"Simply point your wand at it and say ""Engorgio!""",1.3253012048192772,0.06438851763577322,83.0,61.0,17.0,5.0
185,186,Don’t be so quick to judge.,1.3253012048192772,0.0709045575696184,83.0,64.0,11.0,8.0
186,187,"I ordered twenty one-foot beach balls, not one twenty-foot beach ball. Darned autocorrect!",1.3229166666666667,0.058292200410131785,96.0,70.0,21.0,5.0
187,188,I'm seeing somebody else.,1.3209876543209875,0.06764823798912335,81.0,61.0,14.0,6.0
188,189,"Don't be jealous, yours is ...cuter.",1.3195876288659794,0.05961357477433184,97.0,72.0,19.0,6.0
189,190,They bought that ball years ago and never adjusted for inflation.,1.3195876288659794,0.06958762886597937,97.0,78.0,7.0,12.0
190,191,With my baloon mortgage I can't swing the water and chemicals anymore.,1.3195876288659794,0.06479280974214709,97.0,75.0,13.0,9.0
191,192,I told you we should have brought wine.,1.319148936170213,0.06455019374541618,94.0,72.0,14.0,8.0
192,193,"Darling, bigly is always better, especially during these times.",1.3157894736842106,0.060352005684041976,95.0,71.0,18.0,6.0
193,194,"No, mine is a beach ball. That's a covfefe.",1.3157894736842106,0.06568300455435243,95.0,74.0,12.0,9.0
194,195,"You know, once upon a time, I always got the New Yorker cartoons.",1.3157894736842106,0.06736632135585678,95.0,75.0,10.0,10.0
195,196,They asked what the beach ball was for and I said -the pool.,1.3125,0.06312973882450831,80.0,59.0,17.0,4.0
196,197,I see the Trumps have arrived.,1.3118279569892473,0.07002720139300107,93.0,75.0,7.0,11.0
197,198,I told Christo he could house sit.,1.3118279569892473,0.06660556098061751,93.0,73.0,11.0,9.0
198,199,Even my acid trips are bourgeois.,1.3116883116883118,0.06472968203281862,77.0,57.0,16.0,4.0
199,200,The pool looked bigger in the brochure.,1.3111111111111111,0.06249982660539132,90.0,68.0,16.0,6.0
200,201,"Oh, honey, you know size doesn't matter to me.",1.3111111111111111,0.06046933467110956,90.0,67.0,18.0,5.0
201,202,I guess one's enough.,1.3076923076923077,0.06384563896404477,91.0,70.0,14.0,7.0
202,203,"Sarah thought her air balloon trip might end in drowning, but she didn't predict that no one would notice.",1.3076923076923077,0.06384563896404477,91.0,70.0,14.0,7.0
203,204,It's an annoyance but they haven't had a drowning in years!,1.3076923076923077,0.061903678166381274,91.0,69.0,16.0,6.0
204,205,Yeah... we're thinking about getting a bigger pool.,1.3076923076923077,0.06573025071401598,91.0,71.0,12.0,8.0
205,206,The big kid with the bad haircut just left it there.,1.306818181818182,0.06537000737753366,88.0,68.0,13.0,7.0
206,207,I found a nest of these close by.,1.303370786516854,0.06855523183206462,89.0,71.0,9.0,9.0
207,208,Giant Beach Ball? No! An Inexperienced Hot Air Baloonist!,1.303370786516854,0.06855523183206462,89.0,71.0,9.0,9.0
208,209,Nice try.,1.3023255813953492,0.059798493001202775,86.0,64.0,18.0,4.0
209,210,You should see the drink umbrellas.,1.2988505747126438,0.06763848452873501,87.0,69.0,10.0,8.0
210,211,I think the whole thing is over blown!,1.2988505747126438,0.06142507607043006,87.0,66.0,16.0,5.0
211,212,Gulliver's kid never picks up his stuff.,1.2988505747126438,0.06356373318662188,87.0,67.0,14.0,6.0
212,213,"""Yours will be equally spectacular in the kiddie pool"".",1.2988505747126438,0.06356373318662188,87.0,67.0,14.0,6.0
213,214,The mothership has returned for its offspring.,1.2988505747126438,0.06142507607043006,87.0,66.0,16.0,5.0
214,215,Who knew we'd attract a Mother Ship?!,1.2988505747126438,0.06563273865215431,87.0,68.0,12.0,7.0
215,216,You mean to tell me these cartoons could have been in color all these years?!,1.2988505747126438,0.06356373318662188,87.0,67.0,14.0,6.0
216,217,"Well, I guess size DOES matter ...",1.2988505747126438,0.06563273865215431,87.0,68.0,12.0,7.0
217,218,Last we heard he was screaming 'Marco...!',1.2976190476190477,0.06287198402654164,84.0,64.0,15.0,5.0
218,219,"""Looks like they already have a beach ball.",1.2941176470588236,0.06864745606782488,85.0,68.0,9.0,8.0
219,220,"I'll bet The New Yorker is sick and tired of hearing ""Size Matters.""",1.2941176470588236,0.06864745606782488,85.0,68.0,9.0,8.0
220,221,... a new glitch has arisen in apple's urine detection software.,1.2926829268292683,0.07046070460704608,82.0,66.0,8.0,8.0
221,222,You never know how these new breast implants are going to react to salt water pools!,1.2926829268292683,0.06604909272061757,82.0,64.0,12.0,6.0
222,223,Yes Costco. How did you know.,1.2926829268292683,0.06372886729704523,82.0,63.0,14.0,5.0
223,224,"Don't worry, Berry. Some women actually prefer a smaller one.",1.2926829268292683,0.06604909272061757,82.0,64.0,12.0,6.0
224,225,I guess this Gay Pride thing is bigger than we thought.,1.2875,0.06934081578822976,80.0,64.0,9.0,7.0
225,226,"Thanks for bring yours Tom, but Pride Day at the pool is a pretty big thing here.",1.2875,0.06461607649627257,80.0,62.0,13.0,5.0
226,227,I've met somebody else.,1.2875,0.0715863424850002,80.0,65.0,7.0,8.0
227,228,Wow - finally a little extra budget to have at least partial coloring in the cartoon!,1.2875,0.06461607649627257,80.0,62.0,13.0,5.0
228,229,This is not want I meant about having a ball in the pool.,1.2875,0.06702009428503276,80.0,63.0,11.0,6.0
229,230,I should have married your brother.,1.2875,0.06211909244000285,80.0,61.0,15.0,4.0
230,231,"We lost the pool, but now we can find our house on Google Earth.",1.2875,0.06211909244000285,80.0,61.0,15.0,4.0
231,232,We're gonna need a bigger pool,1.2875,0.059517442396049634,80.0,60.0,17.0,3.0
232,233,You're new at Mar-a-Lago!,1.2875,0.06934081578822976,80.0,64.0,9.0,7.0
233,234,"Just so you know, its mother is watching your every move.",1.2875,0.06934081578822976,80.0,64.0,9.0,7.0
234,235,I thought it was like some site-specific art installation metaphor for inflation.,1.2875,0.06211909244000285,80.0,61.0,15.0,4.0
235,236,I brought one for the sink.,1.2875,0.056796745093046976,80.0,59.0,19.0,2.0
236,237,It's what you do with it that counts.,1.2875,0.06461607649627257,80.0,62.0,13.0,5.0
237,238,"We think it's a Kardashian butt, but we are too scared to touch it",1.2875,0.0715863424850002,80.0,65.0,7.0,8.0
238,239,They made the president wear a swim cap.,1.2875,0.0715863424850002,80.0,65.0,7.0,8.0
239,240,He is compensating for his small diving board.,1.2875,0.0715863424850002,80.0,65.0,7.0,8.0
240,241,"No, yours is a good size.",1.2875,0.06461607649627257,80.0,62.0,13.0,5.0
241,242,You're embarrassing me in front of my friends.,1.2837837837837838,0.07075064354296645,74.0,59.0,9.0,6.0
242,243,Clearly we didn't need to bring our ball too.,1.2820512820512822,0.06553510851975908,78.0,61.0,12.0,5.0
243,244,The Association would like you to take your ball and go home.,1.2820512820512822,0.06553510851975908,78.0,61.0,12.0,5.0
244,245,Ever since deflategate Tom's been over compensating.,1.2820512820512822,0.06553510851975908,78.0,61.0,12.0,5.0
245,246,Nah...Not too much...Anything new with you?,1.2820512820512822,0.06802830867879145,78.0,62.0,10.0,6.0
246,247,Understandably... but if I heard Marco Polo one more time,1.2820512820512822,0.06553510851975908,78.0,61.0,12.0,5.0
