,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
89,That wasn’t your position six months ago!,137,20,0.06299625051007772,90,1.5474452554744527,35,5205,82,656
90,A stay-at-home mom for 4 1/2 billion years with no managerial expertise...,148,23,0.06164269306821301,91,1.5472972972972974,35,1421,90,656
91,"Well, I'm just warming up, too.",130,20,0.06562532422526123,92,1.5461538461538462,31,2813,79,656
92,No!  I say that you have been given too much latitude already!,163,24,0.05786112570664214,93,1.5460122699386503,41,160,98,656
93,"As you can see, my opponent is completely off his axis!",143,20,0.06095797236204261,94,1.5454545454545454,38,3022,85,656
94,What makes you an expert on climate change?,156,24,0.059875075848415345,95,1.544871794871795,37,1460,95,656
95,Could you be more Pacific?!,147,24,0.06273314915340282,96,1.5442176870748299,32,930,91,656
96,I think you need a latitude adjustment.,136,16,0.059836056939871096,97,1.5441176470588236,42,1884,78,656
97,"Yes, my opponent may be worldly, but he also has a dark side.",140,21,0.06279825326960226,98,1.542857142857143,34,5210,85,656
98,"You just have to put a spin on everything, don't you?",155,22,0.05878158907225986,99,1.5419354838709678,40,2472,93,656
99,My opponent is only showing half of the picture!,157,15,0.05307038970329155,100,1.5414012738853504,55,65,87,656
100,"Furthermore, Fox just broke the story that you weren't even born in our solar system!",159,23,0.058333228722446374,101,1.5408805031446542,40,1668,96,656
101,"If elected, I will build a great, great wall and Mars will pay for it.",137,15,0.05862181899346354,102,1.5401459854014599,44,2142,78,656
102,"Our next auction item, one used and abused planet. A real fixer upper, but with lots of potential.",139,22,0.06398488887718053,103,1.539568345323741,31,558,86,656
103,As you can see the world is very big. Huge. Really huge. And there is a lot of water. Very wet water.,160,23,0.05806598664477722,104,1.5375,40,4095,97,656
104,You don't look so hot to me.,157,20,0.05681446636325653,105,1.535031847133758,44,1220,93,656
105,"I've seen Jupiter, sir. And you're no Jupiter.",161,25,0.059128673182173214,106,1.5341614906832297,36,4879,100,656
106,My opponent seems to think the world of himself,148,19,0.058647767482490946,107,1.5337837837837838,41,1520,88,656
107,There you go again... Spin. Spin. Spin.,148,19,0.058647767482490946,108,1.5337837837837838,41,5052,88,656
108,You too have faults.,169,24,0.05632413273983051,109,1.532544378698225,42,548,103,656
109,I will concede that my opponent speaks with exceptional gravity.,154,24,0.0605332605069842,110,1.5324675324675325,34,1983,96,656
110,The Flat Earth Society welcomes a very controversial speaker tonight...,156,24,0.05992818406420636,111,1.5320512820512822,35,3867,97,656
111,And yet my opponent refuses to share her earth certificate!,141,19,0.06085609405243916,112,1.5319148936170213,37,1395,85,656
112,I will concede that my opponent may have more gravitas.,132,17,0.06219014697801132,113,1.5303030303030303,36,4680,79,656
113,In case you haven't heard--you are not the center of the universe.,151,21,0.05928786140080091,114,1.5298013245033113,38,2928,92,656
114,"In general, we at the Flat Earth Society do not lend much credibility to physical evidence.",136,19,0.06257124607658106,115,1.5294117647058822,34,3543,83,656
115,You're constantly shifting your position.,153,23,0.06014174828927337,116,1.5294117647058822,35,4801,95,656
116,My opponent is a known environmental extremist.,157,25,0.06032230756514272,117,1.5286624203821657,33,202,99,656
117,"If you're here, then where are we?",140,22,0.06366896106074522,118,1.5285714285714285,30,3981,88,656
118,"Please, stop saying ""I think I 'm speaking for all of us...""",163,19,0.054567133186610765,119,1.5276073619631902,48,3191,96,656
119,You think everything revolves around you.,129,22,0.06791246305401251,120,1.5271317829457365,24,488,83,656
120,My opponent is a disaster waiting to happen.,148,20,0.05944984795872326,121,1.527027027027027,38,2799,90,656
121,"Proving, once again, it's me against the world.",169,25,0.05696432568771779,122,1.5266272189349113,39,3887,105,656
122,"My opponent, clearly, thinks the world of himself.",152,19,0.0575036698641361,123,1.5263157894736843,42,4788,91,656
123,Are you better off now than you were four billion years ago?,156,22,0.058552089842065246,124,1.5256410256410255,38,4107,96,656
124,Could you be a bit more Pacific?,137,16,0.059589525479629285,125,1.5255474452554745,40,3800,81,656
125,That's your best argument?  You have 4.5 billion years of life experience over me?,137,17,0.060483499847835874,126,1.5255474452554745,38,3823,82,656
126,No doubt my opponent will defend globalism.,160,19,0.05533630741420135,127,1.525,46,1115,95,656
127,Can I finish my point? You had 4.5 billion years to make yours.,162,19,0.054826560983488405,128,1.5246913580246915,47,4513,96,656
128,"Wait... if you're here, then what planet am I on?",145,21,0.06118463250568179,129,1.5241379310344827,34,1107,90,656
129,And what makes YOU an expert on climate change?,168,24,0.05660808602077645,130,1.5238095238095237,40,2668,104,656
130,"OK, so maybe when I said I would ""take on the world"" I overpromised.",130,17,0.06293874942778138,131,1.523076923076923,34,636,79,656
131,"It isn't fair. You've been warming up for a while.
 I'm just getting started.",130,17,0.06293874942778138,132,1.523076923076923,34,5228,79,656
132,Point to where the orange man hurt you.,153,27,0.06295455093429402,133,1.522875816993464,26,3570,100,656
133,"I knew Jupiter; I was a friend of Jupiter, and sir, you are no Jupiter.",157,22,0.05827420810410537,134,1.5222929936305734,38,2867,97,656
134,I'm for the voters while my opponent is for self-preservation.,157,22,0.05827420810410537,135,1.5222929936305734,38,4204,97,656
135,"Well, it looks like the whole world is against me.",136,18,0.061717353982876644,136,1.5220588235294117,35,3075,83,656
136,I catch your continental drift.,136,18,0.061717353982876644,137,1.5220588235294117,35,4040,83,656
137,"And you, sir, are no Mars.",163,24,0.05794939597261656,138,1.521472392638037,37,62,102,656
138,"I knew planet Earth, you sir are no planet Earth.",163,22,0.05662730586486741,139,1.521472392638037,41,1814,100,656
139,"I would ask my opponent to please refrain from finishing every argument with ""the world has spoken"".",142,21,0.06218984363703398,140,1.5211267605633803,32,1933,89,656
140,"When I said I’m willing to take on the whole world, it was a metaphor!",167,20,0.05427960392675352,141,1.5209580838323353,47,852,100,656
141,My opponent is all over the map.,152,21,0.05901656780161056,142,1.519736842105263,37,3333,94,656
142,"And now, someone who needs no introduction.",127,19,0.06599814196820634,143,1.5196850393700787,28,4602,80,656
143,"Global warming, world peace, global poverty""...For my opponent it's always, ""Me, me, me!",133,22,0.06631386234386343,144,1.518796992481203,25,888,86,656
144,I would suggest to you that you are taking these climate change debates far too personally,135,15,0.05934212006774855,145,1.5185185185185186,40,1338,80,656
145,Do you even understand the gravity of this situation?,135,15,0.05934212006774855,146,1.5185185185185186,40,2949,80,656
146,I give facts and all you get from her is spin.,137,18,0.0613836013938197,147,1.5182481751824817,35,4378,84,656
147,"Oh, believe me. I'm just warming up, too!",145,15,0.056310109029498345,148,1.5172413793103448,45,3502,85,656
148,My opponant can spin as much as he likes but we all know that in 24 hours he will return to exactly the same position. Just admit it sir; you are a globalist!,151,19,0.0578147338979986,149,1.5165562913907285,40,1265,92,656
149,You're clearly out of your orbit.,155,22,0.058864295953100845,150,1.5161290322580645,36,2589,97,656
150,Stop spinning and give me a straight answer!,155,19,0.056689009484820974,151,1.5161290322580645,42,3131,94,656
151,"No, I'm the one who's just warming up.",155,21,0.05814824294415843,152,1.5161290322580645,38,4709,96,656
152,It's me against the world.,132,16,0.06129609491645071,153,1.5151515151515151,36,312,80,656
153,"So after Atlas shrugged, what happened?",134,21,0.06507428196581304,154,1.5149253731343284,27,3826,86,656
154,"That's not exactly what I meant, but you're getting warmer.",136,18,0.061733574476200655,155,1.5147058823529411,34,27,84,656
155,Please give a not-so-warm welcome to our next guest.,136,17,0.06084489917597839,156,1.5147058823529411,36,2141,83,656
156,My opponent is ignoring the gravity of this situation.,179,16,0.04906862238803458,157,1.5139664804469273,60,3903,103,656
157,Why does it always feel like it's me against the world?,146,21,0.060883358261236586,158,1.5136986301369864,33,3049,92,656
158,So I guess it's me against the world.,152,19,0.05753357037912876,159,1.513157894736842,40,2485,93,656
159,Doug mansplains climate change to Mother Earth,154,24,0.06058104543955095,160,1.5129870129870129,31,760,99,656
160,"Well, I guess it's me against the world, then!",160,21,0.05676519828071648,161,1.5125,40,1684,99,656
161,"You see, the whole world is against me.",164,22,0.0563808239779997,162,1.5121951219512195,40,2082,102,656
162,My opponent is a master at spinning.,164,24,0.057692553337607255,163,1.5121951219512195,36,3602,104,656
163,And what makes you the expert on global warming?,168,27,0.05848828369661588,164,1.5119047619047619,32,948,109,656
164,"You always have to turn everything into a global issue, don’t you?",129,22,0.06794701883045817,165,1.5116279069767442,22,2952,85,656
165,Stop spinning everything.,133,18,0.0627977449674652,166,1.5112781954887218,32,4441,83,656
166,You thought you were too big to fail.,139,22,0.06406689828960706,167,1.5107913669064748,27,2367,90,656
167,You need to cool down before we continue.,145,23,0.0627569365274423,168,1.5103448275862068,28,3537,94,656
168,"Wait ... if you’re there, where am I?",155,17,0.05520100144162099,169,1.5096774193548388,45,1902,93,656
169,I can see Alaska from here!,157,23,0.05899273906753458,170,1.5095541401273886,34,724,100,656
170,My five minutes are up. I'm sure my opponent could go on for ages.,130,13,0.05905855906190025,171,1.5076923076923077,40,5157,77,656
171,"My opponent, however, leans twenty three and a half degrees to the left but six months later will do exactly the opposire!",138,20,0.06277073115461695,172,1.5072463768115942,30,4069,88,656
172,Just cool down.,142,19,0.06058556111885279,173,1.5070422535211268,34,705,89,656
173,All my opponent does is spin.,142,22,0.06301016250326122,174,1.5070422535211268,28,5193,92,656
174,Enough about your problems.,146,17,0.05770494505863186,175,1.5068493150684932,40,2347,89,656
175,"My opponent has 'flatly refused' and now he 'roundly condemns' - well, which is it?",148,20,0.059489015536020595,176,1.5067567567567568,35,1671,93,656
176,"Oh, sure...next you'll be saying you speak for everyone.",148,18,0.05792310111458493,177,1.5067567567567568,39,4146,91,656
177,"May I present, the leading authority on climate change.",148,16,0.056313660119157234,178,1.5067567567567568,43,4548,89,656
178,"Once again, my opponent proves the master of spin.",150,14,0.05413271178052048,179,1.5066666666666666,48,5124,88,656
179,What if I’m right and the whole world IS wrong?,154,18,0.056228064314886694,180,1.5064935064935066,42,1245,94,656
180,Let me finish...you've had 4.5 billion years; it's my turn to talk.,154,20,0.05771793562010221,181,1.5064935064935066,38,4036,96,656
181,What on earth are you talking about?,158,21,0.0573170157996068,182,1.5063291139240507,38,387,99,656
182,"With all due respect, the people are getting sick of your constant spin.",164,16,0.05225496547689784,183,1.5060975609756098,51,2358,97,656
183,My opponent would have you believe that a crisis is looming...,133,12,0.05710417080920433,184,1.5037593984962405,43,4429,78,656
184,My opponent obviously thinks the world of himself.,139,14,0.05719442493556687,185,1.5035971223021583,42,2101,83,656
185,"There you go again, always spinning things!",139,16,0.05898924539965584,186,1.5035971223021583,38,3494,85,656
186,Who cares what the world thinks!,139,18,0.060731045618624434,187,1.5035971223021583,34,3972,87,656
187,The universe does not revolve around you!,145,16,0.05717163271469376,188,1.5034482758620689,41,2030,88,656
188,Must you put a spin on everything?,145,14,0.05547093568741912,189,1.5034482758620689,45,4147,86,656
189,My opponent seems to think the sun rises and sets on her alone!,147,18,0.05822055313839402,190,1.5034013605442176,38,2681,91,656
190,Is it warm in here or is it just you?,151,18,0.05706134894976958,191,1.5033112582781456,40,582,93,656
191,My opponent thinks everything revolves around her.,153,21,0.05874225168773347,192,1.5032679738562091,35,5148,97,656
192,Please - you've had 5 billion years; you can wait another 30 seconds.,152,20,0.05829576874770905,193,1.5,36,454,96,656
193,I don't think my opponent appreciates the gravity of the situation.,158,22,0.05801828246108234,194,1.5,35,1039,101,656
194,"Sir, could you be more pacific?",144,15,0.05661385170722979,195,1.5,42,1091,87,656
195,I told you I’m not paranoid..the world IS against me,142,20,0.061407263924807755,196,1.5,31,1113,91,656
196,My opponent will promise you the moon.,156,17,0.05494564574892102,197,1.5,44,2090,95,656
197,I know you’re just warming up,150,20,0.05888600445991217,198,1.5,35,2209,95,656
198,"And now, introducing my special guest for Earth Day...",174,21,0.05329486686692411,199,1.5,45,3774,108,656
199,You say you want a revolution?,106,13,0.06868028197434452,200,1.5,27,4088,66,656
200,My opponent’s arguments are just all over the map.,144,15,0.05661385170722979,201,1.5,42,4285,87,656
201,You're not too big to fail.,160,20,0.05607721540920443,202,1.5,40,4755,100,656
202,I don't care for my opponent's spin.,152,14,0.05362430791574204,203,1.5,48,5150,90,656
203,Too big to fail? Tell that to Venus.,144,19,0.05994688143372092,204,1.5,34,5159,91,656
204,Quit with the spin!,124,13,0.0611327636501308,205,1.5,36,5241,75,656
205,"Nothing but spin, folks!",163,20,0.05529881584828104,206,1.4969325153374233,41,4440,102,656
206,Must you spin everything?,161,19,0.055114381065134846,207,1.4968944099378882,42,967,100,656
207,"This is big, no matter how you spin it.",159,19,0.055631235070406286,208,1.4968553459119496,41,3232,99,656
208,Our next presenter has tremendous gravitas.,159,20,0.056342220504332366,209,1.4968553459119496,39,4257,100,656
209,And our next expert on climate change needs no introduction...,157,23,0.058997147267732634,210,1.4968152866242037,32,4333,102,656
210,Volatile. Windy. Erupting. Stormy. These are all words commonly used to describe my opponent.,149,17,0.056841211894679555,211,1.4966442953020134,40,3112,92,656
211,"Spin, spin, spin, that’s all you do!",147,18,0.05822055313839398,212,1.4965986394557824,37,553,92,656
212,You clearly fail to understand the gravity of the situation.,143,15,0.05690231215465533,213,1.4965034965034965,41,1539,87,656
213,71% of my opponent's surface is covered with water. He is practically all wet. He is 4.54 billion years old! He takes 24 hours to rotate on his axis! Let's not even mention the gaping hole in his ozone layer. vote for me.,141,19,0.060915103175245386,214,1.49645390070922,32,2819,90,656
214,Of course my opponent promises you the world. But does he have anything else to offer?,137,18,0.06140274488450616,215,1.4963503649635037,32,3298,87,656
215,The earth was captured by the sun.  I like planets that were not captured by the sun!,131,20,0.06535871100406991,216,1.4961832061068703,25,2315,86,656
216,You're just mad because you're melting in the polls.,160,21,0.056771689812361095,217,1.49375,37,4908,102,656
217,And our next Earth Day speaker needs no introduction.,154,19,0.05697786986561231,218,1.4935064935064934,38,2256,97,656
218,"Everyday her position changes, like 180 degrees.",154,17,0.055468123988245924,219,1.4935064935064934,42,4605,95,656
219,I don't care how many revolutions you've started. You have to wait your turn.,150,18,0.057343633641100934,220,1.4933333333333334,38,4775,94,656
220,"Are you going to answer the question, or just keep spinning?",148,18,0.05792310111458493,221,1.4932432432432432,37,554,93,656
221,"So if YOU'RE here, then what planet am I on?",148,19,0.05871127920670495,222,1.4932432432432432,35,3123,94,656
222,My opponent expects everything to revolve around him.,146,14,0.05519457174714773,223,1.4931506849315068,44,81,88,656
223,This is America! Who cares what the world thinks.,146,14,0.05519457174714773,224,1.4931506849315068,44,2362,88,656
224,And how do you feel about Europe and Asia talking behind your back?,146,19,0.05931953562527983,225,1.4931506849315068,34,3016,93,656
225,Voters want the truth but you just spin.,144,15,0.05661087320654603,226,1.4930555555555556,41,1693,88,656
226,Looks like it’s me against the world.,142,17,0.05891375029950271,227,1.4929577464788732,36,2202,89,656
227,"No, only most of the stage is a world.",138,21,0.06360779207363039,228,1.4927536231884058,26,3747,91,656
228,I believe your time is almost up,134,15,0.05968746328261677,229,1.492537313432836,36,4663,83,656
229,My opponent seems to disregard the gravity of the situation!,130,17,0.06296789448580453,230,1.4923076923076923,30,3508,83,656
230,What my opponent fails to mention is that I WILL build a wall. And Mars will pay for it!,122,16,0.0650637256421552,231,1.4918032786885247,28,4799,78,656
231,Our next speaker will share a more global perspective.,161,14,0.0514676015367651,232,1.4906832298136645,51,4851,96,656
232,Why is it always me against the world?!,159,22,0.05773359595527332,233,1.490566037735849,34,364,103,656
233,"Now, my opponent would have you believe she’s actually getting hotter with age.",159,28,0.06173197775324228,234,1.490566037735849,22,4653,109,656
234,"And now, for a global perspective.",155,13,0.05207688391131279,235,1.4903225806451612,50,2552,92,656
235,My opponent is all over the place.,153,17,0.05573233171433291,236,1.4901960784313726,41,4806,95,656
236,I guess it really is me against the world.,149,17,0.05683585734595166,237,1.4899328859060403,39,2210,93,656
237,MEDICS! Something just fell on our president!,145,21,0.06121161818710045,238,1.4896551724137932,29,3013,95,656
238,"Some days, it feels like the whole world is against me.",139,18,0.060724869684747815,239,1.4892086330935252,32,1613,89,656
239,Would I be running for reelection if I cared what the world thinks?,139,15,0.05809231063199041,240,1.4892086330935252,38,1733,86,656
240,Stop! It's all just spin!,139,17,0.05986021536608677,241,1.4892086330935252,34,2856,88,656
241,... and I assert that the only reason you support the idea of global warming is your own self interest.,139,21,0.0632479489145343,242,1.4892086330935252,26,4587,92,656
242,"I too, am just warming up!",135,12,0.05649292129660394,243,1.488888888888889,42,1509,81,656
243,"I, on the other hand, prefer to think locally.",133,14,0.05905820947834279,244,1.4887218045112782,37,1489,82,656
244,``You're hot? Well my feet hurt. Now answer the question.'',129,18,0.06428297787062785,245,1.4883720930232558,27,4748,84,656
245,What do you mean you’re just warming up?,127,15,0.062111073838316176,246,1.4881889763779528,32,4111,80,656
246,My opponent's views on global climate change are clearly self-serving.,162,18,0.05414896673950658,247,1.4876543209876543,43,541,101,656
247,"You claim to think globally, but can we afford to have a president who is bipolar?",158,26,0.060725638260583775,248,1.4873417721518987,25,3660,107,656
248,"And now, straight from its world tour around the sun...",156,17,0.05493599515681199,249,1.4871794871794872,42,3190,97,656
249,My opponent represents everything that is wrong with the world today.,154,17,0.05546067076572037,250,1.4870129870129871,41,3303,96,656
250,"Just when the debate started to get interesting, Atlas shrugged.",154,22,0.059163317950413345,251,1.4870129870129871,31,3780,101,656
251,Enough spin!,154,15,0.05390845134240457,252,1.4870129870129871,45,5067,94,656
252,"And to my left, the Democratic candidates for President of the United States.",152,23,0.060486901255832774,253,1.486842105263158,28,2075,101,656
253,This feels like it’s me against the world.,150,17,0.056550084049147964,254,1.4866666666666666,39,1287,94,656
254,What can you say when the whole world is against you?,146,18,0.0585095152885187,255,1.4863013698630136,35,3393,93,656
255,"I suppose it really is ""me against the world""!",144,20,0.06074047029017308,256,1.4861111111111112,30,1570,94,656
256,See you in twenty-four hours.,144,17,0.05829261908420402,257,1.4861111111111112,36,3535,91,656
257,And of course my opponent will claim to be more worldly.,138,16,0.05929476153075038,258,1.4855072463768115,35,4185,87,656
258,My opponent accuses me of failing to understand the gravity of the situation.,134,16,0.06060988302410672,259,1.4850746268656716,33,1372,85,656
259,Get to the point. I don't have 7.5 billion years.,132,14,0.05937920856662428,260,1.4848484848484849,36,2984,82,656
260,I knew Jupiter. And you’re no Jupiter.,163,21,0.05596700279510839,261,1.4846625766871167,37,5188,105,656
