,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
132,I realize that I'm a stranger but technically this  is not candy,249,20,0.03978480702546644,133,1.3654618473895583,51,2617,178,642
133,"These are going like,uh, hotcakes",252,22,0.04023831383027294,134,1.3650793650793651,48,2350,182,642
134,Table two changed their mind.,285,23,0.037206826614397406,135,1.3649122807017544,58,2965,204,642
135,"She had been so good all day. Her resolve was strong. And then when she least expected it, from the dark, out of an alley the diet devil appeared...",244,18,0.039505666088186245,136,1.3647540983606556,53,2841,173,642
136,Psst wanna buy a......oh hi Mom.,253,23,0.04049412756248855,137,1.3636363636363635,46,2763,184,642
137,"I find it ironic, Satan, that you always try to tempt me with an angel food cake.",281,28,0.039211711572604446,138,1.3629893238434163,46,193,207,642
138,Carb-per-diem,248,22,0.040673670687859306,139,1.3629032258064515,46,202,180,642
139,"Please come back to me, Crystal. This time I used real maple syrup.""",248,23,0.04107307329741714,140,1.3629032258064515,44,389,181,642
140,These hotcakes are selling like crack.,248,23,0.04107307329741714,141,1.3629032258064515,44,3108,181,642
141,He thought he could lure her into a confection.,271,23,0.038518570501215404,142,1.3616236162361623,52,278,196,642
142,"To be honest, they're not selling like hotcakes.",238,18,0.04014925565924573,143,1.361344537815126,50,58,170,642
143,Welcome to Tin Pancake Alley.,252,21,0.03978911256768377,144,1.3611111111111112,49,290,182,642
144,I told you that I never want to see you or your chocolate soufflé fudge infused toffee apple caramel glazed banana date drip drop cake again.,258,25,0.0406335271008942,145,1.3604651162790697,43,2191,190,642
145,No one has to know you didn't make it yourself,222,20,0.04310782814241597,146,1.3603603603603605,40,2093,162,642
146,"--I knew you were coming, so I baked a cake--",236,21,0.041688486629093066,147,1.3601694915254237,43,2463,172,642
147,Cheryl had been clean for months but the lure was too much–nothing was sweeter than black market pancakes.,261,18,0.03764070642640736,148,1.3601532567049808,58,2049,185,642
148,"Here at 'Michael Cohen's House of  Pancakes' , we specialize in foods you can flip.",275,25,0.03878718756296283,149,1.36,49,537,201,642
149,"I said I wanted you out of my flat, Jack.",228,23,0.043627175847235466,150,1.3596491228070176,36,3402,169,642
150,"Stolen? Nah, stollen. Have some!",259,24,0.0401290489616095,151,1.359073359073359,45,3074,190,642
151,"Of course they're hot, lady. Everything I sell is hot.",248,19,0.039393602036356695,152,1.3588709677419355,51,2652,178,642
152,"One embarrassing revelation later, Edna cancelled her membership to ""Weight-Stalkers.""",240,23,0.04200006087972387,153,1.3583333333333334,40,3111,177,642
153,"You've got a lot of nerve Marvin, this is going to require a lot more than cake and an apron.",235,21,0.041776879460834714,154,1.3574468085106384,42,892,172,642
154,Temptation lurks in every doorway for the low-carb dieter,238,20,0.040962010990809296,155,1.3571428571428572,45,1748,173,642
155,The crepe creep,266,24,0.03933614040185086,156,1.3571428571428572,47,1992,195,642
156,Of course they are. Everything I sell is hot.,241,17,0.039295138900486686,157,1.3568464730290457,52,438,172,642
157,I'm the ghost of addictions past...,241,22,0.0414366827130895,158,1.3568464730290457,42,2506,177,642
158,It's a black market forest cake,233,22,0.0424553226927487,159,1.3562231759656653,39,2985,172,642
159,You know you want to.,222,16,0.041102818316307986,160,1.3558558558558558,47,262,159,642
160,You the one looking for gluten?,279,33,0.04091961498553152,161,1.3548387096774193,33,1134,213,642
161,"My birthday was yesterday, George.",265,21,0.03830615359549507,162,1.3547169811320754,52,3063,192,642
162,"Instead of selling crack in a dark alley, Lenny decided to sell something close to it - red velvet cake.",268,20,0.0376300225742544,163,1.3544776119402986,55,879,193,642
163,"Pssst, looking for something off the menu?",254,20,0.03907329549748491,164,1.3543307086614174,50,1502,184,642
164,"Sigh. ""Hotcakes"" was a code word, Doug.",240,19,0.0402432962905288,165,1.3541666666666667,47,2107,174,642
165,"Someone left this out in the rain, and I can't take it.",257,27,0.041402451254922985,166,1.3540856031128405,37,2316,193,642
166,"Somehow, I always get the crepes walking by that alley.",246,23,0.041185297852528384,167,1.353658536585366,41,561,182,642
167,We prefer to serve our pancakes syrup-titiously.,235,22,0.042147548303820594,168,1.353191489361702,39,2879,174,642
168,"Ma'am act natural, we're trying to catch a pancake thief.",253,19,0.03874151528608567,169,1.3517786561264822,51,2010,183,642
169,"Psst! I got gluten, I got MSG, I got red dye 40!",236,19,0.04068679282765357,170,1.3516949152542372,45,705,172,642
170,"It's from the part of the tax reform bill titled
""let them eat cake"".",276,34,0.04153025157220053,171,1.3514492753623188,29,459,213,642
171,International Hideout of Pancakes,245,22,0.04086146717628457,172,1.3510204081632653,42,2057,181,642
172,Giving up drug dealing was the easy part.... But I've never been able to  quit selling things in shady allies.,234,15,0.03907916202163335,173,1.3504273504273505,52,3172,167,642
173,Rent got too expensive but we are still open for business.,270,17,0.03621840712850279,174,1.348148148148148,60,719,193,642
174,I thought your Tinder profile said you were a banker!,259,23,0.03958833628918487,175,1.3474903474903475,44,939,192,642
175,"When you outlaw pancakes,only outlaws will have pancakes.",265,21,0.03819475112013163,176,1.3471698113207546,50,2460,194,642
176,It fell off the back of the serving cart. I can let you have it for half price.,243,16,0.038455312455694314,177,1.345679012345679,52,712,175,642
177,Of course they're hot.,238,16,0.0389896281018742,178,1.3445378151260505,50,1018,172,642
178,"The whole location, location, location thing is overrated.",244,20,0.04004525184660874,179,1.3442622950819672,44,2560,180,642
179,Psst! Wanna score some of the last gluten in Brooklyn?,247,21,0.0401088402405226,180,1.3441295546558705,43,3408,183,642
180,"Pssst, I gotta cake here that breaks all the rules -- high-gluten, non-vegan, real sugar, and it's not locally sourced.",262,22,0.038826180345416496,181,1.3435114503816794,46,1951,194,642
181,It was no secret that Mrs. Hankins had herself a sweet thing on the side.,268,20,0.03746127567113297,182,1.3432835820895523,52,1446,196,642
182,Don't be crêped out.,236,18,0.04010425301225977,183,1.3432203389830508,45,716,173,642
183,"Noooo, I don't mean it's hot from the oven, I mean I stole it from the bakery!",239,15,0.038397753614291937,184,1.3430962343096233,52,2697,172,642
184,The Temptation of Margaret,251,22,0.04002665736070697,185,1.342629482071713,42,1052,187,642
185,Medical marzipan...,257,20,0.038568536189881354,186,1.3424124513618676,48,1839,189,642
186,"No thank you, I just had pie from the alley down the street.",222,14,0.039868005584266314,187,1.3423423423423424,48,2347,160,642
187,"If you're really looking to party, I got a guy who can hook you up with some Cinnabons.",264,16,0.03626592760648407,188,1.3409090909090908,58,2502,190,642
188,"That Whole Foods bag isn't fooling anyone. You know what you want is good, old-fashioned trans-fats, and I'm the only one who's got 'em.",273,24,0.038369082706512424,189,1.3406593406593406,45,2011,204,642
189,"And then it hit me: if I can bake it there, I can bake it anywhere it’s up to you New York, New York.",241,18,0.03946819391550116,190,1.3402489626556016,46,1358,177,642
190,Maureen was shocked to discover just how much baking powder was getting cut into the cocaine on the lower east side.,265,17,0.036544959321405564,191,1.3396226415094339,56,47,192,642
191,"Look lady, let’s just say it fell off the food truck.",280,16,0.0348296742767719,192,1.3392857142857142,63,3173,201,642
192,Welcome to the International Alley of Pancakes.,239,14,0.03786339394843142,193,1.3389121338912133,53,186,172,642
193,That's right. I knew you were coming.,239,20,0.04055366379996389,194,1.3389121338912133,41,2859,178,642
194,Psst... you lookin' to score some gluten?,242,19,0.03976347115078391,195,1.3388429752066116,44,87,179,642
195,They're selling like you-know-what,242,21,0.040616725515094106,196,1.3388429752066116,40,2582,181,642
196,At the height of the Atkins craze pastry chefs resorted to desperate measures.,263,21,0.03826296320767286,197,1.338403041825095,47,1910,195,642
197,I don't have a truck yet.,237,17,0.03943836664310023,198,1.3375527426160339,46,882,174,642
198,Psst. . .Two thousand calories. . .no kale.,252,20,0.03902493764134237,199,1.3373015873015872,45,907,187,642
199,The legalization of marijuana had left many local dealer branching out of their comfort zone.,276,20,0.0365982791661268,200,1.3369565217391304,53,1592,203,642
200,Psst! Wanna have your cake and eat it too?,250,21,0.039632042531021816,201,1.336,42,685,187,642
201,I tried meeting women online but found it's easier to jump right to casual breakfast encounters,253,16,0.03724521066991998,202,1.3359683794466404,53,945,184,642
202,I've also got 32-ounce sodas.,253,21,0.03929444872729049,203,1.3359683794466404,43,2378,189,642
203,You shouldn't take candy from strangers... but pancakes are a whole different story.,253,19,0.03848784883060737,204,1.3359683794466404,47,3193,187,642
204,Go ahead. Lean in.,256,21,0.038964337444957406,205,1.3359375,44,289,191,642
205,My Birthday was yesterday Paul,256,22,0.03935551864003917,206,1.3359375,42,2159,192,642
206,Dean’s trying to get ahead of the food truck craze by offering alleyway brunch.,256,16,0.0369463573037276,207,1.3359375,54,2273,186,642
207,"Believe me, you can’t get this at Whole Foods.",245,17,0.03848830970508802,208,1.3346938775510204,48,3399,180,642
208,"Whatever you need, gluten, refined sugar, artificial syrup, I've got it.",263,22,0.03857893028299918,209,1.3346007604562737,44,2791,197,642
209,"Yes, they're hot, but you didn't hear it from me.",261,16,0.03641785203646149,210,1.3333333333333333,55,986,190,642
210,"C'mon, you can't get addicted from just one sample.",262,15,0.03589577997099328,211,1.33206106870229,57,2195,190,642
211,"Pssst!  You'd better buy them now, lady.  They're selling like hotcakes.",259,14,0.035758647977114984,212,1.332046332046332,58,1633,187,642
212,Psst. You looking for some gluten?,250,18,0.03832727383572583,213,1.332,47,544,185,642
213,It's like a food truck without the unsightly truck.,247,16,0.037790888818519046,214,1.3319838056680162,50,1423,181,642
214,It’s part of our new niche marketing strategy.,244,20,0.039840185306697015,215,1.3319672131147542,41,3466,183,642
215,"I'm Jenny's bad boy older brother, Jerry Craig.",241,22,0.04104529415465571,216,1.3319502074688796,36,2707,183,642
216,Last standing small business owner (year 2030).,238,22,0.04142133802749125,217,1.3319327731092436,35,1847,181,642
217,"Psst....you can have this and eat it, too.",229,15,0.03933321823277057,218,1.331877729257642,46,2623,168,642
218,'Psst want some genuine gluten?',226,22,0.04302033990345248,219,1.331858407079646,31,2805,173,642
219,"Can I interest you in a kale, lentil, purple carrot cake with a soy and almond milk icing? For some reason, it didn’t sell today.",227,14,0.03904743327146462,220,1.330396475770925,47,2913,166,642
220,Do you think the cherry makes a too optimistic statement in these troubled times?,291,22,0.03582850372530805,221,1.3298969072164948,52,66,217,642
221,"If you see a cop with a bottle of syrup, you haven't seen me.",270,18,0.03629224984258232,222,1.3296296296296297,53,1260,199,642
222,Pssst. Carbs.,246,20,0.03956148973345203,223,1.329268292682927,41,352,185,642
223,Freeze! This is a stack-up.,237,15,0.03836600209355338,224,1.3291139240506329,48,1496,174,642
224,"For heaven’s sake, Harold, I meant money when I said I wanted you to make more dough.",231,14,0.038559530582614354,225,1.329004329004329,48,2919,169,642
225,"Yes, the Muffin Man is straight ahead, on Drury Lane.",271,18,0.036178535039399586,226,1.3284132841328413,53,1170,200,642
226,I'm starting to have doubts about my business model.,265,15,0.03555444529013661,227,1.3283018867924528,57,219,193,642
227,Can you spare a fork?,265,18,0.0367407386044399,228,1.3283018867924528,51,422,196,642
228,Please don't tell my paleo support group!,262,14,0.035415984435446794,229,1.3282442748091603,58,68,190,642
229,Pancakes in a dark alley - what could go wrong?,256,18,0.037629983058725926,230,1.328125,48,1273,190,642
230,Costco's got nothin' on our sample sizes.,256,23,0.03961315311244239,231,1.328125,38,1766,195,642
231,"Hey, lady, want to buy some ""hot"" cakes?",266,21,0.03776736865446612,232,1.3270676691729324,45,2382,200,642
232,"Psst, actual carbs here.  First stack is free.",263,20,0.03768901165864528,233,1.326996197718631,46,2438,197,642
233,Didn't mean to scare you. I'm still trying to get the hang of this 'Pop-Up' thing.,242,13,0.03685325408577778,234,1.3264462809917354,53,2554,176,642
234,"This is the 365th time I've tried this, it has to be your birthday today!",264,22,0.03832551415456978,235,1.3257575757575757,42,2396,200,642
235,"I knew you would come back Carol. They always come back.""",255,15,0.036435326543207726,236,1.3254901960784313,53,2388,187,642
236,I couldn’t stand the heat.,271,20,0.03686208209157536,237,1.3247232472324724,48,1634,203,642
237,These pop-up restaurants are really getting out of hand.,222,18,0.041537216542406344,238,1.3243243243243243,36,1788,168,642
238,Want to be the one who takes the cake?,259,21,0.038443566771522386,239,1.3243243243243243,42,2021,196,642
239,I can give it to you for half the calories.,256,15,0.03631498648931819,240,1.32421875,53,910,188,642
240,Go ahead... who’s gonna know?,256,11,0.034586546865963935,241,1.32421875,61,1030,184,642
241,Welcome to my pop-up shop.,256,17,0.03714906127378301,242,1.32421875,49,2749,190,642
242,"Hey, lady, wanna' have your cake and eat it, too?",250,18,0.038182819576916695,243,1.324,45,1660,187,642
243,"You'll pay $25 inside, but I'll let these go for $8.",250,14,0.03646112525167693,244,1.324,53,2017,183,642
244,"We have to stop meeting like this...wait, are those Blueberry?",241,17,0.03872875911882118,245,1.3236514522821576,44,602,180,642
