Unfunny,Somewhat funny,Funny,Caption
6,0,1,You say I am always in this recurring dream of yours?
4,0,0,Welp. . . time for another insurance claim.
4,1,0,The D stands for Dummy.
4,1,0,Let's give it one more try and then we can go looking for the platform.
6,0,1,Earl, pass the remote
4,1,0,You have about ten seconds to tell me what's wrong before our time ends.
7,3,0,Looks like my 5:22 is early again.
4,0,0,And 'D' is for--
4,1,0,The subway can cost you an arm and a leg these days.
4,1,0,Here we go, pal! It's crunch time!
4,0,0,Chuck, a locomotive goes west, one goes east, which appendage clanks first?
4,0,0,Suddenly, i'm not loving it more than Obamacare.
4,0,0,So, how do you like my mansit cave?
4,0,0,It's getting better. Last time it was just my wrist.
4,0,0,Remember your training.
4,0,0,Early attempts at an Uber-subway ambulance required GPS tweaking.
4,1,0,Before the new administration, if you were hit, they'd just leave you for dead!
4,0,0,My attorney thought class action was a good idea - there is always a ghost of a chance!
4,0,0,Your time's up.
4,1,0,Millie said I could have a caboose cave.
5,3,0,...it did get worse.
4,0,0,It's those kinds of negative statements that bring pain and suffering into existence.
4,0,0,It's important to just be aware of your surroundings. Now, tell me what you are comfortable with here.
5,3,0,Tell me again about your recurring dream that your life is going off the rails.
5,0,0,I understand. I know it looks bad but you are on track for a speedy recovery.
4,0,0,IT GETS SO CROWDED WHEN THE YANKS PLAY THE SOX
4,0,0,This is the last time I'm helping you stage a deleted selfie.
4,0,0,That movie seemed so realistic
5,0,0,It's the last one on our bucket list!
6,0,0,Ok, it was a bad idea to let the railroad arrange our rehab, but that doesn't make me crazy!
4,0,0,So, Mr. Train, Please describe your fear of metro's.
4,0,0,Can you scratch my left shoulder?
5,3,0,Sounds like your inner critic again.
3,1,0,Sticking my thumb out doesn't seem to be working either.
5,0,0,It's always best to face your fears head-on.
4,1,0,Same time next week, Mr. Karenina?
4,0,0,This might be a little late, but does our insurance policy have an expected or intended injury exclusion?
4,0,0,Our new nurses better be single
5,2,1,Well, you know what they say, "Third time's the charm".
4,0,0,You promise that getting in front of this train will pay off even bigger than the car thing, right?
6,3,1,Wasn't I fortunate to find a shrink with a similar Death Wish?!
4,0,0,Ever read 'Anna Karenina'?
6,1,1,I can't help but feel sooner or later our luck is going to run out.
5,2,0,Trust me. It'll stop this time.
4,1,0,This is the last time we use Airbnb.
4,1,0,I hope this finally disproves your fear that the express is faster than the local.
4,0,0,Darn, Danny!Back at it again with the white train.
4,0,0,I hate reruns.
5,2,0,Break time!
4,0,0,Your "sure-fire free ride" idea isn't going to pan out.
4,0,0,Hopefully this is less painful than D plane!
4,0,0,As my therapist, do you think my dreams are a tad too realistic?
4,0,0,Just stay clear of the third rail, you'll be fine.
4,0,0,I know I've said it before, but "Good-bye, Lenny."
4,1,0,The listing said that it was very close to public transportation.
4,1,0,That long recovery time they talked about doesn't sound so bad right now!
4,0,0,OK, so maybe it is too close for comfort.
4,0,0,Next time we gotta bring the outdoor furniture.
4,0,0,Let's delve deeper into your dreams involving trains
4,0,0,They said "traction," not "track-shun"!
4,0,0,Oh no, this was supposed to be the 'B' line.
6,0,1,My life's work was getting this chaise lounge through a turnstile. What do I do now?
4,0,0,I gotta find a new hobby horse.
5,1,0,This time, let's try to not run from your fears.
4,1,0,It's the 3rd rail that'll kill ya.
5,3,0,Let's move past the trust issues.
4,0,0,It's not a great job, but somebody's gotta do it.
4,0,0,As crash dummies go, I think we went above and beyond the call of duty.
6,0,1,We can't continue these sessions if you refuse to discuss your fear of trains.
4,1,0,By my reckoning, we've got about five minutes to get through rehab before the next one comes by.
4,0,0,This is much nicer than our last place
4,1,0,I''ll take my chances with the jury.
4,0,0,The things we go through for a little Oxycontin.
3,0,0,I am grateful for a union that is always there to give us a break and not leave us behind.
4,0,0,Do you think this will hurt?
4,1,0,This is great live t.v. I love it. We should come here more often.
5,3,0,They say three's the charm.
5,1,0,Next stop: Tell me about your mother.
4,0,0,I'm beginning to think this isn't the best spot to keep taking our rest break.
6,2,0,Fatal a-track-tion...
5,1,0,I don't know, doc. It just feels like I'm on track for disaster.
6,0,1,I miss the days when we used to catch ambulances.
4,1,0,First a wheel, then the caboose.
4,0,0,Think ya used enough dynamite there, Butch?
4,0,0,We can't afford to go anywhere this year, so we are taking this railroad holiday.
4,0,0,Don't worry - this time we're gonna D-rail that guy.
4,0,0,My lawyer should be on the 10:37.
4,0,0,They told us free healthcare would be a trainwreck.
4,0,0,Sure, break testing can be fatal, but how about that incredible retirement package!
3,0,0,Is this what you call my 'repetition compulsion'?
4,0,0,Broke down area waiting for repairs!
4,0,0,I've always been attracted to the wrong side of the tracks
4,0,0,Whatever happened to cabooses?
6,1,1,You know, I'm not totally sold on this online therapy.
4,0,0,The first attempt didn't help my suicidal tendencies, but I respect your diligence.
4,1,0,Next time we go to the HIGH line!
4,0,0,Next time let's not ask for the Club Car.
4,1,0,Boy this brings back fond memories.
4,0,0,Healthcare sure is confusing.
3,0,0,Don't worry the D Train is never on time.
4,0,0,So we're making our way down from the "A" Train, Duke?
5,2,0,-There you go, I just lost my train of thought.
4,1,0,The one time we come prepared to wait for the train...
4,0,0,This way, your fear of my methods will eclipse your fear of the D train.
5,3,1,We're gonna have to move soon.
4,0,0,Is this hallucination as bad as the 2 line to the Bronx?
6,2,1,Don't Move !
4,0,0,I just remembered ... the D Train doesn't stop here anymore.
4,0,0,I make a motion that we quickly close this session of the Broken-Appendage-Barcolounger-Trainspotting Club. Can I get a second . . . ?
5,3,0,I distinctly remember you telling me to stay on track.
5,0,0,If the the insurance company doesn't pay this time,it'll be my last time!
5,0,0,Your life is literally going to go off the rails .
4,1,0,Get ready...make it look like an accident.
4,0,0,How many times do I need to tell you? Just don't touch the third rail and you'll be fine!
4,0,0,Didn't the doc say tracktion?
4,1,0,Finally—these delays are killing me.
4,0,0,Maybe this time we should just touch the third rail.
4,0,0,As long as we're not on that dangerous third rail, we should be fine.
4,0,0,They call it trainspotting, up close and personal.
4,0,0,Now this better get us into 'Hamilton.'
4,0,0,Don't worry, it's about to tip over.
4,0,0,This time stay put!
4,0,0,This one smells like stale ketchup.
4,1,0,Now remember, Sean ... 'no pain, no gain'
4,1,0,Maybe this time, our Social Security Disability claims will be 'Approved.'
7,4,3,I'm having second thoughts about this train phobia therapy.
4,1,0,Oh no, not another express!
5,3,1,I didn't realize how painful it would be to confront my fears head-on.
4,0,0,I like him too, but just because Bob Dylan sang Slow Train Coming doesn't mean it's always going to be true.
4,0,0,Roger, when are we going to stop fighting that imminent domain law suite?
5,2,0,Trust me. I've had excellent results with this kind of trauma re-enactment therapy.
6,1,1,We ought to think about homesteading somewhere else.
4,1,0,What seems to be the trouble?
6,2,1,Honestly, I didn't think living in the subway would be this hard.
4,0,0,So much for getting our lives back on track.
5,2,0,This might be a case of rapid transference.
4,1,0,I've decided to work on my bacterial flora.
4,1,0,Now if my calculations are correct the backing up of this train should reverse our injuries that we suffered yesterday.
4,0,0,I think we should have paid more attention to the "Medicare D" clause
4,0,0,We're sure lucky, we missed that Third Rail !
3,1,0,Sometimes, a train is just a train.
6,1,1,I'm beginning to feel as if living on the edge IS our comfort zone
3,0,0,Well, they now say the threat of death is the greatest recuperating factor.
4,0,0,The real cause of rising healthcare costs
4,1,0,Forget the sidelines, we're sitting on the line.
5,2,0,How much do you think we'll get in the wrongful death lawsuit?
4,0,0,Our transportation has arrived......
6,0,0,I guess it wasn't our time.
4,1,0,I believe some dreams should be repressed.
4,0,0,I guess the party side tracked us, eh Bernie?
4,0,0,Biff, this is the best sanitarium our health care can afford.
5,1,0,So, you have seen Double Indemnity.
8,0,0,It's not the most glamorous job, but somebody's gotta do it.
6,1,3,Do you ever get the feeling your life is just one giant metaphor?
4,0,0,I told you, even if we are on the right track, we will get run over !
4,0,0,Love this proactive stance
5,3,1,People complain therapy lasts a lifetime, but with my method we're done in just a few sessions.
5,2,0,Yes, doc said our recovery is on 'D,' right track.
6,1,1,As Freud might have said, Seymour, sometimes a train plunging through a tunnel is just a train plunging through a tunnel.
5,2,0,Watch that third rail!
4,0,0,So after that base jump incident, she asks me, "If Ernie sat on the tracks would I?
5,1,0,They say you need to get back on track for a full recovery.
4,0,0,Well then, what is YOUR definition of crazy?
5,2,0,We should probably get goin'.
4,1,0,I know you are trying to cure me from my phobia of trains, but this just isn't working.
4,0,0,Next vacation we're spending more than $2.75 each
4,0,0,Time's up. Let me check my timetable for next week.
6,1,2,Are you sure that's the way exposure therapy is supposed to work?
4,0,0,I told you the locals don't go here anymore.
4,0,0,Yes, it’s difficult, but exposure therapy can cure your subway phobia only if you stick with it.
5,4,0,We've really got to get better at reading these train schedules, Don.
4,0,0,You said we would end up owning the railroad
4,0,0,I thought alternate side parking regulations were suspended today.
6,0,1,Are you having that dream again right now?
4,0,0,So you see, soderodromophobia isn't just a type of paranoia.
5,2,0,Cheaper than moving to Oregon...
4,1,0,Still, it's less crowded than the Highline.
3,0,0,It is a boo-boo choo-choo.
4,1,0,Thank heavens we're Canadian. That would have taken six months in the States
4,0,0,I'm getting a bit bored with this Close Call® Time Travel, Jim. After the asteroid impact and that drowning islands scenario isn't this one kind of anticlimactic?
5,0,0,The Doctor told us how lucky we were ...
4,1,0,Don't worry, it's the D train. We still have an eternity.
3,0,0,Fine but if we don't make it on this time lets just go ahead and pay the fare like everyone else.
6,1,1,Let's go, Uber just came
6,0,1,It doesn't look like they are going to go around us this time either!
4,1,0,I knew your travel Web site would somehow end up costing us an arm and a leg.
4,0,0,I guess living on the other side of the tracks isn't any better
4,0,0,After surviving what we've survived, OF COURSE we're indestructible!
5,3,0,I have these crazy thoughts, Doctor--even right now, I feel like we're tied up under Penn Station.
4,1,0,Isn't this a little extreme doc...couldn't we just move from America to get away from Trump?
5,2,0,... and not only that, it makes really weird tan lines.
4,1,0,We're safe until someone adds the wheels
4,1,0,You just HAD to try the little red button, huh? Feel better?
4,0,0,I can connect the dots from A to C but not to D.
4,0,0,Okay I'm convinced, you are not just paranoid.
4,0,0,Nothing like being prepared for the worst.
7,1,3,Ah! the 3:42! This will be our last session!.
4,0,0,It's as if I was on the subway tracks with a train coming right at me. So, how does that make you feel? Don't worry doc, it'll all be over soon.
4,0,0,Next time, mind the gap.
6,0,1,It's supposed to encourage quicker mobility...
6,0,1,5th time's the charm.
5,2,0,Perhaps we’re using an old timetable.
6,0,0,It's the same dream doc, it's Opening Day and the Yanks will win the Series if they don't get hit with injuries.
4,1,0,Tell me what the "D" stands for again.
6,2,1,How many times a week do you have this dream?
4,0,0,Here we go again.
4,0,0,I think we would be happier if we lived on the wrong side of the tracks.
4,1,0,D service was rerouted due to trauma on the tracks.
6,2,2,Sure, living here has its drawbacks, but you've got to love the raised ceilings.
4,0,0,Whose bright idea was this?
4,0,0,I wouldn't call it an existential threat...
4,0,0,This will surely get our minds on track
4,0,0,Our health insurance does not cover ambulance service to take us out of here!
4,0,0,How far to the handicapped ramp?
4,1,0,This is what we should have tried to begin with.
4,0,0,Just seize the moment! Short lives matter.
2,0,0,The Grim Reaper always rides the D train - it's an express.
4,0,0,These one-side wheeled trains from New Zealand just don't run anymore.
4,0,0,I am confident our pre-bandaging techniques will finally make us rich.
5,1,0,The F train hits with sharp, steely chutzpah, but I prefer the mellow crunchiness of the D.
4,0,0,Call this a track to recovery? I need better insurance plan.
9,5,7,I think that’s all the time we have for today.
6,0,1,You know, it's not that we're all obsolete so much as that we are all the victims of deferred maintenance.
4,1,0,All things considered, though, you can't beat the $800 a month rent.
6,4,2,You're not insane if you're not expecting a different result.
4,1,0,Are you sure were covered for this?
6,2,1,Mass transit is the way to go!
4,0,0,My hearing's coming back...finally!!
4,1,0,Look! If we dive forward, we're saved! No wheels of the left side!
4,0,0,No wonder my insurance doesn't cover this therapist.
6,1,1,On a scale of 0 to 10, how content are you with your life?
4,0,0,Not enough punch. I give it a D-.
6,2,1,This should get us over the deductible.
4,1,0,Well, look on the bright side. The train didn't come off unscathed.
4,0,0,See, I told you, NYC's subway is safer than the DC metro.
4,0,0,Do you suppose our fascination with Madam Caboose here is anything like the feelings Ahab had for Moby Dick?
6,2,1,Looks like this is the end of the line.
4,1,0,Providing we eschew rats and the third rail, the place is quite commodious.
4,0,0,Last time we did this the train went the wrong way
4,0,0,Are you sure the D Line stops here?
4,5,1,The good news is, you're about to meet your deductible.
5,3,0,This "occupy" thing has gotten way off track.
4,0,0,These protests are taking their toll...
4,0,0,It's okay, I have insurance.
4,3,1,You were right. The chaise was better over there.
4,0,0,They put us on the wrong side of the tracks again.
4,0,0,They say this upholstery will stand up to anything.
5,0,0,The light at the end of the tunnel is an oncoming train.
5,0,0,Ah, I’ve always wanted to try indoor trainspotting.
4,0,0,Are you feeling run down?
4,0,0,Its the last train to Clarksville
5,2,0,The ad said great light and easy commute.
5,2,0,Man vs. Train: The Final Episode
5,3,0,Not nearly as innovative as your last business, "Third Rail Cupcakes".
4,1,0,I'm starting to understand why the rent is so good.
7,0,2,Yes, I do have violent dreams.
5,0,0,Front row - third baseline at the subway series. Are you kidding, what could be better?
4,5,0,At least this time we can say we saw it coming.
4,0,0,This particular painting best represents his blank canvas phase.
4,2,0,You see, Mr. Smith, I meant it when I said I'd rid you of your fear of the D train even if it's the last thing I do.
4,0,0,I told you that if you took the wheels off the subway it would fall on us...
4,0,0,It turned out that our insurance claim is invalid unless we get a statement from the driver.
4,1,0,Looks like the train is going dangerously fast again.
4,1,0,finally, an end to our suffering.
4,1,0,You gotta cigarette?
5,2,0,If I was able, I'd have on clean underwear.
5,1,0,I didn't know it was that kind of crash course.
5,3,0,Do you ever feel like you are an accident waiting to happen?
4,0,0,I'm having a few doubts about our staycation.
6,1,2,The final meeting of the Death Wish Club is now called to order
4,0,0,If they ever approve a budget, this may become a problem.
4,0,0,And we thought there'd be nothing to worry about once we got on to the tenure track.
6,2,2,The one time it's on time.
8,3,5,So this is the part of the dream where you wake up?
4,0,0,Wow, this is the best 3D movie the I have ever seen
4,0,0,This train will never leave the station.
4,1,0,(Sound of train screeching to a halt) "Previously on Subway Post-Op..."
4,1,0,We should've waited for the express.
4,1,0,As Dorothy Parker said, 'The Bronx, no thonx.'
4,0,0,Taking this Nietzsche thing too far this time don't you think?
5,2,0,Trust me - with insurance scams it's third time's the charm.
4,1,0,You would think it had learned by now
4,1,0,Looks like we're out of time again.
4,0,0,I told you it wasn't a local.
4,0,0,move the engine back a bit Fred,you can see it in the frame!!!
3,0,0,We should'a taken the A Train.
6,1,1,It's probably a bad time to tell you that I lost the video of us jumping.
6,0,1,I feel like I've been run over by a train.
2,0,0,This time the settlement should be six figures!
4,0,0,You're transferring again!
4,0,0,Uber is sending the biggest thing they have.
4,0,0,I don't care how low the rent is, the medical bills are eating us alive.
5,4,0,Are you sure we've met our deductible?
4,0,0,still better than flying.
4,1,0,You should see what happened with Dave and the 4 train last week. Damn near paid off his house.
6,3,1,I told you. The look on the enginer's face makes it all worthwhile!
5,0,0,I think this only worked in "Inception."
5,4,0,Tell me again Doc. How is this going to cure my fear of trains?
4,0,0,What does "a hair of the dog that bit you" mean anyway?
6,2,1,I think we're about to make another connection.
5,3,0,Feelings of anxiety are expected during exposure therapy.
4,0,0,Mmm, I'm feeling a little run down too.
4,0,0,Yeah, I asked for my insurance claim to be fast-tracked, too.
6,0,1,Quite frankly, it is the noise that bothers me the most.
4,0,0,o.k. now, this time its foolproof. I guarantee we'll get a good lawsuit out of this.
4,0,0,deja vu... ikr
6,2,1,Well, Jim, the nightmare's almost over.
6,1,0,Just once more-we can cure you of this irrational fear of trains.
4,0,0,Let's hope the self-driving feature works better this time.
4,0,0,Look, training is SUPPOSED to be hard.
5,0,0,I refuse to go back on Dr. Phil's just to have him tell me that I don't see things through.
8,1,0,I'm seriously beginning to doubt this whole 'no pain, no gain' philosophy.
4,0,0,Be careful not to touch the third rail.
6,0,0,This really brings me back to our hitchhiking days....
6,0,1,If at first you don't succeed try again.
4,0,0,We'll be okay as long as we don't touch the third rail.
4,0,0,I'm telling you, Frank! The voice on the phone said "Trump Protesters' Meeting, ten o'clock sharp."
5,5,1,But the most hurtful part was being accused of lacking judgment.
4,0,0,I think that we are doing couch surfing incorrectly.
4,1,0,Sure the furniture is nice, but still I'm a little uncomfortable.
4,0,0,The modern day version of an old classic.
4,0,0,we must find a new meeting area
4,1,0,Third time will be the charm.
3,0,0,If you hum that tune one more time I think we can figure this out.
4,1,0,That ride cost us some arms and some legs.
6,0,1,I hate accident recreation.
4,1,0,We'll be at the ER in 15 minutes or less, I betcha!
4,0,0,So much for that cul-de-track idea.
4,0,0,Would you PLEASE stop singing Folsom Prison Blues!
5,3,1,We should make our deductible after this.
4,0,0,Well the pamphlet did say, 'Training! For a speedy retirement.'
4,1,0,I'm pretty sure this is the back of the train.
4,0,0,It is the end of the line!
5,2,0,Why don't we do the confrontation session in my office?
6,1,1,When I said that I would give an arm and a leg for a seat, this wasn't what I had in mind.
6,0,1,When will the renovations to your office be completed?
4,0,0,So then I said " I' ll show you tracks, son"
3,1,0,I told you we're on the wrong track. This is the D train.
4,0,0,It'll stop, it'll stop Bernie.
4,0,0,I thought we were on the track to recovery but I can see your having a set back.
4,0,0,...and still, not even a scratch on this new line of train-proof furniture.
5,0,0,I thought crash test dummies were supposed to be inside the vehicle.
6,1,1,Let's get this right this time.
4,0,0,Were going to start a group action cliam
5,1,0,These New York Yankee super saver seats are not half bad
6,2,1,Got a penny?
5,3,0,Sooner or later, everyone hits a third rail in therapy, David.
4,1,0,Reginald and Abigail had finally come to the realization that their relationship was not solely harmful; it was a train wreck in the making.
7,1,3,Have you seen the remote?
5,0,0,When the club car opens, I'm gonna have a third-rail cocktail and you can order your usual absolut train wreck.
4,0,0,Why couldn't you just pay the bar tab?!
4,0,0,My insurance carrier insisted on an alternative delivery system for my medical care.
5,2,0,I know this sounds like a back-handed compliment, and it is, but this is the best Tinder date I've ever had.
4,0,0,Can you tell which way it is likely to go?
4,0,0,Damn the critics. Let's rearrange the deck chairs.
5,0,0,People always say I'm from the wrong side of the tracks. I'm starting to believe them.
6,2,0,I dunno, Marty - what do you want to do tonight?
4,1,0,All my dreams seem so real!
4,0,0,You wanted to go to a Yankee game, and the online ad said this place on the D line.
4,0,0,I've seen worse Emergency Room waiting areas
6,0,1,I'm happy it's not a car.
5,2,0,Is it too late to pay the deductible?
6,0,1,At last I think I can say with confidence that your treatment is on the right track.
4,0,0,I think I liked the furniture better the way it was.
5,0,0,So far the pain hasn't been too bad.
1,0,0,Now I wish we'd bought Signature Care
4,0,0,I don't think this is the pool deck, Kenny....
5,2,0,Train Delay?
6,0,1,So what do you think about the new Adele song?
4,1,0,The gift card is never worth it.
6,2,2,Well, this ought to do the trick.
3,0,0,Like we agreed in the hospital, masochism's not for sissies.
6,2,1,I don't think this ever happened to Woody Guthrie!
5,3,0,Are you getting a whiff of deja vu?
5,0,0,These seats cost an arm and a leg!
6,2,1,Getting your life back on track is gonna kill me.
4,0,0,Now I know why my aversion therapy technique went wrong the last time.
4,0,0,Relax, the train can't move either - we're all single- limb- recoverers.... !
3,0,0,I’m hoping to get my life back on track.
5,2,0,So this is Medicare Part D!
4,0,0,Don't worry - It'll heal.
4,1,0,We really can't go overtime again this week.
5,1,1,I'm starting to lose faith in our HMO.
4,0,0,Ok, I agree, you're the better "chicken" player.
4,0,0,Trump promised no one would die sitting in the middle of the street.
5,0,0,Gradual exposure, Bob. That's the key.
4,0,0,Don't you think this wait is becoming absurd, Vladimir ?
5,2,0,Don't worry it's the local
4,0,0,Yes, the L line is hipper, but the 2 is closer to hospitals
4,0,0,Every little breeze...seems to whisper Louise..
4,0,0,Screw the eyestrain—I say we move closer to the TV.
5,1,0,I told you we'd catch some breaks.
4,0,0,Looks like we're about to get another ambulance ride.
4,0,0,Living near the subway isn't what it's cracked up to be.
4,1,0,I think a white noise machine might be a better choice.
4,0,0,Still hurts less than the Trump Train.
4,1,0,You should have seen my rate at the last office.
5,4,0,Now that we've conquered your fear of skiing...
4,0,0,See. I told you Trump's universal health care plan had lots of fatal flaws.
4,0,0,This is crazy. I trusted you the last time you said the Brown Line was down for repairs.
5,0,0,Perfect spot to make the D train run on a Sunday schedule.
6,1,1,Of course it can't sit down on us it has a tender behind.
4,0,0,These Curved UHD, 4K, Surround Sound, 3-D, Smart-TVs make what you're watching seem so -
4,0,0,I always say "If at first you don't succeed"
6,1,0,This guy's drumming is so healing!
4,1,0,I've been twerkin' on the railroad.
4,0,0,Hey look! Our train's finally come in, and we ain't at the airport!
4,1,0,I think it's one of those phantom limb feelings.
4,0,0,Meeting our deductible should not be this hard.
6,0,1,Trump kept his promise. The trains run on time!
4,0,0,Been doing some research for a Big Book, finished the jay-walking part....
3,1,0,Negotiating with management is no longer a Win-Win.
6,1,1,No worries, it could be days before it comes again.
4,0,0,Does it feel a little breezy to you?
4,0,0,We'll make a killing on the insurance this time.
6,1,1,I couldn't see how you could make a living from trainspotting, until one day it hit me...
4,1,0,So I'm just trying to pass the time away all the live-long day.
4,0,0,The First Class to go Heaven.
4,0,0,I'm thinking that subway track sitting might not really be a good hobby.
5,0,0,Remember, just avoid the third rail and we'll be okay.
4,0,0,Ok, so this"D" Train will complete the job for us. Cool!
4,1,0,Looks like breakneck speed to me, but we'll see.
4,0,0,Things could be worse!
4,1,0,Remember the time we had to jump off a trestle and only suffered a broken nose.
4,0,0,We'll gentrify this neighborhood, even if it kills us.
7,0,0,When I was a kid we just put pennies on the tracks.
4,0,0,I can't remember the last time I felt we were on the right track!
4,0,0,For some reason I just have no interest in this current presidential race.
4,0,0,I'm glad we had this talk.
4,0,0,I think we should try a simpler way of double suicide.
6,2,1,Stop complaining; the ad said 'rent free' not 'risk free'.
6,2,2,So I said, what's the odds if getting hit by train twice?
4,0,0,High Line, Low Line . . . it's all the same to me.
6,2,1,This is nothing compared to a Trump rally.
6,2,1,We'll talk about the tunnel next week.
4,0,0,My medical benefits will pay for this!
5,0,0,I have this recurring dream of a train with wheels on only one side.
4,0,0,Don't you think it's time for you to examine your lease agreement?
4,0,0,So that's what you meant by "derailing"
5,1,0,At least the rent's cheap
6,0,1,Trainspotting is less pleasurable than I imagined it!
5,4,0,I knew there had to be a reason these chairs were available.
5,2,0,They really should put the bike lane somewhere else.
4,0,0,Trust me, THIS time we're on the right side of the tracks.
4,1,0,You really have to keep getting outside your comfort zone.
4,0,0,Moe: "Say, do you remember when Mom and Dad said that we were on the fast track to hell if we didn't stop getting high and move out of the basement? HA! Well, that train just ran right through us, and I didn't feel a thing."
4,0,0,You mentioned feeling like you keep getting run over by a train. Tell me more about that.
5,1,0,I don't even remember being in the hospital...
5,2,0,Let's just hope insurance won't be denied for a pre-existing condition.
4,0,0,I see why you feel that way.
5,2,0,I promise . . . if it doesn't work this time, we'll go straight to Oregon.
5,0,0,I think I sprained my ankle.
5,2,0,Stunt doubles still on strike?
4,0,0,My former shrink loved to have sessions on skyscraper ledges.
5,5,0,Let's pick up again tomorrow at 2:18.
5,2,0,Are you still having that recurring dream about a light at the end of a tunnel?
5,1,0,Well this sure isn't getting a lot of traction.
4,0,0,I'm not sure I can get on board with this new chiropractor.
4,0,0,As I cautioned in our last session, that can be a dangerous train of thought to follow.
4,0,0,The ONE time the D is on time!
4,0,0,Now, tell me more about your train hallucinations.
4,1,0,Want to up the bet to ten bucks, who's got the better coverage ?
5,1,0,Oh no, not again.
7,0,3,Virtual reality - is that what the kids are calling it these days?
4,1,0,I guess that grateful dead song was more than just a warning.
4,0,0,These sessions are becoming a train wreck.
4,0,0,I am growing inured to planes, trains, and automobiles.
4,0,0,Good thing it is going the other way.
4,0,0,There's that screeching sound again.
4,0,0,My political handlers said I'd be safe so long as I avoided the third rail.
4,0,0,I told you the A train wouldn't do the job properly.
5,0,0,Is that the front or back of the train? Why does it have no wheels on one side?
5,3,1,This was the only recovery room in the city that our insurance plan covered.
5,2,0,This D Train thing was a disaster for our friendship then, and still is!
6,2,1,I told you !This line is always on time.
4,0,0,I told you last November: It's Spring FORWARD...!!
4,1,0,Fell in front of a train. You?
5,3,1,Here we are again. You were just as sure they wouldn't back up last time.
6,2,2,I'm telling you based on the law of averages it will never happen again.
4,1,0,At least we're not on the third rail.
4,0,0,The Obamacare-Amtrack merger has a few kinks.
6,2,1,I know this costs an arm and a leg but we're really making progress.
4,0,0,What's Clark Kent doing differently that we're not???
4,0,0,Our work together has certainly been rough but now, really, our time is up!
4,0,0,Trust me - My healthcare is gonna be SO great.
4,0,0,"Bro,lets do this.do a video tape".
4,0,0,Are you really sure we're bound?
4,1,0,Ssshhh! You are breaking my train of thought!
6,1,2,I'm telling you, if you sue, you won't have a leg to stand on.
5,2,0,This new company training program is costing me an arm and a leg.
6,0,1,On the bright side, I've already met my insurance deductible.
5,2,0,I think it's time to find a new man cave.
4,1,0,Well, here's hoping the express packs more of a punch than the local.
6,1,1,We need a new hobby.
4,0,0,One more time: 'The Breaking of Pelvis 1 2 3', Take 13. Ready? Action!
4,0,0,They think they're stopped because of a "sick passenger."
4,1,0,Every time we get comfortable....
5,0,0,Trains do go in reverse do they?
4,0,0,I think we are really making progress with your mortality issues
4,0,0,Now, as I was asking Mr. Carney, why do you think the train runs over you every time? I am going to have to discharge you as a patient if you keep believing you have the power to stop the world because you want to get off one broken arm is enough.
5,2,0,This is the part of the therapy where you face your fears.
4,0,0,They say the best therapy is to relive the trauma in a comfortable setting.
5,0,0,Counter-transference schmounter-transference. Let's stick with your attachment to your mother.
7,1,1,Hmm, Late as usual.
7,4,4,On the sunny side, we won't have to put up with the itching.
4,0,0,Her round trip ticket also cost an arm and a leg.
4,1,0,I'm not in it for the money.
4,0,0,Do they have frequent flier cards at the hospital?
4,0,0,Ralph, it just hit me how unlucky we are!
6,7,3,I feel another breakthrough coming.
4,0,0,Harry, this is not the beach!
4,0,0,Service at bit rushed. 3 stars.
