target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
1126,1.636002444987775,0.012828970443636257,3272,39,It's a running tab — on what that damned wall is costing us.,502,1693,1077,686
1642,1.6329261198371146,0.017948438229355886,1719,40,That's just his tweets since I got here.,276,907,536,686
1324,1.6261648745519712,0.014389096904844712,2790,41,This?  It’s because the Army ran out of Purple Hearts and just gave me a receipt for my left arm.,479,1522,789,686
219,1.6224221972253468,0.01426459812048211,2667,42,My eyes are up here.,410,1417,840,686
2844,1.6195804195804195,0.013733039420343101,2860,43,I served in Black Friday.,434,1522,904,686
2182,1.6187175043327557,0.014763030671679469,2308,44,"Until Congress passes a budget, we are running a tab",308,1188,812,686
990,1.6116248348745046,0.01889284851198645,1514,45,I have trouble remembering the launch codes,229,817,468,686
3057,1.603896103896104,0.015385404023771095,2310,46,That one's the Presidential Medal of Forced Resignation.,355,1270,685,686
2739,1.5926953305594083,0.016232232579030576,2163,47,Please do not push any more of them.,355,1236,572,686
3721,1.5879396984924623,0.019955890802039185,1194,48,I may be a general in the army but at home I'm just a guy who picks up a few things at the store.,139,631,424,686
967,1.5874663590926568,0.013898667264191273,2601,49,"They're notes for my testimony, resignation letter, book draft, and media interviews.",338,1411,852,686
3294,1.585614849187935,0.015650383057094833,2155,50,"Excuse me, I appear to have a fax coming in.",307,1200,648,686
2045,1.5855072463768116,0.014015523330001198,2760,51,I served in the Grocery Isles.,413,1557,790,686
3364,1.5825462788061957,0.014106357444143765,2647,52,"Yes ma'am, decorated for distinguished service by both C.I.A. and CVS.",375,1480,792,686
2366,1.572992700729927,0.019113793989375714,1370,53,"To be precise, ma'am, freedom costs $686,175,309.43",175,760,435,686
3822,1.5706126687435098,0.017672231641288675,1926,54,It’s your receipt for buying my whole line of crap.,343,1170,413,686
479,1.5701844262295082,0.016093652870419816,1952,55,That's a list of the medals I think I deserve.,254,1093,605,686
3016,1.568840579710145,0.02149772233203837,1104,56,"He asked for a favor, pinned the list on me and left!",146,622,336,686
1752,1.5673652694610778,0.015719758046727143,2004,57,"And in addition to the medals, I have 27 Presidential tweets.""",250,1117,637,686
2532,1.565217391304348,0.022515960068535845,1012,58,Only MacArthur could get away with I shall return and not have a receipt.,135,575,302,686
1206,1.560674157303371,0.02339969342183707,890,59,... just things I need to get off my chest!,107,498,285,686
1628,1.5600882028665932,0.01631075897232128,1814,60,I did three tours in Afghanistan and one Black Friday at Target.,214,1012,588,686
1595,1.559915164369035,0.022516501791532816,943,61,I got that one during a price war.,109,524,310,686
552,1.5595116988809765,0.022855906222456666,983,62,You can call me Bill.,131,564,288,686
2321,1.5532646048109966,0.0175231762322293,1746,63,I was wounded at the battle of CVS.,252,1032,462,686
218,1.5531788472964942,0.017328141289931435,1683,64,A list of questions my Commander In Chief  has ordered me not to answer.,217,969,497,686
1547,1.5516819571865443,0.018540736584298962,1635,65,Dunno - not my jacket.,257,990,388,686
415,1.5449358059914409,0.018683756429878892,1402,66,Lockheed won't take back the F-35 without a receipt.,169,807,426,686
2020,1.5419722901385493,0.019847648791072536,1227,67,I told you not to push that button.,144,706,377,686
3185,1.5418956043956045,0.018783531729189135,1456,68,For receiving tweets under fire,193,860,403,686
3800,1.541409993155373,0.017732790674921353,1461,69,It's a record of everything I said in case I'm ever called to a congressional hearing.,154,824,483,686
2779,1.5388446215139442,0.022493052850294792,1004,70,"The survey is circled at the bottom. And, I'd really appreciate receiving a five-star general rating.",130,593,281,686
3966,1.5368916797488226,0.019310556978961044,1274,71,That's a medal for reducing paper waste.,144,734,396,686
781,1.5333333333333334,0.020155929839438695,1230,72,Our commendations now include the number of times we’ve stayed at a Trump resort.,154,728,348,686
839,1.5326671790930053,0.01969227048849337,1301,73,This one says you’re a ‘Dollar General’?,166,774,361,686
3701,1.5313531353135315,0.020383247793845864,1212,74,"Some from Vietnam, to remember courage under fire. Others from my wife, to remember coleslaw and butter.",154,722,336,686
3557,1.5307377049180328,0.022577638430444854,976,75,My new rank is Dollar General.,121,579,276,686
3643,1.5293637846655792,0.020341704314427052,1226,76,"It's my Yellow Ribbon, listing all the times I should have resigned on principle and didn't.",158,735,333,686
1302,1.525235243798118,0.020884026397060395,1169,77,He makes us display a list of everything we have done for Putin lately.,152,707,310,686
2746,1.5248419150858175,0.020767923601147622,1107,78,We are now supposed to leave a paper trail.,126,652,329,686
3650,1.5182567726737337,0.022973183426161385,849,79,I've paid my dues.,84,493,272,686
884,1.5175023651844843,0.02211553848910284,1057,80,"Oh, I didn’t realize when your bought and paid for by a political party you get a receipt.",141,651,265,686
3659,1.517114914425428,0.025195823879283163,818,81,And don’t forget your transcript of this conversation.,110,505,203,686
245,1.5153172866520788,0.02363836833685121,914,82,What list? There's no list.,119,562,233,686
1567,1.5125523012552302,0.02290175842805903,956,83,They’re launch codes. I keep forgetting them.,120,586,250,686
4022,1.5123152709359606,0.035518455572868354,406,84,You must be the father of the bride?,53,251,102,686
3247,1.511853448275862,0.023814311433466847,928,85,"Yes, they’re the nuclear codes. I figure I better keep them handy since he’s already given them to Putin and Kim Jong-un.",128,581,219,686
3442,1.5109034267912773,0.022346978156879683,963,86,It's the Commander-in-Chief's way of reminding us that we can be returned and exchanged at any time.,111,582,270,686
710,1.5106837606837606,0.023171589865445385,936,87,It's my Purple Heart monitor.,118,576,242,686
1492,1.5105932203389831,0.022102932547011584,944,88,I fought in the trade war.,104,569,271,686
1195,1.5087336244541485,0.022727445371136863,916,89,...Just another Pentagon snafu.  I’m told a mattress company got the uniform contract.,102,552,262,686
853,1.5085106382978724,0.022375923062526754,940,90,That one's from my wife.  I have to stop at the store on the way home.,108,573,259,686
1182,1.5082508250825082,0.02275017369555801,909,91,Looks like your ticker has a tape!,100,547,262,686
3771,1.5080213903743316,0.022843120415044597,935,92,I earned that one during the Black Friday offensive.,111,571,253,686
1391,1.507608695652174,0.0256427692463547,920,93,"Obliterated first dates. If you see your name, ADIOS.",163,616,141,686
2247,1.506896551724138,0.023999596041335558,870,94,Yes. I am that General Mills.,109,538,223,686
3631,1.5061867266591675,0.02312650294430434,889,95,I can be bought.,100,539,250,686
1984,1.50480109739369,0.02479331634229481,729,96,We're getting away from 'brass' and moving to something more sustainable.,72,433,224,686
2138,1.5012755102040816,0.024417481849731932,784,97,I was dishonorably mischarged.,85,476,223,686
2717,1.5006418485237485,0.024799910400910508,779,98,Courage. Valor. Savings.,89,478,212,686
1033,1.4993788819875777,0.024649506544025004,805,99,It's the receipt for selling my soul.  All sales final.,96,499,210,686
3680,1.4986910994764397,0.02453826205709172,764,100,"Everybody always talks about the cost of war, but never the savings!",80,463,221,686
1757,1.4969325153374233,0.02436211827807025,815,101,It’s for the battle of CVS...there’s three feet more pinned to my back.,95,505,215,686
2991,1.4962871287128714,0.02507515239948851,808,102,I earned that for purchasing one item at CVS.,104,511,193,686
1439,1.494296577946768,0.025276463630443398,789,103,The classified part is unfurling down my pant leg.,100,499,190,686
576,1.4934383202099737,0.023799957667423835,762,104,Yes ma'am. Thirty-seven honorable mentions.,69,455,238,686
180,1.4922077922077923,0.025214304371524363,770,105,"Hello, my name is General Store.",92,483,195,686
2080,1.4922077922077923,0.024466449305038364,770,106,"After Iraq, I served two tours in Walmart",81,472,217,686
880,1.4899057873485868,0.025112498905302746,743,107,A lot of good men never made it out of that drugstore.,81,460,202,686
142,1.489749430523918,0.03349343234862114,439,108,That one's a receipt from my tour of duty at Mar-a-Lago.,53,277,109,686
1393,1.4884667571234735,0.024596020996416657,737,109,I was honorably discounted.,72,449,216,686
3988,1.4868603042876902,0.022978500897357725,723,110,It's my letter of resignation.   My proudest achievement.,76,466,181,686
2595,1.4859550561797752,0.02575752049485918,712,111,It's the CVS Distinguished Service Award.,79,445,188,686
313,1.4852320675105486,0.0240339976603743,711,112,"Groceries. She said ""I'll give you a medal if you remember everything for once"".",75,453,183,686
969,1.4848484848484849,0.02505700484400716,693,113,It’s from the budget wars.,64,421,208,686
559,1.484375,0.025181519862786213,704,114,"Oh, it’s the wages of war.",69,432,203,686
482,1.4835007173601147,0.025362859910913454,697,115,"Oh that, it's just General information.",69,429,199,686
4064,1.4815409309791332,0.026373669532372985,623,116,I prefer not to wear a full medal jacket.,57,380,186,686
2911,1.4806547619047619,0.025954411314505862,672,117,That one cost an arm.,68,417,187,686
3561,1.479876160990712,0.02607233587711936,646,118,I hate having to wear disclaimers.,61,397,188,686
802,1.4796992481203008,0.026064437032452797,665,119,We’re all about accountability.,67,413,185,686
3258,1.4789391575663027,0.02676882523484817,641,120,Don’t worry. Mexico is paying for it.,67,401,173,686
2509,1.4777947932618682,0.027110769259468395,653,121,Were you subpoenaed or are you just here for the party?,75,416,162,686
2935,1.4721753794266441,0.027307948041802022,593,122,"People thank me for my service, so I let them know what it costs.",57,370,166,686
736,1.471264367816092,0.02699093799463471,609,123,I like to keep my list of Democratic presidential candidates up to date,59,381,169,686
2214,1.471264367816092,0.029569400883314664,609,124,It's a list of every day I kept myself from punching the face of that idiot draft dodging con artist currently sitting in the Oval Office.,86,408,115,686
1316,1.4700996677740863,0.026908128708938196,602,125,Those are the subpoenas.,56,375,171,686
2639,1.4700996677740863,0.02741690751537706,602,126,Our uniforms now print out the transcript of all conversations,61,380,161,686
2766,1.4688026981450253,0.029216991821217484,593,127,It's the highest badge of honor...all the Presidential insults tweeted at me.,76,391,126,686
1959,1.4676007005253942,0.027833930094119743,571,128,"No, I wasn't at Midway. It was Safeway.",55,359,157,686
686,1.4663212435233162,0.02689602823754806,579,129,I'm in the merchant marines.,49,358,172,686
549,1.4660869565217391,0.02801782147870505,575,130,"The App is built-in to the jacket, it creates a printout of all the presidents' tweets, in case I'm subpoenaed.",58,365,152,686
2200,1.4655797101449275,0.028974717046556107,552,131,"Eyes up here, young lady.",59,354,139,686
291,1.465034965034965,0.02833894352300702,572,132,Oh that? Those are my pardons.,60,366,146,686
260,1.4649122807017543,0.02862743874089892,570,133,"Nobody cares much about the medals, but they love asking about the receipt.",62,367,141,686
1732,1.4645390070921986,0.02750900006192063,564,134,‘’It’s for meritorious paperwork.”,50,352,162,686
2933,1.463716814159292,0.027643385553508655,565,135,"Just a FAX ma'am, just a FAX",56,362,147,686
2716,1.4613970588235294,0.029276782221320664,544,136,So what happens if I push the second star?,59,352,133,686
349,1.4599627560521415,0.025172712784623772,537,137,I got tired of explaining each one.,44,347,146,686
719,1.4592592592592593,0.02895982425157313,540,138,WARNING: Appointed by the president and may be removed at any time...,55,347,138,686
760,1.4592592592592593,0.030575668707030747,540,139,It's a receipt for selling out.,69,361,110,686
746,1.4591078066914498,0.028738048759481983,538,140,The price for freedom keeps going up.,54,346,138,686
3255,1.4574669187145557,0.028526483480254484,529,141,That is a record of the things for which I have plausible deniability.,48,335,146,686
3796,1.4559386973180077,0.02942584732505868,522,142,I served in many conflicts of interest.,53,337,132,686
3471,1.4552529182879377,0.02937126162553957,514,143,It’s my unredacted testimony.,50,330,134,686
2490,1.4541751527494908,0.030493873285953932,491,144,"I see you served in Turkey. No, wait—you bought a turkey.",51,319,121,686
3887,1.4532803180914513,0.030613946488088902,503,145,"Under Trump I am now officially, ""Leader guy of huge bombs and of winning bigly.""",56,331,116,686
3841,1.4523809523809523,0.030566378198847576,504,146,I'm in charge of arms. This is the receipt for my left one.,56,332,116,686
957,1.452191235059761,0.02959977146145809,502,147,"No, I'm just General Merchandise.",48,323,131,686
3674,1.452191235059761,0.029867221441882617,502,148,Just keeping abreast of presidential tweets.,50,325,127,686
2159,1.4505050505050505,0.028921463375624106,495,149,"They say ‘dress for the job you want’, so I’ve pinned a list of jobs I’d rather have.",41,313,141,686
734,1.4503042596348885,0.029285964758346324,493,150,If you’re truly thankful for my service please visit the website below and vote. A five star rating would be appreciated.,43,314,136,686
1244,1.4498933901918976,0.030191476030930274,469,151,And then it shreds itself.,42,300,127,686
2568,1.4498933901918976,0.03180812268024101,469,152,Oh that one’s my subpoena,53,311,105,686
2361,1.4496919917864477,0.03045453081275407,487,153,That ribbon must have been from the battle of CVS.,51,320,116,686
553,1.4483471074380165,0.030516984970731322,484,154,Black Ops Friday.,49,316,119,686
988,1.4474789915966386,0.03045337608457831,476,155,"Yup, every time he tweets.",46,309,121,686
2583,1.4470338983050848,0.02680020783685683,472,156,"Proud of that one. Security Guard, Walmart, Black Friday.",41,315,116,686
1789,1.4463157894736842,0.029758152607280153,475,157,It's the price of freedom.,41,304,130,686
1059,1.4453961456102784,0.029653192781776343,467,158,My unit came under heavy fire at CVS.,38,297,132,686
1333,1.4453961456102784,0.03217990128038974,467,159,My marching orders come from a stable genius with bone spurs.,55,314,98,686
2729,1.4453961456102784,0.03011449126387258,467,160,"Not only can I tell you the cost of war, I have it itemized.",41,300,126,686
2782,1.4451612903225806,0.03051070164430353,465,161,"For Bravery, Battle of the Red Tape.",43,301,121,686
326,1.444206008583691,0.027848319425799607,466,162,I was told to wear it and tell anyone that asks to 'Read the transcript!',46,318,102,686
3118,1.444206008583691,0.03208344922780456,466,163,"Oh, the receipt? I work as a cashier. They call me the Dollar General.",54,313,99,686
4017,1.4439461883408071,0.030123664326554164,446,164,"Ukraine Meddling Medal, Maam.",35,283,128,686
2450,1.443231441048035,0.03264261767092988,458,165,"I can see you spent and arm and a...oh, my bad.",55,310,93,686
478,1.4429824561403508,0.0318534170331856,456,166,That's my presidential pardon.,49,303,104,686
3307,1.4407158836689038,0.029727325845647416,447,167,I got that one for contempt of Congress.,33,283,131,686
1641,1.4404494382022472,0.03319171582724266,445,168,"Its my ticker tape of Trumps tweets, so I know if I get fired or not.",54,303,88,686
1585,1.4400921658986174,0.033819893078682155,434,169,My name is first - I'm your wife - but who are others,54,297,83,686
878,1.4391891891891893,0.03069816710801565,444,170,"Yes, I've been cashiered.",38,287,119,686
1851,1.4391891891891893,0.03102763006165862,444,171,I know the cost of war. That's the receipt.,40,289,115,686
2694,1.4391891891891893,0.03246886913298392,444,172,"That makes you the 1,776,846th person to thank me for my sacrifice.”",49,298,97,686
657,1.4383561643835616,0.03182284592662137,438,173,"Actually, I think my CVS ExtraCare Points ARE something to be worn with pride.",43,289,106,686
303,1.4375,0.03163300778307592,432,174,"Special commendations for every time I've talked us out of another war in the last month.""",40,283,109,686
3852,1.4375,0.032963312666570876,432,175,I work retail now. The chain of command is more stable.,48,291,93,686
1380,1.4367816091954022,0.03311370205679693,435,176,My last tour of duty was at CVS.,50,295,90,686
1648,1.4367816091954022,0.032953353129173794,435,177,I got my badges from Trump Military Academy,49,294,92,686
3640,1.4367816091954022,0.03113505880037571,435,178,"Battle of Black Friday, '17, Walmart. Still have nightmares.",38,283,114,686
1043,1.435897435897436,0.03346465161187289,390,179,It’s our latest attempt at military spending transparency.,37,257,96,686
105,1.4355971896955504,0.03065861636868466,427,180,Everyone has his price. Mine is a matter of record.,33,274,120,686
1515,1.4355971896955504,0.032232051434435,427,181,That's why they call me 'The Dollar General'.,42,283,102,686
2963,1.4355971896955504,0.03257138318133528,427,182,"Please no 'General Store' jokes, ma'am.",44,285,98,686
1051,1.4352941176470588,0.03234032646815915,425,183,It's the terms of my required loyalty pledge to the President.,42,282,101,686
2015,1.4343675417661097,0.03196426790299823,419,184,"In times like these, it's always best to save the receipts.",38,275,106,686
1767,1.4339622641509433,0.03273166883633446,424,185,It was a hard fought battle at CVS.,44,284,96,686
362,1.4333333333333333,0.03329922109516331,420,186,These are all the war crimes President Trump has praised me for.,46,284,90,686
1817,1.4333333333333333,0.03363878685698975,420,187,There was an executive order to wear the president's tweets.,48,286,86,686
2905,1.4330143540669857,0.032545307730277,418,188,"That’s correct, the price of freedom is now in Rubles.",41,278,99,686
3854,1.432367149758454,0.03399579291515809,414,189,That's for 'Courage during Presidential Tweet.',48,283,83,686
1327,1.431077694235589,0.03152830966920586,399,190,The list explains what they're all for so I can drink while people read.,30,257,112,686
363,1.4306569343065694,0.032020344942310354,411,191,"As you can see, the cost of war adds up.",36,270,105,686
3276,1.4306569343065694,0.03364700694948333,411,192,It’s the receipt for the price of my integrity and self esteem that each commendation exacted.,45,279,87,686
11,1.430317848410758,0.033409716885444654,409,193,"What, this? Just the price of freedom, little lady.",43,276,90,686
304,1.430317848410758,0.03358860545716422,409,194,So it takes 2000 reward points to become a General?”,44,277,88,686
3787,1.430317848410758,0.03194256265288927,409,195,That's for my service in the General Accounting Office.,35,268,106,686
1474,1.42997542997543,0.03242705878439397,407,196,Trump's Twitter feed.,37,269,101,686
1501,1.42997542997543,0.03119040956673936,407,197,"It’s the latest technology. Every time Trump tweets about the military, it prints it out.",38,275,94,686
1878,1.4282115869017633,0.03280669682713431,397,198,"You, of all people, would know not to stare at a person's chest.",36,263,98,686
895,1.4278481012658228,0.03311784356795061,395,199,"Oh, I see you’re bought and paid for.",37,263,95,686
837,1.4275,0.03243438527814158,400,200,"No, I'm supposed to stop by the grocery store on the way home.",35,264,101,686
2078,1.427461139896373,0.034847945820173254,386,201,I realize that wearing a copy of the Constitution might seem strange - but we have to consider our current environment.,43,264,79,686
196,1.4256410256410257,0.03476368139150757,390,202,We lost a lot of good men at CVS.,44,268,78,686
926,1.4256410256410257,0.033212184075632416,390,203,"In this administration, we keep the receipts.",36,260,94,686
2472,1.425257731958763,0.0339266773296965,388,204,Kindly consult this list of topics that I'm at liberty to chat about without having to make you disappear.,39,262,87,686
2908,1.4240837696335078,0.03308350982361233,382,205,...and this one I got when I spent more than half of the federal budget.,33,253,96,686
2511,1.4225721784776904,0.034564154147535615,381,206,"If Trump orders me to betray my oath or my country, this lets me know a few minutes in advance.",40,260,81,686
2686,1.4225721784776904,0.034564154147535615,381,207,The traditional ribbons all were made in China. This print out is all the Pentagon can afford now since Trump reallocated those funds to the wall.,40,260,81,686
3915,1.4225721784776904,0.0331358161650455,381,208,"I am the very model of a modern Major-General,
I've information vegetable, animal, and mineral...",33,253,95,686
1529,1.4221635883905013,0.032834758793046676,379,209,"No Ma'am, I'm not the Whistleblower. I keep the running tab on White House dismissals.",31,250,98,686
2010,1.4213483146067416,0.03265894494121203,356,210,It's a tear off resume' - just in case.,24,230,102,686
356,1.4213333333333333,0.03371573875521436,375,211,It’s an updated list of pardonable war crimes.,34,251,90,686
3045,1.4213333333333333,0.0347570465888818,375,212,Roger that m'am. It is indeed  toilet paper and it is standard issue for all generals since Trump became Commander in Chief.,42,261,72,686
337,1.4200542005420054,0.03366436008787329,369,213,It's the full transcript,32,246,91,686
3406,1.4189189189189189,0.03293183462602697,370,214,"That's a recent one. It keeps a running log of my statements found contrary to those of the Administration.""",29,244,97,686
3933,1.4189189189189189,0.035085519565797925,370,215,It’s the itemized request list Trump had me bring to the Ukraine!,39,254,77,686
1370,1.4184782608695652,0.03393783514489123,368,216,I got it for the Battle of CVS.,33,247,88,686
1078,1.4180327868852458,0.03384674420118008,366,217,This one is from the price wars.,32,245,89,686
2249,1.4180327868852458,0.03340149296161709,366,218,"Yes, I am with accounting. How did you guess?",30,243,93,686
2857,1.4180327868852458,0.034935053963147396,366,219,What paper trail? It was a perfect paper trail! I don’t even know that paper trail.,37,250,79,686
2872,1.4180327868852458,0.03472012118254255,366,220,Black Friday. Walmart. 2017.,36,249,81,686
2229,1.4171270718232045,0.03499216791671631,362,221,It’s a new decoration for quid pro quo.,36,247,79,686
3035,1.4171270718232045,0.03477279811833611,362,222,It's a list of instructions from the President on how to do my job.  He pinned it on himself.,35,246,81,686
1431,1.4169014084507043,0.033649955421590605,355,223,My latest awards came with loyalty points.,28,235,92,686
3412,1.4169014084507043,0.034119626233603526,355,224,"Freedom isn't free, M'am. But we did get a nice coupon.",30,237,88,686
1314,1.4162011173184357,0.034823359032184246,358,225,Loyalty oath ... required by Trump.,34,243,81,686
2636,1.4162011173184357,0.03526987056199095,358,226,It's a presidential citation for staying at all Trump properties during my time with NATO,36,245,77,686
2553,1.4152542372881356,0.033941290905953686,354,227,"The red one's for Desert Storm, the blue one's  for Battle of Bagdad, and the white one for Trader Joe's Thanksgiving.",29,236,89,686
3844,1.4152542372881356,0.03487163159760376,354,228,I'm not military ... but I am the most decorated greeter in Walmart history.  Please take your receipt.,33,240,81,686
1822,1.4145658263305323,0.033735837143363125,357,229,I got tired of explaining what they all mean so I just made a list.,29,238,90,686
90,1.413105413105413,0.0336492617034088,351,230,I’m in general accounting.,27,233,91,686
3018,1.413105413105413,0.03643669865046351,351,231,It's part of POTUS's plan to make our allies pay.,39,245,67,686
4062,1.413105413105413,0.035531858147648636,351,232,It’s the list of nicknames the president has for world leaders so I can keep track of who he is currently insulting.,35,241,75,686
269,1.4126074498567336,0.03590641840247709,349,233,I've been cashiered.,36,241,72,686
729,1.4121037463976944,0.034156116163910136,347,234,Impressive list of compliments for the president! Is it enough to keep you employed until the election?,28,232,87,686
1228,1.4121037463976944,0.03535435717721627,347,235,War has its price.,33,237,77,686
2146,1.4121037463976944,0.03439910364246219,347,236,What makes you think I bought my way to the top?,29,233,85,686
2453,1.4121037463976944,0.035822432795928984,347,237,"His Majesty’s tweets, ma’m!",35,239,73,686
3097,1.4121037463976944,0.0351179798879698,347,238,General…your slip is showing.,32,236,79,686
2858,1.411764705882353,0.05568995661213279,136,239,That one's for victory at Costco on Black Friday.,12,92,32,686
1119,1.4110787172011663,0.03417906954161164,343,240,It all comes with a price.,27,229,87,686
2156,1.4105571847507332,0.03380861136311324,341,241,"I'm going to have to ask you to step back ma'am, new orders coming in.",25,226,90,686
2403,1.4105571847507332,0.03674269757197238,341,242,"I’m up here, lady.”",37,238,66,686
3922,1.4105571847507332,0.035549603590813925,341,243,That's my Trump International Hotel receipt.,32,233,76,686
1027,1.4104938271604939,0.03475419181665741,324,244,The cost of war ma’am,24,215,85,686
573,1.4094955489614243,0.03559800378422969,337,245,"I've been liaison to the NSC, CIA, and now CVS.",31,230,76,686
3060,1.4094955489614243,0.034845793418285045,337,246,"Don't ask."" 
""Do tell.",28,227,82,686
1488,1.4088235294117648,0.036335425401282685,340,247,I've never seen one quite that long...,35,236,69,686
2618,1.4088235294117648,0.033347237610013146,340,248,I served two tours at Walmart.,23,224,93,686
2931,1.4088235294117648,0.03609585939577263,340,249,"No, ma'am--its is NOT  a new kind of military decoration. Its an app that prints out President Trump's latest tweets.",34,235,71,686
3540,1.4088235294117648,0.034118828774403316,340,250,Why do you think they call it General Accounting?,26,227,87,686
32,1.407185628742515,0.03655504331511283,334,251,I was stationed at CVS during the war.,34,232,68,686
563,1.407185628742515,0.03504823630810242,334,252,The cost of war IS high.”,28,226,80,686
2001,1.407185628742515,0.035303837216636755,334,253,"Hey Lady, my eyes are up here!",29,227,78,686
1673,1.4066265060240963,0.03596021545251581,332,254,The ribbons are for specific military campaigns and the long strip is a list of house committees that called me to testify.,31,228,73,686
3490,1.4066265060240963,0.03720397196830304,332,255,Medals rescinded by the Commander in Chief.,36,233,63,686
1075,1.406060606060606,0.03636670644987289,330,256,Yes I received this one from Halliburton for injuries sustained in the noble pursuit of war profiteering,32,228,70,686
265,1.4054878048780488,0.03652276723611328,328,257,"Ma'am, my eyes are up here.",32,227,69,686
2673,1.4049844236760125,0.03629985358576156,321,258,I'm about to be cashiered.,29,220,72,686
2975,1.4049079754601228,0.03537063878625661,326,259,Hey!  Up here!,27,221,78,686
3030,1.4049079754601228,0.03442402050491941,326,260,"It’s the price off freedom, Ma’am …plus tax.",25,220,81,686
