,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
83,84,"Look, you want avocado on it, that's another wish.",1.5366795366795367,0.042799009059346325,259.0,149.0,81.0,29.0
84,85,Cash? You said bread. You didn't say anything about cash.,1.5345345345345345,0.03838013754961647,333.0,195.0,98.0,40.0
85,86,"Dude, rub the microwave. You won't BELIEVE what happens!",1.5319148936170213,0.037022955234992334,329.0,187.0,109.0,33.0
86,87,The last guy rubbed me the wrong way,1.5295950155763238,0.042089233495590635,321.0,202.0,68.0,51.0
87,88,"Excuse the unorthodox entrance, but the lamp has been unreliable ever since I upgraded it to Windows 10.",1.5294117647058822,0.040246938409479134,323.0,196.0,83.0,44.0
88,89,After 3 wishes you're toast!,1.5283018867924532,0.03949531865690471,318.0,189.0,90.0,39.0
89,90,Anything you'd like as long as it's toast.,1.5258064516129033,0.03974203648932435,310.0,184.0,89.0,37.0
90,91,"You wanted a genius on the West Coast? I thought you said, 'genie who makes the best toast.'",1.5256410256410255,0.04058111049909201,312.0,189.0,82.0,41.0
91,92,Oh yeah.. I moved to a place with central heating.,1.5244299674267099,0.037847658949919136,307.0,175.0,103.0,29.0
92,93,"It's fixable, but you'll need to use another wish to extend the warranty.",1.5244299674267099,0.040824408624919664,307.0,186.0,81.0,40.0
93,94,"OK, toaster's fixed. Your second wish?",1.5201342281879195,0.04066804729856704,298.0,179.0,83.0,36.0
94,95,Are you sure this isn't a job for Mr. Coffee?,1.5201342281879195,0.03896544678143711,298.0,173.0,95.0,30.0
95,96,"You know, all you had to do was plug it in...",1.52,0.04074008760441744,300.0,181.0,82.0,37.0
96,97,"It was a nasty divorce, and she got the lamp.",1.5186440677966102,0.04069717829097827,295.0,177.0,83.0,35.0
97,98,"My wife is in the lamp, and I'll give you ten wishes NOT to rub it.",1.5186440677966102,0.04153842239789973,295.0,180.0,77.0,38.0
98,99,"Hotter coffee, seriously?",1.5172413793103448,0.03852887649682358,290.0,166.0,98.0,26.0
99,100,"Kid, I haven't lived in that thing in years. At my age, I need all the help I can get to pop up.",1.5170068027210883,0.03994013624044,294.0,174.0,88.0,32.0
100,101,"Toaster's fixed, but we should talk priorities.",1.5170068027210883,0.0402297397583235,294.0,175.0,86.0,33.0
101,102,My wife got the lamp in the divorce.,1.5124555160142348,0.04281146608137811,281.0,174.0,70.0,37.0
102,103,You sure you don't want me to fix world hunger instead?,1.5124555160142348,0.04160701799322,281.0,170.0,78.0,33.0
103,104,"My new place has two bedrooms, heat and an elevator.",1.5123674911660778,0.0410843905344784,283.0,170.0,81.0,32.0
104,105,"Wait, you said Hampton Beach? I thought you said Hamilton Beach!",1.5107142857142857,0.043226243833469416,280.0,175.0,67.0,38.0
105,106,Wishes? No. Waffles? I got.,1.5091575091575091,0.04251618990006803,273.0,167.0,73.0,33.0
106,107,"You have two more wishes, but you're out of counter space.",1.509090909090909,0.03902039905611734,275.0,158.0,94.0,23.0
107,108,"Let's think beyond household appliances for our third wish, shall we?",1.5074074074074073,0.04254812133999969,270.0,165.0,73.0,32.0
108,109,Here's your toaster and thank you for opening an account with The First Bank of Saudi Arabia.,1.5055555555555555,0.05196165696025063,180.0,110.0,49.0,21.0
109,110,You're getting nothing until I've had my coffee.,1.5054945054945057,0.05094412659175377,182.0,110.0,52.0,20.0
110,111,"Trump is Toast,Jose...your next wish?",1.5038167938931295,0.04418384687835728,262.0,164.0,64.0,34.0
111,112,"Okay, kid, the toaster is fixed. Now do yourself a favor and wish for an imagination.",1.5037593984962403,0.04527563173265915,266.0,171.0,56.0,39.0
112,113,"Okay I fixed the toaster, what's next?",1.5,0.042515856326971545,256.0,155.0,74.0,27.0
113,114,I decided to retire to a warmer place.,1.4980392156862743,0.0411636025387357,255.0,151.0,81.0,23.0
114,115,I made a move on Alexa and got shipped to the toaster,1.4980237154150198,0.043967441258965546,253.0,157.0,66.0,30.0
115,116,"You have one wish and it had better be good, because otherwise I'm toast.",1.49800796812749,0.04313399930635204,251.0,153.0,71.0,27.0
116,117,If you want more than one wish you're going to have to unplug me and plug me back in.,1.496031746031746,0.0415114795000056,252.0,150.0,79.0,23.0
117,118,Toaster's fixed. What's your second wish?,1.4959677419354838,0.043139035191881565,248.0,151.0,71.0,26.0
118,119,I’ll grant you three wishes... four if you clean out that crumb tray.,1.4938775510204083,0.041557341732024064,245.0,145.0,79.0,21.0
119,120,I don't know where you got the idea of a genie in a magic lantern. It's simply more fake news. Just ask the guy in the coffee maker.,1.4938775510204083,0.04390613492383489,245.0,151.0,67.0,27.0
120,121,Give me my lamp back and I'll quit burning your toast.,1.4938775510204083,0.04428549073119722,245.0,152.0,65.0,28.0
121,122,I've relocated. The toaster has free internet.,1.4918032786885247,0.044796647609015236,244.0,153.0,62.0,29.0
122,123,The last lady wished I was hotter.,1.4916666666666667,0.04378837892914298,240.0,147.0,68.0,25.0
123,124,I shall offer you three settings.,1.4916666666666667,0.04496692828849291,240.0,150.0,62.0,28.0
124,125,Now try rubbing the coffee pot.,1.4915254237288136,0.04224647571758377,236.0,140.0,76.0,20.0
125,126,I love it! Two rooms and central heating?! When can I move in?,1.4896265560165975,0.04162668892441297,241.0,143.0,78.0,20.0
126,127,I got hacked. Your 3 wishes are with a blender in Moscow.,1.489451476793249,0.04693716150664394,237.0,153.0,52.0,32.0
127,128,Forget that - help my sister - she's  in the blender.,1.489451476793249,0.04378396377688986,237.0,145.0,68.0,24.0
128,129,I'm the genie with the light brown toast.,1.489451476793249,0.045780170521132695,237.0,150.0,58.0,29.0
129,130,"Actually, I'm a Sikh. We don't grant wishes.",1.4872881355932204,0.047086378261580464,236.0,153.0,51.0,32.0
130,131,I got transferred.,1.4871794871794872,0.04418862415409495,234.0,144.0,66.0,24.0
131,132,"What, you were expecting Pop-Tarts?",1.4871794871794872,0.043771589696011116,234.0,143.0,68.0,23.0
132,133,Jeannie got the lantern in the divorce.,1.48471615720524,0.04573189604206378,229.0,144.0,59.0,26.0
133,134,"I was able to sweep out most of the crumbs, but you really ought to put a little more thought into your next wish.",1.48471615720524,0.04488647429656584,229.0,142.0,63.0,24.0
134,135,"Sorry, Aladdin's on vacation. I'm his cousin, Amuffin.",1.4823008849557522,0.04488140245063155,226.0,140.0,63.0,23.0
135,136,I'd like to help but I'm burned out.,1.4823008849557522,0.04399633567020742,226.0,138.0,67.0,21.0
136,137,I'm going to stay in the toaster. Someone might think that's a Neti-pot.,1.4798206278026906,0.0487510544477009,223.0,147.0,45.0,31.0
137,138,If you rub the lamp I'm toast.,1.4798206278026906,0.04997862283393939,223.0,150.0,39.0,34.0
138,139,"Okay, the toaster is clean. What is your second wish?",1.476851851851852,0.047296474361881904,216.0,138.0,53.0,25.0
139,140,"Sorry, weird night. Would you mind wishing for some coffee?",1.4746543778801844,0.04757980313062006,217.0,140.0,51.0,26.0
140,141,No. I'm Crusty. Genie is in the garage door.,1.4744186046511627,0.04836139182451346,215.0,140.0,48.0,27.0
141,142,It's just easier to pop out of the toaster.,1.4739336492890995,0.04211906559447092,211.0,124.0,74.0,13.0
142,143,"Sorry, the only three wishes the toaster genie can grant are light, medium and dark.",1.4739336492890995,0.04996198850117835,211.0,140.0,42.0,29.0
143,144,Fixed it. Next wish?,1.4739336492890995,0.04521985089224138,211.0,130.0,62.0,19.0
144,145,"Listen, kid. You got that lamp at the dollar store. I'll sleep where I want.",1.4714285714285715,0.04435008808102837,210.0,128.0,65.0,17.0
145,146,"To be honest, I thought we were playing hide and go seek.",1.4688995215311005,0.05076880572146888,209.0,141.0,38.0,30.0
146,147,It was the only way I could get into the country.,1.4688995215311005,0.050313666229268736,209.0,140.0,40.0,29.0
147,148,I'll give you an extra wish if I can live in the coffee maker instead.,1.4685990338164252,0.046837486545085294,207.0,131.0,55.0,21.0
148,149,She got the lamp in the divorce.,1.4682926829268292,0.048171715418949095,205.0,132.0,50.0,23.0
149,150,The missus and I are going through a bit of a rough patch; this is only temporary.,1.4682926829268292,0.047168486843448085,205.0,130.0,54.0,21.0
150,151,"Had you taken the extended warranty, I could grant your wish.",1.4682926829268292,0.04509512302337328,205.0,126.0,62.0,17.0
151,152,"You forgot to download the GPS update again, didn't you?",1.4682926829268292,0.04866557483536036,205.0,133.0,48.0,24.0
152,153,"Please, please don't tell the lamp. The toaster means nothing to me.",1.4682926829268292,0.04767274020603785,205.0,131.0,52.0,22.0
153,154,"Yeah, well you don't look like Larry Hagman either.",1.4682926829268292,0.047168486843448085,205.0,130.0,54.0,21.0
154,155,"I'm like Alexa, but with more personality",1.4682926829268292,0.04456171128717264,205.0,125.0,64.0,16.0
155,156,"Square footage, central heating, and coffee next door. Win, win, win.",1.4682926829268292,0.047168486843448085,205.0,130.0,54.0,21.0
156,157,I grant you three settings.,1.4679802955665024,0.04646764320601751,203.0,127.0,57.0,19.0
157,158,"Sorry, but even I can't figure out how to clean the crumbs out of this thing.",1.4679802955665024,0.044318714604059006,203.0,123.0,65.0,15.0
158,159,"Would you mind rubbing the coffee pot so my wife can join us, too?",1.4679802955665024,0.049021511771148864,203.0,132.0,47.0,24.0
159,160,Nice place. It's even got an elevator.,1.465,0.045873706901934826,200.0,124.0,59.0,17.0
160,161,"You have three wishes so long as they involve white, whole wheat or rye.",1.4646464646464648,0.05044348398419009,198.0,131.0,42.0,25.0
161,162,Because no one wants to rub a toaster.,1.4646464646464648,0.04783486449982683,198.0,126.0,52.0,20.0
162,163,It's a new thing. I grant you 3 knishes.,1.4646464646464648,0.05094918291211874,198.0,132.0,40.0,26.0
163,164,"Wishes, no, but I can offer three settings.",1.4646464646464648,0.042739990584617416,198.0,117.0,70.0,11.0
164,165,ICE never looks in the toaster.,1.46448087431694,0.04886237352360012,183.0,115.0,51.0,17.0
165,166,Really Timmy a lamp..that's so thirteenth century,1.4615384615384617,0.04668824464169116,195.0,122.0,56.0,17.0
166,167,A bagel? Have you got the wrong genie!,1.4587628865979383,0.04569206888787017,194.0,120.0,59.0,15.0
167,168,...but it's a dry heat,1.4583333333333333,0.04889336737116003,192.0,124.0,48.0,20.0
168,169,I've been moved from lamps to small appliances.,1.4583333333333333,0.04889336737116003,192.0,124.0,48.0,20.0
169,170,"I'm retired. It's like Florida, but with a dry heat.",1.4578947368421054,0.046951973630045885,190.0,119.0,55.0,16.0
170,171,I winter in the toaster.,1.4550264550264551,0.04651169716654168,189.0,118.0,56.0,15.0
171,172,I went electric in '65.,1.4550264550264551,0.047706525276651285,189.0,120.0,52.0,17.0
172,173,"OK, fine, but if you think I'm screwed up try rubbing the Mr. Coffee.",1.4550264550264551,0.04711289912159858,189.0,119.0,54.0,16.0
173,174,This is what happens when you waffle.,1.4550264550264551,0.04590262174410343,189.0,117.0,58.0,14.0
174,175,"Well, you certainly wasted the first one.",1.4545454545454546,0.05040336302457525,187.0,123.0,43.0,21.0
175,176,"The Pop Tarts count for two wishes, technically.",1.454054054054054,0.04963422597714955,185.0,120.0,46.0,19.0
176,177,May I remind you your next two wishes do NOT have to be toast related?,1.4514285714285715,0.0470255294732325,175.0,108.0,55.0,12.0
177,178,I can't fix it either.,1.451086956521739,0.05099385925437742,184.0,122.0,41.0,21.0
178,179,"Sorry, kid. I'm the G.E.nie.",1.451086956521739,0.0498154656624838,184.0,120.0,45.0,19.0
179,180,"I don't do the lamp anymore, kid. I'm now part of the Internet of Things.",1.451086956521739,0.047370819015505744,184.0,116.0,53.0,15.0
180,181,I'm not going to ask why you were rubbing the toaster.,1.451086956521739,0.049215689448869115,184.0,119.0,47.0,18.0
181,182,When was the last time you cleaned that thing?,1.451086956521739,0.047993656095804735,184.0,117.0,51.0,16.0
182,183,"Oh, for goodness sake. My grandfather has been looking for that.",1.45,0.047452155001399536,180.0,113.0,53.0,14.0
183,184,"Sorry for the delay, I had a date with a pop tart.",1.45,0.052424164139480124,180.0,121.0,37.0,22.0
184,185,"Yeah, but it's a dry heat.",1.45,0.048101769829265485,180.0,114.0,51.0,15.0
185,186,"Sorry, the only wishes I can grant are ""light,"" ""medium"" or ""dark.""",1.45,0.05182875398166895,180.0,120.0,39.0,21.0
186,187,I think you just burned your last wish.,1.4469273743016762,0.04955574720803449,179.0,116.0,46.0,17.0
187,188,Genie-ology wasn't my strong suit. Your results may vary.,1.4463276836158192,0.04865292245016113,177.0,113.0,49.0,15.0
188,189,2 rooms and heat's included,1.4463276836158192,0.04995507515475225,177.0,115.0,45.0,17.0
189,190,"Its three choices, not three wishes.... White, Whole Wheat or Pumpernickel...",1.4457142857142855,0.05036297989904407,175.0,114.0,44.0,17.0
190,191,OK bagels will never get stuck in the toaster again. What is your second wish?,1.4457142857142855,0.05036297989904407,175.0,114.0,44.0,17.0
191,192,Toaster's fixed. But the fridge needs a large appliance genie.,1.4457142857142855,0.05036297989904407,175.0,114.0,44.0,17.0
192,193,"Unfortunately, with that lantern, instead of getting three wishes you get three appliances.",1.4457142857142855,0.049706622288380534,175.0,113.0,46.0,16.0
193,194,That was your last wish...I'm toast.,1.4457142857142855,0.05165067893353481,175.0,116.0,40.0,19.0
194,195,"For the third one, I'd suggest a blender or possibly a juicer.",1.442528735632184,0.05055183070288872,174.0,114.0,43.0,17.0
195,196,Toast is done. Coffee is brewing. You got one wish left...,1.442528735632184,0.04715170990682235,174.0,109.0,53.0,12.0
196,197,"Sorry, I can only grant wishes that are gluten free.",1.442528735632184,0.052486282889716615,174.0,117.0,37.0,20.0
197,198,"No, I'm not here to grant a wish. You were about to burn your toast.",1.4418604651162792,0.047520674368358856,172.0,108.0,52.0,12.0
198,199,Just gonna' lay low here until this Muslim ban blows over.,1.4418604651162792,0.05163536799955733,172.0,114.0,40.0,18.0
199,200,"Sorry kid, I got this sponsor years ago. Now I'm a GEnie!",1.4418604651162792,0.05097265710599515,172.0,113.0,42.0,17.0
200,201,This thing works like magic.,1.4411764705882353,0.0471652989663833,170.0,106.0,53.0,11.0
201,202,Don’t ask. Just make three wishes before I’m toast.,1.4411764705882353,0.05273968696136279,170.0,114.0,37.0,19.0
202,203,"You called the Internet of Things, Master?",1.4411764705882353,0.05003019092193662,170.0,110.0,45.0,15.0
203,204,Why do you think we're all brown?,1.4411764705882353,0.053395582448895695,170.0,115.0,35.0,20.0
204,205,"Sorry kid, your wishes are toast.",1.4411764705882353,0.048618851437861765,170.0,108.0,49.0,13.0
205,206,"You have three wishes, light, medium or burnt",1.4411764705882353,0.05273968696136279,170.0,114.0,37.0,19.0
206,207,Wish granted! You are now the toast of the town.,1.4378698224852071,0.05227887630644621,169.0,113.0,38.0,18.0
207,208,Sorry. That model is no longer supported.,1.4378698224852071,0.05091361459958752,169.0,111.0,42.0,16.0
208,209,"It's a tight fit at breakfast, but other than that, I prefer it over the lamp.",1.4371257485029942,0.04845563138527581,167.0,106.0,49.0,12.0
209,210,"Actually, I'm the one that opens the garage door.",1.4363636363636365,0.05107195993610762,165.0,108.0,42.0,15.0
210,211,"It's clear of crumbs, but maybe aim a little higher with the next two.",1.4363636363636365,0.051790490649565896,165.0,109.0,40.0,16.0
211,212,The last guy rubbed me the wrong way,1.4363636363636365,0.052499188105438,165.0,110.0,38.0,17.0
212,213,"Since the divorce, I live in the toaster.",1.4363636363636365,0.05034317492677623,165.0,107.0,44.0,14.0
213,214,I’m not the only one in this office you’ve rubbed the wrong way,1.4363636363636365,0.053198445294365085,165.0,111.0,36.0,18.0
214,215,"You coulda had a fourth wish, but nooooo, you wouldn't wish me a cup of coffee.",1.4363636363636365,0.05107195993610762,165.0,108.0,42.0,15.0
215,216,"Just to clarify...you can have three wishes, but you can still only have 2 slices of toast.",1.4363636363636365,0.049603683650517316,165.0,106.0,46.0,13.0
216,217,The travel ban makes it impossible to come in a lamp.,1.4363636363636365,0.053198445294365085,165.0,111.0,36.0,18.0
217,218,"No, No not three wishes. Your choices are light, dark, or burnt.",1.4363636363636365,0.05457008559414523,165.0,113.0,32.0,20.0
218,219,It's a trick I learned from Mr. Coffee.,1.4363636363636365,0.05034317492677623,165.0,107.0,44.0,14.0
219,220,It's Gene actually.,1.4329268292682926,0.04903001792333083,164.0,105.0,47.0,12.0
220,221,"Sorry, kid, Mr. Coffee and I have been living a lie.",1.432098765432099,0.050967589781939764,162.0,106.0,42.0,14.0
221,222,"Mid-Century Modern, radiant heating, skylights: look, I was ready for a change.",1.43125,0.050642006422192735,160.0,104.0,43.0,13.0
222,223,"I'll grant you three wishes: light, dark, and bagel.",1.43125,0.05217130934592236,160.0,106.0,39.0,15.0
223,224,That bagel is really jammed. Next wish?,1.43125,0.049065059972070696,160.0,102.0,47.0,11.0
224,225,Get with the times kid no one uses those anymore.,1.43125,0.049859767972425945,160.0,103.0,45.0,12.0
225,226,I will grant you three settings.,1.43125,0.049859767972425945,160.0,103.0,45.0,12.0
226,227,I prefer the space of a double-wide.,1.4267515923566878,0.05207111876191392,157.0,104.0,39.0,14.0
227,228,"Master, you've blown 2 wishes on crap you could've gotten opening an account at First Federal.",1.4267515923566878,0.05511840598592972,157.0,108.0,31.0,18.0
228,229,"You get three wishes: Light, Medium , and Dark",1.4266666666666667,0.057030677145897636,150.0,104.0,28.0,18.0
229,230,When is the last time time the crumb tray was emptied?,1.4258064516129032,0.05173843134771379,155.0,102.0,40.0,13.0
230,231,"Sorry, dude, Alexa already made three wishes.",1.4258064516129032,0.04924940341403103,155.0,99.0,46.0,10.0
231,232,some people rub me the wrong way !,1.4258064516129032,0.055639924345104605,155.0,107.0,30.0,18.0
232,233,I’m guessing you didn’t receive my change of address notification.,1.4230769230769231,0.05147811980571268,156.0,103.0,40.0,13.0
233,234,"I can offer white, wheat, or rye. Coffee is the next wish over.",1.4230769230769231,0.05306055776760072,156.0,105.0,36.0,15.0
