target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
5093,1.8006520164211544,0.00834570444050439,8282,25,Mr. Reilly will serve as the face of our Company.,1732,3386,3163,683
4994,1.8004929902942537,0.009698712152940658,6491,26,He was a rescue.,1466,2763,2262,683
2895,1.7904761904761906,0.009930508651591839,6195,27,"Now today team, Zogg has brought along his emotional support human.",1379,2677,2139,683
5325,1.7856259932897758,0.010444464222601752,5663,28,"All those in favor, raise something.",1272,2486,1905,683
2299,1.784375992378533,0.0142061205486046,3149,29,"He may not look scary, but his kind is responsible for the destruction of a whole planet.",734,1413,1002,683
3382,1.7843542435424353,0.009259592977965775,6775,30,Looks like someone forgot that it was casual Friday.,1399,2863,2513,683
4231,1.777330809275911,0.00816417684152598,8452,31,I'd like to introduce one of our human resources,1652,3536,3264,683
5121,1.7615786628221302,0.010101774814585985,5549,32,"So it's agreed, the bathrooms will be species neutral.",1068,2392,2089,683
1399,1.743682310469314,0.012182023004519128,3878,33,So that’s six votes in favor of promoting Tim to partner and one vote in favor of eating him.,746,1740,1392,683
4121,1.7419875025196534,0.011604702883476741,4961,34,The Phase 2 antidote has failed,1185,2467,1308,683
2035,1.7358379806281186,0.012913995144387515,3407,35,"They all do look alike, don't they.",641,1544,1222,683
3163,1.7351690625632719,0.010948736527325713,4939,36,"He may not look like a monster at first glance, but this is the pharmaceutical rep I’ve been telling you about.",988,2301,1650,683
4209,1.732259825327511,0.012521676348315894,3664,37,Before we get started I believe we should address the Human in the room.,693,1674,1297,683
2149,1.7184758084733016,0.012766709133767332,3989,38,"Having exhausted the lobbyist pool, the Trump administration had to recruit from farther outside the swamp",893,2016,1080,683
1118,1.7123916369199388,0.017682646247598726,1961,39,"I say let's be patient. After the next election, we could once again be somebody's worst nightmare.",400,964,597,683
5404,1.7118798361401912,0.016418898080447816,2197,40,"Tom's a shapeshifter and a blood drinker. Or as the humans call him, a consultant.",425,1058,714,683
2890,1.7012772970745778,0.015542989754658757,2427,41,"Hope you're well-prepared, Chris. Because if you're not, this board will eat you alive.",457,1182,788,683
4147,1.6925984878631117,0.010908062952555963,5026,42,Our ethos is ‘diversity without judgment’.,970,2515,1539,683
4007,1.6878015161957272,0.019688562196715186,1451,43,"Well, I see lunch has arrived.",252,705,494,683
4494,1.6872529644268774,0.01789382995564316,2024,44,"Ok Jared, Ivanka, Mitch, Mike, Rudy, Time to put the suits back on",438,1071,515,683
174,1.6859531772575251,0.013909539871881163,2990,45,The core of our public relations problem is that the people see us as a bunch of corporate monsters.,544,1484,962,683
4530,1.6850828729281768,0.023164943216898316,1086,46,Welcome to the swamp !,199,541,346,683
1360,1.6817476732161323,0.01207869681042025,3868,47,Did you hear that? He wants to know what we want for lunch.,682,1919,1266,683
2039,1.6778672032193158,0.010707241481594916,4970,48,All in favor of having Stan for lunch?,875,2478,1617,683
1495,1.6756077116512993,0.015790635190928264,2386,49,"Today's guest speaker is a white, middle-aged, male to talk to us about diversity in the workplace.""",451,1227,708,683
4614,1.6669217036470287,0.012144629801672763,3921,50,How 'bout we start by introducing ourselves and sharing our preferred pronouns?,699,2007,1214,683
3424,1.6623306233062332,0.017303342706317934,1845,51,"Hey everybody, this is my cousin Gary. He came out this year as human.",303,926,616,683
2718,1.6614035087719299,0.017809826321188892,1710,52,"Sooooo, whose imaginary friend is this little guy?",272,851,587,683
5034,1.6603053435114503,0.02313079085576782,1048,53,"I know its pandering, but this is how we win Iowa and New Hampshire.",176,532,340,683
2659,1.6601746138347884,0.018715247582800243,1489,54,I would like to start by asking if anyone has dietary constraints.,221,727,541,683
4285,1.6551958342766584,0.010985311663385693,4417,55,This is Jerry.  He's not as scary as he looks.,681,2206,1530,683
240,1.6519756838905775,0.014635174865320545,2632,56,"He's not a monster, he's our lawyer.",443,1359,830,683
662,1.6339285714285714,0.02577851541117184,784,57,"this is Bob, ostensibly the top of the food chain.",113,400,271,683
1111,1.6331058020477816,0.02281279307710646,1172,58,"It's agreed. No one has to live under Trump's bed.
It's just too scary.",221,651,300,683
4706,1.6273199703043801,0.02007830273636775,1347,59,"Say hello to the Homo sapien, he's joining us as the newest member of the Endangered Species Club.""",208,710,429,683
4342,1.6268343815513626,0.020002413440515208,1431,60,"Trust me, he's one of us.  He convinced millions of parents not to vaccinate their kids!",242,776,413,683
725,1.6192109777015438,0.02131108651647401,1166,61,That's an ugly word. I'd rather we refer to Larry as 'undocumented.',173,624,369,683
2891,1.61768039289762,0.014727201448824986,2647,62,This is what we all looked like before climate change.,447,1459,741,683
4469,1.6161137440758293,0.02308379426635737,1055,63,Meet Compassionate White Male.  Another mythical creature.,176,584,295,683
2826,1.609966777408638,0.019149616863369627,1505,64,"We love you as an agent Jimmy, but we haven't had work since the bar scene in Star Wars!",236,823,446,683
1226,1.6080200501253132,0.016465326442524953,1995,65,"...and HR informs me he prefers ""human"" to '""fleshbag"".",303,1086,606,683
4175,1.6056236481614996,0.020082064712395913,1387,66,According to Ancestry.com. this is our dad,222,769,396,683
1190,1.5963704630788487,0.01880706391222215,1598,67,"Okay team, I know WE'RE usually the monsters, but today we have a special guest - an executive from the ExxonMobil corporation!",259,904,435,683
2256,1.5952522255192878,0.01843142718441016,1685,68,"Alright, girls. Who ordered the stripper?",280,963,442,683
466,1.5907457322551661,0.015238889142809754,2226,69,"Ted's not a monster, but he is a lawyer, so there's that.",307,1220,699,683
2398,1.586931155192532,0.0143219932812219,2571,70,"Good work all. Ah, lunch has arrived!",366,1428,777,683
3951,1.5843935538592027,0.02248785975204835,1179,71,"And now please welcome the scariest monster of them all, a Republican US Senator!",210,702,267,683
739,1.5828924162257496,0.014964730066263105,2268,72,"Great costume, Elliott!",300,1245,722,683
910,1.5815752461322081,0.018876898975304538,1422,73,"Like Andrew from H.R. said, ""Our human co-workers are not snacks. I'm looking at you, Dots.""",187,782,453,683
887,1.5662650602409638,0.022881939840574305,1079,74,"And, for our next visit to earth we've made an improved meat puppet to replace our last probe that somehow got elected President of the most powerful nation.",172,640,267,683
4843,1.561733442354865,0.02112725620595088,1223,75,This is Larry. His species has figured a way to destroy a planet AND turn a profit!,183,719,321,683
428,1.5551643192488263,0.02436437219747554,852,76,I see no reason to move our company out of Chernobyl.,110,489,253,683
1259,1.5529411764705883,0.028796727013515492,595,77,"Wow, these DNA ancestry sites sure do make for interesting family reunions!",73,339,183,683
4712,1.5508305647840532,0.018626987583774113,1505,78,Our lunch has arrived.,211,896,397,683
3989,1.5458673932788374,0.021788075902645525,1101,79,He looks harmless. I say we let them in. What could go wrong?,151,651,299,683
1963,1.5458422174840085,0.01919386518169676,1407,80,Can we talk about the elephant in the room?,190,829,388,683
2682,1.5438356164383562,0.018940781139868877,1460,81,We brought in Henry for an outsider’s perspective. He is also lunch.,201,867,392,683
464,1.5379644588045234,0.02073976472710907,1238,82,Oh my god... Lucas? From on top of the bed?,177,750,311,683
3344,1.5350877192982457,0.027062934089818132,684,83,We all remember our first day on Capitol Hill.,86,404,194,683
3957,1.5342929720575784,0.020327919482909306,1181,84,An alien walks into a meeting.,141,690,349,683
387,1.5316239316239317,0.029715160145824066,585,85,It's even uglier when it sheds.,78,352,155,683
4714,1.5313131313131314,0.03167024345325893,495,86,Well it looks like one of us didn’t ’drink the Kool-Aid’,61,293,141,683
811,1.5304054054054055,0.023451219492209414,888,87,I don't need to tell you that we halted the clinical trial early.,106,523,259,683
1821,1.5303964757709252,0.020909060032647378,1135,88,So I’ve hired Bill as our new PR person to put a more “human face” on the company.,140,673,322,683
1355,1.5284900284900285,0.025616911349334633,702,89,He wants to talk to us about reflooding the swamp.,74,405,223,683
1746,1.5281437125748503,0.02473567157257189,835,90,We found him under our kid's bed. Explains the nightmares.,109,503,223,683
2033,1.5280464216634428,0.021758568303795016,1034,91,There used to be more of these before the climate changed.,124,612,298,683
4239,1.527485380116959,0.0242984785260559,855,92,"If we're all here, who is under Tommy's bed?",109,513,233,683
383,1.527433628318584,0.029044966013333368,565,93,"In light of recent events, Bob will now be the face of the company.",64,331,170,683
3458,1.5268336314847943,0.020807920736421733,1118,94,We’ll adjourn.  Lunch has arrived.,131,660,327,683
584,1.5255402750491158,0.021662593972802534,1018,95,We were just discussing the evolution of the company.,116,599,303,683
4136,1.5241157556270097,0.02360973132987611,933,96,"Don’t worry, nobody’s draining anything. The swamp is a very important part of our base.",126,570,237,683
4768,1.5234765234765235,0.0220275529419337,1001,97,We all looked like you when we started here.,118,595,288,683
685,1.5234521575984992,0.03010306230772531,533,98,Doesn't Dave look delicious in his new suit?,62,316,155,683
844,1.5207156308851224,0.020833111147992828,1062,99,"He’s not easy on the eyes, but Ted’s a monster salesman.",112,621,329,683
2159,1.5200803212851406,0.02220418350094165,996,100,"Ok, everyone meet Bob. Apparently we all used to live under his bed.”",120,598,278,683
4707,1.5179063360881542,0.025833395727562793,726,101,"Striped tie? You're always pushing the envelope, Dan.",85,435,206,683
836,1.516062176165803,0.022833325072095588,965,102,"We've hired Mr. Bettelheim, here, as a consultant to address our 'brand' problem here at Seuss, Sendak and Rowling.",125,594,246,683
1959,1.5144278606965174,0.022060172306132844,1005,103,"I’d like you all to say hello to Bob, our new Director of Diversity.",120,608,277,683
2722,1.5142857142857142,0.02422193865699944,910,104,"So, any other side effects to our new erectile dysfunction drug?",129,571,210,683
4871,1.51375,0.02450539358525916,800,105,"And some, we assume, are good people.",92,481,227,683
1178,1.5128676470588236,0.02954844726553172,544,106,"Of course we have a board room. We're monsters, not animals.",61,326,157,683
3532,1.5115766262403527,0.022785426488734245,907,107,"This is Bob from Earth, he's our insider on the hostile takeover.",100,543,264,683
3936,1.51005291005291,0.021907779125263854,945,108,Let me introduce our new Diversity Officer.,97,567,281,683
4866,1.5091496232508073,0.022800303366652237,929,109,That makes 4 votes to let Bob lead today’s diversity training session and 3 votes to eat him.,108,564,257,683
3177,1.5089285714285714,0.02507376650562779,784,110,Shall we talk about the elephant in the room?,95,480,209,683
111,1.5079575596816976,0.025266334519356278,754,111,We can't be any scarier than the last administration.,87,458,209,683
2857,1.5073446327683615,0.02287026747772988,885,112,Very scary John. You almost look human.,94,530,261,683
4719,1.5072289156626506,0.02427481282256035,830,113,Everyone good with splitting the waiter?,99,508,223,683
3152,1.5063001145475372,0.02426487163824241,873,114,Lunch is here.  Who ordered accountant?,115,546,212,683
5620,1.5049701789264414,0.028820550341929454,503,115,"Dave, we know it's your first day, but we do have a dress code.",42,291,170,683
1361,1.5034324942791761,0.023307411002990365,874,116,I think we've filled our diversity quota.,98,532,244,683
5571,1.503030303030303,0.024863334134686423,825,117,I thought you ordered Chinese.,107,517,201,683
676,1.5023310023310024,0.02486169083385791,858,118,And that’s when Frank realized he brought the wrong brownies for lunch.,120,547,191,683
1849,1.501865671641791,0.029761579582120605,536,119,"I've called you all in to this focus group to discuss the Human Race. Are they worth saving? Bob, your thoughts?",60,327,149,683
3678,1.5,0.031367518178637505,518,120,"It's the job of this committee to determine what's funny, and we don't care how long you've been submitting captions.",67,326,125,683
5307,1.5,0.02674469434869263,704,121,"So we're going with ""Side effects include fatigue, nausea and transfiguration into alien form.""",89,441,174,683
3683,1.49933598937583,0.024941288607790164,753,122,Some side effects are always possible when you begin a new medication,82,459,212,683
229,1.498186215235792,0.02422102471747388,827,123,I see lunch has arrived,97,512,218,683
4890,1.495921696574225,0.029443938176096227,613,124,“He’s from a small planet on a distant galaxy and he wants us to help his dad ‘get something’ on somebody named Joe Biden.”,86,395,132,683
1329,1.4949622166246852,0.025470558825605744,794,125,"This is Gary, he's our appetizer...",105,506,183,683
2201,1.4934383202099737,0.024863078011988848,762,126,"Nice costume, Frank.",84,470,208,683
1456,1.4931297709923663,0.026802030144638195,655,127,And now a word from the man who brought us genetic engineering,72,404,179,683
2317,1.4922644163150491,0.0262447854001803,711,128,This is Bob. He saw our listing on Monster.com.,85,447,177,683
587,1.4921465968586387,0.0249526212679316,764,129,"Excellent, lunch is here.",86,474,204,683
1493,1.4914361001317522,0.025004104656443305,759,130,"I know you wanted Mexican or Chinese, but American isn't that bad.",85,471,203,683
358,1.490716180371353,0.024450917381565112,754,131,This is the monster I was telling you about.,77,465,212,683
4758,1.490234375,0.028994639242978154,512,132,"Larry's new, but he'll evolve.",46,307,159,683
586,1.4899057873485868,0.025964795278137148,743,133,"As you can see, lunch has arrived.",93,472,178,683
3308,1.4896421845574388,0.030083151887474596,531,134,"He’s not our usual kind of slimy, but he did work on Wall Street.",61,332,138,683
3761,1.4878542510121457,0.03313719885952388,494,135,Why are we having all these people from shithole places coming here?,72,325,97,683
4502,1.4876373626373627,0.025416134576398203,728,136,"If you're not at the table, you're on the menu.",80,453,195,683
5043,1.4867872044506258,0.028134261664227434,719,137,Don't believe what you see- it's a fake vision.,116,486,117,683
488,1.486322188449848,0.026094935754624397,658,138,"...I’m kidding, he’s here to audit us",65,403,190,683
4389,1.486024844720497,0.027311302545005085,644,139,"He said that he wanted to work  where his 'white, male privilege' wasn't an issue.",74,405,165,683
5146,1.4846715328467153,0.026421633668079814,685,140,Let's all welcome Ted to the Extinct Species Group!,78,431,176,683
3618,1.484375,0.025421099700572002,704,141,"We are going to take a break now because, as you can see, lunch just arrived.",72,435,197,683
3676,1.4843517138599105,0.026745436990154286,671,142,"Our guest will read excepts from his new book ""Where the Mild things Are.""",77,423,171,683
872,1.484149855907781,0.027027668010358538,694,143,"This is Glenn, from auditing. He has scared far more people than all you monsters combined.",89,447,158,683
2542,1.4841040462427746,0.026853901557681997,692,144,"Don't worry, President Trump is not really draining the swamp.",86,443,163,683
3668,1.4834307992202729,0.030108865390490732,513,145,It appears the fence was not all that effective,55,320,138,683
1667,1.481818181818182,0.026730872011823326,660,146,"Sorry Ted, you want the third floor. This is Inhuman Resources.",75,419,166,683
4243,1.4815905743740796,0.02609653273962983,679,147,Mr. Darwin would like to ask a few questions,72,424,183,683
3918,1.478658536585366,0.026144497870989335,656,148,"Remember, talk slowly and keep it simple.",65,407,184,683
2809,1.4781609195402299,0.03386741962504779,435,149,Who’s this weirdo!!,54,281,100,683
1253,1.4777947932618682,0.02623010764395642,653,150,Mr. Darwin will be helping us with the selection process.,65,406,182,683
771,1.4773082942097027,0.027010027390366335,639,151,This meeting of the Chernobyl Alumni Association will now come to order.,69,403,167,683
4162,1.476595744680851,0.031248467054284513,470,152,"Mr. Darwin, I believe, has a few questions.",49,295,126,683
371,1.4764890282131662,0.027039948777636217,638,153,Looks like lunch is here....,69,403,166,683
4633,1.4736,0.027910773583891973,625,154,We're helping the President build a different kind of swamp.,74,403,148,683
937,1.472972972972973,0.030807078683691203,444,155,Here's the human I was telling you about -- he survived climate change because he was on a mission to Mars.,38,272,134,683
2575,1.4728682170542635,0.02933112982198526,516,156,"The question is, can he adapt?",50,322,144,683
4889,1.4722222222222223,0.03133811276201675,468,157,"Before we adjourn forever, let’s thank Jeff for dreaming us.",49,296,123,683
3032,1.4717607973421927,0.028409969486611487,602,158,Greg enjoyed morning briefings more when he was high as a kite.,71,389,142,683
231,1.471169686985173,0.027155048883862325,607,159,"Since it's Chuck's nightmare, I say we let him chair.",60,381,166,683
3415,1.4708818635607321,0.028443658129305317,601,160,"If you don't have a seat at the table,you're on the menu.",71,389,141,683
677,1.4702970297029703,0.027584246781907934,606,161,"You're a token, get used to it.",64,385,157,683
2901,1.4700996677740863,0.02751753446667652,602,162,"I've been told we've been lacking the ""human touch.""",62,381,159,683
2947,1.4688172043010752,0.03263529278696462,465,163,Welcome to the Forum of American Monsters. President Trump will be joining us shortly.,57,304,104,683
1895,1.4683760683760683,0.02981350126930967,585,164,Congrats on the scariest Halloween costume yet: a Republican,79,390,116,683
115,1.4681978798586572,0.02899914661693745,566,165,"It's unanimous, then
 We will deny that our E.D. medicine causes any side effects!",64,365,137,683
3445,1.4681978798586572,0.028891112824789508,566,166,Good news everyone!  The Far Side is coming back and full employment won't be far behind,63,364,139,683
2989,1.4674657534246576,0.027813280800467077,584,167,Do we hire it or eat it. Let's vote.,59,370,155,683
1467,1.4669117647058822,0.029861537014643814,544,168,Bill is a special emissary from Washington D.C. He wants to know if we have have any dirt on the Bidens.,64,354,126,683
289,1.4666666666666666,0.030076351131190796,555,169,"On advice of counsel, I will not be hiding under Timmy's bed this evening.",70,366,119,683
2810,1.4663120567375887,0.028524551782866947,564,170,"That’s the best Jared Kushner costume I’ve seen this season, Yarog.",59,360,145,683
804,1.4646643109540636,0.027892464485829927,566,171,"Wayne is here to discuss diversity and tolerance. 

Don't eat this one.",54,357,155,683
5401,1.4645030425963488,0.030701490522955458,493,172,"If it’s Sunday, it’s eat the press!",53,317,123,683
799,1.4636174636174637,0.02969681821068785,481,173,"Thank you, Bob. Mansplaining is new to us,
but I guess we'll get used to it.",42,300,139,683
74,1.4619565217391304,0.030189236257069166,552,174,"I'd like to introduce Larry, the monster on top of the bed.",70,367,115,683
1679,1.4616788321167884,0.02865866112688585,548,175,Our new hire's from Earth. But keep him off the books: He's a undocumented alien.,55,350,143,683
3569,1.4616788321167884,0.029005777657103705,548,176,"On earth they call this ""affirmative action"" .",58,353,137,683
496,1.4615384615384615,0.02942768881192906,546,177,Gary is going to help with our expansion into the vital attic and closet markets.,61,355,130,683
5055,1.4609665427509293,0.028803010767518324,538,178,We hired him on Monster.com.,53,343,142,683
408,1.4603174603174602,0.03206906356519704,441,179,"I've brought in a human to speak to us 
about the new meat alternative.""",45,283,113,683
29,1.4587912087912087,0.036328432440324035,364,180,"Everyone, meet Bob. We've brought him 60 million light years from his home planet to teach us PowerPoint.",42,239,83,683
5038,1.4584527220630372,0.03354274590285121,349,181,And Ted will be helping us improve our people skills!,26,216,107,683
4722,1.458100558659218,0.036133952925556365,358,182,"We've listened to your excuse ""I'm only human"" for the last time!",39,233,86,683
3327,1.4580896686159843,0.030060761234485655,513,183,"Yes, the job's a nightmare, but we offer free dental.",55,333,125,683
3476,1.4578544061302683,0.029054011194568137,522,184,Everybody o.k. with Italian?,50,333,139,683
2017,1.4574669187145557,0.02914725573228999,529,185,"If we drain the swamp, where will we go?",53,340,136,683
1182,1.457142857142857,0.028932649343913354,525,186,You wanted diversity – this is what diversity looks like.,50,335,140,683
4202,1.4564796905222437,0.02937983185711643,517,187,"We're hoping he's going to explain to us why they wear ""clothes"".",51,332,134,683
689,1.4563591022443891,0.03269734676688607,401,188,"Don’t bring your white male privilege in 
here Brad .",36,254,111,683
4428,1.4560570071258907,0.033836023025779,421,189,I'd like to introduce a young up-and-comer to the group. This is Jared.,49,278,94,683
3274,1.4552529182879377,0.02924185554219559,514,190,Disregard his hideous looks and remember he’s a computer whiz.,49,329,136,683
3478,1.4552529182879377,0.03063527295012202,514,191,Who ordered take-out?,60,340,114,683
2494,1.4545454545454546,0.0313695867723403,506,192,I’d like to welcome a new member to the Extinct Society. Say hello to to the last living Republican.,63,339,104,683
4607,1.4541910331384016,0.02862204882333116,513,193,I’ll keep this brief. I know how swamped you all are.,44,324,145,683
4359,1.4538310412573674,0.02864482370277497,509,194,Looks like HR sent us an actual human resource.,43,321,145,683
4976,1.4538310412573674,0.03034926999016543,509,195,This is Dave. He’ll be providing lunch.,56,334,119,683
4974,1.4536290322580645,0.02999765575056201,496,196,"Oh good, the exotic dancer is here!",49,320,127,683
866,1.4523326572008113,0.030125441868058198,493,197,Help yourself to the mushrooms. Then join us.,49,319,125,683
5030,1.4519480519480519,0.03521742136875115,385,198,This cabinet was vetted by the White House.,44,255,86,683
4538,1.4510204081632654,0.029556809405715777,490,199,"Meet our new intern, Mr. Sendak.",44,313,133,683
1264,1.4509345794392523,0.03120592943306297,428,200,"First, the good news. The experiment was a success! That’s also the bad news.",36,271,121,683
443,1.448559670781893,0.03097923775674743,486,201,"All in favor of Ralph joining us for lunch say, ""yum"".",53,321,112,683
4869,1.448559670781893,0.02914460732519738,486,202,Let the record show we have met our diversity goals.,40,308,138,683
2453,1.4483471074380165,0.030376488065280316,484,203,"Bob from R&D is here today to introduce a new concept called ""clothing.""",48,315,121,683
1829,1.4476190476190476,0.030326444816132423,420,204,He represents a market we can no longer ignore.,29,261,130,683
1472,1.4471744471744472,0.03287742770877881,407,205,I know what you all must be thinking. He hasn't lost his humanity yet.,39,264,104,683
1217,1.4463157894736842,0.030785197984986426,475,206,Lunch has finally arrived.  And so fresh.,48,311,116,683
3536,1.4460887949260042,0.03102356071054743,473,207,And now a report from human resources.,49,311,113,683
5578,1.445945945945946,0.03186387744926273,444,208,"His name is Steven Spielberg, and he says he can make us all rich and famous",45,291,108,683
3283,1.4458598726114649,0.030085438467271106,471,209,"This is Kenny, our new Diversity & Inclusion officer.",42,303,126,683
5138,1.4450867052023122,0.03538425213960723,346,210,"I know what you’re thinking, but Pete is an absolute beast when it comes to spreadsheets.",32,224,90,683
4118,1.4437229437229437,0.03140336900868181,462,211,There is nothing scarier than being audited.,48,305,109,683
5025,1.4437229437229437,0.02955479666707958,462,212,Shall we give humanity a seat at the table?,36,293,133,683
4587,1.443231441048035,0.03190240663936552,458,213,"'They were out of donuts.""",50,305,103,683
205,1.4429824561403508,0.03014308975751169,456,214,He's a diversity hire.,38,292,126,683
1330,1.4429824561403508,0.031087662505752494,456,215,"Sydney's an attorney, so I'm sure he'll fit right in.",44,298,114,683
4703,1.4425287356321839,0.0361550298435209,348,216,"OK, be honest, who wet their pants when they first saw him?",36,230,82,683
5600,1.441241685144124,0.030693142645405205,451,217,"Don’t worry about his appearance, he still has a reptilian brain.",40,292,119,683
4272,1.4407158836689038,0.03104786496083987,447,218,"As part of the new Diversity program, our new intern, Bob, will be starting today. Make him feel welcome and do not eat him.",41,291,115,683
2106,1.4404494382022472,0.03130846874513824,445,219,"No matter where you’re from, accountants always look the same.",42,291,112,683
5519,1.4385542168674699,0.031100634661383433,415,220,"If you want to blend in, lose the suit. We're business casual.",32,265,118,683
2758,1.4384057971014492,0.03806119795624698,276,221,He's the new affirmative action hire.,21,176,79,683
3088,1.4383561643835616,0.031159228968501082,438,222,Roger here is one of our diversity hires.,39,285,114,683
5507,1.4375,0.03213832574373439,432,223,Do any of these beings look like the one in your nightmare?,43,286,103,683
2161,1.4369158878504673,0.029891858700900473,428,224,Phil is here to help us with our image.,29,270,129,683
1769,1.4366197183098592,0.03363208285972459,426,225,Don't let his looks fool you. He worked at the White House. He's a true monster.,50,290,86,683
2712,1.4365853658536585,0.03284030171321746,410,226,Not scary? He's a climate scientist.,40,271,99,683
3265,1.435897435897436,0.031265558137190216,429,227,"Enough of ‘to err is human’ excuses, Ralph.",37,279,113,683
3554,1.435897435897436,0.03212472251888135,429,228,"So you've found where we are, Mr.Sendak!",42,284,103,683
2280,1.4333333333333333,0.032609483501180085,420,229,"This cabinet meeting will come to order.  First, we'll hear from the Secretary of Homeland Security about the deportation of aliens.",42,280,98,683
5640,1.4330143540669857,0.03219082022254669,418,230,"Corporate says we have to display more diversity, so get this guy a chair and something to do.",39,276,103,683
4933,1.432367149758454,0.03168045368512079,414,231,I'm happy to report that productivity is up 20% since we hired someone with opposable thumbs.,35,270,109,683
5581,1.4306930693069306,0.03443517362872292,404,232,Jared here wants to know if we have another swamp monster to replace Rudy Giuliani.,47,277,80,683
1729,1.4300518134715026,0.031835003662701686,386,233,"""And now, Mr. Jones will be leading us in our annual diversity training session.""",28,248,110,683
5124,1.42997542997543,0.03352812108786409,407,234,"His DNA might say human, but he identifies as one of us!",43,275,89,683
3104,1.4296296296296296,0.0336476239722205,405,235,So this is where the wild things went.,43,274,88,683
2058,1.4292803970223324,0.032080946634873424,403,236,Trust me. He's as weird as the rest of us.,34,264,105,683
3838,1.4282115869017633,0.03300001563480984,397,237,I’ve asked Bob from HR to join us for lunch.,37,264,96,683
4458,1.4282051282051282,0.03282752586400643,390,238,Everyone give a warm welcome to our token white guy.,34,257,99,683
119,1.4278481012658228,0.032923252722841016,395,239,"Mr. Busby from HR will now say a few words about work place safety, how to enter and leave little Billy's bedroom without any more Workmans Comp injuries.",37,264,94,683
980,1.4274193548387097,0.033946515283993735,372,240,"Our management consultant, here, is ready to discuss our Myers-Briggs results.",34,247,91,683
4741,1.427299703264095,0.03496966260371083,337,241,We have come to a consensus. You are officially on the endangered species list.,28,221,88,683
2301,1.4271356783919598,0.03235294426326957,398,242,"Let’s eat, I mean MEET our new cartoonist!",34,265,99,683
1096,1.4271099744245523,0.03432576978285629,391,243,I told you we should have built that wall!,42,266,83,683
3015,1.4271099744245523,0.03296132843523188,391,244,"Todd from marketing is rebranding us from scary monsters to diverse, under the bed companions.",35,262,94,683
5374,1.4267676767676767,0.032466309647923595,396,245,Let us welcome the newest member of our endangered species group.,34,261,101,683
2060,1.4264264264264264,0.034742732854918364,333,246,"Everyone, I just want to say how proud I am of the way we've brought employee diversity to a whole new level",26,217,90,683
3578,1.4263959390862944,0.03277836036137881,394,247,Have you met Mr. Sendak?,37,264,92,683
