target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
1931,1.5395833333333333,0.011861181807058304,3840,35,Remember... Only YOU Can Prevent Diabetes.,563,2331,936,684
802,1.5391752577319588,0.016140920326257163,1940,36,Can you guys get me out of here? Those Charmin bears are creeping the %#@# out of me.,249,1143,548,684
1486,1.5384211906635195,0.01148008171994916,3813,37,Does a bear drip in the woods?,484,2244,1085,684
385,1.5366646954464813,0.011426514232933024,3382,38,He's probably just looking for his cap.,326,1893,1163,684
4085,1.5355477855477855,0.01708296692625261,1716,39,Does a honey bear squirt in the woods?,216,1013,487,684
2230,1.5337224383916992,0.01279879509056455,3084,40,Quick! Lie down and play bread!,395,1833,856,684
4349,1.5302571860816945,0.019252282070063537,1322,41,I used to prevent forest fires before I went into advertising.,159,780,383,684
4493,1.5250422059651096,0.017065719547697426,1777,42,"It’s over, honey. Can’t you see I’m with Stevia now?",238,1082,457,684
857,1.5242094861660078,0.01488181321587646,2024,43,Um... honey? Just how much did you put in that brownie?,201,1164,659,684
3112,1.5208085612366231,0.011197727294290395,3364,44,Not to worry - they don’t move all that fast when it’s cold out.,298,1912,1146,684
3417,1.5190751445086705,0.016188313926460716,1730,45,"Keep calm Stan, they only attack when they sense your blood sugar is low",176,1008,546,684
166,1.515990159901599,0.011499951409555124,3252,46,"Just tell him he is sweet, and walk away slowly.",293,1867,1092,684
3983,1.5157299399080948,0.012876731455741888,2829,47,And you'd said natural sweeteners couldn't hurt us.,314,1689,822,684
83,1.5133865664631283,0.014840994714407809,2129,48,The good news is he doesn't have a mouth.,233,1269,627,684
1050,1.5041379310344827,0.017890395173340012,1450,49,"Honey, bear!",155,874,421,684
1902,1.5040098704503393,0.017961809821822956,1621,50,The bad news is you ate the wrong mushrooms. The good news is I’m a squirrel.,222,1024,372,684
2925,1.4993975903614458,0.016926263550557877,1660,51,Whatever you do don’t waffle.,187,1018,455,684
1988,1.4979738856371003,0.01413580175239914,2221,52,Very slowly hand me the french toast.,215,1328,673,684
2019,1.4973921289710763,0.014719487267913571,2109,53,I'm scared and inexplicably reassured at the same time.,218,1278,613,684
3456,1.4942748091603053,0.017274448789648265,1572,54,"I don't know which scares me the most--
the single use plastic or the high glycemic carbs.",172,967,433,684
388,1.485330681253108,0.014572023323774498,2011,55,Let’s not panic. He looks kind of sweet.,180,1216,610,684
574,1.4792899408284024,0.015161241133088336,1859,56,Just hand over the herbal tea and nobody gets hurt.,165,1133,561,684
3638,1.4762569832402235,0.017326636888225014,1432,57,"Is this the kind where we fight, play dead, or turn it upside-down?",129,879,424,684
3348,1.4717325227963527,0.016473850030471863,1645,58,I told you an apiary near a nuclear power plant was asking for trouble.,165,1036,444,684
4506,1.471264367816092,0.01838463333450954,1305,59,I thought that size was only found at Costco.,125,815,365,684
3708,1.4695121951219512,0.019137758931764913,1640,60,Bear hug Mama and Papa for mustard and ketchup ??,293,1164,178,684
1906,1.4691833590138674,0.01874064823059405,1298,61,"If it's brown, lie down. If it's black, fight back. What do we do if it's Grade A clover?",134,823,341,684
1282,1.4681393372982159,0.019101942876000897,1177,62,Where did you think those cute little bottles in the supermarket came from?,106,732,339,684
2005,1.4641148325358853,0.020665216888315813,1045,63,It's climate change. They're supposed to be crystallized this time of  year.,103,663,279,684
1059,1.4640657084188913,0.017149760944044228,1461,64,Don't be fooled -- it's a honey trap.,132,915,414,684
1452,1.4639670555936857,0.01698995898663807,1457,65,Stay calm. He's just looking for pancakes.,124,904,426,684
543,1.4639475600874,0.018134108263008382,1373,66,"Go ahead, tweet about me. Who's going to believe you?",139,875,359,684
1995,1.4634655532359082,0.017629330970629298,1437,67,"No, we haven't  seen the little cap that goes on top.",142,913,382,684
3908,1.4629888268156424,0.017783164558321893,1432,68,Must be a Drizzly.,146,913,370,684
4078,1.4622406639004148,0.01874040377818744,1205,69,He's harmless -- it's the bees you have to watch out for!,105,753,347,684
160,1.4615384615384615,0.019593454289267693,1274,70,Christopher ?? That you ??  Winnie ?? You've grown up.,156,843,272,684
3001,1.4609261939218523,0.0182173308341644,1382,71,"I'm just getting some extra part time work for the holidays.   Remember,  only you can prevent forest fires.",145,890,347,684
2427,1.4606205250596658,0.019401739456193695,1257,72,"Honey, have you ever felt like you were in a New Yorker cartoon?",141,819,297,684
1499,1.4603854389721627,0.02169181107589254,934,73,Excuse me. Have you seen a little yellow cap on your hike?,89,593,252,684
3008,1.4587677725118484,0.01966371960411756,1055,74,Walk away. He's slow as molasses.,84,655,316,684
936,1.4569288389513109,0.02011367587499049,1068,75,Can you tell me the way to Aunt Jemima's house?,98,678,292,684
962,1.4555468135326515,0.018412537504716834,1271,76,If we stand still long enough it will crystallize.,116,808,347,684
2836,1.4536256323777403,0.019853337810600648,1186,77,It’s part of Trump’s policy plan to privatize the National Parks and replace wildlife with product placements.,130,778,278,684
3045,1.4510603588907014,0.017757257280505697,1226,78,Don't be scared - he looks kind of sweet.,85,758,383,684
3402,1.45088161209068,0.018343137987313695,1191,79,"Darling, I think you should stop calling me Honey.",91,745,355,684
3195,1.4500875656742558,0.019404936968412008,1142,80,I may have put one of her cubs in your backpack,104,732,306,684
246,1.448685326547922,0.020499582155077262,1179,81,“We’ll have no more problem sticking together.”,146,796,237,684
1216,1.4428969359331476,0.019212107672011283,1077,82,Should we run or make tea?,84,686,307,684
421,1.4418819188191883,0.02020655672729124,1084,83,Sorry to scare you guys but can you tell me how to get back to Trader Joe's?,106,711,267,684
74,1.441287878787879,0.020105813199290255,1056,84,I told you plastics would kill us!,95,685,276,684
1812,1.440982058545798,0.019523349771091422,1059,85,"No, YOU give him a squeeze.",84,674,294,684
1936,1.438508064516129,0.021448461241589663,992,86,"The moment internationally renowned father-daughter naturalists Pam and Alex Crimshaw, came upon the first incidence of ursine cultural appropriation in the wild.",104,661,227,684
2509,1.4333333333333333,0.022918878613713785,900,87,All I did was look up honey on Amazon before we left the house.,102,612,186,684
1450,1.4326347305389222,0.02559864030009497,668,88,It's a classic honey trap.,64,443,161,684
2495,1.4324596774193548,0.019904304971237588,992,89,"He may look mean on the outside, but he's actually really sweet on the inside.",75,635,275,684
39,1.428201811125485,0.023702592033532647,773,90,"Yeah? Well, I say YOUR hats are stupid!",73,515,185,684
1023,1.4255555555555555,0.0211524421568326,900,91,"I did the Smoky gig for a long time, but my agent felt there was more money in honey.",71,588,241,684
330,1.4252061248527679,0.022469881814838152,849,92,Have you seen the muffin man?,81,574,192,684
420,1.4223529411764706,0.022685230499923957,850,93,Does a bear squirt in the woods?,84,575,189,684
2314,1.4219858156028369,0.021819762553582117,846,94,"I wouldn’t worry too much, I hear they’re slow as molasses.",67,556,223,684
4284,1.4206730769230769,0.02233053082075598,832,95,"Don’t worry, he’s way more tasty to us than we are to him.",71,553,208,684
1052,1.4179743223965764,0.024164604485075285,701,96,How did the Ranger say we could tell if it’s product placement or an actual bear again?,58,466,177,684
4115,1.4177057356608478,0.022974196464408892,802,97,Does this mean we're toast?,72,539,191,684
795,1.4158163265306123,0.023271279228059927,784,98,"It's Smoky's wife, Honey",71,529,184,684
2775,1.4158163265306123,0.021826412284844304,784,99,"Uh oh, this could get sticky.",51,509,224,684
3333,1.4158163265306123,0.022704368994477715,784,100,Which of you has the sore throat/,63,521,200,684
3717,1.4151898734177215,0.023622388385353604,790,101,I'm starting to think those mushrooms weren't morels.,78,540,172,684
4447,1.4141145139813582,0.023468080376143695,751,102,Is that the new Free Range Honey everyone is talking about?,64,504,183,684
2764,1.4138381201044385,0.02343456534174872,766,103,Things have changed since Smokey took up vaping .,68,517,181,684
665,1.412483039348711,0.02468778690732339,737,104,Have you seen three bears carrying a roll of toilet paper?,76,509,152,684
1325,1.4118421052631578,0.022884580176805717,760,105,The trick is to be still and not let him know you have a sore throat.,59,506,195,684
3172,1.4084124830393487,0.023044895280270258,737,106,No sudden movements. I'm retrieving my thermos of Earl Grey from your bag.,55,491,191,684
3284,1.406827880512091,0.0238894703198649,703,107,Nooooo. Don’t be afraid. I’m a ‘viscous’ animal. Viscous!,56,473,174,684
1761,1.4057553956834532,0.024838623656960445,695,108,"They were wrong, honey can go bad.",65,477,152,684
3801,1.405731523378582,0.02587516709497829,663,109,"Don't move, he looks viscous.",67,461,135,684
4299,1.4048387096774193,0.025286182300811175,620,110,Give the little one back!,48,417,155,684
2786,1.404099560761347,0.024007345694672926,683,111,I don't know.  He seems sweet enough.,52,459,172,684
728,1.4038179148311307,0.024411094090339244,681,112,Honey?,56,462,163,684
2488,1.4,0.027412947874495462,485,113,Well that probably explains the giant bees and the over-sized flowers!,30,321,134,684
3091,1.4,0.02444112789872746,650,114,I told you  today's the day the teddy bears have their picnic!,48,438,164,684
3204,1.3996913580246915,0.025726230195405365,648,115,"Careful, don't make any sudden pancakes.",61,450,137,684
3117,1.3993993993993994,0.024588085669153367,666,116,Still think refined sugars are more dangerous?,54,453,158,684
1740,1.3990683229813665,0.026665490216073336,644,117,Nancy and Jasper suddenly realized the mushrooms were kicking in.,70,457,117,684
1268,1.3981191222570533,0.024746453885030273,638,118,Hang back a sec - this could get sticky.,48,432,158,684
2456,1.3978300180831826,0.026258543102165268,553,119,I guess you are what you eat.,39,372,142,684
3347,1.396875,0.023879104555859527,640,120,Back away slowly before things get sticky,40,426,174,684
1784,1.3963302752293578,0.02726470875444757,545,121,No thanks. We like avocado on our toast.,45,374,126,684
2216,1.3953900709219857,0.02625171678226189,564,122,I'd be terrified if we didn't have scones.,42,383,139,684
1557,1.3945945945945946,0.04731156407289177,185,123,We’ll be OK. It can’t run uphill.,16,128,41,684
1481,1.3944353518821604,0.02537270570792238,611,124,"I know what it says, but don't be fooled.   It's mostly high-fructose corn syrup.",47,417,147,684
3135,1.3940886699507389,0.024999930818968247,609,125,I think we used one of her cubs at breakfast.,46,419,143,684
1879,1.3923611111111112,0.027216167496825195,576,126,That's Smoky the Bear's main squeeze.,54,404,118,684
3676,1.3900343642611683,0.025301220692397375,582,127,We better get our buns out of here.,39,394,149,684
4295,1.389261744966443,0.02685198165409513,596,128,"It's me Smokey, I've been cross dressing for years and it feels great to finally be out",57,421,118,684
313,1.3888888888888888,0.026517295017610545,576,129,I warned you not to wear that waffle knit shirt.,48,399,128,684
1667,1.3881932021466905,0.026843461202087818,559,130,"Well, wouldn't YOU be upset if someone kept flipping you upside down and smacking your feet?!",46,388,125,684
3765,1.3877551020408163,0.02567855769099575,588,131,"Good Lord, it's a drizzly bear!",44,404,140,684
732,1.3869863013698631,0.026690208523933327,584,132,Must be the day the teddy bears have their picnic.,52,410,122,684
1381,1.3869863013698631,0.02657993666055459,584,133,"Well, make up your mind Karen we can't both be your 'Honey Bear'!",51,409,124,684
1149,1.3862815884476534,0.026139919334655367,554,134,"If he attacks, I'll hold him upside down and you squeeze!",39,379,136,684
2190,1.3852889667250439,0.025233504244242203,571,135,Uh-oh. Looks like we're toast.,38,391,140,684
3475,1.381578947368421,0.02710486688980272,532,136,That must be Smokey's big squeeze.,41,370,121,684
2031,1.380952380952381,0.027483167165992493,546,137,"Don’t worry, they’re quite viscous this time of year.”",48,386,112,684
3454,1.380952380952381,0.027847581589601357,546,138,"Remember, only YOU  can prevent Type II diabetes.",51,388,106,684
396,1.3796296296296295,0.025895354554448663,540,139,Hand over the toast and nobody gets hurt.,34,369,137,684
2289,1.3796296296296295,0.027315841143411804,540,140,"Don’t worry, it’s just a drizzly bear.",45,380,115,684
3978,1.3796296296296295,0.026159362728979715,540,141,I think we're safe--he's crystallized.,37,373,128,684
1913,1.3787313432835822,0.027325419249318788,536,142,We must be near a Costco.,44,377,115,684
2953,1.3787313432835822,0.0270689783755599,536,143,"Let's not argue, Stan. Give him the Cheerios.",42,375,119,684
1347,1.3782771535580525,0.026347903616911444,534,144,Just play bread and it won't hurt you.,39,371,120,684
4162,1.3747412008281574,0.02850566405499989,483,145,We catch more tourists with honey than with vinegar.,38,340,105,684
2586,1.3734439834024896,0.027613446122457135,482,146,"Sweetheart, the gummies are kicking in.",32,334,116,684
514,1.3714859437751004,0.02758059164383197,498,147,It would be a lot less confusing if you’d just call each other ‘Sweetheart’.”,36,349,113,684
434,1.3701431492842535,0.02715795344269163,489,148,"Oh no, it's a drizzly - don't make any sudden moves or things could get sticky.",31,339,119,684
2591,1.3701431492842535,0.02829156636634532,489,149,"I didn't know the saying ""you are what you eat"" applied to animals too.",40,349,100,684
2989,1.3701431492842535,0.026847573892709472,489,150,Have you seen a waffle run by?,29,337,123,684
405,1.3696098562628336,0.028143851856653978,487,151,We must be getting close to civilization!,37,344,106,684
285,1.3690721649484536,0.027916189462815752,485,152,I think we’re toast.,35,341,109,684
749,1.3674321503131524,0.027672526753616925,479,153,"Quick — do we play dead, fight, or prepare tea?",32,335,112,684
2628,1.3668763102725368,0.02726586249585311,477,154,We're okay- He's vegan.,29,331,117,684
3485,1.3668122270742358,0.02886369661349806,458,155,"Be careful dear, I don’t think it’s organic.",34,324,100,684
2998,1.3665254237288136,0.02810410756311083,472,156,Stay perfectly still. It will eventually crystallize.,35,335,100,684
47,1.3663157894736842,0.028451879548466695,475,157,No sudden movements. There's nothing more dangerous than plastic containers and processed sugar.,36,337,102,684
3750,1.3656884875846502,0.027189986180849526,443,158,"Organic, local, raw.  Whew, that's a relief",21,302,120,684
394,1.3653846153846154,0.02693144222713538,468,159,He seems rather sweet.,25,322,121,684
4050,1.3653846153846154,0.028095540387619397,468,160,Just walk away quietly... honey bears have no legs.,32,329,107,684
4322,1.3653846153846154,0.028579928409944666,468,161,Relax -- I think only the high-fructose ones can hurt you.,35,332,101,684
3319,1.3648068669527897,0.02784280689655811,466,162,You guys are looking at me like you're both diabetics.,30,326,110,684
376,1.3646288209606987,0.029496634400392095,458,163,Forget him; watch out for the bees.,38,329,91,684
472,1.3646288209606987,0.02850822888426971,458,164,I do believe that’s it’s time to question ourselves about those “wild “ mushrooms we ate earlier.,32,323,103,684
2119,1.3646288209606987,0.02834014337141744,458,165,"Uh, honey, I think those mushrooms are kicking in.",31,322,105,684
4255,1.3646288209606987,0.027657588020122786,458,166,Who you callin' Pooh?,27,318,113,684
115,1.3642241379310345,0.028577379302743514,464,167,I guess that’s not too surprising here in the Kraft-Heinz National Forest.,34,329,101,684
360,1.3636363636363635,0.027994231221191705,462,168,He must have tailed us from Costco.,30,324,108,684
1418,1.3630434782608696,0.027901549127890272,460,169,"Forget it, there's no way I'm putting the top back on again!",29,322,109,684
2353,1.3630434782608696,0.029710144927536233,460,170,I’m afraid we’re toast.,40,333,87,684
243,1.3620309050772628,0.028697571743929354,453,171,"Don't worry, honey never goes bad.",32,321,100,684
1569,1.3620309050772628,0.027657626123582153,453,172,"Sorry, when I said ""honey, I think we're lost,"" I was talking to my husband.  But thanks for the offer.",26,315,112,684
2235,1.3620309050772628,0.02953623607824358,453,173,Can I hide out with you guys?  The vegans are after me.,37,326,90,684
3767,1.3620309050772628,0.027302176391693533,453,174,Don't worry.  I think he's sweet.,24,313,116,684
1916,1.3614190687361418,0.028434447789935115,451,175,"What now, Stan? Are we supposed to run or squeeze?",30,318,103,684
4140,1.3611111111111112,0.0294665800338336,432,176,We should discreetly tell him that he needs to wipe.,31,307,94,684
796,1.3608017817371938,0.029541896832507703,449,177,Only you can prevent refined sugars.,36,323,90,684
1130,1.3608017817371938,0.029541896832507703,449,178,I thought we only had to worry about artificial sweeteners.,36,323,90,684
4257,1.3608017817371938,0.028860920791944075,449,179,I'm a bit plugged up; could I trouble you for a gentle hug?,32,319,98,684
1160,1.3595238095238096,0.028676125559015102,420,180,He wants directions to IHOP.,24,293,103,684
549,1.3590909090909091,0.029426741131494415,440,181,Let's see how you like it when I turn you upside down and squeeze!,33,315,92,684
2568,1.3590909090909091,0.029776522879338806,440,182,Play diabetic.,35,317,88,684
1329,1.3584474885844748,0.027874839897862377,438,183,"This could get sticky, fast.",24,305,109,684
4525,1.3584474885844748,0.029335961638362416,438,184,"If he gets us in a bear hug, we're stuck.",32,312,93,684
70,1.3577981651376148,0.029242563570820227,436,185,I thought there was an ordinance  warning bears not to feed humans.,31,311,94,684
2253,1.3571428571428572,0.02859350367394334,434,186,Can you inform Sir David Attenborough I exist?,27,306,101,684
4287,1.3571428571428572,0.02914646792924466,434,187,The poor creature seems to be clogged.,30,309,95,684
2880,1.3552941176470588,0.029171941218727473,425,188,"I can’t remember if it’s run, play dead, or whip up a batch of pancakes.",28,302,95,684
741,1.3539192399049882,0.029345115542634876,421,189,I knew we shouldn't have eaten the whole bag of cannabis gummy bears.,28,300,93,684
167,1.3526570048309179,0.03006117966777303,414,190,Have you seen my husband Smokey by any chance?,30,298,86,684
2853,1.3526570048309179,0.03025510966313844,414,191,Are you local?,31,299,84,684
3896,1.3526570048309179,0.03006117966777303,414,192,Goldilocks?!!! It's me.,30,298,86,684
3738,1.3525179856115108,0.02872938094650943,417,193,I thought he was cute at first but now he keeps asking me to squeeze him.,24,294,99,684
3119,1.3519417475728155,0.03034931228478091,412,194,"5$ for an instagram post, 10$ for a story. Otherwise I eat you.",31,298,83,684
1373,1.351219512195122,0.029850881730749273,410,195,Be very careful. I’m not sure it’s organic.,28,294,88,684
2800,1.351219512195122,0.027565933217003395,410,196,Just do as I do....I’ve been in sticky situations like this before....,17,283,110,684
4301,1.351219512195122,0.029850881730749273,410,197,"What do you mean, ""Silly Hat""?
Have you two even looked at each other lately?",28,294,88,684
972,1.350383631713555,0.0316753486124504,391,198,"Roger, let's just hope he's not part of a Costco 3 pack...",32,286,73,684
391,1.3497536945812807,0.029421532262287386,406,199,"Don't worry, it runs slow.",25,289,92,684
4160,1.3497536945812807,0.030035250162482797,406,200,I've seen bigger ones at Costco.,28,292,86,684
3593,1.3493333333333333,0.031052521011992535,375,201,"Careful, it looks viscous.",25,269,81,684
1951,1.3491271820448878,0.0308970410855331,401,202,Just play bread,31,292,78,684
2333,1.3491271820448878,0.027251735229672128,401,203,Very slowly hand me the cap.,14,275,112,684
325,1.3483709273182958,0.030381142554076666,399,204,I don't think those were morels we ate.,28,288,83,684
700,1.3483709273182958,0.03258145363408522,399,205,"Uh oh, I think today's the day the teddy bears have their picnic.",39,299,61,684
2081,1.3483709273182958,0.02975283051125428,399,206,"Just keep moving. And whatever you do, don’t waffle.",25,285,89,684
2290,1.3483709273182958,0.03058771195612757,399,207,You guys are toast.,29,289,81,684
3707,1.3483709273182958,0.029540423551660897,399,208,I think she saw us squeeze her baby.,24,284,91,684
4466,1.3483709273182958,0.029540423551660897,399,209,It's got to be the mushrooms.,24,284,91,684
1948,1.3481675392670156,0.03153048620988729,382,210,"They're viscous, not vicious.",29,278,75,684
3803,1.3481675392670156,0.03131181602609043,382,211,Oh no! That must have been her cub we stole from the cafe!,28,277,77,684
3946,1.3481675392670156,0.028797060740116804,382,212,They always seem sweet at first.,17,266,99,684
1515,1.3476070528967254,0.031301138266457564,397,213,"... maintain eye contact, walk slowly, and whatever you do, don't mention collapsing bee populations.",32,291,74,684
2547,1.3468354430379748,0.030992030769831407,395,214,This explains the plastic bear scat all over this trail!,30,288,77,684
4087,1.346774193548387,0.032331344467693805,372,215,What? You were expecting Pooh?,30,273,69,684
1012,1.3445595854922279,0.028318221014167994,386,216,I have a feeling that things are going to get sticky.,16,268,101,684
1249,1.3445595854922279,0.02993539632659234,386,217,I think we’re okay- he looks sweet-,23,276,87,684
2360,1.3445595854922279,0.030821423254202066,386,218,I think we picked the wrong mushrooms.,27,280,79,684
293,1.34375,0.03070123036829415,384,219,Only in America do they reach this size.,26,278,80,684
1304,1.34375,0.03135860154366879,384,220,I think we should lay down and play bread.,29,281,74,684
2263,1.34375,0.031141019720385094,384,221,Lick your what!,28,280,76,684
660,1.3429319371727748,0.029664673070770507,382,222,"Pardon me, folks. Could you tell me which way to IHOP?",21,272,89,684
1484,1.3413333333333333,0.029288573856137843,375,223,I am torn between playing dead and making toast with peanut butter.,18,265,92,684
3488,1.3413333333333333,0.031175351721534416,375,224,He’s not going to eat us. He’s too sweet.,26,273,76,684
52,1.3409090909090908,0.0315637140039411,352,225,I'm looking for a guy named Pooh. He ate my brother.,22,254,76,684
402,1.3409090909090908,0.03181910680566165,352,226,He looks kind of sweet.,23,255,74,684
1145,1.3409090909090908,0.030784825696437507,352,227,I don't know whether to play dead or make tea.,19,251,82,684
1427,1.3409090909090908,0.0310466263762676,352,228,"Nothing to worry about, he seems sweet",20,252,80,684
362,1.3404825737265416,0.029622665795175456,373,229,Stay calm.  He looks sweet.,19,265,89,684
1306,1.3396226415094339,0.030680054318833378,371,230,"Now, the park signs make sense!
“Don’t Squeeze the Bears”",23,268,80,684
2007,1.3396226415094339,0.028717714496141952,371,231,Have no fear. He must be the one Goldilocks said was “just right.”,15,260,96,684
4090,1.3396226415094339,0.028717714496141952,371,232,Whoa. Product placement is getting out of control!,18,267,85,684
1013,1.3370165745856353,0.028598840002243688,362,233,"No use trying to run, Bob. I think we're toast.",13,253,96,684
1414,1.3370165745856353,0.031647204740249416,362,234,He wants a squeeze.,25,265,72,684
1546,1.3370165745856353,0.03283393367442925,362,235,I knew it was a bad idea to eat those wild mushrooms.,30,270,62,684
3375,1.3370165745856353,0.0311598606351993,362,236,Think!  What would Goldilocks do?,23,263,76,684
4134,1.3370165745856353,0.02964980532155949,362,237,"I'm telling you, back in the day, I was better known than Smokey!",17,257,88,684
95,1.336111111111111,0.03076585574251835,360,238,"Well, this is a very sticky situation.",21,260,79,684
532,1.336111111111111,0.031264805289580574,360,239,He says he works at the pancake house down the road.,23,262,75,684
1545,1.3352941176470587,0.03250441721583388,340,240,"Remember that party in the woods after Woodstock? Well, she says you’re the father.",23,249,68,684
1659,1.3352941176470587,0.03169354694291287,340,241,"Yeah, they look sweet but they’re still wild animals!",20,246,74,684
4250,1.3352941176470587,0.030861378729801523,340,242,"He says we should squeeeze his tummy, but I think we should run",17,243,80,684
1561,1.335195530726257,0.030097793274836294,358,243,"Not you, I was calling for my husband.",18,256,84,684
1020,1.3343373493975903,0.03044946462667747,332,244,Don’t be fooled by his sweet looks. He is a bear after all... Just give him the peanut butter and the bread and slowly walk away.,14,235,83,684
2436,1.3342776203966005,0.03241443608880661,353,245,"Still a climate change denier, Allan?",29,266,58,684
2570,1.3342776203966005,0.03088884675196913,353,246,"Stay calm; they can sense fear.
Fear, and pancakes.",20,255,78,684
3243,1.3342776203966005,0.03266177382155033,353,247,Don't you just hate how commercial the forests have gotten these days?!,27,262,64,684
4285,1.3342776203966005,0.03088884675196913,353,248,no thank you. we prefer maple syrup.,20,255,78,684
1866,1.3333333333333333,0.033957837777217725,294,249,I'm filling in for Smokey this week.,17,212,64,684
2766,1.3333333333333333,0.03099227259367987,351,250,Don’t worry;  he’ll be moving very slowly in this weather”,20,254,77,684
49,1.332378223495702,0.029465163845924364,349,251,"Careful, he's unrefined.",14,247,88,684
228,1.332378223495702,0.031360289498387504,349,252,We've been in worse jams.,21,254,74,684
3123,1.332378223495702,0.030830714157076965,349,253,Do you mind wiping my top?,19,252,78,684
3251,1.332378223495702,0.03213829476502454,349,254,Looks like Smokey's all-in for Halloween.,24,257,68,684
245,1.3322981366459627,0.033708167931684976,322,255,"If you say that this could get sticky, I will slap you, Charlie.",23,238,61,684
169,1.3314121037463977,0.03039056127098697,347,256,"It's okay, I think he's crystallized.",18,251,78,684
208,1.3314121037463977,0.03173131756447049,347,257,What if he's not as sweet as he looks?,22,254,71,684
671,1.3314121037463977,0.03250924013852477,347,258,"Kyle, I don't think those were Chanterelle mushrooms you foraged.",25,257,65,684
3387,1.3314121037463977,0.03039056127098697,347,259,I forget—do we play dead or make toast?,17,249,81,684
1720,1.3313253012048192,0.03157413856881742,332,260,Slowly remove the toast from your pack and place it on the ground.,18,240,74,684
4494,1.3312693498452013,0.03390417528859142,323,261,You’d catch more millennials with local honey.,24,240,59,684
2375,1.3304093567251463,0.03229909424159836,342,262,Are you sure you picked the right mushrooms?,23,252,67,684
3813,1.3304093567251463,0.03308594501587356,342,263,"I've heard of product placement, but this is ridiculous!",26,255,61,684
