caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
I thought you said that this was an Iron Man competition,549,45,0.027473776191253834,96,1.482695810564663,175,2977,329,671
"You invited me out for a ""night ride""?",547,44,0.02742208025480978,97,1.482632541133455,176,2425,327,671
This is a cakewalk; the swim and the run are the hardest.,541,41,0.02725948045459794,98,1.4824399260628467,179,3100,321,671
I thought you said “dress for a knight ride.”,535,54,0.029077063189807788,99,1.480373831775701,149,863,332,671
It just got too expensive to keep a horse in the city.,535,62,0.030024662598415814,100,1.480373831775701,133,1637,340,671
You have to decide if the safety is worth the chafing.,535,53,0.0289564329414639,101,1.480373831775701,151,2004,331,671
I'm a bike messenger for Brinks.,535,56,0.02931683464914372,102,1.480373831775701,145,3577,334,671
I lost my healthcare coverage.,523,55,0.029680338850346002,103,1.4780114722753346,140,441,328,671
My lawyer told me to wear something court-appropriate.,513,49,0.029332769165067944,104,1.4775828460038987,147,1191,317,671
You said we were going to see Queens.,373,44,0.036122760776139934,105,1.477211796246649,90,2391,239,671
No...I said dress appropriately for a NIGHT ride.,520,57,0.030051280027882377,106,1.476923076923077,134,1897,329,671
"Sure, you're protected from concussions, cuts and scrapes but keep an eye out for lightning.",497,48,0.029872833574095634,107,1.476861167002012,141,651,308,671
"Its heavy, it hurts and its ruining my hair. But at least its not plastic.",492,58,0.03143471797790172,108,1.475609756097561,118,3438,316,671
Think we'll have enough momentum to clear the moat?,507,52,0.029971011830410663,109,1.47534516765286,137,1192,318,671
The best biking accessory for me has been WD-40.,504,41,0.0286208192195386,110,1.4742063492063493,157,1703,306,671
When you drink and joust they take away your horse.,502,60,0.031221736134243203,111,1.4741035856573705,118,2024,324,671
“How do I get to Queens?,494,52,0.030536884743166424,112,1.4716599190283401,129,1221,313,671
"Yeah, she took the castle *and* the horse in the divorce.",476,49,0.030946109649710077,113,1.468487394957983,125,2728,302,671
I’m heading home now; my knight shift is over!,310,36,0.03946312365702424,114,1.467741935483871,73,1205,201,671
Not bad for a Middle-Aged man huh?,368,31,0.033724922415442254,115,1.4673913043478262,110,3332,227,671
"I feel safer, but the chaffing is ridiculous.",473,42,0.030060532440505577,116,1.46723044397463,137,2382,294,671
"I'm a little rusty, but I think I can make it.",467,40,0.030028762870120077,117,1.4668094218415417,138,2639,289,671
"Titanium, lighter than it looks and matches my bike.",465,46,0.030272931423336865,118,1.4666666666666666,120,2909,299,671
"Well, all I can say is the genius who invented Bike to Work Day never worked at Medieval Times.",434,45,0.032458135245748095,119,1.4654377880184333,112,479,277,671
Because it has a lower carbon footprint than my horse.,460,41,0.030502367481869394,120,1.4652173913043478,132,2090,287,671
"Well, I would look stupid in just the helmet.",458,55,0.03256326752580148,121,1.465065502183406,101,2626,302,671
I thought I was ordering gear for ‘Night’ cycling.,459,45,0.031163261924342156,122,1.4640522875816993,123,1115,291,671
Do you think your second week in congress will go better?,455,45,0.03136003585032873,123,1.4637362637362636,121,2794,289,671
When I set up my on-line dating profile I didn't literally mean I wanted a knight in shining armor.,270,26,0.0404997062947774,124,1.462962962962963,73,2981,171,671
You’re right—I can see better with the visor up!,446,45,0.03181197737100979,125,1.4618834080717489,116,1850,285,671
"Metal to the pedal, baby.",439,42,0.03168606275061222,126,1.460136674259681,118,299,279,671
"Of course I'm wearing a helmet, Mom.",439,46,0.03233592632256499,127,1.460136674259681,110,3306,283,671
These helmet laws are getting out of hand.,439,37,0.030344611640792232,128,1.460136674259681,126,3618,276,671
I am a knight in riding armor.,437,48,0.03276535883450415,129,1.459954233409611,105,644,284,671
It's a tin speed.,390,52,0.03638495845343732,130,1.458974358974359,75,1304,263,671
"The clanging is annoying, but worse is the chafing.",429,40,0.03186641753647584,131,1.456876456876457,116,207,273,671
It won't help. He's still president.,429,53,0.03377473479636439,132,1.456876456876457,89,438,287,671
My horse is still finishing the swim.,319,36,0.038593153393315996,133,1.4545454545454546,73,1214,210,671
My mother is a little overprotective.,414,43,0.03321451428268525,134,1.4541062801932367,102,176,269,671
First time in New York?,414,37,0.031311084508133524,135,1.4541062801932367,111,1515,266,671
To the Cloisters.  Why do you ask?,388,39,0.034057207273284214,136,1.4536082474226804,98,796,251,671
My other bike is a horse.,294,31,0.03956317711066614,137,1.4523809523809523,71,94,192,671
Nobody likes a knight in shining spandex.,401,44,0.03417186882038711,138,1.4513715710723192,93,1827,264,671
"You said let’s ride any time, so I chose the Middle Ages.",401,32,0.03131587775753901,139,1.4513715710723192,115,2064,254,671
"Because I consider the rest of my body just as important as my head, that's why!",393,40,0.033913206222291825,140,1.4478371501272265,96,1590,257,671
"Yes, the visor does mess with my peripheral vision, but that’s where the rest of the armor comes in.",393,37,0.03333404685625772,141,1.4478371501272265,102,1913,254,671
I say “night ride” and your first thought is “knight ride”?,393,41,0.034104073780549964,142,1.4478371501272265,94,2126,258,671
Lance-less Armstrong,393,43,0.03448263958481428,143,1.4478371501272265,90,3151,260,671
This is nothing. The swim was a bitch!!,391,39,0.033845032245872625,144,1.4475703324808185,97,1331,255,671
Mind if I set the pace? I'm a bit rusty.,384,31,0.03265723605944008,145,1.4453125,109,2110,244,671
So you change at work then?,379,40,0.03480344285514056,146,1.4432717678100264,88,2363,251,671
"Really lowers the insurance.""",377,34,0.03370392937797586,147,1.442970822281167,99,1063,244,671
Turns out he wasn't a faithful steed.,377,35,0.03391259358833217,148,1.442970822281167,97,1330,245,671
"OK, I’ll admit it. Under Armour would have been a better choice.",375,32,0.033406408314254676,149,1.4426666666666668,102,2524,241,671
"No, I said I wanted to go for a night ride.",368,35,0.03449295750108076,150,1.440217391304348,92,3443,241,671
I just got dropped from my parents health care coverage.,368,26,0.030505939715097036,151,1.440217391304348,104,3664,238,671
"Yes,  it is really hot in here,  and stop calling me 'Rusty'.",366,38,0.0352694965620678,152,1.4398907103825136,85,2510,243,671
I always imagined you’d be riding a white horse.,366,41,0.03590057003968676,153,1.4398907103825136,79,3637,246,671
"""You save time with the aerodynamics but any bathroom break takes all day.""",366,32,0.033972198999714875,154,1.4398907103825136,97,3747,237,671
"On your left, m'lady.",361,40,0.03550710390530459,155,1.4376731301939059,76,225,245,671
Just the helmet? You must be new here.,357,34,0.03501620866137574,156,1.4369747899159664,88,720,235,671
I haven’t been on the road in ages.,357,27,0.03340626358780035,157,1.4369747899159664,102,2718,228,671
I'll take it off when this street gets a bike lane.,357,40,0.035794036934616774,158,1.4369747899159664,73,2767,244,671
You think Lycra chafes...,352,35,0.03559002877270815,159,1.4346590909090908,83,2748,234,671
"So, do you lance a lot  ?",352,39,0.034434177311279165,160,1.4346590909090908,69,3067,244,671
I figured it was the logical thing to wear over my Under Armour.,352,44,0.037581082923857305,161,1.4346590909090908,65,3174,243,671
I'm training for an Ironman.,350,35,0.03433343656527965,162,1.4342857142857144,78,372,237,671
It's cumbersome but cars feel threatened.,350,35,0.03573548286221399,163,1.4342857142857144,82,3211,233,671
What makes you say I'm having a middle age crisis?,348,29,0.0344699894650091,164,1.4339080459770115,93,988,226,671
"He who rests, rusts.",344,33,0.03570980148667623,165,1.433139534883721,83,930,228,671
I voted for Trump.,324,34,0.03754320382463455,166,1.4320987654320987,72,1966,218,671
"Gosh, I thought my parents were overprotective.  Yours are, like, from the Middle Ages.",341,31,0.035441289922086935,167,1.4310850439882699,85,1843,225,671
I think you dropped a gauntlet.,341,28,0.03470351748311073,168,1.4310850439882699,91,2858,222,671
This is why you are single,339,35,0.035465439793921215,169,1.4306784660766962,73,453,231,671
Is this the way to White Castle?,339,26,0.03434022497358877,170,1.4306784660766962,94,3650,219,671
Fair maiden...will this road lead me to Queens?,337,23,0.03370194258046728,171,1.4302670623145401,99,71,215,671
Passing on ye left!,333,33,0.03653756907785606,172,1.4294294294294294,77,286,223,671
My horse is in the shop.,332,27,0.03442951727015975,173,1.427710843373494,82,138,223,671
It's cheaper than having health insurance.,330,23,0.034168573840364994,174,1.4272727272727272,95,357,212,671
"I love the knight thing but I just can't ride a horse.""",330,29,0.0357493945177637,175,1.4272727272727272,83,2500,218,671
"'It's hot and heavy, but I saved 20% on medical insurance.""",330,27,0.03523033661991656,176,1.4272727272727272,87,3537,216,671
My friends told me to buy under armor but that stuff is WAY too expensive.,328,27,0.035378261365653786,177,1.4268292682926829,86,3721,215,671
It's been a while - I feel rusty.,289,20,0.03646125075345624,178,1.42560553633218,83,1728,186,671
Paleo is over. I'm going medieval on my body.,322,35,0.03793074370648185,179,1.4254658385093169,67,1745,220,671
"Not everyone can afford private health insurance, Jane.",322,25,0.03528805194689945,180,1.4254658385093169,87,3360,210,671
"With all the drive-by shootings, it was either this or a stretch limo.",319,24,0.03522486588775508,181,1.4231974921630095,87,1272,208,671
"In the long run, it’s cheaper than sunscreen.",319,31,0.035503617793429615,182,1.4231974921630095,69,2254,219,671
Pardon me.  Do you happen to have any grey poupon?,319,33,0.037659427416182764,183,1.4231974921630095,69,2821,217,671
I look ridiculous in bike shorts.,317,32,0.037565110305290576,184,1.4227129337539433,70,192,215,671
"Listen Merlin, I want my horse back.",317,34,0.038092897374464176,185,1.4227129337539433,66,3519,217,671
I'm a middle age biker.,315,32,0.0377354696572094,186,1.4222222222222223,69,738,214,671
But you said it was an Ironman triathalon,315,33,0.03800244824529308,187,1.4222222222222223,67,1394,215,671
Overprotective mother.,315,32,0.0377354696572094,188,1.4222222222222223,66,1914,217,671
I'm done swerving for jaywalkers,308,27,0.03693185449960072,189,1.4188311688311688,75,1153,206,671
I think you're training too literally for the Ironman.,306,25,0.027475969910660963,190,1.4183006535947713,60,1547,221,671
You know that only the helmet is required...,304,29,0.03784746942919621,191,1.417763157894737,69,2691,206,671
There’s not much work available since ‘Game of Thrones’ ended.,300,17,0.034524427341238124,192,1.4166666666666667,91,3614,192,671
I have an overprotective mother.,298,28,0.038089098620906925,193,1.4161073825503356,68,1525,202,671
Over Armour.  It’s a thing.,297,25,0.0372617871603091,194,1.4141414141414141,73,3034,199,671
"I'll tell you what, it's more effective than ankle weights.",293,17,0.03503748530698135,195,1.4129692832764504,87,950,189,671
I save 15 minutes cutting through the dog park.,293,23,0.03698492109331088,196,1.4129692832764504,75,2323,195,671
Time to put some metal to the pedal.,293,21,0.03634737107959712,197,1.4129692832764504,79,2550,193,671
I have a very high deductible.,293,24,0.037299609786413064,198,1.4129692832764504,73,2629,196,671
Then tell me why do they call it an Iron Man?,293,23,0.03698492109331088,199,1.4129692832764504,75,3436,195,671
I get stiff when it rains.,289,24,0.03765267523465004,200,1.411764705882353,71,413,194,671
"Now that I've tried both, I think I prefer the Under Armour.""",287,23,0.0375091779997658,201,1.411149825783972,72,518,192,671
'Tis a courtesy loaner from my farrier,285,29,0.039606481177710685,202,1.4105263157894736,59,3686,197,671
It’s a 10-steed,281,32,0.040949573913748705,203,1.4092526690391458,51,2426,198,671
I misread night ride.,284,25,0.038417230770060116,204,1.408450704225352,66,1400,193,671
Trust me. You’ll get practically the same noise by putting a baseball card in the spokes and it is sooo much easier.,284,26,0.03709914376098159,205,1.408450704225352,59,1466,199,671
"Don't look now, I just saw the Four Horsemen of the Apocalypse on two tandems behind us.",284,24,0.038091985140965484,206,1.408450704225352,68,3031,192,671
I said I was in the mood for amour,284,26,0.03873974584455314,207,1.408450704225352,64,3222,194,671
"Pardon me, but do you have any W40?",282,25,0.03860579060143499,208,1.4078014184397163,65,735,192,671
"'Thought I was getting a noble steed, not 6-speed.""",282,25,0.03860579060143499,209,1.4078014184397163,65,1244,192,671
"Chivalry is dead, but not from a head injury.",282,28,0.039574290777483076,210,1.4078014184397163,59,1765,195,671
"It's not breathable, but it is stainless.",282,18,0.03238397910878242,211,1.4078014184397163,71,3615,192,671
It's a Schwinn 10 steed,270,27,0.04050914862005702,212,1.4074074074074074,56,3658,187,671
Sunscreen would probably suffice.,280,16,0.03570404359026829,213,1.4071428571428573,82,2480,182,671
I cross-train with Shakespeare in the Park.,280,24,0.03846546290810358,214,1.4071428571428573,66,2946,190,671
You're not fooling anyone Lance!,278,26,0.039322025154571075,215,1.4064748201438848,61,349,191,671
This helmet just doesn't work without the suit.,278,23,0.03831847668829981,216,1.4064748201438848,67,1408,188,671
My insurance doesn't kick in until the end of the month.,278,19,0.03693802440555238,217,1.4064748201438848,75,2300,184,671
It seemed easier than getting my brakes fixed.,278,25,0.03899037907067681,218,1.4064748201438848,63,2345,190,671
It’s cheaper than healthcare.,278,21,0.035686350883067534,219,1.4064748201438848,64,2887,193,671
This is not what I meant when I said you should use protection.,274,29,0.040720373308406506,220,1.405109489051095,53,1061,192,671
This kit received the highest rating on crash tests.,274,25,0.03887279139443869,221,1.405109489051095,60,3695,189,671
I haven't been riding in ages.,272,25,0.039586721966256025,222,1.4044117647058822,60,142,187,671
"A neon green helmet? Sharon, you look like a nerd.",272,27,0.04026628620283345,223,1.4044117647058822,56,837,189,671
Your other bike is a horse?,272,21,0.0381913348675322,224,1.4044117647058822,68,1413,183,671
Have you seen the way New Yorkers drive? A helmet isn’t enough,272,20,0.03729271374270626,225,1.4044117647058822,69,1747,183,671
"I know it's a bit clunky.  But when I fall down, I skin the asphalt!",272,21,0.0381913348675322,226,1.4044117647058822,68,2277,183,671
I see you’re training for the Iron Man.,272,20,0.03637189763576936,227,1.4044117647058822,67,3681,185,671
"I had a horse and chariot, but parking was impossible.",270,21,0.03838188945580538,228,1.4037037037037037,67,1472,182,671
Is my helmet crooked? I don't want people staring at me funny.,269,23,0.03917521414593495,229,1.4014869888475836,62,1057,184,671
Courier for six years in Midtown.,269,26,0.04022343087203965,230,1.4014869888475836,56,1253,187,671
....The weight actually helps on the way down to work.... I switch to my Age of Enlightenment outfit on the way home.,269,23,0.03917521414593495,231,1.4014869888475836,62,1427,184,671
I'd race – if I only had the heart.,269,27,0.03952770841606967,232,1.4014869888475836,52,3315,190,671
I'm on my way to knight school.,232,15,0.03999361504547957,233,1.4008620689655173,63,2621,154,671
Are you going to Scarborough Fair?,267,22,0.03901721516753646,234,1.400749063670412,63,1373,182,671
"And on Fridays, I catapult to the city.",195,16,0.045639926684266,235,1.4,46,5,133,671
You insisted that the night ride invite didn’t have a typo. Well: this is where we find out who was right.,265,29,0.04169095918492065,236,1.4,48,90,188,671
"Honestly, I'm just happy I made it past the swimming leg.",265,20,0.03848176448432855,237,1.4,66,1734,179,671
"No, just the usual parent/teacher meetings.",265,22,0.03921762010501112,238,1.4,62,2947,181,671
I just don't like how I look in spandex.,265,22,0.03921762010501112,239,1.4,62,3107,181,671
"Yeah, I suppose the fixed gear is a little anachronistic.",265,23,0.039580418026314394,240,1.4,60,3233,182,671
It does give you a downhill advantage.,261,17,0.03772161883007554,241,1.3984674329501916,70,534,174,671
Difficult? This is a piece of cake after the swim leg.,261,16,0.03732891752912161,242,1.3984674329501916,72,2469,173,671
"I’m just saying that chain mail
 might be more breathable",261,18,0.03673199448706322,243,1.3984674329501916,63,3270,180,671
I shifted into 17th century gear and this happened.,264,24,0.040026534501017466,244,1.3977272727272727,57,1313,183,671
"I asked for a noble steed, and I got this ten speed.",259,20,0.039077118512035214,245,1.3976833976833978,63,62,176,671
"Without the rest of the outfit, the helmet just didn't look right.",262,25,0.04059989261482832,246,1.3969465648854962,54,1995,183,671
Have you seen a white stallion by any chance?,262,22,0.039504542675340266,247,1.3969465648854962,60,2663,180,671
Don't tell the Met Museum staff that you saw me.,262,25,0.04059989261482832,248,1.3969465648854962,54,3459,183,671
"The cabbies don't seem to notice, but it freaks out the SUVs from Jersey.",262,26,0.04095850025474803,249,1.3969465648854962,52,3653,184,671
This museum job is killing me.,257,28,0.04226343050290286,250,1.3968871595330739,46,641,183,671
I said I like cycling AT night!,257,24,0.0407995370946093,251,1.3968871595330739,54,3145,179,671
Just found out my agent sent me to the wrong audition .,257,25,0.041170390571613785,252,1.3968871595330739,52,3497,180,671
A friend told me to try knight riding. I wish he would've texted me.,257,22,0.040047528784742145,253,1.3968871595330739,58,3761,177,671
I avoid hills like the plague.,255,18,0.038698144280023314,254,1.396078431372549,65,109,172,671
Can't talk now. It looks silly being on a bike with a phone.,255,22,0.0402623936600352,255,1.396078431372549,57,384,176,671
My lance is still stuck in the BMW that tried to run the red light.,255,28,0.042500956483505804,256,1.396078431372549,45,1300,182,671
"Statistics show that cycling takes more lives every year than jousting. So, no Karen, I don't think it's ""too much"".",255,22,0.0402623936600352,257,1.396078431372549,57,1577,176,671
It's not a water bottle. It's 3-in-1 oil.,255,22,0.0402623936600352,258,1.396078431372549,57,2029,176,671
You wouldn't need all that armour if you just put your phone away!,255,25,0.04139680932903221,259,1.396078431372549,51,2178,179,671
It blocks 99% of UV rays!,255,18,0.038698144280023314,260,1.396078431372549,65,3643,172,671
Joust do it,253,23,0.03969784955599011,261,1.3952569169960474,52,946,178,671
Chivalry is going down hill.,253,14,0.029762193038421925,262,1.3952569169960474,61,1030,178,671
I may have to stop soon for an oil change.,253,17,0.03725186813903562,263,1.3952569169960474,64,1127,172,671
"Wait, you said Under Armour?",253,21,0.04009100717064878,264,1.3952569169960474,58,1983,174,671
And you think Gore-tex and plastic will protect you,253,21,0.04009100717064878,265,1.3952569169960474,58,2427,174,671
Last time I was sweating this much I had the black plague.,253,25,0.041626520900802697,266,1.3952569169960474,50,2773,178,671
Who do you think you are...Evel Midieval?,253,22,0.04048034649733127,267,1.3952569169960474,56,3334,175,671
I have overprotective parents.,253,23,0.040865976669241466,268,1.3952569169960474,54,3444,176,671
I just assumed that's why they called it the Ironman.,252,18,0.03897989833471726,269,1.3928571428571428,63,102,171,671
"You can see it, too? I thought it was only emotional.",250,23,0.041184080832965375,270,1.392,52,1033,175,671
So the horse is in the shop?,250,22,0.04079215610874229,271,1.392,54,1288,174,671
On ye left!,248,20,0.03660098048878066,272,1.3911290322580645,51,98,177,671
I have a meeting at The White House,248,24,0.04180616053433157,273,1.3911290322580645,49,1155,175,671
