,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
101,"Look, they put my pants on one leg at a time just like everybody else.",166,20,0.05438495707250697,102,1.4457831325301205,34,1342,112,638
102,"When you go low, I go high.",166,15,0.05091784368116453,103,1.4457831325301205,44,3515,107,638
103,I only have to wear them until my wife trusts me again.,155,23,0.05942183064828007,104,1.4451612903225806,23,668,109,638
104,"Honestly, I feel 20 pounds lighter.",182,18,0.049571826271437074,105,1.445054945054945,45,4432,119,638
105,"With the Drone-penders 2.0, there's no chance of getting caught with your pants down.",169,16,0.05095453208155913,106,1.4437869822485208,43,453,110,638
106,"You ordered a handshake on Amazon, correct?! Here it is!",208,23,0.04753973389163887,107,1.4423076923076923,46,5288,139,638
107,"I know it looks weird, but I haven't been mugged  once since I put them on.",163,15,0.0515591631829603,108,1.4417177914110428,42,1257,106,638
108,Amazon needs a clarification on your order.,195,25,0.05091595467212933,109,1.441025641025641,36,3931,134,638
109,"Amazon Customer Support here, how can I help?",159,17,0.05397295404381149,110,1.440251572327044,36,5274,106,638
110,"To be honest, yes, I am a little worried about the battery life on these things.",150,17,0.05634664206133644,111,1.44,32,3521,101,638
111,Imagine the possibilities for brassieres.,162,16,0.05249788339067427,112,1.4382716049382716,39,373,107,638
112,I don’t  know how I managed before self-driving pants.,162,15,0.051762404546150165,113,1.4382716049382716,41,2358,106,638
113,"Hi, I’m your ride",153,15,0.05393850522600959,114,1.4379084967320261,37,2686,101,638
114,They came free with my Prime membership.,169,14,0.049510720004115875,115,1.4378698224852071,46,1900,109,638
115,"The view was great, but the wedgie was brutal.",190,23,0.05081954501993655,116,1.436842105263158,37,4197,130,638
116,They have two speeds...tenor and soprano.,174,22,0.05369992617310499,117,1.4367816091954022,32,509,120,638
117,"Now, Prime members can be delivered to their online orders.",165,18,0.053198445294365085,118,1.4363636363636363,36,4449,111,638
118,"Greetings, I'm from Amazon and I'm here to help.",163,15,0.05151408215380799,119,1.4355828220858895,41,5422,107,638
119,I see you're still wearing analog suspenders. You need to think bigger.,186,17,0.04813457306790327,120,1.435483870967742,47,3245,122,638
120,I wanted to fly by the seat of my pants.,177,18,0.05051825176623136,121,1.4350282485875707,41,4433,118,638
121,"Hi, I'm your car-less driver. Where can I drop you?""",168,21,0.05448247910865203,122,1.4345238095238095,31,2096,116,638
122,"The free app syncs with my calendar, so I never forget to wear pants to a meeting.",145,17,0.05774646752680677,123,1.4344827586206896,29,690,99,638
123,They keep me on my toes.,152,15,0.05416678720207256,124,1.4342105263157894,36,4631,101,638
124,I don't mind; I was raised by helicopter parents.,182,18,0.04949774796772316,125,1.434065934065934,43,5339,121,638
125,Go ahead build the wall. I'll make millions.,166,19,0.053627480768604574,126,1.4337349397590362,34,4972,113,638
126,A life well-documented is a life well-lived.,143,15,0.05662931052157336,127,1.4335664335664335,32,2060,96,638
127,"Hi, I'm Frank. Professional drone walker.",143,14,0.055752899062822235,128,1.4335664335664335,34,2336,95,638
128,"I thought about suspenders, but I didn't want to look ridiculous.",150,16,0.05549586651811619,129,1.4333333333333333,33,2364,101,638
129,Just a natural progression from helicopter parents.,194,22,0.04946939924820223,130,1.4329896907216495,40,2526,132,638
130,Basically they're fully autonomous... but I can still take over the zipper in case of an emergency.,164,19,0.05410785110474077,131,1.4329268292682926,33,2128,112,638
131,I am your date.  Match.com now has drone delivery.,164,17,0.052706983911037106,132,1.4329268292682926,37,2588,110,638
132,I also invented noise canceling trousers.,164,15,0.05126785303505357,133,1.4329268292682926,41,4107,108,638
133,Next year I'll just tell them what I want for father's day.,162,16,0.052450526025800186,134,1.4320987654320987,38,2174,108,638
134,I use to be one of those helicopter parents.,169,14,0.04946439515919631,135,1.4319526627218935,45,1524,110,638
135,"I still adjust my fly manually, though.",169,18,0.052235006470793766,136,1.4319526627218935,37,5181,114,638
136,"If they pull my pants any tighter it is going to be
""unmanned"" flight for sure.""",146,19,0.0590489370929472,137,1.4315068493150684,25,3342,102,638
137,I see you're still sporting the analog model.,167,17,0.051999235478116516,138,1.4311377245508983,38,554,112,638
138,Just wait until you see how I hold my socks up.,151,13,0.052747835103946705,139,1.4304635761589404,39,1325,99,638
139,Just because they suspended my driver's license doesn't mean I'm grounded,151,17,0.05599584798139376,140,1.4304635761589404,31,2326,103,638
140,You're late on your Amazon Prime payment,179,18,0.05006965676215789,141,1.4301675977653632,41,1909,120,638
141,"Marvin, this is the last time I'll get your ball off the roof.",193,19,0.047979946055575484,142,1.4300518134715026,45,555,129,638
142,Amazon can now go directly into my wallet and remove money without bothering to delivery anything.,147,15,0.055454510040331716,143,1.4285714285714286,33,964,99,638
143,I can't understand why the judge considers me a flight risk.,161,17,0.05338996180271602,144,1.4285714285714286,35,1593,109,638
144,"Well, when the batteries die, it does get a bit awkward.",161,15,0.05191539769846597,145,1.4285714285714286,39,3817,107,638
145,Alexa sent me.  I'm Greg from Prime Friendship.,159,18,0.054609308164834044,146,1.4276729559748427,32,1545,109,638
146,"I don't like waiting for the ""WALK"" sign.",152,14,0.05329993464144561,147,1.4276315789473684,37,599,101,638
147,They're working on little ones for your socks.,171,17,0.051075888455228424,148,1.4269005847953216,39,2393,115,638
148,Now I really can fly by the seat of my pants.,164,13,0.04973442533824614,149,1.4268292682926829,44,3704,107,638
149,it was either this or an ankle monitor and i'm like so let's have some fun,157,19,0.05585425673803098,150,1.4267515923566878,29,5123,109,638
150,They’re waiting to see if I want to return the pants.,150,16,0.05543940131795853,151,1.4266666666666667,32,1220,102,638
151,It’s best if I don’t tell you where the remote control is.,150,17,0.056240667466759646,152,1.4266666666666667,30,4839,103,638
152,"You did order a lyft, didn’t you?",176,21,0.05254551914344659,153,1.4261363636363635,33,5401,122,638
153,I put my pants on like everyone else. One drone at a time.,169,18,0.05218710640893494,154,1.4260355029585798,36,3137,115,638
154,"Ironically, it was only because two people gave me the same gift that I found a use for them.",162,15,0.0516617171917498,155,1.4259259259259258,39,1219,108,638
155,I put them on same as everyone else; one leg at a time.,162,17,0.05239860932602948,156,1.4259259259259258,33,4989,112,638
156,They work great except for the wedgies.,155,17,0.054881818488162266,157,1.4258064516129032,32,2765,106,638
157,The only downside is that it gives you a really bad wedgie.,141,18,0.05974790212914586,158,1.425531914893617,24,527,99,638
158,"It's a new service called ""Lift.""",181,17,0.049005798232084535,159,1.425414364640884,43,2814,121,638
159,"And if you think that’s impressive, wait until you see how the zipper works.",165,16,0.05169093091982485,160,1.4242424242424243,38,4789,111,638
160,We're still having some problems with the necktie option.,158,19,0.055565306888700254,161,1.4240506329113924,29,1287,110,638
161,I might have to take off early.,158,13,0.05102694777404146,162,1.4240506329113924,41,1825,104,638
162,I also programmed my Roomba to tie my shoes.,151,13,0.052686826073894986,163,1.423841059602649,38,3640,100,638
163,They're a must have for the committed helicopter parent.,144,16,0.057109082218714906,164,1.4236111111111112,29,4395,99,638
164,"I may have been born privileged, but I still put my pants on one drone at a time—just like everyone else does.",163,21,0.055654789030539054,165,1.4233128834355828,27,4859,115,638
165,The settings go from low rider to wedgie.,149,14,0.05402467680723152,166,1.4228187919463087,35,4794,100,638
166,Tssh. You still wearing analogs?,166,18,0.052842504946141254,167,1.4216867469879517,34,3891,114,638
167,"Actually, I don't put my pants on one leg at time!",150,16,0.05537749241945384,168,1.42,31,4993,103,638
168,Two to keep your pants up; six to get airborne.,167,14,0.049766311495389036,169,1.4191616766467066,42,4857,111,638
169,"Sure beats taking a cab, but I wish I had worn my relaxed-fit jeans.",148,16,0.05591794732803181,170,1.4189189189189189,30,3211,102,638
170,Mostly I fly to the battery store,172,21,0.05339693815275792,171,1.4186046511627908,30,4119,121,638
171,This is what I call tech support!,172,15,0.04942910345194765,172,1.4186046511627908,42,4386,115,638
172,Same as everyone. One drone at a time.,165,17,0.05234538155976742,173,1.4181818181818182,35,2600,113,638
173,"I'm Andy, from Amazon's new on-line dating service. Are you Michael?",146,17,0.05730265826981175,174,1.417808219178082,27,2295,102,638
174,It’s the latest from Lyft!,170,13,0.04841628959276017,175,1.4176470588235295,45,168,112,638
175,Hi. Bob from Amazon.,151,15,0.05427232118820632,176,1.4172185430463575,33,4281,103,638
176,Your wife ordered you a friend on Amazon.,151,18,0.056660263936973355,177,1.4172185430463575,27,4932,106,638
177,The only downside is my voice occasionally sounds a little higher.,168,14,0.04953207526817938,178,1.4166666666666667,42,1462,112,638
178,Safe? Of course it's safe. I've got 2 gps-guided drones with 4 gyro-stablized propellers on each for software and hardware fault tolerance. What could possibly go wrong?,180,18,0.049751087439649844,179,1.4166666666666667,39,2045,123,638
179,This seemed more functional than a cape and tights.,137,9,0.050906695062979915,180,1.416058394160584,38,1892,90,638
180,"Well, it was pretty embarrassing when both batteries died at the same time.",190,15,0.046050542976865574,181,1.4157894736842105,49,590,126,638
181,I call them 'willing suspenders of disbelief.',154,15,0.05348502960257234,182,1.4155844155844155,34,4005,105,638
182,...But I still put them on one leg at a time.,142,11,0.05311489869084434,183,1.4154929577464788,37,3793,94,638
183,I'm Frank.  I'll be your Uber driver.,171,19,0.05230183753664467,184,1.4152046783625731,33,3607,119,638
184,Tell me the belt industry isn't nervous.,147,14,0.05447416171511016,185,1.4149659863945578,33,3376,100,638
185,I'm supposed to deliver you to your mother's for Thanksgiving.,188,20,0.04935535562090204,186,1.4148936170212767,38,391,130,638
186,These babies get me to work in 10 minutes but for some strange reason my voice is higher for the rest of the day.,164,15,0.051100736569039955,187,1.4146341463414633,38,401,111,638
187,Gone are the days when I could lift myself by the bootstraps.,152,11,0.05065283027288724,188,1.4144736842105263,41,5198,100,638
188,"They work fine, but I'm having some intimacy issues.",145,10,0.051403861551719325,189,1.4137931034482758,40,667,95,638
189,"I put my pants on just like everyone else, one drone at a time.",167,17,0.05183697799699178,190,1.4131736526946108,35,2240,115,638
190,Helicopter parents are so last year.,167,17,0.05183697799699178,191,1.4131736526946108,35,5361,115,638
191,I’m thinking of calling it “Lyft.”,160,15,0.051994420963414466,192,1.4125,36,1907,109,638
192,I’m the BFF you just ordered on Amazon,160,20,0.05564621795169051,193,1.4125,26,2909,114,638
193,Sorry I'm late. I got held up.,160,17,0.05348506815666658,194,1.4125,32,4090,111,638
194,Hi. I’m Matt from Amazon.,170,17,0.05115324076402742,195,1.411764705882353,36,782,117,638
195,I'm a fly by the seat of your pants type of guy,170,18,0.051829216518647414,196,1.411764705882353,34,5289,118,638
196,"I'm not sure what it does, but I got it with 2-day free shipping from Amazon!",197,24,0.049783388525989555,197,1.4111675126903553,33,4801,140,638
197,"Hi, I'm your driver.  Grab my hand and hold on tight.",180,18,0.049697339015356286,198,1.4111111111111112,38,138,124,638
198,I’m Amazon’s new tech support.,168,13,0.04874410549264197,199,1.4107142857142858,43,4273,112,638
199,"I use to be a Helicopter dad,but I need to keep up with the times.",151,15,0.05420224018798339,200,1.4105960264900663,32,838,104,638
200,Mosquitoes stay clear and my pants stay hiked up. It's a win-win.,156,14,0.05214330548607016,201,1.4102564102564104,36,3195,106,638
201,I have ten minutes to charge these before my pants fall off.,156,14,0.05214330548607016,202,1.4102564102564104,36,3251,106,638
202,I’m gonna need either a belt or a charger in the next 15 seconds.,144,18,0.05864733540346582,203,1.4097222222222223,23,3130,103,638
203,"Other than raising my voice a few octaves, they work fine...",166,19,0.05341379187271508,204,1.4096385542168675,30,1601,117,638
204,Hi I am your Amazon personal shopper...,171,16,0.050229959401311274,205,1.409356725146199,38,501,117,638
205,"Yep, I really am flying by the seat of my pants”.",176,19,0.0511381673563563,206,1.4090909090909092,34,5122,123,638
206,"Hi, I'm the new assistant you ordered from Amazon.",159,18,0.054430223131922445,207,1.4088050314465408,29,525,112,638
207,I found them in SkyMall.”,159,15,0.052190178218615435,208,1.4088050314465408,35,1997,109,638
208,What? You're still using Uber,159,14,0.0514218164458514,209,1.4088050314465408,37,3622,108,638
209,This changes the game for a 5 story walk up!,169,16,0.050646845205163916,210,1.4082840236686391,37,809,116,638
210,"I'm telling you, helicopter parenting isn't enough these days.",147,11,0.0517651359710206,211,1.4081632653061225,38,4556,98,638
211,Practical? No. Suspenseful? Yes.,152,13,0.052270897280421856,212,1.4078947368421053,36,1674,103,638
212,"Talk about ""flying by the seat of your pants.""",157,16,0.05342691498862353,213,1.4076433121019107,32,2536,109,638
213,"Jetson, George Jetson”",167,16,0.051072960978420595,214,1.407185628742515,36,2877,115,638
214,Didn't you order a man from Amazon?,150,17,0.056041424968084036,215,1.4066666666666667,27,1290,106,638
215,Thanks for noticing. I did lose 10 pounds.,155,17,0.05468941455906653,216,1.4064516129032258,29,5217,109,638
216,"Yeah, boxers.  Definitely, boxers.",160,19,0.054870398332867484,217,1.40625,27,1758,114,638
217,"Your mom sent me. She says, ""call her back.""",165,16,0.05042096967604262,218,1.406060606060606,34,2949,115,638
218,"Hi! I’m Dan, the window washer.",175,22,0.05320415977980234,219,1.4057142857142857,27,3120,126,638
219,Would you happen to have 7000 AA batteries?”,185,14,0.04618036555916869,220,1.4054054054054055,47,3690,124,638
220,It was either this or the ankle bracelet,153,16,0.05442091911781219,221,1.4052287581699345,30,3301,107,638
221,"Why yes, my suspenders do come with Bluetooth.",158,17,0.05390348148998782,222,1.4050632911392404,30,2396,111,638
222,No one thought the bra would take off either,168,18,0.05220958566524095,223,1.4047619047619047,32,3224,118,638
223,Everything was going great until  an 8 year old got a hold of the controller.,151,18,0.05652076369099832,224,1.403973509933775,25,1278,108,638
224,"I used to fly by the seat of my pants, but I've modernized.",151,15,0.05412666686543721,225,1.403973509933775,31,5039,105,638
225,"I’m your Lyft driver, just hang tight.",161,13,0.04896354486496669,226,1.4037267080745341,38,5394,110,638
226,"Who knows what the future holds? Right now, they just hold up my pants.",166,15,0.050538477320367585,227,1.4036144578313252,37,3481,114,638
227,All the good jobs are in the cloud.,171,16,0.05016583943338137,228,1.4035087719298245,37,1032,118,638
228,So I no longer have to put my pants on one leg at a time.,186,19,0.049041396233148064,229,1.403225806451613,37,2051,130,638
229,Hi. I’m here with an update on your Amazon order.,144,16,0.05688720662698201,230,1.4027777777777777,26,235,102,638
230,"Cmon, I'll give you a lift.",159,13,0.05056759033422188,231,1.4025157232704402,38,248,108,638
231,I'd love to drop by...what time?,159,12,0.04977418704820484,232,1.4025157232704402,40,836,107,638
232,Thought you’d never ask. To hold my pants up.”,159,13,0.05056759033422188,233,1.4025157232704402,38,1001,108,638
233,I'm beta-testing Uber's new self driving pants.,159,13,0.05056759033422188,234,1.4025157232704402,38,2109,108,638
234,Thank you for calling Air Taxi.  Hold my hand tightly.,159,18,0.05436118718083454,235,1.4025157232704402,28,2237,113,638
235,It’s only annoying when I have to go to the bathroom.,159,10,0.04731421782730492,236,1.4025157232704402,43,3098,106,638
236,Just don't clip them to your underwear,159,16,0.05287641893991795,237,1.4025157232704402,32,3535,111,638
237,How do you do? I'm the new butler you ordered 2 hours ago from Amzon,164,13,0.04947692288515522,238,1.4024390243902438,40,2906,111,638
238,I just let myself fly by the seat of my pants.,169,17,0.05127256777734105,239,1.4023668639053255,34,1242,118,638
239,Now if I can just work out the wedgie problem.,174,13,0.04747252157780845,240,1.4022988505747127,44,2858,117,638
240,"As beta testing goes, it could be worse. There's a jockstrap version of this thing.",179,21,0.05166219170862725,241,1.4022346368715084,30,16,128,638
241,I'm your lift driver.,147,10,0.050769738015496675,242,1.401360544217687,39,1167,98,638
242,I think of myself as upwardly mobile,157,17,0.05411370174849541,243,1.4012738853503184,29,625,111,638
243,Surveillance or delivery?,157,15,0.052583020855299874,244,1.4012738853503184,33,3329,109,638
244,I've stopped using lyft.,157,16,0.05335385084131237,245,1.4012738853503184,31,3892,110,638
245,And they delivered themselves!,172,18,0.05127232257480401,246,1.4011627906976745,33,2817,121,638
246,They come with Amazon Prime Wardrobe.  Returns are super fast.,185,13,0.045476973422088826,247,1.4,48,405,124,638
247,"Hi George.  By shaking my hand, you accept our terms and conditions.",180,18,0.04957923515605318,248,1.4,36,817,126,638
248,Some days I just need a lift.,150,17,0.05596419436974089,249,1.4,26,1654,107,638
249,Lyft? I' ll show you lift!,155,16,0.05384270096701638,250,1.4,30,1841,109,638
250,Don’t be offended if I start talking down to you.,165,11,0.04771187236136982,251,1.4,44,2057,110,638
251,It's my Halloween costume: I'm the Suspension of Disbelief.,160,15,0.05070261055390672,252,1.4,33,4782,112,638
252,It's part of H.R.'s new sexual harassment prevention program.,168,17,0.051454383024102046,253,1.3988095238095237,33,3237,118,638
253,It helps keep me on my toes.,168,11,0.04711515187084436,254,1.3988095238095237,45,3795,112,638
254,Nice pants. You pull them up yourself?,163,15,0.05114746143777525,255,1.3987730061349692,35,1398,113,638
255,"If I am not back in five minutes, call the F. A. A.",153,12,0.05108040607225886,256,1.3986928104575163,37,1736,104,638
256,My kids think I'm one of those helicopter parents,153,16,0.05434340008252037,257,1.3986928104575163,29,3899,108,638
257,I’m done flying by the seat of my pants!,186,18,0.048385482229513534,258,1.3978494623655915,38,4002,130,638
