,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
69,70,The vote was unanimous.,1.623634558093347,0.022445202295365584,1007.0,516.0,354.0,137.0
70,71,The Bills just keep piling up.,1.609936575052854,0.024464843790909352,946.0,524.0,267.0,155.0
71,72,Never mind. It looks like they fixed the copier.,1.5894263217097864,0.02569331219976704,889.0,518.0,218.0,153.0
72,73,"...when I said, ""I wish we had 100 Howards,"" I was speaking figuratively.",1.5894039735099337,0.02376967292940881,906.0,494.0,290.0,122.0
73,74,The engineering department is here for the diversity training.,1.5883668903803132,0.02548518878970081,894.0,519.0,224.0,151.0
74,75,"The Yes-Men are here, sir.",1.5711574952561669,0.030453506960675336,527.0,290.0,173.0,64.0
75,76,"Well, we did tell George to go find himself.",1.5667752442996743,0.02845549454237876,614.0,343.0,194.0,77.0
76,77,Clowns! I said send in the clowns!,1.56390977443609,0.028215561897755224,665.0,384.0,187.0,94.0
77,78,I'm not being racist. They really all do look alike.,1.5628834355828216,0.028568556806685113,652.0,378.0,181.0,93.0
78,79,"Yes, he's here. He looks like he's beside himself.",1.5625,0.02794043971849106,656.0,374.0,195.0,87.0
79,80,Sean Hannity's diversity panel is here!,1.5555555555555556,0.0407756467200674,324.0,191.0,86.0,47.0
80,81,The applicants to be a model for a New Yorker cartoon are arriving.,1.5548902195608785,0.03067702586653848,501.0,279.0,166.0,56.0
81,82,The Xerox guys are here.,1.5545171339563864,0.02851419944288716,642.0,374.0,180.0,88.0
82,83,"Oh, and get this. They all have a pet sheep named Dolly.",1.5544388609715245,0.030244913720500564,597.0,355.0,153.0,89.0
83,84,Please alert Sarah Huckabee Sanders that Trump’s panel on diversity has just adjourned.,1.5517241379310345,0.030859825025401626,609.0,374.0,134.0,101.0
84,85,They're here for the interviews. I think we may have been a little too specific with the job requirements.,1.5430579964850617,0.030426144403588408,569.0,339.0,151.0,79.0
85,86,"Yes, Sir. Harvey set the 3-D printer on Selfie mode again.",1.541970802919708,0.031531850055640666,548.0,332.0,135.0,81.0
86,87,"Remember that door you said Never open? Ok, Ok, but what do I do now?",1.5381750465549349,0.031048201885155433,537.0,320.0,145.0,72.0
87,88,Yes - I'm just outside. I'm the one with..........You can't miss me.,1.5362595419847331,0.031406202518958544,524.0,313.0,141.0,70.0
88,89,I think they've reached consensus.,1.5355450236966826,0.04855934263110858,211.0,124.0,61.0,26.0
89,90,"I know this will sound weird, but the conference room is full of Dicks.",1.5334685598377282,0.034259894457746035,493.0,311.0,101.0,81.0
90,91,Mr. Shaffer? About your 1967 Sperm donation....,1.5316973415132924,0.032609648855185185,489.0,295.0,128.0,66.0
91,92,"Tell me again exactly, what does he look like?",1.5262054507337526,0.03175276209810665,477.0,281.0,141.0,55.0
92,93,"Ok, I will need a better description than ""the dorky one with glasses.""",1.522222222222222,0.05193676355710677,180.0,107.0,52.0,21.0
93,94,"It appears the Senate Women's Health Care Panel has already adjourned, ma'am.",1.5187793427230047,0.03456837380606412,426.0,260.0,111.0,55.0
94,95,I'm afraid none of the applicants really stand out.,1.5155131264916468,0.03350818469730996,419.0,249.0,124.0,46.0
95,96,OMG ... they all have identical ties.,1.5142857142857142,0.03669137337086528,420.0,270.0,84.0,66.0
96,97,"Hi, it's Janice. Could you send someone over to fix our copier?",1.5141509433962264,0.035175502451591574,424.0,264.0,102.0,58.0
97,98,It's true... accountants can multiply.,1.5139318885448916,0.03906086867273987,323.0,196.0,88.0,39.0
98,99,And get this—they all got out of the same car.,1.5137614678899085,0.039897251925315035,327.0,203.0,80.0,44.0
99,100,The accountants are rioting.,1.5129411764705882,0.036202876947492926,425.0,272.0,88.0,65.0
100,101,It's about that redundancy consultant we hired.,1.5124653739612188,0.037028964919048224,361.0,220.0,97.0,44.0
101,102,"Trust me, he's gone viral.",1.511166253101737,0.036404093542110515,403.0,254.0,92.0,57.0
102,103,Oh and don't forget the name tags.,1.5108433734939757,0.03305288032957017,415.0,245.0,128.0,42.0
103,104,They seem to have learned how to open the door. Bring some accountant food and I'll lure them back to work.,1.5098522167487685,0.03534872373735076,406.0,251.0,103.0,52.0
104,105,Can I call you later? I'm about to meet with the President's cabinet.,1.5089514066496164,0.03655061880161284,391.0,245.0,93.0,53.0
105,106,You know how you said you wished you had a hundred guys just like Harold?,1.5088607594936707,0.03555301870439237,395.0,243.0,103.0,49.0
106,107,I have to go. We're being investigated by the Freds.,1.5085574572127138,0.03446529926976853,409.0,249.0,112.0,48.0
107,108,Get Quality Control over here now. One of them has pants that are too dark.,1.5053763440860215,0.03641282388641928,372.0,229.0,98.0,45.0
108,109,We're going to need name tags.,1.5026455026455026,0.03458933777140101,378.0,226.0,114.0,38.0
109,110,"Hello, could you send out a tech for our 3-D printer?",1.5012987012987014,0.037531493868345485,385.0,248.0,81.0,56.0
110,111,I think we should expand our target demographic.,1.4944751381215469,0.0367494525436339,362.0,226.0,93.0,43.0
111,112,I think I'm going to need a more detailed description.,1.4944751381215469,0.0367494525436339,362.0,226.0,93.0,43.0
112,113,You know perfectly well that's not what I meant when I asked you to send me a bunch of fresh herbs.,1.4899135446685878,0.03879662532165721,347.0,224.0,76.0,47.0
113,114,"I'd say the staff is of one mind, yes.",1.4899135446685878,0.03566462247545043,347.0,210.0,104.0,33.0
114,115,"Sorry, I'm having trouble finding the original.",1.4894894894894894,0.037469093504209336,333.0,206.0,91.0,36.0
115,116,Bob 13 ?? Bob 13?? Phone's for you.,1.4884393063583814,0.038228967333880134,346.0,221.0,81.0,44.0
116,117,Not bugs....an infestation of Dougs.,1.4883720930232558,0.05247082310034184,172.0,107.0,46.0,19.0
117,118,I think we're going to need a bigger men's room.,1.4852071005917158,0.03383832413210157,338.0,197.0,118.0,23.0
118,119,Tell the 3D printer guy to get up here damn quick!!,1.4850299401197604,0.03665358848363635,334.0,205.0,96.0,33.0
119,120,"Hello, Equifax? I'm calling about a large case of identity theft.",1.4797507788161994,0.03822869115872735,321.0,202.0,84.0,35.0
120,121,"Sorry to bother you sir, but the 3D printer is stuck on ""dork"".",1.4796238244514106,0.03966718898748023,319.0,206.0,73.0,40.0
121,122,Honey? I think I'm at the wrong Men's Warehouse.,1.4788273615635181,0.0405688062585029,307.0,199.0,69.0,39.0
122,123,Gimme my agent. This is the worst ever Bachelorette season!,1.4763406940063093,0.0415662581367127,317.0,213.0,57.0,47.0
123,124,We need a repairman right away! The 3-D printer won't turn off!,1.4758842443729905,0.03831980081439499,311.0,195.0,84.0,32.0
124,125,The Republicans are here.,1.4758842443729905,0.04016989278822568,311.0,202.0,70.0,39.0
125,126,The Bills are adding up.,1.4757281553398058,0.04010398699749862,309.0,200.0,71.0,38.0
126,127,I'm afraid you'll have to be a little more specific.,1.4752475247524752,0.040965704342325694,303.0,198.0,66.0,39.0
127,128,I'm looking at him right now.,1.473856209150327,0.03931957025023355,306.0,195.0,77.0,34.0
128,129,Can I call you back? Everyone and his brother just showed up.,1.4722222222222223,0.03992858295216797,288.0,182.0,76.0,30.0
129,130,How would I know if they're anatomically correct?,1.4714828897338403,0.043691202354964036,263.0,172.0,58.0,33.0
130,131,Please tell me I'm looking for someone without glasses.,1.4691780821917808,0.0376926242261417,292.0,179.0,89.0,24.0
131,132,"No mom, all the guys here are the same.",1.4659498207885304,0.03857698727225302,279.0,172.0,84.0,23.0
132,133,"Yeah, hang on, it looks like the conference on women's health is getting out.",1.465034965034965,0.043062489316584567,286.0,193.0,53.0,40.0
133,134,I almost didn't recognize you guys.,1.4628975265017667,0.041637837912197266,283.0,186.0,63.0,34.0
134,135,"Yes, sir, the Diversity Committee is here to see you.",1.4626334519572954,0.04364226530981215,281.0,191.0,50.0,40.0
135,136,"Hang on, the President's focus group is just now leaving.",1.4626334519572954,0.04305587625978137,281.0,189.0,54.0,38.0
136,137,"No, I would describe it more like a ‘flash Bob.’",1.4626334519572954,0.04275966627629817,281.0,188.0,56.0,37.0
137,138,"Sir, the Diversity Committee meeting just adjourned.",1.4626334519572954,0.041858461495243096,281.0,185.0,62.0,34.0
138,139,Remember that zealous sperm donor we had 40 years ago?,1.4620938628158844,0.039758726894218215,277.0,175.0,76.0,26.0
139,140,How was the ad worded for the current job opening?,1.4603174603174602,0.03988124537200773,252.0,155.0,78.0,19.0
140,141,Who authorized a 3-D printer for Accounting?,1.4594594594594594,0.04136276729037984,259.0,165.0,69.0,25.0
141,142,"Trust me, none of the guys at work are my type.",1.4580152671755726,0.0420717203835808,262.0,170.0,64.0,28.0
142,143,"Didn't you say, ""When Willard died they broke the mold?""",1.454198473282443,0.04100004274396565,262.0,168.0,69.0,25.0
143,144,Where should I send the diversity committee?,1.454198473282443,0.04308698506164746,262.0,174.0,57.0,31.0
144,145,"No, I haven't found him yet, but your description was very accurate.",1.454198473282443,0.04064180166065976,262.0,167.0,71.0,24.0
145,146,You guys are all the same.,1.4538461538461538,0.04434892728626856,260.0,176.0,50.0,34.0
146,147,"No, Mr. President, facing a different direction does not qualify as diversity.",1.4526748971193415,0.044068999095030974,243.0,160.0,56.0,27.0
147,148,"Yes, Mr. Giddes, they've finally hatched",1.45136186770428,0.04335073921236808,257.0,171.0,56.0,30.0
148,149,The applicants are here. Our diversity initiative is not working.,1.4509803921568627,0.040670855593455776,255.0,162.0,71.0,22.0
149,150,"Yes Bernice, I DO know accountants are good at multiplication....",1.4489795918367347,0.040615094442667546,245.0,154.0,72.0,19.0
150,151,Is it possible my online dating profile was too specific?,1.4470588235294115,0.044286896801538585,255.0,173.0,50.0,32.0
151,152,He has a scar where?,1.4457831325301205,0.042113116473484674,249.0,162.0,63.0,24.0
152,153,No sir. I wouldn't say that any candidate has stood out thus far.,1.445344129554656,0.04196628310005851,247.0,160.0,64.0,23.0
153,154,You'll have to give me a little more to go on.,1.4448979591836737,0.04338205524692168,245.0,162.0,57.0,26.0
154,155,What kind of sperm bank only has one donor?,1.4448979591836737,0.04338205524692168,245.0,162.0,57.0,26.0
155,156,"Don't ask why, just tell me: is it a SCHOOL of accountants or a GAGGLE of accountants?",1.4421487603305785,0.04415146177081701,242.0,162.0,53.0,27.0
156,157,"A Mr. Schrödinger to see you, sir.",1.4377682403433476,0.046193663112051225,233.0,160.0,44.0,29.0
157,158,It was unanimous.,1.4377682403433476,0.040655526402769995,233.0,147.0,70.0,16.0
158,159,I distinctly ordered no moustache!,1.4358974358974361,0.0362229577158562,234.0,139.0,88.0,7.0
159,160,It must have been a long delivery for their Mom.,1.4358974358974361,0.04682393862616325,234.0,163.0,40.0,31.0
160,161,Doctor Schrödinger was right! We found the portal to the accounting universe!,1.4353448275862069,0.04210956704740101,232.0,150.0,63.0,19.0
161,162,I'm pretty sure they're not from Black Lives Matter....,1.4347826086956519,0.044119067354627575,230.0,153.0,54.0,23.0
162,163,The diversity and inclusion meeting just let out.,1.4347826086956519,0.046220704293847635,230.0,158.0,44.0,28.0
163,164,We're being audited.,1.4336283185840708,0.0468274568330016,226.0,156.0,42.0,28.0
164,165,Remember when you told Bob from accounting he was so bad at his job that you weren't even sure he knew how to multiply.,1.4330357142857142,0.04671194108049506,224.0,154.0,43.0,27.0
165,166,So far nobody really stands out.,1.4325581395348836,0.04586157342531255,215.0,144.0,49.0,22.0
166,167,"I know it’s not politically correct, but they all look the same to me.",1.4317180616740088,0.044957763924955436,227.0,153.0,50.0,24.0
167,168,Would you believe I'm looking at QUINTUPLETS ??!!,1.4317180616740088,0.04830195872142059,227.0,161.0,34.0,32.0
168,169,"Yes, the Women's Reproductive Rights meeting is just breaking up now Congressman",1.4311111111111108,0.04780545525385382,225.0,158.0,37.0,30.0
169,170,"By chance, are these guys all from Brazil ??",1.4304932735426008,0.0472814979722208,223.0,155.0,40.0,28.0
170,171,Did you say a bald guy with glasses and a moustache?,1.4298642533936652,0.03852560782653515,221.0,135.0,77.0,9.0
171,172,The witnesses in the plastic surgery malpractice case just arrived.,1.4285714285714286,0.04505379224596762,217.0,145.0,51.0,21.0
172,173,Groucho Marx Friday has been very popular.,1.4285714285714286,0.045991118607390136,217.0,147.0,47.0,23.0
173,174,"Tell central casting more hair, less mustache.",1.4285714285714286,0.03840757774368776,217.0,132.0,77.0,8.0
174,175,"Hello, Security? Fred's gone viral.",1.4272727272727272,0.047309593824472036,220.0,153.0,40.0,27.0
175,176,"You know how it goes. You've seen one, you've seen them all.",1.425233644859813,0.04249257919344596,214.0,138.0,61.0,15.0
176,177,I told you. All men are the same.,1.4245283018867925,0.043280602082649056,212.0,138.0,58.0,16.0
177,178,They tell me it's Trump's new Diversity Initiative.,1.4225352112676055,0.04610140465975353,213.0,145.0,46.0,22.0
178,179,I'd like to place an order for name tags.,1.4195121951219511,0.04637040048991623,205.0,139.0,46.0,20.0
179,180,Maybe my Match.com ad was TOO specific.,1.4195121951219511,0.04789244266636174,205.0,142.0,40.0,23.0
180,181,"I said, 'Send in the clowns,' not the clones!",1.4195121951219511,0.04479667419172655,205.0,136.0,52.0,17.0
181,182,Yes. I have some men here with some complaints about the new facial recognition software.,1.4195121951219511,0.04789244266636174,205.0,142.0,40.0,23.0
182,183,Did you tell accounting that there were free donuts on the fifth floor today?,1.4195121951219511,0.04637040048991623,205.0,139.0,46.0,20.0
183,184,It's not racist to say if they all really do look alike,1.4182692307692308,0.047369139728542536,208.0,144.0,41.0,23.0
184,185,The President's cabinet meeting is over.,1.4166666666666667,0.050012877056518426,204.0,146.0,31.0,27.0
185,186,My mother was right; all men really are the same.,1.4166666666666667,0.04383772017085473,204.0,134.0,55.0,15.0
186,187,"I've said it before and I'll say it again, Barbara. Men are all the same!",1.4166666666666667,0.04383772017085473,204.0,134.0,55.0,15.0
187,188,"No, really -- when you've seen one you have seen them all.",1.4158415841584158,0.045232082169012464,202.0,135.0,50.0,17.0
188,189,If I've seen Juan? I've seen them all!,1.4158415841584158,0.048388978090039496,202.0,141.0,38.0,23.0
189,190,You'll never believe this. Everyone is wearing the same tie.,1.415,0.050264376427927984,200.0,143.0,31.0,26.0
190,191,"No, I said twenty copies of *the* bill from accounting!",1.414141414141414,0.04857620134739929,198.0,138.0,38.0,22.0
191,192,My personal ad may have been too specific,1.414141414141414,0.04804553230419855,198.0,137.0,40.0,21.0
192,193,I don't recognize any of them.,1.414141414141414,0.0496205165555706,198.0,140.0,34.0,24.0
193,194,"Try ""Force Quit."" If that doesn't work, unplug the damn thing.",1.413265306122449,0.049467470296999765,196.0,138.0,35.0,23.0
194,195,The doppel gang is here.,1.4123711340206186,0.048757410873295125,194.0,135.0,38.0,21.0
195,196,It's astounding. All the men coming out of the room are wearing the same ties.,1.4120603015075377,0.04889807934111663,199.0,140.0,36.0,23.0
196,197,I'm really not surprised that they all look alike but what are the odds that they would wear the same tie?,1.4111675126903551,0.049260414172395656,197.0,139.0,35.0,23.0
197,198,Mr. Lemming is here.,1.4093264248704662,0.04723097060493402,193.0,132.0,43.0,18.0
198,199,Can you be way way way more specific?,1.4083769633507854,0.04757746561621742,191.0,131.0,42.0,18.0
199,200,"I think I may have figured out what that ""Multiverse"" button on our copy machine does, Marge.",1.4083769633507854,0.04757746561621742,191.0,131.0,42.0,18.0
200,201,The guys from Xerox are here.,1.4074074074074074,0.050781805628487615,189.0,135.0,31.0,23.0
201,202,"Mm mm. I'm not sure, describe him again.",1.4074074074074074,0.043627334309253585,189.0,123.0,55.0,11.0
202,203,It appears we have an embarrassment of Richards.,1.4071856287425148,0.049640282123672816,167.0,113.0,40.0,14.0
203,204,I don't think I'm going to fit in here.,1.4064171122994653,0.05004520395370915,187.0,132.0,34.0,21.0
204,205,Is this a metaphor or a facsimile?,1.4064171122994653,0.04769191140746937,187.0,128.0,42.0,17.0
205,206,"You were right, Mother. Men are all the same.",1.4055555555555554,0.04707273597205303,180.0,121.0,45.0,14.0
206,207,"Hurry, I believe they're collating.",1.4052631578947368,0.046544396702952406,190.0,129.0,45.0,16.0
207,208,"He's bald, with glasses and a mustache. You'll know him when you see him.",1.4043715846994536,0.040294248419108836,183.0,114.0,64.0,5.0
208,209,Go ahead and break the mold now.,1.4043715846994536,0.04903332112516217,183.0,127.0,38.0,18.0
209,210,Did you by any chance order every woman's first husband?,1.4043715846994536,0.04903332112516217,183.0,127.0,38.0,18.0
210,211,"Did you really say, ""Send in the clones?""",1.4043715846994536,0.04454123817232195,183.0,120.0,52.0,11.0
211,212,"I'm concerned about our lack of diversity, sir.",1.4042553191489362,0.04565442890473621,188.0,126.0,48.0,14.0
212,213,"Who let the Dougs out? Who, who, who, who?!",1.403225806451613,0.046610814082414714,186.0,126.0,45.0,15.0
213,214,Tell Spielberg the Stepford husbands have arrived.,1.403225806451613,0.04723018767899647,186.0,127.0,43.0,16.0
214,215,You're going to have to be a little more specific.,1.4021739130434785,0.05119129939592887,184.0,132.0,30.0,22.0
215,216,Perhaps you'll recognize me.,1.4010989010989008,0.04980679697049967,182.0,128.0,35.0,19.0
216,217,"Hey Mom, I'm going to call you back. The Senate just came out from voting on the abortion rights of women.",1.4010989010989008,0.052766285295973,182.0,133.0,25.0,24.0
217,218,Who ordered a gross of Freds?,1.4010989010989008,0.04919353876847534,182.0,127.0,37.0,18.0
218,219,Jim asked that you stop cc'ing him.,1.4010989010989008,0.04857253842111197,182.0,126.0,39.0,17.0
219,220,How many accountants DOES it take to change a light bulb?,1.4010989010989008,0.04600478689321411,182.0,122.0,47.0,13.0
220,221,No I can't tell them apart......they are all wearing the same tie!,1.4,0.051422954971020333,180.0,129.0,30.0,21.0
221,222,"Trust me, you've seen one, you've seen them all.",1.3988764044943822,0.04600451212862789,178.0,119.0,47.0,12.0
222,223,"Your 9:00, 9:15, 9:30, 9:45, 10:00, 10:15, 10:30, 10:45, 11:00, 11:15, 11:30, 11:45, 12:00, 12:15, 12:30, 12:45, 1:00, 1:15, 1:30, 1:45, 2:00, 2:15, 2:30, 2:45, 3:00, 3:15, 3:30, 3:45, 4:00, 4:15, 4:30, and 4:45 are here.",1.3977900552486189,0.04339742958376899,181.0,118.0,54.0,9.0
223,224,We seem to be having a problem in the copy room.,1.3977900552486189,0.04745167035741093,181.0,124.0,42.0,15.0
224,225,"Hold on, I think I see someone I know",1.3977900552486189,0.046800359672799066,181.0,123.0,44.0,14.0
225,226,"Uh, I don't think it's the toner this time.",1.3965517241379308,0.05012704974384207,174.0,122.0,35.0,17.0
226,227,"Mom, I'm telling you… Men are all the same.",1.3965517241379308,0.04809780464694602,174.0,119.0,41.0,14.0
227,228,Bob's been at the 3D printer again.,1.3965517241379308,0.05143542215372763,174.0,124.0,31.0,19.0
228,229,I'm in the copy room.,1.3942857142857144,0.04718488448592695,175.0,119.0,43.0,13.0
229,230,The Republican caucus appears to be breaking up.,1.393063583815029,0.049622745462195805,173.0,121.0,36.0,16.0
230,231,What's our policy regarding asexual harassment?,1.3926380368098161,0.05032318698102728,163.0,113.0,36.0,14.0
231,232,The meeting on diversity has just ended.,1.3905325443786982,0.04902000014161975,169.0,117.0,38.0,14.0
232,233,So tell me again about corporate's new diversity program?,1.3905325443786982,0.047561283178810775,169.0,115.0,42.0,12.0
233,234,I don't see anyone I know.,1.3905325443786982,0.050436545977631864,169.0,119.0,34.0,16.0
234,235,It's hard to decide - they seem equally qualified.,1.3905325443786982,0.04902000014161975,169.0,117.0,38.0,14.0
235,236,"No, you've never seen manspreading like this before.",1.3905325443786982,0.054465580314193726,169.0,125.0,22.0,22.0
236,237,Wait! There he is.,1.3892215568862276,0.05085680955745829,167.0,118.0,33.0,16.0
