,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
41,"No Jack, I don't think yelling ""squirrel"" will be funny.",173,32,0.05870714503392754,42,1.6647398843930636,51,3209,90,658
42,I’d work hard too if I could retire at age 10.,181,36,0.05874740931823759,43,1.6629834254143647,48,5442,97,658
43,I don’t know. Why don’t you ask that bitch sitting next to you?,178,37,0.060093475742304774,44,1.6629213483146068,44,3871,97,658
44,The boss rewards loyalty.,172,30,0.05785323223331704,45,1.6627906976744187,54,283,88,658
45,"Be nice to Gary, he just got neutered yesterday.",174,30,0.05743803437696752,46,1.6551724137931034,54,3813,90,658
46,I can get used to everything but the drinking out of the toilet.,165,29,0.05934761455715757,47,1.6545454545454545,50,2312,86,658
47,"They only have one year of experience. Well,technically seven.",165,31,0.0605801866424966,48,1.6545454545454545,46,5649,88,658
48,"I said, do you want to go for a W-A-L-K with me at lunch.",179,37,0.05995341119719578,49,1.6536312849162011,43,1306,99,658
49,"Our technical support guy went out on break, got distracted by a squirrel, and never came back.",183,30,0.055236097181445044,50,1.650273224043716,59,5080,94,658
50,Every minute seems like seven here.,171,30,0.058341771001455385,51,1.6491228070175439,51,3394,90,658
51,How am I the office bitch?,176,37,0.06088073579183238,52,1.6477272727272727,40,151,99,658
52,"Whatever you do, DO NOT use the squirrel emoji.",181,33,0.05740718768453157,53,1.6464088397790055,51,3315,97,658
53,Whose butt do you have to sniff to get a set of headphones around here?,158,31,0.06290294561118438,54,1.6455696202531647,40,4717,87,658
54,What are the policies regarding petting?,169,28,0.05775278419138375,55,1.6449704142011834,53,4035,88,658
55,"Fine, I was wrong. Maybe they can be taught some new things.",194,32,0.0538211290094422,56,1.6443298969072164,61,1612,101,658
56,Every year I work here  feels like seven!,154,30,0.06361661241220307,57,1.6428571428571428,39,1944,85,658
57,I'm going for a W.A.L.K. on break.,176,34,0.05933857936604682,58,1.6420454545454546,45,3693,97,658
58,"Come ON, Brian. The log-in is 'who's a good boy?' Just write it DOWN!",147,30,0.06614198871986889,59,1.6394557823129252,34,1023,83,658
59,Whose butt do we have to sniff to get ahead in this company?,180,32,0.057229589179433514,60,1.6388888888888888,51,5487,97,658
60,Somehow I'm still the lowest paid person here.,177,34,0.059113778309474216,61,1.6384180790960452,45,2759,98,658
61,No—it’s YOUR turn to walk the new guy.,188,32,0.05527274281694412,62,1.6382978723404256,56,5226,100,658
62,I miss the days when they just played poker.,178,31,0.05725032178401394,63,1.6348314606741574,51,4009,96,658
63,I refuse to roll over to get a promotion.,177,31,0.05753729265158057,64,1.6327683615819208,50,3470,96,658
64,They might leave if you hit the pound key.,174,30,0.05776947414116523,65,1.632183908045977,50,307,94,658
65,"It's not so much their work ethic, but their constant need to be praised.",176,31,0.05782708162737898,66,1.6306818181818181,49,3580,96,658
66,Am I the only one who can never hear the lunch whistle?,161,36,0.06523957031920573,67,1.6273291925465838,29,2678,96,658
67,And we keep getting hacked because everyone’s password is “squirrel”.,169,35,0.06210669228336799,68,1.6272189349112427,36,4875,98,658
68,Should I report the inappropriate sniffing to HR?,174,33,0.05954179981609923,69,1.6264367816091954,43,1273,98,658
69,'Don't let them know we're going for a w-a-l-k later.',176,27,0.055610542773223026,70,1.625,56,2221,93,658
70,"They’re loyal, they’re obedient, they work for scraps... who wouldn’t be worried about job security?",165,25,0.05725393388596726,71,1.6242424242424243,53,2203,87,658
71,Would it kill them to hire one cat?,204,36,0.05381609416751663,72,1.6225490196078431,55,4359,113,658
72,They're computer Labs.,169,29,0.05867998084942591,73,1.621301775147929,47,845,93,658
73,I legally changed my name to Fluffy. How did YOU get hired?,153,21,0.05791834990071131,74,1.6209150326797386,53,2904,79,658
74,I’m putting in for a transfer.  Every time his girlfriend calls his tail starts hitting me.,182,34,0.058006220459050795,75,1.620879120879121,45,1689,103,658
75,"I told Rex to fetch me a spoon, and now I have to meet with HR.",195,35,0.05535504051711609,76,1.6205128205128205,51,1758,109,658
76,"You can use the one downstairs, but the hydrant is just for executives.",179,34,0.05880177326827965,77,1.6201117318435754,43,5431,102,658
77,"How did you answer the question ""Who's a good boy?""",176,31,0.05796727642190306,78,1.6193181818181819,47,2060,98,658
78,"He may be a good boy, but he’s a bad boss.",177,29,0.05662222934404939,79,1.615819209039548,51,4210,97,658
79,"I still only make 79 cents on the dollar, but if I say anything then I’M the bitch…",190,32,0.05508218501538648,80,1.6157894736842104,53,2438,105,658
80,"I don't care if it is part of the company culture. The next time I get rubbed behind the ears, I'm walking.",203,37,0.054551765811514524,81,1.6157635467980296,51,2156,115,658
81,"Yes, of course you're a good boy too.",168,24,0.055957840890197126,82,1.6130952380952381,55,1517,89,658
82,Don’t ask me. They all  have top secret clearances from the White House.,175,34,0.059988270023934365,83,1.6114285714285714,39,2906,102,658
83,You wanna go for a W-A-L-K?,193,28,0.05242781303523561,84,1.61139896373057,62,632,103,658
84,Just be glad its not hump day!,159,31,0.06303621957058766,85,1.610062893081761,35,191,93,658
85,If I get sniffed one more time.....,164,31,0.06147483796379448,86,1.6097560975609757,38,749,95,658
86,We must be the diversity hires.,164,27,0.05899058320042143,87,1.6097560975609757,46,3506,91,658
87,Who's leg do you have to hump to get ahead in this place?,187,27,0.05321655223408228,88,1.6096256684491979,60,4514,100,658
88,"They're not that smart.  Yesterday, I asked one to fetch me a latte and he brought back a grande mocha.",156,23,0.05864031333575586,89,1.608974358974359,49,1264,84,658
89,And just who am I going complain to David? Human Resources?,183,29,0.0552509467924834,90,1.6065573770491803,53,4650,101,658
90,"Once the butt sniffing is over, they're actually pretty productive.",193,33,0.054994636568274045,91,1.6062176165803108,51,4065,109,658
91,We don’t call it Hump Day here.,172,36,0.062015503875969,92,1.6046511627906976,32,5049,104,658
92,They just keep accepting cookies.,169,30,0.05947723264022063,93,1.6035502958579881,42,371,97,658
93,The glass ceiling is gone. Now if they'd only do something about the invisible fence.,168,29,0.059186024748647745,94,1.6011904761904763,43,2827,96,658
94,I don't care what you think.  When they hump my leg it is workplace harassment.,173,24,0.05483718485841121,95,1.6011560693641618,56,5221,93,658
95,"I say ""butt sniffer"" one time, and now they are making me do sensitivity training.",183,31,0.05638262341187798,96,1.6010928961748634,48,4855,104,658
96,They sent Lady home because she went into heat.  That’s just not right.,150,23,0.06057147681154877,97,1.6,44,3789,83,658
97,"We thought, instead of a service dog, why not a customer service dog?",185,30,0.055380321626925945,98,1.6,51,5523,104,658
98,Why can't they just use their name to mark their stuff?,187,30,0.05492264231588427,99,1.5989304812834224,52,5184,105,658
99,At least they sent us some young dogs.  Teaching the old ones computer programming was impossible.,172,29,0.058110627928655456,100,1.5988372093023255,45,1245,98,658
100,How does someone like me succeed here? This place is run by men. And now they only hire their best friends!,194,31,0.05386587395512302,101,1.597938144329897,54,4711,109,658
101,"I've only been working here for a year, but it feels like seven.",184,32,0.056696688141983934,102,1.5978260869565217,46,5472,106,658
102,I’m a good girl too. Where’s my treat?,174,24,0.05463047458665862,103,1.5977011494252873,56,1874,94,658
103,Let's go for a w-a-l-k.,181,31,0.05692067732155099,104,1.5966850828729282,46,450,104,658
104,"I've only worked here a month now, but it feels like seven",161,28,0.060650512169022314,105,1.5962732919254659,40,2265,93,658
105,"Bosses hire their best friends,Gil,that's just how this company works.",161,24,0.058033831685953184,106,1.5962732919254659,48,4755,89,658
106,He licked me. Can I call HR?,187,34,0.05702662115404763,107,1.5935828877005347,43,1615,110,658
107,And I still on get 82 cents for every dollar THEY make,182,32,0.057234786391149234,108,1.5934065934065933,44,843,106,658
108,How is sniffing my crotch not harassment?,157,26,0.06058901235770951,109,1.5923566878980893,41,1584,90,658
109,Nothing seems to matter to this company except loyalty.,206,33,0.05235346199257463,110,1.5922330097087378,56,3800,117,658
110,"Now every staff meeting is ""good boy this,"" and ""good boy that.""",196,32,0.05397514273116431,111,1.5918367346938775,52,3369,112,658
111,"On the upside, I have the bathroom all to myself.""",176,24,0.05421980713025482,112,1.5909090909090908,56,3782,96,658
112,I never hear the whistle when it’s time to go home.,171,30,0.059044399530514546,113,1.590643274853801,41,2058,100,658
113,It’s weird everyone acts like my best friend around here.,171,30,0.059044399530514546,114,1.590643274853801,41,4678,100,658
114,My last name is Pomeranian. How did you get the job?,149,25,0.062458709610452155,115,1.5906040268456376,38,3474,86,658
115,"Don’t worry. On the Internet, no one knows you’re a person.",166,23,0.05608128531634113,116,1.5903614457831325,52,2515,91,658
116,"Ok. I get called out for the length of my skirt, but Mark doesn’t have to wear pants?",178,26,0.05492959250786136,117,1.5898876404494382,53,3808,99,658
117,It’s not so bad. We all get to go outside for our breaks now.,168,28,0.05869648892159984,118,1.5892857142857142,43,3109,97,658
118,Why do we have to work seven hours for every hour they work?,180,31,0.057243145518109884,119,1.5888888888888888,44,4745,105,658
119,"I'm tired of sitting, can we go o-u-t-s-i-d-e ?",192,30,0.05388859816188226,120,1.5885416666666667,53,3135,109,658
120,They love overtime.  You just have to ask them to stay.,187,27,0.053429915221532516,121,1.588235294117647,56,1750,104,658
121,I had to literally beg to get this job.,194,25,0.050901364569901277,122,1.5876288659793814,64,3184,105,658
122,Do they even vet these new employees anymore?,160,27,0.060388873459734704,123,1.5875,40,2942,93,658
123,Goodboy...the password is Goodboy,155,24,0.05987495472329263,124,1.5870967741935484,43,3114,88,658
124,I’m talking to HR about the crotch sniffing.,155,22,0.058458838869700394,125,1.5870967741935484,47,5634,86,658
125,If the manager humps my leg one more time I'm filing a sexual harassment claim.,167,28,0.058997167929321304,126,1.5868263473053892,42,1919,97,658
126,"They're taking over the place, I tell you. I hear there's a fire hydrant in the men's room.",179,29,0.056415599730448227,127,1.5865921787709498,47,419,103,658
127,They were much more fun when they just played poker,162,26,0.05916180993904588,128,1.5864197530864197,43,372,93,658
128,"I'm not crazy about the cats over in accounting either, but at least they use a box.",169,30,0.059645188449734966,129,1.5857988165680474,39,1230,100,658
129,They'll reach their full retirement age in six or seven years. We've still got 42 to go!,176,23,0.05367095241759776,130,1.5852272727272727,57,5388,96,658
130,"The next time I hear ' Who's a good girl! There's a good girl!"" I'm going to clobber somebody....",200,30,0.05222559298671553,131,1.585,57,3173,113,658
131,Do you have any idea what pronouns we’re supposed to use here?,171,26,0.05671929439741291,132,1.5847953216374269,48,1872,97,658
132,"You scratch one good boy's belly and suddenly you're in all day harassment training.""",178,27,0.05555418846068485,133,1.5842696629213484,50,2665,101,658
133,I find it really hard to believe that no cats applied.,180,26,0.05451382093445653,134,1.5833333333333333,53,4082,101,658
134,"Check your texts! I can’t just say, ‘Do you wanna go for a walk?’ out loud or they’ll all come!",168,27,0.05813900990693637,135,1.5833333333333333,44,4653,97,658
135,"Just when I mastered Pekingese, I get a caller who speaks Pomeranian.",158,25,0.05970660472831561,136,1.5822784810126582,42,1940,91,658
136,Can you believe they're putting in a gender neutral fire hydrant?,189,32,0.055634569607749186,137,1.582010582010582,46,2634,111,658
137,I still don't think you should have called her a bitch.,177,35,0.06024425620885932,138,1.5819209039548023,33,971,109,658
138,"The guy next to me asked for a belly rub,is that appropriate?",177,27,0.05581899070259579,139,1.5819209039548023,49,1902,101,658
139,"“Where will it all end? Today, it’s no-leash Friday. Next thing you know, they’ll replace the drinking fountain with a toilet bowl",208,32,0.0515935616069591,140,1.5817307692307692,57,1275,119,658
140,It’s worse in Accounting. They’re cats.,172,29,0.058268590613848495,141,1.5813953488372092,42,5215,101,658
141,I can't get paid as much as a man and now I have to compete with his best friend too?!?,179,27,0.05533930438740077,142,1.5810055865921788,50,2597,102,658
142,"It's sunny, how about a w..a..l...k  at lunch?",179,30,0.05701535500192051,143,1.5810055865921788,44,2614,105,658
143,"How do they know JavaScript, but I have to spell w-a-l-k to avoid a rush for the door?",167,28,0.05904840299579811,144,1.5808383233532934,41,1747,98,658
144,How do I tell him he’s such a good boy without being condescending?,181,23,0.05258463836949961,145,1.580110497237569,59,4601,99,658
145,"Should we break it to them that they don't really get cookies when they press ""accept""?",188,32,0.05588660832764459,146,1.5797872340425532,45,1579,111,658
146,"Not only are they loyal, obedient, and trustworthy, they work for belly-rubs. How do we compete with that?",183,26,0.0538554651266418,147,1.5792349726775956,54,4141,103,658
147,Asking me to scratch him behind his ears is no way for a supervisor to act.,166,24,0.05683701636917323,148,1.5783132530120483,48,507,94,658
148,"I keep getting emails that just say, ""who's a good boy?""",154,29,0.06368588799242376,149,1.577922077922078,31,230,94,658
149,I’m sick of the boss giving jobs to his best friends.,180,28,0.055685756801779555,150,1.5777777777777777,48,2284,104,658
150,"I don't care if he's your best friend. 
You have to tell him about his breath!",175,21,0.05274363172279101,151,1.5771428571428572,59,2452,95,658
151,We've both been here for a year and he acts like he's got 7 times as much experience as me.,189,29,0.05413696250912341,152,1.5767195767195767,51,5592,109,658
152,"I got the raise, but I had to roll over and beg for it.",188,27,0.05332217419845293,153,1.574468085106383,54,3956,107,658
153,"I have a cat on the line, what do I say?",176,27,0.056130579648393956,154,1.5738636363636365,47,3041,102,658
154,"Eric, the dress code requires a shirt with  a collar or a collar.",176,30,0.05783984065045384,155,1.5738636363636365,41,4318,105,658
155,But she IS a bitch.,183,32,0.05714280792214711,156,1.5737704918032787,41,5173,110,658
156,"No, Dave, it doesn't mean you can say ""bitch"" in the office now.",164,21,0.0554260467327724,157,1.5731707317073171,52,3694,91,658
157,Don’t let them order lunch again.,198,28,0.051762283320187195,158,1.5707070707070707,57,1413,113,658
158,Everyone is getting dewormed at lunch. You in?,184,26,0.05369499808667017,159,1.5706521739130435,53,2962,105,658
159,Code faster or we'll have to wear the cones again.,177,26,0.05532948410848329,160,1.5706214689265536,49,4063,102,658
160,"All I'm saying is that we should get walk breaks, too.",179,26,0.05485559330991973,161,1.5698324022346368,50,3626,103,658
161,They get to work naked AND eat at their stations? How is that fair?,165,26,0.05845020016900019,162,1.5696969696969696,42,2926,97,658
162,Does the men’s room also have a tree in it?,165,23,0.056521645497756144,163,1.5696969696969696,48,3861,94,658
163,This is not what I thought they meant by 'white-collar workers'.,169,30,0.05978130509298117,164,1.5680473372781065,36,1334,103,658
164,They call it telebarketing.,171,28,0.058054873685940936,165,1.567251461988304,41,2521,102,658
165,I think these are the computer labs.,150,20,0.05863218429368354,166,1.5666666666666667,45,1566,85,658
166,Do you think we are next? HR was interviewing a pair of golden retrievers this morning.,152,20,0.058049398915906006,167,1.5657894736842106,46,5596,86,658
167,We can't compete. They work for treats.,161,25,0.0589653339939364,168,1.565217391304348,41,4974,95,658
168,"We're invited for drinks after work, but the place is a toilet",177,30,0.05764121603652768,169,1.5649717514124293,40,1712,107,658
169,"No, you get the ball!",186,24,0.05218999516961006,170,1.564516129032258,57,1137,105,658
170,But it's easier for you. You're their best friend.,156,23,0.05906599131465074,171,1.564102564102564,42,5456,91,658
171,"Every time I throw Frank a new lead, he just brings it right back to me.",181,25,0.053862287459137057,172,1.5635359116022098,52,4873,104,658
172,Frank didn't make his numbers last month so they had to put him down.,167,24,0.05668938715190325,173,1.562874251497006,46,446,97,658
173,How do you get a raise or promotion around here when your coworkers settle for a pat on the head?,183,26,0.053974146617651056,174,1.5628415300546448,51,2956,106,658
174,They won the company in a poker game!,176,31,0.058474242303658906,175,1.5625,37,1122,108,658
175,"I don't care if he went to Bard, if he licks my face again I'm going to HR.",169,22,0.05490765356854586,176,1.5621301775147929,51,1561,96,658
176,I can't work in this environment! I'm going for a w-a-l-k.,180,24,0.05353076172822063,177,1.5611111111111111,53,1253,103,658
177,It’s mostly just Google searches for “Who’s a good boy?”,182,33,0.058004782721992935,178,1.5604395604395604,36,92,113,658
178,Yeah on the job application I lied too.  Said I was a Rottweiler.,175,28,0.057054118289507405,179,1.56,42,2120,105,658
179,Why are we whispering? They don’t speak English.,168,21,0.054523351921805595,180,1.5595238095238095,52,40,95,658
180,When they advertised a 'living wag' I thought it was a typo.,168,25,0.057078366326550646,181,1.5595238095238095,44,3944,99,658
181,"C'mon, just yell ""Squirrel!""",168,25,0.057078366326550646,182,1.5595238095238095,44,4571,99,658
182,We all started on the same day. It’s my first anniversary but their seventh? Not very fair.,177,26,0.055404822516792025,183,1.5593220338983051,47,3847,104,658
183,Dogs will do jobs that millennials won’t do.,186,27,0.05386796001443862,184,1.5591397849462365,50,5651,109,658
184,When did Rex start wearing glasses?,161,23,0.05767541464721192,185,1.5590062111801242,44,3222,94,658
185,Their 4 years of experience is like 28 of ours.,190,28,0.05352075409893591,186,1.5578947368421052,50,3848,112,658
186,All they do is cruise the web and mark their territory.,190,29,0.05403855949093816,187,1.5578947368421052,48,4103,113,658
187,"I know, they sniffed mine too!",199,34,0.05451202168316962,188,1.5577889447236182,43,562,122,658
188,...and when you make a mistake they rub your nose in it.,165,31,0.06160666973202209,189,1.5575757575757576,30,1000,104,658
189,"Except for when they're taking a drink, I never have to wait for a stall anymore.",165,32,0.06220363000241897,190,1.5575757575757576,28,4344,105,658
190,I think they're all computer labs.,183,31,0.056719169794438785,191,1.5573770491803278,40,802,112,658
191,"Maybe we'd get promoted if we pretended to be everyone's best friend, too.",183,24,0.05288401969906043,192,1.5573770491803278,54,1071,105,658
192,If he licks me again I'm reporting him to Inhuman Resources.,210,32,0.05136866463525092,193,1.5571428571428572,53,534,125,658
193,I think he has a leg up on you.,178,25,0.05460400376733435,194,1.5561797752808988,49,2251,104,658
194,I found out who’s NOT a good boy.,178,23,0.05342880574451799,195,1.5561797752808988,53,3203,102,658
195,Them?  They're computer labs.,171,31,0.05987667127286171,196,1.5555555555555556,33,4134,107,658
196,Now we know who's posting all the cat videos.,189,29,0.05427431738181339,197,1.5555555555555556,47,4566,113,658
197,There's only a fire hydrant in the ladies room!,182,28,0.05535786880685006,198,1.554945054945055,45,4226,109,658
198,I think it’s time to mark OUR territory.,211,27,0.048938915390547226,199,1.5545023696682465,63,813,121,658
199,I typed in WOW and Spellcheck changed it to BOW-WOW.,177,31,0.0582608636148299,200,1.5536723163841808,36,921,110,658
200,"The pay is fine, I just hate going potty outside.",170,26,0.057207169698747895,201,1.5529411764705883,42,3405,102,658
201,He flat out asked me for a tummy rub and HR just laughed .,181,26,0.05449454701389986,202,1.5524861878453038,48,2488,107,658
202,"I thought the new hires were for emotional support, not tech support...",181,26,0.05449454701389986,203,1.5524861878453038,48,5298,107,658
203,"Seriously, he just asked me if I needed to go for a walk!",172,28,0.057878852549099864,204,1.552325581395349,39,675,105,658
204,It’s just that every time I make a little mistake they really rub my nose in it,192,21,0.049396214450462377,205,1.5520833333333333,64,547,107,658
205,"I’m just saying, wouldn’t it be nice to get the occasional ‘Who’s a good boy?’ like the other interns?",165,24,0.05728912977774964,206,1.5515151515151515,43,524,98,658
206,Remember when we worried that immigrants would take our jobs.,196,27,0.05178392593056248,207,1.5510204081632653,54,5564,115,658
207,I think we were the diversity hires.,198,29,0.05237402254531858,208,1.5505050505050506,51,2687,118,658
208,"A caller just has to say ""Good boy"" and they get a complete refund.",160,21,0.0566352113954854,209,1.55,46,2117,93,658
209,"Seriously, this place hires them right out of obedience school.",160,21,0.0566352113954854,210,1.55,46,5426,93,658
210,Diversity?!  It's three more white males.,191,32,0.055374544955386434,211,1.549738219895288,41,3661,118,658
211,The worst part is that there's only one restroom and it's outdoors!,191,28,0.053346919546006386,212,1.549738219895288,49,3959,114,658
212,"No, I don’t want to go on a W-A-L-K, John.",171,24,0.05574262856334377,213,1.5497076023391814,46,3895,101,658
213,At least we don't have to work with that bitch in accounting!,182,25,0.05371707743539876,214,1.5494505494505495,50,3253,107,658
214,The new guy just licked my shoe. I'm reporting him.,182,26,0.05427925180117828,215,1.5494505494505495,48,4022,108,658
215,"I'm willing to sit up, but I'm not begging.",193,24,0.05084093758235846,216,1.549222797927461,58,219,111,658
216,They're just playing poker.,173,24,0.05525009738084365,217,1.5491329479768785,47,2941,102,658
217,They've spent all morning trying to figure out who's a good boy.,175,23,0.05416545317033312,218,1.5485714285714285,50,389,102,658
218,All he does is watch cat videos all day. How did he get a Good Boy on his performance evaluation?,166,26,0.05830590535419336,219,1.5481927710843373,39,249,101,658
219,"I sweated through Harvard to get an MBA.
Whose face did they lick to get in here?",157,23,0.05887359289700219,220,1.5477707006369428,40,4738,94,658
220,It's just such a good boys' club.,168,19,0.053271584278889436,221,1.5476190476190477,54,517,95,658
221,When did this job go from being white-collar to just collar?,210,25,0.048213424265670005,222,1.5476190476190477,65,5594,120,658
222,Our new health plan only covers veterinarians!,170,26,0.05723758334481859,223,1.5470588235294118,41,1904,103,658
223,"Do I have to give him a treat every time he makes a sale?""",161,18,0.05428123693462279,224,1.546583850931677,52,2454,91,658
224,"Just because they're service animals, it doesn't make them customer service animals.",161,22,0.05707023470570134,225,1.546583850931677,44,3722,95,658
225,"He just kept asking, ""Who's a good girl?"" I told him he's barking up the wrong tree.",178,21,0.05228859017191042,226,1.5449438202247192,55,250,102,658
226,And thanks to that whole 'dog years' thing they're making seven times as much!,180,23,0.05304052666396659,227,1.5444444444444445,52,5249,105,658
227,I got a “good boy” for my performance review.,182,20,0.050840889598214825,228,1.543956043956044,59,663,103,658
228,I am sick and tired of our CEO's pet projects!,182,28,0.0554120762857572,229,1.543956043956044,43,1327,111,658
229,I heard they also get paid seven times what we make.,171,22,0.05452394361785375,230,1.543859649122807,49,5054,100,658
230,Should I report him if he tries to hump my leg again?,162,20,0.0554510856474287,231,1.5432098765432098,48,5025,94,658
231,"If one more of them sniffs my butt, I'm leaving.",164,22,0.05628972220825861,232,1.5426829268292683,45,2631,97,658
232,Do you believe I got barked at for being 5 minutes late!!,164,17,0.05286255130852787,233,1.5426829268292683,55,4230,92,658
233,Which one is the computer lab?,177,31,0.0583137587460996,234,1.5423728813559323,34,2663,112,658
234,All they do is watch people videos all day.,166,20,0.05444962410732783,235,1.5421686746987953,50,1702,96,658
235,I can’t work with these bitches.,161,27,0.06040352711969451,236,1.5403726708074534,33,2961,101,658
236,Licking yourself is fine for the interns but you try that again I'll file a complaint.,161,21,0.056415845107406666,237,1.5403726708074534,45,4672,95,658
237,"Honestly, he sniffs me less than the last IT guy.",163,18,0.05382118866571748,238,1.539877300613497,52,3454,93,658
238,This perv next to me says he wants a tummy rub.,176,23,0.05397257327457691,239,1.5397727272727273,49,690,104,658
239,I’m reporting him to HR. He totally sniffed my butt.,176,26,0.05574803907479409,240,1.5397727272727273,43,1287,107,658
240,"And get this, their benefit package includes belly rubs.",176,21,0.052755744104404825,241,1.5397727272727273,53,2820,102,658
241,"All I’m saying is they don’t have thumbs, so we have SOME job security.",193,25,0.051415244266811766,242,1.538860103626943,54,4217,114,658
242,I don’t care if it’s just dogs doing it.  Porn is porn.,182,31,0.057053820220557855,243,1.5384615384615385,36,290,115,658
243,Care to join me for a w-a-l-k break?,156,21,0.05779560644591621,244,1.5384615384615385,42,1391,93,658
244,"If they ask me to fetch something one more time, I'm gonna to lose it.",169,23,0.05567283572736507,245,1.5384615384615385,45,4898,101,658
245,"I can't compete, Mark. They're working for scraps.",186,25,0.05288441529948945,246,1.5376344086021505,50,1310,111,658
246,"When corporate said they were bringing in the big dogs, I didn't think they meant literally.",173,19,0.05217599381693086,247,1.5375722543352601,55,1117,99,658
