Unfunny,Somewhat funny,Funny,Caption
12,6,1,Risk taking! That's your side of the family!
18,1,0,He did say he liked hot sauce and blue cheese.
18,1,3,He's as crazy as a loon....literally.
19,3,1,She needs to stop falling for the first guy who cocks a finger at her.
21,0,0,Yeah, you should have seen last years dummy, it looked like Trump!
19,2,0,You tweet and I'll retweet.
20,0,0,Looks like we should all do some traumatic bonding.
20,2,0,Come on bro, be a good wingman and distract her friend.
20,0,1,Hard to believe anyone is going to find this funny!
20,1,0,My father told me that in his day 'Mighty Hunter' meant something.
15,3,2,Only a mockingbird would have the nerve!
15,1,0,He likes to be thought of as the 'Bluebird of Mayhem'
12,7,2,Oh, look. Jerry caught another hunter.
17,4,1,Talk about whistling through the graveyard...
16,3,1,Now that we're behind enemy lines, we can win this.
16,1,2,I heard he was scouting for the other side....
17,5,0,Yes, but so last season.
19,2,1,I suppose there are worse hiding places...
15,2,2,He says this is the only way to "make the forest great again"
17,4,0,Yeah, right, now I'll vote for him.
16,2,3,Let's hope a bird on the barrel is worth two in the bush
17,3,2,Ever since they exchanged tweets, she's had his back.
22,1,0,I thought Johnny said he was a pacifist?
17,0,1,He must be a left winger? You think!
20,1,1,He must be using birdshot.
16,4,0,I always suspected that Sparrow boy was hanging with the wrong crowd--there's the smoking gun!
13,3,2,It's time you talked to our son about the facts of life.
17,1,1,Tweet this #irony
12,4,3,Ok. He's in position. By the way, when was the last time YOU mooned a hunter?
17,3,2,Are you live tweeting this?
19,1,1,Goddamn hotshot.
16,2,0,Try new things, challenge yourself, and take control of your life!
14,3,3,I'm not convinced the best defense is a good offense.
17,3,0,If he says he's a bird of fight, I guess we have to believe him.
16,4,2,From here I can't tell if it's a real McCoy or a decoy!
21,0,0,It's like shooting fish in a barrel
16,3,2,To tweet, or not to tweet...
18,2,0,Know thy enemy. Shi. No Tzu.
15,5,1,We pushed him out of the nest too early.
12,5,2,Pfft. Show-off.
12,7,1,Talk about faith in the Endangered Species Act!
17,2,2,Back in my day we were in hands, not on guns.
18,2,1,Do you think he'll sing?
17,3,0,What does he know that we don't know?
14,4,2,In this case, I'm inclined to think that two in the bush are better.
15,3,3,Should we tell Steve that he landed on the wrong branch?
14,3,1,Woah! I'm going to tweet about this!
16,3,2,He's watched too many Bugs Bunny cartoons.
17,2,1,Call me a dove, but the new background check law looks to be toothless.
18,2,1,I told you this was our lucky day, imagine if that bird was in his hand.
15,4,0,your kid has learned to fly, Muzzle Tov !
17,3,1,It's only minimum wage, but it keeps him on his toes.
8,9,2,One thing's for sure, he's no chicken.
12,4,5,Guns don't kill birds.
18,2,0,Look, it's a bird's eye view of the NRA
18,3,1,I can't believe our own son took a decoy job.
18,1,2,Welcome to Obama's America.
15,3,1,I hope Bambi doesn't fall for this.
15,2,1,After seeing that dumb decoy pasted to his rifle, I now know what the expression "A Schmuck with ear-laps means!"
14,6,2,'I guess a bird in hand really isn't worth two in the bush.'
12,5,3,When I suggested you give him the bird, I did not mean Sonny.
17,4,0,That lucky hen
19,3,0,I always told him to be brave and follow his dreams.
21,0,0,(birds on the tree) You think that man knows?
16,4,1,Junior can only find seasonal employment.
17,2,1,His Twitter feed isn't nearly as interesting as you'd think it would be.
13,7,2,It's times like this I'm glad the two of us are in the bush.
21,1,0,Reason number 951 why people hate pigeons.
19,2,1,That's his dog-bird
13,7,2,Now that's something to tweet about.
20,0,1,Well, there's one we won't have to worry about.
17,0,4,I don't care how sympatico they are, he just doesn't seem right for her.
8,5,8,Same decoy as last year. Honestly, I don't known why he bothers.
16,5,0,He's Chinese, so he's reenacting Tiananmen square.
19,0,0,I see he's catching coot.
20,0,0,He's gun controlled challenged.
20,3,0,That Charlie, he'll go to the john wherever he feels like, no matter what.
15,4,2,Well we always told him to keep his friends close and his enemies closer.
15,7,1,He wanted to change the system from within.
13,4,3,I have been warning Simon about hitchhiking for years.
18,2,0,We're a little more gun-shy.
14,5,0,No way he's worth two of us.
14,3,2,I think "Conceal-Carry" just got a new meaning
18,4,0,Just like your Aunt Myrtle -- clueless.
16,2,2,He's ALMOST worth the same as us.
20,1,1,Cousin Leroy's love of gun barrels will be the death of him yet!
19,1,0,A real traitor. He tweets when he sees geese
5,8,7,He's not brave. It's deer season.
13,4,4,Look, a cartridge!
18,2,0,I don't understand the appeal, but it's her life.
16,4,1,It took a lot of therapy, but she's forgiven her Dad's killer.
12,5,3,Pat will do anything to win a bet
17,3,0,As long as he keeps quiet, hiding in plain sight could work.
16,2,1,He knows that's not a branch, right?
18,1,0,Well, it is an elegant theory.
16,4,1,Sure, he's endangered, but he's also a jerk.
14,7,0,A delegate in the hand is worth two in the bush.
19,2,0,He's getting the barrel's eye view for a change.
15,5,0,Talk about flying under the radar.
18,3,0,She's an avid Bernie supporter.
14,8,0,Well he was voted most likely to wind up under glass.
15,5,1,I believe it's what they call "leaning in".
12,8,2,Poor guy. I heard the ex-wife got the kids and the perch.
19,1,0,He's safe, bird season opens next week.
19,1,2,Not effective camo.
20,0,0,Whew - he's not a strict constructionist.
19,2,1,The infiltration phase seems to be a success.
14,4,4,'Two in the bush' is working for me today.
13,4,3,Everyone says they all go through a rebellious phase...but I'm really starting to worry...
17,2,0,I esteem myself more highly than that one on a gun.
19,3,0,Putting oneself on the crosshairs is sometimes the safest position.
20,1,0,Harold the sparrow fell for that old trick.
20,0,2,I told he was an informant.
16,3,1,Showboating again.
13,4,1,Bugs Bunny should show up any minute now.
16,2,2,maybe he should have taken truth.
18,4,1,Obviously left the nest too soon.
11,5,2,Not exactly a bird in hand but I think we might be safe.
18,2,0,We needed a way to continue natural selection
14,7,1,I hate how he insists on riding shotgun all of the time
19,1,1,How many tweets could a twitter twit tweet if a twitter twit could tweet tweets?
18,4,0,It's a decoy, fool!!
14,4,3,Best mocking bird in the business
14,4,0,He seemed oblivious. Surely a bird on the gun was worth two on a branch.
18,3,0,He's engaged to the guy's canary.
16,4,1,Now that's foul!
9,6,6,Posttraumatic stress from a long career as coal mine canary.
21,1,0,It's a new invasive species called a Sightbird.
13,5,0,Frank's really over a barrel now.
16,3,1,Well, not exactly a barrel of laughs.
16,4,0,He just has no foresight!
16,5,1,Tell me, Joe, what's the bet again?
16,3,3,The young ones think they're so clever.
17,3,1,I never expected Jackson to sell himself out like that.
18,3,1,And then he doesn't understand why we call him Benedict Arnold...
18,4,0,Correct me if I'm wrong, but I believe we're one myopic hunter short of the classic Whip Poor Will maneuver.
20,0,0,So, what did you expect? A black sheep on a .410?
18,2,0,They met when he was skydiving over Yellowstone. They share a love of danger.
19,2,1,Two on a branch is better than one about to lose his head.
18,1,0,Because he loves nature.
14,5,2,He likes living on the edge.
18,3,0,Season's first Benedicta Arnolda.
14,3,2,Don't worry, a bird on the gun is worth two in the bush.
20,0,0,The 'Rugged and Outdoors' Father's Day kit was a big seller this season.
12,6,2,I think we pushed Jr. out of the nest too early.
10,7,4,Well, you did tell him to "keep your friends close and your enemies closer"
17,2,0,A bird on a gun is worth two in a bush.
12,7,1,I always told Jim there's no such thing as a free ride.
18,3,0,He's a coal miner.
20,0,0,Australians call it a riflebird. Americans know it as trumpery.
20,0,1,He did it. Little guy once told me his was going to face away from his fears.
15,4,1,Don't say anything. Let's see what happens when she turns around.
20,1,1,I've heard of the Riflebird but it's the first time I have actually seen one.
16,5,1,Sure they did a great job capturing your likeness, but posing for hunting decoys seems like a morally-questionable way to start off your modeling career.
16,3,2,"One of these days, Harold's going to go too far".
17,5,0,Using decoys maybe unethical but it evens out when he tries to aim that thing.
16,5,1,As Sun Tzu said, 'Keep your friends close, and your enemies closer.'
17,4,0,I didn't know Stacy was pro second amendment did you?
17,2,1,Have gun will travel.
21,1,0,I don't know, Maude. We knew he was different when he was in the nest, but somehow I didn't expect him to be THAT different!
20,0,0,Did that bunting take up hunting?
20,3,0,He won't find us using a stool pigeon.
17,5,0,Peacenick.
11,3,3,Mine doesn't listen to me either.
18,2,0,I dunno. Must have something to do with Trump.
19,2,0,That's what I call playing hard to get.
13,6,1,You see, Bob, this is what Xanax does to people.
18,2,0,He traded his life for a position as rear guard.
14,7,1,They've teamed up to hunt and peck.
17,4,2,He's too old for her.
21,1,0,Tweedle Dumb is such a risk taker,
18,2,0,What do you think Mabel, Darwin award winner or mate?
15,4,0,He's got the fool going for 2 in the bush.
16,4,2,Its called "chutzpah."
15,4,2,They met on the Internet.
17,2,0,Junior is taking bird dog to a new level.
17,3,1,Trust me, we're better off as two in the bush than a finch on a barrel.
18,1,2,Impossible to not shoot birdie on this course.
22,0,0,peep sight?!.. no TRAITOR
18,1,0,It's his part time job being a decoy. He'll do anything to be seen.
14,7,1,Early bird gets the slug
14,5,1,They're both bird brains
14,4,3,I don't actually think it has anything to do with hunting anymore
15,6,1,She's always living on the edge
17,4,0,I guess he's a brown-tufted Quisling.
16,4,0,...No , it's still too close for comfort .
19,2,0,On the count of three, turn, draw and shoot. One... Two...
15,3,1,I think Tweety should rethink his view on the Second Amendment!
18,2,1,Carol's youngest son joined a radical bird-spy organization.
15,3,2,Hillary is still the safer choice.
11,6,3,Tweety Tweety Bang Bang.
16,5,0,I know the hand, and the bush, but what's the sight worth?
16,5,1,We always knew he was a son of a gun!
13,3,4,I see this friendship ending badly.
15,3,0,I KNEW Bernie Sanders wasn't really a hunter!
17,3,1,I call shotgun next.
14,5,1,Wonder what that's worth..
14,5,1,Well....he is an NRA member!
19,2,0,She caucused for Bernie.
22,0,0,What a token!
16,2,3,What the frick frack snick snack diddily dack crack pack slack mack quarterback crackerjack dental plaque yolk sac does that whack black nonfat flapjack think he’s doin?
13,5,2,I get the feeling this will be our friends last Tweet.
16,5,0,He was always a risk-taker.
15,3,1,I guess two in the bush is worth something after all.
18,2,0,One in the hand is worth two in the bush.
18,3,0,That seems a little more dangerous than just being a bird on a wire.
17,3,1,I don't know how this duel is going to end
15,5,2,Seems like he's everywhere now after that Bernie Sanders podium thing.
19,2,0,Phoebe is such a showboat.
17,5,0,I told that sucker he'd be worth more over there than with us 2 in the bush.
13,6,2,"Now that, my friend, is proof that ignorance is not always bliss".
10,6,5,Those protected species are such smart-asses.
18,3,1,I don't mind his species fluidity. What disturbs me is his support of the NRA.
18,4,0,The man still hasn't realized he can't actually whistle.
20,1,0,Stockholm Syndrome? Maybe, but I'm thinking more like turncoat.
18,2,1,That little tweet is showing off again.
16,2,1,I can't wait to read his tweet.
14,3,5,I'm starting to think he's not college material.
15,7,0,I bet him two worms that he couldn't get close enough to poop on his gun. Looks like it's time to start digging!
16,5,0,Tell Henry to tweet us when he points his gun.
14,4,2,If you can't tweet 'em, join 'em!
18,3,0,So that's what the conservative branch looks like
13,4,2,And you thought tweeting online was dangerous
21,0,0,Appears as if the NRA has brainwashed our little birdbrain.
21,0,0,Relax, it's Elmer Fudds' Great Grandson. Start whistling some Opera and we will really have some fun.
21,1,0,This is probably why they always talk about just Two Little Dickie Birds.
14,3,3,It's not a death wish; he's just stupid.
14,5,1,He plans to live-tweet every shot.
12,6,1,Not in his hand...
16,4,0,Do you think our scout may have made a deal with the enemy?
16,3,1,Hidden in the open usually works.
21,1,0,Blue bird on my shoulder makes me happy.
16,5,1,AND he's tweeting about it. Show-off!
13,6,1,What makes you think they're intelligent?
20,1,0,He must not realize the danger of being a fellow traveler!
14,6,1,One on the gun worth two in the bush.
19,1,1,The best place to hide is on site.
15,5,1,These Millennials are so uninformed.
12,4,3,Must be a peace dove.
11,5,2,Wow, that Brass Balled Warbler really lives up to its name.
20,2,0,The NRA has really gone to the birds this year, wouldn't you say?
11,7,0,Hope that her cell phone doesn't ring.
18,3,1,What's a bird on the gun worth?
22,0,0,He's overthinking if he just wants to kill us.
11,6,4,Sweetie, we might be empty nesters sooner than we thought.
20,1,0,Aha! The first Fudd-Finch of Spring!
17,0,3,I told you Tweety had gone over.
10,11,1,He's much nicer since he's gone vegan.
20,0,0,She's our old style early warning system.
18,2,0,He's safe. There is no app yet.
10,6,5,Teenagers. They think they're invincible.
21,1,0,He told us he could find as easy ride to grandma's tree.
18,0,0,They met about two years ago and he replaced the gun action with a camera.
20,1,0,I need you to look alive when you take the stand.
19,3,0,That's a red breasted quisling.
17,1,1,Where was he when that so called friend of Dick Cheney really needed him?
15,5,1,It's not that surprising. Robins always have had strong feelings about the the right to perch arms.
15,4,1,Actually it's a new kind of scarecrow.
19,2,0,We really need to get glasses for Junior!
15,5,2,Now that's a Cuckoo bird.
14,6,1,I know, Woody's hilarious, he's edgy, he pushes the envelope...but I worry about him.
18,1,0,I thought we would always be together. And that's not a doorstep.
15,4,2,He must be in need of a little seed money...
15,7,0,140 word obit coming up.
14,7,1,That quail knows Dick Cheney shoots only lawyers.
15,4,3,46, 47, 48 - he just might make a new personal best
13,6,2,These kids today with their extreme sports.
20,1,0,Don't worry. He's a remaining delegate. Nobody knows where he is, much less what he wants, including himself.
20,2,0,That's my wingman.
20,0,1,Your delusion is encroaching on our recess.
14,4,3,He said he wanted to take a stand on gun control. I'm not sure he understands the issue.
16,6,1,Well, I, for one, say she is relying too much on her membership card to the NRA.
16,2,2,That's why they call it a Peep Sight.
10,8,4,I tell you, they both need glasses.
17,2,0,It's Elmer and he's a pacifist.
18,3,1,He's not fooling anyone with that decoy.
22,0,0,Why does he perch against his own interests?
22,0,0,Tweetie's been singing about a barrel of laughs.
16,3,2,I like his tweets.
14,5,1,Don't fall for her mating call--I think it could be a trap.
16,3,1,I completely get it. Flying isn't as much fun as it used to be.
19,3,0,Looks like Bertie decided to go with Tree-Mobile.
17,4,1,Show some respect, it's the changing of the bird ceremony!
18,4,0,And we wonder why the "birdbrain" label continues to this day.
16,3,2,I believe that's what they call cavorting with the enemy.
17,3,0,It's actually pretty safe there.
18,2,0,She's a firm believer in gun patrol.
13,6,2,Performance artists are the worst.
13,6,2,Cataracts.
16,5,1,I still can't believe our kid joined the N.R.A!
15,5,0,no, the mustache is real
18,3,1,Well, he's got her back.
21,0,0,He wasn't like this before those jays moved into the neighborhood.
20,1,0,It won't make a difference. He doesn't have the votes.
11,6,2,Rookie mistake. Take the gun, leave the canary.
21,1,0,Does he really think he can fool us with that thing just because Charlie fell for the inflatable arm flailing tube man last week?
15,5,2,Now why didn't I think of that?
9,9,3,He's been watching too many Disney movies..
10,5,3,She could've picked any branch on any tree ... but no - not my daughter!
13,7,0,He must be a mocking bird.
12,7,1,Our little one...six weeks, and already an activist.
15,4,1,I told you that boy needed glasses
11,6,4,I'm pretty sure that's a Mockingbird.
18,1,0,Desperate Obliviousness.
17,4,0,Obamacare has made him fearless
17,5,0,She's getting another 'Bird's eye view'
13,4,4,I finally get the birdbrain thing.
18,2,2,Looks like the NRA finally got to Saint Francis.
17,5,0,Let's hope he can fly in the face of danger.
10,9,2,I heard he wanted to be a decoy.
18,1,0,Don't be afraid of your enemies.
21,1,0,Isn't that Mock N. Jay, the great impressionist? I hear he's spot on. Audiences love him- just kills em!
18,1,1,I told him to avoid those discount laser surgery outfits.
18,4,0,Keep your eye on the birdie
15,5,1,So, what exactly is that one worth?
16,5,0,. . . and I always thought the Quisling Quail was just a myth, like the Loch Ness monster.
18,4,0,Bird's eye view- it's the latest in the sharing economy.
14,5,2,I don't know what to make of this. We're in the bush, but he's not in his hand.
15,6,0,That's one approach to camouflage.
18,4,0,Even if he ends up 'in the hand,' no way is he worth more than you and me.
17,2,0,Larry's the best dog bird around.
18,2,1,Tweet, tweet, #dumbassbird
19,4,0,Collaborator or stool pigeon? I prefer the play on words.
13,5,1,I told you he was a moron. He thinks that's a branch.
14,3,3,I'm not sure which of them is more birdbrained
15,5,0,Freeloader!
19,2,0,Doesn't he understand what "One in the hand" means?
14,4,3,Tweet that.
17,4,0,Now I see why they say "position's everything in life".
18,2,2,When will kids these days understand that they won't be alive to tweet something like that
15,6,1,One on the gun is better than two in the bush.
20,1,0,wait..so is a retweet an endorsement or not?
18,2,0,Now, if that ain't the ultimate tweet!
17,3,0,I wonder how Bugs and Sylvester are getting along
17,3,2,The heart wants what the heart wants.
17,0,1,Is that the "little birdie" they are always talking about?
18,2,1,It's a living.
14,4,5,Do you think they know about each other?
18,4,1,She's telling us old George forgot his glasses again.
16,5,1,He's got nerves of steel.
14,5,3,You just know he's going to tweet about this.
19,3,0,I fear he's a sitting duck.
20,2,0," That old saying about hiding in plan sight only works when the hunter is nearsighted".
19,2,1,There may be some lingering resentment.
17,4,0,I thought it was just a rumor that he became a lobbyist.
20,1,0,I am sure that the hunter can not kill us...." "Yeah, true.
13,7,1,We have to address Bobby's impulse control.
17,2,2,His Father was a stool pigeon!
15,3,1,Should we tell Johnny or do we tweet about it?
11,5,6,Never imagined he'd be on the No Fly List.
17,5,0,OK, Eddie will tweet three times - then we rush in and peck the guy's eyes out.
16,4,1,With Uber, you just never know.
14,4,1,Tom lands on one podium one time and thinks he invincible.
18,2,2,That's why I don't play Truth or Dare.
17,3,1,Awkbird!
15,5,1,Wait, it gets better. He just ate.
17,3,1,He said he'll blow it up on Twitter.
13,5,1,Friends close enemies closer!
14,3,1,It's been like this ever since he went to that Bernie Sanders rally.
18,2,1,One smart bird.
16,3,0,She knows the safest place.
15,5,0,Our son is clearly under the misconception that hiding in plain sight is the safer way to go.
15,3,2,Uber comes to the jungle.
11,7,0,Now remember, he has to stay there for five steps or I win the bet.
15,5,1,It's time we had 'The Talk' with junior.
19,1,0,That's why he's popular.
14,4,1,Please, no more Sylvia Plath at bedtime for Robbie, OK?
15,5,1,He's a stool pigeon for the NRA
13,10,0,Sellout.
11,6,3,Mockingbird...
17,2,0,Must be a right-wing.
15,5,0,Now there’s a sight you don’t see too often.
18,1,1,That dumb cluck is a real bird-brain.
17,4,1,One in hand is worth two in the bush
21,1,0,Beats us
19,0,1,PSYCHO BIRD POOPS ON HUNTER PRANK!!!! - 1 month ago • 10,000,000 views PLEASE SUBSCRIBE TO MY CHANNEL
18,3,1,I hope he doesn't assume there is a light at the end of the tunnel.
17,2,2,Ernie has always scraped the bottom of the barrel.
15,3,2,He's probably not in season.
18,4,0,Let's hope he's not a stool pigeon,
13,8,0,I just can't get behind his lax stance on gun control.
14,2,3,Quiet, he's still looking for two in the bush.
19,2,0,I guess that's always the risk with public rush tickets.
14,4,2,It always amazes me that I have friends in the NRA.
16,2,2,You want to tweet him?
19,2,0,Now who's the bird brain?
20,1,0,I think he has a death wish.
20,1,0,He's obviously not NRA.
16,3,0,I think it's a bird in hand...not "on gun."
18,2,0,Hold your horses, I saw her first.
20,0,0,Too bad, it's tails; he lost.
20,0,1,Don't worry - a bird on the barrel is worth two in the bush.
20,0,1,Well, It looks like we can safely remove him from our No Fly Zone
19,0,0,Experience aside, I just don't trust her.
19,1,0,That's Bullshot !
20,2,0,It may be too late if we DO see eye to eye.
15,6,1,It looks like all of those tweets have changed his position on guns.
20,0,0,I told you we shouldn't trust a bird named Stone.
18,3,1,Not only that, he gets the worm without even being early!
22,0,0,-Do you think it's armed and loaded? -Not sure...but I hope the swallow is.
20,1,0,Fame is addictive. He thinks Bernie's camp might want to make a pro-NRA ad.
18,2,1,Ever since that Sanders thing, he keeps asking, 'Have Marty Scorsese's people called today?'
17,2,0,'Look, they're not speaking! She's giving him the cold tail feather."
19,1,0,Don't worry. I'll sing if I sense danger.
16,4,1,Henry always was a show off!
14,5,2,She does all her own stunts.
11,5,2,Apparently it's a performance art piece.
19,1,0,Go Lardy, guard the gun!
20,0,0,Another candidate trying to show he is in touch with the common man and Hunters
20,1,0,This live tweet is going to end with a bang.
18,2,0,Miranda always had a thing for old coots.
20,1,0,So many eggs, so little time.
16,2,3,If Larry makes it back, I think next time I'll go with "truth".
16,3,2,She'll tweet twice when he loads it
18,3,0,Three against 1, let's do this!
15,4,3,Bird brain.
18,2,1,It's called "Narcisistic Personality Disorder". There's really nothing we could have done.
16,4,1,The last person she took out hunting was VP Cheney and we know how that turned out.
14,6,2,He just hasn't been the same since the migration over the NRA convention
15,5,1,Must be some type of fraternity pledge.
15,6,0,Birdbrained, I get it now.
9,10,2,I'd say he has him over a barrel.
19,3,0,I always thought there was something different about that bird.
19,1,0,That's reckless." "Why? It's not like he's going to get shot.
21,0,1,Maybe we should rethink our position on the NRA
20,0,0,It says a "a bird in hand..." NOT "a bird on a rifle ...."
19,1,1,A Trump supporter afraid for the future.
19,0,0,He just wants to make sure there're no dogs in sight.
17,4,1,Charlie's been like that ever since the Bernie Sanders rally.
18,2,0,Her song is beautiful enough to soothe the savage breast.
14,5,1,Behold, the yellow-bellied tern-coat in his natural environment.
20,0,0,Maybe Ryan will get to the White House.
16,5,0,Total frat move but I'm impressed!
14,2,1,What's the worst that could happen if we said hi?
16,4,0,Look whose singing praises about the 2nd amendment.
15,5,0,Elliot said he might go off his meds... but I didn't think he was serious.
17,4,1,Looks like Coco's Lasik surgery was a flop.
14,5,3,There's a good reason why they call them larks.
21,0,0,Is that his bird dog?
13,4,2,I'd say he's branching out.
17,1,0,Another butt kisser.
15,3,2,Teenagers
14,6,2,One of life's little ironies.
18,2,0,I don't think Edward is clear on the concept of bird hunting.
18,2,0,Thinks he's safe, but never saw Dick Cheney hunt.
14,7,1,Well, that one certainly isn't worth two of us.
15,3,2,I hadn't heard of Stockholm Syndrome before.
17,2,0,I think he's technically still worth two of us.
18,1,1,Must've been a double-dog dare.
18,3,0,We need cool hats.
20,1,2,Shouldn't they BOTH be pacing......
17,1,3,Where did we go wrong? our youngest has joined the NRA.
15,4,1,Today I'm going to branch out.
15,6,0,I'm torn between proud and terrified right now.
18,3,1,He's either a decoy or he's stupid.
20,1,1,You didn't invite her!
20,2,0,I don't get it. That bird doesn't quail.
17,4,0,Facebook & Instagram sure, but I don't think we should Tweet.
17,3,1,Tweetlee Dee Tweetlee Dum
17,3,1,Looks scarier than basejumping.
15,3,4,Damn it Larry, this is not how you ride shotgun.
21,2,0,It's a flock initiation.
21,1,0,We'll drop our payload on the hat and shoulder targets.
13,4,3,He's been like that ever since his wife flew south without him.
16,4,1,There goes Benefinch Arnold again.
16,3,1,Poor Carl has really lost it ever since his tail got shot off.
18,2,1,Our little one is a real humanbrain
17,2,3,I thought YOU were going to talk to her about the birds and the BB guns.
18,0,2,At least he didn't get into marijuana.
12,5,5,Did she always take this position on guns?
18,1,0,Look at that! He is going to punish the man.
18,3,0,Talk about lazy!
15,4,1,You know there is an bit of Elmer Fudd in every man.
20,0,0,It's one of those newfangled social media sights---when you're on target, it tweets.
21,0,0,He grouses a lot and tweets more than Donald Trump!
15,6,0,Self-radicalized.
18,3,2,Herbert was never a big fan of Darwin.
15,2,5,Better to be two in the bush.
10,3,6,Looks like he's been taking birdseed from the gun lobby again.
18,2,1,I think he's tweeting.
21,1,0,Incredible he is able no make that hunter to walk backwards.
14,2,2,He's still worth the two of us, when you adjust for inflation.
18,3,0,Oh dear - our "two in the bush" currency just keeps devaluing.
18,1,1,He's an awesome failure as a birdwatcher.
14,6,2,Pre-school, prep school, college, and for what?
19,1,1,Don't fall for it, he's just trying to make himself look friendly.
17,2,2,Will you look at that! I guess there is hope for Congress.
17,3,0,Don't go shooting your mouth off
20,1,1,Are you for sure that the saying goes " A bird in the hand ...... ? "
18,4,0,I've never thought of doing that...
14,7,0,No wonder bird brains get a bad rap.
17,3,2,I wish I was ridin' shotgun; this is for the birds.
15,3,1,Now there's a nimrod!
20,1,0,I've got a good one for you - are we birds or what?!
19,1,0,An odd choice for friendship, but you should hear their whistle & chirp duets!
21,2,0,Bob's a risk taker.
19,1,0,It's okay. He only shoots birds on the wing!
20,0,1,A bird on the barrel never quailifiess.
16,5,0,I hate it when he pulls that Francis of Assisi crap.
15,5,0,Ted's our best intelligence guy; tweets from behind enemy lines.
17,2,0,Don't worry, Daisy! Fear Exposure Therapy has been proven to work.
19,2,0,Life on the edge. She's probably safer there than we are here.
16,4,0,You know, Chirpee always has Elmer's back.
14,5,3,He is . . . The Most Interesting Bird in the World.
17,3,0,He's got him on his sights
13,4,5,I know what they say about keeping your enemies close, but that's just ridiculous.
12,7,1,I hope he knows that he's not sitting on a branch.
18,0,2,He's a strong believer in the right to arm birds.
20,0,1,I told that bird he needs his eye's checked, but is too vain to wear glasses.
15,5,1,Reminds me of seeing a dog holding a biscuit on his nose
20,1,0,Is that a cartridge in his pocket, or is he just a happy hunter?
11,7,1,I told you that chick was a snitch.
