target_id,score,precision,count,rank,caption,funny,unfunny,somewhat_funny,contest
2805,1.4632843791722296,0.02577626564814879,749,116,I don't care that you lanced a car...I'm writing you up because your horse stole a tablecloth from an Italian restaurant.,93,495,161,687
674,1.46164199192463,0.025147956959865436,743,117,He gaveth me thee finger.,82,482,179,687
806,1.4604904632152589,0.025591145348207462,734,118,Lance a lot?,85,481,168,687
1246,1.460382513661202,0.02542320779714012,732,119,"Apparently, I impaled an impala.",82,477,173,687
2892,1.4602739726027398,0.02620161979065453,730,120,"I winged it. You'll find it limping up the 
West Side Highway.",92,486,152,687
2260,1.460164835164835,0.025451646097889184,728,121,"It was an Edsel, officer.  It needed to be done.",81,474,173,687
3749,1.458625525946704,0.026593792570503868,713,122,But I won!,91,477,145,687
1066,1.4565217391304348,0.032689986908627025,414,123,What chance had I? One horse against 300?,40,265,109,687
3770,1.4563662374821174,0.025746404023166664,699,124,"...and then he sayeth, “I saw the space first.”, which was a falsehood.",75,455,169,687
1241,1.4562410329985653,0.024572540403616186,697,125,"My good sir, a knight does not hit and run. We pierce and gallop.",60,439,198,687
3995,1.4550724637681158,0.025498840762748897,690,126,"You’re mistaken, officer; I was not texting, whatever that is.",69,445,176,687
1298,1.4546783625730995,0.025825982818171635,684,127,"Well, I guess the pen really is mightier than the sword!",71,444,169,687
3600,1.4533333333333334,0.025041124544488355,675,128,"I thought it said ""Impale,"" not ""Impala.""",59,428,188,687
214,1.4531001589825119,0.025747483568575837,629,129,Are you seriously not even a little impressed?,53,397,179,687
2634,1.4518072289156627,0.0260375840933083,664,130,I highly doubt there's actually a law against this.,67,431,166,687
2230,1.4516616314199395,0.025293735455475617,662,131,"And with nary a glance, his driver's side door swungeth open....",58,421,183,687
2516,1.4475920679886685,0.03466113565775407,353,132,"Officer, it was self-defense. The Mustang charged at me first.",31,226,96,687
896,1.4469096671949286,0.027561192536157044,631,133,"This is a fake witch hunt, a hoax, a disgrace to our country, it's treason. Oh, sorry, wrong cartoon.",73,422,136,687
3894,1.4467532467532467,0.03342369127201594,385,134,I guess you can call it a middle age crisis.,35,248,102,687
2893,1.4465709728867624,0.02538663265435799,627,135,"And what, make HER open it? Chivalry is not dead yet, officer.",49,396,182,687
839,1.4464,0.026431061757731685,625,136,"Yes, sir, Knight vision was an issue.",59,405,161,687
2620,1.4462279293739968,0.027164692839422022,623,137,"Description? Forsooth, methinks it was a Dodge Charger.",66,411,146,687
432,1.4446254071661238,0.027158689627303112,614,138,Some wiseguy parked his coupe de ville too close to my coup de grâce.,63,404,147,687
39,1.4402730375426622,0.027667064491082645,586,139,They didn’t yield.,59,387,140,687
632,1.44,0.02706016794084097,575,140,This IS my turn signal!,50,372,153,687
3484,1.4396551724137931,0.026671277985240566,580,141,"Trust me, officer. He won't park there again.",48,373,159,687
2909,1.4380453752181501,0.027006580811588878,573,142,Since when is it illegal to open a door for a lady?,49,371,153,687
3560,1.4378283712784588,0.02883119173611113,571,143,"Sir, please roll your window down.""",65,386,120,687
1287,1.437609841827768,0.027478681543742743,569,144,"It was a hit and run.  Ironically, by a Plymouth Valiant.",52,372,145,687
2593,1.4371681415929203,0.029055481689577237,565,145,"It was a silver Mustang, officer. I got confused.",65,383,117,687
1046,1.4364937388193202,0.029502467225310997,559,146,"My opponent, Sir, is now a ‘one-door,’ not a Tudor!",67,382,110,687
902,1.435483870967742,0.02774057065667599,558,147,The lance proved mightier than the LeSabre,51,366,141,687
2342,1.435483870967742,0.028540908111417917,558,148,"Roll down the window, sir.",58,373,127,687
3772,1.435483870967742,0.027856312436636586,558,149,I hath slayed the Uber for taxi drivers everywhere!,52,367,139,687
1361,1.4345454545454546,0.028376833814681268,550,150,"If possible, I would like to request King Arthur’s Traffic Court.",54,365,131,687
2559,1.4345454545454546,0.027306266290306445,550,151,"Tudor?  It looks more like a four-door, my good sir.",45,356,149,687
1429,1.4343065693430657,0.02737504267143698,548,152,"Then why doth his sticker say, 'I brake for animals'?",45,355,148,687
2383,1.434065934065934,0.02792979003578919,546,153,I wouldn't say I lance a LOT.,49,358,139,687
2095,1.4330275229357798,0.02879374148424412,545,154,I am Don Quixote. Aka The Man of La Mazda.,56,365,124,687
2633,1.4312617702448212,0.028602644451815675,531,155,It said right on the vehicle “Charger” so I went for it,50,352,129,687
740,1.4293893129770991,0.031177433052575327,524,156,"Officer, you should have seen the OTHER car door.",69,368,87,687
2009,1.4291187739463602,0.02894652999731046,522,157,In order to join the Roundtable I was told to kill a Gremlin.,50,348,124,687
1404,1.4288461538461539,0.03002933868082645,520,158,"I don't know who ""thee"" is but ""thou"" is under arrest.",58,355,107,687
260,1.4285714285714286,0.02832466269123484,518,159,Are you kidding me? It was a Dodge Charger!,44,340,134,687
1600,1.4285714285714286,0.02998952683922194,518,160,"I swear my GPS said ""turn, fight.""",57,353,108,687
1067,1.428294573643411,0.028795525355822596,516,161,"But officer, he cut me off!",47,342,127,687
3157,1.4280155642023347,0.02766684855791263,514,162,He shouldn't have opened his door into the horse lane.,38,332,144,687
3063,1.4248496993987976,0.029340856891397763,499,163,"Seriously, who parks in the jousting lane?",46,333,120,687
1053,1.4245472837022133,0.029970218115980676,497,164,"That's Quixote, with a ""Q"".",50,336,111,687
427,1.4242424242424243,0.03125721384264446,495,165,It Was Not vehicular homicide!  It was self defense.,59,344,92,687
1915,1.4242424242424243,0.02823254142231123,495,166,She said she needed help opening her car door!,37,322,136,687
737,1.4224489795918367,0.028713716775960272,490,167,Apparently not an armored car.,39,322,129,687
1344,1.421487603305785,0.030257107749504207,484,168,"A ticket, officer? Surely you joust!",48,328,108,687
768,1.4208333333333334,0.029932049194960085,480,169,"The exhaust-spewing wagon has been slain!""",46,325,109,687
1608,1.4205020920502092,0.029054849399890025,478,170,I will bet he never opens his door in traffic again.,38,315,125,687
1160,1.4203821656050954,0.030413595888696365,471,171,Did you see the Pinto he was driving?  I did him a favor.,45,318,108,687
819,1.4201388888888888,0.03906871670538178,288,172,Whadja expect . . . they don't call me Lancealittle,28,195,65,687
156,1.4194915254237288,0.03006439569026154,472,173,Writing me up for this? Surely you joust.,43,317,112,687
3636,1.419277108433735,0.03061614174481544,415,174,I had one goblet of mead a few hours ago. That's it.,30,271,114,687
3455,1.4188034188034189,0.029632791239355645,468,175,"No, officer, not jesting, jousting.",39,311,118,687
3187,1.4179431072210065,0.030129290235661774,457,176,It honked and charged. I accepted the challenge.,39,305,113,687
1842,1.417558886509636,0.03073511378166463,467,177,75 bucks? Totally worth it.,46,318,103,687
3339,1.4169096209912537,0.034961261043320514,343,178,"There's a perfectly implausible explanation Officer.
We just have to wait for The New Yorker to decide which one.",30,230,83,687
470,1.4164859002169197,0.03132120913756162,461,179,This is for all the bicyclists who've had car doors opened in front of them.,48,317,96,687
3512,1.4164859002169197,0.029298657519506,461,180,I got the door for her. The polite response would have been 'Thank you.',35,304,122,687
964,1.4161220043572984,0.031418947105444746,459,181,I ride in the service of Greta Thunberg.,48,316,95,687
29,1.4153846153846155,0.0305262224571364,455,182,Now this “court” you speak of...shall I be knighted there?,41,307,107,687
3722,1.4150110375275937,0.03077923604175728,453,183,"Okay, so there's an interesting story how I pierced it from the inside.",42,307,104,687
4002,1.4150110375275937,0.029647720090653494,453,184,He yieldeth not.,35,300,118,687
687,1.4146341463414633,0.03197247327349224,451,185,I'm caught him going 2019 in a 1619 zone.,49,313,89,687
725,1.4146341463414633,0.028810995977316695,451,186,They were parking in the jousting lane.,40,311,100,687
2960,1.4146341463414633,0.030229752946614286,451,187,He cutteth me off,38,302,111,687
212,1.4142538975501113,0.030971257241733455,449,188,"No thank you, sir. It is my duty to serve the kingdom, not to seek citations.",42,305,102,687
548,1.4142538975501113,0.030971257241733455,449,189,"Fie on your summons, squire, for I am a free lancer.",42,305,102,687
770,1.4142538975501113,0.031449117074432646,449,190,Totally worth it! I never got one from the inside before.,45,308,96,687
3078,1.4125560538116593,0.0299551810874048,446,191,"Officer, I’m confused. You say “Hit and Run” like it’s a bad thing.",35,297,114,687
705,1.411764705882353,0.0301389666336023,442,192,If not for your insipid helmet laws I might have seen it.,35,295,112,687
259,1.4113636363636364,0.02953908209788265,440,193,Who brings a car to a Renaissance Fair?,31,290,119,687
1365,1.4113636363636364,0.03090938782701235,440,194,I was told to get the door.,39,298,103,687
1303,1.4109589041095891,0.031175302856064114,438,195,Perhaps I would have been better off choosing Door Number 2?,40,298,100,687
1153,1.4101382488479262,0.03382406207477107,434,196,He got out for a closer look at the joust.,55,311,68,687
903,1.408878504672897,0.030087954056880604,428,197,"It's wounded, so it didn't get very far.",31,284,113,687
1060,1.4075829383886256,0.03199734796161434,422,198,My charger hates Mustangs.,40,290,92,687
1755,1.4071428571428573,0.030655468756504947,420,199,I had maybe two meads,32,281,107,687
1591,1.4066985645933014,0.03149144933540098,418,200,Elon said it wouldn't break.,36,284,98,687
648,1.4048192771084338,0.03254617646516258,415,201,This ensures that its now  a Handicapped vehicle in a Handicapped parking spot.,41,288,86,687
335,1.4038929440389294,0.032037024906595345,411,202,I guess this is why you don't put the car in front of the horse.,37,282,92,687
2773,1.4038929440389294,0.032769587915776846,411,203,“The Mustang was in my lane.”,41,286,84,687
2931,1.4038929440389294,0.031001498993158155,411,204,My license plate number is VI II V ...,36,284,91,687
1455,1.4036144578313252,0.03357995138731677,332,205,Le Lance is mightier than LeSabre!,22,220,90,687
3282,1.4034229828850855,0.03195861292549374,409,206,We were jousting for a spot and I won.,36,280,93,687
177,1.402948402948403,0.031302950991607556,407,207,"Sorry officer, I have terrible knight vision.",32,275,100,687
97,1.4024691358024692,0.03160127102547239,405,208,"Why he was in the tournament in the first place, I have no idea.",33,275,97,687
3183,1.401496259351621,0.032970089808377845,401,209,"Is that Don or Donald, Mr. Quixote?",39,279,83,687
323,1.4010025062656641,0.031326431600069454,399,210,I have slain the carbon-dioxide-breathing dragon.,30,269,100,687
1606,1.4005037783375316,0.03183406987427182,397,211,"I take my crossing-guard duties seriously, officer.",32,270,95,687
3140,1.4005037783375316,0.0335842683629065,397,212,I presume this is your first time in a Target parking lot on Black Friday.,41,279,77,687
929,1.4,0.03234301793231413,395,213,"Well, he shouldn’t have opened his door into the jousting lane.",34,271,90,687
2410,1.3994082840236686,0.033923036506412034,338,214,He gave me the finger. I gave him the lance.,25,228,85,687
1251,1.3989769820971867,0.03175414510700009,391,215,"The door I can explain. It was open in a bike lane. The horse, lance and suit of armor are more complicated.",30,265,96,687
1866,1.3989769820971867,0.03277047149751706,391,216,"It is I, sir, the Thane of car door.",35,270,86,687
1650,1.398457583547558,0.03123351599804259,389,217,"What makes you think I hit a car, officer?",27,261,101,687
2194,1.398457583547558,0.03308763402926822,389,218,I never Dodge a Lancer.,36,270,83,687
3362,1.3979328165374676,0.03112523654631072,387,219,I freed a young maiden trapped in a Beetle.,26,259,102,687
1783,1.3974025974025974,0.03187390209014466,385,220,Impala door? I thought you said Impale a door!,29,261,95,687
1714,1.3968668407310705,0.033447352848204645,383,221,"As protector of the bike lane, I offer you this.",36,267,80,687
1978,1.3968668407310705,0.03365108307188098,383,222,"Forsooth!  Perchance I misunderstood  ""Black Friday Doorbuster.",37,268,78,687
2024,1.3968668407310705,0.03465177179744623,383,223,Let me go get the windshield so you'll have a place to leave the ticket.,42,273,68,687
3402,1.3968668407310705,0.031984927028898866,383,224,A ticket???  I'm not the one missing a side view mirror.,29,260,94,687
3532,1.3968668407310705,0.03365108307188098,383,225,"But, Constable, he swerved into my era.",37,268,78,687
594,1.3963254593175853,0.03315550600868755,381,226,"""It is I, Don Quixote, the Lord of La Mazda!",34,264,83,687
1454,1.395778364116095,0.03199268710050784,379,227,"At least I got one of its ears""",28,257,94,687
3194,1.395778364116095,0.03264066997295052,379,228,"If this is a law passed after 1429, I don’t follow it.",31,260,88,687
3531,1.395778364116095,0.032426114478288165,379,229,"It was driving on its own, as if by witchcraft.",30,259,90,687
1663,1.3952254641909814,0.0318848648029358,377,230,"In my defense, I had the right of way.",27,255,95,687
1297,1.3946666666666667,0.031321384303318614,375,231,It used to be chivalrous to open doors for people.,24,251,100,687
229,1.3941798941798942,0.03353557398522232,378,232,"Forsooth, I was told I could impale anything on Fifth Avenue and not get arrested!",35,264,79,687
514,1.3941018766756033,0.03165819828119341,373,233,"It was a close call, but in the end, I just had more horse power.",25,251,97,687
1386,1.3941018766756033,0.032776675761706724,373,234,He was in the horse's blindspot,30,256,87,687
644,1.3936170212765957,0.0323702736467425,376,235,"Good constable, I contend otherwise. The coachman recklessly exited his horseless carriage, whereas I was unable to whoa my steed forthwith.",29,257,90,687
782,1.3936170212765957,0.03323510500385811,376,236,"I wounded the dragon, but it escaped with the poor fellow it had eaten!",33,261,82,687
3179,1.3936170212765957,0.03258863318901412,376,237,...then the great beast spread its wings and bellowed like a monster goose.  I dispatched it!,30,258,88,687
3802,1.3934426229508197,0.03229665694259245,366,238,Isn't this a stand-your-ground state?,26,248,92,687
976,1.391304347826087,0.032156361981274806,368,239,"Here, I'll hold it up for you so you can read the vin number.",26,250,92,687
1194,1.3909090909090909,0.04135064502969072,220,240,It was more like a run and hit,15,149,56,687
2712,1.39010989010989,0.03238802735143934,364,241,Sorry...I don’t use this lance a lot.,26,248,90,687
3456,1.39010989010989,0.031917261132059845,364,242,"To be fair, it was an ugly car to begin with...",24,246,94,687
3647,1.39010989010989,0.033760962491523216,364,243,I only had one mead and that was several hours ago.,32,254,78,687
410,1.3895027624309393,0.032740126388302024,362,244,No more driving by knight.,27,248,87,687
3752,1.3895027624309393,0.03455937627022336,362,245,Another Uber double parked. Write it up.,35,256,71,687
1181,1.3888888888888888,0.03153892962647214,360,246,We handle illegal parking a little differently.,26,249,85,687
2231,1.3888888888888888,0.03166135853907798,360,247,"On the bright side, I think this means I won",22,242,96,687
2723,1.3888888888888888,0.0333281745724368,360,248,"Yes, I was texting.",29,249,82,687
2292,1.388268156424581,0.030517849034964004,358,249,"I'd be happy to roll down the window Officer, just finding it a bit difficult to reach the handle.",17,236,105,687
2916,1.388268156424581,0.032744122648334865,358,250,"I’ll take the fine. It sure beats banishment, mutation, hanging, or burning at the stake.",26,245,87,687
3074,1.3876404494382022,0.03286518544668134,356,251,You give tickets for acts of valor?,26,244,86,687
2084,1.387005649717514,0.0327439726805509,354,252,That guy's armour was like nothing I'd ever seen before.,25,242,87,687
3874,1.3863636363636365,0.03383635429787906,352,253,I take on all Challengers.,29,245,78,687
549,1.3857142857142857,0.03372477410274807,350,254,I was galloping right along when this jerk in a taxi opens his door right into the jousting lane!,28,243,79,687
3296,1.3857142857142857,0.03348114509360658,350,255,"I know it seems odd, but ask yourself if I could have done this to a Volvo in the 1970s.",27,242,81,687
3301,1.3837209302325582,0.033617726158170665,344,256,Turns out it was just a damsel in distressed jeans.,26,238,80,687
3245,1.3830409356725146,0.03271558535346961,342,257,"I was engaged in a fulsome charge, in the jousting lane, when, without checking her blind spot, she opens her door.",22,233,87,687
550,1.3829113924050633,0.035672550471373424,316,258,I’m not rolling down the window until I see your badge.,26,221,69,687
232,1.3823529411764706,0.034638776711195425,340,259,"For the last time, HE hit ME",29,239,72,687
3750,1.3823529411764706,0.03387902937407857,340,260,I won that parking space fair and square!,26,236,78,687
673,1.3816568047337279,0.033228351319700866,338,261,I don't know who I hit; his shield seems to lack a coat of arms.,23,232,83,687
3438,1.3816568047337279,0.035772988513562136,338,262,"No handheld devices of any kind, you got it?",33,242,63,687
3982,1.3816568047337279,0.034268887955868355,338,263,The sign said 'turnpike on ramp' so I did.,27,236,75,687
546,1.380952380952381,0.03254733789910542,336,264,More like a removing violation.,20,228,88,687
