,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
118,We were on an African safari and Harry here tells the witch doctor that he thinks he’s a fraud.,156,23,0.05928103811086667,119,1.5128205128205128,34,2727,99,653
119,"Joe is a lawyer, so you two probably have a lot in common.",164,20,0.05503784074855874,120,1.5121951219512195,44,2950,100,653
120,He's more outgoing around standing water.,172,21,0.053751150581509144,121,1.5116279069767442,46,3337,105,653
121,Meet my emotional support animal.,194,21,0.049158123008551886,122,1.5103092783505154,57,5394,116,653
122,"Niles, these are my friends from the World Health Organization I told you about.",163,17,0.05320031281212096,123,1.50920245398773,49,5321,97,653
123,"Yes, I'm a mosquito and I 'll have a Bloody Mary. By the way, which one of you is Mary?",173,22,0.05414558766807938,124,1.5086705202312138,44,1248,107,653
124,Burt and Isabel work for the IRS. You should have a lot in common.,179,24,0.05394994569738385,125,1.5083798882681565,43,376,112,653
125,"Arnold, show them the mating dance that won me over.",164,20,0.055044057021087486,126,1.5060975609756098,43,698,101,653
126,Small world. Brent and Rachel here just recovered from malaria.,166,23,0.05651881660375555,127,1.5060240963855422,38,5197,105,653
127,M’lady? M’lord? M’laria.,178,20,0.051786586152970514,128,1.5056179775280898,50,4486,108,653
128,...mostly sting operations,178,19,0.05117001595964403,129,1.5056179775280898,52,5940,107,653
129,"Well, I typed ""stinger"" when I meant to type ""swinger"" and the rest is history.",198,19,0.04736153659692604,130,1.505050505050505,62,3805,117,653
130,"Gee, we didn’t think you were coming.  I just sprayed the yard.",163,19,0.05460969393965844,131,1.5030674846625767,44,386,100,653
131,"It was a beautiful summer day, and we just connected.",169,19,0.05316435196918683,132,1.5029585798816567,47,2324,103,653
132,"Paul and Betty, this is my emotional support insect, Dwight.",177,25,0.05500402340031888,133,1.502824858757062,39,5665,113,653
133,"We're all lawyers here, right?",181,21,0.051749211903303075,134,1.5027624309392265,49,2589,111,653
134,He's Amazon's biggest carrier.,191,27,0.05295060559301235,135,1.5026178010471205,42,2544,122,653
135,"So, where does everyone summer?",182,19,0.05034638079961595,136,1.5,53,136,110,653
136,Frank is very active in the anti-pesticide movement.,144,18,0.059131239598908265,137,1.5,36,2428,90,653
137,"I said, “bring me a big mojito, not mosquito”",182,25,0.05384268443336075,138,1.5,41,3614,116,653
138,"You remember the Johnsons, dear--you bit them last summer.",172,22,0.05438728101485963,139,1.5,42,3636,108,653
139,Interesting red! Anyone I know?,158,20,0.05661156939678532,140,1.5,39,3799,99,653
140,He’s lobbying the President not to drain the swamp.,156,24,0.05998345512170392,141,1.5,30,3941,102,653
141,"An old hubcap full of stale rainwater, but we usually just tell people Charleston, South Carolina to keep it regional, right honey?",170,22,0.054870667162542436,142,1.5,41,3959,107,653
142,"He won't admit it,but when we first met I could tell right away that he was attracted to me.",178,17,0.049915818171205835,143,1.5,55,5317,106,653
143,We met through the net.,183,23,0.052485406400819556,144,1.4972677595628416,45,2371,115,653
144,He was just saying there’s never any new blood at these parties.,177,20,0.05200419130497026,145,1.497175141242938,48,4886,109,653
145,"He's fine until he's had a few, then he might get a bit tsetse.",169,20,0.053822771188766015,146,1.4970414201183433,44,2833,105,653
146,"I'm getting hints of iron, hemoglobin and nitrogen...",167,25,0.0575290515136021,147,1.4970059880239521,33,98,109,653
147,We met at a Kafka reading,165,23,0.05678257075702869,148,1.496969696969697,36,372,106,653
148,"Only the females suck blood. Trevor sucks Pinot Noir, don’t you Trev?",165,21,0.055465671200862494,149,1.496969696969697,40,3093,104,653
149,I met him on the web.,180,25,0.05429831286308917,150,1.4944444444444445,39,3146,116,653
150,....and the Burkharts are the anti-vaxers I was telling you about!,178,22,0.05299821175772499,151,1.4943820224719102,44,3904,112,653
151,Here are the hosts.,174,27,0.05691042541527478,152,1.4942528735632183,32,5046,115,653
152,"Let me introduce you to the Bermans, who already gave at the Red Cross.",168,14,0.04994795110239589,153,1.494047619047619,55,1687,99,653
153,"Joe, I'd like you to meet Tom and Sharon.  He's O-positive and she's A-negative.",164,20,0.055044057021087486,154,1.4939024390243902,41,3706,103,653
154,You should meet my ex-husband. He's a prick too.,142,17,0.05891375029950271,155,1.4929577464788732,36,2757,89,653
155,"When you said your husband was a bloodsucker I thought you meant he was a lawyer,",183,26,0.054171371297623255,156,1.4918032786885247,38,4375,119,653
156,"I've tried them all, but Type O goes with everything!",177,25,0.05500072609351493,157,1.4915254237288136,37,3987,115,653
157,I saved him from a bug zapper and one thing led to another.,177,21,0.05261439469634475,158,1.4915254237288136,45,5325,111,653
158,"Well...let's just agree to disagree about DEET, shall we?",175,16,0.049872462253265366,159,1.4914285714285713,54,171,105,653
159,He becomes such a pest when he drinks.,175,16,0.049872462253265366,160,1.4914285714285713,54,2619,105,653
160,"Yes, I think it's fair to say Kafka had an influence on my life.",163,17,0.05320031281212096,161,1.49079754601227,46,4943,100,653
161,"Yes, yes it is definitely type O.  Now drink it before it clots.",149,18,0.05762819971000806,162,1.4899328859060403,37,3700,94,653
162,"Sarah and Allan, this is my divorce lawyer.",178,27,0.05590773977076763,163,1.4887640449438202,33,105,118,653
163,And what are your summer plans?,178,17,0.04990867304975909,164,1.4887640449438202,53,1709,108,653
164,We actually met at a backyard patio party,176,20,0.05221623146884077,165,1.4886363636363635,46,4131,110,653
165,"I'm O positive, why do you ask?",176,19,0.051590694547296916,166,1.4886363636363635,48,5069,109,653
166,I suck at cocktail parties,172,22,0.0543800114457548,167,1.4883720930232558,40,4758,110,653
167,Tom really knows how to suck the life out of the party.,168,20,0.054054392363320845,168,1.4880952380952381,42,1280,106,653
168,I believe you met last year at the lake.,168,19,0.05339092932641393,169,1.4880952380952381,44,2334,105,653
169,"Managing the work/life balance with 5,000 kids sounds like a challenge.",166,17,0.05249381597976548,170,1.4879518072289157,47,4168,102,653
170,I forgot that “repellent” is a trigger word.  I should've said “unpleasant.”,166,16,0.05179364213868048,171,1.4879518072289157,49,5791,101,653
171,We met last summer in Florida.,162,17,0.05343621770723171,172,1.4876543209876543,45,1652,100,653
172,John tells me you're into camping.,162,22,0.05691076825489438,173,1.4876543209876543,35,1890,105,653
173,"You're right, a proboscis is more eco-friendly than a plastic drinking straw.",162,16,0.05271383240434277,174,1.4876543209876543,47,5159,99,653
174,This is the couple I was telling you about. You’re going to absolutely love them. Tom is AB and Cassandra is type O.,201,24,0.04942930664131065,175,1.4875621890547264,50,5095,127,653
175,"I traded one bloodsucker for another, but at least this one is honest about it.",195,30,0.05360835169889873,176,1.4871794871794872,35,1628,130,653
176,Thanks again for getting that stubborn cork out of the bottle.,152,14,0.053613616198376124,177,1.486842105263158,46,536,92,653
177,"Why don't you tell them about your trip to the west nile, dear?",185,22,0.051481065683031874,178,1.4864864864864864,46,5389,117,653
178,I assumed you were making a joke about being in high finance when you said blood sucking parasite.,183,29,0.055803484779583176,179,1.4863387978142077,31,137,123,653
179,"Actually,it’s Moscato.",181,21,0.05173938019201394,180,1.4861878453038675,46,1193,114,653
180,We met through our DNA match.,173,21,0.05351405699458751,181,1.4855491329479769,42,2066,110,653
181,"You should have met my first husband, he was a bloodsucking lawyer.",169,23,0.05574017739858503,182,1.485207100591716,36,5447,110,653
182,"No, I haven’t read Kafka. Why do you ask?",165,22,0.05611601105458705,183,1.4848484848484849,36,5017,107,653
183,I  think we can all agree that Rob has a point.,161,20,0.055801326581906674,184,1.484472049689441,38,2289,103,653
184,Mike is originally from the stagnant pond out back.,161,16,0.05294552900943973,185,1.484472049689441,46,4281,99,653
185,We're really looking forward to seeing you in Minnesota this summer.,190,23,0.051013845805901646,186,1.4842105263157894,46,3007,121,653
186,What drew you to the neighborhood?,157,17,0.054673093132188606,187,1.484076433121019,42,228,98,653
187,"She’s bleeding me dry, but she’s the best divorce lawyer in town.",157,17,0.054673093132188606,188,1.484076433121019,42,4840,98,653
188,I'd like you to meet Peter and Susan.  They are B positive and O negative .,151,16,0.0554765066802582,189,1.4834437086092715,41,3014,94,653
189,"Tell them, dear, how you got involved in the anti-pesticide movement.",180,24,0.05371083808572426,190,1.4833333333333334,39,276,117,653
190,We met at a picnic.,176,21,0.052825633178042994,191,1.4829545454545454,43,3694,112,653
191,We've made it work through years of therapy and a vat of calamine lotion.,174,16,0.0500641658110989,192,1.4827586206896552,52,2199,106,653
192,"When I eventually get sick of him, I'll just smack him with a magazine.",172,20,0.053105539905414854,193,1.4825581395348837,43,3617,109,653
193,Our ancestors worked on the Panama Canal too.,172,22,0.05437092311754798,194,1.4825581395348837,39,5508,111,653
194,"I don’t know about you, but I’m ready for a bite.",172,22,0.05437092311754798,195,1.4825581395348837,39,6003,111,653
195,We're so grateful that you're willing to help out with the blood drive!,166,16,0.05178302498871371,196,1.4819277108433735,48,2131,102,653
196,I can honestly say that there is a sucker born every minute.,193,22,0.04987747522692109,197,1.4818652849740932,49,2674,122,653
197,"These are my good friends Bill and Laura.
They are also lawyers.",164,24,0.05768266821282596,198,1.4817073170731707,31,4462,109,653
198,"'Type A, why do you ask?'",162,17,0.05342514399087464,199,1.4814814814814814,44,2614,101,653
199,Unbelievable! She tried to slap you for just showing up??,187,20,0.049922167003078874,200,1.481283422459893,50,5147,117,653
200,"This is my husband, Greg. He works with infectious diseases.",158,17,0.054412282841410815,201,1.481012658227848,42,1133,99,653
201,If ypu don’t mind me asking... what’s your stance on immunization?,158,22,0.05799848963060097,202,1.481012658227848,32,1504,104,653
202,Tom here works on our viral marketing team.,158,19,0.0558743933674504,203,1.481012658227848,38,3398,101,653
203,"George, this is Dan and Liz with the standing water problem I was telling you about.",183,18,0.049522750889064084,204,1.4808743169398908,52,2164,113,653
204,Mike and I met on my African cruise,183,21,0.051309361492340014,205,1.4808743169398908,46,3898,116,653
205,"You know my last marriage to a whiny, blood-sucking parasite didn’t end well, so I figured this time, I’d go for the real thing.",156,19,0.05640978644815136,206,1.4807692307692308,37,3778,100,653
206,You both have something in common. Jill here is a phlebotomist.,179,24,0.053933693265715954,207,1.4804469273743017,38,5519,117,653
207,Are we all having the same inebriated illusion or is it my unemployed bloodsucking ex-husband Bob?,179,20,0.05155347199489896,208,1.4804469273743017,46,5923,113,653
208,"What I said was, ""I have no tolerance for MOJITOS.""",152,18,0.056758612983934545,209,1.480263157894737,37,4220,97,653
209,What are the odds? They're also lawyers.,173,23,0.05474500358121561,210,1.4797687861271676,37,4764,113,653
210,The Millers are bloodsuckers too: leveraged buyouts.,171,20,0.05333022519745498,211,1.4795321637426901,42,4477,109,653
211,"What a coincidence - you're a blood-sucking parasite, and Mr. Cohen here, used to be an attorney",169,21,0.0544502723936232,212,1.4792899408284024,39,2525,109,653
212,This is my husband. He can be quite a prick.,165,20,0.054770824547131954,213,1.4787878787878788,39,1723,106,653
213,"No, I'm from Southampton, but I have a winter home in West Nile.",165,20,0.054770824547131954,214,1.4787878787878788,39,3620,106,653
214,Small world! Bob and Nancy's foundation works with malaria victims too!,161,22,0.057163107402949276,215,1.4782608695652173,33,1308,106,653
215,"'This is Dave, he's with us for the summer.'",180,23,0.053118489263611304,216,1.4777777777777779,40,4373,117,653
216,"Babe, tell them about that time with the light bulb.",178,17,0.04988723154523962,217,1.4775280898876404,51,1694,110,653
217,Until that ancestry test I had no idea we were all related.,155,13,0.0520509272312816,218,1.4774193548387098,48,3416,94,653
218,Try not to suck the life out of the party.,176,25,0.05521771869687633,219,1.4772727272727273,34,198,117,653
219,"He prefers ‘hemoglobin connoisseur’ to ‘dirty, stinking bloodsucker’.",174,21,0.05326620022497007,220,1.4770114942528736,41,3603,112,653
220,These are the other pests I was telling you about.,170,22,0.05484080760402211,221,1.4764705882352942,37,111,111,653
221,And Larry here does something or other at BuzzFeed.,187,19,0.049330434662256756,222,1.4759358288770053,51,4323,117,653
222,Todd is a lawyer too.,166,20,0.054516231646013075,223,1.4759036144578312,39,526,107,653
223,"Tell them your dengue fever story, dear.",185,19,0.049717338669831364,224,1.4756756756756757,50,900,116,653
224,I’d like to introduce you to Mia. She’d be glad to check your blood alcohol level before you drive home tonight.,185,24,0.05258883719301252,225,1.4756756756756757,40,4431,121,653
225,"There are those who claim to understand Kafka ... and then there’s my friend here, Gregor.",181,24,0.05346729307434034,226,1.4751381215469612,38,4029,119,653
226,"Speaking of the West Side, Ed here is from the West Nile.",160,16,0.053162560713675366,227,1.475,44,2248,100,653
227,"Tomato, tomahto, mosquito, moscato.",177,21,0.05258336290674092,228,1.4745762711864407,42,338,114,653
228,Or I have a nice O negative if you prefer.,156,17,0.05490703320321829,229,1.4743589743589745,40,4114,99,653
229,"It's an O positive, 1984.",154,17,0.05543084785402872,230,1.474025974025974,39,3348,98,653
230,We ordered a Mojito not a mosquito.,192,19,0.04838969743794173,231,1.4739583333333333,53,538,120,653
231,That whole Lyme disease thing?  Fake news.,207,29,0.05069838803893784,232,1.4734299516908214,40,5191,138,653
232,I was just telling them about the night you first bit me.,188,12,0.044897520913002045,233,1.4734042553191489,65,5715,111,653
233,"Yes, I am the host.  Why do you ask?",169,21,0.05443496016823787,234,1.4733727810650887,38,4069,110,653
234,"Yes, I'd love to go out for a bite.",150,15,0.054912308915171536,235,1.4733333333333334,41,3955,94,653
235,I met him at a Kafka reading.,167,21,0.05492442306091215,236,1.473053892215569,37,4371,109,653
236,"If you want to find the best pools of standing water, Jenna here is the one to ask.",182,19,0.05030495230750258,237,1.4725274725274726,48,4906,115,653
237,"What do you mean your job sucks, Steve?",163,18,0.053868651943095695,238,1.4723926380368098,41,284,104,653
238,"Speaking of bloodsucking lawyers, have you met my divorce attorney?",159,20,0.056297769041393234,239,1.471698113207547,35,4102,104,653
239,Here's to a good buzz.,176,21,0.05279768865017171,240,1.4715909090909092,41,426,114,653
240,What a coincidence!  Bob's also in the business of sucking blood from innocent victims.,176,21,0.05279768865017171,241,1.4715909090909092,41,3040,114,653
241,"George, the Harrisons want to apologize for spraying you with DEET yesterday.",176,21,0.05279768865017171,242,1.4715909090909092,41,3931,114,653
242,This is awkward. The Johnsons just bought an Orkin franchise...”,172,19,0.05243125162768582,243,1.4709302325581395,43,1048,110,653
243,"Type O. But, why do you ask?",189,18,0.0483575639137415,244,1.470899470899471,53,5081,118,653
244,"That whole “Drain the swamp” thing” never came true, so Bob and I will be moving back to D.C. soon.",168,19,0.05334918892892157,245,1.4702380952380953,41,3934,108,653
245,We met on a camping trip ...,151,12,0.05215696044369929,246,1.4701986754966887,47,2450,92,653
246,He didn't start drinking til the neighbors got a bug zapper.,166,14,0.050318227034552264,247,1.4698795180722892,50,381,102,653
247,A positive. Why?,164,16,0.05220255764208921,248,1.4695121951219512,45,1242,103,653
248,They've been itching to meet you.,164,14,0.05074912438851703,249,1.4695121951219512,49,1477,101,653
