,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
76,77,I'm going to need a urine sample. Quickly!,1.4845360824742269,0.07045721152512946,97.0,61.0,25.0,11.0
77,78,Inflammation. You should see how we depict constipation.,1.4787234042553192,0.07521603660756261,94.0,62.0,19.0,13.0
78,79,Let's just forget we ever did that test.,1.4787234042553192,0.07050610161351065,94.0,59.0,25.0,10.0
79,80,"This is not an attempt to win because I submitted another entry to avoid using profanity. I only want to know if minor (or major) profanity is allowed. This would have been my caption. Well, this x-ray proves it. You are a flaming asshole.",1.4787234042553192,0.08107141642139283,94.0,66.0,11.0,17.0
80,81,The results are in... you're a pyromaniac,1.4725274725274726,0.07047832275375872,91.0,57.0,25.0,9.0
81,82,I'm referring you to an exorcist.,1.4725274725274726,0.07218998699531141,91.0,58.0,23.0,10.0
82,83,Roast two marshmallows and call me in the morning.,1.4666666666666666,0.07611017705396578,90.0,60.0,18.0,12.0
83,84,Now would be a good time for that urine sample,1.4666666666666666,0.0793229779538103,90.0,62.0,14.0,14.0
84,85,We got your urine sample back from the lab. We found that burning sensation you complained about.,1.4659090909090908,0.0721893474854644,88.0,56.0,23.0,9.0
85,86,Have you visited any sites from the Old Testament in the last six months?,1.4659090909090908,0.07397658352634863,88.0,57.0,21.0,10.0
86,87,You sure you wore a condom?,1.4597701149425288,0.07275940825222506,87.0,56.0,22.0,9.0
87,88,Perhaps I should start with the good news,1.4597701149425288,0.07457371987219016,87.0,57.0,20.0,10.0
88,89,The inflammation appears to be spreading.,1.4597701149425288,0.07634492715261326,87.0,58.0,18.0,11.0
89,90,"Your vital signs are good, but I'm a bit worried about you in the afterlife.",1.4588235294117646,0.07587572984798073,85.0,56.0,19.0,10.0
90,91,"The test not only indicates that you have six months to live, it also tells us where you'll be going.",1.4588235294117646,0.07587572984798073,85.0,56.0,19.0,10.0
91,92,Your health is fine. It's your afterlife I'm concerned about.,1.4588235294117646,0.08293114348202044,85.0,60.0,11.0,14.0
92,93,"Well, it's more inflamed than we thought.",1.4545454545454546,0.07743639937748306,77.0,50.0,19.0,8.0
93,94,Your insurance plan requires me to torch any evidence of pre-existing conditions.,1.4523809523809523,0.07650715884285562,84.0,56.0,18.0,10.0
94,95,I wouldn't start any long books.,1.4523809523809523,0.0783594734977897,84.0,57.0,16.0,11.0
95,96,Patient confidentiality is our number one priority.,1.4523809523809523,0.07266100666049302,84.0,54.0,22.0,8.0
96,97,"Believe me, you didn't want to know.",1.451219512195122,0.07186683255380011,82.0,52.0,23.0,7.0
97,98,You may experience a burning sensation...,1.451219512195122,0.07594122639133905,82.0,54.0,19.0,9.0
98,99,The good news? We can definitely rule out hypothermia.,1.451219512195122,0.0778985493322754,82.0,55.0,17.0,10.0
99,100,"Now that I've taken down all the relevant information, patient privacy laws require that I burn your medical record.",1.451219512195122,0.0778985493322754,82.0,55.0,17.0,10.0
100,101,The good news is that your asbestos level is also high.,1.451219512195122,0.06754711967812747,82.0,50.0,27.0,5.0
101,102,Please don't let this worry you.,1.4444444444444444,0.07856742013183861,81.0,55.0,16.0,10.0
102,103,We've located a match.,1.4444444444444444,0.07657804862272345,81.0,54.0,18.0,9.0
103,104,"Given your lab results, I'd prefer that you don't touch anything on your way out.",1.4444444444444444,0.07027283689263067,81.0,51.0,24.0,6.0
104,105,"On the bright side, your lipids look great.",1.4444444444444444,0.07243558228002943,81.0,52.0,22.0,7.0
105,106,"Uh, any exorcisms you didn't tell us about?",1.4444444444444444,0.07027283689263067,81.0,51.0,24.0,6.0
106,107,It appears your insurance has been declined.,1.4444444444444444,0.07453559924999299,81.0,53.0,20.0,8.0
107,108,We are committed to maintaining the privacy of patient results.,1.44,0.08107387355352509,75.0,51.0,15.0,9.0
108,109,I'd say your bowel is beyond merely irritable.,1.4358974358974361,0.08076751289210134,78.0,54.0,14.0,10.0
109,110,You just finished paying off my mortgage.,1.4342105263157894,0.08447054156038708,76.0,54.0,11.0,11.0
110,111,"So, you say your laser vision is acting up.",1.4342105263157894,0.07570841181516923,76.0,50.0,19.0,7.0
111,112,Our top priority is getting this inflammation under control.,1.4342105263157894,0.07570841181516923,76.0,50.0,19.0,7.0
112,113,The bad news isn't that you're dying - it's where you're headed after that.,1.4324324324324325,0.07952348150068188,74.0,50.0,16.0,8.0
113,114,You have one hell of a fever.,1.4324324324324325,0.08181819697924704,74.0,51.0,14.0,9.0
114,115,I think we're looking at a flare up.,1.4266666666666667,0.07866758283173945,75.0,51.0,16.0,8.0
115,116,This happens sometimes when Paul Ryan's health plan is exposed to light.,1.4266666666666667,0.08526235787069034,75.0,54.0,10.0,11.0
116,117,You have some inflammation.,1.4266666666666667,0.08092557660560071,75.0,52.0,14.0,9.0
117,118,I think we can rule out a false positive.,1.4266666666666667,0.08092557660560071,75.0,52.0,14.0,9.0
118,119,Our tests indicate severe inflammation.,1.4246575342465753,0.07277341301602389,73.0,47.0,21.0,5.0
119,120,Liar liar charts on fire,1.4246575342465753,0.08257142155262615,73.0,51.0,13.0,9.0
120,121,It is just acid reflux. The lab is being dramatic.,1.4246575342465753,0.07534246575342468,73.0,48.0,19.0,6.0
121,122,"Your Healthcare plan has been programmed to self-destruct at the first sign of a serious illness, so we'll have to work fast.",1.4246575342465753,0.08257142155262615,73.0,51.0,13.0,9.0
122,123,"I think we can just skip over the ""good news"" part?",1.4246575342465753,0.08484431130621939,73.0,52.0,11.0,10.0
123,124,"The prognosis isn't good, Sir. You're going straight to hell.",1.4246575342465753,0.08023417073427205,73.0,50.0,15.0,8.0
124,125,"Forget exercise, you need an exorcism.",1.4142857142857144,0.08009532918264747,70.0,48.0,15.0,7.0
125,126,Your test results show some inflammation.,1.4142857142857144,0.08009532918264747,70.0,48.0,15.0,7.0
126,127,Any history of spontaneous combustion in the family?,1.4142857142857144,0.08510827872054011,70.0,50.0,11.0,9.0
127,128,Our new privacy procedures are lo-tech.,1.4142857142857144,0.08263982352246949,70.0,49.0,13.0,8.0
128,129,You may want a second opinion.,1.4142857142857144,0.07746730330874065,70.0,47.0,17.0,6.0
129,130,Okay...THAT's not good.,1.4142857142857144,0.08263982352246949,70.0,49.0,13.0,8.0
130,131,No smoke. That's a good sign.,1.4142857142857144,0.06898512199803446,70.0,44.0,23.0,3.0
131,132,I'm going to need a urine sample. Immediately.,1.4142857142857144,0.08009532918264747,70.0,48.0,15.0,7.0
132,133,Your bowel syndrome isn't just irritable. It's mad as hell.,1.4142857142857144,0.08510827872054011,70.0,50.0,11.0,9.0
133,134,Seems they don't like your preexisting condition.,1.4142857142857144,0.08263982352246949,70.0,49.0,13.0,8.0
134,135,I'm afraid it's flared up again.,1.4142857142857144,0.08263982352246949,70.0,49.0,13.0,8.0
135,136,Your insurance company got back to us.,1.4142857142857144,0.08510827872054011,70.0,50.0,11.0,9.0
136,137,Your test results are in. You're going to hell.,1.4142857142857144,0.07746730330874065,70.0,47.0,17.0,6.0
137,138,It's probably nothing serious.,1.4142857142857144,0.07746730330874065,70.0,47.0,17.0,6.0
138,139,"No records, no malpractice.",1.4117647058823528,0.07622368461012001,68.0,45.0,18.0,5.0
139,140,I can make your preexisting conditions disappear!,1.4117647058823528,0.08442153033359523,68.0,48.0,12.0,8.0
140,141,It's pyromania.,1.4117647058823528,0.07622368461012001,68.0,45.0,18.0,5.0
141,142,Your best option is a bucket list.,1.4117647058823528,0.0817802740340956,68.0,47.0,14.0,7.0
142,143,"On the upside, you might as well quit diet & exercise.",1.4117647058823528,0.07905081693643279,68.0,46.0,16.0,6.0
143,144,I'm gonna need that urine sample now.,1.4117647058823528,0.07328757420442214,68.0,44.0,20.0,4.0
144,145,you have a bad case of chart burn,1.4117647058823528,0.07905081693643279,68.0,46.0,16.0,6.0
145,146,"I tell you, this patient privacy stuff is really getting out of hand.",1.4117647058823528,0.07905081693643279,68.0,46.0,16.0,6.0
146,147,Your lab work is conclusive. All I can do is refer you to an exorcist.,1.4117647058823528,0.07328757420442214,68.0,44.0,20.0,4.0
147,148,"Can you point out on this chart how intense the ""burning sensation"" is?",1.4117647058823528,0.08442153033359523,68.0,48.0,12.0,8.0
148,149,You're having another flare-up.,1.4117647058823528,0.08442153033359523,68.0,48.0,12.0,8.0
149,150,This is what happens when you bring lies about exercise and diet to my office.,1.4117647058823528,0.07905081693643279,68.0,46.0,16.0,6.0
150,151,"Oops, I forgot to tell you your mission.",1.4117647058823528,0.07622368461012001,68.0,45.0,18.0,5.0
151,152,"After reading this report, I'm surprised you're able to sit down.",1.4084507042253518,0.06825642499288853,71.0,45.0,23.0,3.0
152,153,Expect a flare-up or two.,1.4029850746268655,0.07974320355449181,67.0,46.0,15.0,6.0
153,154,Your lab results suggest you have an inflamation.,1.4029850746268655,0.07685502246931901,67.0,45.0,17.0,5.0
154,155,The test results confirm your burning sensation.,1.4029850746268655,0.07385398055884287,67.0,44.0,19.0,4.0
155,156,It's clear you need an anti-inflammatory.,1.4029850746268655,0.08253037348459476,67.0,47.0,13.0,7.0
156,157,I see your fever is off the charts.,1.4029850746268655,0.07974320355449181,67.0,46.0,15.0,6.0
157,158,I'm going to start you on some anti inflammatories,1.4029850746268655,0.08522644297329489,67.0,48.0,11.0,8.0
158,159,The results are back. You're going to Hell.,1.4029850746268655,0.08522644297329489,67.0,48.0,11.0,8.0
159,160,Your cholesterol levels are great but your nitroglycerides are off the chart.,1.4,0.08145314840210527,65.0,45.0,14.0,6.0
160,161,Have you been experiencing any hot flashes of late?,1.4,0.07844645405527363,65.0,44.0,16.0,5.0
161,162,We're converting to a paperless system.,1.4,0.08987170342729173,65.0,48.0,8.0,9.0
162,163,"If you don't mind, I'm going to give you the bad news quickly.",1.4,0.08987170342729173,65.0,48.0,8.0,9.0
163,164,It's easier for me to just burn your bill than to deal with your insurance company,1.4,0.08145314840210527,65.0,45.0,14.0,6.0
164,165,"So, under Trump Care....",1.4,0.08145314840210527,65.0,45.0,14.0,6.0
165,166,It's the latest revision..... the Combustible Care Act.,1.4,0.08145314840210527,65.0,45.0,14.0,6.0
166,167,Apparently your insurance won't cover it.,1.4,0.08145314840210527,65.0,45.0,14.0,6.0
167,168,We should treat this before it spreads.,1.4,0.08435273922869735,65.0,46.0,12.0,7.0
168,169,The good news is you won't be around to see the bill.,1.4,0.08715591687403586,65.0,47.0,10.0,8.0
169,170,"Your test result, should you choose to accept it, ...",1.4,0.08987170342729173,65.0,48.0,8.0,9.0
170,171,"This report confirms it, you are a flaming a*#hole.",1.4,0.08435273922869735,65.0,46.0,12.0,7.0
171,172,I'm going to refer you to an arsonist.,1.4,0.07531983087525439,65.0,43.0,18.0,4.0
172,173,We just moved our records over to Snapchat.,1.4,0.07531983087525439,65.0,43.0,18.0,4.0
173,174,Well...it's the Mother Of All Bills.,1.4,0.09250779592927458,65.0,49.0,6.0,10.0
174,175,"Obviously, we're concerned about inflammation.",1.4,0.07844645405527363,65.0,44.0,16.0,5.0
175,176,"And behold the bill was burning with fire, yet the bill was not consumed.",1.4,0.08435273922869735,65.0,46.0,12.0,7.0
176,177,The lab report for your hemmoroids is back ...,1.4,0.08145314840210527,65.0,45.0,14.0,6.0
177,178,"Well, it's definitely inflamed.",1.4,0.08435273922869735,65.0,46.0,12.0,7.0
178,179,The good news is that whatever you have won't last long.,1.4,0.07844645405527363,65.0,44.0,16.0,5.0
179,180,This your coverage. This is your coverage on TrumpCare. Any questions?,1.3928571428571428,0.08708322422045936,56.0,39.0,12.0,5.0
180,181,The good news is that you won’t have to worry about the fate of Obamacare.,1.3928571428571428,0.09424536720355063,56.0,41.0,8.0,7.0
181,182,"Ok, now if you'll just bend over for me....",1.390625,0.0907890551209886,64.0,48.0,7.0,9.0
182,183,"It says here that, ""you are currently on fire"", is that correct?",1.390625,0.08515039070784358,64.0,46.0,11.0,7.0
183,184,Well that explains your fever.,1.390625,0.08218611373989324,64.0,45.0,13.0,6.0
184,185,We take patient confidentiality very seriously.,1.390625,0.08218611373989324,64.0,45.0,13.0,6.0
185,186,And then there's the bad news,1.390625,0.08218611373989324,64.0,45.0,13.0,6.0
186,187,"Sorry, but all your records were on my Galaxy Note 7.",1.390625,0.0907890551209886,64.0,48.0,7.0,9.0
187,188,"""It looks like the answer to your prayers is 'NO'"".",1.390625,0.08801488955699574,64.0,47.0,9.0,8.0
188,189,your inflammation levels are off the chart!,1.390625,0.08515039070784358,64.0,46.0,11.0,7.0
189,190,Your phosphorus level is a little too high.,1.390625,0.07911084341375031,64.0,44.0,15.0,5.0
190,191,I think we can skip the thermometer.,1.390625,0.0907890551209886,64.0,48.0,7.0,9.0
191,192,The insurance company doesn't seem inclined to accept our appeal.,1.390625,0.08218611373989324,64.0,45.0,13.0,6.0
192,193,Apparently your insurance company disagrees with the treatment plan.,1.390625,0.08218611373989324,64.0,45.0,13.0,6.0
193,194,Now might be a good time to get an advance directive.,1.390625,0.08218611373989324,64.0,45.0,13.0,6.0
194,195,Apparently your Trumpcare insurance policy self-destructs upon implementation.,1.390625,0.08801488955699574,64.0,47.0,9.0,8.0
195,196,There's no cause for alarm.,1.390625,0.08515039070784358,64.0,46.0,11.0,7.0
196,197,"Sorry, this happens now every time a new patient has a pre-existing conditon.",1.390625,0.07911084341375031,64.0,44.0,15.0,5.0
197,198,What we do know is that you have an inflammatory condition.,1.3870967741935485,0.08083003663660228,62.0,43.0,14.0,5.0
198,199,This is how we make sure no one has access to your records.,1.3870967741935485,0.08083003663660228,62.0,43.0,14.0,5.0
199,200,Your test results are alarming.,1.3870967741935485,0.08712712713167857,62.0,45.0,10.0,7.0
200,201,"Under the circumstances, you might want to skip the treatment and go straight to cremation.",1.3870967741935485,0.09011080408026713,62.0,46.0,8.0,8.0
201,202,Trumpcare.,1.3870967741935485,0.08403758416593776,62.0,44.0,12.0,6.0
202,203,You have the worst case of heart burn I've ever seen!,1.3870967741935485,0.08083003663660228,62.0,43.0,14.0,5.0
203,204,The results from your hemorrhoid test are back.,1.3870967741935485,0.08083003663660228,62.0,43.0,14.0,5.0
204,205,I've seen worse.,1.3870967741935485,0.08712712713167857,62.0,45.0,10.0,7.0
205,206,No cause for alarm. It's our new data protection software.,1.3870967741935485,0.08403758416593776,62.0,44.0,12.0,6.0
206,207,"According to these vitals, you seem to have a fever, at least on paper.",1.3870967741935485,0.08403758416593776,62.0,44.0,12.0,6.0
207,208,"An inflammatory response, yes, but we need to run a few more tests.",1.3870967741935485,0.08403758416593776,62.0,44.0,12.0,6.0
208,209,"The good news is, you might as well just keep smoking.",1.3870967741935485,0.08403758416593776,62.0,44.0,12.0,6.0
209,210,my prognosis is death followed by damnation,1.3846153846153846,0.08404528224389292,65.0,47.0,11.0,7.0
210,211,I'm afraid your clap has turned in to an applause,1.3833333333333333,0.08600245255557767,60.0,43.0,11.0,6.0
211,212,We'll start by eliminating all spicy foods.,1.3833333333333333,0.08265258673606023,60.0,42.0,13.0,5.0
212,213,Unfortunately we printed your test results from a Samsung Galaxy Note 7.,1.3833333333333333,0.07916109109120167,60.0,41.0,15.0,4.0
213,214,It appears your procedure exceeds your coverage,1.3833333333333333,0.08600245255557767,60.0,43.0,11.0,6.0
214,215,It looks like you're going straight to hell.,1.3833333333333333,0.08265258673606023,60.0,42.0,13.0,5.0
215,216,You'll need to take this with plenty of water.,1.3833333333333333,0.07916109109120167,60.0,41.0,15.0,4.0
216,217,I'd like to send you to a witch doctor.,1.3833333333333333,0.07916109109120167,60.0,41.0,15.0,4.0
217,218,"No insurance. No money. I'm afraid that there's really nothing that i can do. However, there is this contract with the devil.",1.3833333333333333,0.07916109109120167,60.0,41.0,15.0,4.0
218,219,The inflammation is more serious than we thought.,1.3833333333333333,0.07550832133836045,60.0,40.0,17.0,3.0
219,220,It is more common than you may think in men over fifty.,1.3833333333333333,0.07916109109120167,60.0,41.0,15.0,4.0
220,221,Your fever is off the charts!,1.3833333333333333,0.07916109109120167,60.0,41.0,15.0,4.0
221,222,I've pioneered an exciting new method of hemorrhoid extraction...,1.3833333333333333,0.0953485033957622,60.0,46.0,5.0,9.0
222,223,It does say you need to burn more carbs.,1.3833333333333333,0.06329764084940143,60.0,37.0,23.0,0.0
223,224,I think I should refer you to a specialist,1.3833333333333333,0.0716696228532331,60.0,39.0,19.0,2.0
224,225,"I don't want to extinguish all hope, BUT...",1.3833333333333333,0.08600245255557767,60.0,43.0,11.0,6.0
225,226,Like I tell all of my patients....What you don't know can't hurt you.,1.3728813559322033,0.09331327390221894,59.0,45.0,6.0,8.0
226,227,I thought you gave up the spicy foods?,1.3728813559322033,0.07605984095849183,59.0,40.0,16.0,3.0
227,228,The coroner is on his way.,1.3728813559322033,0.09331327390221894,59.0,45.0,6.0,8.0
228,229,This is your brain on Trumpcare.,1.3728813559322033,0.08682430543610901,59.0,43.0,10.0,6.0
229,230,Who did you say referred you?,1.3728813559322033,0.07980947902708653,59.0,41.0,14.0,4.0
230,231,"I'm a doctor; you only need to say ""burning sensation"".",1.368421052631579,0.09574787716738377,57.0,44.0,5.0,8.0
231,232,I'm sorry. It's chartburn.,1.368421052631579,0.0924180153759012,57.0,43.0,7.0,7.0
232,233,"These are the exercises I want you to do at home, but you're never gonna get around to em, so...",1.368421052631579,0.09574787716738377,57.0,44.0,5.0,8.0
233,234,I'm afraid it's worse than it looks.,1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
234,235,"As you might guess, this isn't great news.",1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
235,236,Let me go over these results quickly.,1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
236,237,It's called TrumpCare.,1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
237,238,"Yes, it's catching.",1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
238,239,I think it's time we address your inflammation levels.,1.368421052631579,0.08896360576089647,57.0,42.0,9.0,6.0
239,240,I see here that you're suffering from a burning sensation.,1.368421052631579,0.0924180153759012,57.0,43.0,7.0,7.0
240,241,"Now, about your pyrokinesis . . .",1.368421052631579,0.08896360576089647,57.0,42.0,9.0,6.0
241,242,This might burn.,1.368421052631579,0.08896360576089647,57.0,42.0,9.0,6.0
242,243,This'll only burn for a second.,1.368421052631579,0.08896360576089647,57.0,42.0,9.0,6.0
243,244,Worst case of burnout I've ever seen.,1.368421052631579,0.07768412902169858,57.0,39.0,15.0,3.0
244,245,Now this may burn just a little bit.,1.368421052631579,0.0924180153759012,57.0,43.0,7.0,7.0
245,246,We switched to paper because our cellular phones were exploding.,1.368421052631579,0.08896360576089647,57.0,42.0,9.0,6.0
246,247,"I'm sorry, it's spread to your soul.",1.368421052631579,0.07768412902169858,57.0,39.0,15.0,3.0
247,248,This is why we can assure confidentiality of patient records.,1.368421052631579,0.08161734079164802,57.0,40.0,13.0,4.0
248,249,There's a lot of pressure to go paperless.,1.368421052631579,0.07768412902169858,57.0,39.0,15.0,3.0
249,250,You may want to tell your wife about this.,1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
250,251,"""According to your 'Explanation of Benefits', your only covered for cremation""!",1.368421052631579,0.0924180153759012,57.0,43.0,7.0,7.0
251,252,Any family history of spontaneous combustion?,1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
252,253,"According to our records, your symptoms are flaring up again.",1.368421052631579,0.08896360576089647,57.0,42.0,9.0,6.0
253,254,"Unfortunately, this is all I can do under TrumpCare.",1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
254,255,"Another flare-up, I see.",1.368421052631579,0.08536953047744911,57.0,41.0,11.0,5.0
