,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
82,"To expect to ""never"" hear a discouraging word is delusional. To expect to ""seldom"" hear a discouraging word is quite sane.",234,22,0.043358679130489214,83,1.5,73,2374,139,657
83,Is it possible that you’re right-handed?,246,24,0.04262422187784648,84,1.5,75,2917,147,657
84,"And those things roaming around on the range near your home, are they in the room with us now?",237,31,0.046559553839167545,85,1.4978902953586497,56,3617,150,657
85,"You never really felt at home on the range, did you?",223,30,0.048353673976348516,86,1.4977578475336324,51,2787,142,657
86,"Yes, It’s my job to listen.",217,27,0.048056805563627215,87,1.4976958525345623,54,2572,136,657
87,"Tell me, the discouraging words -- were they frequent?",213,26,0.04827818098860605,88,1.4976525821596245,54,3681,133,657
88,It's okay to use discouraging words here.,205,23,0.04822253841400828,89,1.497560975609756,56,898,126,657
89,I'm going to go ahead and assume there's an ex-wife somewhere in this.,224,24,0.04562794480643505,90,1.4955357142857142,63,5464,137,657
90,It’s not that I don’t believe you - it’s just quite a coincidence that all your issues rhyme with each other.,218,27,0.047890301877417905,91,1.4954128440366972,54,4257,137,657
91,I'm afraid you're about to hear some discouraging words.,212,27,0.048907240337662215,92,1.4952830188679245,51,601,134,657
92,These ghost riders in the sky. Do they talk to you?,208,28,0.05008242748344967,93,1.4951923076923077,47,4420,133,657
93,"So up until that point, you seldom had heard a discouraging word?",202,24,0.049253090666212425,94,1.495049504950495,52,1896,126,657
94,Let's just suppose she'll be riding six white horses when she comes.,200,21,0.04807735600887406,95,1.495,57,7,122,657
95,I'm writing you a prescription for a banjo. That should cheer you up.,247,26,0.04326555531090752,96,1.4939271255060729,70,3346,151,657
96,I am recommending a two-step program.,225,30,0.04802446466488934,97,1.4933333333333334,51,2486,144,657
97,"Ok, your wife left, and your dog died.  You need a third thing for it to be a country song, Bob",209,23,0.04753764621380391,98,1.492822966507177,57,2341,129,657
98,"This is not exactly what I meant when I said that you should reinvent yourself, Mrs. Himmelman.",209,25,0.048495783914241156,99,1.492822966507177,53,2985,131,657
99,"So, it all started when your father named you Sue.",205,27,0.05016448897233645,100,1.4926829268292683,47,559,131,657
100,"Let’s talk about your father, Sue",197,28,0.05220671154505096,101,1.4923857868020305,41,4454,128,657
101,"First, let’s address the achy, then we can explore the breaky.",234,29,0.04622162493490402,102,1.4914529914529915,57,6495,148,657
102,Let's focus on the cattle you didn't lose.,214,31,0.05033373514260211,103,1.4906542056074767,43,5225,140,657
103,I hear discouraging words all day long.,212,24,0.047512836613984755,104,1.490566037735849,56,36,132,657
104,OK.  So your Father named you Sue.,204,24,0.04888903695944869,105,1.4901960784313726,52,2196,128,657
105,"Therapy doesn't work well when seldom is
heard a discouraging word.",198,27,0.05150650455804469,106,1.4898989898989898,43,2056,128,657
106,Be honest.  Was any time a good time for Lucille to have left you?,247,31,0.04512447562235099,107,1.4898785425101215,59,3736,157,657
107,Maybe if you'd tune the damn thing you wouldn't be so lonesome all the time.,233,27,0.04556373577111715,108,1.4892703862660943,60,3855,146,657
108,"I have to tell you, Hank--Every week, it's the same sad song.",231,26,0.04544423713250462,109,1.4891774891774892,61,3666,144,657
109,You realize my job is to listen to you and not sing-along.,223,27,0.04707798710820795,110,1.4887892376681615,55,406,141,657
110,And what was it like the first time you heard a discouraging word?,217,28,0.04849263922476955,111,1.4884792626728112,50,6843,139,657
111,So tell me about the first time you heard a discouraging word.,213,24,0.04734529690202765,112,1.488262910798122,56,5878,133,657
112,Maybe you'd be happier outside of New York?,207,26,0.0493187506643819,113,1.4879227053140096,49,1110,132,657
113,"Nobody's looking to fence you in, Henry.",203,21,0.0475511650348115,114,1.4876847290640394,57,5964,125,657
114,"...and yet, your mother did let you grow up to be a cowboy. Tell me about her.",224,25,0.0460568432707998,115,1.4866071428571428,59,3955,140,657
115,Anything you sing in here will be kept completely confidential.,218,22,0.04562143790207299,116,1.4862385321100917,62,5827,134,657
116,"No, it's not paranoia. You really are terrible.",216,26,0.0477662836964343,117,1.4861111111111112,53,725,137,657
117,"On that note, your time is up.",214,24,0.047178740224166994,118,1.485981308411215,56,2379,134,657
118,Perhaps it's time you heard a discouraging word.,243,33,0.046416969478433025,119,1.48559670781893,52,6915,158,657
119,"Well, we each have to face the discouraging word, regardless how seldom.",231,27,0.04585120857327286,120,1.4848484848484849,58,5148,146,657
120,Let's end this session on a high note.,227,28,0.046869160050708486,121,1.4845814977973568,54,5435,145,657
121,"So Sue, tell me about your relationship with your father.",225,33,0.049239364244287896,122,1.4844444444444445,43,66,149,657
122,And just when did the skies become cloudy all day?,223,27,0.047072214563632496,123,1.484304932735426,54,5179,142,657
123,I can’t cure your compulsive pun disorder if you insist on starting each session with “Home on Derange.”,221,31,0.049096017824071456,124,1.4841628959276019,45,5570,145,657
124,"I could cure you, but then your career would be over.",217,26,0.047598396658529614,125,1.4838709677419355,53,1558,138,657
125,"Having seldom heard discouraging words has set you up for disappointment, I’m afraid.",217,24,0.04669334609391909,126,1.4838709677419355,57,4324,136,657
126,"So, when did you first start feeling so lonesome you could die?",240,28,0.04495723470271825,127,1.4833333333333334,60,6450,152,657
127,"So, as I understand it, you are so lonesome you could cry.",209,26,0.04895658326977224,128,1.4832535885167464,49,3957,134,657
128,"No, I don’t want to fence you in, I just need to know where to send the bill.",199,22,0.04876226559063972,129,1.4824120603015076,52,4442,125,657
129,"Seldom I've heard such discouraging words.""",222,25,0.046355920719529764,130,1.481981981981982,57,318,140,657
130,I prefer cash.,222,31,0.048922999352430614,131,1.481981981981982,45,1300,146,657
131,"You must understand, Tex, that sometimes the skies ARE cloudy all day .",220,26,0.04710975516052061,132,1.481818181818182,54,990,140,657
132,"Have you considered changing your name, Sue?",220,27,0.047548291574979945,133,1.481818181818182,52,3069,141,657
133,How did it make you feel when you heard those discouraging words?,216,24,0.046848557928420444,134,1.4814814814814814,56,4621,136,657
134,Now what made you feel that Goldman Sachs  was no longer the the place for you?,214,27,0.04854633685560378,135,1.4813084112149533,49,6943,138,657
135,We'll just call you Oedipus Tex.,210,24,0.047833874044704114,136,1.480952380952381,53,528,133,657
136,My question seems to have struck a chord.,235,27,0.04526373580473045,137,1.4808510638297872,59,2679,149,657
137,Just nod when it's my time to come in.,235,31,0.04684321482931401,138,1.4808510638297872,51,6959,153,657
138,"So, you're hearing discouraging words and the skies are cloudy all day.",206,25,0.04900678938719032,139,1.4805825242718447,49,1864,132,657
139,And do you think that there's a reason why all your Ex's are in Texas?,227,25,0.04559689355337815,140,1.4801762114537445,59,805,143,657
140,I feel like we ended on the wrong note last time.,227,17,0.04203805445693585,141,1.4801762114537445,75,2886,135,657
141,So you say that you heard a discouraging word AND it was cloudy all day?,225,22,0.044579160908451244,142,1.48,64,6239,139,657
142,So your mama let you grow up to be a cowboy.  Get over it.,198,21,0.048411995120822324,143,1.47979797979798,53,537,124,657
143,"I think we established some years ago that you're an old cowhand from the Rio Grande. The real breakthrough will come when you can admit that you never saw a cow, never roped a steer, that you are in fact a corporate lawyer at a large Midtown firm.",198,28,0.051986925396906795,144,1.47979797979798,39,4670,131,657
144,"Let's start with your early years. 
What was it like for a boy named Sue?",217,25,0.047139701253631816,145,1.4792626728110598,54,17,138,657
145,How seldom were the discouraging words?,213,27,0.0487133890949534,146,1.4788732394366197,48,1267,138,657
146,"So, let's start with that: your name is Sue?",234,28,0.045805132513494,147,1.4786324786324787,56,197,150,657
147,Happy trails to you. You're time's up.,234,29,0.046203815910535594,148,1.4786324786324787,54,4231,151,657
148,I know you've seldom heard a discouraging word but that's why we're here.,209,27,0.049415313019707155,149,1.4784688995215312,46,5263,136,657
149,"Mama didn’t LET you grow up to be a cowboy, you have to take some responsibility as well.",230,20,0.04300098778626791,150,1.4782608695652173,70,254,140,657
150,This is just a phase. You really should re-think leaving your law firm.,226,29,0.04742937212152562,151,1.4778761061946903,50,156,147,657
151,Let's start with a two-step program.,203,26,0.05003297120611091,152,1.477832512315271,45,2493,132,657
152,You really think you can go through life expecting to seldom hear a discouraging word?,222,28,0.047648077749942765,153,1.4774774774774775,50,255,144,657
153,And when did these voices start their discouraging words?,222,20,0.04409332534622212,154,1.4774774774774775,66,5628,136,657
154,"Now, when you say, 'You're so lonesome you could die,"" 
what do you mean, exactly?",218,23,0.04606562761473886,155,1.4770642201834863,58,1336,137,657
155,When did you first hear discouraging words?,218,28,0.04830560757580873,156,1.4770642201834863,48,4455,142,657
156,"And how would you define ""a discouraging word""?",195,21,0.04895043100838632,157,1.476923076923077,51,1443,123,657
157,"Well I agree with you.  Discouraging words, even if seldomly heard, can still be hurtful.",216,28,0.04864314395135681,158,1.4768518518518519,47,4032,141,657
158,But does the chord want to change?,208,17,0.04466102553759347,159,1.4759615384615385,65,1508,126,657
159,I think the problem is that you’re right handed.,221,26,0.04693684155616267,160,1.4751131221719458,53,857,142,657
160,"When she did not come around the mountain, how did that make you feel?",240,28,0.04494107408006638,161,1.475,58,7011,154,657
161,"Now that we have got your guitar in tune, let's work on you.",238,26,0.0444303772723256,162,1.4747899159663866,61,3879,151,657
162,When did you first suspect she would not be coming round the mountain?,234,24,0.04416467151479552,163,1.4743589743589745,63,3097,147,657
163,Did you ever wonder WHY all your ex's live in Texas?,230,23,0.04429552752268345,164,1.4739130434782608,63,1244,144,657
164,"Now, play the first thing that comes to your mind...",224,28,0.04731738678302098,165,1.4732142857142858,50,997,146,657
165,"Well, did you ever ASK the deer and the antelope to include you?",193,25,0.05145058587973411,166,1.471502590673575,41,52,127,657
166,"Yes, I'm afraid that IS a discouraging word.",227,26,0.04600187391453349,167,1.47136563876652,55,2559,146,657
167,And when did you start to hear these discouraging words?,206,28,0.05041275118778709,168,1.470873786407767,41,6142,137,657
168,I wish you had mentioned a year ago that 'Mama' is your guitar.,204,25,0.049342124576242145,169,1.4705882352941178,46,822,133,657
169,You seem a little flat this week.,219,22,0.0454353214014002,170,1.4703196347031964,59,1545,138,657
170,I'm not going to be much help if you keep calling me 'stranger'.,198,18,0.04676867732298291,171,1.4696969696969697,57,4736,123,657
171,It’s not you.  ‘Wyoming’ is a difficult rhyme.,230,24,0.04471009851352834,172,1.4695652173913043,60,3763,146,657
172,"So, you feel fenced in.",209,20,0.04601527338660846,173,1.4688995215311005,58,2546,131,657
173,And these “discouraging words” are more frequent now?,224,28,0.04730510820547649,174,1.46875,49,1550,147,657
174,"I agree, those words are discouraging. But take comfort in the fact that they are seldom heard.",224,27,0.04688000453746155,175,1.46875,51,5936,146,657
175,"How does it make you feel that you can’t play the guitar, you are a lawyer and you’ve never been west of the Hudson River?",222,31,0.04889202443535272,176,1.4684684684684686,42,4149,149,657
176,And when do you remember first hearing a discouraging word?,205,23,0.048171715418949095,177,1.4682926829268292,50,4146,132,657
177,"Well Slim, sometimes a guitar is just a guitar.",250,31,0.04467535730356058,178,1.468,55,6513,164,657
178,And how frequent were these discouraging words?,216,22,0.04588425598398518,179,1.4675925925925926,57,6355,137,657
179,"I'm sorry but you're out of tune and we're out of time.""",231,23,0.04413812600529649,180,1.4675324675324675,62,2218,146,657
180,We all feel fenced in at times.,214,23,0.04666750377783242,181,1.4672897196261683,54,2657,137,657
181,"I think we have to consider this as an expression of hostility toward your Brooklyn roots, Moishe.",225,30,0.04797486114192831,182,1.4666666666666666,45,3915,150,657
182,"Perhaps it was seldom, but what discouraging words DID you hear?",236,32,0.047041735457490755,183,1.4661016949152543,46,391,158,657
183,"So, you're so lonesome you could cry?",217,22,0.04572312155495303,184,1.4654377880184333,57,1068,138,657
184,"I'm sorry, but no amount of therapy can make you talented.",245,30,0.04498152143572668,185,1.4653061224489796,54,6460,161,657
185,"Even if it is seldom, how does that discouraging word make you feel?",243,30,0.045258213270077424,186,1.4650205761316872,53,3747,160,657
186,"So far, I have that your Mama don’t dance and your Daddy don’t rock and roll",209,20,0.04599852707532543,187,1.4641148325358853,57,3009,132,657
187,"I’m prescribing happy trails, until we meet again.",222,22,0.04496854618704619,188,1.4639639639639639,59,5447,141,657
188,I'm sure the deer and the antelope didn't mean to exclude you.,220,26,0.04706166761294846,189,1.4636363636363636,50,1506,144,657
189,Tell me more about your years at Juilliard.,233,27,0.04550619587175036,190,1.463519313304721,54,6150,152,657
190,What was the discouraging word?,205,22,0.04765560978370698,191,1.4634146341463414,51,2405,132,657
191,I get it. You're lonesome.,218,15,0.04219048262901697,192,1.463302752293578,71,5234,132,657
192,Lucky for you I'm a leading practitioner of Western Psychology.,203,23,0.04850415885698832,193,1.4630541871921183,48,1125,132,657
193,And when you shot a man in Reno just to watch him die ... how did that make you feel?,214,24,0.04711894665198989,194,1.4626168224299065,51,4813,139,657
194,"Now, I don't want you to think of these as discouraging words...",212,22,0.04649431374840435,195,1.4622641509433962,54,63,136,657
195,How about 'If  You've Got the Money I've Got the Time'?,210,24,0.04777940645683998,196,1.4619047619047618,49,3993,137,657
196,"You know the rules - we end on the hour, not when the song is over.",236,26,0.04466826469156441,197,1.4618644067796611,57,5926,153,657
197,When did you first start hearing the discouraging words?,221,26,0.046895184270408764,198,1.4615384615384615,50,7079,145,657
198,"Aha, it sounds like we've finally managed to strike a chord.",232,21,0.04312117115864263,199,1.4612068965517242,65,1639,146,657
199,I'm sensing some discord.,232,23,0.04397810145703701,200,1.4612068965517242,61,6999,148,657
200,How frequently would you say you heard these discouraging words?,219,22,0.04540373472592475,201,1.461187214611872,57,5038,140,657
201,"Well, even cowboys get the blues.",243,29,0.04486687083750322,202,1.4609053497942386,54,2227,160,657
202,"No, I don’t have a request.",217,23,0.04617033871319549,203,1.4608294930875576,54,4001,140,657
203,Can we mosey back to your fear of intimacy?,215,17,0.043587731267750056,204,1.4604651162790698,65,302,133,657
204,And when did you start hearing these discouraging words?,202,26,0.05016675024679604,205,1.4603960396039604,41,5511,135,657
205,I'm taking you off loco weed.,198,20,0.047814559064941455,206,1.4595959595959596,51,1938,127,657
206,I'm prescribing a benzodiazepine and a tuning fork.,233,27,0.04549049054052446,207,1.4592274678111588,53,62,153,657
207,"Just because your Mama let you grow up to be one, it's still your choice.",220,24,0.04615381591563666,208,1.459090909090909,53,176,143,657
208,When did you start fretting?,207,28,0.05018631535441364,209,1.458937198067633,39,3637,140,657
209,"I can't help you unless you accept the fact that it's ""deer and antelope,""  not ""beer and cantaloupe.""",207,25,0.048764330232214374,210,1.458937198067633,45,4824,137,657
210,You say seldom. At what age do you recall having heard a discouraging word?,229,28,0.04649186417420366,211,1.4585152838427948,49,3587,152,657
211,Please don't use that tone with me.,251,25,0.04230617992815389,212,1.4581673306772909,65,3070,161,657
212,How often were you exposed to discouraging words?,227,19,0.04288539162343185,213,1.4581497797356828,66,2194,142,657
213,Have you considered changing your tune?,238,20,0.041911188744248866,214,1.4579831932773109,69,3424,149,657
214,"First of all, that’s not a banjo on your knee.",214,19,0.04471093280052335,215,1.4579439252336448,60,932,135,657
215,So mama let you grow up to be a cowboy?,214,24,0.047100449645282885,216,1.4579439252336448,50,4654,140,657
216,'You just don't have the range anymore.,225,26,0.046258608999034695,217,1.4577777777777778,51,6076,148,657
217,Think of a time when you did feel at home on the range.,223,23,0.045245237193596584,218,1.4573991031390134,56,937,144,657
218,And how long have you been hearing discouraging words?,232,27,0.04562697963143497,219,1.456896551724138,52,6517,153,657
219,Can you tell me when the trails first stopped being happy?,254,24,0.04156526722556469,220,1.4566929133858268,68,6278,162,657
220,"That is still a discouraging word, even if you put it to music",195,23,0.04994829131114674,221,1.4564102564102563,43,2349,129,657
221,The solution to your problem is simple: you're right-handed.,195,25,0.050995764462488366,222,1.4564102564102563,39,4482,131,657
222,I’m pleased to see that you’re not fretting as much as you used to.,193,21,0.049248357149223765,223,1.455958549222798,46,7004,126,657
223,Why do you feel that I'm fencing you in?,204,21,0.047287819392027926,224,1.4558823529411764,51,1832,132,657
224,And how long have you been feeling so lonesome you could cry?,215,17,0.04356685313879951,225,1.455813953488372,64,6057,134,657
225,And you heard this discouraging word often?,248,32,0.045265620222614183,226,1.4556451612903225,49,3655,167,657
226,So you say this all started when you heard a discouraging word?,209,26,0.04886882520746015,227,1.4545454545454546,43,5899,140,657
227,Do you want to start with the wife or the horse?,209,26,0.04886882520746015,228,1.4545454545454546,43,6295,140,657
228,It's good we're ending this session on a high note.,240,22,0.04247729587446765,229,1.4541666666666666,65,4985,153,657
229,It is my professional opinion that you've got a classic case of the Willies.,229,28,0.04647387126971223,230,1.4541484716157205,48,3160,153,657
230,Hold that note. We will pick it up from here again next week.,218,18,0.04362774107405257,231,1.4541284403669725,63,6993,137,657
231,"So, did you hold them or fold them?",196,18,0.04704416762280743,232,1.4540816326530612,53,4232,125,657
232,"If you want my advice, you are going to have to change your tune",249,24,0.042151706343648496,233,1.4538152610441768,65,5563,160,657
233,"Well, how do you think that makes the horse feel?",216,19,0.04439686658098856,234,1.4537037037037037,60,2842,137,657
234,I'm changing your prescription to a xylophone.,216,20,0.04487926118315885,235,1.4537037037037037,58,5867,138,657
235,"If you’re that lonesome, maybe you should cry.",194,23,0.050127361487647314,236,1.4536082474226804,42,1123,129,657
236,And how did this discouraging word make you feel?,183,22,0.051796290208488825,237,1.453551912568306,39,2911,122,657
237,"So, who am I speaking with today?",225,25,0.04580843479549043,238,1.4533333333333334,52,3109,148,657
238,enough with the discouraging words,214,15,0.04268034473392195,239,1.4532710280373833,67,1990,132,657
239,"So when you shot a man in Reno just to watch him die, how did that make you feel?",214,21,0.04566041656052118,240,1.4532710280373833,55,4590,138,657
240,She done you wrong...can you elaborate on that?,234,22,0.0432491724866794,241,1.452991452991453,62,6817,150,657
241,I can't help you.  You need to see a music teacher.,223,25,0.046109848785207116,242,1.452914798206278,51,774,147,657
242,"It's an impossible conflict. You want the little dogies to git along, but once they git along, you feel abandoned.",212,17,0.04398148939535579,243,1.4528301886792452,62,6498,133,657
243,But is never hearing a discouraging word a reasonable expectation?,206,23,0.04793005478519674,244,1.4514563106796117,47,2548,136,657
244,Just when did you start feeling so lonesome you could cry?,204,20,0.046750333073255906,245,1.4509803921568627,52,2646,132,657
245,Tell me more about your cheatin' heart.,224,21,0.04417091186797559,246,1.4508928571428572,59,6386,144,657
246,"Is that ""Home on Deranged""?",244,26,0.04354157227583002,247,1.4508196721311475,58,5679,160,657
247,"Waylon? Am I still speaking with Mr. Jennings, or am I speaking to Mr. Cash again?",233,24,0.044215993504300874,248,1.4506437768240343,57,1907,152,657
248,You clearly fret too much.,233,29,0.04626064657797303,249,1.4506437768240343,47,2045,157,657
249,"So, do you want to be happier, or write better songs?",222,23,0.045361895691803315,250,1.4504504504504505,54,6223,145,657
250,Why do YOU think the deer and antelope wouldn't play with you?,211,19,0.045125139612449704,251,1.4502369668246446,57,2908,135,657
251,We would get a lot more done if you stopped repeating the chorus.,231,25,0.044914015175916505,252,1.4502164502164503,54,5994,152,657
252,Let's think positively. Your wife took the truck and dog yet left the guitar.,200,19,0.04688808443849629,253,1.45,52,402,129,657
