caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
And I suppose you've never played with your food.,5617,1214,0.010043874412591218,26,1.83781377959765,2275,1283,2126,665
Professional courtesy....he’s a lawyer.,5784,1435,0.010540440052621763,27,1.81932918395574,1863,1341,2484,665
So we each grab a leg and make a wish.,2905,710,0.014857080536174943,28,1.812736660929432,941,6173,1254,665
"Last time I ate one this stupid, I was sick for a week.",5965,1377,0.010169504606631246,29,1.8028499580888517,2026,289,2561,665
I'm letting him take one last selfie.,5600,1209,0.01025750215011315,30,1.800892857142857,2063,3910,2328,665
"Seems only fair ,
I ate his surfboard.",1300,276,0.0212805922070917,31,1.7938461538461539,480,4357,544,665
"Yes, I KNOW I'm holding up dinner.",3338,704,0.013332621923824466,32,1.780407429598562,1197,1772,1437,665
He's never seen the movie,3191,666,0.01363039468429758,33,1.7734252585396428,1136,5494,1389,665
It's part of this whole shore-to-table thing.,1452,310,0.020423217559458355,34,1.7679063360881542,495,1385,647,665
"Jump up and yell, 'I'm that goldfish you flushed!' 
And then we'll eat him.""",2947,683,0.014816741001215005,35,1.7583983712249744,869,3817,1394,665
"Soon, he won't have a leg to stand on.",5499,1138,0.010462475198860772,36,1.7435897435897436,1808,5089,2553,665
‘Hold off a bit. He’s bragging about being “king of the sandbar” to four guys in backwards ball caps.’,3926,771,0.012164689958986832,37,1.7379011716760062,1348,5988,1807,665
"Well, that's embarrassing. How long has it been there?",2815,563,0.014540412572923177,38,1.7346358792184724,942,962,1310,665
This is why they think most shark attacks occur in only three feet of water.,2439,480,0.015535470738603282,39,1.7269372693726937,810,4405,1149,665
"You go ahead, Frank. SPF 30 gives me heartburn.",2391,424,0.015125518254161661,40,1.7243831033040569,878,3991,1089,665
"Oh, did you want me to pick up something for you, too?",4579,780,0.01087352831967814,41,1.7163136055907404,1716,2699,2083,665
I just can’t do it without the theme music.”,2014,367,0.016813698945009534,42,1.7130089374379345,702,5340,945,665
Just be patient. He’s calling his friends.,3382,537,0.012488134728064627,43,1.6939680662329981,1270,3718,1575,665
"First, I gain their trust.",2530,412,0.014602217647555274,44,1.690909090909091,924,2273,1194,665
Another Darwin Award winner.,2265,453,0.016477700712871905,45,1.6878587196467991,652,794,1160,665
Trust me.  This makes it easier to get all the others into the water.,2597,405,0.014251168527396529,46,1.686176357335387,972,187,1220,665
"I love a well-balanced meal, don't you?",2695,459,0.014394192503424278,47,1.6801484230055659,915,4030,1321,665
"Hey, Sam, I’d like you to meet my chum.",3382,618,0.013074631005340781,48,1.671791839148433,1027,184,1737,665
I ordered wings but they gave me legs instead.,432,81,0.0371757467427632,49,1.6712962962962963,128,3160,223,665
Found him in the shallow end of gene pool.,2246,416,0.01623409387365085,50,1.6696349065004452,672,2118,1158,665
"Fine, but walking him is your responsibility.",816,144,0.02657482533976079,51,1.6654411764705883,255,6150,417,665
Luckily the dumb ones taste just as good.,2084,342,0.01627064908238106,52,1.6636276391554703,699,5269,1043,665
"He thinks I'm Flipper, who's Flipper?",2786,473,0.014305702336190284,53,1.6399856424982053,837,173,1476,665
Watch this. I'm going to flip it up and catch it in my mouth.,2191,344,0.015772696735436714,54,1.63852122318576,711,1480,1136,665
How about some help carrying the groceries?,2570,378,0.014270585153611886,55,1.6365758754863813,877,2955,1314,665
It's Hilarious. He thinks I'm a dolphin.,1378,197,0.01940788084648088,56,1.6313497822931786,476,2138,705,665
He had a standing reservation for dinner.,695,113,0.028380008207149025,57,1.6273381294964029,210,5865,372,665
Remember when Mom read us that story about how the fox tricked the Gingerbread Man and you said nobody could be that stupid?,796,114,0.025636226478094454,58,1.6180904522613064,264,1866,418,665
I still don't see why the dolphins get such a kick out of this.,702,93,0.026742095108028045,59,1.6168091168091168,247,1448,362,665
Shhh...he thinks I'm a dolphin.,2442,332,0.014329216284869186,60,1.6154791154791155,833,315,1276,665
Are you the one who ordered takeout?,2248,292,0.01486952674871206,61,1.613879003558719,796,2386,1160,665
Let’s split the Bill,2261,328,0.01526369200313256,62,1.6107916850950907,724,5220,1209,665
So much for them having a bigger brain.,1870,287,0.017073418897614243,63,1.6101604278074866,567,1745,1016,665
"I would have eaten him, but I'm finally getting WiFi.",1813,287,0.017495109772417878,64,1.6094870380584667,531,5215,995,665
I’m trying to eat a more balanced diet.,335,45,0.038952814830954245,65,1.608955223880597,114,2647,176,665
"Can we keep him, Mom? Please?",1427,208,0.019280537581615638,66,1.6068675543097408,450,1841,769,665
"OK, you call it - Heads or Tails?",1940,294,0.01664617433340167,67,1.6056701030927836,584,1250,1062,665
Shall we just split an order?,1793,231,0.01665111843400724,68,1.604015616285555,621,1527,941,665
Isn't it time we told him he's adopted?,1575,259,0.018934498003420987,69,1.6038095238095238,425,5183,891,665
"I thought he was a seal, he thought I was a surf board.",1816,255,0.01693382111006083,70,1.6018722466960353,583,5177,978,665
I raise my own. It’s the only way to know they’re organic.,1769,251,0.017174998279919102,71,1.5941209723007348,547,13,971,665
I just think it's a bad idea to eat something this stupid.,1700,248,0.017629531163207444,72,1.591764705882353,507,4893,945,665
Excuse me. Do you have any Grey Poupon?,1249,192,0.020977477801578208,73,1.5908726981585268,354,1289,703,665
Another 20 minutes and he’ll be medium rare.,371,47,0.03658443824593402,74,1.5902964959568733,125,1238,199,665
The guy at the bait shop said this could get us a couple lifeguards.,1232,183,0.02078760085507831,75,1.588474025974026,350,2763,699,665
Shhh! He's looking out for sharks.,1597,214,0.017847585527083664,76,1.58797745773325,510,1030,873,665
You're more likely to be struck by lightning than be stepped on by a human.,1224,192,0.021331515667132726,77,1.5849673202614378,332,1201,700,665
I decided to go with carry out.,1204,146,0.01994781821424055,78,1.579734219269103,403,144,655,665
I'm going to be on the evening news.,1405,188,0.01908990726553936,79,1.5772241992882563,435,1889,782,665
wait till he finds out I'm not his surf board.,1422,188,0.018761985428014577,80,1.5759493670886076,439,1502,795,665
Definitely a keeper!  I'd guess about a 180 pounder.,413,51,0.03453995719743887,81,1.5738498789346247,135,5892,227,665
"When he says ""Marco,"" they all say ""Polo,' and then we eat.",1024,158,0.023260848583003976,82,1.5712890625,269,1282,597,665
It's from that new take-out place under the pier.,518,61,0.03051659374400791,83,1.5637065637065637,170,4764,287,665
It seems rude to interrupt while he’s on the phone.,1074,146,0.021971537638613453,84,1.5623836126629422,312,3703,616,665
Millennials act so entitled.,1146,164,0.021565010897311967,85,1.5610820244328099,315,1010,667,665
Heard it’s Trump ... we could become hero’s!,807,140,0.02713243320064127,86,1.560099132589839,172,3536,495,665
I'm seventy years old and I'll play with my food if I want to.,915,123,0.023744277830195774,87,1.5595628415300546,266,907,526,665
"It's a new ridesharing company I started. I call it Scuber.""",661,95,0.028455017386547862,88,1.5552193645990924,177,4331,389,665
"He’s locally sourced, and most importantly, cage free!",722,94,0.026311896631573222,89,1.554016620498615,208,5075,420,665
"Honey, I brought dinner!",1038,123,0.021519654468609952,90,1.5539499036608864,325,6055,589,665
"Of course I’ll eat him, but in the meantime  I just love the foot massage.",1030,122,0.021688712367893725,91,1.5533980582524272,326,1813,582,665
He's just a decoy.,363,46,0.03720628560197145,92,1.5482093663911847,107,2626,210,665
Sometimes it's just too easy.,942,123,0.023254459354915512,93,1.5477707006369428,270,3801,549,665
"Of all my anger management exercises, this one is the most difficult",939,112,0.02276948915329178,94,1.5473908413205537,290,5529,537,665
Did you already eat yours?,931,112,0.02291915656391972,95,1.5456498388829216,284,5424,535,665
Don’t bite.My back has never felt so good.,922,101,0.022520625977350824,96,1.5444685466377441,300,515,521,665
This one’s on me.,825,101,0.02446011410195359,97,1.543030303030303,246,516,478,665
The weirdest part is that the water above me keeps randomly getting warm,841,122,0.025315837623318793,98,1.5422116527942924,212,4317,507,665
He’s a rescue.,869,102,0.023588943258847708,99,1.5420023014959723,267,364,500,665
He's my therapy human.,675,93,0.027883135361070014,100,1.5392592592592593,178,1787,404,665
I work for UberEats now.,908,113,0.023418272923638874,101,1.5385462555066078,263,3170,532,665
"Yes, I could dive, but I think surfacing would be more interesting.",471,51,0.03146020844765969,102,1.5371549893842889,151,2559,269,665
He’s only just temporarily on top of the food chain.,822,104,0.024722496322971122,103,1.535279805352798,232,1140,486,665
"He's a loan shark-it's a professional courtesy.""",816,104,0.024860951445629748,104,1.5343137254901962,228,3320,484,665
This one's a decoy.  We get the real ones when they come out to rescue it.,741,100,0.026480481378862716,105,1.5317139001349527,194,5820,447,665
How did these things ever make it to the top of the food chain?,574,78,0.030147792553308447,106,1.5313588850174216,149,4636,347,665
"If he's gonna have kids as smart as he is, it makes more sense to release him.",603,78,0.02904527960065549,107,1.529021558872305,163,659,362,665
"Don't say anything, he just told all his friends that he's tall enough to reach the bottom.",783,76,0.023498521752815776,108,1.528735632183908,259,1849,448,665
Should we do lunch now or save it for dinner?,680,67,0.02563933981076913,109,1.526470588235294,224,1443,389,665
I'm trying to eat a balanced diet,743,79,0.024404173022769503,110,1.5235531628532974,226,719,438,665
I’m making a fortune carrying them into U.S. waters.,701,96,0.02734610388055025,111,1.520684736091298,173,5043,432,665
The doc said I needed a balanced diet.,703,83,0.02630376573331908,112,1.5206258890469417,200,424,420,665
I call it “ Surf and Turf”,690,88,0.027066815309585077,113,1.517391304347826,181,737,421,665
Shhh.  This guy thinks I'm a service animal.,684,85,0.027010094775478024,114,1.5160818713450293,183,4739,416,665
I'm headed to the potluck,644,77,0.02744361516943793,115,1.513975155279503,176,1199,391,665
He's trying to get a signal.,685,85,0.026982310754313486,116,1.513868613138686,182,4692,418,665
I’m seconds away from nipping this wildlife tourism trend in the bud.,263,31,0.043049959544967986,117,1.5133079847908746,73,4864,159,665
I love the look in their eyes when they realize they're not standing on the bottom.,654,81,0.02760353723753183,118,1.5122324159021407,173,395,400,665
One lousy surfer and I get sixteen weeks of community service.,593,71,0.028750447199194243,119,1.5109612141652613,161,2798,361,665
Feels so good I hate to eat him.,333,39,0.038186438779174874,120,1.5105105105105106,92,5883,202,665
I am the fin beneath his things.,586,84,0.030285947336803454,121,1.5102389078498293,131,6164,371,665
I can’t do anything without the soundtrack.,451,48,0.03222129534567921,122,1.5099778270509978,135,3250,268,665
He was drowning. I'm just keeping him fresh until I get hungry.,602,70,0.028333020865285368,123,1.5099667774086378,167,5527,365,665
Just wait till he does another hand stand.,611,70,0.02802374695859237,124,1.5090016366612111,171,4886,370,665
You smell fear? All I can smell is feet.,628,76,0.0280115841429243,125,1.5079617834394905,167,4439,385,665
I can't do that.  He's a lawyer.  He's one of our own.,618,86,0.02926139909219637,126,1.5048543689320388,140,1398,392,665
Millennials...am I right?,435,47,0.03277067586749422,127,1.5034482758620689,125,3595,263,665
This guy thinks he walks on water.,408,46,0.03417990374595033,128,1.5024509803921569,113,4850,249,665
He thinks he's standing on a sand bar. I'm waiting for his wife.,501,62,0.03154374720948645,129,1.5009980039920159,127,1680,312,665
I'll split him with you.,552,73,0.03055721935138316,130,1.5,130,599,349,665
Don’t worry he’s armless,516,57,0.0302395045600159,131,1.5,144,5299,315,665
I wish I had a blowhole.,578,69,0.029104227092685796,132,1.4982698961937717,150,647,359,665
He’s all yours. I can’t stomach another old white male.,460,57,0.0329329337998906,133,1.4978260869565216,115,6165,288,665
My ex got the top half.,547,62,0.029547364417036235,134,1.4972577696526508,148,3360,337,665
Probably not a stable genius.,570,78,0.03033706077837977,135,1.4964912280701754,127,287,365,665
Shall we each grab a leg and make a wish?,544,69,0.03045580543993105,136,1.4963235294117647,132,5473,343,665
"White meat is dry and flavorless, but there's no alternative on Nantucket.",498,62,0.03168570043409564,137,1.4959839357429718,123,778,313,665
"Ok, let's go over this again... I hit the brakes, then you open your mouth.",480,51,0.03107276929108997,138,1.4958333333333333,136,295,293,665
Takeout is on me tonight.,539,59,0.0295222938926144,139,1.4953617810760669,149,1050,331,665
I just get more done if I bring my lunch to work.,532,48,0.028470731275337866,140,1.494360902255639,167,3332,316,665
The invitation said to bring your own lunch,525,46,0.028485755473102333,141,1.4933333333333334,167,4442,312,665
"It's win win. He gets a free ride, I get a free lunch.",523,57,0.029756106578159584,142,1.4933078393881454,143,5561,323,665
It's a decoy.,524,61,0.030382084254209355,143,1.4923664122137406,136,4084,327,665
Here's your take-out. That'll be 20 clams.,492,50,0.030380678227600127,144,1.491869918699187,142,4868,300,665
You said you wanted fresh.  I'm bringing you fresh.,519,56,0.029984694832107986,145,1.4913294797687862,143,2961,320,665
"You were right about President Trump, he really is the dumbest thing on land or water.",481,70,0.0335712167608215,146,1.4906444906444907,96,2704,315,665
"You ordered a 160 pounder, no fins, no wet suit?",514,58,0.030447804926229952,147,1.490272373540856,136,650,320,665
I accidentally looked up his trunks... totally lost my appetite.,478,64,0.03294341155110321,148,1.4895397489539748,106,360,308,665
New gig with Uber Eats.,521,62,0.0306309420140075,149,1.489443378119002,131,5084,328,665
Beginning to have second thoughts on the Uber gig.,521,60,0.030388979952249467,150,1.489443378119002,135,5770,326,665
"I can’t, he’s a client.",524,54,0.029527048201668255,151,1.4885496183206106,148,582,322,665
So who's on top of the food chain?,473,52,0.03154690957912909,152,1.4883720930232558,127,4403,294,665
"You know, it wouldn't kill you to help me carry the groceries.",498,47,0.02970715084166302,153,1.4879518072289157,149,6139,302,665
It’s a comfort human.,493,56,0.031137209269037517,154,1.486815415821501,128,5330,309,665
Here's your order.,483,46,0.03022375356124605,155,1.4865424430641823,143,5150,294,665
I REALLY hate Lent!,517,65,0.031167223099906112,156,1.4854932301740813,121,1904,331,665
I’ll wait until he finishes waving at his wife.,472,54,0.031876673690388775,157,1.4851694915254237,121,1863,297,665
When eating out got so expensive I started packing my lunch.,468,43,0.0304687491805763,158,1.485042735042735,141,5314,284,665
"I dunno--I heard the guy say, ""Less crowded than Everest and twice as safe.""",491,44,0.029588771490554822,159,1.4847250509164969,150,3569,297,665
I like to play with them a little beforehand. Don't tell Mom.,491,44,0.028661150793846468,160,1.4847250509164969,143,4424,303,665
It's called Great White Privilege.,447,57,0.03364121025388895,161,1.483221476510067,102,4152,288,665
"I know we said we weren't exchanging gifts this year, but I couldn't resist.",474,50,0.0312084178993412,162,1.4831223628691983,129,3484,295,665
"The most embarrassing part is he keeps calling me ""Flipper"".",466,55,0.03231825937526051,163,1.48068669527897,114,3884,297,665
It’s times like these that I regret going vegan.,487,56,0.031413835900237,164,1.4804928131416837,122,1038,309,665
They're all over the place. Go get your own.,460,43,0.030840574101493632,165,1.4804347826086957,135,2364,282,665
I know. But he removed a thorn from my fin”.,456,47,0.03164885665142815,166,1.480263157894737,125,5467,284,665
"I'm transitioning to porpoise, if you must know.",475,58,0.03227683936379167,167,1.48,112,5063,305,665
My wife said to bring someone home for dinner.,456,44,0.031185426962001387,168,1.4780701754385965,130,3283,282,665
They're like muffins. The top half is delicious.,410,44,0.03368748544427757,169,1.4780487804878049,108,256,258,665
"No, go ahead, you tell him",473,42,0.030081001814880864,170,1.477801268498943,142,2184,289,665
"Man, this Swim With The Dolphins racket is great -- look what I got!",450,46,0.03179663305577544,171,1.4777777777777779,123,5832,281,665
The kids wanted takeout again.,438,41,0.027359138463898886,172,1.4771689497716896,111,1628,286,665
Let's humor him until his wife and kids arrive.,420,45,0.033267514125493704,173,1.4761904761904763,110,1532,265,665
"I'm not hungry right now, but it's like packing a lunch for later.",463,37,0.02976132644570252,174,1.4751619870410366,146,2744,280,665
Let's wait until he's finished waving to his kids.,443,47,0.0323133599238324,175,1.4740406320541761,116,881,280,665
He's a lawyer. Professional courtesy.,462,51,0.03193351861570962,176,1.474025974025974,117,691,294,665
Suppers on me!,441,50,0.03289367701744075,177,1.473922902494331,109,44,282,665
Too bad today is Catch and Release,441,47,0.032420248738015904,178,1.473922902494331,115,3930,279,665
Don't show your fin! He thinks he's riding a dolphin!,441,43,0.031778041405625325,179,1.473922902494331,123,5154,275,665
I brought take out.,458,55,0.0327275132590733,180,1.4737991266375545,107,1121,296,665
We have a deal.  He tells everyone else it’s safe and I don’t eat him.,438,44,0.03160337735049777,181,1.4726027397260273,116,3977,277,665
"Hey, Frank, dinner’s on me, today.",434,53,0.03375893078582393,182,1.4723502304147464,99,4649,282,665
Say hello to my little chum.,411,44,0.03361652510975904,183,1.4720194647201947,106,2873,261,665
Do you have any grey poupon?,424,44,0.03285997849660616,184,1.471698113207547,112,3043,268,665
"It started as a joke, but now I'm sorta invested.",424,42,0.03251885107956077,185,1.471698113207547,116,4083,266,665
My mom finally said I could have a pet - he's a rescue.,384,44,0.03505063785206065,186,1.4713541666666667,92,4955,248,665
The missus asked me to get some takeout.,314,30,0.03750447335217048,187,1.4713375796178343,88,5005,196,665
Since when don't you like Italian?,401,38,0.03311735720904544,188,1.4713216957605986,113,3171,250,665
I'm gonna give this Uber thing another week.,442,46,0.031961300797412204,189,1.4705882352941178,115,4252,281,665
All I know is the sciatica in my caudal fin is gone completely.,419,44,0.03314221430666593,190,1.470167064439141,109,3302,266,665
He's keeping an eye out for sharks,417,46,0.03360277502108279,191,1.4700239808153477,104,5589,267,665
I like the top a little crispy.,443,43,0.03134153248219638,192,1.4695259593679457,120,1593,280,665
I thought you said I was supposed to bring lunch.,426,35,0.031187780269498287,193,1.4694835680751173,130,3367,261,665
"First, you have to give them a false sense of security.",439,40,0.03137949620934121,194,1.469248291571754,126,2036,273,665
"I couldn’t finish the whole thing, so I got it to go.",288,27,0.03899984086003447,195,1.46875,81,581,180,665
Yeah it's a Great White,427,43,0.032261396588185325,196,1.468384074941452,113,454,271,665
Of course this happens the week I go vegan,406,52,0.035316291277818,197,1.4679802955665024,86,3057,268,665
"You try it ,the last one I ate tasted  just like chicken.",415,40,0.0326640369985177,198,1.4674698795180723,114,2472,261,665
The water taxi costs an arm and a leg. I said I'd charge just an arm.,435,46,0.03256978122773072,199,1.4666666666666666,111,1365,278,665
He's my chiropractor.,435,40,0.03157891639243672,200,1.4666666666666666,123,4109,272,665
Wait 'til he finds out I'm not a dolphin.,410,46,0.03401510779213078,201,1.4658536585365853,99,3610,265,665
On three?,423,39,0.030973667217830028,202,1.4657210401891252,108,3292,276,665
"Turns out, you can play with your food and eat it too.",419,39,0.03225792912643514,203,1.4653937947494033,117,1642,263,665
You take the left leg and we’ll make a wish.,403,42,0.033721944427189614,204,1.4640198511166254,103,3660,258,665
I'm sick of white meat.  YOU eat it!,416,43,0.033127377825315975,205,1.4639423076923077,107,2251,266,665
Thigh or drumstick?,414,37,0.03217052069470123,206,1.463768115942029,118,4194,259,665
"What is it you're not supposed to do, 30 minutes after eating a swimmer?",380,37,0.0342033150187504,207,1.4631578947368422,102,431,241,665
"Oh, it's Human Week.",398,43,0.03421152100691277,208,1.4623115577889447,98,3337,257,665
"People keep coming to try and rescue him. I swear, I've never eaten so good in my life.",398,37,0.033082951599902426,209,1.4623115577889447,110,5628,251,665
It's my emotional support human.,368,40,0.03563147730147699,210,1.4619565217391304,90,1157,238,665
"He ain't heavy, he's my lunch.",394,42,0.03399350148491655,211,1.4619289340101522,97,1324,255,665
...and we'll have these waters to ourselves for the rest of the summer.,418,46,0.03352333829872058,212,1.4617224880382775,101,3308,271,665
"Oh, like you could say no to Sir David Attenborough.",377,40,0.035004646407811715,213,1.4615384615384615,94,6157,243,665
"And just like that, goodbye sciatica.",406,38,0.032797133999627845,214,1.4605911330049262,111,3630,257,665
The trick is to brine just the bottom half,365,32,0.03412019432412556,215,1.4602739726027398,104,2183,229,665
"Tell the kids, dinner's ready",389,37,0.03362327978234971,216,1.4601542416452442,105,2056,247,665
They are all so confident when their head is above water.,348,30,0.034823364471534356,217,1.4597701149425288,100,1497,218,665
I identify as a Dolphin.,394,43,0.03445781466529995,218,1.4593908629441625,95,2312,256,665
"Like I told you, Karen, men will walk all over you if you let them.",399,45,0.034504890318720484,219,1.4586466165413534,93,3052,261,665
Let him finish taking his selfie.,384,46,0.03568966991216398,220,1.4583333333333333,84,398,254,665
Best spa ever. Back massage followed by dinner for two.,264,32,0.04252204152934848,221,1.4583333333333333,54,4359,178,665
"Bait. I’m trolling for one of the really fat, juicy ones.",358,34,0.0350345396157614,222,1.458100558659218,96,5574,228,665
I’m never sure of what to bring to potlucks.,380,46,0.03596877897028096,223,1.4578947368421054,82,3942,252,665
I told him I'm a dolphin.,380,33,0.03336499031523026,224,1.4578947368421054,108,6102,239,665
Why don't YOU ever bring dinner?,391,45,0.03502373668740871,225,1.4578005115089514,89,2964,257,665
"He's my comfort human, Larry",379,43,0.0354494042362501,226,1.4564643799472297,87,5218,249,665
Tastes like chicken.,375,37,0.03450944741348829,227,1.456,97,1570,241,665
Sorry I'm late. But I brought lunch.,371,34,0.0341424059865462,228,1.4555256064690028,101,6044,236,665
"Jump the shark? No, but he did stick the landing.",391,38,0.03338576294287105,229,1.4552429667519182,101,3472,252,665
You know that trick where the dog flips a treat up off his nose and then eats it?,385,36,0.032841461446245446,230,1.4545454545454546,99,3570,250,665
"Ok, I am going to flip him"".   Heads or Tails",359,32,0.034502067249389624,231,1.4540389972144847,99,559,228,665
"Ooh gross, get it off!! Where is it?",379,35,0.03382825118163957,232,1.4538258575197889,102,4346,242,665
"No, maybe YOU misunderstood when he said ""Help, shark!""",346,37,0.036583612319572835,233,1.453757225433526,83,2189,226,665
"What can I say, he’s a lawyer. He’s one of us.",388,43,0.031199689617577922,234,1.4536082474226804,78,4931,267,665
This is NOT how He walked on water.,377,41,0.03518007999229258,235,1.453580901856764,89,4067,247,665
Let's let him wave frantically to shore for another minute or two.,362,37,0.035393103987622555,236,1.4530386740331491,90,528,235,665
Uber Eats delivery for you,380,43,0.03536735306314351,237,1.4526315789473685,86,2233,251,665
What is it? Get if off me! Get it off!,358,37,0.03567865399365022,238,1.452513966480447,88,1152,233,665
I was going to let him finish his text.,376,37,0.034429318888043854,239,1.452127659574468,96,67,243,665
Have at him. I gave up men for lent.,363,30,0.03377554744928112,240,1.4517906336088153,104,6181,229,665
I tried goat yoga. This is better.,372,38,0.034903014031784085,241,1.4516129032258065,92,5621,242,665
He thinks they're swimming with dolphins.,359,39,0.036035905897464506,242,1.4512534818941505,84,1001,236,665
Great white privilege...,368,45,0.03662062415179492,243,1.451086956521739,76,4555,247,665
"You know what they say...""eat a man and you have lunch,  use one as bait and you'll feast forever""",357,31,0.034399607467466634,244,1.4509803921568627,99,3659,227,665
Surf and Turf,278,32,0.041526805171282356,245,1.4496402877697843,61,3091,185,665
Wanna grab a bite?,354,29,0.03413256708586391,246,1.4491525423728813,101,5258,224,665
I'm on my way to a potluck.,303,21,0.03337981629549244,247,1.448844884488449,89,5411,193,665
"I don’t know, I think he said his name was Spielberg and I owe him big time....",332,35,0.037206918759220164,248,1.4487951807228916,79,2861,218,665
Watch this!  He thinks he’s on a sand bar.,332,32,0.03646581608382098,249,1.4487951807228916,85,3883,215,665
I met him online.,332,32,0.03646581608382098,250,1.4487951807228916,85,6062,215,665
I give up.  What has two legs and looks tasty for lunch?,350,25,0.03343780288234765,251,1.4485714285714286,107,1093,218,665
Why don’t you bring a sea weed salad or bottle of red wine.,350,35,0.03534222904142787,252,1.4485714285714286,85,1722,230,665
Does the tag say “sell by” or “use by”,350,31,0.034875873187810574,253,1.4485714285714286,95,4580,224,665
"No, when you're a shark, you're not necessarily a shark all the way.",369,39,0.03530109094044233,254,1.4471544715447155,87,1212,243,665
Why does this always happen when I'm fasting?,323,31,0.03692425682558805,255,1.4458204334365325,82,763,210,665
He says the cell signal is better out here.,258,24,0.04105145186912196,256,1.445736434108527,67,1714,167,665
He's my chum.,350,28,0.03415173713942487,257,1.4457142857142857,100,28,222,665
I believe you ordered take-out.,350,32,0.034863463455989646,258,1.4457142857142857,91,3378,227,665
I stopped for take-out on my way home.,350,32,0.03509749842438029,259,1.4457142857142857,92,5608,226,665
I promise. This is his last selfie.,350,29,0.03439061588780613,260,1.4457142857142857,98,5952,223,665
"This has been a bad week, one Fitbit, two tires and now a stand up comedian.",355,38,0.036089470135959756,261,1.4450704225352113,82,4503,235,665
"I thought he'd realize his mistake and jump off, but it's been three hours and now it seems too awkward to say anything.",333,28,0.035358821108259664,262,1.4444444444444444,92,2874,213,665
I'm just gonna ride this one out.,270,21,0.03868032821845292,263,1.4444444444444444,78,3407,171,665
I grabbed us take-out.,342,33,0.035916816423723276,264,1.4444444444444444,86,4158,223,665
I told you I was bringing the entree!,360,28,0.033482591652073,265,1.4444444444444444,104,5803,228,665
"The wife is working late, so she asked me to bring home dinner.",340,30,0.03533855436178289,266,1.4441176470588235,91,4340,219,665
I got some takeout from that new sand bar.,340,30,0.034088899315124925,267,1.4441176470588235,85,4350,225,665
You the guy who ordered the sushi?,338,38,0.037412297746518476,268,1.4437869822485208,74,6266,226,665
he thinks he found a sandbar,336,30,0.03563386764634504,269,1.443452380952381,89,882,217,665
I got takeout tonight,336,34,0.03661756038895546,270,1.443452380952381,81,1607,221,665
'I won't eat him right away. My back feels great.',343,29,0.03412958736261355,271,1.4431486880466473,92,1583,222,665
"Hurry, go get the camera.",343,32,0.03559670337633955,272,1.4431486880466473,88,2762,223,665
