Unfunny,Somewhat funny,Funny,Caption
26,0,0,He doesn't realize that the Boston Red Sox have actually won three World Series since 1918.
18,10,1,At least it's only every other weekend.
29,0,0,Remember when they used smiley faces to encourage us?
23,3,1,Too much sun really does make you age.
22,3,1,He really needs to wash up on shore.
25,3,0,Once he finally gets a passing grade in sandbox engineering, MIT will accept him.
24,3,0,''See - that's what looking for your lost childhood looks..."
25,2,1,This is EST for the new millennium.
21,5,2,That's why I decided against contact lenses.
21,6,0,He looks to be having trouble thinking outside the sandbox
24,3,1,Would you like to flip a coin to decide your fate, Jerry?
26,2,0,He said it's called 'mooncrawling.'
28,0,0,That was the biggest, pinkest cat ever. This is the guy Pay Pal's been missing.
27,2,0,I thought the guy who made iPhones was dead...
22,6,1,Hell of a mirage.
19,7,0,It's a dry run for his trip to the Sahara!
17,8,3,That is one overly dramatic global warming protest.
24,1,1,The poor guy sees a mirage.
26,3,0,We'll move on to the backstroke if and when it rains.
26,1,1,My dad says that after all his effort, he's still got to worry about vultures.
26,3,0,The Fed's been telegraphing again.
26,2,0,He stopped because he thinks that Pepsi billboard is a mirage.
23,3,0,It's all about your point of view
26,2,1,I told you it wasn't a good idea to bury Dad's Adult Channel pin number.
23,3,1,"I call it "The Pursuit of Happiness"'.
24,3,1,I hope this isn't going to be like when that cat was living here.
26,2,1,Remember Donald, you get to fire him AFTER he completes his punishment.
26,0,1,Hey! look. Field Engineer's demonstrating.
21,5,0,Should I tell him I already found his nickel?
25,2,0,Renting our sand box was a great idea.
19,9,0,He's in training for the New Yorker cartoons.
27,2,0,I guess the wall might work.
24,4,1,He's here every day rehearsing for that survivor show.
26,1,0,He won't leave until we bring him Evian.
16,7,2,Give it a minute. it's slow-sand.
19,7,1,Whew! He's Lawrence of Arabia, today. Since he's not Felix the Cat, we won't need the shovel and pail, after all.
20,6,2,Welcome to our last episode of "Sandbox"survivor!
21,5,2,At least his pants are on.
26,1,1,"He thinks that he is leaving handprints for the zombie hall of fame.
21,5,1,He's your typical method actor about to do a bottled water commercial.
21,6,0,when mommy said he was a golddigger i thought she meant something else
21,4,2,Is this what they mean by "sandbox issues"?
21,3,2,He was once a Republican front runner until Trump came along.
17,7,2,If we give him water he'll never leave.
26,3,0,I've lost my marbles!
22,5,2,It's always so creepy when that lost childhood thing happens.
23,4,2,Could your dad relive his traumas elsewhere?
26,1,1,Deanne says that public school sculpture isn't half as creepy.
25,2,0,I wasn't thinking that the school shadow box project would be in 3D and actually include a 5 o'clock shadow.
28,1,0,Beach bum levels are rising the quickest.
28,0,0,Should we sell him a necktie?
25,2,0,Do you think he started at my age?
24,1,0,It's not the sand. It's the sandal he lost when he was a boy."
21,4,1,I just can't get him to think outside the box.
19,7,1,Daddy gets a little scary when he's dehydrated.
22,5,0,His pants keep a nice crease.
23,5,1,I know he wonders where his pail and shovel have gone. I'd think he'd be more concerned about his missing umbrella.
19,5,2,Sorry no bathroom in this unit, but it does come with a rooftop litter box.
19,8,0,It's still more fun than the endless pool.
17,3,3,He always has to look for pennies before he lets you play
25,2,0,I plan on graduating to the playground at the end of this year.
22,3,0,I thought the new diet craze was supposed to be 'dessert first'.
23,5,0,Now lets see how he reacts to a bucket of dry ice
23,3,1,I'm thinking it's mom's turn to scoop the box.
26,1,0,What is this? Last week it was cats in our sandbox
23,3,0,The sand may be level now, but it doesn't stretch far enough.
25,3,0,Mister, even I know that's not a haystack.
28,0,0,That's what you get for kicking sand in the sandbox
23,3,2,Dude!? This is our beach.
24,1,1,Don't worry Dorothy, Daddy leads a very rich fantasy life.
25,3,0,First the cats used it as a litter box and now this Let's vote him off.
22,3,2,I'm not often a fan of mixed-media, but this has real pathos.
25,1,1,Authenticity is overrated.
26,2,0,Apart from flashbacks Judy, I'm in the zone.
25,1,0,His Facebook page says he flunked sandbox in kindergarten.
22,6,0,I don't think I like this year's hot new toy.
15,9,3,"I don't care WHAT his Rabbi taught him - I don't think he can keep this up for 40 years".
23,4,1,That's why we take GPS.
24,1,1,Help Help. I wont to jump and play in the sand again
20,7,1,I'm going to need a bigger shovel.
21,4,1,I guess that we shouldn't play with his smart phone in the sand box.
28,1,0,Yeah, that's the guy, Neddy Merrill, the swimmer. I told him swimming home was a bad idea.
27,0,0,To the insanely persistent go the spoils.
24,4,0,He's really taking this new cat litter research to new heights?
24,3,1,He's looking for the old cigarette butts he buried last fall.
25,3,0,It's how New Yorkers prepare to visit the desert.
25,2,1,He asked for water but we're out of sparkling.
22,7,0,How long has your dad been training for the Sahara marathon?
25,4,0,It's not as good as his Stranded Man on a Desert Island, but it's good.
20,9,0,He still has 10 more years of wandering before it's our turn.
16,9,2,Last time, I lured him out with a Martini.
21,7,1,His Fit Bit is up to 33.
23,5,0,Is there an app for that?
18,7,2,Dad thinks we're a mirage.
22,6,0,Him again. I'll go get an Aquafina.
21,7,1,Sometimes Dad has trouble thinking outside of the box.
23,5,0,This is my dad, he's in training for another cartoon.
25,2,1,There may be some lingering resentment.
22,1,2,Isn't that a little too small for a desert?
23,4,1,Maybe we should build him a rooftop oasis.
21,5,1,Textbook post-traumatic sandbox disorder.
21,5,0,I want to play. Can't we just call him an Uber?
21,5,0,This is our studio sandbox, beautiful view of downtown, and a steal at 2400 a month with first and last plus HOA fee.
20,6,1,Uh, my dad goes a little overboard in the retelling of the Passover story.
22,4,0,I heard that the E.D. of the B.O.D. of our H.O.A. has P.T.S.D.
21,6,0,If you haven't found your identity yet, maybe someone else would like a turn.
24,5,0,This guy never shares.
17,9,1,We should tell him the nearest oasis is over on 79th street.
22,5,0,Rumor around school is, poor fella's been wandering that sandbox for years.
19,5,2,Help--I've misplaced my dignity.
24,5,0,Sometimes he thinks he's a cat.
24,1,2,Hes in training for his trip to Los Angeles.
24,4,0,He's been this way since they brought him back from the Sahara
20,3,0,He needs to think less one-dimensional conventional and more out-of-the-box unorthodox.
24,5,0,I think he stayed back.
25,2,0,I think Principal Turtletaub is desperately seeking the true meaning of Common Core.
26,1,0,It's my Ben garden.
20,3,4,It's my dad's new immersive Passover seder experience
19,6,2,He's having a hard time finding his inner child.
19,6,1,He is taking longer than his turn.
24,3,0,He's a sand hog.
22,6,0,He must be another method actor.
22,2,2,At least he buried it.
25,3,0,He said he lost his mind in the sandbox when he was five.
24,3,0,He's refused to move ever since he got back from Death Valley.
19,3,5,It's like an Infinity Pool, only more desperate.
24,3,0,Did I mention that my dad is a hypochondriac?
22,5,0,No Dad, we asked you to impersonate Batman not Catman!
28,0,0,He was told to be the wave of the future.
20,6,2,I've seen this before. Don't worry - the vultures will take care of it.
23,4,1,That's what happens when you major in economics and environmental science.
26,2,0,It's not a fire hydrant, it's an urban cactus.
24,2,0,- Wilson… Wil..son… ? - I think this is the reboot of « Cast away ». Let’s go play somewhere else.
25,3,1,Adults are so dramatic! There's a drinking fountain on the other side of the playground!
26,3,0,Looks like dad had to sleep in the litter box again...we really need a dog.
24,2,0,This might be our most lively sand castle yet.
25,2,0,So Dad's way of saying, "No virtual reality goggles for you next Christmas."
20,7,2,My mom says he has an overactive imagination.
20,6,1,I don't think he's going to make it to the finals.
23,6,0,He's still an outdoor dad.
27,0,0,I have trouble with finding my keys, I accidently left them in the sanbox
25,2,1,Oh great! Daddy's training for Tough Mudder again.
24,4,1,He must be a mirage.
22,2,0,Don't worry, the Kitty Litter for Elder Care will be covered under the Republican replacement for Obamacare
22,6,0,Once you've served in the French Foreign Legion, it's in your blood.
19,8,0,Has Bikram yoga gone too far?
24,2,2,The millennials have taken over the neighborhood.
19,6,2,I'll call the clinic and see if hitting "sand bottom" counts.
26,3,0,So.. What's taking so long?
19,6,3,O.K., Dad, our turn. Wrap up your mirage.
23,3,0,He's practicing for a desert island Reality TV show.
19,7,1,Maybe we should have gone to the beach...
26,2,0,He thinks he's wintering here.
23,3,2,We've been out-imaginationed by a grownup.
29,0,0,Heard.. He sleeps over his work
22,5,2,Drink outside the box.
20,3,3,I wouldn't follow him in there - he thinks he's a cat!
24,4,0,This has to be the worst 4 seconds of my life.
25,2,2,Well, at least it's not a cat.
25,3,0,I didn't have the heart to tell him this is not Hollywood Blvd.
18,7,3,Wait until he finds out that cat was no mirage.
19,8,1,It is so sad to see what happens when a Millennial loses his phone.
24,2,0,Dad has become such a drama queen since the divorce. I'm sure he misses our other dad.
24,1,1,Not sure sandboxes on the highline are a good idea after all.
24,5,0,I didn't think we'd get to advanced groveling until we went for our MBAs.
22,2,1,He thinks the skyline is a mirage.
24,5,0,How long do you plan on looking for your contact lens?
24,3,0,This is beyond a virtual sandbox joke, Marge.
20,6,1,He's working his way up to the Sahara.
25,2,0,His youth is just a mirage
25,4,0,The water tank is not a mirage.
21,3,2,Want to color instead?
24,4,0,I don't know... he keeps mumbling something about an oasis.
22,6,0,VRBO promised him beach access.
24,3,0,He knows Manhattan isn't a desert island, right?
25,0,0,The GPS chip in his shoulder "Money's tight. Mom went with a GPS chip in lieu of another therapist.
22,5,1,He lost his metal detector.
17,7,2,Should we tell him recess is almost over?
21,4,3,Mom says it's method acting.
24,4,0,The police aren't going to find this very amusing.
26,2,0,I left Google so I wouldn't have to play nice.
23,4,2,Our access to the box is restricted on a timeshare basis.
20,3,3,I think our Crossing the Border Simulation will be sure to speak to Trump supporters.
22,3,2,We're trying ashtray aversion therapy to cure his smoking habit. If that doesn't work, we'll show him photos of Bette Davis at eighty.
25,1,2,There's got to be an easier way to do delegate selection.
22,3,0,He says it helps him think.
25,1,2,I hope he covers it up when he's done -- like last time.
20,6,2,Want to buy a pail and shovel
21,6,1,A cat swallowed his wedding band.
28,1,0,And here we see the non-native Californian...
21,7,0,He'd better start thinking outside the box.
22,3,2,It's part of a corporate retreat.
22,5,2,Hey dad, welcome to our world.
22,6,0,Either we ride him like a pony, or our playdate is ruined.
21,5,1,My inner child demands attention.
27,0,0,Oh, you thought I said dessert?
29,0,0,How long has he been n there?
22,3,3,No, if we give him some water, he'll only want to stay.
22,4,1,Maybe we should tell him we found his camel yesterday.
23,2,1,He used to develop drought resistant seeds for Monsanto, now he's just insane and in my way.
21,7,0,Still searching for the offshore tax shelters.
26,1,1,Doesn't he know this is an urban oasis?
25,2,1,Hey Mister! The Lee Strasberg Studio is on the 2nd floor...
24,2,1,He's training for the Marathon des Sables
22,3,1,He's training for the race against climate change.
27,1,0,We'll get our garden back when he realizes there is no oasis at the end of an endless sandpool.
21,5,1,Is this the desert equivalent of the tiny house movement?
26,2,0,Act Two. Pigeon Man gets stuck on a desert island without a toy shovel and bucket.
23,4,0,I knew he should have brought the compass.
17,7,3,Please tell me he didn’t just meow.
21,4,3,He can't hear you; we're a mirage.
25,2,0,I've heard of an open world sandbox game but this is ridiculous.
27,1,1,I think he forgot to take his Ritalin.
19,7,3,he just needs to start drinking outside the box
20,6,2,So this is why mom doesn't want us playing in it.
18,8,1,We have to think outside the box
25,3,1,Poor guy. Apparently he walked before he crawled.
23,1,2,I think he calls it Sun Salutation.
19,6,2,Corporate burnout. Way too many hours playing well in the sandbox.
22,6,0,Dad’s been on the wagon since noon.
25,3,0,Ok, so he can't walk on water but he can crawl on it.
23,4,0,He's determined to find the contact lens he lost.
25,2,1,Sheesh, this guy really doesn't want to share.
23,4,1,Hey Mister. It's our turn.
24,2,0,Say, these new fitness trends are making him thirsty.
23,5,0,this exhibit is called'Lone Survivor'. It was here when the museum opened.
26,3,0,Mr. Albee, what is it you're trying to tell us?
24,4,0,Most people deal with their mid-life crisis by getting a Corvette. Tucker decided to finally finish that hole to China.
28,1,0,Norbert really goes all out when doing his iguana imitation.
25,1,1,I hate Zeno.
26,2,1,His password was 1234.
27,2,0,He's looking for cat "calling cards." What' a calling card?
27,2,0,...and now I've just been watching him for the last twenty minutes. What have you been up to?
25,2,0,Lemonade Stand Phase One: Complete.
23,2,2,Burt Lancaster?
20,5,0,It's called "Lost in the Urban Desert".
24,3,2,The catalog says this one is 'Sahara at Noon,' $22,500.
22,3,3,After school I'll change his liter.
20,7,1,Jeff's training for global warming.
26,0,0,Come on, Herbie! Make it look like you,ve crawled many miles.
20,5,0,He’s obviously going nowhere with the company.
19,6,1,You think that this regression therapy will work?!
27,3,0,'Mom says he has to keep using the sandbox because of something he did with the company's ink.'
26,1,2,I didn't think food deserts had actual sand
20,8,0,At least it's not another story about "walking in the snow... up hill... both ways."
27,2,0,Last week he wore a headdress and did a rain dance.
23,5,0,Mom said not to bother him, he's using the sandbox as a "Somali Diet" deprivation aid.
23,2,3,The 'infinity desert' also has a heat lamp option, for extra despair.
26,2,1,"It seems your Pop has fallen off the proverbial wagon".
17,9,3,You took him in, you do the scoop.
22,6,0,Some where in here is my contact lens!
24,3,0,He's training for the Sahara Marathon.
26,1,1,Better him than the cat.
23,5,1,He said he lost his shell company
19,9,1,It’s a microclimate thing.
24,3,0,Poor guy. He must suffer from post traumatic sandbox disorder.
27,1,0,The vagrant was a figment of their imagination.
25,1,1,I guess anything can be a litter box.
27,2,0,He's a till a minute.
23,5,0,He's going for the Guinness World Record for the longest Pub Crawl.
23,3,1,I'm still going to vote for him.
25,2,1,Not very 'Jungian' is it?
24,1,1,Is Aunt Rita still single?
20,8,1,Dad?
19,6,2,Beach front property doesn't come any cheaper than this.
24,3,0,I don't care if it's performance art or if he's really lost -- I just wanna shovel some sand.
21,4,2,He thinks he's Lawrence of Arabia
23,1,1,Warm up for climate change.
24,2,0,It's important for our bartender trainees to experience a truly dry martini.
18,6,2,ONE MAN'S SANDBOX IS ANOTHER MAN'S DESERT
11,9,6,Apparently he can't even think in the box.
26,3,0,It's just his way of acting out some weird, survivalist fantasy.
24,2,2,My dad's been using it to train for "Survivor."
23,4,1,Rehearsals for the playlot version of Lawrence of Arabia were not going well.
26,1,0,Should we give him some water?
27,0,0,He insists that it is his sandbox
21,5,2,He leaves at 3:30 when happy hour starts.
23,6,0,The Corporate Litterbox
21,4,1,I wanna play with him, but if he's been here that long there's no way that sand is dry.
19,5,3,Kindergarten PTSD, really it's a thing!
15,8,6,It's the last of the Republican front runners.
24,3,2,My Dad did this once in our backyard sandbox. Now he lives at the Red Roof Inn near the airport.
19,9,0,He'd never make it at P.S. 14.
26,1,0,After he gets cast on a humiliating reality show with has-been reality stars, we'll get our sand box back
25,3,0,It was a pile of rocks.
12,12,5,I switched his pot with catnip.
23,4,1,We'll just have to wait until the buzzards come to get him.
19,7,1,That is why I will not wear contacts.
21,7,0,His 'thirty minutes' were up ages ago.
18,8,3,Performance art is two to three. This hour is for open sand.
24,3,2,Wonder what part of Bernie's grand vision he fits into.
27,1,0,"Wow, those baby boomers even make playing in the sand tortuous".
21,4,2,Should we tell him his pants are on backwards?
23,1,0,I told dad we could not have a play date today.
15,9,4,He found this rental through Airbnb
22,4,2,He says it's his sandbox and he'll crawl if he wants to.
21,4,1,Incentives make filming within the city a good deal.
26,3,0,I wish Dad would grow up.
27,2,0,OK, I'm telling Mommy. He didn't want my juice box, and he thinks neither of us are real.
25,2,0,Is that supposed to motivate me?
22,7,0,He's been trying to find himself for days.
25,3,0,Zeno's Paradox is a bitch.
22,2,1,I told you we should have bought a cat instead...
27,1,1,No need to clean the cat box. Must have been some party last night.
27,2,0,"Hey kids! Can you help find Daddy's penis? Your mother hid it again.
23,4,0,I don't understand grown-up exercise fads.
21,4,2,That's just my dad. He's always said he'd like to get a small place on the high desert.
21,4,0,Dad works in R&D, but he doesn't understand the jargon
18,8,1,He was in "Cats" for a loooong time
25,3,0,He always wanted his own private beach.
25,3,0,It's my Lawrence of Arabia virtual reality prototype.
21,4,1,What a drama queen.
25,2,1,Ever since he lost his GPS, he's been acting very strange.
23,5,0,He's living the metaphor.
22,6,2,That's my dad. He's a moron.
24,1,1,So "let's get out of the gutter and into the sandbox" is something you're personally going to exemplify?
26,2,0,I don't know, but he insists he has a really big handprint.
15,8,3,Looks like we won't have to wait long for our turn in the sandbox.
24,2,0,I hate winter, I need to feel the sand under my feet.
26,2,0,He said he's rehearsing the part of Chuck Noland just in case they make Cast Away 2.
24,3,2,Worst case of PTSD I've ever seen
26,2,0,He is so cool at Zumba sand dancing.
23,4,1,The artisanal sand make the experience so much more authentic.
22,4,0,He hasn't been the same since he lost the crawl in the olympics.
24,2,2,Cat man, don't!
19,6,2,Keep digging Dad. You'll find your self esteem in there somewhere.
18,7,1,Dad, there's water in the lobby
25,2,0,He comes here to practice. He's going to a casting call for a role in a cartoon in The New Yorker.
26,1,2,People gripe about gentrification but the sandboxes still suck.
24,3,1,Promoted to executive sandbox, when the CFO learns to play nicely, we'll give him the pail and shovel.
24,3,2,He was a liberal arts major.
25,2,1,This is the IT Sandbox.
22,3,3,Does your dad also insist on sifting through the sand for syringes and condoms before letting you play?
22,5,1,I think the time is ripe to open that lemonade stand your always talking about.
25,3,0,He invented the sandbox that cats avoid.
27,2,0,They say you get the best HIIT workout if you alternate 10 high intensity shovel and bucket reps with 5 of the sand crawls.
27,1,0,It's his version of a desert survival simulator.
20,6,1,He claims to have tenure.
24,4,0,Pathetic! It's his way of getting out of shaving on Sunday morning.
25,3,1,He's a performance artist from California.
15,8,5,Mr. Johnson works hard, and he plays hard.
21,5,3,I hate it when Mr. Smithers gets here first!
22,3,1,Some of the city's anti-litter laws are going too far.
22,6,1,Looks like another endless sandbox workout.
28,1,0,I told you the sandbox was too small. So what!? I told you he wasn't dead.
25,2,0,All men must find out in their own way whether they are good, bad, ugly, or just Blondie.
27,1,0,Now just a few pyramids and our Giza will be complete.
20,8,0,He's reenacting wandering the desert to prepare for Passover
23,2,1,Aren't we the Sandbox experts?
23,3,2,And here we have the performance art piece "All my assets were in Lehman stock"
23,4,0,He likes his martinis very dry.
25,2,1,He appeared in so many "New Yorker" cartoons, he has to do this every day at high noon.
23,5,0,Dad's been training for his upcoming appearance on SURVIVOR--SAHARA.
21,5,3,And this piece is called 'Matt on a Hot Tin Roof.' "
24,5,0,You should see him at the beach.
21,3,3,Maybe next time we should try to think outside the box.
25,4,0,Beat it pal, you're going to have to think outside the sandbox.
15,12,0,Didn't we have a reservation?
23,5,1,But we don't LIKE playing Tom Hanks in "Castaway".
28,0,0,I'm building castles in the sky.
23,4,0,Actually, I wanted a dessert.
27,2,0,He's getting in touch with his inner Israelite.
22,4,1,It's an Infinity sandbox.
24,3,1,Dad is taking 'Dry January' a bit too far.
19,4,2,He should be thinking out of the box.
20,5,2,Can't get past being voted off the island on the next-to-last show.
20,6,2,Our entry is entitled: It's about the journey, not the destination.
23,3,1,You should always carry water on a hike.
27,0,0,Trump!
19,6,1,What's that man doing in the cat's bathroom, anyway?
21,3,1,Lost your contacts in the sandbox again?
25,0,0,Our tar-beach yoga concept tester appears to be approaching a meltdown.
20,6,1,Yeah, grownups call it "role" playing.
26,1,1,Trust me, fracking is no longer glamorous
27,2,0,Which ad agency did The Oasis Pub finally go with?
14,10,4,Are we in his mirage, or is he in our sandbox?
18,9,2,I think it's time we tell him we found his contact lens.
27,1,0,I don't get it, my lawyer said it would safe on Panamanian soil
24,2,0,He's been here for two weeks now. My mom says it's a new type of performance art.
21,6,1,Trust him, he knows a shortcut.
25,3,0,Three more days, and he gets the promotion.
23,3,1,Dad does tend to be over dramatic
23,5,0,Do you think he thinks he's almost there?
24,3,1,It's just another one of those actors from the method school up the street getting ready for an audition.
27,2,0,At least he left his shirt on this time.
25,4,0,He starred in the movie Cast Away and he can't seem to move on.
23,4,0,It's his way of showing empathy for our relatives in California
23,4,0,Low tide.
23,4,1,He's been lost in that sandbox a long time.
15,9,2,You oughta see what he does in the jacuzzi.
20,6,0,It's Mr. Katz from 6B. He's a method actor.
22,4,0,No, it's Mr. Ketchum who was adrift in the kiddie pool.
16,9,1,He's auditioning for Cats next week.
21,5,3,Better find your own sandbox. This one's been taken!
21,7,1,Actually watching paint dry is a lot more interesting.
22,7,0,Do any of your friends have quicksand?
21,5,0,He's really got to learn to delegate.
18,9,1,We're gonna need a bigger box
22,3,0,I think Dave's misinterpreted "Feel The Bern."
20,6,1,This rooftop gardening is harder than it looks...
22,3,3,It's a new kind of exfoliation.
25,1,0,I see your Dad's got his audition for 'Ice Cold in Alex'.
25,3,0,marooned in a sandbox without a bucket and shovel
24,3,0,We can't 'desert' him, but let's leave anyway.
27,1,0,Dad, you're embarrassing us.
28,0,0,Near, but not quite right for the Beau Geste role
26,3,0,Sorry Sis, I asked Dad to play with us.
25,1,0,The deluxe edition of the Castaway Sandbox™ comes with a palm tree
23,2,0,He was drunk. Switching his sunglasses and texting him where he was. Alas, Cruel but fun.
22,5,0,I don't know what a flashback is, sir, but we're supposed to take turns.
16,8,3,We can't, HR told me that's ageism
27,2,0,It looks like he has no idea that a sandbox is for kids and a treadmill is where grow-ups play.
15,10,2,My dad's second childhood is really ruining my first.
22,4,2,Who's Wilson?
26,2,0,He keeps building Collateral Debt Obligations.
27,2,0,If he drinks all the sand we'll never get to play.
28,1,0,Looks like malicious code to me too
25,4,0,Get a job.
25,2,2,I thought that Gary's email said "come up to the roof for a little dessert"
15,7,5,He's cut his time almost in half since last week.
23,2,2,Least he's not yelling 'Wilson' like the last guy.
25,2,2,In art class they did mention that the cubists suffered in a critical desert!
21,6,1,He's practicing for a New Yorker cartoon.
24,3,2,I saw this installment in the Guggenheim last month
24,3,1,Another homesick tourist from Scottsdale.
