Unfunny,Somewhat funny,Funny,Caption
21,7,0,We should have gotten a puppy.
18,1,1,"Hey kids! Can you help find Daddy's penis? Your mother hid it again.
17,1,0,So the faux desert is the new plunge pool?
18,3,0,He lost a contact!
27,3,1,Summer sandbox hours are hell.
22,2,1,I call it 'The Rooftop Urban Litterbox'
24,10,1,But on some level aren't we all chasing mirages?
39,13,8,Unsure which public restrooms to use, straight males now opting for rooftop litter boxes. Story at 11.
21,5,0,Dad, there's water in the lobby
25,5,3,They say he was exiled from the 2nd grade back in '84, been roaming this wasteland ever since.
25,10,1,Somebody had a rough play date.
22,4,1,He's having the illusion of fun.
20,4,0,Your dad's vision quest seems short sighted.
17,2,0,He's taking up the whole box! Where am I supposed to build my castle?
18,3,0,They've replaced the sandbox with a virtual desert.
28,11,2,If he doesn't find an oasis, he's done for.
17,3,0,He rented this sandbox as an affordable alternative to the Burning Man Festival.
22,5,1,I think he's having trouble thinking outside the sandbox.
15,0,0,We should've known better than to go into parks and rec in this modern age.
23,1,2,Nope, you're still thinking inside the sandbox.
25,6,2,He's been like this since Mom cancelled Netflix.
30,3,0,Where exactly did you say you dropped it?
23,6,2,''We found him while vacationing in Arizona.''
19,3,0,Rumor around school is, poor fella's been wandering that sandbox for years.
18,2,1,He's training for the Great Sahara Crossing Race
32,2,4,Don't worry, Dad's just feelin' the Bern.
20,5,0,You said your Dad's a method actor?
19,2,0,Wilson? Wilson? I know you're around here somewhere
14,0,0,It brings back memories if WW 2.
15,0,0,My dad says the Republican and Democratic conventions can't come soon enough.
20,0,0,It's a sandmill.
22,9,0,Well I'm pretty sure it's not Brian Wilson.
24,4,3,Who's the good kitty now?
21,3,1,To the insanely persistent go the spoils.
17,1,0,I happen to know that Association By-Laws,Section IV,(b)(1), Hogging The Sand Box carries a fine of $25 per hog
14,0,0,He's had narcissism issues since childhood.
27,4,2,Can you please just go buy some new contact lenses, Dad?!!
25,3,3,Apparently his golden parachute was filled with sand.
16,0,0,No bucket. No spade. What else can he play?
18,3,0,This is now considered to be affordable housing
17,1,0,He invented the sandbox that cats avoid.
23,4,0,He finally used his one vacation day
16,2,0,You think that this regression therapy will work?!
23,2,3,Sometimes Dad has trouble thinking outside of the box.
28,3,1,I told you we wouldn't be able to use the pail and shovel.
15,0,0,Dad thinks he is a Sphinx and I am Oedipus.
21,5,0,I started with a castle, but I then realized that a performance piece would be more expressive of my deep existential yearning.
15,0,0,He doesn't like chocolate milk.
20,2,1,Don't you think he is taking 'new realism' a bit too far?
18,3,0,Are you sure you heard correctly, plays well with others?
24,5,2,All right Clark, you made your point. We'll have the air conditioner repaired tomorrow.
19,1,1,Must be practicing for Survivor.
25,6,2,His pants keep a nice crease.
22,7,0,He won't leave until we bring him Evian.
23,1,1,Go, please go....save yourself!
30,4,5,This is why I'm not a fan of hot yoga.
23,4,2,It is incomplete without an oasis
16,1,0,He's been there for three hours.
18,3,0,They told me this was the Hollywood Walk of Fame!
18,0,1,What's the magic word?
26,6,3,Should we move the kiddie pool closer?
28,8,3,Mr. Clark, I don't think recess is long enough to see your one man production of Lawrence of Arabia.
32,13,4,This is what happens when you can't think outside the box.
17,1,0,Do you think he appreciates that we built him a mirage?
22,5,1,Mittens kicked him out of her cat box.
22,2,0,Dad always said "It's a jungle out there"
16,3,0,Henry's always on the prowl for water.
17,1,0,We're going to call the child abuses 800 number. This is our sand box.
21,2,1,By a stroke of luck, he got here first.
21,7,0,The buzzards are here. How much longer for recess?
19,0,1,Be patient. He's been in there for three days now without water and soon will be a goner. Then we can have the sandbox all to ourselves.
27,6,4,Is this what a midlife crisis looks like?
17,2,0,I'm helping prepare him for his audition for the urban, warm weather version of The Revenant.
18,3,0,The movie was better.
16,0,0,My dad says that until health insurance deductibles go down we have to let the grownups go first. Sandbox stress relief is free.
26,11,1,He said something about a wrong turn in Albuquerque.
18,2,0,He is on the final leg of the X Games relays.
18,0,1,Once a month, my Dad tries to bring to life a typical New Yorker cartoon.
19,4,0,He's a performance artist from California.
20,5,0,Rough night for the sandman.
21,4,2,That guy's inner child really needs a time out.
22,3,2,Poppa, I'm going to ignore, for the moment, the pail, and the shovel, and the sandbox you apparently think is a wasteland, and just point out that you seem to have a sans serif 'S' floating over your head.
15,0,0,Hard to guess for what story line he's seeking inspiration
25,8,2,He definitely needs to think outside the box!
17,1,0,Apparently we're some kind of mirage.
21,5,0,He's protesting the systematic urbanization of this rooftop
26,5,3,Think outside the box Jim!
20,2,1,When I played in the sandbox, the cat kept covering me up.
17,2,0,Something about being a method actor rehearsing for a desert scene.
17,1,0,It's the French Foreign Legion outpost in Manhattan.
29,5,5,Water...Sparkling. Water.
20,3,1,Maybe next time we should try to think outside the box.
22,2,2,It's penance he does for not winning a cartoon caption contest in some magazine.
37,13,7,I don't know. The plaque says, 'Wall Street, 2008'.
37,3,7,Dad likes to make sure there's no gluten.
18,2,0,It's his homework for "Mom's Phone Lost on Beach 101"
17,0,1,Too much sun. Now, he thinks he's a dog.
21,2,1,His parents never should have named him 'Sandy.'
18,1,0,After being bit by a rabid cat, Joe finds the bathroom in his semi catatonic state.
15,0,0,Sorry Sis, I asked Dad to play with us.
23,2,1,Therefore grind the gears of history. The vast struggle of the older generation becomes, almost as if it never happened, a laughable frivolity for the next generation. Plus, I took a huge grump in there lol.
18,4,0,Should we tell him it's a mirage so he will leave?
23,8,0,Shouldn't we tell Mommy?
19,1,0,Has he lost his sock too?
27,6,3,The Downside of Feeling the Bern
22,5,1,Johnson never could think outside the box.
17,2,0,My Dad watched "Cast Away" on Netflix last night. Do you have a volleyball?
20,1,1,Looks like he is going granular.
19,5,0,Reality TV has now officially sunk to a new low.
33,5,2,When he finds water, should we tell him about the cat?
21,5,1,I'd suggest just buying a new contact lens.
25,6,2,That guy knocked over my sandcastle, don't give him any water.
18,0,0,I wonder if big data did that to him?
21,5,1,Kindergarten PTSD, really it's a thing!
18,3,0,Oh great! Daddy's training for Tough Mudder again.
17,2,0,Martha, I don't think this is what Trump meant when he said, "Just buy a bunch of sand and put a wall around it."
20,1,1,They say he's performing ' The Lesson.'
25,3,0,The judge's sentence -- that this repeat offender wallow in cat litter for an entire week for refusing to pick up his dog's poop yet again -- has had quite a deterrent effect in the neighborhood.
15,0,0,W... Wa... Water...
23,6,1,This happens every time the cost of gold goes up.
15,0,0,Let's opt out of dealing with this.
22,5,1,My mom says this is what’s called “imaginative play.” My dad is acting out his search for meaning.
20,3,1,Isn't it exciting watching the boss relieve himself of tension in the executive sandbox? I even brought my own spade along for the bailout.
24,10,1,We're on a time share contract. He has it until 2:30.
25,6,2,It's what's replacing lap pools in California.
30,10,5,Hey, Mister. You're in the wrong cartoon. This is our sandbox.
22,5,1,He's getting in the practice he needs to run for a high office.
24,4,3,Suffering silently is truly a lost art.
18,3,0,I rented it through "sand b and b," but he isn't checking out.
35,12,6,No, you tell him his keys are in your bucket!
18,0,0,It's my dad's idea of "disruptive play" - he thinks pretending to survive will be the next mindless digging.
30,13,2,I don't know...mom says he's trying to find himself.
29,7,2,Are those mom's ashes?
18,2,1,Somehow I thought lycanthropy would be cooler.
20,2,0,The Oasis Hotel is the next building over
18,2,0,Endless Pools is diversifying.
16,2,0,Thats my Dad....he's a recovering "parrot head".
21,0,0,Must have been a big cat.
22,2,2,I've lost my marbles!
19,1,1,Jeez, another urban doomsday prepper. Global warming can't come soon enough for me.
15,1,0,Your Desert Fantasy Camp seems to be catching on.
20,5,0,The endless pool wasn't a bad idea, but this...?
19,3,0,Should we tell him about that urban oasis we found?
21,2,1,Didn't we have a reservation?
18,2,0,I guess you didn't tell him that our lap pool has a beach.
16,0,0,How’s he gonna explain this one to your mom?
18,0,1,The children watch as Carl embraces his innermost felines...
43,20,10,This explains the dead horse in the lobby.
17,2,0,There's an oasis in the lobby called Starbucks.
24,3,0,Dad likes to show us kids how hard it was for him to discover gold.
19,1,0,Some days you just get in the box, kids. Some days you just lay in the sand, okay? You just get in and you die.
15,0,0,Mirage gigs aren't much of a resume builder, but at least I'm working in the biz.
24,3,2,he claims he is Very close to finding that 300 million dollar lottery Ticket.
23,5,2,Honest, we'll let you know if we find your inner child, sir.
24,11,1,We just couldn't get him to think outside the box.
24,4,1,What do you say..., give me my soul back and we call it even?
16,2,0,Last week it was a cat problem.
20,3,1,To heck with sandbox rules--I say we kick him out for his own good!
19,1,0,Mama says some things just shouldn't be scooped out.
18,0,0,Sauna is very good on health.
26,2,0,Nice Pants!
16,0,0,Mr. Unabomber, your legal fees are paid by ISIS.
18,3,0,He says it brings him back to a happier time, when he inexpicably played in children's sand boxes, but in better clothes.
22,8,0,Some folks aren't cut out for urban living.
25,11,1,Daddy, are you that sure Tabby ate Mommy's diamond ring?
15,0,0,Oasis? No way, Sis.
18,3,0,I guess your dad's ready to go home.
24,4,1,He began to worry that his audience wasn't sophisticated enough to understand his performance art.
36,3,0,He's from Malibu.
59,41,22,Well, they didn't specify who would come if we built it.
22,1,0,It's a risk assessment for the co-op's Sahara trek.
31,6,1,wow, a desert treadmill..
63,41,22,Of all the sandboxes, on all the roofs, in all the world, he crawls into mine.
18,1,0,I wish to make my mark, so don't stare!
19,4,0,Poor kid, he lost a dime in there when he was three years old and he's been looking for it ever since.
15,0,0,He's not one much for playing nice in the sandbox
16,2,0,First the cats. Now this!
19,2,1,He's our new drama teacher
26,8,2,It's the newest Fitbit challenge
17,1,0,Betcha his favorite song is: "If I could tun back time"
21,2,0,It's a one-man Off-Off-Off-Off Broadway playground.
23,0,1,It's hard to know if he's method acting or trying to qualify for the Darwin Awards...
16,0,1,Walter was big for his age, and hated play time.
18,3,0,Yeah, he's still looking for The Cloud.
27,8,2,My dad can't swim so we got him the Endless Desert.
18,2,0,Poor Jenkins, he always said Sandbox Therapy was a joke... until he lost his Blackberry in there.
17,2,0,Of all the sandboxes, why ours?
17,3,0,Help--I've misplaced my dignity.
20,5,0,I don't think he is shovel ready
19,4,0,He's rehearsing for the Off Broadway production of "Lawrence of Arabia"
20,0,1,Believing in climate change sometimes means playing in the sandbox alone.
19,4,0,My mom says it's a new thing dad is trying out: gritty, hungover yoga.
20,2,1,I still prefer this over office yoga.
20,5,0,Dude, I know your dad's upset but, three days looking for a contact lens is just ridonculous!
25,5,3,I'm not sure the human litter box idea will ever catch on.
16,0,0,I think it's time we helped Dad find his car keys
21,4,1,I say we wait till he drops and bury him.
15,0,0,Oh-Oh, Daddy thinks he's a cat again.
13,4,2,It's a humane interim step before he's actually fired.
18,3,0," His Boy Scout oath says "Be Prepared".
30,2,1,Bobby enjoys being hands on at everything he does, even dipping the cat litter box.
31,11,3,He catastrophizes everything.
21,6,0,I hope he makes it out soon.
48,20,12,He works hard. And he plays hard.
19,3,0,He's showing off.
29,5,6,Adults ruin everything.
18,3,1,if things go as planned , that's where I hope to be in thirty years
17,2,0,Never forget your first resolution
33,15,4,I'll bet unemployed Archaeologist.
30,11,4,Should we tell him that the drinking fountain is inside the school?
25,3,3,Now, is this your dad's masochism, your mom's sadism, or both?
16,1,0,If I'd known thirty years ago that eleven whiskey sours would've given me autonomy, I would've been golden."
18,3,0,It's a minimum wage job nowadays.
16,1,0,Come on, Herbie! Make it look like you,ve crawled many miles.
18,0,0,So Dad's way of saying, "No virtual reality goggles for you next Christmas."
35,10,7,Sorry no bathroom in this unit, but it does come with a rooftop litter box.
15,0,0,He was here last week mumbling something about "Aqaba." My Dad said leave him alone. He's just another out of work method actor.
32,9,4,We should open a lemonade stand.
16,2,0,He's practicing for that stupid audition again.
29,10,3,He comes here for the Jersey shore experience.
28,11,2,Your delusion is encroaching on our recess.
16,1,0,I know we're "cat" people. Just remind me how this is helping the homeless.
24,7,1,It could be worse, last week we had four beach bums to compete with.
32,9,4,I think he just realized it's a litter box.
22,2,1,You don't think he'll actually eat us if we answer incorrectly, do you?" "No clue. But I do want to know what he's hiding in there.
27,9,3,See, I told you thinking inside the box gets you nowhere.
22,1,2,He's with the French Foreign Legion.
22,5,1,Mother says its imperfect, but he does keep the cats out.
17,2,0,Yet another "Desert Survival - The Series" trainee cutting into our sandbox time.
36,10,8,Maybe we should tell him about the "find your IPhone" feature
19,2,1,All these years he can't find his bucket and shovel.
