caption,unfunny,somewhat_funny,funny,count,contest
You're the dummy.,85.0,30.0,12.0,127.0,555
It was this or rice cakes.,82.0,36.0,9.0,127.0,555
It's supposed to help stop the cravings.,85.0,30.0,12.0,127.0,555
Macy's just went under.,87.0,26.0,14.0,127.0,555
The doctor said it might help me quit.,89.0,22.0,16.0,127.0,555
I fell for the ol' bait and switch.,89.0,22.0,16.0,127.0,555
It looked good in the window,88.0,26.0,14.0,128.0,555
The real ones give me gas.,84.0,31.0,11.0,126.0,555
If we make the drinks strong enough maybe none of our guests will notice.,85.0,29.0,12.0,126.0,555
"Not sure about 'tastes great', but definitely 'less filling'.",86.0,27.0,13.0,126.0,555
You fell for the old bait and switch I see.,81.0,37.0,8.0,126.0,555
This appears to be the placebo.,88.0,23.0,15.0,126.0,555
I'd go ahead and make that ophthalmologist appointment.,88.0,23.0,15.0,126.0,555
It's great fun for scaring the crap out of tourists.,86.0,27.0,13.0,126.0,555
I'm a leg man myself.,86.0,27.0,13.0,126.0,555
Fine. I'll see the optometrist.,84.0,33.0,10.0,127.0,555
These are helping me quit.,87.0,27.0,13.0,127.0,555
"Remember, if this were real, there would be more splashing but you get the idea.",87.0,24.0,14.0,125.0,555
"It helps with the cravings, but I'd give anything for a swimmer right now.",86.0,26.0,13.0,125.0,555
"First fake news, now fake people, this is getting ridiculous",86.0,26.0,13.0,125.0,555
The hard part was getting it out of the store.,86.0,26.0,13.0,125.0,555
You're the dummy.,89.0,20.0,16.0,125.0,555
Tastes like surfboard.,84.0,30.0,11.0,125.0,555
It's a bit more al dente than I like.,80.0,38.0,7.0,125.0,555
Won't you just gain all the weight back once you start eating real people again?,88.0,27.0,13.0,128.0,555
I don't eat anything with a face.,84.0,32.0,10.0,126.0,555
"Mainly for ethical reasons, but there are health benefits.",84.0,29.0,11.0,124.0,555
I like mine without dressing.,86.0,25.0,13.0,124.0,555
It's good practice and you don't have to put up with a lot of screaming.,87.0,23.0,14.0,124.0,555
I can't believe you fell for that dummy,84.0,26.0,12.0,122.0,555
It needs some dressing,82.0,30.0,10.0,122.0,555
I thought the kids could use it for practice.,80.0,34.0,8.0,122.0,555
I'm trying to quit,83.0,28.0,11.0,122.0,555
Man again? I thought you said 'mannequin'!,90.0,14.0,18.0,122.0,555
I think I got the placebo.,85.0,24.0,13.0,122.0,555
"It doesn't feel the same, but they said it would help with quitting.",84.0,26.0,12.0,122.0,555
"Pay attention! I said, ""let's eat a man again"".",88.0,18.0,16.0,122.0,555
It was either this or the patch,88.0,20.0,15.0,123.0,555
I saw it in the window and had to have it.,84.0,28.0,11.0,123.0,555
"Well, that was a bust.",87.0,22.0,14.0,123.0,555
I think it needs dressing,83.0,27.0,11.0,121.0,555
"You know that's not good for you, George. It's artificial everything.",84.0,25.0,12.0,121.0,555
"You know, I kinda thought it was too easy.",84.0,25.0,12.0,121.0,555
When does your optometrist get back from vacation?,86.0,21.0,14.0,121.0,555
I've been trying to quit and this is supposed to help with the cravings.,82.0,29.0,10.0,121.0,555
Is it me? People don't seem to have any taste anymore.,88.0,17.0,16.0,121.0,555
"Somehow, ""mannequin-eater"" doesn't have quite the same cachet.",86.0,21.0,14.0,121.0,555
If this doesn't work I'm going to try the patch.,87.0,19.0,15.0,121.0,555
You can absolutely taste the difference.,82.0,29.0,10.0,121.0,555
It's alternative prey.,85.0,23.0,13.0,121.0,555
You might want some dressing on that!,82.0,29.0,10.0,121.0,555
It sucks. But I've lost twelve pounds.,80.0,33.0,8.0,121.0,555
"A bit on the al dente side, I'd say.",81.0,31.0,9.0,121.0,555
"So, I went window shopping today.",84.0,25.0,12.0,121.0,555
It's definitely an acquired taste.,81.0,31.0,9.0,121.0,555
Do I need glasses? Why do you ask?,83.0,27.0,11.0,121.0,555
It's helping me quit.,86.0,21.0,14.0,121.0,555
"My mistake, I thought it was dressed to kill.",88.0,19.0,15.0,122.0,555
"I'm trying to quit, they say chewing on these helps.",84.0,24.0,12.0,120.0,555
Retail is dead.,86.0,20.0,14.0,120.0,555
It's helped with the craving and I've lost ten pounds!,85.0,22.0,13.0,120.0,555
Teething,82.0,28.0,10.0,120.0,555
"I don't care what you say, I love her.",84.0,24.0,12.0,120.0,555
I asked for no dressing.,85.0,22.0,13.0,120.0,555
I'm going to dress it for dinner.,82.0,28.0,10.0,120.0,555
I finally got her bathing suit off. Then what a disappointment.,84.0,24.0,12.0,120.0,555
It's true. Macy's is underwater.,84.0,24.0,12.0,120.0,555
Just some dummy I picked up on the beach.,81.0,30.0,9.0,120.0,555
I think this one's stale.,82.0,27.0,10.0,119.0,555
I heard last year's model was a bust.,81.0,29.0,9.0,119.0,555
I thought he was defenseless since he was unarmed.,81.0,29.0,9.0,119.0,555
"Thanks, but no thanks. I'm a leg man.",84.0,23.0,12.0,119.0,555
"I told you, you needed glasses.",86.0,16.0,15.0,117.0,555
"Fake news, fake people...what is this world coming to?",81.0,26.0,10.0,117.0,555
"It's more form, than sustenance.",80.0,28.0,9.0,117.0,555
I really hate meatless Mondays,80.0,28.0,9.0,117.0,555
It started with imitation crab meat.,77.0,34.0,6.0,117.0,555
"I saw it in a shop window, and I had to have it.",84.0,20.0,13.0,117.0,555
"Well, at least he didn't put up much of a struggle.",83.0,24.0,11.0,118.0,555
Do I have anything stuck in my teeth?,82.0,26.0,10.0,118.0,555
I'm a manikin-eating shark.,85.0,20.0,13.0,118.0,555
"""I've been trying to increase my fiber"".",83.0,21.0,12.0,116.0,555
Target practice.,77.0,33.0,6.0,116.0,555
I prefer it without dressing.,82.0,23.0,11.0,116.0,555
"It’s half the fat, but I miss that real human taste.",83.0,21.0,12.0,116.0,555
It keeps me from snacking between meals.,82.0,23.0,11.0,116.0,555
I find it reduces cravings.,79.0,29.0,8.0,116.0,555
"I have one of these for breakfast, one for lunch, and then a sensible dinner.",81.0,25.0,10.0,116.0,555
"It's some kind of ka-bob, but I don't like it.",81.0,25.0,10.0,116.0,555
Excuse me do you have any Grey Poupon?,83.0,21.0,12.0,116.0,555
"I make dresses Helen, it's what I do.",81.0,25.0,10.0,116.0,555
I'll set the decoy. You sneak up from behind.,80.0,27.0,9.0,116.0,555
The good news is I found Lady Gaga's meat dress.,85.0,17.0,14.0,116.0,555
I thought it might help me quit.,79.0,29.0,8.0,116.0,555
"Not much flavor ..... but on the upside no hormones, antibiotics or sunscreen.",82.0,23.0,11.0,116.0,555
Must have cost you an arm and a leg.,84.0,19.0,13.0,116.0,555
Is this flotsam or jetsam? I never remember which is which.,79.0,29.0,8.0,116.0,555
It tastes better with dressing.,83.0,21.0,12.0,116.0,555
They're sending decoys.,78.0,31.0,7.0,116.0,555
Please tell me you swallowed a seamstress.,82.0,23.0,11.0,116.0,555
Ready? I'm going to release the decoy.,79.0,29.0,8.0,116.0,555
It was bad enough when my vision went. Now I can't taste a damn thing.,82.0,23.0,11.0,116.0,555
I've seeing the optometrist next week.,82.0,23.0,11.0,116.0,555
You say it's not real prey; I say it's alternative prey.,83.0,21.0,12.0,116.0,555
But it looked so good in the window,82.0,23.0,11.0,116.0,555
They say it curbs the cravings,81.0,25.0,10.0,116.0,555
"It is for my new book, ""Dummies for Sharks.""",81.0,25.0,10.0,116.0,555
I think this one's gone stale.,80.0,27.0,9.0,116.0,555
I'm on a low garb diet.,81.0,27.0,9.0,117.0,555
I hate designer food.,81.0,27.0,9.0,117.0,555
"Well, that was a bust.",83.0,20.0,12.0,115.0,555
"Go ahead and laugh, but I've lost 500 pounds in two weeks and my cholesterol is waaay down.",80.0,26.0,9.0,115.0,555
They let you grab them anywhere.,84.0,18.0,13.0,115.0,555
This one's being really cool about the whole thing.,83.0,20.0,12.0,115.0,555
I'm detecting a complex wood body with a concentrated plastic aftertaste followed by a smooth fiberglass finish.,79.0,28.0,8.0,115.0,555
"I finish my internship next week, then its on to the real thing.",79.0,28.0,8.0,115.0,555
I'm on a low-fat diet. But everything just tastes like cardboard.,79.0,28.0,8.0,115.0,555
The guy dressing it was definitely better.,84.0,18.0,13.0,115.0,555
This one didn't even put up a fight!,79.0,28.0,8.0,115.0,555
It looked better with clothes on.,81.0,24.0,10.0,115.0,555
. . . and I didn't pay an arm or a leg for it!,86.0,14.0,15.0,115.0,555
"Ok, maybe I do need glasses.",80.0,26.0,9.0,115.0,555
It gets me in the carpool lane.,80.0,26.0,9.0,115.0,555
It works like a Nicorette.,80.0,26.0,9.0,115.0,555
The guy at the market said you can't taste the difference.,84.0,20.0,12.0,116.0,555
The alternative facts are that she bit me first.,87.0,14.0,15.0,116.0,555
I'm trying to eat cruelty-free.,80.0,25.0,9.0,114.0,555
It was on sale.,79.0,27.0,8.0,114.0,555
Weren't you a leg man?,84.0,17.0,13.0,114.0,555
It's my chew toy.,80.0,25.0,9.0,114.0,555
I think I'll bring this to the next frezny just to see what happens,84.0,17.0,13.0,114.0,555
"It's a dummy, you dummy.",78.0,29.0,7.0,114.0,555
I still have cravings though.,80.0,25.0,9.0,114.0,555
I never know what to do with the pit.,83.0,19.0,12.0,114.0,555
"Then in two weeks , I qualify for my first live human attack",81.0,23.0,10.0,114.0,555
Lately I've been craving junk.,80.0,25.0,9.0,114.0,555
The last one struggled a lot more.,81.0,23.0,10.0,114.0,555
Nothing is real any more.,81.0,23.0,10.0,114.0,555
I hate being last to the feeding frenzy.,78.0,29.0,7.0,114.0,555
"I forget, is it flotsam or jetsam?",81.0,23.0,10.0,114.0,555
I decided to take a stand.,85.0,15.0,14.0,114.0,555
My medical plan only covers generic brands.,80.0,25.0,9.0,114.0,555
"I know it has no nutritional value, but I can't stop eating them.",80.0,25.0,9.0,114.0,555
Not sure how much longer I can handle Meatless Mondays.,78.0,29.0,7.0,114.0,555
"I did NOT say, bring me a mannequin, you idiot, I said, bring me a man again!",84.0,17.0,13.0,114.0,555
"She was ""dressed to kill.""",82.0,21.0,11.0,114.0,555
I thought you were bringing the dressing.,80.0,25.0,9.0,114.0,555
It's the last week of my cleanse.,81.0,23.0,10.0,114.0,555
This tastes nothing like chicken.,82.0,21.0,11.0,114.0,555
It needs a little dressing.,82.0,21.0,11.0,114.0,555
It's like nothing I've ever tasted.,83.0,19.0,12.0,114.0,555
"First fake news, now fake humans...?",81.0,23.0,10.0,114.0,555
I can't stop eating junk food.,74.0,37.0,3.0,114.0,555
Didn't even try to get away . . . such a dummy . . .,82.0,21.0,11.0,114.0,555
"No, it's not the same, but it's better than the patch.",82.0,21.0,11.0,114.0,555
They're calling them 'alternative humans',83.0,19.0,12.0,114.0,555
Why didn't you tell me I had something stuck in my teeth?,79.0,27.0,8.0,114.0,555
that report of swimmers was just fake news...,82.0,23.0,10.0,115.0,555
It's meatless Monday.,81.0,22.0,10.0,113.0,555
It may look silly to you but I've already lost at least 10 pounds.,80.0,24.0,9.0,113.0,555
Fake. Real ones taste like chicken.,83.0,18.0,12.0,113.0,555
All the calories are in the dressing.,79.0,26.0,8.0,113.0,555
It could do with a little dressing!,81.0,22.0,10.0,113.0,555
It was this or the patch.,77.0,30.0,6.0,113.0,555
It's a placebo,81.0,22.0,10.0,113.0,555
Did you forget to put in your contacts again?,78.0,28.0,7.0,113.0,555
Did you forget the dressing?,80.0,24.0,9.0,113.0,555
I feel like a dummy !,82.0,20.0,11.0,113.0,555
"Doesn't taste as good, but it's got more fiber.",76.0,32.0,5.0,113.0,555
I think this one has had work done.,80.0,24.0,9.0,113.0,555
I prefer them without any dressing.,78.0,28.0,7.0,113.0,555
Fake People .,86.0,12.0,15.0,113.0,555
I see you've taken a trophy wife.,81.0,22.0,10.0,113.0,555
"Whoa! First, it's fake news. Now, it's fake people!",80.0,24.0,9.0,113.0,555
It came without any dressing.,78.0,28.0,7.0,113.0,555
Who are you calling a dummy?,77.0,27.0,7.0,111.0,555
"It tastes just like the real thing, except there's no flavor or screaming.",81.0,19.0,11.0,111.0,555
It's an acquired taste.,80.0,21.0,10.0,111.0,555
It looked better than it tastes.,79.0,23.0,9.0,111.0,555
"Your technique is good! I think you're ready for the real thing,",79.0,23.0,9.0,111.0,555
I like mine without dressing.,82.0,17.0,12.0,111.0,555
"I, uh, got it for my brother's bachelor party.",79.0,23.0,9.0,111.0,555
survival of the fitted,83.0,15.0,13.0,111.0,555
It would taste a little better with some dressing.,79.0,23.0,9.0,111.0,555
I'd like to thank the academy of ocean pictures,80.0,20.0,10.0,110.0,555
"Yes, it's empty calories, but still filling.",76.0,28.0,6.0,110.0,555
I'm tired of eating off the rack.,80.0,19.0,10.0,109.0,555
But it's from Saks.,73.0,33.0,3.0,109.0,555
I'm trying to quit,80.0,19.0,10.0,109.0,555
It's only my third week but already I've lost over eighty pounds!,80.0,19.0,10.0,109.0,555
I'd like it better with dressing.,78.0,23.0,8.0,109.0,555
We met on the internet,81.0,17.0,11.0,109.0,555
"I asked you to bring me the dressmaker, dummy!",81.0,17.0,11.0,109.0,555
I was window shopping for dinner.,78.0,23.0,8.0,109.0,555
They taste better with dressing.,81.0,17.0,11.0,109.0,555
My therapist thinks I'm mannequin depressive.,80.0,19.0,10.0,109.0,555
Dummy.,83.0,13.0,13.0,109.0,555
The dentist said I had to sleep with a mouth guard,79.0,21.0,9.0,109.0,555
Cruelty-free just doesn't taste the same.,78.0,23.0,8.0,109.0,555
"I thought the sign said, ""Seal"".",81.0,17.0,11.0,109.0,555
I don't like confrontation.,81.0,17.0,11.0,109.0,555
"That's not an ""alternative"" human, that's a dummy.",78.0,23.0,8.0,109.0,555
I'm going to dress it first.,76.0,27.0,6.0,109.0,555
"Try it, it's armless",81.0,17.0,11.0,109.0,555
Can you recommend a good optometrist?,80.0,19.0,10.0,109.0,555
Fake food???,82.0,12.0,13.0,107.0,555
It's artisanal.,79.0,18.0,10.0,107.0,555
"It's fine, trust me, she's armless.",77.0,22.0,8.0,107.0,555
"Just try a bite; if you put a pair of shorts on it, you can't tell the difference.",76.0,24.0,7.0,107.0,555
Call it my 'Nicorette.',77.0,22.0,8.0,107.0,555
But real people have such bad taste.,77.0,22.0,8.0,107.0,555
"I know she's trash, but I love her just the same.",78.0,20.0,9.0,107.0,555
I can't believe it's not human,78.0,20.0,9.0,107.0,555
This is my last week of training.,77.0,22.0,8.0,107.0,555
"I definitely thought I heard someone yell ""man overboard"".",74.0,28.0,5.0,107.0,555
Do you have any Grey Poupon?,79.0,18.0,10.0,107.0,555
"You know, it's a pity. I quite like it when they struggle.",78.0,20.0,9.0,107.0,555
This is how fake news gets started.,78.0,20.0,9.0,107.0,555
It's supposed to help with the cravings.,79.0,18.0,10.0,107.0,555
Tastes like surfboard.,76.0,24.0,7.0,107.0,555
Shark Week meets Project Runway,78.0,20.0,9.0,107.0,555
It helps with my performance anxiety.,78.0,20.0,9.0,107.0,555
I think it's an acquired taste.,78.0,20.0,9.0,107.0,555
One word: Plastics,83.0,15.0,12.0,110.0,555
The ones with the soft centers are better.,77.0,27.0,6.0,110.0,555
"We're man-eaters, not manikin-eaters!",80.0,21.0,9.0,110.0,555
I got you something from the diet menu.,78.0,25.0,7.0,110.0,555
I was window shopping and couldn't resist.,76.0,26.0,6.0,108.0,555
I'm practicing for spring break.,78.0,22.0,8.0,108.0,555
How long have I been swimming around with this in my teeth?,81.0,16.0,11.0,108.0,555
"I still have the urge, just not as often.",76.0,23.0,7.0,106.0,555
"No, these don't taste as good, but they do have a long shelf life.",73.0,29.0,4.0,106.0,555
"I hate going out for mannequin. An hour later, you're hungry.",80.0,15.0,11.0,106.0,555
It tastes a lot like chicken wire.,76.0,23.0,7.0,106.0,555
Shark Week auditions.,78.0,19.0,9.0,106.0,555
"Amazon, of course.",78.0,19.0,9.0,106.0,555
The vegans were wrong. You do miss it.,76.0,23.0,7.0,106.0,555
Project Runway meets Shark Tank.,80.0,15.0,11.0,106.0,555
What? It's just some armless fun.,75.0,25.0,6.0,106.0,555
I tried the patch but it didn't work for me.,78.0,19.0,9.0,106.0,555
He was an easy catch...a real dummy!,81.0,13.0,12.0,106.0,555
"""It curbs the cravings.",75.0,25.0,6.0,106.0,555
Just my luck; a fashion designers cruise.,75.0,25.0,6.0,106.0,555
"No, I didn't see the movie . . .",80.0,15.0,11.0,106.0,555
It just looked so good in the store window.,75.0,25.0,6.0,106.0,555
I liked it better in the store.,75.0,25.0,6.0,106.0,555
It's a jawbreaker.,77.0,21.0,8.0,106.0,555
It's meatless Monday.,80.0,15.0,11.0,106.0,555
It's not fake. It's an alternative dinner.,76.0,23.0,7.0,106.0,555
It gives me all the pleasure of the meal without any of the calories.,76.0,23.0,7.0,106.0,555
Abercrombie and Fish,78.0,19.0,9.0,106.0,555
It's a state fair. Everything is served on a stick.,77.0,21.0,8.0,106.0,555
"It's like Nicorette, but for people.",78.0,19.0,9.0,106.0,555
"Billy said they all came from something called ""the Inauguration.""",83.0,11.0,13.0,107.0,555
This one didn't even put up a fight!,74.0,26.0,5.0,105.0,555
I hate Meatless Monday.,77.0,20.0,8.0,105.0,555
"Sorry I'm late, there was a feeding frenzy at the mall.",76.0,22.0,7.0,105.0,555
I was getting mercury poisoning from all the seafood.,79.0,16.0,10.0,105.0,555
"And, it doesn't have that fishy taste.",78.0,18.0,9.0,105.0,555
