caption,unfunny,somewhat_funny,funny,count,contest,target_id
Go ahead. Lean in.,191,44,21,256,642,289
My Birthday was yesterday Paul,192,42,22,256,642,2159
Dean’s trying to get ahead of the food truck craze by offering alleyway brunch.,186,54,16,256,642,2273
"Believe me, you can’t get this at Whole Foods.",180,48,17,245,642,3399
"Whatever you need, gluten, refined sugar, artificial syrup, I've got it.",197,44,22,263,642,2791
"Yes, they're hot, but you didn't hear it from me.",190,55,16,261,642,986
"C'mon, you can't get addicted from just one sample.",190,57,15,262,642,2195
"Pssst!  You'd better buy them now, lady.  They're selling like hotcakes.",187,58,14,259,642,1633
Psst. You looking for some gluten?,185,47,18,250,642,544
It's like a food truck without the unsightly truck.,181,50,16,247,642,1423
It’s part of our new niche marketing strategy.,183,41,20,244,642,3466
"I'm Jenny's bad boy older brother, Jerry Craig.",183,36,22,241,642,2707
Last standing small business owner (year 2030).,181,35,22,238,642,1847
"Psst....you can have this and eat it, too.",168,46,15,229,642,2623
'Psst want some genuine gluten?',173,31,22,226,642,2805
"Can I interest you in a kale, lentil, purple carrot cake with a soy and almond milk icing? For some reason, it didn’t sell today.",166,47,14,227,642,2913
Do you think the cherry makes a too optimistic statement in these troubled times?,217,52,22,291,642,66
"If you see a cop with a bottle of syrup, you haven't seen me.",199,53,18,270,642,1260
Pssst. Carbs.,185,41,20,246,642,352
Freeze! This is a stack-up.,174,48,15,237,642,1496
"For heaven’s sake, Harold, I meant money when I said I wanted you to make more dough.",169,48,14,231,642,2919
"Yes, the Muffin Man is straight ahead, on Drury Lane.",200,53,18,271,642,1170
I'm starting to have doubts about my business model.,193,57,15,265,642,219
Can you spare a fork?,196,51,18,265,642,422
Please don't tell my paleo support group!,190,58,14,262,642,68
Pancakes in a dark alley - what could go wrong?,190,48,18,256,642,1273
Costco's got nothin' on our sample sizes.,195,38,23,256,642,1766
"Hey, lady, want to buy some ""hot"" cakes?",200,45,21,266,642,2382
"Psst, actual carbs here.  First stack is free.",197,46,20,263,642,2438
Didn't mean to scare you. I'm still trying to get the hang of this 'Pop-Up' thing.,176,53,13,242,642,2554
"This is the 365th time I've tried this, it has to be your birthday today!",200,42,22,264,642,2396
"I knew you would come back Carol. They always come back.""",187,53,15,255,642,2388
I couldn’t stand the heat.,203,48,20,271,642,1634
These pop-up restaurants are really getting out of hand.,168,36,18,222,642,1788
Want to be the one who takes the cake?,196,42,21,259,642,2021
I can give it to you for half the calories.,188,53,15,256,642,910
Go ahead... who’s gonna know?,184,61,11,256,642,1030
Welcome to my pop-up shop.,190,49,17,256,642,2749
"Hey, lady, wanna' have your cake and eat it, too?",187,45,18,250,642,1660
"You'll pay $25 inside, but I'll let these go for $8.",183,53,14,250,642,2017
"We have to stop meeting like this...wait, are those Blueberry?",180,44,17,241,642,602
Don’t worry... I got a syrup guy.,206,49,20,275,642,2418
"Hey lady, looking to get blintzed?",204,48,20,272,642,433
Is this the first stop on the cake walk?,179,41,18,238,642,1386
We're talking gen-u-ine gluten here,204,48,20,272,642,2501
"I'm a start-up, working my way up to brick-and-mortar.",188,60,12,260,642,1848
''Stay away crepe!'',193,45,19,257,642,281
This IS a storefront. It's all I could afford. Please buy something so I can get a door.,191,49,17,257,642,1892
"Psst!  Over here.  I have gluten, high fructose corn syrup, and red dye #5.",195,41,21,257,642,2476
I knew you was comin' so I baked a cake.,189,48,17,254,642,2429
"Black Friday, Cyber Monday, Pancake Tuesday....  I hate this world!",185,46,17,248,642,283
Pop -Up store. It’s a thing.,180,51,14,245,642,446
"I'm not a crêpe, I swear.",204,50,19,273,642,200
You look like a lady who knows fine alley cakes when she sees 'em...,194,55,15,264,642,212
"When she needed her fix, Marge had a back alley confection.",199,45,20,264,642,3133
Psst...a gift from Jenny Craig. She says she'll see you in January.,178,35,20,233,642,1926
Got a light?,201,36,24,261,642,2413
Carbs are the new crack.,170,36,18,224,642,676
It took too long to bake and then it was left out in the rain.,191,36,22,249,642,3121
No thanks. I'm pervert intolerant.,183,42,18,243,642,2599
I’m so tired of pan-handlers.,193,54,15,262,642,402
"You can have it, or eat it, but not both.",173,42,16,231,642,1711
"Pssst, just Stollen!",196,38,22,256,642,3245
Someone left my cake out in the rain.,213,46,22,281,642,617
"Ever since they legalized pot, I've had to get creative",184,52,14,250,642,3215
Our anniversary was LAST week.,199,59,14,272,642,359
At that moment Earl made Jane an offer she couldn't refuse.,200,57,15,272,642,3267
Let’s just say it ain’t exactly Angel Food.,202,43,21,266,642,13
"Edibles are legal now, Larry.",198,46,19,263,642,1554
My delivery guy's out.  Mind dropping this off two blocks over?,197,48,18,263,642,2402
Trust me when I say this merchandise is hot.,206,62,14,282,642,1391
Bake sale for a good  but anonymous cause.,193,46,18,257,642,1838
I'm the ghost of birthdays past.,194,44,19,257,642,3105
That dessert is right up my alley!,173,44,15,232,642,1139
"Oh yeah, I got sugar here all right--the real granulated stuff. And gluten.",201,52,17,270,642,2665
"psssst, you want some carbs?",194,46,18,258,642,2550
I just want to erase the stigma against dark alleys.,176,45,15,236,642,2143
An unintended consequence of marijuana legalisation: street pancake,181,35,20,236,642,3126
I also have heroin.,203,45,20,268,642,635
Julio Childs. Why do you ask?,188,38,20,246,642,185
Five-second rule cakes for sale.,198,45,19,262,642,1959
Psst. First bite's free.,194,53,15,262,642,3415
"Psst, you wanna have your cake and eat it too?",211,41,23,275,642,361
"When you're trying to go on a diet, but you start seeing men with pancakes in alleyways. Relatable.",211,41,23,275,642,2475
It's alley food. You won't find it in any restaurant.,206,41,22,269,642,76
"Don't stare at me like that, lady. I'm sure it's breakfast time somewhere.",198,47,18,263,642,148
Yeah ... the jewellery is hot too.,214,15,34,263,642,3182
"Please, Doris, it started out as just a couple shots of syrup after work; then I started sneaking out to fire up the waffle iron between clients. Before I knew it, I was in an alley hunched over a hot griddle with a one-eyed sous-chef named Maurice.",171,32,19,222,642,3332
Are you the lady who wanted hot cakes on the side?,177,47,14,238,642,3223
"Pst, I've got non-vegan, non-organic, non-artesian gluten pancakes with trans fat butter.",191,41,19,251,642,197
These are so good they're illegal.,177,37,18,232,642,3278
I only have pies for you.,160,39,14,213,642,2794
Hey. First one’s free.,186,41,18,245,642,1920
Sorry ... I didn’t mean to just crepe up on you like that.,200,40,21,261,642,1275
"Listen, I can’t promise that these cakes aren’t hot.",197,41,20,258,642,1262
I got gluten. I got sugar. I got fat.,199,37,22,258,642,3472
She knew what he was doing and it wasn't going to work. They had both agreed that what happens on the baking show stays on the baking show.,190,50,15,255,642,1525
Al said you'd know what to do with this.,178,42,16,236,642,2702
"Trade tensions with Canada, and the resultant maple syrup tariffs, lead to rampant urban lawlessness",189,37,20,246,642,1696
This is the grand opening of the Hole-In-The-Wall Eatery.,180,50,13,243,642,800
Is this your first day as waiter?,209,41,22,272,642,2071
Pssst! Want to cheat on your diet with me?,194,44,18,256,642,3239
This stollen is a steal.,179,42,16,237,642,2324
It's an outside upside down cake.,200,49,17,266,642,2199
How do I know these cakes aren’t hot?,192,38,20,250,642,2087
"Gluten free, fat free, sugar free, lactose free, taste free, here, it's free, take it.",185,47,15,247,642,1463
"Pssst...Vermont Crack: gluten, butter cream, maple syrup, cbd...",190,37,20,247,642,2603
This is the real Belgian stuff.,179,32,20,231,642,1373
"Psst, want something not locally sourced?",213,40,23,276,642,1440
The bakery's back door service has been booming since that cycle studio moved in next door.,196,47,17,260,642,2046
Barbra didn't really understand when she ordered the The Endless Pancakes ...,180,25,23,228,642,2141
"I knew you were coming, so I . . . . . . .",196,37,21,254,642,2536
"Excuse me, but I believe you lost this while at the gym last week.",196,37,21,254,642,3150
Pssst. Buckwheat with real butter and maple syrup. Cash only.,194,53,14,261,642,88
It was at this point when Nancy realized that the low-carb diet craze had gone too far.,172,48,12,232,642,690
"It’s the pure stuff: white flour, white sugar, and gluten. Your first bite is free.",176,35,18,229,642,1359
No one need ever know.,192,42,18,252,642,1357
"Crêpes à la Creep, Madam?",190,46,16,252,642,2470
Five dollars and we can make this whole birthday go away.,189,43,17,249,642,3070
"Yeah, I sell other drugs but sugar has the biggest demand.",202,39,21,262,642,2298
"Honey, one bite of this and you'll wish I was only pushing drugs.",206,53,16,275,642,2105
These things are selling like hotcakes.,202,56,14,272,642,1594
Shop local while you still can.,195,55,13,263,642,570
"Harry, Are you going to desert me again?",202,41,20,263,642,2622
Psst!  Pancakes with tariff-free Canadian maple syrup?,188,42,17,247,642,2676
Why do people think that nothing good comes out of dark alleys?,199,59,12,270,642,925
Psst. Genuine carbs here. Gluten. Corn syrup. Palm oil. The real deal.,201,33,23,257,642,2377
"Hey, you looking for some gluten?",176,39,16,231,642,1457
Who's to know?,178,47,13,238,642,2392
Our anniversary was on Monday.,203,31,24,258,642,1187
Jenny? Jenny Craig?,188,39,18,245,642,242
You're still a wolf in chef's clothing.,197,38,20,255,642,2104
It's the last one and I want to go home.,201,47,17,265,642,796
"'Psst...want some free pancakes?' he said, syruptitiously.",192,43,17,252,642,2764
"Pssst...I got gluten, sugar, white flour, shortening, maraschinos...",188,46,15,249,642,2960
You looking for high fructose corn syrup? Keep your head down and come with me.,187,43,16,246,642,2449
pssst...you can have it AND eat it...!,199,58,12,269,642,2638
"Death by chocolate, for your cheating husband.",220,55,17,292,642,1737
Woah don’t crepe up on me like that!,184,44,15,243,642,2233
"Dark Alley"" - it's a meal kit service for those who want to know even less about where their food comes from",203,45,18,266,642,2938
"Sure I'm a stranger, but it's not candy.",194,41,18,253,642,1621
"Hey lady, you lookin' for a quick sugar rush?",190,49,14,253,642,1965
"When Janice saw what awaited her in the alley, she knew her bad day was going to get much, much worse.

It was the icing on the cake.",194,41,18,253,642,1988
You get two more wishes.,191,47,15,253,642,2729
"Back-alley bakers:  the only place to find old-fashioned tasty treats containing real butter, sugar and eggs.",195,51,14,260,642,2400
"I used to have a food blog, but now I enjoy sharing my life story in person.",197,47,16,260,642,3313
"Psst, full gluten pancakes.",188,43,16,247,642,3204
Piece be with you Ma'am......,194,48,15,257,642,244
Psst - it's made with white flour and processed sugar.,200,36,21,257,642,1541
I saw on Facebook that today's your birthday.,199,33,22,254,642,2826
The trick was heating the trashcan to 350 degrees.,191,49,14,254,642,3351
"Psst, wanna buy some 'hot' cakes?",210,45,19,274,642,595
Would you like your just deserts?,196,34,21,251,642,2648
"Look, you should snag these babies while you can. Because they're sellin' like ... well, you know.",179,46,13,238,642,3413
"It's not illegal, yet.",179,41,15,235,642,3491
We're like a pop-up shop with lower overhead.,193,47,15,255,642,1059
"I assure you, they are NOT 'selling like hotcakes.'",194,45,16,255,642,1518
"I've brought home the bacon for 33 years, Larry; you dig up Cindy's Easy Bake Oven and what, I bow?",192,27,23,242,642,1057
"With all these Christian bakeries, somebody's gotta sell Devil's Food Cake.",192,44,16,252,642,150
No ma'am. The gluten free alley is two blocks over.,195,38,19,252,642,3157
"Sugar, butter, eggs. Whipped cream. 
If you get caught, you don't know me.
There will be no one to help you.",214,34,24,272,642,626
"I'm a short order crook.""",185,36,18,239,642,840
"What, you've never seen an alley cake before?",184,38,17,239,642,1930
It starts with pancakes.  Next thing you know you're running guns to North Korea.,189,45,15,249,642,1100
"Hey lady, looking for a good time?",193,37,19,249,642,1915
Psst! Gluten! GMOs! High fructose corn syrup!,193,32,21,246,642,411
"Despite being between storefronts, Jerry swore to keep his pancake business alive.",189,40,17,246,642,1733
"Clara suddenly realized that no number of cherry pancakes could satisfy her lust for excitement, no matter how illicitly acquired.",185,48,13,246,642,1928
"Hey lady, you lookin' to score some gluten? I can hook you up with some real restaurant grade stuff.",190,38,18,246,642,3051
"Keep moving, nothing to eat here.",194,47,15,256,642,2351
Our algorithm predicted you'd be craving this.,184,45,14,243,642,83
Just give me your syrup and nobody gets hurt.,199,49,15,263,642,1132
"Little did Vera know that she was about to ignore her mother’s warning, “Never accept pancakes from strangers in alleys.”",214,53,16,283,642,2955
Would you like some devil's food . . . little girl?,202,38,20,260,642,232
The name's Jack. Flap Jack.,208,43,19,270,642,726
This IS my restaurant. I'm trying to save on overhead.,195,52,13,260,642,1153
"It’s not a knock off, it’s a real Martha Stewart",190,45,15,250,642,1679
"This isn't for you, keep walking lady.",203,53,14,270,642,1747
You’re witnessing Ch 1 coverage of a live sugar deal going down in the Abstinence District. Details at 5:00.,199,44,17,260,642,2614
I knew I should have deleted that pancake-sharing app.,202,38,20,260,642,3329
Saw a crêpe-y guy in the alley today...,205,44,18,267,642,2711
I thought you were bringing home the bacon.,193,51,13,257,642,3168
Your mother-in-law will never know it's  a knock off,181,41,15,237,642,1392
"Psst - 500 calories, but I can let you have it for 250!",180,43,14,237,642,2530
Pssst.  You the broad with the Paleo diet husband?,193,46,15,254,642,1713
"It's a 24-carrot cake, but I'll let you have it for five bucks.",172,37,15,224,642,2995
I'm more of a cake dealer than a cake boss.,178,37,16,231,642,2254
"Don't tempt me, George. I've already eaten all of my feelings this winter.",191,40,17,248,642,1651
"If  we were in Amsterdam and you were a man, I'd be a woman in a window trying to lure you in, but this is New York and you're a woman on a diet. So, how 'bout some cake?",190,42,16,248,642,3113
Pssst...we got more LGBT wedding stuff around back.,182,41,15,238,642,1269
"Psst, we got waffles in the back.",169,50,9,228,642,2557
"If you got the bed, I got the breakfast...",188,41,16,245,642,3360
You can't get these on Amazon.,203,57,12,272,642,1354
"Okay, so I’m a creep selling crepes.",169,45,11,225,642,2701
