caption,unfunny,somewhat_funny,funny,count,contest
So you say I suck all the oxygen out of the room?,191.0,76.0,33.0,300.0,556
'I have a headache’ would've sufficed.,193.0,72.0,35.0,300.0,556
"It's a cold sore, Karen!",189.0,80.0,31.0,300.0,556
"Really, Dear...just because I caught it in the East River...",190.0,78.0,32.0,300.0,556
Launch time?,187.0,79.0,30.0,296.0,556
My mother used to wear an apron.,191.0,71.0,34.0,296.0,556
Should I be worried?,192.0,68.0,35.0,295.0,556
Were they out of the Sexy French Maid costumes?,185.0,82.0,28.0,295.0,556
I love what you've done with your air.,196.0,60.0,39.0,295.0,556
I call it HazMac n' Cheese.,190.0,71.0,33.0,294.0,556
Is it just me or has our relationship turned toxic?,193.0,62.0,37.0,292.0,556
It's not rocket science.,191.0,64.0,35.0,290.0,556
I thought toxic relationship was a metaphor,185.0,76.0,29.0,290.0,556
"Well actually, one CAN be too careful.",189.0,68.0,33.0,290.0,556
Is it launch time?,191.0,61.0,36.0,288.0,556
"Honey, you put the ""astronomy"" in ""gastronomy.""",192.0,58.0,37.0,287.0,556
Suit yourself,184.0,70.0,30.0,284.0,556
Your mother's recipe?,189.0,60.0,35.0,284.0,556
How long was it in the fridge?,179.0,80.0,25.0,284.0,556
"Be honest, do we need to clear the air about something?",176.0,85.0,22.0,283.0,556
Let me guess... you need more space?,189.0,59.0,35.0,283.0,556
"We're both eating this meal, right?",181.0,71.0,28.0,280.0,556
I'll cook. You change out of your work clothes.,178.0,76.0,25.0,279.0,556
Practicing for life without the EPA?,186.0,60.0,33.0,279.0,556
My mother never complained when she made it.,185.0,62.0,32.0,279.0,556
I'm leaving you.,202.0,28.0,49.0,279.0,556
That’s not how my mom makes it.,193.0,42.0,41.0,276.0,556
"You misunderstood. I said ""a bowl of soup,"" not ""Ebola soup.""",192.0,46.0,39.0,277.0,556
Something tells me you're not ready to clear the air.,181.0,65.0,29.0,275.0,556
What do you know that I don't know?,181.0,65.0,29.0,275.0,556
I feel like you need space.,173.0,81.0,21.0,275.0,556
That's one small crepe for a man.,184.0,59.0,32.0,275.0,556
Is that a new outfit?,177.0,73.0,25.0,275.0,556
"I can't help but feel you're shutting me out, Susan.",175.0,77.0,23.0,275.0,556
"""You look hot"".",179.0,69.0,27.0,275.0,556
"Lately it seems like we're not even on the same planet, Marge.",179.0,68.0,27.0,274.0,556
You've been distant lately.,182.0,62.0,30.0,274.0,556
How is my mom's birthday dinner coming along?,187.0,52.0,35.0,274.0,556
What if the Mars Colony doesn't want a Martha Stewart-type?,180.0,66.0,28.0,274.0,556
It didn't occur to you to buy two?,181.0,64.0,29.0,274.0,556
Maybe you could just divorce me?,186.0,54.0,34.0,274.0,556
How about slipping into something more comfortable?,180.0,63.0,29.0,272.0,556
How's week one of your media blackout going?,180.0,63.0,29.0,272.0,556
Is my mom coming over?,178.0,67.0,27.0,272.0,556
Ricin beans again?,190.0,43.0,39.0,272.0,556
"I love ""hazmat surprise"" night.",186.0,50.0,35.0,271.0,556
"I may have overstated my fondness for spicy food, Doris.",176.0,70.0,25.0,271.0,556
"You know, you could have just said you had a headache.",181.0,59.0,30.0,270.0,556
Hazmati Rice?,183.0,55.0,32.0,270.0,556
"'Recipe for disaster' again tonight, dear?",181.0,59.0,30.0,270.0,556
I'm sensing that you need some space.,178.0,65.0,27.0,270.0,556
I think you're taking this toxic relationship thing a bit too far.,177.0,67.0,26.0,270.0,556
You used to say you worshipped the air I breathed.,179.0,63.0,28.0,270.0,556
I'm guessing it's too soon for make-up sex.,178.0,65.0,27.0,270.0,556
What do you mean you need space?,179.0,60.0,29.0,268.0,556
"I don't know what you're cooking, but it smells out of this world!",173.0,72.0,23.0,268.0,556
"I need space too, you know.",171.0,77.0,20.0,268.0,556
Message received...I'll fix the exhaust fan.,171.0,74.0,21.0,266.0,556
"Ok honey, I'll fix the damn kitchen fan!",180.0,56.0,30.0,266.0,556
Guess I better fix the exhaust fan.,167.0,79.0,18.0,264.0,556
"When I said our relationship was becoming toxic, I was speaking figuratively.",179.0,60.0,28.0,267.0,556
A flu shot is more sensible,160.0,98.0,9.0,267.0,556
"Darling, wouldn't it be simpler to just get the flu shot?",168.0,82.0,17.0,267.0,556
Shall I slip into something more . . . industrial?,175.0,62.0,26.0,263.0,556
Thanks for making breakfast before taking off.,174.0,61.0,26.0,261.0,556
"No, it doesn't make you look fat.",180.0,49.0,32.0,261.0,556
Why did you set the table for one?,176.0,57.0,28.0,261.0,556
Wouldn't a range hood be more convenient?,173.0,63.0,25.0,261.0,556
"If you need to take off, I can clean the pan.",176.0,56.0,28.0,260.0,556
Will dinner be ready before liftoff?,171.0,66.0,23.0,260.0,556
Are you planning to wear that thing all four years?,174.0,60.0,26.0,260.0,556
And what are you preparing for our last anniversary?,183.0,42.0,35.0,260.0,556
New recipe?,173.0,62.0,25.0,260.0,556
You could leave out the onions.,167.0,74.0,19.0,260.0,556
Does it block all sarcasm or just mine?,179.0,50.0,31.0,260.0,556
That's nice. Is it new?,177.0,54.0,29.0,260.0,556
I still think a flu shot would have sufficed.,165.0,78.0,17.0,260.0,556
"None for me, thank you.",175.0,58.0,27.0,260.0,556
Can't you just say you have a headache like most other women?,175.0,58.0,27.0,260.0,556
Do you need some space?,169.0,69.0,21.0,259.0,556
So I guess you don’t want to hear how my day was.,173.0,61.0,25.0,259.0,556
"For God's sake, it's gluten, not napalm...",171.0,62.0,24.0,257.0,556
You seem kind of distant lately.,172.0,60.0,25.0,257.0,556
Are we expecting my mother for dinner?,177.0,50.0,30.0,257.0,556
"Honey, is there something you're not telling me about the home radon test results?",172.0,60.0,25.0,257.0,556
"So, when did you decide our relationship was toxic?",175.0,53.0,28.0,256.0,556
When did things get so toxic between us?,172.0,59.0,25.0,256.0,556
I'm starting to get the 'Women Are from Venus' part.,163.0,77.0,16.0,256.0,556
Would you like me to pour you a glass of Tang?,171.0,61.0,24.0,256.0,556
Another recipe from your mother?,171.0,61.0,24.0,256.0,556
Are you sure it's not too much trouble?,169.0,64.0,22.0,255.0,556
"Welcome home, by the way.",171.0,60.0,24.0,255.0,556
You want space.,169.0,64.0,22.0,255.0,556
"It's a welcome change from ""I have a headache.""",160.0,79.0,14.0,253.0,556
So no sex tonight?,168.0,63.0,22.0,253.0,556
Can I interest you in a glass of '65 Tang while you cook?,173.0,53.0,27.0,253.0,556
You honestly think you can go four years in that thing?,178.0,34.0,35.0,247.0,556
"Alright, we can go back to buying organic.",174.0,50.0,28.0,252.0,556
"Honey....I think that when the recipe said ""nuke it"" it meant use the microwave.",170.0,58.0,24.0,252.0,556
Is my mother coming for dinner?,170.0,58.0,24.0,252.0,556
My mom just wore an apron.,167.0,63.0,21.0,251.0,556
Would it be fair to say you're not in the mood tonight?,169.0,59.0,23.0,251.0,556
Can I borrow that to change the baby?,171.0,55.0,25.0,251.0,556
Are you planning to wear that thing for the next four years?,172.0,53.0,26.0,251.0,556
"Houston, we have pilaf.",172.0,53.0,26.0,251.0,556
Aren't you taking this Women Are From Venus thing a bit literally.,166.0,65.0,20.0,251.0,556
"Dare I ask, what's for dinner?",172.0,53.0,26.0,251.0,556
Would you like to slip into something more comfortable?,168.0,61.0,22.0,251.0,556
I think I'll let you try it first...,166.0,65.0,20.0,251.0,556
Smells great! Is it launch time?,172.0,50.0,27.0,249.0,556
"Really, I think we can afford a hood fan.",167.0,60.0,22.0,249.0,556
You've made your point and I'm sorry. I shouldn't have called your cooking hazardous waste.,176.0,47.0,29.0,252.0,556
Why don't we just fix the exhaust fan?,169.0,61.0,22.0,252.0,556
East River Scrod again?,167.0,56.0,23.0,246.0,556
"No, I don't think you're living in a vacuum",171.0,48.0,27.0,246.0,556
That's what I love about you. You never over react.,167.0,56.0,23.0,246.0,556
Lighten up. You're taking the 'sell-by' date much too seriously.,174.0,41.0,30.0,245.0,556
Don't you want to slip into something more comfortable?,170.0,49.0,26.0,245.0,556
I'm sensing there won't be after-dinner sex tonight.,163.0,63.0,19.0,245.0,556
You win. We'll get a new exhaust fan.,163.0,63.0,19.0,245.0,556
How many light years before dinner?,168.0,53.0,24.0,245.0,556
I'll get the flu shot.,158.0,75.0,13.0,246.0,556
Then don't make beans,175.0,41.0,30.0,246.0,556
Are you using some ingredients I should know about?,174.0,43.0,29.0,246.0,556
If you're trying to turn me on it's working.,171.0,49.0,26.0,246.0,556
"I didn't literally mean you were ""sucking the oxygen out of the room.""",171.0,46.0,27.0,244.0,556
Maybe we both need some space.,157.0,71.0,14.0,242.0,556
This isn’t the role play I had in mind.,166.0,53.0,23.0,242.0,556
"To the moon, Alice?",170.0,45.0,27.0,242.0,556
My mother does not suck all the air out of the room.,166.0,53.0,23.0,242.0,556
I see you still want space.,165.0,54.0,22.0,241.0,556
Now I can literally push your buttons.,168.0,48.0,25.0,241.0,556
Is this what you meant when you said to bring protection?,166.0,49.0,24.0,239.0,556
Thanks for making that. I know it's not your favorite.,163.0,55.0,21.0,239.0,556
You seem distant.,167.0,47.0,25.0,239.0,556
"ok i wlll fix the exhaust fan, good lord!",161.0,59.0,19.0,239.0,556
Why don't you have a glass of wine and slip into something more comfortable...,171.0,44.0,27.0,242.0,556
Ricin beans again?,170.0,43.0,27.0,240.0,556
"Once a year I ask you to make corned beef and cabbage, and you have to get all sarcastic about it.",163.0,54.0,21.0,238.0,556
Maybe next year you'll get a flu shot.,151.0,78.0,9.0,238.0,556
I'll just have the salad.,167.0,46.0,25.0,238.0,556
I don't ask you very often to fix one of Mom's recipes.,165.0,50.0,23.0,238.0,556
Did you do something different to your hair?,163.0,54.0,21.0,238.0,556
I sense a certain hostility.,160.0,60.0,18.0,238.0,556
"First, a new life insurance policy and now a special birthday dinner--you shouldn't make such a big fuss over me.",171.0,37.0,29.0,237.0,556
"I guess you're still upset I didn't buy organic, huh?",162.0,55.0,20.0,237.0,556
Trying another of your mom's recipes?,165.0,49.0,23.0,237.0,556
Chicken quarantine?,169.0,41.0,27.0,237.0,556
I guess you still need your space?,167.0,45.0,25.0,237.0,556
"So let me get this straight, you've already eaten, but you're whipping up something special for me?",163.0,50.0,22.0,235.0,556
"So I guess you still need space, huh?",163.0,50.0,22.0,235.0,556
"So, I guess this means I'm no longer the air you breathe?",151.0,39.0,23.0,213.0,556
"The recipe said, ""Cook, fully wrapped, for five minutes...""",150.0,38.0,23.0,211.0,556
Where'd you find fresh Uranium?,166.0,43.0,25.0,234.0,556
It's okay now. I've turned the news off.,165.0,45.0,24.0,234.0,556
"I think you're overstating the risks of genetically modified food.""",166.0,43.0,25.0,234.0,556
Can I have your wine?,168.0,36.0,28.0,232.0,556
Pretending you are on Mars does not stop him from being your president.,165.0,42.0,25.0,232.0,556
I feel like I need to give you some space.,160.0,52.0,20.0,232.0,556
"It's herpes, not Ebola.",165.0,42.0,25.0,232.0,556
I feel like there's something you're not telling me.,163.0,46.0,23.0,232.0,556
"No, actually I didn't happen to catch the evening news tonight. Why?",156.0,60.0,16.0,232.0,556
So your profile says you're not from around here.,165.0,42.0,25.0,232.0,556
Maybe you'd like to slip into something more comfortable?,160.0,52.0,20.0,232.0,556
"When you asked for some space in our relationship, I had no idea.",160.0,52.0,20.0,232.0,556
"I miss the EPA, too, honey.",164.0,44.0,24.0,232.0,556
Fry me to the moon.,165.0,47.0,23.0,235.0,556
It's not that kind of fusion.,163.0,51.0,21.0,235.0,556
Is it meth yet?,162.0,47.0,22.0,231.0,556
"You miss the EPA, huh?",159.0,53.0,19.0,231.0,556
"Just me, or all men?",161.0,49.0,21.0,231.0,556
Its very becoming. You look almost weightless.,163.0,45.0,23.0,231.0,556
I thought you were taking off today!,165.0,40.0,25.0,230.0,556
"C'mon, give me a hint. Chemical or biological?",161.0,48.0,21.0,230.0,556
I take it you are still mad at me,161.0,48.0,21.0,230.0,556
Are you telling me you need space?,158.0,54.0,18.0,230.0,556
You could've just told me you had a headache.,157.0,56.0,17.0,230.0,556
It's possible to demonstrate your disdain AND breathe the same air as the president.,164.0,42.0,24.0,230.0,556
I see you're using one of your mother's recipes again.,161.0,48.0,21.0,230.0,556
I think you're confusing Asian Fusion with Cold Fusion,158.0,51.0,19.0,228.0,556
"Is it me, or the new EPA?",153.0,61.0,14.0,228.0,556
Are you doing something different with your hair?,164.0,39.0,25.0,228.0,556
After dinner you should slip into something a little less airtight.,158.0,51.0,19.0,228.0,556
"I'm sorry I forgot to buy organic but, really?",161.0,47.0,21.0,229.0,556
I suppose we should get the hood vent repaired.,154.0,58.0,15.0,227.0,556
"Why no, I don't think it makes your butt look big.",163.0,40.0,24.0,227.0,556
Have you ever considered an apron?,160.0,43.0,22.0,225.0,556
Why can't you just wear an apron like everybody else?,161.0,41.0,23.0,225.0,556
You could just turn on the fan over the stove.,153.0,57.0,15.0,225.0,556
"One small crepe for man, one giant leek for mankind.",162.0,39.0,24.0,225.0,556
Is my mother coming for dinner?,158.0,47.0,20.0,225.0,556
The fact that my mother will be joining us for dinner has me a little bit concerned,158.0,47.0,20.0,225.0,556
I got it. You want some space.,156.0,51.0,18.0,225.0,556
"So we're officially over ""farm to table""?",163.0,37.0,25.0,225.0,556
"Okay, I get it, you need space.",158.0,47.0,20.0,225.0,556
"Yes, I made out my will. Why do you ask?",162.0,44.0,22.0,228.0,556
"Before you change, can you hit the twins' diapers?",164.0,42.0,23.0,229.0,556
Lemme guess... Gastronaut?,158.0,46.0,20.0,224.0,556
"Dear, cooking isn't rocket science.",163.0,36.0,25.0,224.0,556
I love Hazmat Night,161.0,40.0,23.0,224.0,556
"If you don't want to have sex, just tell me.",149.0,64.0,11.0,224.0,556
Now don't you regret not getting the flu shot this year?,146.0,70.0,8.0,224.0,556
"Honey, it's kale not uranium.",159.0,40.0,22.0,221.0,556
You said you were only going to wear that in bed.,161.0,36.0,24.0,221.0,556
"That's your mother's recipe, that's the same meal your dad had the night before he died.",164.0,35.0,25.0,224.0,556
"Look, I'm sorry they didn't sell organic.",162.0,39.0,23.0,224.0,556
Do you just need more space?,159.0,47.0,19.0,225.0,556
Seems as though you need some space,159.0,47.0,19.0,225.0,556
Did you do something with your hair?,156.0,45.0,19.0,220.0,556
Is the divorce suit really necessary?,156.0,45.0,19.0,220.0,556
I think we need some space,155.0,47.0,18.0,220.0,556
"Honey, its been twelve years since NASA rejected your application. Perhaps it's time to move on.",152.0,53.0,15.0,220.0,556
Why don't you just make it without peanuts?,157.0,43.0,20.0,220.0,556
You realize alternative air is not air,154.0,49.0,17.0,220.0,556
Dinner minus 10...9...8...7...,149.0,59.0,12.0,220.0,556
"I appreciate your making me liver and onions, but we could do without the sarcasm.",152.0,53.0,15.0,220.0,556
So you really are from Venus.,155.0,47.0,18.0,220.0,556
"I think you're taking our ""toxic relationship"" too literally.",159.0,39.0,22.0,220.0,556
"You put the ""astronomy"" in ""gastronomy"".",155.0,44.0,19.0,218.0,556
Maybe you should stop using the smoke alarm as the oven timer.,161.0,32.0,25.0,218.0,556
Would you rather go out?,153.0,48.0,17.0,218.0,556
There's the doorbell. Might be my pizza.,157.0,40.0,21.0,218.0,556
I thought we were taking the nuclear option off the table,162.0,30.0,26.0,218.0,556
You haven't touched your wine.,158.0,38.0,22.0,218.0,556
"None for me, thanks.",153.0,48.0,17.0,218.0,556
Why do I feel like there's something you're not telling me?,154.0,46.0,18.0,218.0,556
"Okay, I get it. You have a headache.",157.0,40.0,21.0,218.0,556
Does this mean no sex tonight?,150.0,54.0,14.0,218.0,556
I don't see the input port for your wine.,154.0,46.0,18.0,218.0,556
I think I'll just have a salad.,154.0,46.0,18.0,218.0,556
When I said I wanted more space in our relationship...,150.0,38.0,20.0,208.0,556
This earthling votes for take-out.,156.0,41.0,20.0,217.0,556
"This is not what I thought you meant by ""wanting more Space.""",153.0,47.0,17.0,217.0,556
I'll just be having the wine...,156.0,41.0,20.0,217.0,556
Thanks for adding nuts.,152.0,49.0,16.0,217.0,556
"All I said was, ""Would it kill you to cook dinner once in a while?""",160.0,33.0,24.0,217.0,556
Chicken and ricin again?,160.0,33.0,24.0,217.0,556
"So, we're not talking?",154.0,45.0,18.0,217.0,556
There's no such thing as too much garlic.,154.0,45.0,18.0,217.0,556
"The word is 'poisson', not 'poison'.",156.0,41.0,20.0,217.0,556
I'm sensing you need some space.,155.0,40.0,20.0,215.0,556
Julia Child only needed an apron.,152.0,46.0,17.0,215.0,556
Fine. I'll give you some space.,146.0,58.0,11.0,215.0,556
I'm going to go ahead and guess that whatever you read was fake news.,160.0,30.0,25.0,215.0,556
"Yes, I smoked a cigarette in the house. Why?",152.0,46.0,17.0,215.0,556
I never should have told you how I voted.,157.0,36.0,22.0,215.0,556
Could you also do the laundry before your launch?,159.0,32.0,24.0,215.0,556
Still mad?,153.0,44.0,18.0,215.0,556
How long have you been experimenting with fusion cooking?,149.0,52.0,14.0,215.0,556
Can I pour you some more Tang?,153.0,44.0,18.0,215.0,556
I was kidding when I called your cooking toxic.,154.0,42.0,19.0,215.0,556
I get it. We need a new vent.,152.0,46.0,17.0,215.0,556
I'm sensing you need some space.,153.0,43.0,18.0,214.0,556
Should I be afraid to ask what's for dinner?,148.0,53.0,13.0,214.0,556
Tuna meltdown tonight?,149.0,51.0,14.0,214.0,556
Exactly how spicy?,151.0,47.0,16.0,214.0,556
"On a scale of one to ten, how spicy?",148.0,53.0,13.0,214.0,556
OK> OK> We'll get an exhaust fan.,145.0,59.0,10.0,214.0,556
What women's movement is this?,155.0,39.0,20.0,214.0,556
You look hot tonight.,151.0,49.0,15.0,215.0,556
"Or, we could order in.",149.0,50.0,14.0,213.0,556
You look hot in that outfit.,155.0,38.0,20.0,213.0,556
"It was one sneeze, Karen.",152.0,44.0,17.0,213.0,556
You could try cooking without onions.,153.0,39.0,19.0,211.0,556
"Well, I think you're sucking all the air out of our relationship too.",152.0,41.0,18.0,211.0,556
"Good grief, Laura... It doesn't mean you are literally 'from Venus', you know.",152.0,41.0,18.0,211.0,556
Is there something I should know?,151.0,43.0,17.0,211.0,556
"Well, sometimes I need space too.",154.0,37.0,20.0,211.0,556
"Sure, it's a toxic relationship--but don't you think you've gone a bit too far?",151.0,43.0,17.0,211.0,556
"How about if I just become a vegetarian, too?",156.0,33.0,22.0,211.0,556
I heard you the first time when you said I suck all the oxygen out of the room.,154.0,42.0,18.0,214.0,556
I just need some space right now.,153.0,44.0,17.0,214.0,556
I'll suit up and join you in the dining module.,152.0,46.0,16.0,214.0,556
I feel underdressed.,155.0,40.0,19.0,214.0,556
Tuna meltdown tonight?,156.0,40.0,19.0,215.0,556
You could have just said you need space.,155.0,42.0,18.0,215.0,556
So your profile said you're from Venus?,148.0,48.0,14.0,210.0,556
"Ok, you win. We'll go organic.",154.0,36.0,20.0,210.0,556
You mean I literally suck all the air out of the room?,157.0,30.0,23.0,210.0,556
How were things at Monsanto today?,150.0,44.0,16.0,210.0,556
Worried about the Flu bug?,138.0,68.0,4.0,210.0,556
"No, but it sure does make your back look big.",155.0,34.0,21.0,210.0,556
"OK, OK, I'll clean the litter box, drama queen.",151.0,42.0,17.0,210.0,556
You really weren't kidding about the chili!,148.0,45.0,15.0,208.0,556
I hope it tastes better than it smells,147.0,47.0,14.0,208.0,556
You look radiant this evening.,150.0,41.0,17.0,208.0,556
How's the news filter working this evening?,151.0,39.0,18.0,208.0,556
"If you're fixing that for me, I'm not hungry.",150.0,41.0,17.0,208.0,556
I usually just use an apron.,148.0,45.0,15.0,208.0,556
"Hon, did you get your hair done or something?",140.0,61.0,7.0,208.0,556
Can I play with your knobs?,152.0,37.0,19.0,208.0,556
How's my mail-order bride from Chernobyl doing?,153.0,35.0,20.0,208.0,556
I feel like we're in a toxic relationship.,145.0,51.0,12.0,208.0,556
Weren't you wearing that same outfit yesterday?,149.0,43.0,16.0,208.0,556
Wouldn't a divorce be easier?,146.0,51.0,12.0,209.0,556
I get it. You want your own space.,148.0,47.0,14.0,209.0,556
"Wow, dinner! One small step for mankind.",153.0,34.0,20.0,207.0,556
This dinner better be out of this world.,148.0,44.0,15.0,207.0,556
"You know I said, ""Mild"", right?",150.0,40.0,17.0,207.0,556
"On second thought, maybe we don’t have to invite my mother over for dinner.",150.0,40.0,17.0,207.0,556
That's not the way Mother made it.,156.0,28.0,23.0,207.0,556
Not everything has to be rocket science.,153.0,34.0,20.0,207.0,556
Promise you'll take it off as soon as Trump is impeached?,156.0,28.0,23.0,207.0,556
"So, are we trying something new tonight?",147.0,46.0,14.0,207.0,556
Chernobyl chicken again?,149.0,42.0,16.0,207.0,556
Another recipe from the hazmat cookbook?,146.0,48.0,13.0,207.0,556
Mother loves it when you use her recipe.,146.0,48.0,13.0,207.0,556
Wouldn’t it just be easier to get rid of that Teflon frying pan?,151.0,38.0,18.0,207.0,556
My therapist suggests that we should talk about our intimacy issues,146.0,45.0,14.0,205.0,556
Another recipe from the Chernobyl Cookbook?,148.0,41.0,16.0,205.0,556
Maybe not THAT spicy.,145.0,47.0,13.0,205.0,556
"Over medium, it's not rocket science",146.0,45.0,14.0,205.0,556
I'm getting the feeling that you want more space.,151.0,35.0,19.0,205.0,556
