caption,unfunny,somewhat_funny,funny,count,contest,target_id
I’m writing you a prescription for your ereptile dysfunction.,142,39,38,219,651,2401
"I think we'll skip the prostate exam this time""",147,60,33,240,651,1288
"EREPTILE Dysfunction! Ha ha, get it? But seriously, get it off.",152,50,38,240,651,8210
"It's nothing serious, just something that's going around.",150,54,36,240,651,9170
"It’s “Adam”, right?",134,58,29,221,651,7372
How much longer do you have Cobra coverage?,156,45,41,242,651,8895
"Sarah, call Mrs. Blakely, tell her her snake is fine, and we found her husband.",154,55,37,246,651,2349
"Ironically, your COBRA coverage just ran out.",147,53,34,235,651,1490
I'm not sure COBRA covers this.,148,54,35,237,651,6370
My hands are tied -  it’s a protected species.,146,61,32,239,651,7145
It's coilitis.,164,62,38,264,651,1446
"Sorry to say, but I think it’s e-boa.",160,75,32,268,651,8989
You definitely picked something up on your trip to South America.,154,67,33,255,651,2991
I’m going to have you stand and turn counterclockwise 4 times as fast as you can,154,75,30,259,651,3244
I see that you’re fully covered by COBRA.,167,49,43,259,651,7023
"I'm sorry, but your health plan doesn't cover reptile dysfunction.",151,47,38,236,651,1997
I'm calling it 'constricted bowel' for insurance purposes.,146,63,31,240,651,723
Sooo....what brings you in today?,144,67,29,240,651,5906
Ereptile dysfunction is nothing to be ashamed about.,134,56,29,219,651,5374
"You came to the right place, reptile dysfunction is my specialty.",183,62,44,289,651,9157
"I’m sorry sir, but your insurance doesn’t cover pre-existing constrictions",150,51,36,237,651,7289
Please stick out your other tongue.,163,65,36,264,651,5828
I’m afraid there’s nothing we can do.  It’s on the endangered species list.,147,60,32,239,651,3378
"You have Reptile Dysfunction. I'm prescribing Snake Oil, which is covered by TrumpCare.",173,51,44,268,651,7971
"To my utter surprise, this IS actually covered under your plan.",162,63,36,261,651,5052
So the tests all came back positive. It is a snake.,149,55,34,238,651,2004
What brings you in today?,157,48,39,244,651,109
Just a mild case of viper tension.,142,56,31,229,651,3974
Now let me get this straight: You were in this garden with a naked woman eating apples ....,152,54,35,241,651,5533
I'm afraid your insurance doesn't cover pre-existing constrictions.,157,56,36,249,651,2758
"Yes, we've being seeing a lot of Irritable Boa Syndrome this season.",158,54,37,249,651,8741
"Sir, ereptile dysfunction is not my area of expertise",145,61,30,236,651,5409
This thing has been going around.,147,60,31,238,651,1891
This isn’t covered under COBRA.,153,48,37,238,651,7550
Your insurance company is concerned that it may be a preexisting constriction.,151,55,34,240,651,3883
So it wasn't a typo.  You do have a large asp.,151,55,34,240,651,8539
The good news is we’ve made great strides in treating A Reptile Dysfunction.,154,52,36,242,651,5712
"Ah, Mr. Smith.  I see you've met Victor.  Victor is the head of our billing department.",155,53,36,244,651,8348
"So, how long have you been experiencing ereptile dysfunction?",156,54,36,246,651,3055
So I see you're here for ereptile disfunction,155,54,36,246,651,3882
"Nice try, but I'm still going ahead with your colonoscopy.",157,55,36,248,651,8784
"Off hand, I'd say you are being suffocated by a snake, but just to make sure I'm going to order a bunch of tests.",168,54,40,262,651,3836
And after surgery you’ll have a super cute bag and matching shoes.,150,53,34,237,651,9238
"Unfortunately, your insurance doesn't cover preexisting constrictions.",154,51,36,241,651,712
The good news is that you no longer have that monkey on your back.,149,61,31,241,651,7396
"Nice try, Mr. Jones, but you can't avoid a prostate exam.",150,59,32,241,651,8671
The good news is that it’s covered by your COBRA benefits.,158,64,33,255,651,7946
"So, you have no idea what happened to your therapy dog?",160,63,34,257,651,6669
Are you covered under COBRA?,167,55,39,261,651,354
"Nice try, Mr Rosen, but there's no escaping your prostate exam.",149,42,37,228,651,4305
"I'm sorry, but this is a preexisting constriction .",148,54,33,236,651,5452
"As you, no doubt, surmised, you did not receive the placebo.",146,53,32,231,651,8122
"Ironically, yes, I do believe this is covered under your COBRA.",149,56,32,237,651,709
Don’t worry. Ereptile disfunction is very common for men your age.,156,42,39,237,651,6006
But many things can cause tightness in the chest.  Let's not jump to conclusions.,148,73,26,247,651,9052
So this is the only COBRA coverage you could afford?,164,53,38,255,651,8930
"I'm sorry, it's a pre-existing constriction.",160,64,33,257,651,2148
"'Looks like its just something that's going around..""",164,68,33,265,651,5796
It's just something that's going around,173,62,38,273,651,1240
It will continue to constrict you until you can no longer take a breath. But enough about your insurance company.,185,41,49,275,651,265
Just to clarify...you say this started with a frog in your throat?,134,55,27,216,651,6869
"""It's all in your mind. The condition is  called hypoanacondria.",144,50,32,226,651,439
It's just a little something to help you both unwind.,141,56,29,226,651,9172
"I'm so sorry, we only accept COBRA here.",154,48,36,238,651,1049
"So, cost was not what you meant when you said you were getting squeezed by COBRA.",156,39,39,235,651,7830
"I'm sorry, but COBRA and BOA are actually two separate policies.",136,49,29,214,651,30
"This is why early detection is so important. Once they swallow you whole, our options are limited.",153,66,29,248,651,335
Good news: it’s not poisonous. Bad news: it’s endangered.,151,52,33,236,651,965
"With your plan, it's the only way to measure your blood pressure.  Just wait until you see how we check your prostate.",152,35,39,226,651,4815
"We got the monkey off your back, but you’ll need to see a specialist for this one.",147,66,27,240,651,6833
Your insurance provider has denied coverage based on a pre-existing constriction.,149,56,31,236,651,7633
I'm writing you a prescription for a mongoose.,144,63,27,234,651,8317
Any tightness or difficulty breathing?,138,63,25,226,651,9084
So how long have you been covered by Cobra?,155,50,35,240,651,9128
I'm writing a prescription for something to help you unwind.,145,55,30,230,651,9171
"So where's the gerbil now?""",178,49,43,271,651,3546
Give him two white mice and call me in the morning,164,73,30,267,651,7431
Unfortunately there’s no cure for e-reptile dysfunction.,176,49,42,267,651,7907
I'm prescribing you an antihisstamine.,164,61,34,259,651,3148
"I'm prescribing you an oboe and a basket -- 
should work like a charm.",165,56,36,257,651,4666
"He just ate a whole pig, so you should be safe for the next month.",161,61,33,255,651,8877
It looks like you’re covered under COBRA.,161,52,36,249,651,1544
So what are we seeing you for today?,156,56,33,245,651,1464
My first concern is the location of the tail.,149,67,27,245,651,2526
I’m afraid I will have to charge you for my missing receptionist.,157,54,34,245,651,9087
"No, you can leave the snake on.",165,61,34,260,651,2391
I’m going to prescribe a laxative for the snake.  You should pass through in a day or two.,159,68,30,258,651,4723
"Well, the test results finally came back, and you were right--it is a Burmese python.",149,66,27,242,651,9184
It looks like your cobra covers fifty percent,148,41,35,224,651,5373
What brought you here today?,168,57,36,261,651,2431
So now is probably a terrible time to tell you we no longer accept COBRA.,168,45,40,253,651,6245
I'm sorry but your policy does not cover pre-existing constrictions.,160,52,35,247,651,7639
There is nothing we can do about your snake but on the bright side I think we know where your hamster went,148,61,28,237,651,4609
"As your vet, I think the first thing to do is remove that man who's stuck in the middle of you",147,45,33,225,651,3382
"Well, if it was a COBRA, you’d be covered...",143,50,30,223,651,6203
I'll write the prescription more legibly this time.,163,54,35,252,651,9218
You needn't have removed your socks.,157,57,32,246,651,5787
It says on your insurance paperwork that you're covered by COBRA; is that correct?,162,47,37,246,651,9138
"So, tell me why you’re here.",157,51,33,242,651,5864
"... sorry, it says here you’re only covered if he actually bites you.”",150,62,28,240,651,4525
Chest pain. Shortness of breath. Decreased mobility of the upper extremities. We're going to want to run some tests.,149,54,30,234,651,9230
It says here that this is a pre-existing constriction.,140,49,29,218,651,8729
And just what brings you in today?,169,65,33,267,651,7066
"Bad news, Harold. I’m afraid you have Ereptile Dysfunction.",170,57,36,263,651,2130
COBRA plan?,159,70,28,257,651,754
About your insurance--it seems you have COBRA?,169,50,38,257,651,6918
So what brings you here?,161,51,35,247,651,674
"While I would love to help out, he's endangered whereas you are merely screwed.",158,42,37,237,651,2606
"Unfortunately, this won't be covered by Cobra.",148,31,37,217,651,7771
"Here is your letter about your Emotional Support Snake, now you must convince the Airline .",167,50,37,254,651,4965
'Looks like you got the full Monty python.',160,61,31,252,651,1387
Your insurance form says you have COBRA coverage.,168,45,39,252,651,3604
Well scaly dry skin is very common in the winter months.,161,56,33,250,651,8991
Let's have a follow-up appointment when the contractions are less than five minutes apart.,161,50,35,246,651,7660
"Sorry, but this is a python and you have COBRA.",154,53,32,240,651,1662
No. I said use a vapor rub,154,52,32,238,651,1974
Unfortunately this isn't covered under your COBRA insurance.,154,49,33,236,651,3001
I'm afraid this won't be covered under your COBRA insurance.,153,51,32,236,651,4871
"Well, at least you’re covered by COBRA.",156,36,38,230,651,1879
You just need to go home and unwind.,173,55,37,265,651,3422
That’s going to make your prostate exam more challenging.,167,64,32,263,651,7108
"I can remove him, no problem, just be more careful around humans in the future.”",145,46,31,222,651,7611
Do you hear a rattle when you cough?,167,55,35,257,651,8497
Would you prefer a gown?,164,58,33,255,651,9127
So...what brings you here today Mr. Jones?,161,52,34,247,651,6542
"Honestly Dan, I think you need to reconsider your choice of a support animal.",161,49,35,245,651,5088
"Well...despite what WebMD says, the numbness in your legs isn't cancer.",156,53,32,241,651,3456
This is one time that I think snake oil will really work.,157,48,34,239,651,8997
"I'm sorry, but your COBRA doesn't cover everything.",160,42,37,239,651,9059
"Otherwise, it was a good vacation?",172,62,34,268,651,2581
Any trouble swallowing?,143,64,24,231,651,8559
And remember this next time you promise to drain the swamp.,149,47,32,229,651,6872
I'm going to prescribe a small goat to help relieve that tightness.,165,64,31,260,651,1525
"Your plan doesn't cover this, but I can refer you to a Pentecostal church.",161,69,28,258,651,2587
Have you considered a service dog?,163,62,31,256,651,7425
I don't think this is covered in your COBRA policy,147,44,32,223,651,327
"This should be quick. I’ll just need you to stand up, turn around and drop the snake to your ankles, please.",161,60,31,252,651,6236
"I noticed that you answered ""no"" to the question ""Do you feel safe at home?""",165,52,35,252,651,6367
I see you have COBRA coverage.,165,43,38,246,651,1085
"Well, the good news is we were able to remove the mole.”",174,66,33,273,651,6971
You may want to reconsider your choice of an Emotional Support Animal.,176,47,40,263,651,5424
The good news is your cholesterol levels are fine. The bad news is your blood pressure is 650 over 400.,148,56,28,232,651,8365
And what seems to be the trouble today?,144,55,27,226,651,5230
"It is going around, I can tell you thát.",162,60,31,253,651,1804
Let me explain again the difference between a restrictive diet and a constrictive diet.,153,57,29,239,651,8373
Snake's date of birth?,169,61,33,264,651,5068
I'm going to prescribe you a mongoose. Should clear that right up.,153,54,30,237,651,6682
Put two mice in the corner every four hours.,169,48,37,254,651,8419
"Sad to say, your COBRA doesn't even cover it.",147,51,29,227,651,5432
Of course if it swallows you first we’ll have to try something more aggressive:,161,60,30,252,651,3753
"As a veterinarian, I don't see anything wrong with him.",158,64,28,250,651,5790
It appears you are suffering from vipertension.,142,58,25,225,651,7737
"Well I've narrowed it down to workplace stress, or the snake.",156,62,28,246,651,3777
Give him two small mice and call me in the morning!,161,52,33,246,651,5497
"Yes, we do accept Cobra coverage.",142,50,28,221,651,4846
Does anyone besides you see the snake?,156,59,29,244,651,9144
And you say this all started when he gave your wife an apple?,157,51,32,240,651,897
And is this snake in the room with you right now?,156,53,31,240,651,4847
Hissing in your ears?,144,68,22,234,651,7494
"Sorry for the wait, Mr. Baker....So, what brings you in to see us today?",149,55,28,232,651,386
Mmmhm... and how far apart are the constrictions?,161,66,28,255,651,6108
I'm afraid I specialize in internal medicine. Come back once it has consumed you.,143,64,23,230,651,5629
I see you’ve met our claims adjuster.,180,51,39,270,651,8982
"I'm not so much concerned about when you last ate, as I am with when it last ate.",178,75,30,283,651,2695
"Unfortunately, your COBRA doesn't cover this.",159,46,34,239,651,4840
It's nothing serious but if it bothers you I can remove it.,135,59,22,216,651,2771
"It could be the python, but we'll run lots of tests to be sure.",145,53,27,225,651,5350
I’m going to prescribe a mongoose.,158,56,30,244,651,404
"Otherwise, you're in perfect health.",153,66,25,244,651,3800
Well... I have your test results and it's definitely Irritable Boa Syndrome.,156,60,28,244,651,8176
I think we should to a PET scan,152,68,24,244,651,9107
This should hold you until you can afford the gastric band.,175,51,37,263,651,2962
"Trust me, this is more effective than an enema.",165,56,32,253,651,3262
I see you picked up something from your trip to the Amazon.,162,62,29,253,651,5854
So which one of you is the patient?,161,61,29,251,651,5807
"My problem with these trendy diets is that as soon as the snake comes off, you're eating again.",171,67,30,268,651,4129
Your vitals are OK. Your bloodwork is good. No sign of heart disease. So I'm going to say the tightness in your chest is from the snake.,155,67,25,247,651,6068
It says here your insurance doesn't cover preexisting constrictions.,191,47,43,281,651,7888
"Yeah, it’s going around.",165,67,28,260,651,137
OK  you can put your pants back on,164,66,28,258,651,1166
"Sorry, this is Hematology.
You want Herpetology.",148,66,23,237,651,3809
I'm going to write you a little something to help you unwind.,158,72,24,254,651,9028
This is the last letter I'm writing for your emotional support animal.,155,46,32,233,651,2164
"Sorry sir, this doesn't qualify you for medical marijuana.",151,54,28,233,651,2374
Trust me.  This is the best remedy for constipation you’ve ever seen.,167,47,35,250,651,6316
Buy a mongoose and use as directed.,151,45,31,227,651,5971
"Sorry, you only have COBRA coverage.",164,45,35,244,651,417
"Yes, there is something definitely going around.",163,70,25,259,651,8036
"He may not be in your network, but I can refer you to an excellent mongoose.",142,57,24,223,651,5557
Two mice every fours hours.,154,56,28,238,651,3747
"Yes, we've recently been seeing a lot of this in South Florida. It's called Reptile Disfunction.",183,47,40,270,651,2218
Well I see that you have COBRA coverage.,165,54,32,251,651,3633
Shortness of breath can be caused by many things. Let’s not jump to conclusions.,151,56,27,234,651,69
Good news.  It's not your prostate.,173,61,32,266,651,960
Preliminary tests indicate it's a snake.,174,59,33,266,651,2510
I checked with your COBRA plan and unfortunately they aren't going to cover it.,171,36,40,247,651,5232
I'm afraid this will be out-of-pocket for you.  Your insurance doesn't cover pre-existing constrictions.,151,50,29,230,651,289
So what seems to be bothering you?,151,47,30,228,651,5254
Good. I see you have COBRA coverage.,172,54,34,260,651,8335
"Well, your labs all came back normal. So, I guess we’re back to square one.",168,59,31,258,651,755
And does Eve have a last name?,165,65,28,258,651,2497
Good thing you're covered by Cobra.,179,60,34,273,651,6239
What seems to be the trouble today?,161,44,34,239,651,2055
"It works like any laxative, but faster.",144,52,26,222,651,6600
The good news is that the cancer won't kill you.,162,62,28,252,651,1505
Let me guess...your covered by COBRA.,151,35,34,220,651,4649
"So, to recap. You were picking apples. 
A naked woman said: ‘want one?’  
And that’s the last you remember.",146,68,21,235,651,37
"I'm sorry, Mr. Wilson, but this isn't covered by COBRA.",155,49,30,235,651,488
"Well, I don't know what to tell you.  All your labs came back normal.",156,48,31,235,651,7439
I’m prescribing an anti-hssstamine.,159,63,27,250,651,2229
"Well, of course, that could be the source of your chest pain, but wouldn’t you feel better if we ran a few tests first?",156,42,33,231,651,1641
"Actually, when I said a pet could help lower your blood pressure, I was thinking more of a dog or a cat.",169,57,32,259,651,3739
Any changes since your last check up?,154,63,25,242,651,3273
You had your Lap-Band surgery in Brazil?,164,66,27,257,651,1823
"So, how can I help you today?",168,56,32,257,651,7161
The real problem is you have a frog in your throat.,179,59,34,272,651,8352
You say you caught it on a plane?,151,66,23,240,651,8888
A rattle could mean any number of things.,162,64,27,253,651,916
"I never thought I'd say this, but I think a bottle of snake oil might do the trick.",169,50,34,253,651,4253
"I'm sorry, but your insurance does not cover pre-existing constrictions.",160,45,33,238,651,5529
"And Eve, how is she feeling today?",160,45,33,238,651,5858
Do you need a minute to unwind?,157,48,31,236,651,7011
I’m prescribing a muscle relaxant - good luck getting her to take it.,159,64,26,249,651,4573
It says here you have a service animal?,171,60,31,262,651,8424
What brought you in today?,158,60,27,245,651,1748
"More testing, yes. But my gut says it's the giant reticulated python.",148,48,28,224,651,2083
Just one more question...how did you get that shirt off?,148,45,29,222,651,3024
Lucky for you your COBRA coverage has kicked in.,158,45,32,235,651,5067
"The most puzzling question, Sir, is how you took your shirt off!”",159,43,33,235,651,5761
Bad news: your insurance doesn't cover removing it. Good news: it qualifies as an Emotional Support Animal,170,61,29,261,651,9215
I'm sorry. It looks like your COBRA coverage expired 2 weeks ago.,151,53,27,231,651,770
You just need to unwind,156,60,26,242,651,7990
"So, you're insured through COBRA?",172,48,35,255,651,8398
"I'm prescribing a muscle relaxant -- not for you, for your friend.",144,59,23,227,651,5528
"I won't lie to you, Barry. Your snake has a mild cold.",170,69,27,266,651,357
Let's try something to help you unwind.,172,65,29,266,651,3309
"I will prescribe a mongoose. If that doesn’t work, come back next week",150,66,22,238,651,3455
"No, I prescribed a VASOconstrictor. Guess the nurse is right. I do need to work on my handwriting.",164,58,29,251,651,1565
Looks like you’ve caught something that’s been going around.,167,72,25,264,651,1883
I’m not sure how to code this for the insurance.,150,63,23,236,651,9176
Your medical insurance carrier has authorized me to unwind two loops.,162,56,29,247,651,2669
"Blame your HMO, it's the only gastric band they'll pay for.",151,58,25,234,651,7394
Any other complaints?,149,59,24,232,651,4337
Glad I could squeeze you in.,156,62,25,243,651,3485
"Yeah, there’s definitely something going around.",152,50,28,230,651,8010
First time in Florida?,155,61,25,241,651,8612
Well...your cholesterol is fine.,141,69,18,228,651,7607
"All the lab tests are coming back negative. Quite frankly, we’re baffled.",174,60,31,265,651,4779
"Here, this may help you unwind.",152,58,25,235,651,3671
It's just something that's been going around.,156,67,23,246,651,2448
It looks like a severe case of irritable boa syndrome.,163,53,30,246,651,6547
These days we have many successful treatments for ereptile dysfunction.,173,50,34,257,651,8161
I recommend a PET scan.,158,60,26,244,651,4679
New York Fashion Week already?,158,60,26,244,651,7773
I'll just need your signature in three places.,151,54,26,231,651,9164
I could remove it but they usually come right back.,141,54,23,218,651,5249
"So, what brings you here today?",159,55,28,242,651,201
I'n prescribing a muscle relaxant for both of you.,163,64,26,253,651,3649
"We 'll have to run some expensive tests, but fortunately you're covered by Cobra.",145,40,29,214,651,2568
Take two Aspirin and lie down on a flat rock in the sun.,155,71,21,247,651,8747
You think you’re being squeezed now...wait til you see my bill.,145,54,24,223,651,4175
It started with a frog in my throat.,171,48,34,254,651,968
"Technically yes, it does make you look fat.",155,62,24,241,651,3595
So who am I here to see today?,161,67,24,252,651,6606
I'm giving you something to help you unwind.,166,57,29,252,651,8765
And what brings you in today?,147,58,23,228,651,2942
You're lucky - I squeezed you in today.,148,56,24,228,651,5456
The good news is that your hiccups are gone.,152,65,22,239,651,3026
And what brings you into the office today?,160,66,24,250,651,4843
I am sorry but your Cobra coverage has expired.,175,53,33,261,651,1861
"Monty, is that your python?",151,47,28,226,651,3264
"Well, some more bad news. You also have a tape worm.",160,46,31,237,651,3466
And what else did the internet say about curing your sore throat?,156,54,27,237,651,6093
Let me prescribe something to help you unwind.,161,61,26,248,651,6586
This is the new colonoscopy prep.  Works fast and most people like that they don't have to drink the two gallons of liquid.,170,60,29,259,651,3716
"How about we try no snake, and see if that helps?",169,62,28,259,651,4090
"Stick out your tongue. No, not you... him.",156,51,28,235,651,6990
Can you sit up without your support animal?,159,62,25,246,651,8206
