caption,unfunny,somewhat_funny,funny,count,contest,target_id
"Quick, give me the grainiest camera you have.",181,55,39,275,646,3143
Do you still want to meet others matching your DNA?,183,51,41,275,646,6024
"Why is it always my ""stupid camera"" when we leave it in the car?",171,63,33,267,646,1893
And Yeti persisted.,167,68,30,265,646,3380
"See, even he asked for directions!",169,63,32,264,646,4686
He said we have to leave. The park is closed.,169,63,32,264,646,4830
"Way to go, genius! The politically-correct term is 'Sasquatch-American'!",169,54,35,258,646,334
"Yeah, like I'm gonna trust the guy who needs a pole to hike up this mountain versus the one who's doing it butt ass naked.",170,54,35,259,646,2264
"Well, at least HE's not afraid to ask for directions.",182,50,40,272,646,4565
He asked me who was President. I told him and he laughed.,190,66,37,293,646,1045
"We're high, but not that high, are we?",184,75,32,291,646,419
I think this ancestry-DNA search has taken us as far as we want it to,182,76,31,289,646,841
"You stare at his ass for the next 5,000 feet if you like. I'm going back to the chalet",179,79,29,287,646,5245
I found our sperm donor.,189,56,40,285,646,1152
I’m going with him. HE was willing to stop and ask for directions.,188,52,41,281,646,4963
Suddenly you look better to me.,168,77,26,271,646,2173
He said time waits for snowman.,173,67,31,271,646,4264
He said he's going to build a wall and the valley residents are going to pay for it.,176,55,36,267,646,3555
"That's another ""no"" for chief of staff.",173,46,38,257,646,1719
Would it kill you to ask for directions?,164,58,31,253,646,50
I'm not looking at that hairy butt for the next ten thousand feet!,156,71,24,251,646,1913
Great. Today would be the day you forget your camera.,171,67,30,268,646,2022
"No, you said YOU were going to bring the camera.",169,68,29,266,646,1763
"If your goal for today was to make a yeti cry, then congratulations Tom....",184,58,37,279,646,679
"Well, maybe you should treat him like he exists…",174,72,29,275,646,3118
No one is going to believe us! The first blind couple to hike to the peak!,172,41,39,252,646,3603
What do you mean you forgot to bring the camera?,191,78,32,301,646,5351
"NO GEORGE, my nipples are hard because it’s COLD!",179,47,39,265,646,5652
"Crap, he's lost too.",167,65,29,261,646,1266
Furloughed. He works in the park.,169,61,31,261,646,5269
I suppose you forgot the camera again.,188,69,34,291,646,1229
"'Let's live in the moment,' you say...'NO phones, NO cameras'.  Wayda go, Brad.""",177,56,35,268,646,5710
Time in the Trump White House definitely changes a person.,177,50,37,264,646,2247
"Fine, if you won’t ask him for directions I will.",159,57,29,245,646,488
"He said to ""unfollow"" him.",155,62,26,243,646,3400
He says he will give us each a pair of skis if we sit through a time share presentation.,160,52,31,243,646,4045
He said he'd be right back with a non-disclosure agreement.,178,62,33,273,646,2005
"Yeah, but I never thought I'd see Trump in the White House either.",173,46,37,256,646,3141
Remember when you said my camera would be too much extra weight?,183,63,34,280,646,1517
He asked if we'd wait here while he gets his video camera.,156,62,26,244,646,411
"We haven’t seen a soul in days and now, you’re too proud to ask for directions?!",189,59,37,285,646,378
"Why won't you ever ask anyone for directions, Carl?",145,55,25,225,646,1354
"He finds ""abominable"" offensive and prefers ""snowperson.""",190,57,38,285,646,2057
"Great, the day we decide to 'be present' and leave our smartphones behind!",161,69,25,255,646,3726
She's pissed because Everybody thinks she's a male.,178,55,35,268,646,2620
His big foot isn't the first thing I noticed.,176,59,33,268,646,3251
I don’t think your dad likes me.,167,54,32,253,646,5863
The old “Look behind you” joke.  Creative Paul!,153,59,26,238,646,1308
Why?  He makes me laugh.  That's why.,177,68,30,275,646,3767
"Aloof, yes — abominable seems excessive though.",166,67,27,260,646,5470
"You and your ""Let's leave our phones at the lodge.""",186,67,33,286,646,1967
Quick... Grab the camera that only takes blurry pictures!,191,54,39,284,646,1148
He asked that we get off his lawn.,167,76,24,267,646,4098
"The politically correct phrase is ""Hirsute-American""",168,51,33,252,646,3520
He said that his mountain is closed because of the government shut down,175,48,36,259,646,4015
I was lost. He kept me warm.,178,62,32,272,646,2892
He said to wait while he gets his family. They don't believe in Smallfoot.,181,53,36,270,646,4940
"You go first now, I’m tired of looking at his ass",172,65,29,266,646,1157
He says he can’t help us because he doesn’t actually  exist.,155,56,27,238,646,6048
The Iceman Leave-ith.,193,57,38,288,646,906
The iceman goeth,173,54,33,260,646,1686
"We get as far away from New York as we can and, like, literally on the first day, BOOM, celebrity sighting!",172,73,26,271,646,4288
He just wanted the WiFi password for the lodge.,174,49,35,258,646,4381
You had to ask him right off about evolution?,178,58,33,269,646,6012
Too late. He's already signed with Nike.,190,68,33,291,646,47
It's 2019 - the correct term is abominable snowperson,163,62,27,252,646,6070
Bigfoot doesn’t believe in you either.,178,69,29,276,646,3708
"See, easy. I don't get why you men are so scared of asking for directions.",179,64,31,274,646,5499
"I don't care what he is, we're asking for directions!",163,76,22,261,646,3465
Why am I the one who always has to ask for directions?,196,61,37,294,646,5675
"He says it's only another hundred yards to the summit, but that he wasn't expecting visitors and we should give him a few minutes to straighten the place up.",163,70,24,257,646,1679
He wanted to know if we had any weed.,172,69,27,268,646,910
"Jesus, Doug, you can't just call someone ""abominable""",184,45,39,268,646,4989
"Don't worry,if it was real it would have footprints.",161,51,30,242,646,192
"He's Sasquatch, but he identifies as Yeti.",173,44,36,253,646,3780
He’s upset.  He found out what ‘abominable’ means.,184,59,34,277,646,2504
"If anyone is acting abominable right now it’s you, Brad.",191,79,29,299,646,2910
"What do you mean, you don't have the camera?!",177,70,28,275,646,325
"I really think it’s time to swallow your pride and ask for directions, Steve.",179,66,30,275,646,5635
"NO, ""Are we there yeti?"" is NOT a funny joke when he's standing right there!!",186,66,32,284,646,2793
"Well, I like him.  He doesn't talk about himself all the time.",181,76,27,284,646,5622
It would seem more real to me if there were footprints.,169,63,28,260,646,1660
"You won't believe this, I just saw Steve Bannon in the nude.",181,44,38,263,646,5942
"Dude. Stop asking 'are we there, Yeti?'",157,52,28,237,646,3169
Why are you always afraid to ask for directions?,168,47,33,248,646,5044
"All he asked was, is Trump still president?”",196,56,38,290,646,6029
He has cousins in Oregon.,171,66,27,264,646,2321
This happens literally every time I forget my phone.,168,72,24,264,646,5820
I could not understand him.  He was talking in Yetish.,204,62,38,304,646,2151
"Really, Larry? CHEWBACCA?",161,46,31,238,646,3967
Quit being so stubborn and ask him for directions!,174,65,28,267,646,736
"What happens on K-2,stays on K-2.",167,73,23,263,646,2863
"Bro, if you aren't sure, use gender neutral pronouns.",185,65,31,281,646,438
He's pretending we don't exist.,185,62,32,279,646,3070
You SERIOUSLY did not bring a camera?,167,61,27,255,646,547
"Well, Daniel, if you really must know, he said I could do better.",180,63,30,273,646,4920
"I asked, but he's not from around here.",145,54,23,222,646,4894
"Abominable yes, but in a good way.",154,67,21,242,646,580
He wants us off his lawn.,182,56,33,271,646,311
He may be abominable but at least he hasn't been complaining the whole trip.,178,61,30,269,646,721
"Actually, I expected a female president to appear first.",183,51,35,269,646,1559
"Oh, like your back is any less hairy.",185,61,32,278,646,4570
I guess that wasn’t moose scat.,181,52,34,267,646,181
He was really very nice.  All he wanted was a selfie to prove that humans actually exist.,187,68,30,285,646,1143
"He said to tell Mr. Trump,he isn't interested in being Attorney General!",198,46,41,285,646,1257
He wanted to know if there REALLY is a Donald Trump.,189,58,34,281,646,1124
Incredible! He wasn't ashamed to ask for directions.,188,57,34,279,646,5907
I know what a Yeti is. It's your mansplaining I find abominable.,202,57,38,297,646,131
Now you want to ask for directions!,176,64,28,268,646,3105
Don't you just hate getting passed by someone older than you.,179,58,31,268,646,4309
He said he's heading north before there's a wall going into Canada.,163,45,31,239,646,1161
I'm sorry John. I've found my missing link.,167,65,25,257,646,5083
I showed him the video but he still thinks Trump is a mythical beast.,178,57,31,266,646,5584
What’ could possibly be more important than what I have to say?!,174,59,29,262,646,873
"I know, but he says he has wi-fi back at his place.",161,54,27,242,646,574
YOU tell him he's off trail.,173,58,29,260,646,2996
He said he thought we were a hoax.,170,64,26,260,646,5637
"What you see on this mountain, stays on this mountain.",183,66,29,278,646,5504
"We just had coffee, I swear.",167,67,24,258,646,1336
"If he comes back, just tell him that you meant to say ""adorable.""",164,56,27,247,646,3132
And I thought you had a hairy ass.,173,52,31,256,646,423
I don’t know why they call him abominable. He’s delightful.,187,66,30,283,646,4513
Rob! He was just starting to trust us! “Are we there yeti!?” Really?!,192,70,30,292,646,3108
I think the acid is kicking in.,164,53,28,245,646,4076
"Okay, Mr. Mountaineer, now you can tell people even Bigfoot thinks you’re a jerk.",170,55,29,254,646,1133
He makes me feel like a natural woman.,164,67,23,254,646,2086
"He said you’re hallucinating, probably dehydrated, and drink more water.",188,61,32,281,646,5393
He wanted to know if we had any Grey Poupon.,191,77,27,295,646,4792
He says the restrooms are closed during the shutdown.,184,48,36,268,646,6022
"He prefers ""Differently-Sized Foot.""",168,64,25,257,646,1670
"I asked, “Are we there, Yeti?” but he didn’t even crack a smile.",173,65,26,264,646,5934
He just wanted to know if Mueller had completed the investigation yet.,170,57,28,255,646,994
He’s just run back for his camera - I told him we wouldn’t mind waiting.,182,58,31,271,646,5366
He said he's trying to find himself,175,58,29,262,646,3186
Ask me again in 9 months.,173,48,32,253,646,2533
Don't look at me like I don't exist.,169,56,28,253,646,5250
I didn't like his altitude.,186,61,31,278,646,856
"Aloof, maybe, but abominable?",177,65,27,269,646,508
"I'm leaving. And yes, Dan, size does matter.",165,47,30,242,646,3514
It's definitely time for the oxygen.,178,74,24,276,646,6030
He said he's going to the summit on climate change.,183,61,30,274,646,3665
"Wow, and to think all this time the legend has been about the size of his foot.",180,53,32,265,646,2779
I've met someone.,157,71,19,247,646,3517
I don't believe in you either!,171,68,24,263,646,4569
I met him on Timber.,169,55,28,252,646,4613
Quit trying to make me look.,178,73,24,275,646,3170
"I'm just dying to ask  'Are we there, Yeti?'",177,61,28,266,646,5798
"Apparently ""yeti"" is no longer politically correct.",179,68,26,273,646,79
We have to wait here while they review our asylum request.,173,66,25,264,646,3061
"He said, ""Go back and tell them that my name is NOT Bigfoot, Yeti, or Sasquatch. It's Frank. My name is Frank.""",173,66,25,264,646,3335
Why is it so hard to just admit when you're lost and ask for directions?,193,51,36,280,646,620
"Actually, I'd say more ""rude"" than ""abominable.""",168,62,25,255,646,2972
Yeti persisted...,183,57,31,271,646,561
Well how much would you have tipped him?,192,64,31,287,646,3128
"Wow, that was a near myth!",194,60,33,287,646,6023
A picture is worth a thousand words only if someone's husband didn't forget the camera !,175,70,24,269,646,3890
"They never believe him, but he's going to tell his friends he spotted us.",184,63,29,276,646,253
"Roger, I'm leaving you. Size matters.",189,53,34,276,646,3685
"Has it ever occurred to you that perhaps you're the abominable one, Craig?",178,61,28,267,646,713
"Maybe you're the abominable one, Gary.",180,57,30,267,646,4084
He said he's tired of submitting cartoon captions to the New Yorker and getting rejected ...,166,57,26,249,646,5258
NOW you're telling me you forgot the camera?!,172,56,28,256,646,369
"He says, “If you were hung like he is, you wouldn’t wear pants either.”",193,50,36,279,646,1238
He said: 'You never saw me',187,62,30,279,646,5785
He's looking for a open bathroom since the park has been shut down.....,183,45,35,263,646,3618
"I don’t know what he wanted, I don’t speak French.",168,47,30,245,646,5205
"He hasn't seen him, either.",183,64,28,275,646,3415
Nudists have had to adapt to the climate up here.,174,57,28,259,646,2993
"...let's leave our Iphones at the camp site and enjoy nature without any outside distractions.""  Well, what a great idea that turned out to be.",189,63,30,282,646,2961
"He's going to put his clothes on, he didn't know we were up here.",170,51,29,250,646,3367
“We’ve been invited up for drinks at six.”,179,69,25,273,646,4938
"No, he doesn't talk, but he smiled when I called him ""Chewbacca.""",168,66,23,257,646,2826
He thought we were just a myth.,177,59,28,264,646,2009
"Nice work, now he’s offended. It’s 2019, they are called Abominal Snow PEOPLE.",174,51,30,255,646,2808
"From now on, I'm in charge of packing the camera.",172,55,28,255,646,5058
That wasn't 'black ice' you stepped into on the way up!,167,51,28,246,646,3968
"Jesus Christ, will you stop following me Greg! I’m with Harry now. It’s time for you to let go.",185,51,33,269,646,2103
"Gary, I NEVER said back hair was a deal breaker.",198,61,33,292,646,338
"He says, no thanks, he's satisfied with his current Internet provider.",190,63,30,283,646,1300
"I’m not asking for directions! Let’s just follow him, he looks local.",191,61,31,283,646,3946
Look at me when I'm talking to you!,185,59,30,274,646,4739
Stop changing the subject again like you did at that lake in Scotland!,178,48,32,258,646,5842
I'd rather just follow him on Twitter.,175,65,25,265,646,5909
Quick. Go ask if he'll take our picture.,187,63,29,279,646,850
You know how angry it makes me when you don’t look at me when I’m speaking to you.,187,63,29,279,646,3124
"With Jim and Nancy deep in conversation, yet again, the illusive Yeti escapes unnoticed.",174,53,29,256,646,175
"Well, there's a busted myth--he seemed perfectly lovely.",171,70,22,263,646,2038
Cool! What's next on your bucket list?,188,69,27,284,646,1061
You never liked ANY of my boyfriends!,158,68,19,245,646,1076
And you wasted your batteries posting trail pics on Instagram.,183,62,28,273,646,5748
"And you just couldn't, possibly, have asked him for directions ?",181,52,31,264,646,2611
"He says he's building a wall, and he wants us to pay for it.",166,46,29,241,646,930
I thought you brought the camera,174,52,29,255,646,1509
"No Karen, I will not ask him for directions!",176,67,24,267,646,38
That reminds me.  My mother-in-law is coming to visit next week.,190,50,34,274,646,813
"Yes, I'm going with him. He's confident, reliable and doesn't carry a custom walking stick!",189,52,33,274,646,1741
"He said he came down to get his ""23 and me"" results.",199,54,35,288,646,3594
"Actually, it's your attitude that I find abominable.",170,54,27,251,646,1986
He told us to get off his lawn.,178,49,31,258,646,4592
"We both listed ""like to hike"" on our profiles and he's vegan too.",172,61,25,258,646,4946
"Awkwardly introverted and bit self conscious, but hardly abominable.",177,62,26,265,646,2286
He was asking about the Mueller investigation.,183,50,32,265,646,3791
JUST ASK FOR DIRECTIONS!,180,56,29,265,646,5565
"Not to be nitpicky, but I think you're supposed to say, 'Abominable SnowPERSON.'",150,58,20,228,646,1267
He says he eats only locally sourced hikers.,174,65,24,263,646,2885
"Seriously, Chris? Abominable? It's 2019.",183,58,29,270,646,5169
He seems more irritable than abominable.,170,70,21,261,646,789
"He said if you keep whistling he's going to eat us, and I agree.",177,56,28,261,646,797
He's not coming back down until Trump is impeached.,186,60,29,275,646,3381
YOU ask to take a selfie with him!,200,76,27,303,646,5552
"If you won't ask him for directions, I will.",157,49,25,231,646,298
"No, really, Josh.  I think he'd be perfect for your sister.",185,67,26,278,646,1082
Downwind is not where to be.,178,70,23,271,646,4814
What do you mean he makes you feel inadequate.,178,59,27,264,646,5568
Why didn't you ask him for directions?,178,48,31,257,646,978
It’s nothing like that. I just do his hair.,176,52,29,257,646,3498
"We can digital detox in February, Stu - Gimme the damned iPhone.",195,44,37,276,646,2862
He's lost too!,175,51,29,255,646,1858
He wolf-whistled me and you just stand there doing nothing?,176,49,30,255,646,4548
He's for a free Tibet in theory -- but no donation.,179,62,26,267,646,4266
I can't believe you didn't ask him for directions.,183,73,23,279,646,19
Turns out they’re  not that rare.,178,72,22,272,646,1345
"Oh, now you know better than the locals?",184,49,32,265,646,5060
We can still claim First Ascent. No one will believe in him.,191,54,32,277,646,604
There! You hurt his feelings...happy now?,176,73,21,270,646,3545
Would it have killed you to call him 'Mister' Bigfoot?,164,53,25,242,646,4208
NOW do you believe me?,186,72,24,282,646,2207
How come nobody is leaving footprints?,183,56,29,268,646,2886
"I asked him what the conditions were at the top and all he said was ""abominable.""",190,61,29,280,646,2950
I think we are officially too high now.,210,73,30,313,646,1560
And I suppose you're going to say this is all in my head too?,188,54,31,273,646,1759
Maybe NOW you’ll ask for directions.,188,54,31,273,646,4122
"If it weren't for the snow blindness, I'm sure we'd be seeing something amazing right now.",177,65,24,266,646,550
He said that from now on he'd prefer to be known as 'The Somewhat Ill-Tempered Snowperson.',177,65,24,266,646,1820
"Bob, I've met someone.",177,54,28,259,646,5417
He says we're a figment of his imagination.,165,67,20,252,646,144
"Sure, he's abominable, but at least he listens",169,59,24,252,646,2154
We must be Really high.,175,55,27,257,646,1883
"He's up to 12,000 steps.",193,60,30,283,646,1400
It’s not just his foot that’s big.,191,61,29,281,646,1132
"You know what's 'abominable,' Brandon? Your constant need to deflect.",172,47,29,248,646,1429
"A little surly, sure, but abominable?",199,75,26,300,646,1188
"So, Yeti's a female!  She asked for directions.",182,57,28,267,646,5631
"You had to bring up global warming, didn't you?",173,64,23,260,646,5811
"I’m just saying, I know he was rude, but Abominable seems a bit harsh…”",184,61,27,272,646,4300
"I've been lying to you,Dave. Size does matter.",183,52,30,265,646,2679
"Neither of us believe in you, either.",196,56,32,284,646,962
He won't be back. He said that amid the events of 2018 he hardly feels abominable at all anymore.,175,46,30,251,646,3792
We can only take a selfie with him if we promise the photo will be blurry and out of focus.,175,54,27,256,646,625
"I guess not everyone needs a $300 European trekking pole, Julian.",174,56,26,256,646,1529
He said you can take pictures of his tracks but anything else and you’ll be hearing from his lawyers.,177,69,22,268,646,1873
I never thought this ancestry thing would take us this far.,183,65,25,273,646,2342
This is the last Airbnb I let you book.,187,57,29,273,646,3314
He doesn’t know we exist either!,199,71,27,297,646,2228
"He called me Snowflake, Roger. Are you going to let him get away with that?",192,55,31,278,646,1140
"Well if that's how you feel maybe you shouldn't have put ""adventurous"" in your profile",169,71,19,259,646,5728
He said a picture is fine. He just needs to throw on some pants and grab a release form.,183,62,26,271,646,2072
This tour guide is an absolute legend.,168,62,22,252,646,531
"He muttered, 'There goes the neighborhood"".",177,63,24,264,646,159
"Since we're lost, this might not have been the best time to share that  you don't believe in his existence.",181,55,28,264,646,4200
We got our selfie. Now let's go before we miss the plane to Loch Ness.,188,49,32,269,646,4155
"Now we're losing him. You just had to make one more prefrontal cortex joke, didn't you?",180,54,28,262,646,3268
What do I have to do to get you to ask for directions?,196,60,30,286,646,3352
Stop trying to change the subject...,185,52,30,267,646,2563
He's also moving to Canada.,188,65,26,279,646,2192
"Damn it. Quit saying there's a Yeti behind
me because I will not fall for that again and again!",183,64,25,272,646,1620
"Let’s leave our phones in the car,” you said",178,52,28,258,646,2944
"He's abominable, Gary? We've been listening to you whine about your sinuses since base camp.",176,56,26,258,646,3538
He wouldn’t stop talking about “An Inconvenient Truth.”,192,62,28,282,646,4702
What do you mean you forgot the camera!?,165,48,26,239,646,5949
Nobody says good morning anymore.,180,56,27,263,646,3592
"Yes, I'm sure those wild mushrooms were fine. Why?",173,70,20,263,646,5903
Mansplain THAT!,197,60,30,287,646,897
"Surprisingly, he has less back hair than you.",176,53,27,256,646,4937
He’s said I looked nothing at all like my Tinder profile.,184,56,28,268,646,5229
Why do you always have to bring up politics as soon as we meet someone?,190,63,27,280,646,3363
"Well, there goes the best guide ever. I TOLD you he wouldn’t want to be in your selfie!",193,57,30,280,646,4437
Of course you think it’s a ‘he.’,191,61,28,280,646,5725
"He's not abominable, he's French.",198,66,28,292,646,546
"He does look like Chewbacca!”
“You didn’t have to say that to his face.",166,62,21,249,646,2231
Oh my god it's a small world. He knows Sasquatch!,176,61,24,261,646,4943
"I'm sorry Brandon, but I needed to find out if what they say about big feet is true",180,53,28,261,646,5049
"Oh, Harold. It was nothing, a one time thing. On a totally different mountain.",190,52,31,273,646,2183
I'm thinking of stopping shaving my legs.,182,57,27,266,646,4987
It makes me wonder what else I've missed while endlessly staring at my phone.,204,51,35,290,646,2179
A rarer sighting would be you committing to me.,200,48,35,283,646,2889
He says he doesn't want to be Chief of Staff.,187,44,33,264,646,5938
"Yeah,yeah,yeah,I'm sure the YETI is behind me.  I'm not falling for that line again!",180,66,23,269,646,3200
He just needed to borrow my chapstick.,181,64,24,269,646,5196
The tour book did say that our guide would be a natural climber.,185,64,25,274,646,4921
"Well you can't just call someone ""abominable"" before you get to know them.",165,66,19,250,646,4771
"He said, ""Sorry, I'm a tourist here myself"".",200,61,30,291,646,348
Oh just ASK,169,66,20,255,646,3281
I said are we there?”He said “Not Yeti.,173,58,24,255,646,3888
"Please stop saying ""ladies first"".",172,60,23,255,646,5525
Good news--he says there IS cell service at the top!,159,67,17,243,646,2811
"Aren't we supposed to wait until he's far away and indiscernible, before we take a picture?",188,55,29,272,646,4
I thought you had the camera.,184,63,25,272,646,676
"It looked like him, but it wasn’t him.",178,56,26,260,646,3568
"I already told you, Gary, he’s just a friend from college.",173,47,28,248,646,5429
"No, he said it wasn't him.",192,55,30,277,646,2148
He said  the restaurant at the top is worth the effort.,174,72,19,265,646,5198
"He said ""summit"" is a noun, not a verb.",179,43,31,253,646,2543
"I found him to be very bominable, actually",173,44,29,246,646,1409
His hands are tiny.,198,59,30,287,646,1909
