caption,unfunny,somewhat_funny,funny,count,contest
"I got God tickets to ""Hamilton"".",60.0,13.0,18.0,91.0,526
"I used to be humble, but what's the point.",53.0,30.0,10.0,93.0,526
"It was more expensive, but the WiFi connection is incomparable.",55.0,26.0,12.0,93.0,526
I never removed a mattress tag.,61.0,14.0,18.0,93.0,526
...and then I donated my Prius to an orphanage.,58.0,23.0,14.0,95.0,526
They took into consideration that I had you for a wife.,54.0,21.0,13.0,88.0,526
Do you think it makes me look slimmer?,50.0,35.0,7.0,92.0,526
I was a public school teacher for 30 years.,54.0,27.0,11.0,92.0,526
"Well yes, I actually am holier than thou.",50.0,19.0,12.0,81.0,526
"It was the small things, like putting the toilet seat down every time.",49.0,24.0,10.0,83.0,526
It's not an attitude. I am holier than thou.,51.0,23.0,11.0,85.0,526
Your halo looks much smaller than it appeared in your profile picture.,56.0,19.0,14.0,89.0,526
I stopped Trump.,58.0,18.0,15.0,91.0,526
Ahem...excuse me...my eyes are down here.,52.0,17.0,13.0,82.0,526
I fell into a manhole while texting. It's just His sense of humor.,49.0,26.0,9.0,84.0,526
What makes you think I'm a virgin?,56.0,15.0,15.0,86.0,526
It's been four hours. I'm calling the doctor.,53.0,21.0,12.0,86.0,526
It's been like this for four hours. I should find a doctor.,56.0,21.0,13.0,90.0,526
It's been like this for 4 hours.,56.0,21.0,13.0,90.0,526
I always put the seat down after I used the toilet.,55.0,26.0,11.0,92.0,526
"I could've gotten it in platinum, but I didn't want to draw attention to myself.",54.0,18.0,13.0,85.0,526
"My dear wife, I have your Mother to thank for this. By the way, I haven't seen her here.",55.0,19.0,13.0,87.0,526
I taught junior high.,52.0,28.0,9.0,89.0,526
"We were both good, I was just better.",50.0,22.0,10.0,82.0,526
"Why, yes! I AM happy to see you ...",54.0,14.0,14.0,82.0,526
My therapist says I'm going through a mid-eternity crisis.,51.0,26.0,9.0,86.0,526
Sorry. Happens every time it meets a cute halo.,53.0,22.0,11.0,86.0,526
"It's a blessing and a curse, really.",52.0,27.0,9.0,88.0,526
...so then He asked if I'd like to super-size it for a dollar more.,57.0,17.0,14.0,88.0,526
"Oh, come on, everybody's getting haloplasty these days.",56.0,22.0,12.0,90.0,526
How did you know I was in advertising?,49.0,20.0,10.0,79.0,526
Arousal's a funny thing up here in heaven.,50.0,18.0,11.0,79.0,526
"You were the one who ate the apple, not me.",49.0,20.0,10.0,79.0,526
Sometimes a halo is just a halo.,49.0,23.0,9.0,81.0,526
"Why, yes, I am happy to see you. Why do you ask?",51.0,19.0,11.0,81.0,526
Let’s just say St. Peter and I go way back.,49.0,23.0,9.0,81.0,526
"Actually, it's pronounced 'big halo', not 'big a-hole'.",56.0,12.0,15.0,83.0,526
I was having a bit of a mid-afterlife crisis.,50.0,27.0,8.0,85.0,526
"Hey, you had me at halo.",53.0,24.0,10.0,87.0,526
"Yea, I know! The worst one I've been called is ""Sir Cumference"".",55.0,20.0,12.0,87.0,526
It’s from the ‘Holier than Thou’ collection.,55.0,16.0,13.0,84.0,526
I need it to get FM radio.,51.0,21.0,10.0,82.0,526
I saved a bus full of nuns.,53.0,23.0,10.0,86.0,526
"If you are looking for equality, go to Hell.",51.0,21.0,10.0,82.0,526
I never left the seat up.,52.0,16.0,12.0,80.0,526
"Apparently, I'm holier than thou.",52.0,22.0,10.0,84.0,526
I wouldn't get too excited. Sometimes a halo is just a halo.,53.0,22.0,10.0,85.0,526
I always put the seat down.,51.0,20.0,10.0,81.0,526
"Well,after all,we did live with your mother for 20 years.",48.0,26.0,7.0,81.0,526
It means I'm happy to see you!,50.0,22.0,9.0,81.0,526
Wait till you see my harp.,56.0,10.0,15.0,81.0,526
I died in Texas.,54.0,14.0,13.0,81.0,526
If it lasts longer than 24 hours I'm supposed to call my doctor.,52.0,15.0,12.0,79.0,526
"Well, I did put the seat down every single time.",48.0,23.0,8.0,79.0,526
I finally found a use for all those unused airline miles.,50.0,16.0,11.0,77.0,526
"If we haven't met before, it's likely because we travel in different circles.",49.0,18.0,10.0,77.0,526
You bet this is incredible; I was a lawyer!,51.0,14.0,12.0,77.0,526
"I used to think I deserved it, but now it's just ironic.",51.0,25.0,8.0,84.0,526
"When I was good, I was really good.",53.0,21.0,10.0,84.0,526
Circumference matters.,51.0,19.0,10.0,80.0,526
THEY SAY IF IT LASTS FOR MORE THAN FOUR HOURS I SHOULD CONSULT A DOCTOR.,50.0,15.0,11.0,76.0,526
"I had just finished washing the dishes, folding the laundry, and cleaning all three bathrooms when I got hit by lightning.",52.0,22.0,9.0,83.0,526
"You know, in retrospect, I wish I'd been a little less good...",53.0,20.0,10.0,83.0,526
I invented ice cream.,51.0,21.0,9.0,81.0,526
"I can get NPR, BBC, and wi-fi.",53.0,17.0,11.0,81.0,526
"Apparently God has a sense of humor, I was an atheist before I landed here.",53.0,14.0,12.0,79.0,526
I drove a Prius and I didn't talk about it much.,51.0,18.0,10.0,79.0,526
"Sure, but try parking it.",46.0,28.0,5.0,79.0,526
He said to only contact Him if it lasts more than 4 hours.,50.0,17.0,10.0,77.0,526
The last thing I remember is shopping at Costco.,52.0,13.0,12.0,77.0,526
"So, what is a bad girl like you doing in a place like this?",53.0,19.0,10.0,82.0,526
I used my miles to upgrade,50.0,25.0,7.0,82.0,526
I won it from Saint Francis in a poker game.,52.0,18.0,10.0,80.0,526
I also have great WiFi.,47.0,25.0,6.0,78.0,526
"It used to fit better, before the diet.",47.0,25.0,6.0,78.0,526
I didn't realize the unequal compensation between men and women extended this far.,52.0,15.0,11.0,78.0,526
I abstained from all social media.,52.0,15.0,11.0,78.0,526
That's right...you do the same amount of work but you get a smaller halo.,49.0,18.0,9.0,76.0,526
Heaven isn’t fair either.,50.0,16.0,10.0,76.0,526
"It's a curse, really.",52.0,20.0,9.0,81.0,526
You know what they say about a man and the size of his halo...,51.0,22.0,8.0,81.0,526
"Why yes, my Father does work here. Why do you ask?",50.0,21.0,8.0,79.0,526
I'm from Texas.,51.0,19.0,9.0,79.0,526
"If it lasts over four hours, I need to call my doctor.",48.0,22.0,7.0,77.0,526
"Yeah, I work out.",49.0,20.0,8.0,77.0,526
But enough about me...,48.0,16.0,9.0,73.0,526
Every Bernie voter gets one.,52.0,22.0,8.0,82.0,526
...and I only ever used the left lane for passing.,51.0,21.0,8.0,80.0,526
"You say goodbye, I say Halo.",51.0,21.0,8.0,80.0,526
"It's not the size, it's how piously you use it.",52.0,19.0,9.0,80.0,526
"""I find the new model gives me exceptional wi-fi reception.",52.0,19.0,9.0,80.0,526
"The reception is unbelievable, I can even pick up Philadelphia channels.",50.0,20.0,8.0,78.0,526
"Jealousy is a sin, Margaret.",54.0,12.0,12.0,78.0,526
You should have seen it before I learned humility.,51.0,18.0,9.0,78.0,526
"Really, this only happens when you're around",46.0,22.0,6.0,74.0,526
I was an atheist.,52.0,18.0,9.0,79.0,526
I try to not let it get to my head.,50.0,22.0,7.0,79.0,526
"Why yes, I am from Texas.",51.0,17.0,9.0,77.0,526
My halo is evidently excited to meet you.,49.0,18.0,8.0,75.0,526
If this lasts more than four hours I have to go to the E.R.,49.0,18.0,8.0,75.0,526
What can I say? I'm holier than thou.,49.0,18.0,8.0,75.0,526
I work out.,47.0,19.0,7.0,73.0,526
I died in a hula hoop accident. God thinks this is funny!,50.0,13.0,10.0,73.0,526
I'm too good for you.,50.0,13.0,10.0,73.0,526
The swelling's supposed to go down in a couple of days.,49.0,23.0,6.0,78.0,526
"Now that you mention it, yes, I AM holier than thou.",49.0,23.0,6.0,78.0,526
"As a matter a fact, I did die a virgin, why do you ask?",50.0,21.0,7.0,78.0,526
"Believe you me, I'm no saint, but I do feel there's a lot hanging over my head.",54.0,13.0,11.0,78.0,526
I had enough points for an upgrade.,49.0,23.0,6.0,78.0,526
You have no idea how much pressure it puts on me.,44.0,16.0,7.0,67.0,526
The extra large comes with a heavy conscious,48.0,22.0,6.0,76.0,526
"I'm from Texas, you know.",49.0,20.0,7.0,76.0,526
It's a rental.,45.0,28.0,3.0,76.0,526
I died at Costco.,49.0,17.0,8.0,74.0,526
I've lost a lot of weight since I got here.,50.0,15.0,9.0,74.0,526
I'm a bit concerned. It's been that way longer than four hours.,49.0,17.0,8.0,74.0,526
It lasted more than four hours. Do you think I should call a doctor?,54.0,7.0,13.0,74.0,526
That's what I get for ordering online.,51.0,18.0,8.0,77.0,526
I know. I had you at 'halo.',52.0,16.0,9.0,77.0,526
Simple: I'm just holier than thou.,53.0,14.0,10.0,77.0,526
"Regretfully, celibacy.",48.0,21.0,6.0,75.0,526
I got the ring. She got everything else.,52.0,13.0,10.0,75.0,526
Masters of Sainthood with a minor in compassion.,49.0,19.0,7.0,75.0,526
I guess I'm just Holier than Thou...,50.0,17.0,8.0,75.0,526
It's a hallehulahoop.,51.0,15.0,9.0,75.0,526
"Obviously, you had more fun down there than I did.",43.0,17.0,6.0,66.0,526
You get it when you reach Platinum Level.,47.0,20.0,6.0,73.0,526
My trouble is getting close to people.,48.0,18.0,7.0,73.0,526
"It's been over four hours, I better go call my doctor.",49.0,13.0,9.0,71.0,526
I'm pretty blessed...you know...up there.,50.0,11.0,10.0,71.0,526
Platinum Circle donor level.,52.0,18.0,8.0,78.0,526
How did you know I was lying?,45.0,18.0,6.0,69.0,526
"Why yes, I am very happy to see you. How did you know?",50.0,19.0,7.0,76.0,526
My wife thinks I'm having an afterlife crisis.,51.0,17.0,8.0,76.0,526
"Yeah, it's impressive. Until you have to go into a bathroom stall.",49.0,21.0,6.0,76.0,526
Your profile picture had a much bigger halo,49.0,18.0,7.0,74.0,526
Costco. $3.99.,48.0,20.0,6.0,74.0,526
How did you know I thought you were hot?,53.0,10.0,11.0,74.0,526
I killed Trump.,54.0,8.0,12.0,74.0,526
It's the new iHalo7.,50.0,13.0,9.0,72.0,526
It lasts for up to 4 hours.,49.0,15.0,8.0,72.0,526
"No, I don't think it makes you look fat.",47.0,16.0,7.0,70.0,526
It was my mistake. I gave them my head diameter in millimeters.,50.0,21.0,6.0,77.0,526
I always remembered to put the toilet seat down.,44.0,22.0,4.0,70.0,526
"I'm humble now, but I used to have a really big head.",52.0,14.0,9.0,75.0,526
"Even up here, it's Who you know.",47.0,24.0,4.0,75.0,526
Mid after-life crisis?,52.0,14.0,9.0,75.0,526
Viagra seems to work differently here,48.0,22.0,5.0,75.0,526
It was this or my own Cherub.,45.0,17.0,6.0,68.0,526
Let me just say I am very blessed.,50.0,15.0,8.0,73.0,526
"Why yes, as a matter of fact, I am from Texas.",47.0,21.0,5.0,73.0,526
"Oh, alright. It's a training halo.",47.0,21.0,5.0,73.0,526
"In hindsight, I wish I had more sex.",51.0,13.0,9.0,73.0,526
I'm afraid it wouldn't work out. I'm holier than thou.,49.0,17.0,7.0,73.0,526
I'm sure you'll fit in my circle.,47.0,18.0,6.0,71.0,526
I lost mine so God loaned me His.,50.0,12.0,9.0,71.0,526
Does it make me look holier than thou?,45.0,19.0,5.0,69.0,526
So embarrassed - but it's not you - I woke up with this...,44.0,10.0,8.0,62.0,526
You should see my harp.,51.0,15.0,8.0,74.0,526
Up here size does matter.,54.0,9.0,11.0,74.0,526
"You're the real angel, mine's just a hula hoop",52.0,13.0,9.0,74.0,526
"Then autocorrect changed ""halo"" to ""hula."" You can guess the rest.",46.0,14.0,7.0,67.0,526
I lost a lot of weight.,46.0,14.0,7.0,67.0,526
It means exactly what you think it means.,51.0,12.0,9.0,72.0,526
"I lived a perfect life, and I all I got was this lousy big halo.",46.0,22.0,4.0,72.0,526
I was canonized for inventing the hula hoop.,49.0,16.0,7.0,72.0,526
I'm to seek immediate divine intervention if it lasts more than four hours. . . .,48.0,18.0,6.0,72.0,526
"I know it looks silly, but I get great cell phone reception.",42.0,19.0,4.0,65.0,526
"I was really, really good.",49.0,13.0,8.0,70.0,526
I feel much more confident since my halo enhancement surgery.,49.0,13.0,8.0,70.0,526
Can you tell I am happy to see you?,47.0,17.0,6.0,70.0,526
If it lasts more than four hours I'm going to seek immediate medical attention,48.0,15.0,7.0,70.0,526
It's actually doing wonders for my core.,48.0,12.0,8.0,68.0,526
If it stays like this another three hours I have to see a doctor.,49.0,10.0,9.0,68.0,526
I've been working out.,46.0,24.0,3.0,73.0,526
"Yes, I did pray extra for it",47.0,22.0,4.0,73.0,526
I was endowed in Heaven as on Earth.,51.0,14.0,8.0,73.0,526
I was much heavier then.,47.0,22.0,4.0,73.0,526
I taught fourth grade for thirty years and never raised my voice.,46.0,13.0,7.0,66.0,526
". . . eighty pounds on The Biggest Loser, but it killed me.",47.0,11.0,8.0,66.0,526
"Yes, I was responsible for ending Trump's campaign.",49.0,7.0,10.0,66.0,526
"It's true, but please don't refer to me as ""St Peter.""",45.0,15.0,6.0,66.0,526
"Angel of the Month is OK, I guess, but doorways are a real problem.",43.0,19.0,4.0,66.0,526
"Oh, how I wish that rumor were true.",44.0,17.0,5.0,66.0,526
I've been dead a long time.,49.0,15.0,7.0,71.0,526
I guess I'm happy to see you.,46.0,21.0,4.0,71.0,526
I've seen bigger.,50.0,13.0,8.0,71.0,526
I've lost 400 pounds.,49.0,15.0,7.0,71.0,526
I slipped Jesus a fifty.,50.0,13.0,8.0,71.0,526
"Well, I guess we know who's 'holier than thou'!",45.0,12.0,7.0,64.0,526
"Well actually, I really am holier than thou.",42.0,18.0,4.0,64.0,526
I called my mother every day.,42.0,18.0,4.0,64.0,526
I've always been an over achiever.,55.0,16.0,8.0,79.0,526
I died in a Costco...in Texas.,44.0,11.0,7.0,62.0,526
"Yeah, they're sending me back to Purgatory to work off the rest of my ego.",47.0,13.0,7.0,67.0,526
"Sure, you had more fun, but I get to be sanctimonious for eternity.",45.0,17.0,5.0,67.0,526
I wasn't expecting to see you up here.,44.0,19.0,4.0,67.0,526
"I can still hear her yelling, ""It's been more than five hours. Call the doctor.""",49.0,9.0,9.0,67.0,526
All they had left was the extra-extra large.,43.0,21.0,3.0,67.0,526
"I never forgot anniversaries, always took the garbage out and consistently put toilet seats down.",48.0,11.0,8.0,67.0,526
"Ah, but I am holier than thou.",48.0,19.0,5.0,72.0,526
"Actually, I used my miles to get the upgrade.",48.0,19.0,5.0,72.0,526
It's called a Hula Halo. God's trying to appeal to a younger crowd.,51.0,13.0,8.0,72.0,526
Totally worth a joyless existence on earth.,51.0,13.0,8.0,72.0,526
"Actually, I got it on Amazon.",49.0,17.0,6.0,72.0,526
Do you think it gives me that 'holier-than-thou' look?,48.0,19.0,5.0,72.0,526
"Thanks, but God only knows why.",52.0,11.0,9.0,72.0,526
I recently lost a lot of weight.,48.0,19.0,5.0,72.0,526
I think it's a guilt thing... I was run over by the Popemobile.,53.0,9.0,10.0,72.0,526
I've waited for a woman like you all my after life.,46.0,20.0,4.0,70.0,526
I can't begin to tell how how much this new router has helped my signal strength,45.0,14.0,6.0,65.0,526
I'll make heaven great again!,48.0,8.0,9.0,65.0,526
I'm going to make Heaven great again.,48.0,16.0,6.0,70.0,526
"Not to brag, but, let's just say ""world hunger"" isn't a thing anymore.",46.0,12.0,7.0,65.0,526
Big halos are so New Testament.,49.0,14.0,7.0,70.0,526
I worked in a pizzeria,49.0,14.0,7.0,70.0,526
"Ok, ok. So I am a little excited to see you. How did you know?",46.0,12.0,7.0,65.0,526
I used to make pizzas,53.0,11.0,9.0,73.0,526
I'd like you to come and join my inner circle.,50.0,9.0,9.0,68.0,526
I worked for Wham-o. And you?,46.0,17.0,5.0,68.0,526
I really am that good.,48.0,13.0,7.0,68.0,526
I am backed by a particularly large angel investor.,49.0,11.0,8.0,68.0,526
Remember when you told me I'd never amount to anything?,47.0,15.0,6.0,68.0,526
"A bit much, huh? It's for that six-month stint your mother stayed with us.",46.0,17.0,5.0,68.0,526
My mother picked it out for me.,47.0,15.0,6.0,68.0,526
"""Would you like to touch it?",48.0,13.0,7.0,68.0,526
I thought they said 'Would you like a big HELLO when you get there?'.,48.0,13.0,7.0,68.0,526
...probably because our Father always liked me best,50.0,9.0,9.0,68.0,526
I guess I'm just glad to see you.,47.0,7.0,9.0,63.0,526
You wouldn’t believe the hoops I had to go through to get here.,44.0,13.0,6.0,63.0,526
You won't believe the hoops I had to go through for this...,39.0,15.0,4.0,58.0,526
"Nice, right? Turns out mine was the deciding vote that defeated Donald Trump back in 2016.",53.0,8.0,10.0,71.0,526
Insecure? Why do you ask?,48.0,18.0,5.0,71.0,526
I was a very good tipper.,47.0,20.0,4.0,71.0,526
It's been like this for over four hours. Do you think I should consult my doctor?,46.0,14.0,6.0,66.0,526
It's for putting the seat down.,45.0,16.0,5.0,66.0,526
"You're right, I'm holier than thou!",48.0,10.0,8.0,66.0,526
"When I ordered, I thought for sure Heaven was metric.",45.0,16.0,5.0,66.0,526
"Glad you asked. I'm gay, vegan and voted for Bernie.",45.0,16.0,5.0,66.0,526
"See, up here, when a guy is turned on by a girl, it works a little differently.",48.0,10.0,8.0,66.0,526
Yes as a matter of fact I am holier than thou.,47.0,12.0,7.0,66.0,526
I'm guessing you're from Venus? I'm from Saturn,48.0,10.0,8.0,66.0,526
"Yes, I am from Texas! Was it the accent?",42.0,14.0,5.0,61.0,526
We've recently developed a plan to reduce the gender halo gap gradually over the next five centuries.,48.0,15.0,6.0,69.0,526
I had to jump through mine a number of times just to get in here!,48.0,15.0,6.0,69.0,526
I supported Bernie Sanders.,49.0,13.0,7.0,69.0,526
"I'm sorry if I seem holier than thou, but actually I am.",46.0,11.0,7.0,64.0,526
"Yes, it's true what they say about guys with big halos.",46.0,11.0,7.0,64.0,526
'It's because I phoned my mother every day.',45.0,18.0,4.0,67.0,526
I put the lid down.,47.0,14.0,6.0,67.0,526
"I know it's big, you don't have to stare.",48.0,12.0,7.0,67.0,526
I'm getting worried. It's been like that for more than four hours.,47.0,14.0,6.0,67.0,526
"I had you at ha-lo, right?",46.0,16.0,5.0,67.0,526
It's just for being a white male.,46.0,16.0,5.0,67.0,526
I got an upgrade based on my frequent prayer miles,47.0,14.0,6.0,67.0,526
They never discovered my sins during audits.,45.0,18.0,4.0,67.0,526
"Not to blow my own trumpet, but I call my Mom every Sunday.",45.0,18.0,4.0,67.0,526
"If it lasts over four hours, I have to see St. Peter.",48.0,12.0,7.0,67.0,526
"It's crazy! When they said the double reward points never expire, they were right!",50.0,13.0,7.0,70.0,526
Let's talk endlessly about your feelings and my inadequacies.,48.0,17.0,5.0,70.0,526
"After all, you were just a rib.",51.0,11.0,8.0,70.0,526
I get a lot of likes.,48.0,17.0,5.0,70.0,526
Not just thou -- everybody.,53.0,7.0,10.0,70.0,526
It came with the 'holier than thou'package!,47.0,11.0,7.0,65.0,526
I'm just that good.,46.0,13.0,6.0,65.0,526
Once I resisted the temptation to leave a comment.,43.0,19.0,3.0,65.0,526
Come here ad infinitum?,47.0,11.0,7.0,65.0,526
I got this for being an honest politician. Of course I never won an election.,47.0,11.0,7.0,65.0,526
I got it during a mid-afterlife crisis.,44.0,17.0,4.0,65.0,526
It turns out being 'holier than thou' is a real thing.,45.0,15.0,5.0,65.0,526
Go big or go home.,45.0,15.0,5.0,65.0,526
I'm not taking it in until I'm sure I'll keep the weight off.,44.0,17.0,4.0,65.0,526
"Back on Earth, I invented the Hula Hoop.",45.0,15.0,5.0,65.0,526
"Heavenlywear@Narcissus.com, why?",47.0,11.0,7.0,65.0,526
"Sorry, this happens when I like someone.",47.0,16.0,5.0,68.0,526
"I listened to a woman--like, really listened--and didn't try to sleep with her.",49.0,12.0,7.0,68.0,526
"Yes, I am happy to see you, but the size of my halo has nothing to do with that.",48.0,14.0,6.0,68.0,526
I do indeed find you quite attractive. What tipped you off?,49.0,12.0,7.0,68.0,526
"What can I say, I died a virgin.",44.0,14.0,5.0,63.0,526
Let's just say I'm blessed.,44.0,14.0,5.0,63.0,526
"Mine's in the shop, but they gave me this hula hoop as a loaner.",44.0,14.0,5.0,63.0,526
I call it a halo hoop.,43.0,16.0,4.0,63.0,526
This is why I don't like online shopping.,44.0,6.0,8.0,58.0,526
"Yep, I'm a virgin.",49.0,9.0,8.0,66.0,526
I was shopping at Costco during the Rapture.,48.0,11.0,7.0,66.0,526
I had to jump through a lot of hoops to get here.,45.0,17.0,4.0,66.0,526
It's not what you're thinking - I have a big heart.,44.0,19.0,3.0,66.0,526
I gave to PBS.,47.0,13.0,6.0,66.0,526
Remember me? I was your first husband!,49.0,9.0,8.0,66.0,526
"Even up here, the gender pay gap is real",49.0,9.0,8.0,66.0,526
Unfortunately size no longer matters.,48.0,11.0,7.0,66.0,526
Actually I was thinking about Pizza.,46.0,15.0,5.0,66.0,526
"So, you're a conservative.",45.0,17.0,4.0,66.0,526
*Sigh* Well what do you expect when you're wearing your wings like that?,48.0,11.0,7.0,66.0,526
Say the word and I will jump through it.,48.0,11.0,7.0,66.0,526
And a big 'Halo' to you to Miss.,46.0,15.0,5.0,66.0,526
"If this lasts longer than 4 hours, we should call someone.",46.0,15.0,5.0,66.0,526
"Why, yes--I AM holier than thou.",47.0,13.0,6.0,66.0,526
"The funny thing is, I was a Buddhist!",47.0,13.0,6.0,66.0,526
You haven't upgraded to the Halo 6 Plus yet?,47.0,13.0,6.0,66.0,526
I failed to seek medical attention after four hours.,48.0,11.0,7.0,66.0,526
Does my halo make me look fat?,46.0,15.0,5.0,66.0,526
I rescued puppies.,42.0,15.0,4.0,61.0,526
Hmmm. I do the same amount of work and he still gets a bigger halo.,50.0,12.0,7.0,69.0,526
"Not only is it huge, I made the folks down in hell pay for it!",46.0,12.0,6.0,64.0,526
"Oh, that?"" ""That's the last hoop I had to jump through to finally get in here.",45.0,14.0,5.0,64.0,526
What about coming back to my cloud and finding out for yourself?,46.0,12.0,6.0,64.0,526
"Yes, it is a bit showy but the reception is to die for.",46.0,12.0,6.0,64.0,526
I never once stepped on a crack.,43.0,18.0,3.0,64.0,526
Its not an act. I really am holier than thou.,46.0,12.0,6.0,64.0,526
My halo's not ready yet so they lent me a hula hoop.,48.0,8.0,8.0,64.0,526
I never lied online,46.0,12.0,6.0,64.0,526
"Women are from Venus, men are from Saturn.",46.0,12.0,6.0,64.0,526
is that a hula hoop on your head or are you just happy to see me?,46.0,12.0,6.0,64.0,526
"Too over the top, huh?",45.0,14.0,5.0,64.0,526
No. I’m just incredibly happy to see you.,45.0,19.0,3.0,67.0,526
"Why, yes, as a matter of fact, I AM holier than thou.",49.0,11.0,7.0,67.0,526
Equal halos!? Where do you think you are... Utopia?,50.0,9.0,8.0,67.0,526
"Sorry, this is Judeo-Christian Biblical Heaven, so you will be doing most of the work and receiving a fraction of the credit and pay...",50.0,9.0,8.0,67.0,526
Told you I was the better half.,49.0,11.0,7.0,67.0,526
Don't be too impressed. He grades men on the curve.,48.0,13.0,6.0,67.0,526
Exactly what you think it means.,49.0,11.0,7.0,67.0,526
I have a lot of Likes.,45.0,19.0,3.0,67.0,526
... and that's when I quit taking steroids.,48.0,13.0,6.0,67.0,526
Aaargh! How embarrassing. It'll be back to normal in a bit.,49.0,11.0,7.0,67.0,526
I always left the toilet seat down.,46.0,17.0,4.0,67.0,526
I got it at Costco.,47.0,15.0,5.0,67.0,526
"It comes with unlimited text, talk and data.",47.0,15.0,5.0,67.0,526
They let me upgrade in Atlanta.,44.0,13.0,5.0,62.0,526
They said if the condition lasts for more than 24 hours to consult my physician.,43.0,15.0,4.0,62.0,526
And my golden chalice comes with unlimited refills.,46.0,9.0,7.0,62.0,526
It's my way of making Heaven great again.,43.0,15.0,4.0,62.0,526
"Believe me, if I had met you, this would be a much smaller halo.",49.0,8.0,8.0,65.0,526
You can't be afraid to negotiate.,44.0,18.0,3.0,65.0,526
"Yes, I may have exaggerated the truth a little.",45.0,16.0,4.0,65.0,526
I got this for inventing kale chips.,45.0,16.0,4.0,65.0,526
"Exactly what makes you say I have a "" holier than thou"" attitude?",45.0,16.0,4.0,65.0,526
Who do I call for holiness lasting longer than 4 hours?,44.0,18.0,3.0,65.0,526
So.....just how naughty were you?,45.0,16.0,4.0,65.0,526
"Nope, never even removed a mattress tag.",45.0,16.0,4.0,65.0,526
You thought it would be different here?,48.0,15.0,5.0,68.0,526
"When I was good, I was very, very good.",47.0,17.0,4.0,68.0,526
It only happens when I get excited,49.0,13.0,6.0,68.0,526
Gender equality hasn't come this far yet.,48.0,15.0,5.0,68.0,526
"You know what they say...'big hands, big halo'",50.0,11.0,7.0,68.0,526
"If you think this is bad, you should see Gandhi's.",51.0,9.0,8.0,68.0,526
Miracle-Gro.,50.0,11.0,7.0,68.0,526
I miss lust.,50.0,11.0,7.0,68.0,526
