caption,unfunny,somewhat_funny,funny,count,contest
It was cute when they imitated us on the sailboat...now it just seems mean.,73.0,32.0,16.0,121.0,546
This would be much better if it was dinner and a show.,74.0,30.0,17.0,121.0,546
"Intelligent, sure. Helpful? Not so much.",68.0,42.0,11.0,121.0,546
I don't know. Fireworks? A flower?,72.0,33.0,15.0,120.0,546
"Too bad we lost cell phones, that definitely would go viral.",66.0,45.0,9.0,120.0,546
There was a time I'd have paid good money to see that.,71.0,35.0,14.0,120.0,546
I never thought that I would see a dolphin as lovely as a tree.,79.0,19.0,22.0,120.0,546
So much for us being the only species capable of irony.,70.0,37.0,13.0,120.0,546
I saw them when they were in Vegas.,73.0,31.0,16.0,120.0,546
"Finally, something worth tweeting.",75.0,30.0,17.0,122.0,546
"Very intelligent, but a little short on empathy.",78.0,20.0,21.0,119.0,546
The silver lining is that this would have cost us 150 bucks at Sea World,73.0,30.0,16.0,119.0,546
Not bad. Can you do a boat?,73.0,30.0,16.0,119.0,546
This is the last group and I'm giving them a 10.,74.0,28.0,17.0,119.0,546
"There's a thin line between performance art and parody, and these guys have crossed it.",75.0,26.0,18.0,119.0,546
There's a thin line between sympathy and sarcasm.,70.0,36.0,13.0,119.0,546
"Well, sure, but they haven't won a Super Bowl since '74.",75.0,26.0,18.0,119.0,546
I think that's what they mean by multi porpoise,75.0,26.0,18.0,119.0,546
"Frankly, I find it derivative.",73.0,29.0,16.0,118.0,546
That's not bad..Can you do one of a boat?,73.0,29.0,16.0,118.0,546
Go ahead. Mock my day.,72.0,31.0,15.0,118.0,546
"They do know that we don't have snacks, right?",71.0,33.0,14.0,118.0,546
"They're not only smart, they're smart-asses.",73.0,29.0,16.0,118.0,546
They must be as bored as we are.,71.0,33.0,14.0,118.0,546
"Look, a school of fish. Art school, probably.",71.0,33.0,14.0,118.0,546
Do you think they can spell 'HELP'?,70.0,35.0,13.0,118.0,546
Am I hallucinating or are there two guys stuck on that Island?,74.0,27.0,17.0,118.0,546
"Nice, but I think teaching them to get help would have been a better use of your time.",73.0,29.0,16.0,118.0,546
"Look, the one doing you really nailed your despondent slouch",72.0,27.0,16.0,115.0,546
I can never tell if they're being playful or just mean.,71.0,29.0,15.0,115.0,546
"Seriously, how about a boat formation?!",71.0,29.0,15.0,115.0,546
"When you worked at Sea World, was irony part of their training?",72.0,27.0,16.0,115.0,546
You should have never told them you worked on Broadway.,70.0,31.0,14.0,115.0,546
They never get my nose right.,68.0,34.0,12.0,114.0,546
"Ok, now they are just rubbing it in",73.0,24.0,17.0,114.0,546
OK. I got one I know they won't be able to do.,70.0,30.0,14.0,114.0,546
Let's stay til the show's over.,71.0,28.0,15.0,114.0,546
What ever happened to dinner first and then a show?,66.0,38.0,10.0,114.0,546
I would prefer it if rescue was the sincerest form of flattery.,72.0,26.0,16.0,114.0,546
"Okay, so maybe they are smarter.",72.0,26.0,16.0,114.0,546
"I knew the sea would be harsh, but that's just mean.",69.0,32.0,13.0,114.0,546
It's our dolphingänger.,71.0,28.0,15.0,114.0,546
If we just had my phone. That would totally go viral.,72.0,26.0,16.0,114.0,546
"Before global warming, Sea World was right here",71.0,34.0,13.0,118.0,546
"The line between idolatry and mockery is so very thin, isn't it?",68.0,21.0,16.0,105.0,546
"I realize they're empathetic creatures, but this is overkill.",70.0,29.0,14.0,113.0,546
"Apparently, they're a performance arts school.",69.0,31.0,13.0,113.0,546
I finally understand the concept of art imitating life.,71.0,27.0,15.0,113.0,546
More layoffs at SeaWorld.,68.0,33.0,12.0,113.0,546
Imitation is the highest form of f*#!*ing with us.,76.0,17.0,20.0,113.0,546
"You can take a dolphin out of Sea World, but you can't take Sea World out of a dolphin.",71.0,26.0,15.0,112.0,546
"Yes, but is it art?",67.0,34.0,11.0,112.0,546
I told you not to feed them.,70.0,28.0,14.0,112.0,546
It's either a welcome to the neighborhood or schadenfreude.,69.0,30.0,13.0,112.0,546
"""OK... NOW their making fun of us.",73.0,22.0,17.0,112.0,546
"You should take a look at this, Sam. There's some very dark humor going on.",68.0,32.0,12.0,112.0,546
All I'm saying is that I'm just not as fat as that dolphin who's playing me.,69.0,30.0,13.0,112.0,546
"Well, I say there's a fine line between mimicry and mockery.",69.0,32.0,12.0,113.0,546
"Bravo, but we're looking for a SEAL team.",72.0,26.0,15.0,113.0,546
"That's great, but can they mimic a boat?",66.0,35.0,10.0,111.0,546
Hundreds of rescuers and we get cirque du soleil.,69.0,29.0,13.0,111.0,546
"Yeah, but how long can they hold it?",65.0,37.0,9.0,111.0,546
Remember when you said this couldn't get any worse?,66.0,35.0,10.0,111.0,546
Only NEW YORKER readers would think this was funny.,71.0,25.0,15.0,111.0,546
I wish they'd do the life raft again ...,71.0,24.0,15.0,110.0,546
It's bad enough without being mocked by the locals...,69.0,28.0,13.0,110.0,546
"Herbert, look! There are two dolphins stranded just like us!",68.0,30.0,12.0,110.0,546
Looks like synchronized mockery.,68.0,30.0,12.0,110.0,546
Let me know when they form into a boat.,67.0,32.0,11.0,110.0,546
It's good. But derivative.,67.0,32.0,11.0,110.0,546
"It's a nice gesture. But, I don't think they fully understand our situation.",69.0,28.0,13.0,110.0,546
"If they can do that in the wild, I think even less of Sea World.",70.0,26.0,14.0,110.0,546
Observational research finds dolphins' intelligence advanced enough to mock the plight of man.,69.0,28.0,13.0,110.0,546
I don't stand like that.,70.0,26.0,14.0,110.0,546
They're back...you up for another game of charades?,67.0,32.0,11.0,110.0,546
There's never a camera around when you need one.,69.0,28.0,13.0,110.0,546
I knew we shouldn't eat the palm leaves.,67.0,32.0,11.0,110.0,546
"No, no Flipper. Bring a search and rescue team, not a synchronized swimming team.",72.0,22.0,16.0,110.0,546
"Undeniably intelligent, yet sardonic.",69.0,28.0,13.0,110.0,546
Do you think we could get them to do a boat next?,69.0,28.0,13.0,110.0,546
"No, I don't see any ships on this side either.",71.0,24.0,15.0,110.0,546
I'm starting to miss cable.,66.0,34.0,10.0,110.0,546
Sometimes nature can be so cruel.,71.0,24.0,15.0,110.0,546
Is my nose really that big?,69.0,28.0,13.0,110.0,546
No dolphin is an island,68.0,30.0,12.0,110.0,546
"That's kind of cold blooded, guys.",78.0,10.0,22.0,110.0,546
"Intelligent, yes - original, no.....",66.0,34.0,10.0,110.0,546
They're flipping us off.,67.0,32.0,11.0,110.0,546
Our charades team doesn't stand a chance.,71.0,26.0,14.0,111.0,546
Sushi sounds good. Why do you ask?,67.0,31.0,11.0,109.0,546
We could invite them over.,64.0,37.0,8.0,109.0,546
Well-Well. Synchronized belittling!,72.0,21.0,16.0,109.0,546
Did you order an edible dolphins arrangement?,66.0,33.0,10.0,109.0,546
What would you say if I told you that abandoning a sinking ship isn't the most unusual thing that's happened to me today?,68.0,29.0,12.0,109.0,546
Are you sure? 'Cause it feels like they're mocking us.,70.0,25.0,14.0,109.0,546
I never knew they were ironic.,69.0,29.0,12.0,110.0,546
Great! Sarcasm!,67.0,30.0,11.0,108.0,546
"Nah, it's just the same one they did yesterday.",72.0,20.0,16.0,108.0,546
Everyday the same thing!,68.0,28.0,12.0,108.0,546
"Nope, there's nothing to see on this side, either.",71.0,22.0,15.0,108.0,546
It's like saltwater in the wound.,71.0,22.0,15.0,108.0,546
I envy their family tree.,68.0,28.0,12.0,108.0,546
Good depiction but they don't capture your despair.,71.0,22.0,15.0,108.0,546
Let me know when they form a boat.,65.0,33.0,9.0,107.0,546
"Well, no man is an island, but apparently a pod of dolphins manages it pretty well.",68.0,27.0,12.0,107.0,546
"If you could teach them to spell out ""HELP"" then we'd really have something.",65.0,33.0,9.0,107.0,546
"OK, now they’re really starting to piss me off.",69.0,25.0,13.0,107.0,546
I don't care if they're dolphins. I hate mimes.,70.0,23.0,14.0,107.0,546
That's nothing. We have opposing thumbs.,71.0,21.0,15.0,107.0,546
Do you think it has a porpoise?,69.0,16.0,16.0,101.0,546
Maybe they're looking for an agent.,68.0,29.0,11.0,108.0,546
I don't think they're taking our plight seriously.,70.0,22.0,14.0,106.0,546
Nope. Nothing on this side either.,70.0,22.0,14.0,106.0,546
"...Okay, now they're just rubbing it in...",69.0,24.0,13.0,106.0,546
"Cheer up, the finale might be more impressive.",68.0,26.0,12.0,106.0,546
I didn't know that schadenfreude was one of their emotions.,67.0,28.0,11.0,106.0,546
Let me know when they form a damn boat.,69.0,24.0,13.0,106.0,546
"Did you know that dolphins not only have a language, but they also understand satire?",67.0,28.0,11.0,106.0,546
"Not bad! Now can you spell ""HELP""?",68.0,26.0,12.0,106.0,546
Let's yell 'shark!',69.0,24.0,13.0,106.0,546
Is sarcasm a sign of intelligence?,69.0,23.0,13.0,105.0,546
"Well, at least we've earned the sincerest form of flattery.",72.0,17.0,16.0,105.0,546
Does my nose really look that big?,66.0,29.0,10.0,105.0,546
Lassie would have gone for help.,66.0,29.0,10.0,105.0,546
"No, I do not ""gotta come see this.""",69.0,23.0,13.0,105.0,546
"Paul, tell me the truth. Is my nose really that big?",68.0,25.0,12.0,105.0,546
"I expected this from the clownfish, but not you.",70.0,21.0,14.0,105.0,546
"Well, the resort brochure DID promise live animal shows.",68.0,25.0,12.0,105.0,546
It's a shame we'll never get to share with the world our discovery that dolphins are total jerks,68.0,25.0,12.0,105.0,546
We should stop challenging them in charades.,64.0,33.0,8.0,105.0,546
You know their doing that on porpoise.,72.0,17.0,16.0,105.0,546
"It's eerily familiar, but I can't place it.",65.0,31.0,9.0,105.0,546
I think those two guys on the island are mocking us.,68.0,22.0,13.0,103.0,546
"Yes, they are trying to communicate with us. I think they're saying, ""You're screwed.""",71.0,16.0,16.0,103.0,546
"I heard they were smarter than humans, they're also more sarcastic.",65.0,28.0,10.0,103.0,546
They are clearly strarved for subject matter.,64.0,30.0,9.0,103.0,546
You have to admit their attention to detail is quite good,66.0,26.0,11.0,103.0,546
They just don't seem to realize we're out of fish.,70.0,18.0,15.0,103.0,546
"Sure, that's impressive. But Lassie would have at least gone for help.",65.0,28.0,10.0,103.0,546
"It's flattery all right, but I don't know how sincere they really are.",66.0,26.0,11.0,103.0,546
The one playing me--I'm gonna eat that guy first.,70.0,18.0,15.0,103.0,546
Only talk to me if you see a boat.,69.0,22.0,13.0,104.0,546
Now they're just fishing for compliments.,66.0,25.0,11.0,102.0,546
Suddenly I no longer care about dolphin safe tuna.,65.0,27.0,10.0,102.0,546
"Conspicuously derivative, but with a cruelly mocking flair.",70.0,17.0,15.0,102.0,546
I agree it's depressing. It's the same show every day.,69.0,19.0,14.0,102.0,546
"I know you said they're smart, but that's just mean.",65.0,27.0,10.0,102.0,546
Is it just me or is that island getting closer?,67.0,23.0,12.0,102.0,546
"Hey Fred, you're missing the grand finale",68.0,21.0,13.0,102.0,546
"Okay, very slowly, give me your phone. I need to send a picture to my sister.",65.0,27.0,10.0,102.0,546
"No, this time I'm sure they're trying to communicate with us.",66.0,25.0,11.0,102.0,546
"Yeah, it's not so charming the eighth time.",65.0,27.0,10.0,102.0,546
Evidently our S.O.S call was recorded for training porpoises,70.0,17.0,15.0,102.0,546
They have great schools here.,65.0,27.0,10.0,102.0,546
And I thought I was bored.,61.0,35.0,6.0,102.0,546
"On the other hand, maybe we're imitating them.",66.0,25.0,11.0,102.0,546
"I know it looks fishy, but they're mammals.",68.0,21.0,13.0,102.0,546
Hey Dude. It's Cirque du Fillet.,70.0,17.0,15.0,102.0,546
Wow ! Now do SOS.,66.0,25.0,11.0,102.0,546
"That's great guys, but can you make a boat?",67.0,23.0,12.0,102.0,546
Why the hell couldn't they mimic a lifeboat?,64.0,29.0,9.0,102.0,546
"Relax, it's a tropical illusion.",67.0,23.0,12.0,102.0,546
I guess it's a performing arts school.,68.0,21.0,13.0,102.0,546
"That's OK, but can they make a boat?",66.0,25.0,11.0,102.0,546
It took a few months. Now I'm teaching them to go for help.,64.0,29.0,9.0,102.0,546
That's just mean.,68.0,21.0,13.0,102.0,546
You're right. After the first few times it kind of loses its impact.,65.0,27.0,10.0,102.0,546
Now they're just messing with us.,65.0,27.0,10.0,102.0,546
"If they're so smart, why'd they end up on a desert island?",73.0,11.0,18.0,102.0,546
If this is a mating ritual we're in serious trouble Fred.,69.0,19.0,14.0,102.0,546
I'm really glad they didn't see us last night!,70.0,17.0,15.0,102.0,546
We're being schooled.,67.0,23.0,12.0,102.0,546
I also didn't believe Trump could win the election.,65.0,27.0,10.0,102.0,546
I just don't understand performance art.,66.0,25.0,11.0,102.0,546
"Jim, your gonna miss the finale!",70.0,22.0,13.0,105.0,546
You have to admit that their impressions aren't too bad.,67.0,25.0,11.0,103.0,546
Now they're just messing with us.,68.0,20.0,13.0,101.0,546
"I appreciate irony, but I think they're making fun of us.",65.0,26.0,10.0,101.0,546
"If their intelligence is so superior, why don't they mimic a boat?",68.0,20.0,13.0,101.0,546
Snark Attack,69.0,18.0,14.0,101.0,546
I don't appreciate their sarcasm.,65.0,26.0,10.0,101.0,546
"Okay, now they're just showing off.",64.0,28.0,9.0,101.0,546
"Elegant, intelligent and, clearly, assholes.",69.0,18.0,14.0,101.0,546
Does their art seem derivative to you?,64.0,28.0,9.0,101.0,546
Now they're just porpoisely mocking us,68.0,20.0,13.0,101.0,546
Damn it Joey. I told you realism was out and surrealism is in.,70.0,16.0,15.0,101.0,546
Now I understand the meaning of schadenfreude.,67.0,22.0,12.0,101.0,546
"It would be cute, if we didn't have to listen to them laugh.",67.0,22.0,12.0,101.0,546
That's the same act I saw in Orlando.,65.0,26.0,10.0,101.0,546
Not funny.,65.0,26.0,10.0,101.0,546
"Masterful execution, but the subject matter is derivative.",65.0,28.0,9.0,102.0,546
"Apparently, the smartest animals are also the most desperate for approval.",63.0,29.0,8.0,100.0,546
"Do me a favor, please stop saying ""everything happens for a reason.""",64.0,27.0,9.0,100.0,546
"I don't know, it feels derivative.",67.0,21.0,12.0,100.0,546
I never knew they were capable of taunting.,66.0,23.0,11.0,100.0,546
They may be intelligent but they're not funny.,64.0,27.0,9.0,100.0,546
I've always known dolphins were smart. I just never realized they were so smart ass.,66.0,23.0,11.0,100.0,546
Is that empathy or sarcasm?,65.0,25.0,10.0,100.0,546
Their capacity for empathy is remarkable.,67.0,21.0,12.0,100.0,546
I hope they're not expecting a treat!,61.0,33.0,6.0,100.0,546
At what point does mimicry become mockery?,68.0,19.0,13.0,100.0,546
"I knew they were smart, but I didn't know they were capable of sarcasm.",67.0,21.0,12.0,100.0,546
They perform well before a captive audience.,62.0,31.0,7.0,100.0,546
Are we expected to give them a tip?,66.0,23.0,11.0,100.0,546
Look! We've got dinner and a show.,65.0,25.0,10.0,100.0,546
Turns out dolphins are assholes,69.0,17.0,14.0,100.0,546
At least we won't be starved for entertainment.,63.0,29.0,8.0,100.0,546
It hurts more when you're mocked on porpoise.,63.0,29.0,8.0,100.0,546
"Man, voting 2-0 to legalize weed has been great.",68.0,19.0,13.0,100.0,546
"Okay, you clowns. Now go get the Coast Guard",70.0,15.0,15.0,100.0,546
the only edible leaf on this island had to be hallucinogenic,63.0,29.0,8.0,100.0,546
"Clearly, you can take dolphins out of Sea World but you can't take Sea World out of the dolphins.",65.0,25.0,10.0,100.0,546
"of course I like it, but it's not original.",66.0,25.0,10.0,101.0,546
Do you think after the show one of them could give us a ride home?,68.0,21.0,12.0,101.0,546
I hate when they do that.,66.0,22.0,11.0,99.0,546
They're definitely doing it on porpoise.,71.0,12.0,16.0,99.0,546
They're really rubbing it in.,64.0,26.0,9.0,99.0,546
"Do you think we could get them to spell out ""S.O.S.""?",67.0,20.0,12.0,99.0,546
Highly intelligent and highly sarcastic.,63.0,28.0,8.0,99.0,546
And you think we're bored.,65.0,24.0,10.0,99.0,546
"There may, in fact, be a parallel universe.",61.0,32.0,6.0,99.0,546
"Kevin, do you still have that hammock?",65.0,24.0,10.0,99.0,546
Just great. Floor show but no dinner.,65.0,24.0,10.0,99.0,546
Does my nose really look like that?,64.0,26.0,9.0,99.0,546
You're not the only one who's bored.,68.0,18.0,13.0,99.0,546
'The realtor said there was a school nearby!',67.0,20.0,12.0,99.0,546
"Your not gonna believe this, but remember those Dolphins we trained?",65.0,24.0,10.0,99.0,546
Everyone's a comedian.,67.0,20.0,12.0,99.0,546
I saw this on Broadway with the original cast.,66.0,22.0,11.0,99.0,546
Pretend you're a rescue boat.,64.0,26.0,9.0,99.0,546
I prefer imitation crab.,61.0,31.0,6.0,98.0,546
"Quick, pretend to be a boat.",67.0,19.0,12.0,98.0,546
"Um..... forget what I said earlier about how our situation was ""bound to improve"".",67.0,19.0,12.0,98.0,546
They're either highly empathic or they're totally mocking us.,68.0,17.0,13.0,98.0,546
"Okay, now they're just being mean.",66.0,21.0,11.0,98.0,546
What if we're the mirage?,66.0,21.0,11.0,98.0,546
"Look, a message in a bottlenose!",66.0,21.0,11.0,98.0,546
If they're so smart they'd be walking on land a long time ago.,66.0,21.0,11.0,98.0,546
Oh...nothing. What do you see?,64.0,25.0,9.0,98.0,546
I'll give it a 9.5,61.0,31.0,6.0,98.0,546
"I was having suicidal thoughts, but this is just so cute!",68.0,17.0,13.0,98.0,546
"Say, did that coconut taste funny to you?",63.0,27.0,8.0,98.0,546
"Turn around. I just realized we're ""stranded"" in the middle of Sea World.",64.0,24.0,9.0,97.0,546
