caption,unfunny,somewhat_funny,funny,count,contest,target_id
"Last year there were 2 rows of chocolate chips but, you know - climate change.",88,39,18,145,652,2327
"Dude, what was in that coconut?",89,43,17,149,652,1321
You do realize that was our third wish.,104,46,21,171,652,8398
"You should be pleased to know, it takes my mind off of eating you.""",90,40,18,148,652,8132
So this is hell.,106,38,24,168,652,4957
Let's swim to the Sandwich Islands first.,81,42,14,137,652,316
"I've got a bad feeling about this, Gretel.",97,24,25,146,652,393
Seems like the First Class passengers are holding up okay.,90,38,18,146,652,3986
"You know, if it weren’t for autocorrect, we would be on dessert island right now.",94,30,22,146,652,5101
Do you think there’s a Lifesaver over there?,91,36,19,146,652,9515
You think they’ve got any Lifesavers?,96,38,20,154,652,8971
Definitely desserted.,98,40,20,158,652,6533
"Clever, clever sharks.",77,30,16,123,652,238
That island is obviously desserted.,82,29,18,129,652,989
That's why they call it Statin Island!,86,33,18,137,652,5499
It's the island of just desserts!,86,36,17,139,652,2554
That must be the desserted  island.,91,35,19,145,652,6674
Figures! We get the desert island and they get the dessert island.,97,41,19,157,652,8453
And thus concludes the tale of Baskin Robinson Crusoe.,81,27,18,126,652,5111
Even my delusions are just out of reach.,84,39,15,138,652,5635
I dont see any lifesavers over there...,96,27,23,146,652,6892
Your mother goes to such great lengths to get us to visit.,78,33,15,126,652,7872
Reminds me of the Republican tax plan,91,31,20,142,652,8749
It seems to be desserted.,81,42,13,136,652,9847
Nobody over there. It’s desserted.,79,31,16,126,652,9967
How about that?  A desserted island!,95,28,22,145,652,4571
It's the gummy sharks that scare me.,86,43,14,143,652,2540
It looks as if its desserted.,94,27,22,143,652,4978
Well I don’t think it’s one of the Sandwich Islands.,85,33,17,135,652,5731
"Yeah, but we've got the nicer view.",72,32,13,117,652,1026
They were just a scone's throw from a desserted island.,107,30,25,162,652,2929
"True, but we've got shade.",95,45,16,156,652,2580
"Yeah, I don't see it either.",93,31,20,144,652,1836
"Alas, here we are, but for a simple spelling mistake.",92,30,20,142,652,9505
"All that candy, and not one lifesaver.",90,25,21,136,652,38
Who knew sharks could bake?,79,26,17,122,652,315
Yesterday it looked like a roasted chicken.,100,40,19,159,652,1564
"Frankly, I wish it were Sandwich Island.",96,39,18,153,652,2924
"I yearn for the simple old days, when there was only pie-in-the-sky.",96,36,19,151,652,9667
"Trust me, if we had chosen that island all we would be thinking about is the simple beauty of this one.",90,36,17,143,652,7529
"Of course you don't think it's real, you've been nothing but negative since we washed up here.",90,24,21,135,652,8060
Looking back we had it pretty good there,103,45,18,166,652,2569
It looks pretty desserted.,104,37,21,162,652,4710
"No dinner, no dessert.",76,28,15,119,652,4583
"Ooh, that reminds me. We're also out of coffee.",97,33,20,150,652,7129
I can't believe they still have their candy canes up.,95,34,19,148,652,7182
That island is completely desserted.,96,26,22,144,652,3285
So tell me again. When the ship sank why did we swim here?,87,44,13,144,652,4524
That island looks desserted.,96,23,23,142,652,3931
"As mirages go, it's particularly cruel.",91,27,20,138,652,7902
Looks like that island is desserted.,79,30,15,124,652,1796
"If you knew how to spell, we'd be on dessert island.",97,38,18,153,652,8358
"That one looks both deserted and desserted""",77,31,14,122,652,3458
Remember when this one looked like that?,94,32,19,145,652,803
Looks like a desserted island to me.,95,30,20,145,652,5696
I think it's desserted.,76,24,16,116,652,6338
Dear Editor:  I am sorry that you have to read 3000 captions about a desserted island.,94,29,20,143,652,2126
I'm holding out for Taco Tuesday.,88,38,15,141,652,1169
So *that's* why they call it a desserted island,93,28,20,141,652,6054
The sharks have sure upped their game.,90,28,19,137,652,6335
"Hmm, I guess Amazon DOES deliver everywhere.",80,45,10,135,652,3643
It's a new mirage; yesterday it was two-for-one beers.,86,30,17,133,652,6108
That's what sharks call phishing.,84,34,15,133,652,9181
But what if we're the mirage?,71,19,16,106,652,3716
So that's what a desserted island looks like.,102,33,21,156,652,928
I'd say it looks desserted.,100,37,19,156,652,7887
"It's not the swim over, it's the swim back...",98,41,17,156,652,9779
"We can die healthy here, or swim over and die happy there.",80,33,14,127,652,1562
It's desserted.,99,30,21,150,652,1767
"Seriously, Frank, if ""marooned on a dessert island"" wasn't funny six months ago, it's not funny now.",102,24,24,150,652,2161
I'll  bet it's crawling with ants.,92,44,14,150,652,7705
Now do you see why spelling matters?,97,31,20,148,652,5953
The sharks have really upped their game.,91,34,17,142,652,7013
We can work it off on the way back.,76,26,15,117,652,6739
"Yeah,but we have to wait an hour to swim back.",89,35,16,140,652,7578
"Adam, somehow this feels like a test.",87,36,15,138,652,1871
If only there was a sugar plum ferry.,107,28,24,159,652,7918
I wish this island was desserted.,104,31,22,157,652,140
"So, you choose to believe THIS, but not global warming?!?",96,41,16,153,652,8632
"Did your note in a bottle say ""Deserted, send help"" or ""Help, send dessert""",87,24,19,130,652,441
"Sure, it looks good but it's just eye candy.",99,29,21,149,652,4045
Is this what you meant by getting our 'just desserts'?,90,44,13,147,652,398
"""I presume it's our just desert.""",81,30,15,126,652,2398
"Yeah, but we’d have to wait an hour before we swam back.",94,30,19,143,652,5863
That island's been desserted for years.,88,36,15,139,652,2494
"Yeah, it's close, but the water's infested with Swedish Fish.",105,28,23,156,652,9504
Why don't you swim over there and see if you can rustle us up a lifesaver.,94,44,14,152,652,493
"As far as mirages go, this is the best one yet.",100,32,20,152,652,6496
"Location, location, location",96,34,18,148,652,2247
You don't say. I see naked women.,94,35,17,146,652,2142
Miami sure went under quick.,98,27,21,146,652,6353
"Because I'm your dentist, that's why.",93,31,18,142,652,5601
"The Airbnb review said, ""Sweet view.""",98,47,14,159,652,5453
Honey.. Why does it seem like the Robinsons are always trying to out do us?,89,33,16,138,652,2163
Dont do it. You’ll spoil your dinner.,90,31,17,138,652,3209
"Well, we are out of coconuts...",98,41,16,155,652,9956
Remember to wait an hour before swimming back.,98,38,17,153,652,3276
"We could swim for it, though, at best, we'd be macarooned.",91,23,20,134,652,2261
"I know it's been really foggy since we got here, but I'm just saying that, well, we may have been a little premature, you know, eating my leg.",112,27,25,164,652,3800
"Nope, that’s a dessert island.",113,22,27,162,652,1419
You can't swim it. The waters are infested with gummy fish.,103,39,18,160,652,8035
"Don't learn to swim, you said. We'll never need to, you said.",94,31,18,143,652,5527
"What, and spoil dinner?",102,38,18,158,652,6720
"And stare at a tree? No, thank you.",95,23,21,139,652,838
Are they EVER going to take down the Christmas decorations?,90,33,16,139,652,7798
This whole trip has been one bad decision after another.,100,36,18,154,652,4349
I would have preferred a main course island.,86,38,13,137,652,5884
You had to eat the lifesavers,101,31,20,152,652,6253
"C'mon, Hansel, what's the worst that could happen?",108,37,20,165,652,4186
Why don't you swim over there and see if you can rustle us up some lifesavers.,110,30,23,163,652,496
Dessert Island?  I thought that was a typo.,87,30,16,133,652,8365
Hmm … looks quite desserted.,95,34,17,146,652,6142
That genie gave you ONE wish and that's all you could think of?,93,35,16,144,652,5657
Legend has it that the good ship Lollipop went down near here.,92,37,15,144,652,8926
Maybe we should have waited before eating Phillip.,93,32,17,142,652,2094
I always wanted to be on a dessert island.,94,47,12,153,652,5430
Is it my imagination or is that a dessert island?,78,33,12,123,652,4374
"It's an illusion, Dwayne.  It's really nothing but kale and quinoa.",96,37,16,149,652,8842
I thought Dessert Island was a typo when I first saw it on the map....,99,31,19,149,652,9441
Do they deliver?,88,27,17,132,652,9754
"No, I don't see anything.",96,31,18,145,652,4128
"Yeah, but we have a tree.",97,29,19,145,652,7018
"I know, but look on the bright side, we have a tree.",98,47,13,158,652,6830
These sharks don't give up.,93,34,16,143,652,2000
"You go ahead, I don't want to spoil my dinner.",106,28,22,156,652,3531
Think we can make it? Looks like a piece of cake.,93,34,16,143,652,8143
Eye candy.,111,35,21,167,652,4400
Looks like just another desserted island to me.,93,31,17,141,652,7634
I told you this place wasn’t desserted.,105,24,23,152,652,5369
"Oh, I get it. Desserted island.",88,38,13,139,652,2809
I'm waiting for pie in the sky.,87,20,19,126,652,3268
Obviously DESSERTED!,99,30,19,148,652,374
C'mon. We'll burn it off in the swim back.,96,36,16,148,652,7151
Beware the gummy sharks.,97,34,17,148,652,8121
Those humpback whales are getting really sarcastic.,107,31,21,159,652,5952
If the sharks don’t get us the refined sugar will.,95,35,16,146,652,4102
what if we're their mirage?,98,29,19,146,652,7968
"So help me God, Carl, you say ""dessert island"" one more time and I will kill you.",111,40,19,170,652,4888
I’ve never heard of anyone being stranded on a dessert island.,90,25,18,133,652,3278
It looks so desserted.,100,42,15,157,652,6411
Wanna sit on the other side and look at the island of naked models again?,98,26,20,144,652,297
I’m gonna wait for one with a bar.,94,34,16,144,652,808
Clearly it's a dessert island.,79,24,15,118,652,5298
"Hey, do you think there are lifesavers over there?",104,28,21,153,652,7036
You really don't see it?,85,29,15,129,652,2560
Huh...I thought we were in the Sandwich Islands.,100,33,18,151,652,6524
Ok. Cool. Now lets imagine our sailboat.,93,27,18,138,652,1220
It's oddly desserted over there.,94,25,19,138,652,2987
No one’s over there - it’s desserted.,93,27,18,138,652,6120
"I've heard of mirages,but this takes the cake.",96,38,15,149,652,3793
At least we don't have ants.,103,38,17,158,652,5240
But then we'd get fat and it would be harder to meet people.,99,26,20,145,652,4063
"As hallucinations go, it's not bad.",90,41,12,143,652,3823
Look!  A desserted  island.,91,39,13,143,652,4442
"I wish I could swim."" ""I wish you could spell.",89,26,17,132,652,9559
Do you think they're looking at us as a source of protein?,110,32,21,163,652,7653
Chill...it's an old cannibal trick.,99,37,16,152,652,1794
"Once more: THIS is a desert island, and THAT is a dessert island. Understand?",103,29,20,152,652,2355
Offshore baking.,85,31,14,130,652,8674
It certainly looks desserted.,97,38,15,150,652,4563
Cane mutiny survivors?,119,42,20,181,652,4756
The sharks are getting a lot more creative.,84,27,15,126,652,6887
I swam over once. They’re plastic.,90,29,16,135,652,5769
I'm glad we made the healthy choice.,93,51,9,153,652,3565
I think these are carb infested waters.,92,36,14,142,652,2063
If the sharks don't get us the sugar will.,93,34,15,142,652,3129
Do you think they have a root beer float that could take us there?,93,31,16,140,652,5143
*This* close to being macarooned,109,30,21,160,652,6900
"I thought you said, ‘Swim for the desert island.’",93,31,16,140,652,9163
"Do me one favor, will you - stop saying 'dessert' island.",99,33,17,149,652,4080
It's the lost city of Fatlantis.,95,41,13,149,652,4590
"If we were stuck on that island,I'd hate myself. But since we're stuck on this island,I hate you.",84,32,13,129,652,4266
"If you want coffee with dessert, the next island is Java.",92,30,16,138,652,296
The swimming will cancel out the calories.,90,34,14,138,652,7090
Another cartoonist who can’t spell.,114,31,22,167,652,1480
You think we're the main course?,98,32,17,147,652,6997
But these are gummy shark infested waters.,116,41,19,176,652,9099
I liked the mirage with the girls better.,85,27,15,127,652,1305
I've tried swimming over there several times but it's all just a gimmick to try to get you to sign up for cable TV.,101,40,15,156,652,2823
"Swim to the one with the tree you said. We need shade, you said.",104,34,18,156,652,8202
"If we must be stranded, why not on a dessert island instead?",91,29,16,136,652,5381
How 'bout we go for a quick swim and then grab some dessert?,98,29,18,145,652,2182
We need to stop smoking whatever this tree is made of.,99,27,19,145,652,4429
Don't be fooled. Those are antennae.,94,37,14,145,652,5191
How come you never invite me to your place?,101,37,16,154,652,6851
I liked it better when it was a Starbucks.,108,37,18,163,652,5540
At least we have somewhere to go for our vacation.,88,32,14,134,652,9704
Remember when our island used to look like that.,94,31,16,141,652,1109
"I don’t know, I’m actually in the mood for pizza.",95,29,17,141,652,3132
I blame spell-check.,99,35,16,150,652,1606
Yesterday it looked  like pizza.,84,34,12,130,652,3633
"Tempting, but we should probably hit the sandwich isles first.",88,26,16,130,652,6921
The Lord works in misspelled ways.,98,34,16,148,652,6689
Let's wait until they try barbecue and a bucket of beer on ice.,93,27,17,137,652,6375
Nobody knows why their civilization died out.,93,41,12,146,652,1615
"Don't say: ""it's better than being macarooned on a dessert island"" ever again.",100,27,19,146,652,6067
"Frankly, I prefer yesterday’s steak dinner mirage.",99,43,13,155,652,1280
"In retrospect, life was sweeter over there.",95,34,15,144,652,4142
And that's what became of the cane mutiny.,103,32,18,153,652,6802
"If it makes you feel any better, we are also surrounded by undrinkable water.",103,32,18,153,652,7353
"Yeah that’d be sweet, but I would kill for some toilet paper",96,32,16,144,652,7999
"As mirages go, it's pretty sweet!",102,48,12,162,652,8536
I hear their president wants to build a gingerbread wall.,87,22,17,126,652,9404
Pretty sure it's a meringue...,101,33,17,151,652,4499
Tomorrow we'll fantasize Hillary won.,90,24,17,131,652,3765
"If you start singing “Candyman” again, I swear I’ll kill you.",106,31,19,156,652,4110
It's just the tip of an icing berg.,86,29,14,129,652,2789
"Judging by that desserted isle, I guess we're somewhere near the Tropic of Candicorn.",86,29,14,129,652,9902
This is like one of those New Yorker cartoons.,96,34,15,145,652,1467
Maybe. But we've got the fiber.,86,40,10,136,652,8784
Wow...a floating typo!,114,37,19,170,652,9724
Why didn't we end up on that desserted island?,103,31,18,152,652,8489
"If we swim over, we can't swim back for 2 hours.",102,33,17,152,652,8588
"We stay put.  No one has ever been rescued from a dessert island.""",96,31,16,143,652,6281
I'm saving myself for entree island.,93,37,13,143,652,6490
"Sure you'd make it, it's a piece of cake.",95,33,15,143,652,6681
"You know Thomas, they're looking at us and thinking the same thing.",115,32,21,168,652,6110
Do you suppose they see us the same way we see them?,87,35,12,134,652,175
"We came that close to being stranded on a dessert island.""",89,28,15,132,652,8
The starvation I can deal with. It's the pun that's killing me.,81,30,12,123,652,8643
But can we really trust our eyes after the mermaid incident?,92,33,14,139,652,572
The Jones's love to rub it in.,105,32,18,155,652,3226
Maybe they deliver.,85,33,12,130,652,899
So god DOES have a sense of humor.,99,41,13,153,652,8250
"Yes, that island is most definitely desserted.",85,30,13,128,652,2384
I never realized how clever sharks are.,108,34,18,160,652,3113
I might as well put that island right on my thighs.,97,31,16,144,652,5316
I thought hell would have flames.,118,36,20,174,652,1399
But the 2 mile swim to Kale Cove would be better for your core.,84,40,9,133,652,2078
How much insulin do we have left?,105,34,17,156,652,163
All we need is an ice cream float,94,31,15,140,652,4872
You can have your island and eat it too,97,25,18,140,652,7166
"I don't think we should go, it looks desserted.",109,37,17,163,652,8382
I swear! If you say that's the way the cookie crumbles ONE more time...,107,27,20,154,652,9503
"No, no. I’d much rather be here with you.",105,42,14,161,652,3910
Nice eh? Last night I saw the sharks building it.,110,29,20,159,652,1993
This whole time I thought you were saying 'desert' island.,97,30,16,143,652,3087
"I went there once, too touristy.",96,32,15,143,652,8080
Yes but it certainly looks desserted,78,32,10,120,652,9066
"Frankly, I liked the pizza mirage better.",104,38,15,157,652,3319
"The better hallucination would be a boat, dear.",103,40,14,157,652,5930
Now that’s what I call a dessert island.,87,25,15,127,652,4009
I'm pretty sure it's a dessert island.,92,37,12,141,652,1506
Dougs not coming back is he?,96,29,16,141,652,6053
"We can swim over if you want, but it looks desserted!",100,32,16,148,652,5958
A dessert island just seems wrong somehow.,98,36,14,148,652,8482
I say we're headed for a period of global icing.,99,45,11,155,652,8626
"See, that island probably has ants.",106,42,14,162,652,9707
"I don’t know, Gretel. It looks like a  trap.",88,31,13,132,652,1939
You couldn't have aimed for the desserted island?,93,32,14,139,652,507
The swim back will work off the calories.,90,38,11,139,652,4344
This is my favorite hallucination.,101,38,14,153,652,1166
One more ‘desserted island’ joke and I swear I’ll eat you.,109,33,18,160,652,355
Empty calories vs. no calories is looking pretty good.,106,39,15,160,652,4845
"Sharks? No, it’s the high fructose corn syrup that scares me.",81,31,11,123,652,6465
"Well, you gotta decide before high tide.",78,37,8,123,652,9818
Really? In my mirage it's all gouda and brie and manchego.,93,29,15,137,652,1499
And your second wish?,92,31,14,137,652,3526
Hey look — a desserted island.,96,23,18,137,652,4348
"On the way there, you're all hopes and dreams, but on the way back, you're just shark bait...",91,33,13,137,652,4936
"Look, a dessert island!",95,36,13,144,652,614
Ahhh. “Desserted island.”,96,34,14,144,652,6519
It's called a dessert island.,98,30,16,144,652,6578
"I wouldn't worry... last week, I thought I saw Chutes and Ladders...",102,33,16,151,652,2727
This one’s empty. That one’s desserted.,91,30,14,135,652,3764
"One of these days, we're just going to forget that we're dentists.",96,31,15,142,652,2525
When we're done we have to wait an hour before we swim back.,95,33,14,142,652,5517
I wish we'd skipped appetizer island now.,98,38,13,149,652,2080
I prefer to eat local.,98,38,13,149,652,6924
"Did you type ""deserted"" or ""desserted"" island into the booking website?",104,26,19,149,652,9107
I wonder if they deliver?,101,43,12,156,652,8807
These hallucinations are getting better.,122,34,21,177,652,4264
Really? My hallucination is a lot of naked women.,105,32,17,154,652,1139
That’s a desserted island!,104,34,16,154,652,6499
Now do you believe me about rising sea levels?  Look what’s become of Big Rock-candy mountain.,114,33,19,166,652,4743
How about we take the Life Savers.,111,28,20,159,652,6792
That was The Big Rock Candy Mountain before climate change.,105,29,18,152,652,1334
"Of COURSE I'd swim across, but all the lifesavers are over there",105,29,18,152,652,6220
That island looks totally desserted.,91,35,12,138,652,5180
I’ve noticed my energy and attention levels have really improved since we got off that god-forsaken thing.,87,32,12,131,652,7810
There’s the proof. Global sweetening.,88,30,13,131,652,9452
"Of course, I requested a desserted island! Damned spell check!",115,39,17,171,652,8705
Meh. I’m waiting for a mirage with liquor.,105,37,15,157,652,3776
"Don’t try to sugarcoat it, we picked the wrong island.",102,43,12,157,652,5515
"I don't know, I heard that neighborhood is a little unsavory.",103,30,17,150,652,714
"No,” you said, “Why would we need swimming lessons?” you said",100,36,14,150,652,5095
Looks like a dessert island.,97,31,15,143,652,338
The irony is not lost on me that the dessert island is deserted.,94,37,12,143,652,2442
Here we are on a desert island because you couldn't spell.,100,25,18,143,652,5067
It’s just desserts.,94,26,16,136,652,1729
"See, I told you the mushroom was edible.",96,22,18,136,652,3942
You don't suppose there's a roll of LIFE SAVERS?,93,17,19,129,652,5681
"Oh, that's a dessert island.",115,36,18,169,652,9627
Not until you finish your fronds.,109,37,16,162,652,9485
What I wouldn’t give for a Lifesaver...,96,41,11,148,652,8168
You want to head over there after dinner?,100,33,15,148,652,8869
"What do you mean ""we have to have dinner first.""",100,33,15,148,652,9101
"No, that one's desserted.",99,24,18,141,652,4206
"Desert, dessert, potato, potahto.",89,33,12,134,652,7421
"Even here, my hallucinations are 100% carbs.",119,25,23,167,652,1601
What a cruel way to explain what a homonym is.,108,36,16,160,652,9757
These sharks are really bringing their A game.,102,26,18,146,652,2099
Now if we can just get past the gummi sharks...,93,33,13,139,652,1408
"Just our luck. You can't swim and I've got diabetes""",98,23,18,139,652,3608
What would Gilligan do?,96,27,16,139,652,7451
"You know, maybe we're the mirage.",93,22,17,132,652,4674
I always wanted to be shipwrecked on a dessert island ...,89,30,13,132,652,6876
"...So Monopoly and Chutes and Ladders were mirages, but Candyland is a go?",107,35,16,158,652,1366
...and I was just about to eat you.,109,31,18,158,652,5158
"Our island isn't much, but it's got a sweet view.""",79,39,7,125,652,1555
That's a completely desserted island.,94,28,15,137,652,788
You start with one and pretty soon you've eaten a whole archipelago.,92,32,13,137,652,2768
That's all there's left of the Good Ship Lollipop.,98,20,19,137,652,6294
"Nice to finally see the difference between desert island and a dessert
island",112,33,18,163,652,8773
I told you we should have gone with the all-inclusive.,109,28,19,156,652,6514
"I don't know, Gretel. It looks like another trap.",101,33,15,149,652,4663
"No, that's a D-E-S-S-E-R-T island.",99,37,13,149,652,4951
"I can't remember what I've been hallucinating longer, you or that island in the distance.",116,33,19,168,652,7106
"All in all, I'd rather be on the desserted island.",113,28,20,161,652,5705
That's how you decided to spend our one wish?,106,31,17,154,652,9601
It’s always sweeter on the other isle,87,28,13,128,652,9595
"When you said 'candy aisle,' I pictured something different.",103,26,18,147,652,1069
I told you Amazon delivers EVERYWHERE!,94,44,9,147,652,2260
Castaway calories don't count.,104,32,16,152,652,5198
Hope we're not the main course.,101,38,13,152,652,9620
Let's have our cake and islet too.,95,39,11,145,652,5013
"I’m just never enough for you, am I?",97,35,13,145,652,8624
"If you say that's ""a sweet view"" one more time, you've moving over there.",92,34,12,138,652,9561
"You go, I'm a salty person.",115,37,17,169,652,5938
Looks pretty sweet over there.,90,27,14,131,652,9393
Another mirage.  Yesterday it was Bud Light.,94,38,11,143,652,9214
I really was hoping for something salty.,104,37,14,155,652,9867
"For the millionth time; yes, that is a desserted island!",94,27,15,136,652,2040
That genie is a stickler for pronunciation.,100,34,14,148,652,3054
Too bad we weren’t macarooned on that island.,103,28,17,148,652,9051
It's kind of ironic really. I've been misspelling desert for years.,80,25,12,117,652,9947
Let's wait for the roast beef mirage.,106,41,13,160,652,1239
Well the AirBNB description did say it was private with tantalizing views.,89,26,14,129,652,5926
"I told you, ""dessert islands"" are just a typ'o mirage.",97,29,15,141,652,6328
That's Brexit Island. It's further away than it looks.,97,29,15,141,652,9543
The bright side is—no ants.,100,42,11,153,652,3364
Last of the polar icing.,93,26,15,134,652,4907
Just a consonant away.,100,31,15,146,652,2978
Look!  We've been completely desserted.,108,34,16,158,652,6583
"We may be stranded, but we're not desserted.",94,32,13,139,652,1681
"No, I said DESSERT island!",97,26,16,139,652,4456
I'm suspicious because an hour ago it was covered with scantily-clad women.,95,30,14,139,652,7101
Beats an island of kale.,102,35,14,151,652,2156
I see hot women in bikinis.  what do you see?,104,31,16,151,652,4232
I hear it’s pretty sweet there.,100,39,12,151,652,8461
Think we can make it past the Swedish fish?”,90,29,13,132,652,1673
I think it's one of those desserted islands.,101,26,17,144,652,1921
Amazing what a difference one little letter makes.,90,29,13,132,652,3554
Remember to wait at least one hour before you swim back.,96,36,12,144,652,8730
"You can try to swim it, but watch for the Swedish fish.",103,30,16,149,652,9065
We'll be ok.  The Good Ship Lollypop comes once a week or so,112,39,15,166,652,6251
Is it bait or are we?,109,26,19,154,652,1714
Would you call it home sweet home?,103,38,13,154,652,3377
If we were on that island I would probably stop dreaming about eating you.,108,28,18,154,652,6522
"You're seeing things, John. That island is clearly desserted.",107,30,17,154,652,6642
"It's a dessert island""",91,24,15,130,652,113
Do you think they deliver?,110,32,17,159,652,25
Frank's been over there for two hours.  Maybe you should go check on him.,97,39,11,147,652,5597
"You know, I had something completely different in mind when my agent booked me  on “Temptation Island.”",96,41,10,147,652,6126
"If it was real, there would be more chocolate.",99,35,13,147,652,6922
a desserted island???,100,33,14,147,652,9342
Thanks for dinner.  Want to head over to my place for a bit of dessert?,99,35,13,147,652,9871
They called it the Big Rock Candy Mountain before climate change.,96,22,17,135,652,1425
No one lives there.  It’s a desserted island.,96,22,17,135,652,2596
Don't spoil your appetite - wait for the main course mirage.,106,29,17,152,652,2776
It was the roof of the world's largest bakery before the sea began rising.,104,33,15,152,652,3956
They're trying to attract an Amazon HQ,105,31,16,152,652,5830
Make sure to wait an hour before you come back.,102,37,13,152,652,7001
It never tastes as good as it looks.,95,32,13,140,652,4314
It seems to me we're nowhere near the Sandwich Islands.,96,30,14,140,652,6509
Go for it if you  want.  I saw the sharks set it up last night.,94,34,12,140,652,8274
"I’m telling you, one cheat day won’t hurt.",98,34,13,145,652,2352
It could be worse. There could be a wall around it.,78,28,10,116,652,5226
It's just as well. I have absolutely no willpower.,99,32,14,145,652,5806
"Yeah, that island is definitely desserted.",112,33,17,162,652,4643
"One letter makes a big difference , huh?",93,25,15,133,652,6641
Maybe we should relocate to a dessert island.,104,30,16,150,652,4651
My palm tree doesn't spark joy anymore.,105,28,17,150,652,8047
I think I’m gonna have to resort to candybalism.,100,38,12,150,652,9632
"Dude, how many more days of the medicinal marijuana do we have left?",96,27,15,138,652,623
Best mirage of the week.,92,35,11,138,652,2659
I kinda regret voting her off the island.,108,30,17,155,652,6265
It's teeming with gummy sharks. We'd never make it.,97,33,13,143,652,1884
So it's safe to say the Big Rock Candy Mountain was more impressive before climate change.,100,27,16,143,652,2136
"Dude, check out that island over there.....sweet...",97,33,13,143,652,4931
"desserted island, deserted island --- i knew we should have spell-checked it!",99,29,15,143,652,6007
Nobody goes there anymore since they switched to high fructose corn syrup.,100,27,16,143,652,6639
