caption,unfunny,somewhat_funny,funny,count,contest,target_id
The paper works much better than the rabbit.,116,38,16,170,648,235
"And that, ladies and gentlemen, is how you stay part of the 1%.",106,31,16,153,648,1141
This trick is for White House staffers,130,37,20,187,648,3758
"Now watch closely as I turn this blue district red.""",131,37,19,187,648,3985
The trick that horrified audiences everywhere.  The document UNshredder.,122,34,19,175,648,3549
Abra Covfefe!,116,27,20,163,648,2524
Watch closely... There is no collusion.,114,31,18,163,648,3024
I know what you're thinking...I'm recycling an old trick,100,34,12,146,648,2022
"For my next trick, I will create a $1.4 million dollar piece of art!",132,38,20,190,648,4101
"Magician? No, I’m the cartoon caption judge.",114,47,12,173,648,790
For my next trick I will saw this lady in half - WITHOUT THE INSTRUCTIONS!,96,29,14,139,648,3497
Notice at no time do my fingers leave my hand.,101,35,13,149,648,3599
"For my next act, I'll need $10,000 and a fake passport.",92,34,11,137,648,1559
And for my next trick as new attorney general ...,111,39,14,164,648,2619
This next trick I picked up while briefly serving as a top lawyer to the President of the United States.,125,35,19,179,648,3402
"And now, before your very eyes, I, the Amazing Donald, will shred the Constitution!",125,35,19,179,648,3993
"And now, a little 'magic' for the accountants in the audience",102,46,9,157,648,332
For my next trick; I’ll make these absentee ballots disappear...,114,33,15,162,648,3420
"Now, with my assistant, I will attempt to make the 2016 presidential election results disappear!",114,38,15,167,648,3895
I learned this trick the very first day I worked for Trump.,120,34,18,172,648,3493
The magic of a voting machine in South Carolina”,122,38,17,177,648,3041
A Magician never reveals his secret tax debts,109,29,17,155,648,2173
That one no longer sparked joy.,111,33,16,160,648,1870
"I place the absentee ballot in the voter’s box, and hocus, pocus...",109,45,9,163,648,29
"Good news, Barbara - you've been promoted to magician's accessory after the fact.",119,46,13,178,648,266
"And, abracadabra, your vote has been counted!",121,42,15,178,648,864
"Together, my assistant and I are performing a co-illusion, which is not a crime",99,35,12,146,648,2479
A horrified Ms. Williams looks on as Richard The Amazing unknowingly shreds the REAL Apple stock certificate...,111,25,18,154,648,3787
"And...Presto, the will of the people disappears!",121,20,23,164,648,1710
We interrupt our regular act for this special request from the White House!,110,42,12,164,648,2379
"I say the magic word 'Trump', and Abracadabra ... not a shred of evidence remains.",119,40,15,174,648,3283
The critics are not the only ones to mince their words.,121,36,17,174,648,3987
I wish to thank President Trump for donating his tax returns.,112,35,15,162,648,892
"And for my final act, the Florida ballots.",117,33,17,167,648,3563
Next I will pull a rabbit out of a 3D printer!,124,44,14,182,648,1919
Uh oh. The magic words were on that piece of paper.,125,41,16,182,648,3884
Trump submitting his tax return,107,34,14,155,648,265
Abra Redactra,104,32,14,150,648,1036
Prepared to be amazed as I shred this document without it immediately jamming! Next up the impossible...printing on first try!,130,28,22,180,648,1884
"But before we saw you in half, let's make your life insurance policy disappear.",126,36,18,180,648,2614
"And abracadabra, the President never had that conversation with Putin.",121,31,18,170,648,3238
"I keep telling him that he needs a lawyer, not a magician.",117,30,18,165,648,3580
"""It is is not illegal; it is an illusion.",118,41,14,173,648,351
Are you sure this ballot will be counted?,119,31,18,168,648,721
"And if we all close our eyes real tight and wish real hard, I’ll shred the 2016 election results and the past two years will all be forgotten",116,29,18,163,648,3920
Glad we stopped using rabbits.,113,29,16,158,648,900
And for my next trick... I will make a copy of Trump's income tax returns magically appear.,111,31,16,158,648,2781
"Thank you, Mr. President.  Now I just need a volunteer from the audience who can put the Constitution back together.",108,29,16,153,648,4173
And this is a diasappearing trick I learned when I was employed by Enron.,129,48,14,191,648,3926
Is that the new suggestion box?,125,40,16,181,648,3353
Quit crying or the rabbit's next.,104,26,16,146,648,3142
Nothing up my sleeve. Nothing beneath my hat. Nothing they can prove.,131,41,17,189,648,1642
And Presto! The collusion never happened.,125,29,20,174,648,3423
And the Oscar goes to...LaLa Land!,119,33,17,169,648,287
Try to put it out of your mind Miss Capshaw. I admit the version with the rabbit was a mistake.,119,33,17,169,648,1575
"Hey, relax. I could've been sawing you in half.",144,49,17,210,648,3773
"and now, at the command of our President, I am officially submitting his tax returns via my magic box",114,30,17,162,648,3243
"Now watch Mr. President, as I put the notes from your meeting with Vladimir Putin back together again!",131,36,18,185,648,1151
"Alas, there is just a shred of magic in this trick.",103,32,12,147,648,3655
The Presto 2000 can double as a shredder or a voting machine.,116,41,13,170,648,1061
Don't try this in the bathtub,111,35,14,160,648,3831
And out pops Donald Trump's tax returns.,134,37,17,188,648,465
They told me I had to stop using a rabbit.,114,42,12,168,648,2506
"Now for the encore, pulling President Trump's tax return from the shredder!",117,36,15,168,648,2701
"And with a Gerrymander of my wand,  poof, your vote disappears!",114,42,12,168,648,3286
"Oh yes, you're right, much cleaner without the rabbit.",119,33,16,168,648,3356
"This next trick is called the ""Presidential Tax Return""",116,30,17,163,648,2275
The real trick is to watch it disappear from the Cloud.,113,36,14,163,648,2456
These ballot machines are designed for use in elections world-wide.,130,39,17,186,648,2777
Abra Kadabra!  No more Putin meeting notes.,128,27,21,176,648,617
Voila! Another absentee ballot mysteriously disappears!,125,33,18,176,648,1578
"Your caption, as soon as it arrives.",107,26,15,148,648,3826
"When I say the magic word, collusion becomes confetti! COVFEFE!",119,37,15,171,648,2095
"I feed the incriminating evidence into the shredder and say the magic words ""Total Immunity""",118,31,17,166,648,3925
"Don’t worry folks, these tax returns will reappear as part of the Mueller probe!",113,36,12,161,648,318
"Believe me ladies and gentlemen, you don't want to see the rabbit version of this illusion.",127,34,18,179,648,766
I learned this disappearing act from the wizards of Wells Fargo.,121,30,18,169,648,588
"And jut like that, the translation of the Trump-Putin meeting disappeared",117,30,17,164,648,1397
"As the new Broward County Elections Supervisor, I declare this new ballot 'acceptable.'",117,30,17,164,648,1729
"Abracadabra, and just like that... no collusion.",122,33,17,172,648,1205
"I, the Great Muellerini, will now unshred the President’s tax return.",122,33,17,172,648,3535
And now there will be a brief intermission while I testify before the grand jury.,106,28,15,149,648,1488
"For my next trick, I will unjam the paper!",108,25,16,149,648,1704
"Now for our next trick, we will need someone from the government.",117,35,15,167,648,2087
"And now, dear followers, I will shred this constitution, then magically restore it!!... but without all that “freedom of the press” nonsense..",117,35,15,167,648,2579
"Don't cry, Sweetheart, it's only the Constitution.",116,29,17,162,648,3230
Making the voter disappear is more difficult,123,36,16,175,648,4126
"Don’t worry, it’s just the Constitution.",112,32,13,157,648,2390
I call this trick “Jury Summons”,115,44,11,170,648,2308
"And now for my final act. 
I will make Banksy's painting reappear.",121,32,17,170,648,3386
"For my next trick, I will re-open the government.",122,35,16,173,648,727
This next trick I’m working on for the White House.,124,31,18,173,648,1744
Now you are liable. Now you are not.,123,33,17,173,648,2702
"In professional circles, we call this trick the Russian Donald.",111,29,15,155,648,38
"And now, I will pull the President's tax returns magically from the shredder!",115,24,16,155,648,100
And thus my personal details are gone forever.  And yet not so.  Would you please welcome to the stage ... Mr. Mark Zuckerberg.,117,37,14,168,648,1785
"abra cadabra, no collusion",129,34,18,181,648,67
"I think it’s still clogged with
rabbit fur.",125,42,14,181,648,2443
...and Presto! No Russian interference!,131,31,19,181,648,2482
"Been a while since Enron, but it should still work.",104,34,12,150,648,186
I'll just wave my magic wand...and it's as though I never met with any Russians.,116,33,14,163,648,2014
The real trick is that it's not plugged in.,124,36,16,176,648,2812
"And with a wave of my wand, I can make anyone's taxes look just like the President's""",114,30,14,158,648,3971
The Florida government decided magic would be a more accurate vote tallying method.,121,34,16,171,648,1466
See how I carefully shred the credit card numbers you gave me. Yet before long they will magically reappear buying groceries at a Walmart in Iowa.,128,41,15,184,648,3234
Every vote    counts,124,41,14,179,648,104
"Well, that's the last of the lawsuit from last night's show. Now, do we have any volunteers?",126,37,16,179,648,371
"And now, to count the votes we don't like, we are using our new cutting edge ""Tab-U-Later"".",99,33,11,143,648,397
OSHA says this is the closest we can get to cutting someone in half.,116,41,12,169,648,984
Unfortunately my conversations with Mr Putin are unavailable!,128,38,16,182,648,1216
Pulling out the rabbit is much worse.,109,34,13,156,648,3032
And voila! The shredded document will reappear on Wikileaks!,120,33,16,169,648,4051
And now... from out of the shredder... Trump’s tax returns!,137,33,20,190,648,2412
"I place the ballot just so, and abracadabra, into the magic vote-counting machine it goes.",115,35,14,164,648,3446
Watch closely as I shred my assistant's restraining order against me.,122,34,16,172,648,113
"I will now fax this never seen before, confidential information to the NY Times.",117,36,14,167,648,304
This is the very same illusion that I presented to the Florida Election Commission.,108,33,13,154,648,2436
And for my next trick...The Mueller Report.,127,31,17,175,648,1846
And this is why you will NEVER see Donald Trump's tax returns!,120,35,15,170,648,669
After which I shall disappear to a country with no extradition treaty.,99,35,10,144,648,1279
"And now, abrcadabra, there is only a shred of evidence.",114,39,12,165,648,83
This creates the illusion there was evidence.,110,39,11,160,648,359
"I call this trick, The Michael Cohen",133,40,16,189,648,1243
"Alice, your request for pants is denied!",110,31,14,155,648,2835
And they say my statements don't contain a shred of truth.,121,37,13,171,648,3817
The rabbit cancelled!,123,31,17,171,648,3995
And presto! We can now blame Obama.,127,36,16,179,648,707
"A magician never reveals his secrets, especially when they're tax-related.",107,42,9,158,648,2582
"What happens in Florida, stays in Florida!",112,45,9,166,648,3488
You should see what my lawyer can do,115,39,12,166,648,4206
I will now magically make the Electoral Votes disappear.,125,32,17,174,648,883
"Place the notes in the box and repeat the magic words ""No collusion, no collusion"".",115,31,15,161,648,1486
America's Best Magic Trick: Obstruction of Justice,114,33,14,161,648,2758
Now you see the evidence aaaand... now you don't.,127,33,17,177,648,1701
My friend Banksy taught me this one.,127,36,14,177,648,2874
I've had to tailor my act a bit for corporate audiences.,103,34,11,148,648,2019
"It's not exactly magic, but it's good enough for government work",103,26,14,143,648,1661
Now watch the Russian vote trick!,109,27,15,151,648,2437
North Carolina ballot box.......,106,33,12,151,648,2668
Voilà! The notes of Trump's meeting with Putin arise from the shredder!,108,30,13,151,648,3157
"And presto, our transcribed conversation with Putin is history.",121,29,17,167,648,836
Watch carefully as my tiny hand slides my interpreter's notes into this machine...,129,40,14,183,648,1168
"The Russian interpreter's notes ""magically"" disappear.",101,35,10,146,648,1008
They made me stop shredding rabbits.,106,38,10,154,648,1688
This is the test of the new ballot box for 2020,113,26,15,154,648,2119
"Now you subpoena, now you don’t!",113,37,12,162,648,2309
It worked for Banksy.,111,42,9,162,648,2321
Some call it magic. Some call it art.  But really its just identity theft protection.,116,31,15,162,648,3666
"For my next trick, I will remove all evidence of collusion.",120,36,14,170,648,903
"Well, Susan, this would have been better if your pants hadn’t gone through first.",133,36,17,186,648,3832
So much better without the doves.,104,34,11,149,648,2085
"Abracadabra,
Hocus pocus,
On my taxes,
Do not focus.",118,32,15,165,648,1619
"...the trick is NOT getting caught""",125,31,17,173,648,2891
"Don't worry my dear, your paycheck will magically reappear when my loan magically gets granted.",122,37,14,173,648,3590
"And finally, Aunt Erma's fruit cake recipe.",109,29,14,152,648,71
Sometimes sawing it in half just isn't enough.,111,38,11,160,648,182
For my next trick I will shred Donald Trump's tax return while this Fox anchorwoman assists. Then I magically will be named US Attorney for the 9th Circuit.,135,29,20,184,648,365
and now for a little trick I learned from Banksy,135,34,18,187,648,3760
The rabbits just got too messy.,120,38,13,171,648,3025
"What is shredded, shall not be dreaded.",112,29,14,155,648,4165
"And since she refused to be sawn in half, we'll just shred her paycheck instead.",118,34,14,166,648,1173
It seems my wand is jammed.,119,32,15,166,648,2203
I really need to stop doing shows for the mob.,115,40,11,166,648,2299
"The Great Destructo performs at children's parties, audits, and year end closings.",119,32,15,166,648,3428
Another Florida voter exercises his constitutional right.,115,27,16,158,648,1237
"I'm not a magician, I'm just the CFO.",108,28,14,150,648,673
Now you see my paternity test. And now you don't.,132,37,16,185,648,192
Anyone can make it disappear. But the real trick is to keep it from coming back.,129,43,13,185,648,4060
...and this is what I like to call ‘practical magic.’,118,39,12,169,648,1022
Presto!  The new AG presents Mueller's Russia Report to Congress!,123,29,17,169,648,1356
"Abracadabra; with the wave of my wand....""PLAUSIBLE DENIABILITY""!",119,37,13,169,648,1532
