caption,unfunny,somewhat_funny,funny,count,contest,target_id
It can be so hard to get over your first crush.,94,28,24,146,650,7496
"To begin your therapy, I want you to know that your feelings are real.",81,38,16,135,650,1191
"Now, imagine it's a feather ...",83,37,17,137,650,1900
I know it took a lot for you just to come in today.,81,40,15,137,650,2294
That's the worst case of writer's block I've ever seen.,73,23,18,114,650,995
Side effects may include difficulty breathing.,86,40,17,143,650,2821
How long have you been struggling with your weight?,94,33,22,149,650,326
"Good. Now you are using the word ""literally""  correctly.",95,38,21,155,650,5073
"Once again Robert, It's not guilt, it's a concrete pylon.",80,24,20,124,650,5627
"If you prefer, we can tell your parole officer you are ready for an ankle bracelet.",79,33,17,130,650,1132
And you're sure you saw a beeping roadrunner right before this?,82,29,19,130,650,3949
"Yes, it probably is more effective than a condom.",84,31,19,134,650,2092
I just provide the tools. YOU have to do the heavy lifting.,79,41,14,134,650,4673
Visualize a crane...,85,39,17,142,650,6852
"Yes Carl, that's the proper usage of 'literally'",92,27,23,142,650,7312
"You say you have a ton of issues, but I see just one.",92,33,21,146,650,7429
"For most of my patients, this is just a metaphor.",94,38,20,152,650,861
"Frankly, I’m surprised to hear about the headaches.",80,23,20,123,650,5410
I think I’ve identified the cause of your erectile dysfunction.,81,33,17,131,650,2923
Really? Does this look like a metaphor to you?,82,32,18,133,650,7152
"First of all, your under too much pressure.",89,39,18,147,650,267
I see you've traded in the albatross.,89,41,17,147,650,5696
It seems to me that your problem is your weight.,80,31,17,128,650,1627
I can't remove it until you've met your deductible,84,29,19,132,650,337
How's the restless leg syndrom now?,81,35,16,132,650,1840
You seem to be in the same place you were when we ended our last session.,86,34,18,138,650,3807
You wanted the other Dr. Crane.,86,37,17,140,650,1077
"When you described your problem over the phone, I assumed you were speaking metaphorically.",87,41,16,144,650,915
Looks like you put on some weight.,93,38,19,150,650,5959
I'm sorry we're out of time. We'll pick it up next week.,93,48,16,158,650,2404
Anything you’d like to get off your chest?,76,29,16,121,650,3761
Have you considered switching to similes?,81,28,18,127,650,587
I don't think it's all in your head.,81,37,15,133,650,6169
"You know I can't help you if you won't tell me what's wrong, Steve.",87,28,20,135,650,4238
"Well, I think I’ve figured out what’s been weighing on you",81,47,12,141,650,911
You never forget your first crush.,91,32,20,143,650,2865
I think it's time that we begin discussing the possibility that it's not your imagination.,89,36,18,143,650,3877
"In the future, metaphors will be just fine""",94,38,19,151,650,3853
"Sorry, dear, but it's what the doctor ordered for an erection lasting more than four hours.",92,26,22,140,650,445
You also mentioned a monkey on your back?,85,37,16,138,650,1525
I think in your case it's not just a feeling.,98,38,20,156,650,2245
"A metaphor would have sufficed, Mr. Richards.",77,35,14,126,650,2309
We're making progress...last week it was the weight of the world.,74,35,13,122,650,2310
When you said you had a weight problem I must say I pictured something different.,84,36,16,136,650,2638
"And what made you yell, ""More cowbell!"" in the first place?",81,21,20,122,650,3082
Why do YOU think you can't get off the couch?,83,32,17,132,650,3398
What do you consider your most pressing problem?,92,38,18,148,650,3556
"Don’t exaggerate, it’s a lamp shade for God’s sake.",91,28,21,140,650,3962
The good news is that you're absolutely not hallucinating.,74,38,12,124,650,5468
"Well, on the up side,  we seem to have got rid of the monkey on your back.",74,32,14,120,650,5998
Did you ever consider a forklift instead of analysis?,89,29,20,138,650,6582
Would you like to get anything off your chest?,86,35,17,138,650,6856
Sometimes a crushing weight on your chest is just a crushing weight on your chest.,93,41,17,151,650,964
You'll feel better once you get it off your chest.,94,30,21,145,650,1987
Well you said you wanted non-pharmaceutical options.,84,45,13,143,650,57
"Well, you didn't like the inkblots at first either.",90,35,18,143,650,6194
Have you given any thought to leaving the Trump Administration?,86,38,16,141,650,794
"So, what brings you here?",88,36,17,141,650,2121
"Can you talk to me about your most pressing 
issues?",92,28,21,141,650,5810
This could explain your ED.,90,23,22,135,650,4310
It doesn't spark joy but it's hard to throw away.,85,30,18,133,650,2052
"You and I both know that the block isn't really the problem, right?",79,40,13,133,650,5114
What was that pressing matter you wanted to discuss?,77,37,13,127,650,4708
I see you spent the weekend with your mother.....,77,31,15,123,650,4336
My diagnosis: obsessive-compressive disorder.,103,35,22,160,650,1388
"Well,  at least we've got a handle on it now.",86,30,18,134,650,5709
...and at what point did you realize it was too much cowbell?,83,30,17,130,650,670
"Doc, is this is the only way to cure an erection lasting longer than four hours?",87,22,21,130,650,4886
Describe this pressure. Are you feeling it now?,83,24,19,126,650,3816
The judge ruled that an electronic bracelet was too risky...,72,40,10,122,650,7018
We'll get to that.,79,26,17,122,650,7434
It makes that chip on your shoulder seem insignificant.,98,44,17,159,650,4811
I think you are regressing. Last visit it was just a can of worms.,92,38,17,147,650,5668
You seem to be getting enough iron.,91,37,16,145,650,1546
I preferred the monkey on my back.,90,34,18,143,650,1318
"If it doesn't bring you joy, just get rid of it.",87,41,14,143,650,6132
Are your hiccups gone?,87,36,16,139,650,4715
I believe the pressure you are feeling is very real.,90,30,19,139,650,5032
Why is it always me who has to get up when the phone rings?,87,33,17,137,650,4905
"Sorry, that was a lot to lay on you all at once.",88,31,18,137,650,6927
So you say you have trouble getting up in the morning...,82,40,13,135,650,4839
"And nice use of the word 'literally,' by the way.",82,37,13,133,650,4773
It was a gift from my mother,87,27,19,133,650,5464
"Sorry, I'm afraid that your insurance has denied the metaphor.",82,34,15,131,650,6990
"To be clear, I was asking what was weighing on your mind",79,37,13,129,650,603
What did you THINK Panini Therapy would be like?,108,32,24,164,650,975
"In the dream, I was Wile E. Coyote...",78,27,16,121,650,5210
Interesting - usually when clients first come to see me they have a lot on their minds.,73,34,12,119,650,7373
I said treat yourself with Advil.,102,24,25,154,650,6351
Please.  I get the symbolism.,88,40,14,142,650,2587
Where would you like to start?,90,35,17,142,650,4742
You seem to be under a lot of pressure,92,28,20,140,650,6063
"OK, Let’s move on to more pressing matters.",90,29,19,138,650,5609
Shall we start with the obvious?,83,40,13,136,650,648
Just let me know when you're comfortable and we can start,84,36,15,136,650,6933
It appears we have tons to discuss.,83,40,13,136,650,7451
"You need a crane operator, not a therapist.",86,30,17,134,650,5778
That’s all the time we have. We’ll pick this up next week.,78,44,10,132,650,2891
Anything else you want to get off your chest?,85,30,17,132,650,3766
"How long, would you say, have you had erectile dysfunction?",84,23,19,126,650,4153
"You understand that treating a metaphor can take a very long time, right?",105,25,25,155,650,5052
...the good news is it’s not a heart attack,74,34,12,120,650,3038
"Your constant need for attention is what we've been working on for months, Alan. And I know it's made out of styrofoam.",96,34,19,149,650,1332
Good news - you asphyxiated that monkey on your back.,93,35,18,147,650,403
What do YOU think the problem is?,90,37,16,143,650,4584
And yet you say there is nothing you want to get off your chest.,90,30,18,139,650,905
"You're right, of course. It's not all in your head.",88,32,17,137,650,5366
Let's start with the obvious -- your socks don't match.,91,26,20,137,650,5431
I’d like to refer you to a colleague of mine. Her name is Dr. Crane.,95,18,24,137,650,7226
What I'm hearing is that you're under a lot of pressure.,99,39,18,156,650,4083
"No, it’s not your imagination.",80,36,13,129,650,2889
It looked a lot smaller on Amazon Prime.,82,30,16,129,650,5702
I charge a flat fee.,82,28,16,127,650,5761
I suppose I'll be charging you a flat fee.,78,34,13,125,650,4042
"In these dreams you’ve been having, are you the roadrunner or the coyote?",74,31,13,119,650,2761
"So, anything in particular you would like to discuss today?",76,29,14,119,650,5311
"Well, it's definitely not all in your head...",72,34,11,117,650,4600
But how does it make you feel?,92,29,19,140,650,577
How's that erection now?,90,33,17,140,650,912
"So, what's holding you back?",99,45,16,161,650,6345
Do you want to tell me what’s troubling you?,86,38,14,138,650,7186
"You're my only patient who uses ""literally"" correctly.",86,35,15,136,650,2872
So...what seems to be the problem today?,71,30,12,113,650,300
Well I can see you're under a lot of pressure.,86,32,16,134,650,2466
"Sure, we could just have it removed, but is that really what you want?",86,29,17,132,650,6039
Can you tell me what brought you in today?,99,32,20,151,650,2690
"There now. Your other problems don’t feel so bad, do they?",93,41,15,149,650,252
"If it doesn't spark joy in you, Steve, you really should throw it out.",80,32,14,126,650,4405
Just make yourself comfortable.,88,48,11,147,650,6758
"I don't know, I just can't seem to get myself out of bed in the morning.",93,35,17,145,650,215
We'll have to run tests to rule out any physical causes.,92,35,17,145,650,3211
"I’m sorry, but I’m only licensed to treat metaphors.",94,33,18,145,650,7511
You’re clearly depressed.,92,34,17,143,650,3320
"Now that you can't access your phone, let's talk!",92,32,18,143,650,4304
I think arachnophobia is the least of your problems.,90,38,15,143,650,7515
#Mammograms are worse.,78,24,16,118,650,5958
"Before we start, I should tell you I charge by the pound.",85,36,14,135,650,2425
I think it was better when the elephant was in the room,86,31,16,133,650,7013
"Instead of therapy, perhaps you should seek a crane.",82,36,13,131,650,4757
You never want to go anywhere.,108,39,20,167,650,6718
"Now imagine that you’re floating in a pool, without a care in the world.",84,29,16,129,650,692
I'm prescribing you an anti-pressant.,83,31,15,129,650,2428
Does it hurt when you cough?,79,39,11,129,650,3736
I see you've put on a few pounds since we last met.,85,24,18,127,650,1508
"Yes, I can see that sir. But how does it make you feel?",98,24,22,144,650,477
"Well Mr. White, since you said you'd like to better empathize with women, I thought we might start off by letting you know how a mammogram feels.",96,28,20,144,650,3825
"Let’s face it, you have been the victim of a pyramid scheme.",79,33,13,125,650,4398
Some patients on medication do experience weight gain.,87,40,13,140,650,7073
"Well, actually, you are under quite a lot of pressure.",84,39,12,136,650,5028
"Any progress since our last session, Mr. Panini?",85,32,14,132,650,1193
And what do you see as the primary source of your depression?,86,28,16,132,650,5787
Of course it’s heavy only if you believe it’s heavy.,95,35,17,147,650,1558
Side effects include sudden weight gain.,95,32,18,145,650,3003
"Yes, Mr. Ryerson, I got the metaphor.",84,28,16,128,650,2856
"I can't say that I fully appreciated the gravity of your situation, until today.",83,30,15,128,650,4709
Why is everything always about you?,80,29,15,126,650,5258
"I know we’re in the middle of some heavy stuff, Greg, but can you please take your shoes off the furniture.",80,31,14,126,650,7128
I didn't know ACME still made those.,92,32,17,141,650,721
I've been having trouble getting it up lately.,94,26,20,141,650,2200
"Tell me honestly, Sam, is there something you want to get off your chest?",103,34,18,156,650,1977
This is going to take more than one session.,85,39,13,139,650,1531
"I’m a psychiatrist, Mr. Devlin, not a crane operator.",89,35,15,139,650,5518
"First of all, let me commend you on the proper use of ""literally""...",89,32,16,137,650,6844
I can see you’re depressed.,102,29,21,152,650,5105
"Other than that, everything good?",77,30,13,120,650,530
"No, I can't honestly say it's all in your head.",94,42,14,150,650,6041
Do you want my medical opinion or my metaphorical opinion?,90,27,18,135,650,7238
"I've counseled Atlas. You, sir, are no Atlas.",91,45,12,148,650,5543
And what’s the second thing you’d like to get off your chest?,89,26,18,133,650,4769
"Actually, it might not be a panic attack.",82,38,12,133,650,6153
Have you thought that maybe it IS heavy and it's NOT your brother?,85,34,14,133,650,6728
So you literally meant 'literally'.,116,36,23,176,650,4082
Can we talk about something else?,83,35,13,131,650,996
"If you're not going to tell me what's bothering you, I won't be able to help you.",88,25,18,131,650,6960
Let’s take a moment and let that sink in.,92,37,15,144,650,2172
Do you have something you want to get off your chest?,92,34,16,142,650,4318
But would losing the weight make you any happier?,81,32,13,127,650,4869
"So, you are saying you've felt this way since November 8, 2016?",94,25,20,140,650,190
"Now that you mention it; 
Where IS the cat?",90,35,15,140,650,1233
"So, how do you feel about the load being taken off of Fanny and being placed right on you?",93,29,18,140,650,6113
"Be aware of it, but don’t dwell on it.",110,35,21,166,650,6339
"Before we get started, is there anything you would like to get off your chest?",92,28,18,138,650,5736
I'm a psychiatrist. I can only address things that weigh on your mind.,95,42,14,151,650,1136
I can tell you have some pressing issues.,94,44,13,151,650,6495
I'm afraid your time is up.,81,27,15,123,650,567
"Because I'm sick to death of your levitating, that's why.",79,31,13,123,650,4995
I can assure you it is not all in your head.,76,34,11,121,650,2094
Overbearing in what way?,91,44,11,147,650,2546
"First the elephant in the room, and now this.",72,37,9,119,650,3951
"I should warn you, 
analysis can take years.",91,39,14,145,650,6771
Usually it's metaphorical.,81,38,11,130,650,3655
I took the weight off Annie and put the load right on me.,97,26,19,143,650,5484
"Yes, I do struggle getting out of bed.""",92,33,16,141,650,3347
"No, it’s definitely not in your head.",89,39,13,141,650,3687
I'm going to have to refer you to Dr. Crane.,96,42,14,152,650,2027
It’s a special therapy for people who misuse the word “literally”.,91,32,16,139,650,4149
I have a theory concerning your sexual dysfunction.,89,36,14,139,650,4503
Admitting you have a weight problem is the first step to solving it.,79,33,12,126,650,1231
Harold! Get your shoes off the couch!,101,29,20,150,650,6232
The good news is that we got the monkey off your back.,89,30,16,135,650,4162
You'll feel better getting it off your chest.,103,39,17,159,650,871
At least you no longer have that monkey on your back.,99,27,20,146,650,554
"So, what would you like to talk about?",89,27,17,133,650,2118
Well at least you’ve made progress differentiating “literally” and “figuratively.”,84,37,12,133,650,4035
"It’s always all about you, isn’t it?",105,32,20,157,650,2581
"Seriously, Joe?  No thoughts at all as to what might be leading to your erectile dysfunction?",106,30,20,157,650,6640
"This should fix the ""longer than 4 hours"" issue with your Viagra.",94,34,16,144,650,110
"That will be $200 for the session and $1,000 for the crane.",90,42,12,144,650,788
"No Mr. Davis., it's not all in your head. I can see you really are under a lot of pressure.",91,40,13,144,650,5017
And...our hour is up.,93,36,15,144,650,7388
"Before we start, is there anything you want to get off your chest?”",92,35,15,142,650,804
"Fine, but for two dollars, I’d get them pressed a the cleaners.",91,36,14,142,650,1993
It's the gravity of the situation that is really getting to me.,95,29,18,142,650,6406
"There we go, now you can't run away from your feelings",100,39,14,153,650,289
Is there anything you want to get off your chest?,85,29,15,129,650,595
Next week we’ll weigh your options.,81,34,12,127,650,139
"Let's work on other ways to control one's libido, shall we?",80,36,11,127,650,2438
"Well, we got the monkey off your back...",80,36,11,127,650,5566
My other therapist just uses a blanket.,83,30,14,127,650,5768
Have you felt any other metaphors lately?,83,30,14,127,650,6372
Therapy is not meant to be comfortable.,78,40,9,127,650,7060
I'm afraid that’s time. Let’s pick this up next week.,99,32,18,149,650,6439
Just try to take a deep breath !,77,39,9,125,650,2862
"We'll get to that in a minute, but first let's talk about my fee.",80,29,14,125,650,3355
"Other than that, any other problems?",85,40,11,136,650,1898
The hardest part of weight loss is keeping it off.,94,22,20,136,650,4046
Is there anything you need to get off your chest?,92,26,18,136,650,5419
"I should let you know, I charge by the pound.",104,36,18,158,650,5829
"Well, you WERE chasing a roadrunner.  What else did you expect?",94,36,15,145,650,5268
You seem to be handling the pressure well.,89,46,10,145,650,7360
"In the future, let’s only use metaphors.",87,29,15,132,650,2471
Go ahead.  Get it off your chest.,94,29,17,141,650,325
True.  But everyone has an excuse for not getting up in the morning.,92,34,15,141,650,1186
Does it spark joy?,92,34,15,141,650,3890
Any pressing issues?,100,31,18,150,650,5756
And you say it was a gift from your mother.,91,32,15,139,650,499
I don't think you fully realize the gravity of the situation.,91,31,16,139,650,3151
It was then that Larry realized the homeopathic phsychologist might not have been the best choice.,91,30,16,137,650,812
1 realize that you are under a great deal of pressure,83,28,14,126,650,4226
All signs point to clinical compression.,91,44,11,146,650,1805
Do you mean that literally or figuratively?,97,32,16,146,650,5719
Very few of us visualize our burdens as well as you do.,99,40,15,155,650,1098
We should start by discussing how literally you take things.,82,28,14,124,650,1455
Think Styrofoam,97,46,12,155,650,1644
I think I know what your problem is.,98,47,10,155,650,4306
So you’re telling me you’re having a hard time getting out of bed in the morning?,85,36,12,133,650,452
How can I help you?,92,32,16,142,650,88
So is there anything you would like to get off your chest?,95,30,17,142,650,7323
What’s up?,96,25,19,140,650,1378
What doesn't crush you makes you stronger!,75,36,9,120,650,3781
This should train you not to overdose on Viagra.,90,20,19,129,650,3616
I see your in-laws are still living with you,83,34,12,129,650,4945
"Until you can abandon the delusion that you have a man underneath you, we won’t be able to make much progress.",93,28,17,138,650,2824
I see you have concrete problems.,88,36,13,138,650,3356
I’m sensing there’s something you’d like to get off your chest.”,78,26,13,118,650,7179
"That's not a metaphor, it's a simile.",99,30,18,147,650,386
"Bill, I told you last week, I understand the metaphor.",96,36,15,147,650,907
It's not all in your head.,83,31,13,127,650,6515
Any other pressing issues?,91,29,16,136,650,6371
Literally or figuratively?,105,29,20,154,650,2360
"''So, that takes care of the monkey on your back, and the albatross around your neck. The thorn in your side will have to wait for next week.""",102,49,11,163,650,1906
What would you like to get off your chest?,91,26,17,134,650,42
"Before we wrap up, are there any other pressing issues you’d like to discuss?",88,32,14,134,650,4631
The remote is probably under it too.,88,30,15,134,650,5092
You're so dramatic -- not every crushing chest pain is a heart attack.,95,35,13,143,650,4591
You can’t change the weight. You can only change yourself.,97,28,18,143,650,5123
"In my professional opinion, your level of anxiety is quite appropriate.",109,46,14,170,650,6617
"So, tell me what's wrong.",91,37,13,141,650,5776
Walter realized that the worst of it was her crushing silence.,102,29,19,150,650,6023
Any pressing problems?,85,32,13,130,650,724
Tell me more about your panini dream,82,38,10,130,650,6318
What brings you here today?,98,34,16,148,650,1733
Can you forget about Trump's presidency for a moment?,102,26,20,148,650,3769
"First, let's see what altering your medication does.",97,34,16,148,650,7025
"So, what seems to be your problem?",79,27,13,119,650,2002
"On the flip side, it appears your use of the word “literally” was grammatically correct after all. I apologize.",87,25,16,128,650,4301
"Is it a simile or a metaphor? I never remember.""",87,25,16,128,650,5575
I see you brought your mother for today’s session...,100,27,19,146,650,640
When you said it was weighing on you I assumed you were being metaphorical.,97,31,17,146,650,6964
"When I asked you to come to today's session prepared to discuss how you feel about being one of Trump's lawyers, I expected you to simply talk about it.",98,31,17,146,650,7378
Does it bring you joy?,109,37,18,164,650,1509
Don't ever try Viagra again.,97,30,17,144,650,1940
But how does it make you feel on the inside?,89,32,14,135,650,3471
This is progress; when we started it was the weight of the world.,86,38,11,135,650,3536
And how do you feel figuratively?,93,38,13,144,650,6308
It's called metaphor therapy.,87,34,13,135,650,6502
"Yeah, but don't your other problems seem less important now?""",98,42,13,153,650,7509
What do you mean ‘we’ll pick this up next week’?!,98,39,14,151,650,3049
Let’s move on to other pressing issues.,87,33,13,133,650,7265
"Sorry, I just get so tired of people saying ""literally"" when it doesn't apply.  Please continue....",81,29,13,124,650,4169
You said this was pressing.,76,27,12,115,650,5117
Are you sure this is the best way to treat an overdose of viagra?,93,32,15,140,650,4136
"So, is there anything you'd like to get off your chest?",98,22,20,140,650,4191
Why don't we pick it up here next week.,91,35,13,140,650,7190
"I may need to refer you to my colleague, Dr. Crane.",95,28,17,140,650,7512
Have you tried not watching the news?,85,34,12,131,650,7056
When did you first decide that you have a weight problem?,80,30,12,122,650,3473
You're letting your weight define you.,80,29,12,122,650,6976
Let’s start with your most pressing issue.,94,41,12,147,650,2292
"When you described your problem over the phone, I assumed it was a metaphor.",95,39,13,147,650,2993
Have you always been underweight?,101,27,19,147,650,6729
"So, what would you like to get off your chest for today’s session?",93,29,16,138,650,5916
You need to see it as an opportunity.,84,33,12,129,650,1192
"So, what’s on your mind today",83,35,11,129,650,1662
How does it feel to have the weight off your shoulders?,83,33,12,129,650,4599
I want you to consider the possibility that maybe it’s all in your head.,87,27,15,129,650,5023
I want you to imagine the weight being lifted because your insurance doesn't cover this.,73,27,11,111,650,829
This is why you shouldn’t say “literally” when you really mean “figuratively.”,94,24,18,136,650,2223
"It's not the world, Jim, it's just a weight.",95,22,18,136,650,3664
"When I suggested you bring something concrete to our next session this is not what I had in mind,",82,34,11,127,650,2059
Does it feel more like a ton of feathers or a ton of bricks?,84,30,13,127,650,5016
Have you considered more reps and less weight?,103,31,18,152,650,7464
"I'm starting to think your problems may be physical, rather than psychological",92,39,12,143,650,2410
You’re finally grasping the gravity of the situation.,93,37,13,143,650,2995
I'm just saying it wouldn't kill you to lighten up once in a while.,89,45,9,143,650,3109
Looks like you fell for a pyramid scheme,88,31,14,134,650,877
"No, you’re not having a heart attack. A heart attack feels like an elephant is sitting on your chest. That’s not an elephant.",89,31,14,134,650,3314
"I think this obsession with your weight is just a cover-up for deeper issues, Bob.",85,37,11,134,650,3947
"Now, I want you to take a deep breath.",110,28,21,159,650,2870
"But on the other hand, some people take things too lightly.",103,41,14,159,650,4895
"Oh, there are no therapeutic benefits, Mr. Phelps. I just don't like you.",99,36,15,150,650,152
"I will get to your feeling of having a crushing weight on your chest in a moment, but first I want you to just try and breath deeply and relax.",84,27,14,125,650,1768
"To paraphrase Freud, sometimes a ten-ton weight is just a ten-ton weight.",99,39,12,150,650,1913
Try to think of a metaphor to describe this oppressive feeling.,83,29,13,125,650,2847
"I’ll be frank with you, you’re not imaging it.",82,31,12,125,650,2984
Just a few more sessions and I should be able to pinpoint the source of your pain.,85,25,15,125,650,7564
"""I know a lot of shrinks blame the mother, but she WAS operating that crane.",93,32,15,141,650,3998
Anything particularly pressing you would like to start off with today?,89,28,15,132,650,6337
Most problems are mental.  Yours is not.,102,27,19,148,650,748
"My wife couldn't make it, but she sent a replacement.",102,27,18,148,650,6756
It seems that you don't do well under pressure.,76,40,7,123,650,3400
How’s this new strategy working to control your impulses Mr. Weinstein?,80,30,12,123,650,5130
"Technically, it's called a Panini Complex.",89,39,11,139,650,1377
"So, let's begin with you telling me what you think is holding you down.",87,41,10,139,650,2069
I see you got smashed again last night.,86,29,13,130,650,1656
Do you have any pressing issues today?,83,36,10,130,650,6970
I'm surprised you're able to get out of bed in the morning,92,30,15,137,650,1306
"The safe word is ""Panini"".",78,19,15,112,650,366
"Yes, removing unsightly metaphors is my specialty.",85,28,14,128,650,421
"Other than that, what kind of week have you had?",83,34,11,128,650,2179
"No, you need to keep it there until you learn to properly use ""literally"".",112,26,22,160,650,3638
"These metaphors are getting out of hand, Todd.",87,26,15,128,650,6278
