caption,unfunny,somewhat_funny,funny,count,contest
"Let's face it, Mr. Jenkins ... you're no Houdini.",72.0,20.0,17.0,109.0,540
The chart says you are a dorm room fridge. Tell me what happened.,61.0,24.0,12.0,97.0,540
I think you might be in need of a cash infusion.,75.0,34.0,13.0,122.0,540
It could be a combination of things.,76.0,26.0,16.0,118.0,540
Do you always feel bloated after a large deposit?,59.0,27.0,10.0,96.0,540
You have a combination of problems.,50.0,30.0,6.0,86.0,540
You've got a lot foreign deposits I'll need to remove.,65.0,26.0,12.0,103.0,540
You're suffering from a combination of things.,62.0,23.0,12.0,97.0,540
I think you're healthy enough to have safe sex.,69.0,20.0,15.0,104.0,540
"Unfortunately, our specialist in this area is currently serving 10 years for burglary.",60.0,32.0,8.0,100.0,540
Spin clockwise and cough.,76.0,23.0,16.0,115.0,540
"Mr. and Mrs. Smith, please come out, that's not what I meant by ""safe sex"".",67.0,26.0,12.0,105.0,540
I'm afraid we'll need to open you up.,64.0,29.0,10.0,103.0,540
Forgetting your combination is a normal part of aging.,73.0,37.0,10.0,120.0,540
Take 2 sticks of dynamite and see me in the morning,75.0,30.0,13.0,118.0,540
"Open wide, please.",60.0,25.0,10.0,95.0,540
Hmmm ... I'd say it's a combination of things.,59.0,24.0,10.0,93.0,540
And how are the family jewels doing?,80.0,28.0,15.0,123.0,540
"Yes, you are healthy enough for safe sex.",69.0,21.0,14.0,104.0,540
It sounds like a combination of things.,62.0,26.0,10.0,98.0,540
I think it's a combination of things.,66.0,38.0,7.0,111.0,540
"It's no wonder you feel terrible. You're overweight, sedentary, and you keep everything locked up inside.",59.0,20.0,11.0,90.0,540
"Well, it appears to be a combination of things.",68.0,25.0,12.0,105.0,540
"Tell me, are you practicing safe sex?",55.0,22.0,9.0,86.0,540
"Actually, it's a combination of things.",74.0,27.0,13.0,114.0,540
You have a combination of symptoms.,58.0,36.0,5.0,99.0,540
I'm assuming you practice safe sex?,77.0,26.0,14.0,117.0,540
"Relax; I said depository, not suppository.",86.0,22.0,18.0,126.0,540
I can't help you if you don't open up,71.0,23.0,13.0,107.0,540
I assume you'll be paying for this visit in cash?,74.0,28.0,12.0,114.0,540
"Let me take a listen, it could be any combination of things.",71.0,31.0,10.0,112.0,540
Is money an issue?,64.0,25.0,10.0,99.0,540
I think you have a combination of ailments....,70.0,27.0,11.0,108.0,540
"Well, your numbers are good.",61.0,28.0,8.0,97.0,540
Now if you could just open wide.,64.0,19.0,12.0,95.0,540
How long has it been since your last fiscal examination ?,74.0,27.0,12.0,113.0,540
The problem is you're keeping everything locked up inside.,55.0,31.0,5.0,91.0,540
Just as I thought--it's a combination of things.,63.0,26.0,9.0,98.0,540
"Of course, it could be a combination of things.",67.0,18.0,13.0,98.0,540
You must avoid crackers,75.0,30.0,11.0,116.0,540
You can come out now. The election is over.,65.0,19.0,12.0,96.0,540
"Worst case scenario, we'll have to open you up.",61.0,27.0,8.0,96.0,540
"I can help you, but you need to open up",68.0,27.0,10.0,105.0,540
I think we need to talk about safe sex.,57.0,18.0,10.0,85.0,540
I can't tell exactly what's wrong-- it could be a combination of things.,62.0,30.0,7.0,99.0,540
Your case is going to be a tough one to crack.,78.0,37.0,9.0,124.0,540
I believe we'll find it's a combination of things.,61.0,15.0,12.0,88.0,540
"Well, it certainly sounds like an unhealthy combination.",63.0,22.0,10.0,95.0,540
Are you practicing safe sex?,85.0,17.0,18.0,120.0,540
We may have to open you up.,74.0,25.0,12.0,111.0,540
Turn left to 52 and cough.,66.0,27.0,9.0,102.0,540
"I cant help, if you don't open up.",62.0,21.0,10.0,93.0,540
Can you describe the spinning sensations?,73.0,38.0,7.0,118.0,540
"Well, you seem perfectly fine. I only wish I could say the same about that coyote you landed on.",83.0,18.0,17.0,118.0,540
Stay away from crackers.,71.0,28.0,10.0,109.0,540
I have a combination therapy I'd like to prescribe for you,77.0,27.0,12.0,116.0,540
It sounds like it may be a combination of things.,67.0,19.0,12.0,98.0,540
I'm going to prescribe nitroglycerin for you.,72.0,20.0,13.0,105.0,540
"I hope you don't mind, but I'm going to have to check your jewels.",70.0,24.0,11.0,105.0,540
"Just relax, I need to check your family jewels.",83.0,23.0,15.0,121.0,540
I suspect that you suffer from a combination of problems.,69.0,23.0,11.0,103.0,540
"One way or another, you're going to have to open up to me if you want me to help you",69.0,23.0,11.0,103.0,540
I think your problem is a combination of things.,73.0,26.0,11.0,110.0,540
"""I think your problem might be a combination of things"".",63.0,21.0,10.0,94.0,540
I'm going to rule out an iron deficiency.,56.0,21.0,8.0,85.0,540
"When I advised you to practice safe sex Mr. Mishkin, this is not what I meant.",74.0,21.0,13.0,108.0,540
"Don't worry, we stopped using drills years ago.",64.0,21.0,10.0,95.0,540
Now three turns to the right and cough.,71.0,15.0,14.0,100.0,540
"Take a deep breath to the right and then two to the left.""",68.0,21.0,11.0,100.0,540
Your problem is a combination of things.,67.0,23.0,10.0,100.0,540
"I've got to run some tests in the morning , so no deposits after midnight.",76.0,27.0,11.0,114.0,540
"Next time you come in, we'll need to take a look inside.",69.0,27.0,9.0,105.0,540
"An even deeper breath, Mr. Houdini.",67.0,20.0,11.0,98.0,540
Take two turns to the left and cough,59.0,22.0,8.0,89.0,540
And do you practice safe sex?,75.0,20.0,13.0,108.0,540
Looks like we are going to have to open you up!,72.0,15.0,14.0,101.0,540
"Well, I'm afraid that's not a healthy combination.",70.0,19.0,12.0,101.0,540
We may need to open you up and have a look.,64.0,31.0,6.0,101.0,540
Are you allergic to any combinations?,63.0,22.0,9.0,94.0,540
Is there a history of metal illness in your family?,62.0,21.0,9.0,92.0,540
Turn your dial and cough.,83.0,20.0,15.0,118.0,540
"Let's take a look inside, shall we?",77.0,21.0,13.0,111.0,540
It's not healthy to hold everything inside.,68.0,28.0,8.0,104.0,540
"OK, now, open wide for me.",72.0,20.0,12.0,104.0,540
"Hmm, when you have sex is it always safe sex?",78.0,27.0,11.0,116.0,540
Safe yes. Sound ... no.,80.0,23.0,13.0,116.0,540
Congratulations! You're in mint condition.,65.0,31.0,6.0,102.0,540
Now open wide.,81.0,26.0,12.0,119.0,540
"Well, it may be a combination of things.",80.0,28.0,11.0,119.0,540
It's probably a combination of things.,65.0,17.0,11.0,93.0,540
It's a combination of symptoms.,64.0,27.0,7.0,98.0,540
"Turn 14 to the left, 7 to the right, and cough.",70.0,31.0,7.0,108.0,540
I think we'll have to use combination therapy,63.0,26.0,7.0,96.0,540
"And lastly, I presume you practice safe sex.",73.0,25.0,10.0,108.0,540
...and of course I can assume you are still practicing safe sex.,73.0,14.0,14.0,101.0,540
"Yes, I am aware of how important the family jewels are",71.0,18.0,12.0,101.0,540
Are you feeling any symptoms of withdrawal?,70.0,20.0,11.0,101.0,540
It's like you're holding something in.,60.0,21.0,8.0,89.0,540
Now turn a quarter to the left and cough.,60.0,21.0,8.0,89.0,540
"Mr. Houdini, are you sure you don’t want to reschedule your appointment?",82.0,23.0,13.0,118.0,540
"If I may be honest, Mr. Houdini, I would recommend retirement at this point.",77.0,22.0,12.0,111.0,540
I'm afraid we will have to probe further. Are you allergic to dynamite?,75.0,26.0,10.0,111.0,540
"""You have no heart. have you thought about banking?",69.0,19.0,11.0,99.0,540
Okay now open wide,74.0,17.0,13.0,104.0,540
"Sorry, it sounds like a combination of things.",71.0,23.0,10.0,104.0,540
"It appears to be a combination of things. Physically, you're strong but emotionally I'm guessing you're empty inside.",71.0,23.0,10.0,104.0,540
I'm hearing a lot of deposit buildup.,70.0,33.0,6.0,109.0,540
I'm just giving you a check-up. It's the billing department that figures out how to get the money out of you.,84.0,32.0,10.0,126.0,540
"Ok, I need you to relax, take a deep breath. And now think of the first 3 numbers that pop into that head of yours....",67.0,20.0,10.0,97.0,540
I think we can dispense with the iron supplement now.,69.0,24.0,9.0,102.0,540
"Frankly, your options are safe sex or no sex.",80.0,29.0,10.0,119.0,540
You're absolutely sure it was safe sex?,58.0,19.0,8.0,85.0,540
I'm impressed. Most patients your age have an iron deficiency.,71.0,28.0,8.0,107.0,540
"Honest doc, I only have safe sex.",84.0,18.0,15.0,117.0,540
You sound like a million bucks...and some jewelry.,59.0,19.0,8.0,86.0,540
I'm going to recommend we cut back on those iron supplements.,60.0,17.0,9.0,86.0,540
Do you and your partner routinely practice safe sex?,64.0,17.0,10.0,91.0,540
Have you been practicing safe sex?,62.0,21.0,8.0,91.0,540
Take two turns to the right and call me in the morning.,65.0,31.0,5.0,101.0,540
Any feelings of withdrawal?,68.0,25.0,8.0,101.0,540
I don't have to explain safe sex to you.,65.0,20.0,9.0,94.0,540
It's not healthy to keep everything locked up inside you.,67.0,24.0,8.0,99.0,540
It seems that you're healthy enough for safe sex.,72.0,22.0,10.0,104.0,540
Your test results show elevated iron levels.,69.0,28.0,7.0,104.0,540
"Take a deep breath , hold it, and count to 15 left, 21 right, and 9 left.",60.0,11.0,11.0,82.0,540
The solution to your problem is a combination of things.,72.0,19.0,11.0,102.0,540
"It's the strangest thing: your pulse is 24, 71, 63, 8!",83.0,13.0,16.0,112.0,540
You say you were practicing safe sex?,66.0,20.0,9.0,95.0,540
I see you brought your co-pay with you.,73.0,22.0,10.0,105.0,540
I've never seen this combination of symptoms before.,72.0,24.0,9.0,105.0,540
Not sure about the diagnosis. I believe it's a combination of things.,77.0,30.0,8.0,115.0,540
"Well, it really could be a combination of factors.",65.0,14.0,11.0,90.0,540
So you say you’re feeling empty inside…,64.0,24.0,7.0,95.0,540
I want you to cut way back on the iron supplements.,63.0,26.0,6.0,95.0,540
You seem to have a combination of issues.,73.0,30.0,7.0,110.0,540
And are you practicing safe sex?,71.0,18.0,11.0,100.0,540
I trust you've been practicing safe sex?,75.0,18.0,12.0,105.0,540
I'm going to have to check the family jewels.,86.0,25.0,12.0,123.0,540
Your family jewels are just fine !,75.0,23.0,10.0,108.0,540
"Hmm, sounds like it could be a combination of things.",75.0,23.0,10.0,108.0,540
Yes. Your heart is strong enough for safe sex.,74.0,17.0,12.0,103.0,540
I guess I don't need to ask if you're having safe sex.,71.0,23.0,9.0,103.0,540
I really can't tell. It looks as though we're going to have to open you up.,72.0,21.0,10.0,103.0,540
Well this confirms it. You ARE a heartless capitalist.,70.0,17.0,11.0,98.0,540
So I assume you're practicing safe sex.,68.0,21.0,9.0,98.0,540
No. When I said safe sex I meant...,66.0,17.0,10.0,93.0,540
I did my residency at Leavenworth.,66.0,17.0,10.0,93.0,540
Any changes in your combination since you were last here?,90.0,30.0,11.0,131.0,540
It's normal to forget your combination. Don't worry unless you forget what a combination is.,89.0,24.0,13.0,126.0,540
"Well actually, the expression is ""it is better to be safe than sorry"" not ""in a safe and sorry"".",72.0,26.0,8.0,106.0,540
You're in luck - we do take cash.,74.0,22.0,10.0,106.0,540
The meds will work—we just have to find the right combination.,74.0,22.0,10.0,106.0,540
I can't help you unless you open up.,75.0,20.0,11.0,106.0,540
"When I recommended 'safe sex,' this isn't what I meant.",74.0,14.0,13.0,101.0,540
"'Now, cough 27 times to your left.""",71.0,20.0,10.0,101.0,540
You can come out now. Trump lost.,70.0,22.0,9.0,101.0,540
I understand you have some questions about safe sex.,72.0,18.0,11.0,101.0,540
You're going to have to open up a little if you want me to help you.,68.0,26.0,7.0,101.0,540
I think there's a combination of things going on here.,63.0,20.0,8.0,91.0,540
"I'm sorry Mr. Houdini, our time is up.",63.0,12.0,11.0,86.0,540
"OK, I'll speak louder. I think your parents have been a little overprotective.",82.0,19.0,13.0,114.0,540
Good. Now open wide,75.0,25.0,9.0,109.0,540
"Well, your problem could be a combination of things.",73.0,29.0,7.0,109.0,540
"Yes, I am familiar with Houdini Disorder.",70.0,19.0,10.0,99.0,540
"Don't be embarrassed, I've seen the family jewels before.",66.0,27.0,6.0,99.0,540
I think it's safe to say it's a combination of things.,67.0,25.0,7.0,99.0,540
I hear some clicking...but that's normal.,70.0,19.0,10.0,99.0,540
"So, you mentioned that you have some questions about safe sex.",71.0,17.0,11.0,99.0,540
"Next, I want you to open wide.",68.0,23.0,8.0,99.0,540
Sounds like you're having a hard time opening up.,64.0,23.0,7.0,94.0,540
You have an unusual combination of symptoms.,59.0,17.0,8.0,84.0,540
Exhale on the count of 38-16-22.,69.0,18.0,10.0,97.0,540
Sounds like our best option will be a combination therapy.,75.0,27.0,8.0,110.0,540
I assume you're still practicing safe sex.,62.0,16.0,9.0,87.0,540
I suggest we try a combination therapy.,71.0,19.0,10.0,100.0,540
Keeping everything locked up inside isn't healthy for you,70.0,21.0,9.0,100.0,540
Really? 36-24-26?,70.0,13.0,12.0,95.0,540
I'm afraid it's a combination of issues.,75.0,32.0,6.0,113.0,540
It sounds like a combination of a number of things,75.0,24.0,9.0,108.0,540
I cannot find any one thing wrong with you; I'm afraid it's a combination.,77.0,20.0,11.0,108.0,540
"When you say you're feeling empty inside, do you mean that literally?",79.0,29.0,8.0,116.0,540
Now try turning to the right,80.0,19.0,12.0,111.0,540
"Actually, a lot of men do this after I recommend prostate exams.",76.0,27.0,8.0,111.0,540
Your iron levels came back a little high,67.0,29.0,5.0,101.0,540
"Well, my last patient was an open book.",85.0,14.0,15.0,114.0,540
"The good news is, your health has taken a turn for the better, the bad news is it's taken three turns for the worse.",58.0,18.0,7.0,83.0,540
I'm so sorry. We don't accept FDIC insurance.,71.0,13.0,12.0,96.0,540
You really just need to open up.,65.0,25.0,6.0,96.0,540
Cough once to the left and twice to the right.,76.0,24.0,9.0,109.0,540
Do you know if your prescription plan covers dynamite?,83.0,31.0,8.0,122.0,540
"No, this is not at all what I meant by safe sex.",64.0,19.0,8.0,91.0,540
You'll need your combination reset in safe mode by a vault-support specialist.,79.0,10.0,15.0,104.0,540
Turn to the right and then the left and then the right again and cough.,74.0,20.0,10.0,104.0,540
I have good news. You can afford the co-pay.,81.0,27.0,9.0,117.0,540
Your have an upper repository tract infection.,81.0,19.0,12.0,112.0,540
You have the tumbler of a safe half your age.,73.0,27.0,7.0,107.0,540
Turn your head and click.,74.0,25.0,8.0,107.0,540
You will feel better if you open up.,75.0,23.0,9.0,107.0,540
If you want me to help I'm going to need you to open up.,76.0,21.0,10.0,107.0,540
"As I thought, we're going to have to open you up.",64.0,24.0,6.0,94.0,540
Turn your dial twice to the left and cough,59.0,13.0,9.0,81.0,540
It's safe to assume you have a combination of problems.,71.0,23.0,8.0,102.0,540
"Deep click...Good, now clack.",70.0,25.0,7.0,102.0,540
These days it's normal to feel empty inside.,61.0,22.0,6.0,89.0,540
"Well, if you would just open up, we could talk about it",65.0,14.0,10.0,89.0,540
Don't worry a bit. I'll have you cleaned out in no time.,78.0,22.0,10.0,110.0,540
It's not healthy to keep holding everything inside.,75.0,28.0,7.0,110.0,540
And would you say you've been having withdrawals recently?,77.0,24.0,9.0,110.0,540
Practicing safe sex?,71.0,15.0,11.0,97.0,540
"I'm sorry, but we're going to need to open you up and have a look inside.",67.0,23.0,7.0,97.0,540
You just can't keep everything locked up.,72.0,26.0,7.0,105.0,540
We're going to try a combination of treatments.,73.0,24.0,8.0,105.0,540
Try to cut down on the crackers!,64.0,21.0,7.0,92.0,540
"""Therapy might work if you could open up"".",65.0,19.0,8.0,92.0,540
"""Yes, your heart is healthy enough for safe sex"".",74.0,14.0,12.0,100.0,540
"Please turn 32 left, 45 right and cough....",80.0,15.0,13.0,108.0,540
We're going to have to change up your meds until we find a combination that works.,86.0,29.0,9.0,124.0,540
Your heart is healthy enough for safe sex.,80.0,20.0,11.0,111.0,540
We may have to go in.,80.0,20.0,11.0,111.0,540
Open wide.,86.0,21.0,12.0,119.0,540
Your symptoms aren't from any one cause. It's a combination.,66.0,14.0,10.0,90.0,540
Good news. You can afford the co-pay.,69.0,21.0,8.0,98.0,540
"If this doesn't work, do you have any dynamite allergies?",75.0,22.0,9.0,106.0,540
Turn twice to left and cough.,80.0,25.0,9.0,114.0,540
It's OK to open up. This is a safe space.,58.0,22.0,5.0,85.0,540
"Really sir, you can't stay in there until November 9.",70.0,11.0,12.0,93.0,540
You have too much iron.,72.0,20.0,9.0,101.0,540
There's only so much I can do if you won't open up.,69.0,18.0,9.0,96.0,540
Next I'll have you open wide.,75.0,19.0,10.0,104.0,540
And when did you start feeling unsafe?,72.0,25.0,7.0,104.0,540
It may be a combination of things...,73.0,23.0,8.0,104.0,540
Just give me two deep clicks.,78.0,31.0,6.0,115.0,540
"Your heart's good enough for sex, just make sure it's safe sex.",76.0,22.0,9.0,107.0,540
And now take a breath counter-clockwise.,65.0,18.0,8.0,91.0,540
Turn your dial and cough for me please.,62.0,24.0,5.0,91.0,540
It's a combination of things.,80.0,32.0,6.0,118.0,540
Relax. A lot of safes feel empty inside.,77.0,25.0,8.0,110.0,540
I must advise you to engage only in safe sex.,80.0,19.0,11.0,110.0,540
And do you feel safe at home?,67.0,19.0,8.0,94.0,540
Do you practice safe sex?,69.0,15.0,10.0,94.0,540
I’m afraid we may have to open you up again.,59.0,22.0,5.0,86.0,540
I warned you about unsafe sex.,73.0,25.0,7.0,105.0,540
"Don't worry, the procedure is perfectly... well, you know.",72.0,27.0,6.0,105.0,540
I can only help you if you'll open up!,75.0,21.0,9.0,105.0,540
"Please Mr. Houdini, I can hear you. Try to stay calm.",75.0,21.0,9.0,105.0,540
My best guess is claustrophobia.,68.0,22.0,7.0,97.0,540
"This is interesting. You're not only dying, you're also dead broke.",89.0,24.0,11.0,124.0,540
I'd say the family jewels are safe for another year.,74.0,28.0,6.0,108.0,540
"Other than the claustrophobia, is there anything else bothering you Mr. Houdini?",76.0,24.0,8.0,108.0,540
How long have been having these feelings of insecurity?,73.0,17.0,10.0,100.0,540
Anything alarming that I should know about?,67.0,16.0,9.0,92.0,540
"As your internist, I'd say you're problem is a combination of things.",65.0,20.0,7.0,92.0,540
"""How long have you had that ‘empty’ feeling”?",65.0,20.0,7.0,92.0,540
Why do you feel your wife thinks of you only as a source for money?,78.0,25.0,8.0,111.0,540
"Well yes, I did tell you to go to your safe place when anxiety hits.",76.0,29.0,6.0,111.0,540
We'll have all that icky money out of you in no time.,88.0,23.0,11.0,122.0,540
"Everything sounds normal, but I'm concerned about your weight.",83.0,20.0,11.0,114.0,540
I'm just trying to get you to open up.,81.0,24.0,9.0,114.0,540
"Frankly, I'm surprised you could even hop up on the table.",86.0,19.0,12.0,117.0,540
Your deposits show no sign of having grown.,70.0,20.0,8.0,98.0,540
"First, let's take care of the copay.",72.0,16.0,10.0,98.0,540
Sounds like you've got a combination of problems.,67.0,26.0,5.0,98.0,540
"Ok. I'm just going to turn your dial very gently, and I'd like you to click when it feels right.",70.0,20.0,8.0,98.0,540
"Well, we can rule out a sexually transmitted disease, as you obviously practice safe sex.",70.0,20.0,8.0,98.0,540
"I have some bad news, Jake. Your 9 to the right and 36 to the left are fine, but your 23 to the right is in really bad shape.",63.0,21.0,6.0,90.0,540
You were right to call me. It's better to be safe than sorry.,65.0,17.0,8.0,90.0,540
Perhaps 'go to your safe place' wasn't a great choice of words.,72.0,21.0,8.0,101.0,540
Just relax and open up.,71.0,23.0,7.0,101.0,540
You're hiding something from me.,86.0,29.0,8.0,123.0,540
"The tests will confirm, but I'd say you are still impregnable.",65.0,22.0,6.0,93.0,540
Bad news! You will outlive your money.,64.0,24.0,5.0,93.0,540
I can't help if you don't open up to me.,63.0,26.0,4.0,93.0,540
"Mr. Houdini, time's up, Mr. Houdini?",73.0,24.0,7.0,104.0,540
"Well, it's a combination of things, but your main problem is that you're way too heavy.",73.0,24.0,7.0,104.0,540
It's most likely a combination of things,81.0,26.0,8.0,115.0,540
I'm afraid I'm going to have to refer you to a locksmith.,62.0,15.0,8.0,85.0,540
"Let me assure you, I take patient confidentiality quite seriously.",68.0,21.0,7.0,96.0,540
I'm going to have to refer you to an auditor.,79.0,17.0,11.0,107.0,540
You're hiding something,77.0,21.0,9.0,107.0,540
Your numbers are very good. 36-8-14.,85.0,23.0,10.0,118.0,540
"Try not to worry, we have several procedures available to us before we even contemplate dynamite.",78.0,24.0,8.0,110.0,540
"I'm a triple threat. Psychiatrist, Cardiologist, and Locksmith.",62.0,20.0,6.0,88.0,540
I suggest nitroglycerin.,64.0,16.0,8.0,88.0,540
It seems you're suffering from an odd combination of things.,84.0,30.0,7.0,121.0,540
"As your doctor, I can't really help you unless you open up.",70.0,22.0,7.0,99.0,540
"No. Not so unusual, a couple of weeks ago I had a small car full of clowns come in.",63.0,18.0,7.0,88.0,540
"So, how long have you struggled with these feelings of insecurity?",73.0,16.0,10.0,99.0,540
"Are you comfortable getting undressed now, Mr. Baxter?",79.0,22.0,9.0,110.0,540
"If this is going to work, you'll have to open up for me.",82.0,21.0,10.0,113.0,540
Do you tend to keep things in?,82.0,21.0,10.0,113.0,540
I'm afraid it's a combination of things.....,82.0,21.0,10.0,113.0,540
I'm afraid we're going to have to open you up.,74.0,19.0,9.0,102.0,540
I recommend reducing your junk bond intake.,62.0,25.0,4.0,91.0,540
Turn to your left 3 clicks and cough.,64.0,21.0,6.0,91.0,540
And how often are you going through withdrawal?,81.0,28.0,7.0,116.0,540
"Mr. Houdini, I'm going to need you to cough a little louder.",75.0,22.0,8.0,105.0,540
There are many therapies available. We'll just have to find the right combination.,73.0,26.0,6.0,105.0,540
You're very lucky. The piano you landed on cushioned your fall.,76.0,20.0,9.0,105.0,540
Hmmm. Your heart rate is 36-11-18.,77.0,18.0,10.0,105.0,540
"If you want to change, you have got to stop keeping everything locked inside you.",73.0,26.0,6.0,105.0,540
"It's safe to say, you have a combination of things.",68.0,18.0,8.0,94.0,540
Hmmm. Sounds like a bad combination.,62.0,12.0,9.0,83.0,540
"Sounds like 120 over 80, then back to the right to 60 ...",86.0,23.0,10.0,119.0,540
"If you want me to help you, you have to open up.",85.0,25.0,9.0,119.0,540
'I'm assuming you have the funds to pay for this.',70.0,19.0,8.0,97.0,540
"Yeah, we're going to have to open you up.",87.0,26.0,9.0,122.0,540
"Well, it's certainly not an iron deficiency.",60.0,21.0,5.0,86.0,540
"If you really trusted me, you'd open up.",59.0,23.0,4.0,86.0,540
It's what's inside that counts.,62.0,17.0,7.0,86.0,540
Withdrawal pains are perfectly normal.,75.0,14.0,11.0,100.0,540
You've got a combination of problems,70.0,24.0,6.0,100.0,540
"Sooner or later, you're going to have to open up",74.0,16.0,10.0,100.0,540
No problem here! You sound like a million bucks.,71.0,22.0,7.0,100.0,540
We'll need time to get you to open up.,62.0,22.0,5.0,89.0,540
I want to run a stress test. What bank are you with?,73.0,23.0,7.0,103.0,540
"I know I told you about the importance of having safe sex, but this isn't what I was talking about.",73.0,23.0,7.0,103.0,540
"Clearly, you don't understand safe sex.",75.0,19.0,9.0,103.0,540
I think you're suffering from a combination of things.,71.0,27.0,5.0,103.0,540
"So, when was the last time you opened yourself up to anyone?",75.0,24.0,7.0,106.0,540
"Unfortunately Sir , as I suspected , you have a lethal combination.",66.0,24.0,5.0,95.0,540
"Nope, it's still not safe to come out, Congressman Ryan.",70.0,16.0,9.0,95.0,540
"Cough to the right, cough to the left and cough to the right again.",71.0,19.0,8.0,98.0,540
"Still practicing safe sex, Howard?",75.0,16.0,10.0,101.0,540
I can only help if you are willing to open up.,73.0,20.0,8.0,101.0,540
Better to be safe than sorry!,73.0,20.0,8.0,101.0,540
you need to work on not keeping everything locked up inside,83.0,28.0,7.0,118.0,540
Are there any numbers you do remember?,74.0,23.0,7.0,104.0,540
I'm afraid I hear the clicking too.,75.0,21.0,8.0,104.0,540
And you say that he locked you in here with his tax returns and enough food until November 9th?,79.0,13.0,12.0,104.0,540
Take a tumbler of WD-40 and call me in the morning.,66.0,21.0,6.0,93.0,540
I guess I don't need to apologize for my cold hands.,68.0,17.0,8.0,93.0,540
I'm hearing a combination of symptoms.,64.0,25.0,4.0,93.0,540
Now open wide and cough up.,82.0,17.0,11.0,110.0,540
If you want to make progress you're going to have to open up.,78.0,25.0,7.0,110.0,540
46 left. 49 right. And 5 undecided.,93.0,23.0,11.0,127.0,540
I'd say you're well enough now to have safe sex.,71.0,16.0,9.0,96.0,540
You shouldn't keep things locked inside.,72.0,14.0,10.0,96.0,540
Your blood pressure is normal...120 left over 40 right.,70.0,18.0,8.0,96.0,540
"Your heart rate seems to be a little elevated, Mr. Houdini.",80.0,26.0,7.0,113.0,540
Say the second number louder.,73.0,17.0,9.0,99.0,540
How many francs did you eat?,71.0,21.0,7.0,99.0,540
I'm afraid it's your clicker.,80.0,31.0,5.0,116.0,540
Have you been engaging in unsafe behavior?,85.0,21.0,10.0,116.0,540
"And click twice for me, please?",75.0,18.0,9.0,102.0,540
Drop your tumblers and cough for me,76.0,16.0,10.0,102.0,540
I can't help you unless you open up to me.,70.0,28.0,4.0,102.0,540
I'd like to get a second opinion from a locksmith.,71.0,26.0,5.0,102.0,540
"I'm going to run some more tests, but I'm pretty sure you're stuck in a safe.",92.0,17.0,13.0,122.0,540
I'm going to prescribe you a combination therapy.,75.0,23.0,7.0,105.0,540
I'm afraid we're going to have to crack you open.,76.0,21.0,8.0,105.0,540
Just a few more minutes and we'll see why you feel so empty inside.,62.0,21.0,5.0,88.0,540
It appears to be a combination of things.,77.0,24.0,7.0,108.0,540
"Well, your condition is a combination of things.",74.0,30.0,4.0,108.0,540
I recommend cutting back on iron.,77.0,24.0,7.0,108.0,540
