caption,unfunny,somewhat_funny,funny,count,contest
You don't throw your navigator out for one little mistake!,128.0,40.0,31.0,199.0,552
I find your optimism disturbing.,108.0,43.0,23.0,174.0,552
I think this is a case of either oar,121.0,47.0,26.0,194.0,552
One of us is in the wrong cartoon.,123.0,43.0,28.0,194.0,552
Maybe we shouldn't have drained the swamp.,120.0,49.0,25.0,194.0,552
On your left!,125.0,41.0,29.0,195.0,552
I'm here to tell you an inconvenient truth.,115.0,48.0,23.0,186.0,552
"Don't blame me, I voted for Al Gore.",125.0,37.0,30.0,192.0,552
We're duned.,122.0,46.0,26.0,194.0,552
I was hoping for a better hallucination.,114.0,62.0,18.0,194.0,552
"Merrily, merrily, merrily, merrily my ass.",127.0,32.0,32.0,191.0,552
The guy in the kayak is about two hours ahead of you.,111.0,64.0,16.0,191.0,552
"No, YOU'RE a mirage",121.0,43.0,26.0,190.0,552
"Aw, man, right through my sand castle.",115.0,52.0,21.0,188.0,552
"Merrily, merrily my ass!",119.0,47.0,24.0,190.0,552
Are you just going to leave me here to drown!?,118.0,49.0,23.0,190.0,552
You're up a paddle without a creek.,128.0,35.0,31.0,194.0,552
"Next time you have a choice, pick the camels.",124.0,43.0,27.0,194.0,552
I followed Siri. What's your excuse?,117.0,48.0,23.0,188.0,552
"You can stop rowing, Michael. We're ashore.",119.0,44.0,25.0,188.0,552
Thank you for coming to rescue me,119.0,44.0,25.0,188.0,552
"One more Merrily, Merrily and you're a dead man.",116.0,49.0,22.0,187.0,552
Thank goodness you showed up. I've been treading water all day.,120.0,41.0,26.0,187.0,552
Do I LOOK like I have any Grey Poupon?,117.0,47.0,23.0,187.0,552
"Watch your wake, buddy!",112.0,50.0,20.0,182.0,552
I still think a gym membership would've been better.,119.0,43.0,24.0,186.0,552
I don't care what Google Maps says!,118.0,45.0,23.0,186.0,552
I told you a camel would be a better investment!,113.0,55.0,18.0,186.0,552
"Seriously, you're my Uber?",118.0,42.0,24.0,184.0,552
So this is what you meant about a dry run.,113.0,49.0,20.0,182.0,552
We are not going anywhere until I find that lens.,115.0,45.0,22.0,182.0,552
I told you that was a stupid third wish.,121.0,33.0,28.0,182.0,552
I don't believe in global warming either.,109.0,57.0,16.0,182.0,552
"What do you mean, there's a weight limit?",113.0,48.0,20.0,181.0,552
I didn't think he would really drain the swamp.,117.0,40.0,24.0,181.0,552
I can't. I get seasick.,111.0,52.0,18.0,181.0,552
"Give it up, Michael. You are ashore.",118.0,37.0,25.0,180.0,552
Have you seen a majorette leading a marching band?,118.0,36.0,25.0,179.0,552
But it's a dry heat.,114.0,44.0,21.0,179.0,552
Can’t you see we’re in the same boat?,113.0,46.0,20.0,179.0,552
I know you said it was a dry run.,112.0,48.0,19.0,179.0,552
You aren't from around here are you?,118.0,36.0,25.0,179.0,552
"Well, we drained the Swamp...",117.0,38.0,24.0,179.0,552
"No, no. You've got it backward. I'M supposed to wander here for forty years. YOU'RE supposed to wait until it rains for forty days and forty nights.",114.0,46.0,20.0,180.0,552
"I'm telling you Pete, we were going faster when I was in the boat making motor noises",111.0,49.0,18.0,178.0,552
"Yeah, I think I see land, too.",114.0,40.0,22.0,176.0,552
"No! You come in on 'Merrily, merrily!'",112.0,44.0,20.0,176.0,552
Make that row versus wade joke one more time and you'll be sorry!,115.0,38.0,23.0,176.0,552
Who drained the swamp?,115.0,37.0,23.0,175.0,552
"If it weren't for global warming, I would have drowned!",108.0,51.0,16.0,175.0,552
"Michael, you've rowed your boat ashore. You can stop now.",113.0,41.0,21.0,175.0,552
Permission to come aboard?,109.0,49.0,17.0,175.0,552
"Say ""merrily"" one more time. I dare you.",114.0,39.0,22.0,175.0,552
No. We're not all in the same boat!,112.0,42.0,20.0,174.0,552
Is that a sun stroke?,114.0,38.0,22.0,174.0,552
Maybe it's time to admit that we're lost.,112.0,42.0,20.0,174.0,552
"Thanks for the offer, but I get seasick.",110.0,48.0,17.0,175.0,552
At least it's a dry heat.,105.0,58.0,12.0,175.0,552
I can't find your stupid contact lens! Can I get back in the boat now!,112.0,43.0,19.0,174.0,552
"Merrily, merrily, merrily, my ass.",113.0,38.0,21.0,172.0,552
"""Would you stop humming the music to Jaws for God's sake!",107.0,50.0,15.0,172.0,552
"Michael, you've rowed your boat ashore.",113.0,35.0,22.0,170.0,552
"I hate to break it to you, but the 'ship of the desert' is a camel.",105.0,51.0,14.0,170.0,552
"Thanks, but I'm makin' pretty good time.",105.0,51.0,14.0,170.0,552
He sure drained the swamp fast.,115.0,31.0,24.0,170.0,552
You think you're hallucinating? I'm drowning here!,115.0,33.0,23.0,171.0,552
"It's just a song, Michael.",109.0,42.0,18.0,169.0,552
"Save yourself Jimmy, it's too late for me.",109.0,42.0,18.0,169.0,552
This is nothing. In the 70's I traveled through this area on a horse with no name.,110.0,40.0,19.0,169.0,552
No. We're not all in the same boat!,112.0,36.0,21.0,169.0,552
It took you long enough to get here.,112.0,36.0,21.0,169.0,552
"Didn't you hear me yell ""man over board""?",113.0,34.0,22.0,169.0,552
No life vest? Are you crazy?,107.0,46.0,16.0,169.0,552
"For the last time, I refuse to get on a boat without a life jacket!",116.0,30.0,24.0,170.0,552
Which way to Burning Man?,107.0,48.0,15.0,170.0,552
It looks like we are both using the same GPS.,110.0,42.0,18.0,170.0,552
"Even though you say we're in the same boat, we're really not.",112.0,38.0,20.0,170.0,552
"Oh sure, just leave me here to drown.",113.0,33.0,22.0,168.0,552
Merrily my ass,111.0,37.0,20.0,168.0,552
"Stay in your lane, buddy!",108.0,43.0,17.0,168.0,552
I warned you about draining the swamp.,116.0,27.0,25.0,168.0,552
“The third leg of this triathlon is a killer”.,109.0,41.0,18.0,168.0,552
"If you say, 'at least we have a paddle' one more time, I'm going to capsize you.",110.0,39.0,19.0,168.0,552
What took you so long?,105.0,46.0,15.0,166.0,552
I think we're in the same boat,104.0,50.0,13.0,167.0,552
"Thanks, but I always get seasick.",109.0,40.0,18.0,167.0,552
We're duned.,111.0,38.0,19.0,168.0,552
"Michael, I didn't mean this far ashore.",116.0,28.0,24.0,168.0,552
"So, tell me again. Why did you choose the boat over the camel?",112.0,33.0,21.0,166.0,552
What do you mean you don't pick up hitchhikers?,111.0,35.0,20.0,166.0,552
"On your mark, get set...",112.0,30.0,22.0,164.0,552
Rough dunes today.,104.0,46.0,14.0,164.0,552
And where does your brilliant GPS tell us to go now?,111.0,32.0,21.0,164.0,552
Where were you when I was in the desert island cartoon?,114.0,26.0,24.0,164.0,552
"Face it Larry, you're up the creek without a creek.",110.0,34.0,20.0,164.0,552
I think we could both use some water,107.0,40.0,17.0,164.0,552
"No thanks, I'd rather swim.",109.0,35.0,19.0,163.0,552
If you let me back in I promise not to criticize your navigation skills.,108.0,37.0,18.0,163.0,552
"Yes, Michael. You rowed the boat ashore. Hallelujah.",110.0,33.0,20.0,163.0,552
"No thanks, I have a tendency to get seasick.",108.0,37.0,18.0,163.0,552
"Michael, your boat is already ashore.",108.0,37.0,18.0,163.0,552
"You climate change deniers just don't give up, do you?",108.0,37.0,18.0,163.0,552
"Thanks for the offer, but I get seasick.",107.0,39.0,17.0,163.0,552
"If you say, ' Long time no sea' one more time, I'll leave you on the first island we come to.",111.0,31.0,21.0,163.0,552
"Don't just sit there, throw me a line!",106.0,41.0,16.0,163.0,552
No thanks; I get seasick.,105.0,43.0,15.0,163.0,552
You have a very dry sense of humor.,107.0,41.0,16.0,164.0,552
You climate change deniers will never give up.,111.0,33.0,20.0,164.0,552
"Post-truth world notwithstanding, there is no stream, you're not rowing gently, and I really take issue with ""merrily""!",107.0,38.0,17.0,162.0,552
I'm sick and tired of always having to play the shark!,107.0,38.0,17.0,162.0,552
I'll never vote to drain the swamp again.,109.0,34.0,19.0,162.0,552
"No, I Do Not have any Grey Poupon?",112.0,28.0,22.0,162.0,552
Why don't you just 'merrily' kiss my ass?,110.0,31.0,20.0,161.0,552
Permission to come aboard?,105.0,41.0,15.0,161.0,552
Your choice; row verses wade,108.0,35.0,18.0,161.0,552
Welcome to death row.,108.0,35.0,18.0,161.0,552
"Remember, when the tide comes in we switch.",106.0,39.0,16.0,161.0,552
Practicing your heat stroke?,104.0,43.0,14.0,161.0,552
All I'm saying is that the science isn't necessarily conclusive.,106.0,36.0,17.0,159.0,552
So I guess that flood thing was just fake news?,107.0,34.0,18.0,159.0,552
"Kenny, your ""man overboard"" thing isn't funny anymore.",106.0,36.0,17.0,159.0,552
I think we lost that Drum Majorette,113.0,27.0,22.0,162.0,552
"No thanks, boats make me seasick.",101.0,51.0,10.0,162.0,552
Are you just gonna leave me here to drown?,106.0,38.0,16.0,160.0,552
Heat! Stroke! Heat! Stroke!,106.0,38.0,16.0,160.0,552
You plugged DEAD SEA into the GPS?,108.0,31.0,19.0,158.0,552
You're still bending your elbows early.,103.0,41.0,14.0,158.0,552
I don't care if you don't know how to swim; it's my turn to row.,103.0,41.0,14.0,158.0,552
You took forever. Does that mean my pizza is free?,106.0,35.0,17.0,158.0,552
"No thanks, I'll swim from here.",104.0,39.0,15.0,158.0,552
"Hey, watch your wake I'm crawling here.",109.0,29.0,20.0,158.0,552
"No thanks. I have to get in my 10,000 steps.",103.0,43.0,13.0,159.0,552
"Well if you think rowing in this is hard, try swimming in it!",105.0,36.0,16.0,157.0,552
"For the hundredth time, I am not getting in that thing without a life jacket.",111.0,24.0,22.0,157.0,552
"You, again?",109.0,28.0,20.0,157.0,552
Still think 'life is but a dream'?,104.0,38.0,15.0,157.0,552
I've heard of a dry run but this is insane!,103.0,40.0,14.0,157.0,552
Just going to leave me here to drown?,104.0,38.0,15.0,157.0,552
Can you give me a lift to the next mirage?,102.0,42.0,13.0,157.0,552
Do you have any Grey Poupon?,104.0,38.0,15.0,157.0,552
Go on ahead. I'll catch up.,103.0,40.0,14.0,157.0,552
"Enough with the ""cry me a river"" already.",104.0,40.0,14.0,158.0,552
Let's call it a tie.,104.0,37.0,15.0,156.0,552
Which one of us is imagining the other?,105.0,35.0,16.0,156.0,552
"Spoiler alert: Land, ho!",109.0,27.0,20.0,156.0,552
Stop splashing me!!!,102.0,41.0,13.0,156.0,552
They elected who?!,109.0,27.0,20.0,156.0,552
How come I always have to be the shark?,103.0,39.0,14.0,156.0,552
"Let me say it one more time. ""Man overboard!""",105.0,35.0,16.0,156.0,552
"Hey, watch your wake!",106.0,33.0,17.0,156.0,552
"Are you insane, man? Where's your life jacket?",101.0,43.0,12.0,156.0,552
"Well, at least it's a dry heat.",102.0,38.0,14.0,154.0,552
At least it's a dry heat.,102.0,38.0,14.0,154.0,552
Mine capsized last week.,103.0,36.0,15.0,154.0,552
I'll wait for the next mirage.,104.0,34.0,16.0,154.0,552
"I thought it was metaphor for something else when he said he was going to ""drain the swamp...""",103.0,36.0,15.0,154.0,552
Wow. And I thought my GPS sucked.,101.0,40.0,13.0,154.0,552
"Man, you Uber guys are everywhere!",106.0,30.0,18.0,154.0,552
Are you the mirage or am I?,106.0,30.0,18.0,154.0,552
You have perfected the heat stroke.,105.0,32.0,17.0,154.0,552
Mine capsized.,99.0,44.0,11.0,154.0,552
Third climate change denier I've met today.,108.0,26.0,20.0,154.0,552
This is what we get for following that majorette!,112.0,26.0,21.0,159.0,552
Did Moses say WHEN the sea was returning?,106.0,29.0,18.0,153.0,552
I'm just not a boat person.,103.0,35.0,15.0,153.0,552
I'll wait for the camel.,106.0,29.0,18.0,153.0,552
"""Didn't you hear me yell ""man overboard"" six miles ago?",102.0,37.0,14.0,153.0,552
Are you any closer to accepting that the GPS might be wrong?,102.0,37.0,14.0,153.0,552
Can we finally admit the climate has changed?,102.0,37.0,14.0,153.0,552
I'm not the mirage - you're the mirage!,100.0,41.0,12.0,153.0,552
You're scaring the fish away!,106.0,31.0,17.0,154.0,552
Don't leave me! The next boat isn't due for hours.,105.0,33.0,16.0,154.0,552
The lake was more fun before climate change.,103.0,37.0,14.0,154.0,552
What the hell took so long?,105.0,33.0,16.0,154.0,552
"No, we are most certainly not in the same boat!",102.0,36.0,14.0,152.0,552
"We're ALREADY in the same boat, so stop telling me to get in!",102.0,36.0,14.0,152.0,552
It's my turn in the mirage,98.0,44.0,10.0,152.0,552
"Final offer, I have two tickets to 'Hamilton'.",106.0,28.0,18.0,152.0,552
"I said, ""Man Overboard!""",105.0,30.0,17.0,152.0,552
"Quit complaining, you can't sink and I can't drown.",99.0,42.0,11.0,152.0,552
Haven't you heard someone yelling 'man overboard' for the past four miles?!?,103.0,34.0,15.0,152.0,552
"Frankly, I'd rather be following that majorette from a couple weeks ago!",104.0,32.0,16.0,152.0,552
Hey! Quit splashing!,101.0,38.0,13.0,152.0,552
How far are you going?,106.0,28.0,18.0,152.0,552
"When I called for a ship of the desert, I was expecting a camel.",101.0,38.0,13.0,152.0,552
Yeah. The tide's out.,100.0,39.0,12.0,151.0,552
I've come to rescue you.,102.0,35.0,14.0,151.0,552
"So what part of ""MAN OVERBOARD"" don't you understand?",104.0,31.0,16.0,151.0,552
I think I see land!,106.0,27.0,18.0,151.0,552
Are you just going to sit there or are you going to help me find my contact lens?,102.0,35.0,14.0,151.0,552
"No! I will not just ""get on board"".",100.0,39.0,12.0,151.0,552
One of us is hallucinating.,101.0,37.0,13.0,151.0,552
"That’s right, just row away and leave me here to drown!",104.0,31.0,16.0,151.0,552
I yell for help and you row right past me!,101.0,34.0,14.0,149.0,552
For the umpteenth time...man overboard!,104.0,28.0,17.0,149.0,552
If I admit to global warming can I get back in the boat?,100.0,36.0,13.0,149.0,552
It's your turn to play the shark.,103.0,30.0,16.0,149.0,552
Have I seen land?!?!,102.0,32.0,15.0,149.0,552
"Pardon Me, Do You Have Any Grey Poupon?",100.0,36.0,13.0,149.0,552
"The next time Moses says he can part the Red Sea, just take his word for it.",102.0,32.0,15.0,149.0,552
Doesn't anyone pick up hitch-hikers any more?,100.0,36.0,13.0,149.0,552
See what happens when they drain the swamp?,107.0,22.0,20.0,149.0,552
Now do you believe in climate change?,103.0,30.0,16.0,149.0,552
You're just going to let me drown here?,98.0,37.0,12.0,147.0,552
"I may be thirsty, but at least I'm not delusional!",99.0,40.0,11.0,150.0,552
It looked different in the brochure.,98.0,42.0,10.0,150.0,552
"Whatever floats your boat, I guess.",99.0,40.0,11.0,150.0,552
"Believe it or not pal, we're both in the same boat....",107.0,24.0,19.0,150.0,552
'Let's book off-season.' you said. 'It will be half the price and no crowds.' you said. Are you happy now?,100.0,38.0,12.0,150.0,552
It wouldn't kill you to say 'passing on the left.',102.0,31.0,15.0,148.0,552
I think we're dealing with something a little worse than low tide.,102.0,31.0,15.0,148.0,552
Moron! Watch where you're going!,106.0,23.0,19.0,148.0,552
"Uh, Michael, you're ashore already.",102.0,31.0,15.0,148.0,552
"Stop rowing, you're scaring away the fish.",103.0,29.0,16.0,148.0,552
"No thanks, I get sandsick.",101.0,33.0,14.0,148.0,552
Thank God you're here! Can you take me to one of those tiny islands with a single palm tree?,99.0,37.0,12.0,148.0,552
"Shit creek it is, but you've got a paddle.",101.0,33.0,14.0,148.0,552
Wait...you're not going to leave me here to drown?,104.0,27.0,17.0,148.0,552
Permission to come aboard? Sir,100.0,35.0,13.0,148.0,552
"Steve, Moses parted the sea like two weeks ago. Just admit that we're lost!",101.0,33.0,14.0,148.0,552
It's a dry run.,100.0,35.0,13.0,148.0,552
"You've taken the song a bit too seriously, Michael.""",98.0,33.0,13.0,144.0,552
On your left!,102.0,33.0,14.0,149.0,552
For the last time -- we're not in the same boat!,103.0,31.0,15.0,149.0,552
Let me guess--you must be Michael.,101.0,35.0,13.0,149.0,552
In order to make sure you are not a mirage I'll need to ask you a few security questions.,100.0,37.0,12.0,149.0,552
"This "" secret fishing spot "" had better be worth it !",106.0,25.0,18.0,149.0,552
Didn't you hear he drained the swamp!,104.0,26.0,17.0,147.0,552
"You can stop, Michael.",107.0,20.0,20.0,147.0,552
Could you at least throw me a life jacket?,100.0,34.0,13.0,147.0,552
Why don't you go rescue the people stranded on desert islands in all those other New Yorker cartoons?,102.0,30.0,15.0,147.0,552
"Could you please drop the 'Merrily, Merrily' bit",102.0,30.0,15.0,147.0,552
Don't you just hate G.P.S.?,104.0,26.0,17.0,147.0,552
And how much for my luggage?,100.0,34.0,13.0,147.0,552
Recalculating!,99.0,36.0,12.0,147.0,552
Do you have any idea how LONG I'd been working on that sand castle?,98.0,38.0,11.0,147.0,552
"Trust me, don't drink the sand–it will only make you thirstier.",100.0,34.0,13.0,147.0,552
I refuse to get in there without a life vest.,102.0,35.0,13.0,150.0,552
Will you ever stop reminding me that you rowed at Harvard?,104.0,31.0,15.0,150.0,552
Do I LOOK like I know the way to San Jose?,107.0,25.0,18.0,150.0,552
Let me try the water skis again.,105.0,26.0,17.0,148.0,552
Hey! I'm swimming here!,99.0,35.0,12.0,146.0,552
Don’t pretend you didn’t hear me yell “Man overboard!” three days ago.,103.0,27.0,16.0,146.0,552
Welcome to death row.,105.0,23.0,18.0,146.0,552
That genie screwed us again.,101.0,31.0,14.0,146.0,552
You just had to go back and water the plants?,108.0,17.0,21.0,146.0,552
Are you my Uber?,105.0,23.0,18.0,146.0,552
"Well, he said he would drain the swamp!",102.0,29.0,15.0,146.0,552
I'd walk a mile for a camel,98.0,37.0,11.0,146.0,552
Oh yeah?! Well you should try swimming in it!,96.0,41.0,9.0,146.0,552
I'd get in but this kind of humor is too dry for me.,99.0,35.0,12.0,146.0,552
"It wasn't complicated. I swim the Channel, you watch the compass.",100.0,30.0,14.0,144.0,552
No thanks! I get terribly sea sick.,99.0,32.0,13.0,144.0,552
Are you my Uber?,100.0,30.0,14.0,144.0,552
"Dude, you just ran over my sandcastle.",101.0,28.0,15.0,144.0,552
"For God's sake, Michael, enough already!",103.0,24.0,17.0,144.0,552
"I think this is the definition of ""lose - lose""",102.0,26.0,16.0,144.0,552
Must you do everything merrily?,97.0,36.0,11.0,144.0,552
"Thanks, but I'll crawl from here. I get sea sick.",99.0,32.0,13.0,144.0,552
"I used google map, you?",100.0,30.0,14.0,144.0,552
"That's far enough ashore, Michael!",101.0,28.0,15.0,144.0,552
He drained the wrong dang swamp!,97.0,36.0,11.0,144.0,552
You said draining the swamp was a good idea.,98.0,33.0,12.0,143.0,552
"Enough, Lenny -- it's your turn to be the mermaid.",99.0,31.0,13.0,143.0,552
Stop this nonsense about how climate change might be real. Let's just enjoy our day out on the lake.,99.0,31.0,13.0,143.0,552
"You, again?",103.0,23.0,17.0,143.0,552
"It's not the heat, it's the stupidity.",100.0,29.0,14.0,143.0,552
"So it's the journey that counts and not the destination, huh?",96.0,23.0,15.0,134.0,552
Row v. Wade appears to be a tie,101.0,26.0,15.0,142.0,552
"Pardon me, but would you have any Grey Poupon?",103.0,22.0,17.0,142.0,552
I'm starting to get sandsick.,95.0,38.0,9.0,142.0,552
"Taking the road less traveled, are you?",99.0,30.0,13.0,142.0,552
Dammit! Man Overboard!,98.0,32.0,12.0,142.0,552
Whoa buddy! This is a no wake zone.,101.0,26.0,15.0,142.0,552
"Michael, you've rowed your boat more than ashore.",104.0,20.0,18.0,142.0,552
I should have eaten you when I had the chance.,100.0,28.0,14.0,142.0,552
You just had to save 10 bucks on the boat instead of the camel.,99.0,30.0,13.0,142.0,552
Passing on the starboard side.,99.0,30.0,13.0,142.0,552
What are you waiting for? Throw me a life preserver.,98.0,32.0,12.0,142.0,552
I thought I called an Uber.,101.0,26.0,15.0,142.0,552
Go ahead...say merrily again!,100.0,28.0,14.0,142.0,552
Are you the mirage or am I?,99.0,30.0,13.0,142.0,552
No thanks - my Uber is on the way.,98.0,32.0,12.0,142.0,552
"Pardon me, would you have any Grey Poupon?",103.0,22.0,17.0,142.0,552
"You're outta your element, pal.",98.0,34.0,11.0,143.0,552
I assume you're the new Secretary of Transportation!,99.0,24.0,15.0,138.0,552
You mean I could have been riding this whole time?,101.0,25.0,15.0,141.0,552
Any idea how you say 'un-part' in Hebrew?,103.0,21.0,17.0,141.0,552
Now do you believe in global warming?,102.0,23.0,16.0,141.0,552
Man overboard!,100.0,27.0,14.0,141.0,552
"Hey, watch your wake!",98.0,31.0,12.0,141.0,552
Michael! Stop rowing! You're already ashore!,101.0,25.0,15.0,141.0,552
You sprung a what?,101.0,25.0,15.0,141.0,552
"Hey, it's a No Wake Zone.",96.0,35.0,10.0,141.0,552
"Enough with the ""Merrily, merrily.""",99.0,29.0,13.0,141.0,552
It stopped being funny 10 miles back.,99.0,29.0,13.0,141.0,552
Your optimism is infectious. Throw me a life jacket.,98.0,28.0,13.0,139.0,552
Still on the fence about climate change?,93.0,38.0,8.0,139.0,552
This desert cruise looked so different on the website.,99.0,26.0,14.0,139.0,552
"Damn it, Über, I ordered a camel!",98.0,28.0,13.0,139.0,552
The heat is making you a little dingy.,96.0,32.0,11.0,139.0,552
This is the rowed to nowhere.,98.0,28.0,13.0,139.0,552
I never thought he would succeed in draining the swamp.,100.0,24.0,15.0,139.0,552
"If you let me hop in, we can use the high-occupancy lane.",96.0,32.0,11.0,139.0,552
Are you that Uber I called?,96.0,32.0,11.0,139.0,552
Im just worried it may tip over with an extra person.,98.0,28.0,13.0,139.0,552
Are you a mirage...or just stupid?,101.0,24.0,15.0,140.0,552
Of course I need help! I just fell out of the damn boat!,98.0,30.0,12.0,140.0,552
I'm crawlin here!,100.0,31.0,12.0,143.0,552
Thanks anyway––I'll catch THE NEXT hallucination.,96.0,31.0,11.0,138.0,552
Mind your wake !,94.0,35.0,9.0,138.0,552
"Thanks anyway, but I already called Uber.",96.0,31.0,11.0,138.0,552
The next dune has the cleanest rest stop,93.0,37.0,8.0,138.0,552
I'm starting to rethink the whole Crossfit thing.,100.0,23.0,15.0,138.0,552
Now will you admit that climate change is real?,94.0,35.0,9.0,138.0,552
"I have to say, I admire your optimism.",93.0,37.0,8.0,138.0,552
Still thinking it's a sandbar?,94.0,35.0,9.0,138.0,552
"Be careful, you're taking on sand!",99.0,25.0,14.0,138.0,552
Michael???,99.0,25.0,14.0,138.0,552
Will you hurry up and throw me a rescue buoy.,100.0,23.0,15.0,138.0,552
"Stop with the ""Merrily, merrily, merrily, merrily""",96.0,31.0,11.0,138.0,552
When do we get to the part where life is but a dream?!,98.0,27.0,13.0,138.0,552
Hey! This is a no wake zone.,96.0,31.0,11.0,138.0,552
"If this is a sand bar, I'll have a dry martini.",97.0,29.0,12.0,138.0,552
No thank you - small boats make me seasick ...,96.0,31.0,11.0,138.0,552
Thank goodness you rowed by. I've been swimming out here all day.,94.0,37.0,8.0,139.0,552
"For the last time, stay in your own lane!",99.0,27.0,13.0,139.0,552
At least I'm working all the muscle groups.,95.0,35.0,9.0,139.0,552
You have to row faster or I can't stay up on the skis,96.0,33.0,10.0,139.0,552
Wait till you see the rapids!,98.0,29.0,12.0,139.0,552
"You were right, it is too shallow to swim.",96.0,33.0,10.0,139.0,552
Sing it again and I'll kill you.,98.0,29.0,12.0,139.0,552
Best case scenario is that you’re taking on water.,104.0,17.0,18.0,139.0,552
"Don't tell me that ""We're basically in the same boat!""",95.0,32.0,10.0,137.0,552
Nautical or statute miles?,95.0,32.0,10.0,137.0,552
When I said 'ship of the desert' I meant a camel you idiot!,95.0,32.0,10.0,137.0,552
Uber?,98.0,26.0,13.0,137.0,552
"I told you we should have rented the camel but, oh no, you had to save a few dinars",100.0,22.0,15.0,137.0,552
"If you reach land, send water.",97.0,28.0,12.0,137.0,552
Keep an eye out for sand sharks.,98.0,26.0,13.0,137.0,552
That's right! Just let me drown out here.,95.0,32.0,10.0,137.0,552
Would it kill you to swim for awhile!,97.0,28.0,12.0,137.0,552
Pedestrians have the right of way!,95.0,32.0,10.0,137.0,552
There's no merrily about it!,98.0,26.0,13.0,137.0,552
"No, I'm looking for my contact.",95.0,32.0,10.0,137.0,552
"For the last time, the water is a mirage.",95.0,32.0,10.0,137.0,552
"Michael, you can stop rowing now.",98.0,26.0,13.0,137.0,552
You idiot. A camel is the ship of the desert.,96.0,30.0,11.0,137.0,552
"Um, man overboard, idiot.",97.0,28.0,12.0,137.0,552
No thanks. You know how I get sandsick.,94.0,26.0,12.0,132.0,552
I thought camels were the ships of the desert!,95.0,29.0,11.0,135.0,552
Good heavens man! Please tell me you're not my Uber driver!,100.0,19.0,16.0,135.0,552
