caption,unfunny,somewhat_funny,funny,count,contest,target_id
Hello Room Service? Could you send a Border Collie?,98,40,22,160,641,2942
"Yeah, it's going well. I'm up to 14 followers.",96,47,19,162,641,5742
"Thanks to millennials and the revival of knitting, I'm living on Fifth Avenue!",87,37,19,143,641,1350
Good News! I won the contract to trim the grass in Central Park.,101,43,22,166,641,4543
"Yes, well they’re demanding a recount.",94,32,23,149,641,2846
I either need a therapist or a border collie.,95,36,22,153,641,390
Seven-hundred square feet is considered free-range in New York.,107,46,23,176,641,6937
I’m watching EweTube.  How about you?,101,36,24,161,641,1798
"Actually, I’m a sheep hoarder.",104,30,27,161,641,7853
I need a large bottle of Ambien and a border collie.,103,35,25,163,641,7419
"Okay, I rounded up a handful of Trump supporters, now what?",100,31,25,156,641,2386
Yes we rent them to insomniacs. How many do you need?,103,43,22,168,641,7473
"I'd move to the country, but I hate to give up the rent control.",113,32,29,174,641,3881
It's great dad ... they created a new position and gave me my own staff.,97,42,20,159,641,175
I guess we'll just hang out until the cows come home.,97,41,20,158,641,8864
The ad said no cats or dogs.,95,48,17,160,641,6087
Not sure how many. Every time I go to count them I doze off.,99,40,21,160,641,8375
The coop board told me to take them to a farm and I did that yesterday--so today I will see if they like the museum.,105,31,26,162,641,4605
"Room Service. Send up a Border Collie, please.",103,44,21,168,641,1975
"Well, it worked doctor, but now I have a different issue.",109,41,24,174,641,3923
"No, I don’t know how many there are—if I try to count them I fall asleep.",120,40,28,188,641,5130
"Hi, I saw your ad and wonder if you only walk dogs.",90,30,21,141,641,5275
"Yes, I definitely have experience managing a staff.”",105,30,26,161,641,613
Can I call you back?  I'm in a staff meeting.,102,36,23,161,641,4874
Know where I can score some grass?,92,40,18,150,641,7454
"Man, I think this stuff just kicked in...",114,47,23,184,641,7020
"Yes sir, yes sir, one penthouse full.",88,26,21,135,641,6411
"No,I'm still awake.",86,40,15,141,641,112
"No, I’m her brother, Bob Peep.",93,25,23,141,641,859
The lease is very clear; no cats or dogs.,89,33,19,141,641,3647
"Oh yeah,I've been sleeping much better lately.",90,46,15,151,641,6116
Something with a lawn.,98,42,19,159,641,7828
"Oh, that’s the most ridiculous story I ever heard...
You’re saying she lives in a giant shoe with HOW many kids?",97,28,23,148,641,3457
My landlord said no dogs or cats.,92,41,17,150,641,4330
Let Mr. Trump know that I have a lot of his base with me,95,23,24,142,641,6367
"Oh, believe me, Bo, I know where to find them.",95,27,22,144,641,6594
"Yes sir, yes sir, I have you down for three bags full.",101,41,20,162,641,6671
"...yes, and one order of ops-chay am-lay....",104,26,26,156,641,7921
I'd like to order a small pepperoni pizza and forty side salads..,102,36,22,160,641,8311
"When I woke up,they were still here.",99,42,19,160,641,8754
I'm in the middle of a staff meeting.,108,50,19,177,641,6053
"Well, she did get the truck, tractor, land, farm and country house - but you'll never guess what I got away with!",103,42,20,165,641,3446
"Yes, 3 bags.",103,36,22,161,641,6515
I'll have to call you back.  I'm watching the Rams.,100,39,20,159,641,1440
"No, I ordered LAMPS.",105,29,25,159,641,2645
And my staff is absolutely useless.,102,26,25,153,641,7567
How many? I don’t know. Every time I try to count them I fall asleep.,98,25,24,147,641,4721
"Oh, there's huge demand for locally sourced.",88,33,18,139,641,4005
We're just hanging out waiting for the Rams game to start.,97,29,22,148,641,6935
I'm just watching this show about some crazy cat lady with like thirteen cats.,98,27,23,148,641,7436
"Yes, customer service, I'd like to return the artisinal knitting kit.",95,30,21,146,641,1636
"Bo, honey, I'm telling you. I know where they are.",110,38,23,171,641,5642
I'm having second thoughts about the whole urban farming thing.,96,42,17,155,641,6819
"19 big green salads, no dressing, and one cheeseburger.",100,31,22,153,641,5389
"No, I'm not off. I'm working from home today.",100,31,22,153,641,9007
Could you please send up a border collie,93,27,21,141,641,7477
"Much better, thank you. My old job was herding cats.",88,34,17,139,641,8495
"No, I don't know how many there are. I keep falling asleep.",111,41,22,174,641,2338
"No, I'm not sure how many. Every time I try to count 'em I fall asleep.",104,34,22,160,641,4362
"I don't care if he's Best in Show at Westminster, he's late for work!",105,32,23,160,641,8707
"I'm telling you, they're  obviously not comfortable watching Wolf Blitzer.",104,31,23,158,641,3113
"Alexa, count my sheep.",103,30,23,156,641,4829
I have the television on. Maybe that's what you're hearing.,92,43,15,150,641,1619
Hello? I don't think this is what I meant by 'all natural sleep-aid',89,37,16,142,641,1503
I just feel like my work follows me wherever I go.,85,36,15,136,641,8136
"I thought working at home would be great, but turns out it stinks.",105,34,22,161,641,5777
I relocated to New York City. No...same job.,99,40,18,157,641,4979
"Well, it was fun for a while. But I'd like to cancel my subscription.",99,34,20,153,641,4618
Just watching the Rams. . . and you?,97,35,19,151,641,2538
They wanted to watch the Rams' game.,97,35,19,151,641,5814
Can you pick up some lint rollers?,93,40,16,149,641,3941
I’m herding from home today.,115,34,25,174,641,975
You've been awake how long....we'll be right over.,112,37,23,172,641,4491
"I  have no idea how many, I keep falling asleep!",111,36,23,170,641,1989
You can't sleep?  We'll be right over.,116,26,28,170,641,2413
"Listen, Bo-Peep, the judge told you, they're mine Tuesdays and every second Saturday.",105,45,18,168,641,1733
"Ironically, they make it nearly impossible to sleep.",105,36,21,162,641,6200
I told that damn Alexa to order me sheets!,106,31,23,160,641,5698
I unfriended most of them but they’re still following me.,102,39,19,160,641,5965
It pays better than dog walking,98,44,16,158,641,2667
"That's right Bo Peep, small bills in a plain paper bag.",97,46,15,158,641,3190
Sure it’s crazy but I haven’t slept this well in years.,98,44,16,158,641,7815
"Sorry, I can't make it - I'm in the middle of a staff meeting.",99,39,18,156,641,1990
Siri—play Silence of the Lambs.,105,24,25,154,641,4978
I feel like I should just go back to Ambien.,101,29,22,152,641,5937
I am not a hoarder.....I'm a herder!,100,28,22,150,641,4701
They insisted we watch the Rams game.,107,49,17,173,641,8628
"Hello, Ms. Peep? I'm not sure I can explain this, but I think I have some good news for you.",91,43,14,148,641,3750
"I don't know what it is Harold, they just love watching Fox News.",111,32,24,167,641,6320
"She got the house and land, but I managed to win the sheep.",89,35,16,140,641,582
Is the wolf off Wall Street yet?,105,35,21,161,641,7755
"Yes, this is Mr. Shepard. Is this the customer service department? Thank goodness. Yes, there's been a mistake. The order was for white sheets.",93,24,21,138,641,8373
This farm to table gift you sent me sucks.,83,41,12,136,641,8248
"I'm not sure how many. Every time I count them, I fall asleep.",99,41,17,157,641,7867
"Listen, Bo Peep, if you get the cops involved, you can kiss your flock goodbye.",105,26,24,155,641,8310
"I can’t tonight, it’s my weekend with the kids.",115,38,23,176,641,6497
"Yes, I unplugged the cable box and plugged in again but they didn't go away.",115,29,26,170,641,3263
"I finally whipped my insomnia, but Marcia's left me.",94,36,17,147,641,8888
I'm still getting used to working from home...,109,35,22,166,641,232
"If you can be a little more specific, I'll see if he's here.",92,37,16,145,641,2620
"It’s rent controlled, so I actually don’t pay more than 2 bags full",92,37,16,145,641,8555
So what do I do with them when I’m awake?,103,44,17,164,641,1310
"In hindsight, Melatonin would have been better.",102,43,17,162,641,5852
"Yes, I can schedule your lawn for Tuesday at 10 am. Will your dogs be inside?",91,33,17,141,641,183
Working from home has been more challenging than I imagined.,100,41,17,158,641,628
Today I'm working from home,113,44,20,177,641,2600
"Can you tell the president, he has lost some of his base?",107,24,25,156,641,2286
"No, I gotta stay in -- I brought a bunch of work home with me.",99,34,19,152,641,5006
Mary?  I found ‘em.,112,37,22,171,641,5574
The Oval Office got all the black ones,89,22,20,131,641,7514
"I'm not sure how many I have.  Every time count them, I doze off.",94,38,16,148,641,3000
Ewe Haul?,97,29,20,146,641,2368
"Yes, the usual - one small pepperoni pizza and 12 garden salads, no dressing.",108,30,23,161,641,494
Sheets! I said new sheets!,104,38,19,161,641,6338
"Twelve. I count them every night, and there are twelve of them. Then I drink myself to sleep.",105,33,21,159,641,7386
You tell Bo-Peep to wire the money by midnight or she never sees them again.,94,26,20,140,641,7432
I hate bringing work home on the weekends.,90,31,17,138,641,4447
It’s baa this and baa that. Their negativity is killing me.,87,37,14,138,641,5646
"Yeah, white as snow. Yep, every where I go.",87,37,14,138,641,5674
"They want me to tell you they're not stock, they're emotional support sheep,
and they won't be coming back.""",90,28,18,136,641,1728
"Yes, I would like to renew my Ambien prescription.",109,30,23,162,641,3948
"For some reason, all they want to watch is Fox News.",106,33,21,160,641,32
"Yes, I am dressed like a shepherd. What are you wearing?",107,31,22,160,641,8174
I just invited the one. You know how they are.,113,42,20,175,641,8371
"Yes, I'm still awake.",92,35,16,143,641,2273
"I’d like to order some grass, please...Yes sir, yes, sir, three bags full.",90,39,14,143,641,8479
"No, honey, I said ""flock"" - we gotta get the flock outta here",101,37,18,156,641,2561
"Yes, they've been very understanding of my emotional support flock.",100,39,17,156,641,2654
"Yeah they are a lot of work, but I’ve been sleeping like a baby!",104,31,21,156,641,5508
What is the maximum number of emotional support sheep you allow on a flight?,107,22,25,154,641,2597
"Eight or nine of them, I believe. I keep falling asleep.",102,32,20,154,641,5088
"No, still not married - why do you ask?",88,34,15,137,641,520
"Not sure if they're all here; every time I try to count them, I doze off.",91,28,18,137,641,2396
"Yeah, I tried counting sheep. It worked, I just didn't expect them to be here when I woke up...",93,24,20,137,641,5892
I said a dozen sheets,113,27,25,165,641,453
They insist on Fox News. Something about wool over your eyes.,103,24,23,150,641,801
"I prefer CNN, but they insist on Fox News.",122,32,26,180,641,5827
"I'd  like to order one shepherd's pie and 24 kale salads, please.",113,38,21,172,641,2378
I'm in a leadership position...,104,33,20,157,641,6992
Sure the rent is expensive but I’m sleeping a lot better.,90,38,14,142,641,3111
I'm calling to report a lost dog.,103,32,20,155,641,1895
They are emotional support sheep. I’ve got lots of issues.,98,42,15,155,641,8542
Room service? I would like to order 15 Kale salads with no dressing.,92,33,15,140,641,3889
"Well, you might have included that little detail in the brochure.",87,41,12,140,641,6045
Room service?  I said I needed to get plenty of sleep!,109,34,21,164,641,3570
"Mom, a lot of people work from home these days, I’ll be fine!",108,36,20,164,641,7132
"No, doc. . .wide awake.  Should I count 'em again?",105,39,18,162,641,5911
"Hello, Bo? I've found them!",111,47,17,175,641,3426
I don't know how many. Every time I try to count I fall asleep.,98,30,19,147,641,614
I can't. I had to bring some work home tonight.,96,34,17,147,641,7699
"Hey Bo.  So if we're officially through, when are you picking up the rest of your things?",103,37,18,158,641,6101
"Yes sir, yes sir, two bags full.",103,34,19,156,641,849
"OK, they came home. Now what?",97,26,20,143,641,2807
"No, just one small burger and forty-three large salads.",101,38,17,156,641,6303
"No, I can't do lunch today.  I'm working from home.",117,43,20,180,641,1339
"Yeah, we're in town for the manger scene.",93,31,17,141,641,3121
I guess it wasn't a dream after all.,93,31,17,141,641,6361
Hello Amazon? I think there's been some mistake. I ordered a dozen sheets.,109,36,20,165,641,128
You tell me the insomniac's room number...I send the sheep.,96,42,14,152,641,1820
"It's like this, Bo-Peep, $25,000 in old unmarked bills or you will never see them again",99,36,17,152,641,5216
"...good news, Ms. Peep...I found your sheep.",100,34,18,152,641,8549
This isn’t quite what I expected when you said farm to table.,91,32,16,139,641,7424
"I didn’t say, “Get the FLOCK over here” ...",98,35,17,150,641,5543
"Yes, a BLT and two bales of hay.",105,38,18,161,641,6891
"Bo Peep. Meet me at Main and Bailey in two hours. Bring $25,000 in small bills. Come alone.",101,26,21,148,641,4073
I'll have to re-think this working from home thing.,93,39,14,146,641,2169
"Yeah, I just arrived at the air baa and baa. It’s perfect.",114,34,22,170,641,5071
"Yeah, for delivery--a dozen mixed-green salads, no dressing, and a shepherd's pie.",108,26,23,157,641,6709
"Hello? I'd like to report a missing - well, yes, - he is black but I don't see why that matters.",106,30,21,157,641,8833
Kind of a problem. I woke up and they're still here.,92,38,14,144,641,261
We're watching ewe tube.,104,31,20,155,641,2756
"Twelve green salads, no dressing.",100,39,16,155,641,7281
I'll be working from home today.,109,38,19,166,641,490
"When you first put me on hold, there were only two sheep in the room.",97,25,20,142,641,3924
Working from home. How about you?,101,34,18,153,641,1147
"Yeah, the State Fair was great. Unfortunately the raffle prize wasn't the Cadillac this year.",99,38,16,153,641,7158
"No, I can't tell you how many. I keep falling asleep.",106,24,23,153,641,8355
It sure beats having an elephant in the room!,108,37,19,164,641,1695
"Well, they’re sheep!  They like Fox News!",113,27,24,164,641,8476
Working from home today. What are YOU doing?,97,22,21,140,641,7858
"What do you mean, “lost”? It’s my weekend to have them!",98,37,16,151,641,1385
"Tell Bo-Peep we want small, unmarked bills.",100,34,17,151,641,2870
"On the upside, I haven't seen a wolf all day.",85,26,16,127,641,1592
"Not much, just getting in the mood to watch a Trump Rally.",103,24,22,149,641,4943
I told Alexa I needed more SLEEP.,101,28,20,149,641,5780
"Not bad, but the dog's still working on getting the last couple into the elevator.",109,29,22,160,641,8263
"What comes after ""leave them alone and they'll come home?""",86,38,12,136,641,5290
"Mother, Mary left me.",101,25,21,147,641,6005
"Hello, Bo Peep? If you want to see your sheep again, listen carefully....",108,28,22,158,641,2244
I'm not sure how many....every time I try and count them I fall asleep,113,35,21,169,641,275
A sheep-friendly building and rent-stabilized. Who knew?,117,44,19,180,641,7708
"Sure he's cunning, but that wolf will never get past the co-op board.",95,34,16,145,641,1826
This is the last time I order a wool coat from IKEA.,99,26,20,145,641,2598
Lost the farm. Staying with my son and his wife.,96,32,17,145,641,5050
Sheets! I asked for fresh sheets!,106,29,21,156,641,811
"I wanted a cheap hotel, not a sheep hotel.",115,28,24,167,641,8047
I decided to work from home today.,92,37,14,143,641,606
Me?... holding an offsite staff meeting.,115,42,19,176,641,1596
Yes we can help treat insomnia.,102,34,18,154,641,2500
You always herd the ones you love.,121,44,20,185,641,852
Don't be so dramatic. It's called shared custody and you know where to find them,116,37,21,174,641,4341
No...I said “send up more SHEETS”,104,27,21,152,641,529
...and I'll have the shepherd's pie.,101,33,18,152,641,7314
"Reservation for twelve at Tavern on the Green, please.",98,36,16,150,641,1652
"I'd like to order ten salads and one pizza, please.",99,34,17,150,641,7917
"We're just watching ""Silence of the Lambs.""",95,25,19,139,641,7869
I'll be right down. He's my only black one.,75,31,11,117,641,3087
how many manger scenes are we looking at?,108,30,21,159,641,4350
What size does the sweater need to be ?,98,33,17,148,641,1291
"Let me call you back, I'm just in a staff meeting right now.",93,43,12,148,641,6684
"Yes, one medium pepperoni mushroom and a dozen side salads...",109,42,17,168,641,3475
So I finally one-upped that urban farmer who lives next door.,86,23,17,126,641,3888
...and I wonder why I'm single,104,35,18,157,641,3920
"But Dad, I have a job.",103,37,17,157,641,7597
I think it's time for me to move to greener pastures.,95,36,15,146,641,7365
... and do you allow pets?,91,27,17,135,641,283
I couldn't sleep so we're watching a movie.,93,23,19,135,641,1396
"Yeah, I'm trying out this new “work from home” option",105,30,20,155,641,8346
I think I’ve become their emotional support animal.,117,37,21,175,641,4045
"Yes, I slept just fine, but now I have a different problem.",97,29,18,144,641,4704
"Wait, so when you texted ""Go Flock Yourself,"" that was a typo?",94,32,16,142,641,7795
"Hello, front desk?  I'd like to request wake-up service.",109,33,20,162,641,6103
"No, not that kind of grass...",107,34,19,160,641,322
"No, this is her brother Bob Peep; can I take a message?",108,32,20,160,641,1432
Just wait until the cows come home.,104,40,16,160,641,2916
I don’t know how many. I get to 10 and I’m out.,108,46,15,169,641,24
Yes..I'd like the shepherd's pie. For twelve.,113,33,21,167,641,2194
"Yes, this is the Shepherd residence.",99,30,18,147,641,3147
Me? I’m just at a gathering of Trump supporters.  And what are you up to?,101,26,20,147,641,6898
I have a question about the new sleep app.,100,28,19,147,641,8172
No problem. We're watching the Rams game.,114,45,17,176,641,666
Yeah. I started with dog-walking and things just kind of took off from there.,104,34,18,156,641,3258
We’ve lost our way.,112,32,21,165,641,865
The lease only said no dogs.,115,40,19,174,641,526
"I find it hard to relax because my work follows me everywhere.""",99,38,15,152,641,2883
"I apologize, we'll take the stairs next time.",108,48,14,170,641,3026
Nothing much — just watching a little EweTube.,93,33,15,141,641,7184
"I was skeptical at first, but I got to say, I'm really starting to enjoy this working from home thing.",94,31,16,141,641,7790
"I like the new gig, except when they ask me to take work home.",100,33,17,150,641,2433
My lease said no cats or dogs,105,37,17,159,641,360
Tell Mr. Trump I have just arrived with a group of his most devoted supporters and we look forward to meeting him.,114,33,21,168,641,8447
Apartment living really IS easier; I haven’t lost a single one.,91,34,14,139,641,4263
"The lease said no dogs,nothing about sheep.",102,40,15,157,641,1084
$500 on the Rams. I have inside information.,102,40,15,157,641,5342
Another insomnia case? I'll be right there.,107,30,20,157,641,5941
I just want to inquire about how many comfort animals you allow me to take on my flight?,102,40,15,157,641,7452
"Front desk?  I thought you said ""CHEAP ROOM"" .",107,30,20,157,641,8595
So I decided I'll work from home today..,111,36,19,166,641,3482
"I would tell you how many, but I might nod off.",107,44,15,166,641,3849
Damned if it didn't work.  I left them alone.  They came home.,116,40,19,175,641,8554
Not much. Brought some work home with me.,87,39,11,137,641,8171
"…yeah, the real trick is finding something they all want to watch.",98,31,17,146,641,1783
I told the condo board I worked in commodities.,102,37,16,155,641,90
"I'm not sure how many there are.  Every time I try to count them, I fall asleep!",118,33,22,173,641,4133
The Rams are up by 3 points; you wouldn't believe the tension in the room.,98,42,13,153,641,1482
"I'm not sure if it's from the counting or the tending, but I'm definitely sleeping better.",96,46,11,153,641,1932
"No, not ""you"", I said I have a problem with ""ewes"".",95,34,15,144,641,6757
About how big is each dinner salad?,113,26,23,162,641,7878
I'm working from home today.,112,39,18,169,641,72
The sheep didn't work Doc...couldn't I just take an Ambien?,114,35,20,169,641,5245
I’d like to order twelve salads to go.,105,39,16,160,641,5000
"That's 11 large salads, hold the feta...",101,33,17,151,641,7284
"Hi, I’m calling to reserve a ewe-haul.",123,28,25,176,641,6488
"No, I said I could use more _sleep_.",114,46,16,176,641,6647
That’s right — a large cheese pizza and a border collie.,108,30,20,158,641,1490
It's honestly far superior to urban beekeeping.,97,38,14,149,641,2009
"Well, I told them the grass wasn’t always greener but they wanted to see for themselves.",98,36,15,149,641,3015
This isn't working. I need to go back on Ambien.,117,37,20,174,641,4186
"I'm actually not sure how many I have, I keep dozing off around 10.",114,29,22,165,641,663
"Yeah, I'm stuck spending the holiday with Trump supporters too.",116,25,24,165,641,5876
"I know, I  know -- gotta stop bringing my work home with me.",98,47,11,156,641,3698
"No, no, Genie.  I said I wanted a CHEAP apartment.",107,29,20,156,641,4280
"Hello, Tavern on the Green? I'd like to reserve just the Green for dinner tonight.",103,37,16,156,641,6213
It always seemed unfair that I got to see where they live but they never got to see my place.,95,39,13,147,641,6519
They’re my emotional support flock.,91,33,14,138,641,8406
Can't.  I'm watching the Rams play tonight.,119,30,23,172,641,328
I think sleeping pills may have been the more practical option.,99,42,13,154,641,1616
"That’s right, 3 fish tacos, a diet coke , and 50 bales of hay.",103,34,17,154,641,3045
Every time I try to count them I fall asleep,94,38,13,145,641,6227
Yes sir... yes sir.  That is correct....two bags full,100,37,15,152,641,2325
"Actually, they let me work from home.",121,34,22,177,641,7247
"Sometimes you just get a sudden craving for twelve sheep, and I guess that's the danger of Amazon Prime",97,29,17,143,641,4282
You never listen to me. I said I wasn't getting enough SLEEP.,89,31,14,134,641,1701
"Not as well as I'd hoped, actually. I'm going back on Ambien.",110,28,21,159,641,1138
"I counted, I slept, now what?",105,38,16,159,641,8623
"Yes, i placed the ad looking for a border collie who could work an elevator",103,28,19,150,641,4310
"Yes sir, yes sir, free shipping with three bags full",111,37,18,166,641,5507
"Turns out, it's much easier than walking dogs and I've never slept better.",103,39,15,157,641,1852
"That’s right, I’m working from home today.",113,44,16,173,641,6465
Bo-Peep here. You wouldn’t believe where I found them.,101,29,18,148,641,1360
What specific home owners regulation are you referring to ?,96,39,13,148,641,2879
Please send up a Border Collie.,94,43,11,148,641,4828
"Nothing much, just at home watching 
Ewe-Tube",110,36,18,164,641,4398
"Fortunately, there was a sheepdog on the co-op's board - he voted us in.",109,38,17,164,641,6337
I'm just watching the game with some other rams fans.,112,32,20,164,641,8902
It's a lot easier now that I have my own place.,90,37,12,139,641,3274
"The good news is, I'm off the Ambien.",107,28,20,155,641,2381
"Yes, doctor, I already tried that.  Will you PLEASE just renew my Ambien prescription?",98,32,16,146,641,373
"A hamburger, fries, and 12 bales of clover.",92,44,10,146,641,3836
"Fine so far, the escalator was a bit of a problem.",105,43,14,162,641,832
You said no dogs.,109,35,18,162,641,4090
"Yes, I read the lease, but technically sheep aren’t pets.",104,45,13,162,641,4164
Your profile mentions knitting as a hobby?,92,30,15,137,641,3701
"Hi, Bo Peep?  I have them.",93,28,16,137,641,3759
It's a little less space than we're used to.,89,36,12,137,641,7354
Just chillin'.  Watching the Rams game.,92,41,11,144,641,187
"Yes, I think I'm highly qualified to be head of the GOP.",113,24,23,160,641,1956
"... yeah, they all wanted to watch the Rams, so I just brought them back to my place.",88,35,12,135,641,4052
Hello? Rent-a-Border-Collie?,98,37,14,149,641,3149
I requested new sheets.,101,31,17,149,641,8348
"I left them alone and they came home, just like you said.  Now what?",105,34,17,156,641,8276
"No, that's it, just the one case of mint jelly.",118,44,17,179,641,995
"Well, first we moved to greener pastures, and it just sort of snowballed from there...",96,27,17,140,641,6279
"Yep, I took them to the zoo. And tomorrow we’re seeing Hamilton.",99,32,16,147,641,1873
I don't know how many. I keep falling asleep when I count.,100,30,17,147,641,6923
"You know it's the same old bah, bah, bah. How about you?",114,38,18,170,641,2778
"Sure I’m falling asleep faster, but what do I do with them during the day?",116,34,20,170,641,2973
Cannabis hotline?...how long does it take for edibles to wear off?,117,32,21,170,641,8985
The wolf of Wall Street? I've got the deal of the decade here for you.,87,31,13,131,641,6534
"It's 2018, of course I can work from home.",109,23,22,154,641,1740
Are you saying one of these has to be a wolf?,105,31,18,154,641,8037
"Mom, I need you to understand.  If I can make it here, I can make it anywhere.",96,24,18,138,641,2105
"Well, it depends on how you define ""free-range""",106,40,15,161,641,3760
And then I heard about vertical farming.,91,34,13,138,641,8258
I was tired of herding cats.,116,42,17,175,641,7833
Trouble falling asleep? Hmm. Ok. How many would you like?,103,32,17,152,641,6023
"Well, if this doesn't cure my insomnia, I don't know what will.",107,35,17,159,641,3299
"Yeah, I found ‘em.  They got a nice, little sub-let  in Queens.",109,31,19,159,641,4730
I hate it when work follows me home.,103,43,13,159,641,5515
Bo Peep?  Little Boy Blue here. I found them.,111,27,21,159,641,6160
OK--so I've counted them.  Now what??,103,43,13,159,641,7650
I must have nodded off again.,91,31,14,136,641,591
But *everyone* works from home now.,92,29,15,136,641,4533
"Yes, that's right:  twelve bushels of hay, a burger and a shake.""",111,38,17,166,641,5634
What is your policy on emotional support herds?,110,40,16,166,641,5840
Dog walking was nowhere near this complicated,95,34,14,143,641,3133
"Yes, I counted them.",105,25,20,150,641,1327
Who knew so many people in Manhattan needed a sheepwalker?,108,30,19,157,641,789
I’m not sure if this work from home thing is sustainable.,103,40,14,157,641,4922
I give up sweetheart- bring my sleeping pills.,109,28,20,157,641,5433
"I got the shepard's hook, the outfit, and the sheep, and we're waiting in your apartment -- where are you?",104,38,15,157,641,5695
I unfriended them but they’re still following me!,103,40,14,157,641,6065
"No, plural.",113,31,20,164,641,8783
"What do you mean, try Ambien?",120,50,15,185,641,7379
I had to work from home today.,96,40,12,148,641,8906
