caption,unfunny,somewhat_funny,funny,count,contest,target_id
You have no idea how stupid they are.  I just told him I would make his sandbox great again.,240,61,48,349,640,4723
I've only been thrown once when he had a hairball.,217,76,36,329,640,148
Anybody wanna go scare the hell out of the farmer's wife?,219,70,38,327,640,109
"Yea, I got her used. On her 8th life.",242,76,43,361,640,4247
"There IS a good chance he’ll eat me, but it cuts my commute by 12 minutes",227,75,39,341,640,3345
"Relax, he identifies as a pony.",216,80,34,330,640,3529
"If you have to ask how many kitty treats it takes, you can't afford it.",216,60,41,317,640,3433
Recreational catnip has ushered in a new world order.,224,86,34,344,640,1434
"It cost my husband an arm and a leg, but it's worth it.",248,66,48,362,640,948
"Breaking them isn't too hard, it's herding them that's the real challenge.",225,67,41,333,640,2830
We made a deal...I told him I will reveal how to catch the red laser dot.,216,68,38,322,640,1345
"I swear, this is a legitimate service animal.",212,76,32,320,640,4699
"When they’re on their ninth lives, they start taking penance really seriously",226,73,39,338,640,978
Don't worry...I've taken Uber rides that are way more sketchy than this.,226,67,41,334,640,101
They’re surprisingly easy to tame if you know where to scratch.,229,75,39,343,640,2199
You should hear how the engine purrs.,229,77,38,344,640,2301
"“Saddle-up, boys. They just legalized recreational catnip.”",246,73,44,363,640,146
My other horse is a dog.,222,73,37,332,640,4294
I met him in the alley behind Trump Tower. He’ll believe anything I tell him.,221,61,41,323,640,380
Turns out herding cats isn't that hard.,220,74,36,330,640,46
I got him already mouse broken!,217,80,33,330,640,704
My Persian is at the vet.,222,81,34,337,640,4500
"All you need is patience, understanding, and be a witness to who broke that expensive vase last week.",242,66,45,353,640,501
He wouldn't agree until I told him he could eat both of you.,212,70,35,317,640,3006
"When your famous,you can grab a pussy whenever you want!",221,49,45,315,640,804
"Yeah, well they said Trump becoming president was not possible, either!",239,66,44,349,640,2197
The only downside is that it needs to recharge for 18 hours a day.,230,70,40,340,640,1438
Now run in front of him and let’s see how long I can stay on.,227,73,38,338,640,3749
When I get her going she really purrs!,223,67,39,329,640,2012
Wait'll you see what's riding the dog.,223,72,37,332,640,4080
I just park her in a patch of sun to recharge.,215,74,34,323,640,372
Cuts my commute and life expectancy in half.,201,74,30,305,640,1194
I call it a Cat-ilac.,233,71,40,344,640,4223
My first rodeo?  Why do you ask?,208,68,34,310,640,2924
I can't believe we didn't figure this out sooner.,208,90,26,324,640,4278
The best part of the ride is when the dog gets loose.,204,70,32,306,640,1243
This model came with a 9-life warranty.,223,82,33,338,640,2696
Next week we'll work on getting that pig in the shed to fly.,215,84,30,329,640,3975
I call her 'Fleabiscuit',204,64,34,302,640,1261
"I always say, ""keep your friends close and your enemies closer.""",239,82,37,358,640,3591
"I got the idea when I heard Trump say, “just grab ‘em…”",231,48,47,326,640,2736
Watch when I bark!,220,67,37,324,640,4890
The cat said if I took a test drive there would be a nice meal waiting for me at the end.,224,70,37,331,640,1707
"What, you've never seen an emotional support kitty in training?",193,71,28,292,640,2
He was a rescue.,196,65,31,292,640,1411
"She has a smooth trot and
comes with nine lives or 
ninety thousand miles.",230,69,39,338,640,1157
It's ok - he's vegan,224,81,33,338,640,4036
"Today, we won the rat race.""",247,71,43,361,640,466
"Hey, when you’re a star, you can grab a pussy!",244,60,46,350,640,4090
Told you decriminalizing marijuana had benefits.,207,70,32,309,640,4486
"Herding them isn’t that hard, it’s feeding them where you have to be careful.",223,68,37,328,640,2132
We're herding cats.,233,70,39,342,640,3924
"When you're a star, they let you do it.",241,65,43,349,640,3943
"Don’t worry fellas, he identifies as a horse!",227,68,38,333,640,835
We’re on our way to help a fireman stuck in a tree.,244,67,43,354,640,4926
It's perfectly safe ... he comes from a no kill shelter.,245,73,41,359,640,2637
It's a rescue.,225,77,34,336,640,482
"Don't knock my ride, fellas. This baby purrs.",225,77,34,336,640,2590
You should hear the engine on this baby purr!,227,73,36,336,640,3668
This mouse in New Your City_Smiled as she rode on a kitty._They returned from the ride_With the mouse inside_And the smile on the face of the kitty.,240,58,45,343,640,4572
She corners like a dream and listen to that purr.,237,75,38,350,640,4541
This is his eighth life. He’s mellowed.,202,76,28,306,640,4495
It’s jerry and tom now,208,75,30,313,640,4406
"‘Some whispering, mostly catnip.’",214,74,32,320,640,955
The first step was to find a cat with a mouse food allergy.,213,76,31,320,640,2807
You become friends with the dog.  That's how.,222,66,37,325,640,3682
Therapy animals really do reduce anxiety.,206,62,34,302,640,2377
We’re in the majority. It’s time to start acting like it.,226,77,34,337,640,3409
The dog owed me a favor.,224,89,29,342,640,1082
"No worries, she's a vegan.",224,72,35,331,640,2252
It's actually easier than herding cats.,225,81,32,338,640,1851
This one's a vegan.  Sorry about last week.,246,72,41,359,640,3543
You haven't told me yet what happened to the previous 27 test pilots.,224,69,36,329,640,349
Who called for an U-Purr?,236,61,42,339,640,3571
"Mileage isn't great,but the wow factor is killer.",224,74,34,332,640,4508
"Because I'm a star, I just grabbed the pussy and he let me!",224,60,39,323,640,3604
"The riding is easy, it's the herding that's the challenge.",235,76,36,347,640,1733
"When you've participated in the number of scientific experiments I have, you learn a little about training.",240,74,38,352,640,4526
The best part is all I need to do to steer the thing is point a laser where I want to go.,243,57,45,345,640,1322
It’s a sweet ride until he has to refuel.,227,64,38,329,640,1997
It's not exploitation if I call him a service animal.,227,64,38,329,640,2190
Riding's easy - it's herding them that's tough.,204,66,31,301,640,3706
My other cat is a Persian.,222,71,34,327,640,1452
It's a long story.,224,86,29,339,640,1028
"Once they legalized recreational catnip ...
it was easy.",228,56,41,325,640,1713
"Once I convinced him that curiosity killed the cat, the rest was easy.",217,78,30,325,640,3877
"He responds to ""Kitty-up.""",239,75,37,351,640,4078
You gotta say ‘kitty up’!,210,70,31,311,640,1791
It works like magic until the dog barks.,237,68,39,344,640,539
"Actually, they crave discipline.",231,66,38,335,640,435
"It's the journey, not the destination.",227,82,31,340,640,4665
It's consensual.,211,78,28,317,640,4137
The trick is to always remember your safe word.,228,74,34,336,640,469
"it's pronounced ""U-PURR"" not ""UBER""",229,58,40,327,640,4805
"Of course, at the end of the ride, he still eats me.",231,73,35,339,640,2221
Now all we need is a laser pointer!,261,62,47,370,640,227
I learned how to use a can opener.,226,61,38,325,640,4569
Couldn't resist. She was a rescue.,231,78,33,342,640,1056
Did you ever see such a sight in your life?,221,57,38,316,640,773
He's dependable and gets pretty good mileage — except for when he sees a laser pointer.,213,73,30,316,640,3300
He's on a strict vegan diet.,220,67,34,321,640,312
Who says you can't complete your bucket list?,227,69,35,331,640,2357
This thing goes like a cat out of hell.,215,63,34,312,640,1899
My other ride is a Great Dane.,216,71,31,318,640,3188
Turns out he just wanted to be scratched behind the ears!,193,68,26,287,640,1361
He's a Republican.. keeps those blinders on all the time and goes anywhere I tell him...,252,64,43,359,640,108
How do you like my Furrari?,209,63,32,304,640,830
The trick is finding one on its ninth life.,214,72,30,316,640,1414
The key is to avoid mirrors.,218,83,27,328,640,1793
Sure beats herding them.,220,68,33,321,640,783
I think I’ve solved our cat problem!,220,76,30,326,640,175
Sometimes you have to think outside the litter box.,243,68,39,350,640,4686
I'm still working out the dismount part.,230,91,27,348,640,3280
Her name's Flea Biscuit.,229,71,34,334,640,1970
Check it out. This baby really purrs,220,70,32,322,640,2445
Got him from a little-old-lady...& he still has a few more lives left.,240,76,35,351,640,508
"All this time, we just had to rub their tummies a little.",223,72,32,327,640,568
I got tired of the rat race,218,63,34,315,640,3653
I Added Some Medical Marijuana to the Catnip,222,63,35,320,640,2096
My Jaguar is in the shop and this is all they could come up with for a loaner.,236,81,32,349,640,3671
"Said the mouse on a cat with a blinder,
To two friends who were smiling behind her,
""It's so lovely to ride,
While on top and outside"",
But the cat will laugh last should he find her.",218,60,35,313,640,2892
"What can possibly go wrong, guys?",236,70,36,342,640,289
It's a hybrid.,228,64,36,328,640,331
You just gotta start when they're kittens.,233,89,28,350,640,628
"Barring any unforeseen yarn balls, we’ll be there by noon.",243,74,36,353,640,2913
Kitty-up?,223,68,33,324,640,118
We're going to his place for dinner.,227,65,35,327,640,1089
The farmer's wife is going to freak out when she sees this!,230,59,38,327,640,1622
"Seriously, guys.  Ever since I got out of that maze, I feel like I can conquer anything.",224,71,32,327,640,1886
Its my new therapy cat.,223,54,38,315,640,3435
"If you have to ask the price, you probably can't afford it.",230,67,35,332,640,2786
It's a Catillac,208,73,27,308,640,367
"Yeah, it's a little unsafe, but you should hear this bad boy purr.",229,58,38,325,640,1823
"Okay, now one of you guys run up ahead--I wanna see how fast he can go!",242,67,38,347,640,2329
"Seriously, I don't know why we didn't think of this earlier?",229,90,26,345,640,4324
The dog was a big help.,259,92,33,384,640,4532
When I get there?  I don't know - I imagine I'll run like hell.,263,73,41,377,640,1808
He's not so bad. He just invited me for lunch.,221,76,29,326,640,3232
"Sorry, buddy, this is the fe-line.  The B -Line is across town.",231,64,36,331,640,2177
"Yeah, she really purrs.",237,87,29,353,640,2010
Keep your friends close and your enemies closer!,231,72,33,336,640,1648
"After he drops me off, he promised to take you both out for dinner.",232,70,34,336,640,4679
"If  you're  rich, you can grab one and they won't do anything",232,51,41,324,640,1843
It’s my new Catilac.,213,70,29,312,640,55
I got the video of him peeing on the bed.....,225,54,38,317,640,1066
"I don't know about you guys, but I'm smelling a nursery rhyme here!",239,61,39,339,640,2563
You have to think outside the litterbox.,234,71,34,339,640,3103
"I learned it from Trump.  If you tell enough lies, you can get anybody to do anything.",226,60,36,322,640,2388
We're going after the farmer's wife. Care to join us?,252,78,36,366,640,821
You have to make him believe it was his idea... like our president.,231,66,35,332,640,3519
"If you can get the dog in here, I'll show you the turbo.",252,67,40,359,640,3812
Ubercat,222,73,30,325,640,238
My other cat is a Siamese.,231,79,30,340,640,2655
First step is to raise them on a strict vegan diet.,218,70,30,318,640,203
My emotional support animal.,247,63,40,350,640,786
Cat whisperer.,240,77,33,350,640,2058
We are on a blind date.,228,63,35,326,640,989
Sorry I'm late. She stalled in a sunbeam.,215,54,35,304,640,2367
She's a gift from my husband.,214,56,34,304,640,3464
My other car's a Cheetah,231,65,35,331,640,2722
Take away the distractions and this baby really purrs.,217,74,28,319,640,3314
Purrs like a kitten.,243,81,32,356,640,569
Ha! And humans say you can't herd cats.,232,76,31,339,640,3527
"I know it's kinky, but she's into horseplay.",237,74,33,344,640,2939
"It’s a loaner, my mouserati is in the shop.",237,82,30,349,640,2656
Millions of years and no one ever had the guts to throw a saddle on one of these things.,220,73,29,322,640,1116
Have you ever seen such a sight in your life?,247,70,37,354,640,439
"Actually, this IS my first rodeo.",224,81,27,332,640,4260
My new ride really purrs.,228,81,28,337,640,4195
It's my therapist's idea,240,89,28,357,640,2495
It's a very smooth ride until he sees a dog.,224,78,28,330,640,3873
"Cool, right?  Just one question: does anyone know how long catnip lasts?",190,52,29,271,640,311
Not to worry. She's a vegan.,229,73,31,333,640,4870
"Hey guys! Have you heard of the new ride-share service, Upurr?",218,76,27,321,640,4841
I’d rather ride on a cat than in one.,216,88,22,326,640,4370
It's called thinking outside the litter box.,257,86,33,376,640,3617
3D printer.,239,63,37,339,640,4233
"Turns out, you can just grab 'em and they let you do whatever you want.",229,56,37,322,640,4070
Who called for an Uber?,239,68,35,342,640,4415
He's good for fifty miles or until he eats you.,244,66,37,347,640,582
Just wait until you hear this baby purr!,219,81,25,325,640,826
And yet they have the humans completely buffaloed.,238,75,32,345,640,1481
I'd rather you didn't pet him. He's working right now.,205,74,24,303,640,3394
I just reminded him what happens to the ones who get too curious.,225,63,33,321,640,4588
He's my therapy pet.,229,63,34,326,640,4089
Cat-a-lac...all-terrain and cleans its own chassis,229,71,31,331,640,3260
"He’s quite poor at dressage, but an excellent jumper.",233,71,32,336,640,4878
It's the 2019 Catillac.,242,61,38,341,640,3336
I decided to get out of the rat race once and for all.,230,66,33,329,640,1760
Rides great but parking is impossible,233,68,33,334,640,935
"It’s a game of cat-and-mouse—
I won.",235,64,35,334,640,3830
...but keep your enemies closer.,230,87,25,342,640,888
"On her days off, she rides the dog.",228,80,27,335,640,2439
"Heading back to the hypnotist, need anything?",257,94,29,380,640,2905
Ambien,231,66,33,330,640,3274
I guess you guys must have been in the control group.,235,66,34,335,640,4345
You ladies into bad boys?,223,66,31,320,640,4780
"It’s not quite a Jaguar, but it’s still a nice ride",234,73,31,338,640,4072
She's fast and runs great!  What do I care that the last owner disappeared?,230,73,30,333,640,2726
I'm not exactly sure what to feed him.,233,67,33,333,640,4505
He really thinks I'm the voice inside his head,225,59,34,318,640,4396
When you're a star they let you do it. You can do anything...,221,51,36,308,640,486
Why the surprised looks?  I'm Amish.,242,78,31,351,640,3211
No thanks; we'll walk.,229,64,33,326,640,898
Do you like my Catillac?,228,66,32,326,640,2675
"Don't worry, my insurance covers up to nine lives.",225,56,35,316,640,1271
"This was the easy part, now I'm off to herd Congress.",229,53,37,319,640,4894
We met on kink.com.,220,55,34,309,640,4348
Isn't Amazon great!?,254,56,42,352,640,1131
Just got her tuna'd up and she's purring like a kitten again,237,66,34,337,640,4432
My other cat is a cougar.,223,70,29,322,640,1078
I'm considering trading it in for a Jaguar.,221,58,33,312,640,4414
"So who will never amount to anything now, Janet?",239,67,34,340,640,611
"The blinders are more for his self-esteem, to be honest.",229,79,27,335,640,4196
Find yourselves a dog and we'll be reining cats and dogs.,238,58,37,333,640,3407
He broke like a tabby but he rides like a calico.,209,68,26,303,640,4440
The dealer assured me it's vegetarian.,240,59,37,336,640,649
"Yeah, I voted for Trump.  Why do you ask?",261,54,44,359,640,4895
It is amazing what you can get away with using  catnip and weed.,243,58,38,339,640,1616
"You just have to say ""Kitty-up""",216,64,29,309,640,3221
"First, you have to convince him that he's a horse. 
Then, you have to convince him that you're a human. The rest is easy.",241,64,35,340,640,4837
He lost a bet with the Siamese.,231,76,28,335,640,2389
"When you ride a cat, nobody knows you’re a mouse.",226,78,26,330,640,1124
"Fluffy and I will chase after the farmer’s wife, you two run up the clock.",224,58,33,315,640,189
It's safer than Uber,218,62,30,310,640,4427
"When you're a star, they let you do anything.",211,60,29,300,640,245
The hardest part was opening the tuna,245,74,32,351,640,4614
"In VR, nobody knows you're a mouse.",223,65,30,318,640,3497
"Milk, bread, cheese... anything else?",236,68,32,336,640,610
"They let anyone adopt,
they don’t even ask what you’re going use them for",229,66,31,326,640,3766
It's the greatest invention since sliced cheese.,232,60,34,326,640,4700
It’s amazing what they will let you do when you’re famous,225,66,30,321,640,910
It's important to avoid mirrors.,241,71,32,344,640,1039
"All those cat stories, ""Fake News""",246,61,37,344,640,2275
I'm planning to take them off when we get to my ex's.,242,82,28,352,640,4608
"Some guy named  ""Trump"" said that you could get away with putting your hand on a pussy and well here I am!",238,45,41,324,640,1748
So it turns out the cat's an idiot.,240,62,35,337,640,2932
For such an old model she purrs like a kitten.,237,73,30,340,640,3396
"26,578 “likes” so far",251,66,36,353,640,2535
He went vegan last year.,213,68,26,307,640,2212
What can I say? I'm a cat whiskerer.,235,58,35,328,640,559
"Once I discovered he's vegan, the rest was easy.",241,75,30,346,640,836
"Jump on, before the effects of the cat nip wear off!",225,91,20,336,640,1985
"Kitty-up"" works for me",247,81,29,357,640,1035
I always wanted a Catillac.,253,66,36,355,640,1954
"I call him ""Seabiscat""...",237,69,31,337,640,1780
"Yeah, and the cat you rode in on.",221,72,26,319,640,624
I told you not to eat those mushrooms.,238,80,27,345,640,32
It's a rental,215,68,26,309,640,434
What do you think of the new Catillac?,214,62,28,304,640,2261
It’s the dismount that’s concerning.,206,70,23,299,640,427
The only thing I worry about is the president grabbing it.,251,51,41,343,640,2956
This baby really purrs!,239,72,30,341,640,803
He promised me a ride if I would make him a meal.,217,66,27,310,640,984
"Some idiot told him they let you do anything when you're a star -
and he went out and grabbed himself a pussy...",232,57,34,323,640,1310
I can't believe no one has tried this before,246,71,32,349,640,212
"Say what you want, but it's safer than Uber.",259,71,35,365,640,825
"It gets me from point A to point B, but when my lease is up I'm getting a Jaguar!",227,64,30,321,640,1172
Who knew cats were so bad at poker?,224,70,27,321,640,4559
I'm heading to the dog park.,253,75,32,360,640,4387
He behaves as long as I speak with a dog's accent.,225,57,32,314,640,3491
What he can't see won't feed him.,230,68,29,327,640,3785
It'll make herding them so much easier.,229,70,28,327,640,4328
Check out my Catallac,241,67,32,340,640,139
He identifies as a race horse.,259,73,34,366,640,1919
Now this is what I call house broken.,226,68,28,322,640,2247
Who says you can’t herd cats?,225,70,27,322,640,2305
I am the cat whisperer.,241,80,27,348,640,3712
I’m off to accept my Nobel Peace Prize.,245,64,34,343,640,186
It's virtual reality.  He thinks he stalking a mouse.,240,74,29,343,640,3242
He’s been fixed more ways then you can imagine.,233,59,33,325,640,2518
She’s my emotional service predator.,204,54,28,286,640,3716
It wasn’t easy but he’s now fully mouse trained,240,58,35,333,640,3938
Adding cannabis to the catnip was all it took.,253,66,35,354,640,3195
Heading over to PetCo ... want anything?,202,55,27,284,640,1907
Scientists reveal most common theme in mice dreams,237,82,25,344,640,1444
I bought a can opener.,222,49,34,305,640,2712
"As long as he doesn't roll over, it's perfectly safe.",243,83,26,352,640,4729
The real trick is knowing when she’s going to roll over on her back!,235,78,26,339,640,1912
A trap? How could it be a trap?,240,81,26,347,640,268
"Our therapist said role change might ease the tension.""",237,66,31,334,640,3507
"Once they're broken, they're total pussies.",253,69,33,355,640,3852
"As you can see, he's a Trump supporter.",247,59,36,342,640,2816
Tell mom not to wait up.,230,64,30,324,640,1937
It only works right after he comes back from the vet.,242,74,29,345,640,2004
It's a self-driving cat. What could go wrong?,228,60,31,319,640,2240
The trick is to use alternative facts.,217,61,28,306,640,3096
And when you get her above 60... Wow! You oughta hear her purr!,224,60,30,314,640,3442
I'm safe until I dismount,209,69,23,301,640,285
"When you’re famous, they just let you grab ‘em by the pussy.",249,57,37,343,640,1501
He says the blinders give him 'plausible deniability.',218,56,30,304,640,4857
It's a conservative cat -- it was already into wearing the blinders.,243,53,37,333,640,1971
"I haven't finished reading the manual, but the salesman said fuel wouldn't be a problem.",241,67,31,339,640,1186
He is a vegan from California,247,55,37,339,640,1431
"You control the cat, you control the house.",231,66,29,326,640,4219
Do you by any chance know where the closest litter box is?,236,69,29,334,640,3368
Demouseticated Cat,221,65,27,313,640,2761
The blinders are just ornamental.  It's the LSD that makes this work.,247,60,35,342,640,635
The dog had fleas,231,71,27,329,640,2023
"To London, of course, to see the queen.",237,59,33,329,640,4307
I got the idea from the way Mitch McConnell run s the Senate.,229,54,33,316,640,1530
Herding them is the hard part.,222,60,29,311,640,2315
"Finally, a truly domesticated cat!",223,58,30,311,640,3047
"Yes, this is my first rodeo. Why?",237,77,26,340,640,2960
My therapist recommended it before she disappeared.,227,63,29,319,640,2517
It's zippy but the emissions are terrible.,231,81,23,335,640,3334
Got the basic idea from a Fox News story about Trump and the Republican Party,243,57,35,335,640,4288
I love herding cats.,244,68,31,343,640,4869
"Once he stopped focusing on the obvious,we were good to go.",237,74,27,338,640,1551
She wanted to atone for millenia of feline aggression. I wanted a ride. It's worked out for both of us.,237,74,27,338,640,3856
But the dismount is problematic.,224,79,22,325,640,1751
The hard part was getting her to believe she’s still in charge.,233,74,26,333,640,3325
"He rides fine, but I am a little worried about feeding time.",234,72,27,333,640,4737
"More often dressage, but steeplechase if he sees a good snack opportunity.",234,77,25,336,640,922
She really purrs like a kitten.,238,69,29,336,640,2380
"Three words, cognitive behavioral therapy..",222,80,21,323,640,4113
