caption,unfunny,somewhat_funny,funny,count,contest
At least now we won't look like hypocrites driving around with a 'Save the Whales' bumper sticker.,111.0,52.0,31.0,194.0,535
I don't complain about the junk in your car.,113.0,45.0,33.0,191.0,535
Quit your blubbering back there.,113.0,42.0,33.0,188.0,535
Then why did you have the bumper sticker?,117.0,33.0,37.0,187.0,535
"Ok, we freed Willie. Now what?",105.0,50.0,26.0,181.0,535
"O.K., we saved it. Now what?",108.0,43.0,29.0,180.0,535
"OK, OK, wrong sperm bank.",111.0,37.0,32.0,180.0,535
I think it's time we told him he's adopted.,108.0,43.0,29.0,180.0,535
"I said we should get a hatchback, not a humpback.",112.0,34.0,33.0,179.0,535
"I should've read the fine print when they said ""adopt a whale"".",106.0,46.0,27.0,179.0,535
The whales aren't going to just save themselves.,105.0,48.0,26.0,179.0,535
"You have to admit, that salesman was good.",106.0,46.0,27.0,179.0,535
Shouldn't we buckle him in if we're truly out to save them?,108.0,41.0,29.0,178.0,535
"When we get to Customs, just act nonchalant.",100.0,56.0,21.0,177.0,535
Trust me; in five years echolocation will have completely replaced GPS.,105.0,46.0,26.0,177.0,535
Ever wonder how he knows we are taking him to the vet?,103.0,50.0,24.0,177.0,535
"I didn't realize ""Save the Whales"" included transportation.",108.0,40.0,29.0,177.0,535
Worms. What did you use?,108.0,42.0,28.0,178.0,535
Will you quit your blubbering back there!,106.0,39.0,28.0,173.0,535
This is the last time we buy seafood at Costco.,111.0,29.0,33.0,173.0,535
"Warning - ""Objects in mirror are bigger than they appear""",101.0,48.0,23.0,172.0,535
"There goes the ""new car smell.""",104.0,42.0,26.0,172.0,535
He keeps asking to listen to some podcast.,108.0,34.0,30.0,172.0,535
We're at the border.......... I'll do the talking!,101.0,47.0,23.0,171.0,535
"If I hear any more blubbering back there, I'm going to stop this car.",101.0,47.0,23.0,171.0,535
I didn't say anything when you took all those seashells.,100.0,48.0,22.0,170.0,535
How many do you plan on saving?,101.0,45.0,23.0,169.0,535
"... ""hatchback""... ""humpback"", it's an honest mistake...",104.0,39.0,26.0,169.0,535
We could've just gotten the bumper sticker.,103.0,44.0,24.0,171.0,535
I'm tired of him spouting off. Next time he swims home.,101.0,44.0,23.0,168.0,535
OK. Willie's free. Now what?,100.0,46.0,22.0,168.0,535
"Hey back there, stop your blubbering!",97.0,51.0,19.0,167.0,535
We saved him. Now what?,103.0,39.0,25.0,167.0,535
"Call it the Mother Theresa approach,'If you can't save all the whales, just save one.'",100.0,45.0,22.0,167.0,535
"Oh, like you NEVER bring work home with you.",102.0,41.0,24.0,167.0,535
"OK, we saved a whale. Now what?",102.0,40.0,24.0,166.0,535
"Next time, I'm thinking catch and release.",100.0,47.0,21.0,168.0,535
I think he'd do much better in a different school.,101.0,38.0,24.0,163.0,535
I really miss that New Car smell,96.0,48.0,19.0,163.0,535
Not all hitchhiking whales are killer whales.,109.0,25.0,31.0,165.0,535
He hates going to the vet.,95.0,49.0,18.0,162.0,535
I got him registered as a service animal.,107.0,31.0,28.0,166.0,535
"No, I CAN'T move my seat up any farther.",105.0,28.0,28.0,161.0,535
Now we'll see how smug the Johnsons are about their rescue dog.,97.0,44.0,20.0,161.0,535
"My Dad said his first car had fins, too.",101.0,36.0,24.0,161.0,535
Because I believe that Save the Whales should mean more than a bumper sticker. That's why.,98.0,41.0,21.0,160.0,535
"I wanted to buy a goldfish, but this was all that Costco had.",99.0,39.0,22.0,160.0,535
One more block and she'll be out like a light.,96.0,45.0,19.0,160.0,535
How much bigger are objects supposed to appear in this mirror?!,99.0,39.0,22.0,160.0,535
The kids are awfully quiet.,101.0,34.0,24.0,159.0,535
Couldn't we have just bought the bumper sticker?,100.0,36.0,23.0,159.0,535
The hotel soaps were one thing....,99.0,38.0,22.0,159.0,535
There it is again. You're telling me you don't hear that sound?!,99.0,37.0,22.0,158.0,535
"What's the big deal. We're going to Sea World, he's going to Sea World.",102.0,34.0,24.0,160.0,535
I think they'll still want a puppy.,100.0,38.0,22.0,160.0,535
How many whales do you plan on saving?,90.0,54.0,13.0,157.0,535
We always buy more than we need at Costco.,100.0,34.0,23.0,157.0,535
What’s the point of a hybrid if you can’t save the whales?,99.0,36.0,22.0,157.0,535
OK. We have a whale. Next on the list is a tire from a B-17.,101.0,32.0,24.0,157.0,535
He looks smaller in the mirror.,95.0,44.0,18.0,157.0,535
"You know, most couples start with a dog.",96.0,42.0,19.0,157.0,535
Couldn't we have just opted for the 'Save the Whales' bumper sticker?,97.0,39.0,20.0,156.0,535
Maybe we shouldn't buy our fish at Costco.,99.0,35.0,22.0,156.0,535
"Don't worry, things always look larger in those mirrors.",95.0,43.0,18.0,156.0,535
I told you objects in the rear view mirror look closer than they appear,102.0,29.0,25.0,156.0,535
"What we don't eat tonight, we'll freeze.",95.0,39.0,19.0,153.0,535
You should have spouted before we left.,102.0,28.0,25.0,155.0,535
"What do they mean by ""objects in mirror closer than they appear""?",100.0,28.0,24.0,152.0,535
Did you feel a hump back there in the road?,102.0,24.0,26.0,152.0,535
Objects in mirror are larger than they appear.,95.0,38.0,19.0,152.0,535
"He was cute, you said. He won't get that big, you said.",98.0,34.0,21.0,153.0,535
Now we have to find a pet friendly motel with a pool.,96.0,35.0,20.0,151.0,535
Maybe we should rethink Costco.,99.0,29.0,23.0,151.0,535
That squeaking noise? The mechanic said it was just a fluke.,98.0,31.0,22.0,151.0,535
You do know that the souvenir shop also sold t-shirts.,95.0,37.0,19.0,151.0,535
"Look, he said he was endangered, what was I supposed to do, not give him a ride?",90.0,46.0,14.0,150.0,535
And how exactly do you intend to free Willy?,97.0,32.0,21.0,150.0,535
"I don't think ""save the whales"" means bring them to church.",98.0,29.0,22.0,149.0,535
"I could have sworn their website said ""a whale of a sale"", not ""sale of a whale"".",93.0,39.0,17.0,149.0,535
I'm having second thoughts about this whole sperm donor thing.,104.0,17.0,28.0,149.0,535
"""For me, the free whale closed the deal.",93.0,39.0,17.0,149.0,535
I can still smell the beach.,96.0,33.0,20.0,149.0,535
I think they will like it. Everyone brings wine.,95.0,35.0,19.0,149.0,535
"If he dies, you have to flush him down the toilet.",98.0,31.0,21.0,150.0,535
Most people just pickup a couple shells.,94.0,36.0,18.0,148.0,535
"On the plus side, we get to use the carpool lane.",89.0,43.0,14.0,146.0,535
I always wanted a car with fins.,96.0,29.0,21.0,146.0,535
"Well, you can't expect him to walk.",90.0,41.0,15.0,146.0,535
Seafood's just cheaper at Costco.,92.0,37.0,17.0,146.0,535
Don't let him pick the music. He likes all this high-pitched squealing stuff.,90.0,41.0,15.0,146.0,535
It's not his breath that bothers me; it's that I have to put my seat all the way forward.,95.0,31.0,20.0,146.0,535
I know it will be crowded but you know how much he loves the beach.,93.0,35.0,18.0,146.0,535
When do you think we should tell him he's adopted?,93.0,35.0,18.0,146.0,535
"Ever since we left the beach, the kids haven't said a word.",96.0,29.0,21.0,146.0,535
we've got to stop shopping at Costco.,100.0,26.0,23.0,149.0,535
The migration of the humpbacks seemed a lot more majestic before they started hitchhiking.,94.0,31.0,19.0,144.0,535
I clearly said hatchback.,99.0,21.0,24.0,144.0,535
What exactly are we saving the whales from?,94.0,31.0,19.0,144.0,535
What did you think I meant when I said I wanted to be a sperm donor?,96.0,27.0,21.0,144.0,535
"Look, give it a rest. If you were endangered, I'd give you a ride too.",90.0,39.0,15.0,144.0,535
"You know why they kicked us out of the apartment, right?",93.0,33.0,18.0,144.0,535
"Next time, we go to Costco with a list.",96.0,27.0,21.0,144.0,535
Remember when our biggest worry used to be the elephant in the room?,96.0,27.0,21.0,144.0,535
Are you saying the krill is gone?,94.0,31.0,19.0,144.0,535
Our concern should've ended with the bumper sticker!,91.0,36.0,16.0,143.0,535
Objects in mirror are closer than they appear,97.0,24.0,22.0,143.0,535
So we're gonna fight about this now too?,88.0,44.0,12.0,144.0,535
"Ok, ok...next time we want fish we won't go to Costco.",93.0,31.0,18.0,142.0,535
"When you suggested we use the Sperm Bank, I apparently misunderstood.",91.0,35.0,16.0,142.0,535
"Next time, just offer to bring wine, okay?",92.0,33.0,17.0,142.0,535
See what happens when you buy seafood from Costco?,91.0,34.0,16.0,141.0,535
Next time the vet is coming to our house.,92.0,32.0,17.0,141.0,535
"I told you, the sign said 'Free the Whales,' not 'Free Whales.'",92.0,32.0,17.0,141.0,535
What are you blubbering about back there?,94.0,28.0,19.0,141.0,535
I wish you would have left him at home so he doesn't go spouting off during dinner.,90.0,33.0,16.0,139.0,535
This is bigger than both of us.,93.0,27.0,19.0,139.0,535
Where did you say you found that sperm donor?,92.0,29.0,18.0,139.0,535
I finally catch something and you're complaining?,88.0,37.0,14.0,139.0,535
I would've preferred a blue whale too... But at some point you've got to be practical.,92.0,29.0,18.0,139.0,535
This is the last time I order the Seafood Surprise.,88.0,37.0,14.0,139.0,535
Hatchback. Humpback. Reasonable mistake.,92.0,29.0,18.0,139.0,535
"You sure about this? The goldfish only lasted a week.""",86.0,41.0,12.0,139.0,535
The poor guy probably doesn't even know that we are going to the b-e-a-c-h.,87.0,39.0,13.0,139.0,535
You're the one that keeps saying we've got to save them!,93.0,27.0,19.0,139.0,535
It's just until he finds a place of his own.,89.0,35.0,15.0,139.0,535
That Costco membership has really been saving us money.,95.0,31.0,18.0,144.0,535
All I know is that it's closer than it appears in the mirror.,94.0,30.0,18.0,142.0,535
I tried to leave him home but he wouldn't stop blubbering.,95.0,28.0,19.0,142.0,535
Please tell me you didn't throw the receipt away.,88.0,42.0,12.0,142.0,535
And you thought dog breath was bad.,87.0,38.0,13.0,138.0,535
"If you call me Ishmael one more time, I'm calling a divorce attorney.",96.0,20.0,22.0,138.0,535
"You're right, he's getting too big for the car seat.",86.0,40.0,12.0,138.0,535
There's a catch,91.0,30.0,17.0,138.0,535
"I swear, the salesman said hatchback, not humpback.",91.0,30.0,17.0,138.0,535
"The kids are kind of quiet, don't you think?",93.0,26.0,19.0,138.0,535
I could've sworn they said 'hatchback'.,95.0,22.0,21.0,138.0,535
I feel like such a fool now that you explained sperm donation to me...,95.0,22.0,21.0,138.0,535
"I told you at the pet store, ""Sure, it's cute now... but it's going to get bigger.""",89.0,34.0,15.0,138.0,535
I caught it -- you clean it.,88.0,35.0,14.0,137.0,535
This is the last time I ever help you move.,88.0,35.0,14.0,137.0,535
How was I supposed to know he was gonna sing the whole way?,89.0,33.0,15.0,137.0,535
"I could have sworn the salesman said ""hatchback.""",88.0,34.0,14.0,136.0,535
"Next time, pay the damn delivery fee.",91.0,28.0,17.0,136.0,535
I told you I was good at carnival games.,89.0,32.0,15.0,136.0,535
"Relax, everything looks bigger and closer in the rear view mirror.",86.0,38.0,12.0,136.0,535
My dad's car had fins.,90.0,30.0,16.0,136.0,535
He came out of the blue.,90.0,30.0,16.0,136.0,535
You understood when it was a therapy dog.,88.0,34.0,14.0,136.0,535
Turn it up. He loves this podcast.,90.0,30.0,16.0,136.0,535
You smell it too?,93.0,24.0,19.0,136.0,535
I ordered a Hatchback and they gave me a Humpback.,89.0,31.0,15.0,135.0,535
Would it be rude to stop for sushi?,91.0,27.0,17.0,135.0,535
I just couldn't pass up Sea World's going out of business sale.,93.0,23.0,19.0,135.0,535
Oh you wanted okra. The text said orca.,85.0,39.0,11.0,135.0,535
"If you guys want to stop for plankton, I know a good spot.",89.0,31.0,15.0,135.0,535
No legs. Needed a ride. What else could I do?,85.0,39.0,11.0,135.0,535
"Well, you're the one who said if I could catch him I could keep him.",87.0,34.0,13.0,134.0,535
So go ahead. Call me Ishmael.,92.0,24.0,18.0,134.0,535
"So maybe we can just do a ""Save the Whales"" bumper sticker next time?",90.0,28.0,16.0,134.0,535
Now do you believe me that sea levels are rising?,83.0,39.0,10.0,132.0,535
"Now that we saved one, no more protests, OK?",87.0,31.0,14.0,132.0,535
Was that you?,91.0,23.0,18.0,132.0,535
Their migration routes are unpredictable.,84.0,37.0,11.0,132.0,535
"I'm pretty sure I said ""hatchback"", not ""humpback""...",88.0,29.0,15.0,132.0,535
That's not what I meant when I said we should hump back there.,93.0,19.0,20.0,132.0,535
Maybe you should drive ... the LSD is kicking in.,86.0,33.0,13.0,132.0,535
What is he blubbering about this time?,85.0,35.0,12.0,132.0,535
I can't handle another hour listening to that blow hole.,91.0,23.0,18.0,132.0,535
"Look, I don't care how it actually happened, but you've got to stop saying it's just a fluke.",93.0,24.0,18.0,135.0,535
You want to save the whales only when it's convenient for you.,88.0,28.0,15.0,131.0,535
"Because he doesn't bark out the window, that's why.",88.0,28.0,15.0,131.0,535
Next year we take the Greenpeace tote bag.,84.0,36.0,11.0,131.0,535
"Okay, that's the downside of shopping at Costco.",92.0,20.0,19.0,131.0,535
"Come on, how often does Sea World have a clearance sale?",85.0,34.0,12.0,131.0,535
Usually this makes her fall asleep.,92.0,20.0,19.0,131.0,535
Maybe getting the sushi at Costo wasn't such a good idea.,91.0,22.0,18.0,131.0,535
I think we're in Melville.,88.0,28.0,15.0,131.0,535
"It says your drop-off location is the Pacific Ocean, is that correct?",85.0,34.0,12.0,131.0,535
"You know you can download whale sounds, right?",90.0,24.0,17.0,131.0,535
Can't you just bring shells home like everybody else?,86.0,32.0,13.0,131.0,535
Hunters do it with deer all the time.,89.0,26.0,16.0,131.0,535
We freed Willy. Now what?,89.0,26.0,16.0,131.0,535
"In a couple years she'll be old enough to drive herself to swim practice,",88.0,28.0,15.0,131.0,535
"He's not heavy, he's my blubber.",91.0,22.0,18.0,131.0,535
Great. You-know-who is being a humpback-seat driver again.,93.0,18.0,20.0,131.0,535
"Hatchback, Humpback--there's just no pleasing you, Janice.",89.0,26.0,16.0,131.0,535
I told you that buying a raffle ticket in Iceland was not a good idea,86.0,32.0,13.0,131.0,535
I don't think this is what they meant by 'adopt a whale.',91.0,24.0,17.0,132.0,535
I told them I wanted a car with fins.,88.0,30.0,14.0,132.0,535
Would you have let him stand there with his flipper out?,93.0,20.0,19.0,132.0,535
You know he hates being left alone at home.,87.0,29.0,14.0,130.0,535
"Define ""save.""",86.0,31.0,13.0,130.0,535
"Well, at least he stopped blubbering.",91.0,21.0,18.0,130.0,535
What about my sperm count?,89.0,25.0,16.0,130.0,535
"It's just for a few days, until he can find a new apartment.",87.0,29.0,14.0,130.0,535
Let's stop at Red Lobster and scare the hell out of the manager.,87.0,29.0,14.0,130.0,535
"Remember, when we get to the drive-in, he's 12.",86.0,31.0,13.0,130.0,535
He always spouts off when he's in the backseat.,84.0,35.0,11.0,130.0,535
Look at this big jerk tail-gating.,89.0,25.0,16.0,130.0,535
Objects may be closer than they appear.,91.0,26.0,16.0,133.0,535
If I only have a picture they'll say it's Photoshopped.,87.0,28.0,14.0,129.0,535
Turn up the radio if you don't like his singing.,90.0,22.0,17.0,129.0,535
Let's hope he doesn't get car sick,86.0,30.0,13.0,129.0,535
"I want to save the whales as much as the next guy. But, couldn't we just give money?",87.0,28.0,14.0,129.0,535
It's a fish called Honda,85.0,32.0,12.0,129.0,535
I suppose now we have to stop at Costco and get 90 tubs of tartar sauce.,92.0,17.0,19.0,128.0,535
"I hope there's not a pool at the party, or we'll never get him back in the car.",85.0,31.0,12.0,128.0,535
Is it just me or have you also noticed that The New Yorker seems to be preoccupied with whales?,87.0,27.0,14.0,128.0,535
The rear Right Whale is out of alignment.,85.0,31.0,12.0,128.0,535
"Trophy wife, trophy fish, don't make me choose.",86.0,29.0,13.0,128.0,535
Hatchbacks are out. Humpbacks are in.,85.0,31.0,12.0,128.0,535
And where are we going to find plankton at this time of night?,87.0,27.0,14.0,128.0,535
This totally justifies our Costco membership.,89.0,23.0,16.0,128.0,535
You said you wanted to get your father something that would remind him of your mother.,87.0,27.0,14.0,128.0,535
It's the smallest size they have at Costco.,90.0,21.0,17.0,128.0,535
"You think I should have thrown it back, don't you?",86.0,29.0,13.0,128.0,535
"Fine, go ahead and blame it on spellcheck, but how was I supposed to know that you meant to type ""hatchback?""",91.0,19.0,18.0,128.0,535
The salesmen told me that echo location is much better than GPS.,83.0,32.0,11.0,126.0,535
He called me Ishmael.,85.0,28.0,13.0,126.0,535
"Well, what did you think I was going to withdraw from the sperm bank?",87.0,24.0,15.0,126.0,535
"So, is this your first time in a carpool?",88.0,22.0,16.0,126.0,535
Damn! The car keeps fishtailing.,83.0,32.0,11.0,126.0,535
Why didn't you blow before we left?,87.0,24.0,15.0,126.0,535
sometimes the Costco portions seem out of hand.,88.0,22.0,16.0,126.0,535
"I really don't think that's what they mean by ""Save the Whales"".",88.0,27.0,14.0,129.0,535
Don't worry. It's a hatchback whale.,91.0,21.0,17.0,129.0,535
"Yes, but think of the Omega 3.",85.0,27.0,13.0,125.0,535
At least we don't have to walk him.,80.0,37.0,8.0,125.0,535
The new sonar feature is great for parking.,83.0,31.0,11.0,125.0,535
"The sign said ""FREE Willy""! How could I ignore a free whale?",88.0,21.0,16.0,125.0,535
"I don't care what your sonar is telling you, the GPS says we should turn left.",86.0,25.0,14.0,125.0,535
"I don't mind saving them, but I could do without the attitude.",86.0,25.0,14.0,125.0,535
Next year let's put him in a school closer to home.,84.0,29.0,12.0,125.0,535
"Am I being paranoid, or is that guy tailing us?",82.0,33.0,10.0,125.0,535
I spy something blue.,87.0,23.0,15.0,125.0,535
I swear I heard the salesman say 'hatchback.',86.0,25.0,14.0,125.0,535
I thought I was entering a contest for a 'hatchback'.,88.0,21.0,16.0,125.0,535
You know I can't leave him at home when we go to the beach.,83.0,31.0,11.0,125.0,535
We dropping off your mom first?,90.0,17.0,18.0,125.0,535
Wouldn’t Greenpeace be just as happy with a donation?,86.0,27.0,13.0,126.0,535
"""Let Jonah go to the beach!"" you said. ""He'll have fun!"" you said.",88.0,20.0,16.0,124.0,535
"Stop that blubbering, we're almost there!",86.0,24.0,14.0,124.0,535
So........How'd it go at the Sperm Bank?,87.0,22.0,15.0,124.0,535
"Well, I don't have a low sperm count anymore.",88.0,20.0,16.0,124.0,535
"It handles great, because the weight's in the back",83.0,30.0,11.0,124.0,535
YOU tell him to buckle his seatbelt.,82.0,32.0,10.0,124.0,535
"Admit it - you think I should have thrown it back, don't you?",80.0,36.0,8.0,124.0,535
"I could have sworn the dealer said ""hatchback.""",88.0,20.0,16.0,124.0,535
I hope that next year we play a football team with a mascot that's easier to steal.,83.0,29.0,11.0,123.0,535
"Actually, once he hears my car keys he jumps in all on his own.",83.0,29.0,11.0,123.0,535
Quit blubbering back there!,83.0,29.0,11.0,123.0,535
I couldn't stand that new-car smell.,86.0,23.0,14.0,123.0,535
"It's called catch and release , catch and release , but no you had to keep him .",86.0,23.0,14.0,123.0,535
"I know, I know. I catch it, I cook it.",85.0,25.0,13.0,123.0,535
Do the kids seem unusually quiet back there?,86.0,22.0,14.0,122.0,535
"I wanted a hatchback, not a humpback!",84.0,26.0,12.0,122.0,535
I think it's time we addressed the whale in the car.,85.0,24.0,13.0,122.0,535
He think's we're getting krill. Don't mention the m-a-r-i-n-e b-i-o-l-o-g-i-s-t.,84.0,26.0,12.0,122.0,535
You only asked if I was a dog person or a cat person.,83.0,28.0,11.0,122.0,535
"yes I guess you can finally block my access to the ""free stuff"" section on Craigslist",84.0,26.0,12.0,122.0,535
Couldn't we have just opted for the bumper sticker?,80.0,34.0,8.0,122.0,535
Next year let's go to the mountains,83.0,28.0,11.0,122.0,535
Objects in the rear view mirror may appear closer than they are.,83.0,28.0,11.0,122.0,535
Why can't we keep him?,83.0,28.0,11.0,122.0,535
Why are you so annoyed? It's my first traffic cetacean ever.,86.0,22.0,14.0,122.0,535
Next vacation--no more souvenirs.,84.0,26.0,12.0,122.0,535
Seashells are for tourists.,77.0,29.0,9.0,115.0,535
What are you blubbering back there?,86.0,19.0,15.0,120.0,535
"I'm having second thoughts about this, maybe we should go with a Koi pond instead.",81.0,29.0,10.0,120.0,535
I thought the Adopt-a-Whale program was merely a fund-raising gimmick.,82.0,27.0,11.0,120.0,535
And you laughed when I packed the harpoons.,81.0,29.0,10.0,120.0,535
Catch-and-release may have been a better way to go.,84.0,23.0,13.0,120.0,535
I don't know. For some reason it just doesn't have that new car smell.,82.0,27.0,11.0,120.0,535
"He said, ""Are we there, yet?""",84.0,23.0,13.0,120.0,535
"Don't worry, it's just a fluke.",83.0,25.0,12.0,120.0,535
Just once it would be nice to go to a restaurant without him complaining about the lack of krill on the menu.,82.0,27.0,11.0,120.0,535
I'll tell you something else that's endangered.,80.0,31.0,9.0,120.0,535
"Before you know it, you'll wonder how we ever got along without one.",79.0,33.0,8.0,120.0,535
The car is fishtailing,84.0,23.0,13.0,120.0,535
Stop being a Dick,86.0,19.0,15.0,120.0,535
"Just driving a hybrid with a ""save the whales"" bumper sticker would have been a bit too cliché.",83.0,25.0,12.0,120.0,535
See if there's a breath mint in the glove compartment,85.0,21.0,14.0,120.0,535
"I said hatchback, not humpback, to the rental agent, right?",84.0,23.0,13.0,120.0,535
"Next time, Catch and Release!",81.0,29.0,10.0,120.0,535
Wait till you see the fishbowl.,84.0,23.0,13.0,120.0,535
"Yeh, well I say, whatever happens in Nantucket stays in Nantucket.",84.0,23.0,13.0,120.0,535
Stevie's been awfully quiet since we left the aquarium.,82.0,27.0,11.0,120.0,535
You let the littlest things bother you.,82.0,27.0,11.0,120.0,535
"I'm not sure I understood all the details when I clicked on ""I Agree""",85.0,26.0,12.0,123.0,535
"I am O.K. with ignoring the elephant in the room, but can we please discuss the whale in the backseat?",86.0,24.0,13.0,123.0,535
"That's the last time you ask, 'what can we bring?'",83.0,30.0,10.0,123.0,535
He'd be no less endangered if I'd left him on that beach.,85.0,26.0,12.0,123.0,535
"I thought they said rear ""wheel"" drive.",86.0,21.0,14.0,121.0,535
"OK, my mistake. Something smells mamally in the back seat.",86.0,21.0,14.0,121.0,535
Call me A-cab.,86.0,18.0,15.0,119.0,535
"We're being tailed, big time.",83.0,24.0,12.0,119.0,535
How much bigger do objects appear in the rear view mirror?,83.0,24.0,12.0,119.0,535
An Uber driver is never surprised.,80.0,30.0,9.0,119.0,535
That was some tornado.,79.0,32.0,8.0,119.0,535
It's only to Baltimore. He said he'd buy the gas.,81.0,28.0,10.0,119.0,535
Think we should stop for water?,83.0,24.0,12.0,119.0,535
A whale landing on the car is more than a fluke.,86.0,18.0,15.0,119.0,535
Just like everything else with you the koi pond wasn't enough.,83.0,24.0,12.0,119.0,535
We can't visit your mother without bringing something.,82.0,26.0,11.0,119.0,535
"Yes, I know humpback and hatchback aren't the same thing...NOW.",84.0,22.0,13.0,119.0,535
Keep an eye out for the Melville exit.,81.0,28.0,10.0,119.0,535
I think we should stick to dog rescue.,82.0,26.0,11.0,119.0,535
I told you not to feed him. Now he's gunna follow us all the way back to the mainland.,83.0,24.0,12.0,119.0,535
This isn't what I meant by car pool,86.0,18.0,15.0,119.0,535
"Look, we got him in, we can get him out!",82.0,26.0,11.0,119.0,535
"No, some marine biologists do take their work home with them.",81.0,28.0,10.0,119.0,535
He wants to know whether you can see any plankton stuck in his teeth.,83.0,24.0,12.0,119.0,535
"We made the deal - I catch it, you bone it.",78.0,34.0,7.0,119.0,535
Did you remember the plankton?,87.0,24.0,13.0,124.0,535
"Sorry, what sperm bank were you talking about?",84.0,21.0,13.0,118.0,535
"We can do better, you said. The elephant in the room was too cliche, you said.",86.0,17.0,15.0,118.0,535
I can't wait to see Ahab's face when I pull into the driveway.,81.0,27.0,10.0,118.0,535
Let's rethink Costco for cat food.,85.0,19.0,14.0,118.0,535
So how was I to know this car had been through a flood?,81.0,27.0,10.0,118.0,535
Remember when cars had fins on the back?,81.0,27.0,10.0,118.0,535
"Trust me, now we can use the HOV Lane",85.0,19.0,14.0,118.0,535
It's tough playing these dives after headlining at Sea World.,81.0,27.0,10.0,118.0,535
You're the one who said you wanted to save the whales.,81.0,27.0,10.0,118.0,535
This should be a tough meet. I've heard that Phelps kid is pretty good.,82.0,25.0,11.0,118.0,535
For some reason I remember the prizes being a lot smaller. And in a baggie.,85.0,19.0,14.0,118.0,535
You’re still bored?,84.0,21.0,13.0,118.0,535
It was you who told our son he could be anything.,81.0,27.0,10.0,118.0,535
"You caught it, you want it home, you bone it!",84.0,21.0,13.0,118.0,535
It looked smaller in the store.,75.0,39.0,4.0,118.0,535
"Yeah, but we get to use the carpool lane.",81.0,27.0,10.0,118.0,535
"Can we at least agree that ""You'll never fit that in there"" could have been interpreted as a challenge?",84.0,23.0,12.0,119.0,535
I bet you can't guess what happened when you were sleeping.,81.0,29.0,9.0,119.0,535
Guess who ate all the shrimp again?,84.0,20.0,13.0,117.0,535
Who ever thought SeaWorld would just give them away?,82.0,24.0,11.0,117.0,535
The great thing about our new navigation system is that it uses sonar!,79.0,30.0,8.0,117.0,535
Why couldn't you blow before we left the house?,86.0,13.0,16.0,115.0,535
At least he doesn't keep us up all night barking.,79.0,27.0,9.0,115.0,535
Really!? This is how we save the whales?,80.0,25.0,10.0,115.0,535
At least he doesn't shed...,80.0,25.0,10.0,115.0,535
Did you know objects in your rear view mirror are also larger than they appear to be?,82.0,21.0,12.0,115.0,535
What ever happened to catch and release?,81.0,23.0,11.0,115.0,535
You had to choose the sonar GPS.,81.0,23.0,11.0,115.0,535
'Let's sign up to be Uber drivers. How bad can it be?' you said!,83.0,19.0,13.0,115.0,535
Those sale items at Costco are always so hard to resist.,79.0,27.0,9.0,115.0,535
Tail fins are back in,81.0,23.0,11.0,115.0,535
Don't tell him we're going to the vet. Last time he blubbered the whole way there.,83.0,19.0,13.0,115.0,535
