caption,unfunny,somewhat_funny,funny,count,contest,target_id
I give you Rockymaninoff.,206,56,28,290,644,5084
"Before  I begin I want to thank my piano teacher, Mike Tyson.",179,60,20,259,644,1812
Can somebody adjust my tie?,169,51,21,241,644,853
It’s an experimental piece.,187,62,21,270,644,468
There are no white notes; there are no black notes; there are just... notes.,187,62,21,270,644,3806
I was told my tunes weren't punchy enough.,173,61,18,252,644,5505
"""Do I hear a request for Rhapsody in Black and Blue?""",215,61,28,304,644,823
For this next one I'll need a volunteer.,211,61,27,299,644,98
"And next, a piece written by President Trump.",187,46,27,260,644,3781
And the hits just keep coming.,210,63,26,299,644,4183
"Oh, THAT kind of dueling pianos.",201,65,23,289,644,4297
And now. Gershwin as you've never heard him.,189,60,22,271,644,1722
Now I'd like to knock out a few requests.,182,53,23,258,644,5144
This next piece is a knockout.,182,66,18,266,644,614
"We've had a request for ""Hit Me With Your Best Shot.""",202,60,25,287,644,4567
"Tonight, I will finally give this piano what it has deserved for years.",195,53,26,274,644,3919
The ivories have announced they no longer want to be tickled.,217,64,27,308,644,4158
"If you don't like my playing, I suggest you keep your mouth shut.",203,71,21,295,644,4510
I float like a butterfly and sting like a B-sharp.,183,53,23,259,644,4890
"And now, a Victor Borge etude  from his deconstructive period.",193,67,20,280,644,1285
We're recording this one as a boxed set.,217,79,21,317,644,4423
I dedicate this last tune to the guy snoring in row one,216,60,28,304,644,1112
"And for my next piece, I will need a new piano.",188,61,21,270,644,4337
I'm done tickling the ivories.,208,68,23,299,644,4522
I call this number “Rhapsody in Black and Blue”,180,69,16,265,644,2005
"Oh, sure, when Glenn Gould does it it's 'eccentric,' but when I do it you say 'Larry has dementia pugilistica.'",193,48,27,268,644,4259
"And as promised, my finale is a real knockout.",200,73,19,292,644,4917
"Ladies and Gentlemen, welcome to my first ever Pay-Per-View event...",201,63,23,287,644,5238
"And now, as promised, a knockout performance",207,64,24,295,644,2683
"Howard had gravely misunderstood what the club manager meant by ""dueling pianos.""",199,46,29,274,644,1203
I like to think that I legato like a butterfly and staccato like bee.,203,51,28,282,644,5410
"And now, the Gold’s Gym Variations",209,57,27,293,644,2340
This song is dedicated to my mother-in-law....,186,69,17,272,644,4064
"And now, 'Requiem for a Heavyweight.'",207,45,31,283,644,361
"...and now Piano Concerto No. 2 in C Minor. And also in A Major, B Minor, D Minor, E Minor, F Major and G Major. Just because I can.",208,56,27,291,644,5397
Subtlety and nuance are so overrated.,177,58,19,254,644,673
"And now, an ode to my ex-wife.",197,57,24,278,644,1390
You should see the other piano,202,60,24,286,644,5052
"Why yes, it IS a player piano. Why do you ask?",213,64,25,302,644,5335
We're doing the 1812 .... couldn't afford the cannons,187,61,20,268,644,909
And now for the main event. Brahm's Requiem for a Heavyweight.,191,66,19,276,644,3344
The next piece is scheduled to go four rounds.,189,70,17,276,644,3937
My next piece will be “Fight of the Bumblebee”,195,58,23,276,644,3959
I call this one 'Crippling the Ivories'.,219,62,27,308,644,1710
"I will now play The Boxer by Simon & Garfunkel, as it's never been played before.",215,70,23,308,644,2007
I wish to prove wrong the critic who said I played as if I were wearing boxing gloves,212,76,20,308,644,2219
You wanna come up here and say that?,219,62,27,308,644,2780
"And now, 'Toddlers Pounding on Piano', an original score by my 3-year old twins.",199,68,20,287,644,2949
"I call this next piece ""Beethoven's Fist"".",223,59,29,311,644,2274
"For my next song I'll play something from the early Trump years, Covfefe, in g-minor.",198,49,27,274,644,1237
"And now, Rossini's earlier and lesser-known work, The Boxer of Seville.",191,63,20,274,644,1735
"I tell ya, I coulda been somebody...
I coulda been a conductor!",196,53,25,274,644,3235
I love pounding the ivories.,204,63,23,290,644,5267
And now for another piece composed by Donald J Trump,217,50,31,298,644,3103
I will be performing the cannon solo from Tchaikovsky's 1812 Overture transcribed for piano.,191,55,23,269,644,3511
"If you’re looking for treble, you found it.",193,64,20,277,644,2727
"Ladies and gentleman, I will now play for you, ""The Ill-Tempered Clavier""",205,53,27,285,644,490
The finale is a knockout.,208,65,23,296,644,91
"This will be easy, tying my tie was the difficult task.",200,68,20,288,644,478
Tickling isn't what these ivories like.,193,56,23,272,644,1107
"And now, Liszt's sonata in B minor, B major, A minor, C major... All of the keys, really.",205,58,25,288,644,2452
My other instrument is the hammered dulcimer.,189,51,24,264,644,3542
I am also a neurosurgeon.,208,65,23,296,644,4753
Now I'd like to pound out some old favorites.,211,64,24,299,644,2059
It's a variation I call 'The Fight of the Bumblebee.',217,62,26,305,644,807
Will someone ring the bell so I can start?,207,69,21,297,644,3631
"Tonight, I go 10 rounds with Liszt",189,66,18,273,644,2186
I dedicate this next number to everyone who believed  I coulda been a contender.,184,63,18,265,644,2278
"Oh, 'boo' yourself! Let's see you try it!",204,67,21,292,644,4954
So what? Beethoven was deaf.,193,50,25,268,644,719
I am very happy to be back here in Madison Square Garden,219,68,24,311,644,5182
I need another page-turner.,198,45,28,271,644,441
"I have wrestled with Tchaikovsky my entire life, but tonight I'm going to clobber him!""",205,67,21,293,644,2220
I dare you to keep your cell phone on.,189,60,20,269,644,2819
Hecklers are welcome to join me onstage.,201,54,25,280,644,4341
"For you, Mr. President, very large clumps of only white keys.",196,51,25,272,644,1589
I shall select Rhapsody in Black and Blue,198,65,20,283,644,5119
"It's a percussion instrument, dammit!",199,63,21,283,644,5430
This is going to hurt you more than it hurts me.,207,52,27,286,644,4002
"First, I like to show the piano who’s boss.",190,60,20,270,644,1275
This is my concerto in 15 rounds.,205,71,19,295,644,2194
The next piece is from the Maestro's black and blue period.,191,55,22,268,644,3347
I'll begin our evening of Wagner with 15 rounds in The Ring.,216,67,23,306,644,1668
This last movement opens with a mandatory eight count.,189,64,18,271,644,737
This might sound a little rocky.,194,54,23,271,644,1455
"We'll start on the count of three -- and, of course, finish on the count of ten.",206,61,23,290,644,5532
"I will next perform Rachmaninoff's piano concerto No. 2, in the key of B-flat, A-flat and D-sharp.",208,49,28,285,644,2831
And now for some Phillip Glass.,204,62,22,288,644,3514
Rhapsody in black and blue.,182,75,12,269,644,5029
This next piece is titled Beethoven's Fifth Round.,223,60,27,310,644,1640
I seem to have Baroque the piano.,216,48,30,294,644,137
It’s my reminder to think outside the Bachs.,197,55,23,275,644,4156
"I shall now play ""Flight of the elephant.""",212,43,31,286,644,1709
"Inspired by a recent court order, I call this piece 
""Anger Management""",177,51,20,248,644,1498
"And now, “Flight of the butterfly, by Muhammad Ali.",202,50,26,278,644,5244
And now for something a little more dissonant.,187,59,19,265,644,242
Can I get a volunteer to turn pages....?,188,57,20,265,644,2014
"Still, a man hears what he wants to hear, and disregards the rest.",193,65,18,276,644,5479
And here's a little something that I knocked out this afternoon...,196,64,19,279,644,3251
This next piece is my homage to cognitive dissonance.,206,62,22,290,644,3614
For my next hit...,211,70,20,301,644,3450
"I am going to play an original composition that I am sure you will love, if you know what's good for you.",193,57,21,271,644,2523
"I dedicate this next piece to the critics.""",200,61,21,282,644,657
"My next piece is entitled...""To Hell With Nuance"" .",202,57,23,282,644,1791
"I’ve finished writing the verses, but I still need the right hook.",214,56,26,296,644,3984
"And now for my sonata in C, C sharp, D, E, and F.",203,47,27,277,644,4333
"For my encore, I will play a little-known piece by George Gershwin and Joe Louis.",202,67,19,288,644,4505
And now I shall play Beethoven's Fist.,209,53,26,288,644,5221
"Next, Variations on a Theme by Pugilisti.",215,59,25,299,644,5077
Next I am going to play one of my smash hits,207,62,22,291,644,2466
I can't start without my page turner!,193,59,20,272,644,5696
"And now, Beethoven's 5th Round!",203,57,23,283,644,2280
I call this next one “An Ode to 2018.”,213,55,26,294,644,2557
Next I'll perform a few classical hits.,207,67,20,294,644,5004
I've been told you're a tough audience.,217,70,21,308,644,3348
Here are some of my greatest hits.,216,54,27,297,644,4209
"I'm warning you coughers, one more sound and the gloves are coming off.",210,53,26,289,644,4251
That last Christmas concerto was by Rachmaninoff.  And a now a little something for Boxing Day.,195,52,23,270,644,2983
"And now, a rarely-performed work by an obscure composer ...",205,55,24,284,644,3750
This piece calls for more force and less precision.,192,63,18,273,644,303
This first piece will be a knockout.,232,60,28,320,644,2827
"'This piece knocked me out the first time I heard it.""",215,58,25,298,644,5473
That's it! The gloves are coming off.,198,56,22,276,644,2564
It's hard to follow a banjo-playing elephant,194,64,18,276,644,3383
"My version of ""Hit Me With Your Best Shot"".",208,59,23,290,644,3668
"Now, I’d like to hit you with something new!",189,61,18,268,644,695
And now for George Gershwin's 'Rhapsody in Bruise.',189,43,25,257,644,2861
"And now, I will play the theme from Rocky  as it was originally composed.",212,74,18,304,644,1517
This piece is a knockout.,203,61,21,285,644,192
I shall legato like a butterfly and staccato like a bee.',208,51,26,285,644,3794
Turns out the ivories prefer to be roughed up a little.,221,66,23,310,644,3096
"And now, mauler",189,53,21,263,644,3496
Now I’ll play for you a medley of hits.,228,57,28,313,644,4759
No other pianist would even attempt this.,217,61,24,302,644,1796
I will now play Chopin's Nocturne in Be-Flattened.,202,55,23,280,644,4791
"My first selection is ""Blunt Force Trauma, in E-Minor.""",235,58,29,322,644,3421
"This next tune is called ""Fight of the Bumblebee.""",204,71,17,292,644,3321
I call this piece Beethoven's Fifth Round.,212,55,25,292,644,5151
I haven't practiced this piece much.  I figured I'd just knock it out.,197,67,17,281,644,341
"'I'd like to dedicate this next number to my ex-wife.""",195,58,20,273,644,4130
"This one's called ""Eine Kleine Knockout-musik.""",209,53,25,287,644,5133
LLLET'S GET READY TO CRESCENDOOOOOOO!!!!,220,54,27,301,644,3030
And now I’d like to bang out a few of my favorite tunes.,189,52,21,262,644,1105
My next number may lack subtlety but it more than makes up for it in punch.,186,58,18,262,644,3584
"And now, my new arrangement of 'Hail to the Chief.'",195,40,27,262,644,4121
Time to break in the new piano,217,65,22,304,644,3573
This next piece consists of twelve rounds.,186,63,16,265,644,607
"Float like a butterfly, sting like a B flat.",199,60,20,279,644,376
And now for Beethoven's Ninth Round.,208,65,20,293,644,2114
"And now, I’ll be playing the hits.",179,59,16,254,644,3023
This next song begins with a standing eight count,177,63,14,254,644,5286
I can't Handel this.,233,61,27,321,644,3609
"And for the finale, here’s a little something that my 3 year old banged out.",199,65,18,282,644,4274
"And now, a flurry of left jabs in G-minor.",216,59,24,299,644,4996
"And now, if you don't mind, I'd like to knock out a little Chopin.",216,64,22,302,644,4128
And now for Eine kleine Knockout Musik.,195,65,17,277,644,3333
Wait...wait...for the punch line!,194,59,19,272,644,4403
And now for some Rockymaninoff.,198,56,21,275,644,626
I get a lot of criticism for this next one.,199,54,22,275,644,1403
My next number is a knock out.,219,65,22,306,644,2213
"I'll play your request, maam, but for future reference it's ""*Flight* of the Bumblebee""",213,54,25,292,644,1149
Oh!  You meant BACH'S music?,203,51,24,278,644,1287
Tonight The 1812 Overture. Just the cannons firing part.,178,55,17,250,644,5293
And now for a punchy tune!,219,70,20,309,644,4621
"Everyone else tickles the ivories""",200,67,17,284,644,5132
This should settle the score!,209,59,22,290,644,5012
Now a little something from Dukes Ellington.,199,56,21,276,644,1040
Beethoven’s 9th Round,213,56,24,293,644,751
And now for something with a bit of a punch.,196,67,16,279,644,567
I thought this piece could use a little more punch.,190,56,19,265,644,4214
"...and now, ""The Black and Blue Danube"".",217,63,22,302,644,1457
Because I'm tired of wrestling with my muse.,224,59,25,308,644,790
One more comment like that and these gloves are coming off.,210,64,20,294,644,2580
I call this next piece 'Losing a Bet',210,41,29,280,644,1942
"For my next number, I’ll need a volunteer from the audience....",199,63,18,280,644,2073
Now for my biggest hit,219,51,27,297,644,78
Brad was asked to knock out a tune.,207,57,22,286,644,2243
All That Jabz.,196,56,20,272,644,4835
You shoulda seen the other Steinway!,223,63,23,309,644,4293
"I call it, “Rhapsody in Black and Blue.”",192,69,14,275,644,3478
"Now, the Philip Glass variations on Paul Simon's ""The Boxer.""",205,53,23,281,644,4515
Where is my page turner?,202,59,20,281,644,5506
I think you'll find this one less subtle than my earlier works,215,66,20,301,644,62
I'm just going to punch it up a bit.,201,66,17,284,644,2418
Now I’d like to knock out a little tune for you.,205,63,19,287,644,3301
"And, now for something completely different.",217,72,18,307,644,634
"Now, for the fight song.",197,56,20,273,644,94
This tune should ring a bell.,199,52,22,273,644,479
I'm going to regale you folks with a few of my best hits.,210,63,20,293,644,1236
This one was written by my three-year-old,213,57,23,293,644,2887
And now a piece by Sugar Ray Charles...,201,58,20,279,644,1242
And now a selection from my boxed set.,205,50,24,279,644,5273
"And now Beethoven’s sonata in C, B, Bb, A and G#.",223,57,25,305,644,1143
"Now is there ANYONE ELSE who thinks
they want to leave before my recital is over ???",207,61,20,288,644,2914
This next piece is a bit heavy-handed.,222,69,20,311,644,5368
This piece was composed when Mozart was only two.,200,52,22,274,644,1950
"Next up, Theme From Rocky.",194,64,16,274,644,3065
"For this next piece, I’ll be taking the gloves off!",207,71,16,294,644,3927
While I drink a glass of water.,218,64,21,303,644,1255
Will someone hit the bell?,218,64,21,303,644,2093
"I'd like to dedicate the next song to my ex-wife. Trudy, this one's for you.",218,64,21,303,644,4187
You said you wanted a fight song.,222,66,21,309,644,713
A brief pause while I respond to a recent review.,214,49,26,289,644,5342
"Ladies and gentlemen, I am so sorry, I just realized that these are my violin gloves.",196,52,21,269,644,4883
And now J.S. Bach's – The Ill-Tempered Clavier,195,59,18,272,644,564
This next piece is gonna knock you out.,228,64,23,315,644,2645
And for my next round...,179,58,15,252,644,5316
And now for some of my boxer shorts.,216,55,24,295,644,226
And now for a punchy little number.,214,59,22,295,644,4311
I'm the guest pianist at the Trump Family Christmas Party.,202,50,23,275,644,3731
"and now, from the ring cycle...",235,55,28,318,644,4695
I'd like to dedicate this next piece to my wife of 36 years.,199,61,18,278,644,2743
"And now, the Fight of the Bumblebee.",223,51,27,301,644,372
And now... a medley of my favorite hits,218,61,22,301,644,1325
My next composition is played in twelve 3 minute rounds.,217,63,21,301,644,3996
This next one is a punchy little tune….”,225,57,25,307,644,1477
"And now, a little Rockymaninoff.",196,44,24,264,644,5629
Can you hear me now ?,195,51,21,267,644,4377
And now for some of my greatest hits.,214,56,23,293,644,14
"Most players “tickle” , 
I choose to pummel.",192,67,14,273,644,1424
I knocked out this piece in just ten minutes.,214,61,21,296,644,1866
I've found these to be enormously helpful in performing Bartok.,210,69,17,296,644,2515
This is The Bad-Tempered Clavier,208,40,28,276,644,3178
"I call this next piece, ""Pounding Headache"".",221,52,26,299,644,3942
