caption,unfunny,somewhat_funny,funny,count,contest
You seem to bruise easily.,52.0,42.0,15.0,109.0,520
We both know there's no such thing as an accident.,51.0,44.0,14.0,109.0,520
My last patient was nuts.,56.0,30.0,20.0,106.0,520
"And in this recurring nightmare, nobody slips?",49.0,28.0,17.0,94.0,520
Show me where the monkey touched you.,57.0,27.0,21.0,105.0,520
"No offense, I am thick skinned",31.0,24.0,9.0,64.0,520
How's it been since the split?,39.0,27.0,12.0,78.0,520
"Of course, we all ask ourselves at one time, if a fruitless life is worth living.",47.0,37.0,13.0,97.0,520
I’ll be honest. You’re an accident waiting to happen.,50.0,27.0,17.0,94.0,520
"Interesting. I said 'smoothly,' but you heard 'smoothie.'",49.0,29.0,16.0,94.0,520
Try thinking about it from the chimp's perspective.,51.0,35.0,15.0,101.0,520
Depressed because you're no longer one of the bunch?,52.0,44.0,13.0,109.0,520
I feel as if my whole life is like an accident just waiting to happen.,52.0,21.0,19.0,92.0,520
And how long have you felt like people on the street are avoiding you?,56.0,28.0,19.0,103.0,520
"So, how have you been doing since the split?",52.0,32.0,16.0,100.0,520
OK..... I'd like to go back to that time in your life when you tried to form a republic,55.0,26.0,19.0,100.0,520
Maybe not everyone wants to be swept off their feet,50.0,28.0,16.0,94.0,520
"So you feel stepped on, but everyone else thinks its funny...",48.0,24.0,16.0,88.0,520
Maybe it's time to face the fact that comedy has moved on without you.,45.0,26.0,14.0,85.0,520
How often do you have the Carmen Miranda dream?,46.0,24.0,15.0,85.0,520
You need to stop seeing yourself as the fall guy.,43.0,30.0,12.0,85.0,520
"Well, I'm glad you've opened up.",47.0,36.0,12.0,95.0,520
I understand you lost nearly everything after the split.,55.0,31.0,17.0,103.0,520
You don't need a therapist; you need a good attorney.,68.0,42.0,20.0,130.0,520
And these women... They just fall for you?,55.0,42.0,14.0,111.0,520
It's quite normal to feel empty after a split.,47.0,32.0,13.0,92.0,520
Do you feel you're a danger to yourself or others?,49.0,28.0,15.0,92.0,520
You need to stop cereal dating.,48.0,30.0,14.0,92.0,520
Can you tell me where the monkey touched you?,51.0,24.0,17.0,92.0,520
"So, you don't feel like one of the bunch?",48.0,26.0,15.0,89.0,520
Again with the guilt? He slipped. He fell. Get over it!,54.0,21.0,19.0,94.0,520
It sounds like we're dealing with a classic Edible complex.,47.0,31.0,13.0,91.0,520
You keep looking at my feet.,47.0,16.0,17.0,80.0,520
"Depression, heart palpitations, fatigue. You could be low in potassium.",50.0,28.0,15.0,93.0,520
"Now, tell me what's eating you?",46.0,32.0,12.0,90.0,520
"So, what's been eating you?",46.0,28.0,13.0,87.0,520
Our time is up and please don't wait for me on the stairs.,48.0,24.0,15.0,87.0,520
You were saying you feel like an accident waiting to happen.,53.0,32.0,15.0,100.0,520
I agree. This is fruitless.,40.0,18.0,13.0,71.0,520
"Now that you've opened up, we can start to make progress.",46.0,35.0,11.0,92.0,520
Does it matter what the rest of the bunch thinks?,45.0,37.0,10.0,92.0,520
I can see why she fell for you.,42.0,32.0,10.0,84.0,520
I tend to hurt people who get close to me.,43.0,19.0,14.0,76.0,520
It's my professional opinion that you are an accident waiting to happen.,47.0,25.0,14.0,86.0,520
Maybe you want to be stepped on.,52.0,33.0,14.0,99.0,520
When did you first start fearing monkeys?,50.0,22.0,16.0,88.0,520
So you feel people are avoiding you?,49.0,24.0,15.0,88.0,520
"First you were eaten alive, and then spent years in slapstick? Of course you feel rotten.",60.0,27.0,19.0,106.0,520
"And, then, he decided to make a smoothie.",33.0,20.0,9.0,62.0,520
When did you first suspect that she only loved you for your potassium?,51.0,27.0,15.0,93.0,520
You didn't see the split coming?,40.0,31.0,9.0,80.0,520
Maybe you don't have an inferiority complex. Maybe you really are an accident waiting to happen.,45.0,28.0,12.0,85.0,520
Of course it hurts when you open up fully and then just get tossed aside.,48.0,22.0,15.0,85.0,520
Funny how you let that slip.,42.0,37.0,8.0,87.0,520
And just why do you think people tip-toe around you?,51.0,26.0,15.0,92.0,520
"So, you feel like a phony because you lack substance, but you still have appeal?",47.0,30.0,12.0,89.0,520
"Normally, I only take nut jobs.",52.0,20.0,17.0,89.0,520
I can see by your colouring that our time is up.,47.0,19.0,15.0,81.0,520
Would you feel better if we used the expression ‘Going nuts’ instead?,46.0,28.0,12.0,86.0,520
"So, you and ice cream. Tell me about the split.",45.0,30.0,11.0,86.0,520
"Even empty and discarded, I find you appealing.",44.0,32.0,10.0,86.0,520
"Now, just tell me what's eating you.",49.0,29.0,13.0,91.0,520
You've got to stop letting people walk all over you.,43.0,23.0,12.0,78.0,520
You do realize in a couple of days none of this will matter.,45.0,26.0,12.0,83.0,520
"Honestly, you need thicker skin.",31.0,29.0,5.0,65.0,520
I have this reoccurring dream where I slip on a human being.,44.0,17.0,14.0,75.0,520
And how have things been going for you since your banana split?,50.0,26.0,14.0,90.0,520
I give up. What makes a Freudian slip?,47.0,25.0,13.0,85.0,520
"He was such an ape, he just ripped me open and took what he wanted",48.0,19.0,15.0,82.0,520
Tell me more about the tally man.,45.0,18.0,14.0,77.0,520
How long has your life seemed fruitless?,43.0,22.0,12.0,77.0,520
I understand you gave everything to a cream pie but it's time to move on.,38.0,25.0,9.0,72.0,520
Perhaps you misunderstood when she said she was going to slip on something a little nicer.,51.0,16.0,17.0,84.0,520
It's not your fault - accidents happen.,43.0,25.0,11.0,79.0,520
You've been hanging with the wrong bunch.,37.0,23.0,9.0,69.0,520
We split up on a Sundae,48.0,18.0,15.0,81.0,520
Tell me more about this dream with your father and the blender,43.0,21.0,12.0,76.0,520
We try not to use the word 'bananas',44.0,19.0,13.0,76.0,520
I can only help with the Freudian slips.,41.0,25.0,10.0,76.0,520
Why do you think people are avoiding you?,49.0,26.0,13.0,88.0,520
"Doc, I just feel like I'm an accident waiting to happen.",31.0,24.0,6.0,61.0,520
Everyone who comes here thinks they're bananas.,43.0,24.0,11.0,78.0,520
I'm terribly sorry. I skipped lunch.,45.0,20.0,13.0,78.0,520
When did you first begin to feel that your life was fruitless?,39.0,18.0,11.0,68.0,520
We really peeled back some layers today.,44.0,25.0,11.0,80.0,520
Why do you feel the work we're doing is fruitless?,46.0,21.0,13.0,80.0,520
"Well, I see there is no point in discussing your inner feelings today.",32.0,25.0,6.0,63.0,520
Bringing others down will never fill your emptiness.,42.0,22.0,11.0,75.0,520
"So, Mr. Fofanna, what brings you in today?",47.0,15.0,15.0,77.0,520
How long have you been feeling rotten?,51.0,24.0,14.0,89.0,520
I feel like my whole life's been a joke.,26.0,16.0,6.0,48.0,520
"You have appeal, but you seem to lack substance.",46.0,20.0,13.0,79.0,520
"So you’re saying that when daylight come, they all wanna go home?",51.0,20.0,15.0,86.0,520
Let's talk about the incident with the gorilla.,44.0,17.0,13.0,74.0,520
You say you feel you're an accident waiting to happen?,45.0,25.0,11.0,81.0,520
You seem to delight in bringing others down.,39.0,30.0,7.0,76.0,520
Let's talk about the 800 pound gorilla that used to be in the room.,41.0,26.0,9.0,76.0,520
So you feel that people are going out of their way to avoid you.,41.0,26.0,9.0,76.0,520
Now let's discuss your fear of primates...,41.0,26.0,9.0,76.0,520
This is why I don't schedule appointments on my lunch break.,53.0,15.0,17.0,85.0,520
"So, how long have you thought you were a plantain?",39.0,16.0,11.0,66.0,520
You mustn't blame yourself for other people's slip-ups.,43.0,21.0,11.0,75.0,520
"Well, sometimes I think we all feel empty inside...",43.0,21.0,11.0,75.0,520
So you feel he treats you like trash?,41.0,25.0,9.0,75.0,520
Do you recall when these feelings of emptiness began?,45.0,27.0,10.0,82.0,520
So you think it's just everyone else's fault they keep falling down?,46.0,25.0,11.0,82.0,520
Tell me more about your life on the street.,42.0,26.0,9.0,77.0,520
That's what happens when you let people walk on you.,41.0,28.0,8.0,77.0,520
Tell me more about what's been eating you.,42.0,26.0,9.0,77.0,520
Doesn't it feel better to open up?,43.0,24.0,10.0,77.0,520
So you feel your life’s now fruitless?,39.0,22.0,9.0,70.0,520
You want people to like you for who you are on the outside as well as the inside.,46.0,21.0,12.0,79.0,520
Are we Mr. Plantain or Mr. Banana today?,42.0,19.0,11.0,72.0,520
It seems to me like you may be struggling with an eaten disorder,43.0,17.0,12.0,72.0,520
"So what I hear you saying is, now that we have peeled back the layers, you feel empty inside.",39.0,15.0,11.0,65.0,520
"Under these circumstances, my rate is on a sliding scale",46.0,14.0,14.0,74.0,520
"How do you mean, you feel like an accident waiting to happen?",40.0,26.0,8.0,74.0,520
"Of course, you didn't cause all those accidents.",43.0,20.0,11.0,74.0,520
"When you say he ""fell for you,' you're speaking metaphorically, I assume?",39.0,28.0,7.0,74.0,520
And you feel responsible for the split?,42.0,22.0,10.0,74.0,520
What do you mean you bring people down?,35.0,26.0,6.0,67.0,520
Talk more about your feelings of being used and discarded.,40.0,29.0,7.0,76.0,520
I think we can rule out low potassium as the cause of your depression.,43.0,23.0,10.0,76.0,520
Thanks for finally opening up.,41.0,17.0,11.0,69.0,520
Let's face the facts: you're spoiled rotten.,45.0,22.0,11.0,78.0,520
There used to be a whole bunch of us that hung out together . . .,39.0,24.0,8.0,71.0,520
How long would you say you've felt empty inside?,39.0,24.0,8.0,71.0,520
Would you like to talk about what's eating you?,40.0,22.0,9.0,71.0,520
Tell me about your relationship before the split.,39.0,27.0,7.0,73.0,520
Do you feel comfortable in your own skin?,45.0,28.0,9.0,82.0,520
I just don't have it in me anymore.,35.0,25.0,6.0,66.0,520
"Well you're off the floor now, and that's progress.",43.0,22.0,10.0,75.0,520
You're definitely not completely bananas.,43.0,12.0,13.0,68.0,520
"So, yes, you have no banana. But how does that make you feel?",40.0,18.0,10.0,68.0,520
What am I writing down? My grocery list.,34.0,20.0,7.0,61.0,520
"Calm down, sometimes a banana is just a banana.",41.0,19.0,10.0,70.0,520
Well it could just mean you've moved past the phallic stage.,42.0,20.0,10.0,72.0,520
When did you first feel like 'an accident waiting to happen.'?,39.0,16.0,10.0,65.0,520
How does it make you feel when others call you an accident waiting to happen?,40.0,14.0,11.0,65.0,520
Perhaps it was actually a Freudian slip.,40.0,14.0,11.0,65.0,520
So you only feel fulfilled when someone steps on you?,41.0,15.0,11.0,67.0,520
"He slipped, he fell. You've got to stop blaming yourself.",36.0,25.0,6.0,67.0,520
The monkey nightmares are back.,38.0,21.0,8.0,67.0,520
"And in the dream, I'm strangling the gorilla.",37.0,13.0,10.0,60.0,520
"""Everyone slips.",42.0,19.0,10.0,71.0,520
This session is going to cost you a whole bunch.,37.0,19.0,8.0,64.0,520
You shouldn't dwell on being unfulfilled. It's fruitless.,40.0,13.0,11.0,64.0,520
"I think, on some level, I like being stepped on.",36.0,21.0,7.0,64.0,520
And when did you start identifying as a plantain?,47.0,15.0,13.0,75.0,520
I've been feeling very empty since the split,41.0,14.0,11.0,66.0,520
You show classic symptoms of an Edible Complex.,37.0,22.0,7.0,66.0,520
Emasculated how?,39.0,21.0,8.0,68.0,520
"But ask yourself: Are all these ladies falling for you? Or, are they simply falling?",39.0,21.0,8.0,68.0,520
I think to focus on what you have lost would be fruitless.,42.0,15.0,11.0,68.0,520
Could be worse…at least you’re not nuts.,54.0,26.0,12.0,92.0,520
Perhaps you feel you're slipping because you allow yourself to be stepped on.,40.0,22.0,8.0,70.0,520
"Yes, it is what's on the inside that counts.",35.0,16.0,8.0,59.0,520
Someone will fall for you eventually,29.0,12.0,7.0,48.0,520
"Yes, I can charge on a sliding scale...",36.0,17.0,8.0,61.0,520
And how does it make you feel when you think people are avoiding you?,37.0,15.0,9.0,61.0,520
"In dreams, sometimes a banana is just a banana.",34.0,21.0,6.0,61.0,520
So...your job at Banana Republic wasn't what you expected?,38.0,13.0,10.0,61.0,520
Perhaps we need to put you in bunch therapy,44.0,20.0,10.0,74.0,520
Sure you have issues but I'm the one talking to a banana peel.,40.0,12.0,11.0,63.0,520
"Seriously, you can't let people step all over you and then tell you it's your fault.",39.0,17.0,9.0,65.0,520
What you're experiencing is called compost-traumatic stress disorder.,41.0,13.0,11.0,65.0,520
"""Orange who""?",44.0,7.0,14.0,65.0,520
So when did you start feeling you weren't one of the bunch?,39.0,20.0,8.0,67.0,520
I found the inner you to be delicious.,36.0,26.0,5.0,67.0,520
Would it be that bad if you were always a second banana?,40.0,18.0,9.0,67.0,520
"I understand your fears, Barry, but comedy changes and so must you.",37.0,24.0,6.0,67.0,520
I'm glad you finally opened up.,37.0,24.0,6.0,67.0,520
"I don't know, I just feel empty inside.",41.0,16.0,10.0,67.0,520
"I was minding my own business, and he slipped on me, yet everyone ran to him to see if HE was OK.",40.0,18.0,9.0,67.0,520
I think you’ll do better in bunch therapy.,41.0,16.0,10.0,67.0,520
You need to find your inner self.,39.0,23.0,7.0,69.0,520
"So people walk all over you, and others laugh about it?",43.0,15.0,11.0,69.0,520
Tell me about your separation from the bunch.,34.0,36.0,1.0,71.0,520
How are things since the split?,43.0,18.0,10.0,71.0,520
'Seems to me you're just not comfortable in your own skin.',35.0,18.0,7.0,60.0,520
"Yes, you made her fall for you. But you really hurt her in the process.",48.0,17.0,12.0,77.0,520
"I'm sorry, I didn't have breakfast.",36.0,19.0,7.0,62.0,520
The split must have been hard on you.,39.0,13.0,10.0,62.0,520
"Look I don't say this to patients often, but you really are bananas.",35.0,21.0,6.0,62.0,520
I'm glad that you finally opened up.,35.0,21.0,6.0,62.0,520
I am sorry. I was hungry and I didn't realize you were the patient.,40.0,11.0,11.0,62.0,520
"Twenty brothers and sisters? Wow, that's a bunch!",39.0,16.0,9.0,64.0,520
I understand you feel empty at your loss of sexual metaphor.,37.0,20.0,7.0,64.0,520
How did you feel when you finally separated yourself from the bunch?,38.0,18.0,8.0,64.0,520
You still blame yourself for the split?,37.0,20.0,7.0,64.0,520
"Well, with it completely gone I suggest you simply increase the foreplay.",41.0,12.0,11.0,64.0,520
"So, he fell for you hard, and you find that funny?",40.0,17.0,9.0,66.0,520
But it’s not like they’re trying to step on you….,40.0,17.0,9.0,66.0,520
So you thought the chimp was your friend…and then?,41.0,15.0,10.0,66.0,520
"In retrospect, do you feel the trip to zoo was a good idea?",36.0,25.0,5.0,66.0,520
"Actually, I charge by the hour, not per pound. Why do you ask?",35.0,27.0,4.0,66.0,520
I think we can rule out a potassium deficiency.,41.0,15.0,10.0,66.0,520
Do you think it's in your nature to bring people down?,36.0,28.0,4.0,68.0,520
"You've got to forgive yourself . . . don't forget, he also had one foot in the grave . . .",42.0,16.0,10.0,68.0,520
how long have you identified as a vegetable?,44.0,18.0,10.0,72.0,520
I'm afraid you're suffering from a split personality.,55.0,27.0,11.0,93.0,520
"So, your father always wanted an apple?",34.0,16.0,7.0,57.0,520
My case is being tried in the court of a-peel next week,35.0,17.0,7.0,59.0,520
"Okay, I understand. You were the top banana. And then what happened?",33.0,21.0,5.0,59.0,520
That's just the low potassium level talking.,34.0,19.0,6.0,59.0,520
What you're feeling is classic survivor's guilt.,36.0,18.0,7.0,61.0,520
I don't agree that your therapy has been fruitless.,38.0,14.0,9.0,61.0,520
What you've experienced is a Freudian slip.,37.0,16.0,8.0,61.0,520
I'm glad you finally decided to open up...,38.0,17.0,8.0,63.0,520
It's nice to see you really open up.,36.0,21.0,6.0,63.0,520
Tell me again how he fell for you,36.0,21.0,6.0,63.0,520
So you admit you do get pleasure from causing people pain?!,41.0,14.0,10.0,65.0,520
"So, any slip-ups since our last session?",41.0,14.0,10.0,65.0,520
Let's discuss why you feel empty inside.,38.0,23.0,6.0,67.0,520
So how long have you had this fear of monkeys?,37.0,25.0,5.0,67.0,520
Have you still been dreaming about the monkeys?,39.0,21.0,7.0,67.0,520
"You're neurotic, NOT bananas.",44.0,20.0,9.0,73.0,520
"Since the split, my life has been a total joke.",34.0,9.0,9.0,52.0,520
Feeling a little empty inside?,32.0,13.0,7.0,52.0,520
It's perfectly normal that you feel empty inside.,33.0,11.0,8.0,52.0,520
He just uses me for potassium.,34.0,15.0,7.0,56.0,520
"And when someone does fall, how does that make you feel?",36.0,11.0,9.0,56.0,520
I just feel like life is slipping away.,35.0,13.0,8.0,56.0,520
I'm afraid you have a split personality,32.0,22.0,4.0,58.0,520
I am afraid this discussion is just fruitless.,37.0,15.0,8.0,60.0,520
"I'm leaning towards banana split personality, but there a bunch of other possibilities",38.0,16.0,8.0,62.0,520
"For the hundredth time, it's not YOU they're laughing at!",40.0,12.0,10.0,62.0,520
You are not nuts. You're a fruit.,41.0,10.0,11.0,62.0,520
Do you identify as a banana or a plantain?,40.0,12.0,10.0,62.0,520
"What do you mean, exactly, by uncomfortable in your own skin?",36.0,20.0,6.0,62.0,520
"As your doctor, I can honestly tell you you're not a couch-potato.",39.0,14.0,9.0,62.0,520
It's like a part of me is missing.,36.0,20.0,6.0,62.0,520
When did you first learn you weren't organic?,38.0,16.0,8.0,62.0,520
Why do you feel responsible for the downfall of so many people?,34.0,27.0,3.0,64.0,520
Why do you feel the need to compare yourself to apples and oranges?,37.0,21.0,6.0,64.0,520
So was it a tough split?,41.0,16.0,9.0,66.0,520
Classic banana-split-personality disorder.,27.0,10.0,6.0,43.0,520
You may have a banana-split personality,27.0,10.0,6.0,43.0,520
"So, tell me when you first had the feeling people were avoiding you?",27.0,13.0,5.0,45.0,520
Let's talk more about your split personality.,30.0,13.0,6.0,49.0,520
I've felt so empty since the split.,33.0,7.0,9.0,49.0,520
"So, you gave everthing to this Daiquiri?",29.0,21.0,3.0,53.0,520
"They aren't laughing at you, they are laughing because of you.",33.0,16.0,6.0,55.0,520
You seem to be searching for your inner self.,33.0,16.0,6.0,55.0,520
Talk to me about your nana issues.,37.0,11.0,9.0,57.0,520
Why do YOU think everyone laughs when you get stepped on?,37.0,11.0,9.0,57.0,520
Should I bill Dole or Chiquita for your therapy?,36.0,13.0,8.0,57.0,520
He slipped. It's not your fault.,36.0,13.0,8.0,57.0,520
"So, you're tired of being stepped on?",33.0,19.0,5.0,57.0,520
"What I put on my breakfast cereal isn't relevant to your therapy session, Mr. Cavendish.",36.0,13.0,8.0,57.0,520
Have you considered compost?,36.0,16.0,7.0,59.0,520
I think you may have a split personality.,31.0,26.0,2.0,59.0,520
You may be suffering from separation anxiety.,33.0,22.0,4.0,59.0,520
"I think that underneath that tough exterior, you’re actually rather sweet.",35.0,18.0,6.0,59.0,520
"I'm sorry, 'it's what's inside that counts' is just a saying",36.0,16.0,7.0,59.0,520
"Seeing as I ate you for lunch, I'll comp this session.",37.0,14.0,8.0,59.0,520
Things have been really tough since the split.,39.0,10.0,10.0,59.0,520
I just haven't been myself since that Sundae...,40.0,11.0,10.0,61.0,520
I would say you have a 'split personality'.,36.0,19.0,6.0,61.0,520
I know exactly what it's like to be used by a big ape.,41.0,9.0,11.0,61.0,520
I am going to recommend more potassium.,37.0,17.0,7.0,61.0,520
How many monkeys did you say there were?,37.0,17.0,7.0,61.0,520
Why do you prefer to identify as a plantain?,37.0,17.0,7.0,61.0,520
You have to come to terms with the loss of your inner self.,36.0,19.0,6.0,61.0,520
You're just spoiled.,41.0,15.0,9.0,65.0,520
"Everything's a ""slippery slope"" to you.",35.0,20.0,5.0,60.0,520
Look: we all get stepped on. Deal with it.,34.0,19.0,5.0,58.0,520
I witnessed my brother get peeled alive and turned into a smoothie when I was 3.,34.0,10.0,8.0,52.0,520
"You'll fall for me someday. They all do, eventually.",36.0,15.0,7.0,58.0,520
...it's normal to feel discarded after the relationship ends.,33.0,21.0,4.0,58.0,520
Are you sure people are avoiding you?,37.0,22.0,5.0,64.0,520
And you've been involved in how many of these accidents?,34.0,13.0,7.0,54.0,520
You should use whichever bathroom you gender identify with.,34.0,13.0,7.0,54.0,520
"So, you feel like an accident waiting to happen?",34.0,13.0,7.0,54.0,520
You feel you're appealing but have a sense of inner loss.,35.0,11.0,8.0,54.0,520
So he took the best part of you and threw the rest away. How does that make you feel?,32.0,17.0,5.0,54.0,520
Where was your Republic located,29.0,14.0,5.0,48.0,520
Everything points to a split personality.,39.0,12.0,9.0,60.0,520
What about moving from comedy to personal injury?,37.0,16.0,7.0,60.0,520
So it's not that people walk all over you...it's that they literally avoid you?,32.0,14.0,6.0,52.0,520
Let's talk about the monkey incident.,35.0,14.0,7.0,56.0,520
Hmmn...........sounds like you're playing the fall guy again,38.0,23.0,5.0,66.0,520
Separation anxiety is a perfectly normal reaction.,35.0,17.0,6.0,58.0,520
"And in this recurring nightmare, are you always the cause of the accident?",34.0,13.0,7.0,54.0,520
You need to stop blaming yourself for the accident.,32.0,17.0,5.0,54.0,520
"On the phone, you said something was eating away at you...",34.0,16.0,6.0,56.0,520
"So when did you first start feeling like you're ""an accident waiting to happen""?",36.0,18.0,6.0,60.0,520
"Oh, no, no - ""low hanging fruit"" is just a metaphor.",37.0,13.0,8.0,58.0,520
We don't want you slipping back into bad behavior,28.0,10.0,6.0,44.0,520
"Ah, I see. And how did that make you peel?",36.0,15.0,7.0,58.0,520
I've been empty inside ever since the split.,37.0,7.0,10.0,54.0,520
What's eating you?,34.0,13.0,7.0,54.0,520
Quit blaming yourself for other people's slip-ups.,37.0,16.0,7.0,60.0,520
Why do you feel that you're an accident waiting to happen?,37.0,13.0,8.0,58.0,520
Explain to me why you feel empty and used.,32.0,14.0,6.0,52.0,520
When did you start feeling empty inside?,38.0,23.0,5.0,66.0,520
"Yes, you have told me that your banana was really big",33.0,15.0,6.0,54.0,520
"I didn't mean to offend you, I use 'fruit' as an umbrella term.",38.0,8.0,10.0,56.0,520
My initial diagnosis is separation anxiety.,32.0,20.0,4.0,56.0,520
"What do you mean you ""gave him the slip""?",32.0,17.0,5.0,54.0,520
You aren't responsible for other people's accidents.,33.0,12.0,7.0,52.0,520
Lets try focusing on the chimp.,35.0,11.0,8.0,54.0,520
We've all had a few slip-ups!,40.0,15.0,8.0,63.0,520
Well? What's eating you?,38.0,16.0,7.0,61.0,520
It almost sounds like you want to be stepped on.,33.0,20.0,4.0,57.0,520
When did you start feeling this emptiness inside?,33.0,20.0,4.0,57.0,520
Why do you feel you are a danger to others?,32.0,22.0,3.0,57.0,520
Don't get all mushy on me.,37.0,12.0,8.0,57.0,520
But how did it make you peel?,38.0,10.0,9.0,57.0,520
We all experience feelings of emptiness from time to time.,36.0,14.0,7.0,57.0,520
It's clear you've lost touch with your inner self.,35.0,16.0,6.0,57.0,520
People slip and fall for lots of reasons; you've got to stop blaming yourself.,34.0,18.0,5.0,57.0,520
I wouldn't say split personality,30.0,26.0,1.0,57.0,520
I believe you're suffering from separation anxiety.,36.0,14.0,7.0,57.0,520
My life's been an accident waiting to happen.,32.0,22.0,3.0,57.0,520
"Well, you're not nuts, I can tell you that much.",35.0,13.0,7.0,55.0,520
Sounds like you're afraid of hurting people.,34.0,15.0,6.0,55.0,520
So when she left she took the best part of you?,34.0,15.0,6.0,55.0,520
...and sometimes a banana is just a banana.,35.0,13.0,7.0,55.0,520
And why do you describe yourself as an 'accident waiting to happen'?,34.0,15.0,6.0,55.0,520
And who do you feel second to?,31.0,21.0,3.0,55.0,520
He left you for a sundae-let's start there.,32.0,19.0,4.0,55.0,520
Orthopedic surgeons love you .,36.0,11.0,8.0,55.0,520
I always feel like an accident just waiting to happen.,34.0,15.0,6.0,55.0,520
How long have you self-identified as an apple?,33.0,14.0,6.0,53.0,520
"I'm sorry to say it, but in your case you really are an accident waiting to happen.",33.0,14.0,6.0,53.0,520
"We ARE making progress, but remember, sometimes a banana really is just a banana.",34.0,12.0,7.0,53.0,520
"Yes, I can see how you feel empty inside.",30.0,20.0,3.0,53.0,520
I used to be the top banana now everyone treats me like trash.,34.0,12.0,7.0,53.0,520
It's a common problem for bananas your age.,33.0,14.0,6.0,53.0,520
I can understand why you feel empty inside.,31.0,18.0,4.0,53.0,520
It's not uncommon to feel empty on the inside.,31.0,18.0,4.0,53.0,520
You're missing the part of you that's been consumed. We call it an edible complex.,34.0,12.0,7.0,53.0,520
So your last psychologist diagnosed you with split personality disorder?,32.0,13.0,6.0,51.0,520
"So, tell me, exactly when did the frozen smoothie nightmares begin?",33.0,8.0,8.0,49.0,520
Doesn't it feel good to open up?,31.0,12.0,6.0,49.0,520
"To be honest, you are empty inside.",29.0,13.0,5.0,47.0,520
"I can sense your feelings of emptiness, but let's try to focus on your ability to make people laugh.",31.0,9.0,7.0,47.0,520
When did you first realize you were really a plantain?,31.0,9.0,7.0,47.0,520
Let's work on finding your inner self.,29.0,10.0,6.0,45.0,520
"The thing is, I've always felt like a vegetable.",29.0,10.0,6.0,45.0,520
