caption,unfunny,somewhat_funny,funny,count,contest
I believe all the golden parachutes are gone.,126.0,46.0,17.0,189.0,569
The mental gymnastics come next.,125.0,42.0,18.0,185.0,569
"Sorry, my Fitbit says I need to do just 20 more.",127.0,38.0,20.0,185.0,569
That new coffee machine is great,128.0,36.0,21.0,185.0,569
Perhaps the Adderall vending machine wasn't such a good idea.,126.0,37.0,20.0,183.0,569
"When our sales went through the roof, we should have repaired it .",125.0,39.0,19.0,183.0,569
Walter's leap of faith in the project is impressive.,114.0,58.0,9.0,181.0,569
It would be nice if for once his presentation was as spectacular as his entrance.,123.0,42.0,17.0,182.0,569
And this intern will demonstrate our third quarter sales,124.0,37.0,19.0,180.0,569
"Nice of you to drop in, Smith.",120.0,42.0,16.0,178.0,569
Jennings! You do not understand the gravity of the situation!,109.0,64.0,5.0,178.0,569
I knew we were getting fired. I didn't realize out of what.,123.0,36.0,19.0,178.0,569
"Okay, so SOME white guys can jump.",122.0,38.0,18.0,178.0,569
For those of you who have forgotten that I'm upper management.,114.0,41.0,14.0,169.0,569
Who replaced the moose’s head?,119.0,31.0,19.0,169.0,569
Dave's presentations always make the biggest splash.,109.0,48.0,10.0,167.0,569
Incoming – Marketing,112.0,38.0,14.0,164.0,569
Here he goes again droning on and on.,117.0,28.0,19.0,164.0,569
"I'm sorry, I had to fart!",118.0,26.0,20.0,164.0,569
"I'd like to jump in here, if I might",111.0,40.0,13.0,164.0,569
Whether he makes a big splash is yet to be determined.,82.0,23.0,12.0,117.0,569
"Oh no, wrong room.",111.0,37.0,14.0,162.0,569
I told you he was a loose cannon.,111.0,34.0,15.0,160.0,569
If he sticks the landing he gets a seat on the board.,115.0,23.0,20.0,158.0,569
"Quit jumping to conclusions, Ted!",103.0,47.0,8.0,158.0,569
"If no one has any new business, I'd like to dive right in.",82.0,25.0,11.0,118.0,569
Mind if I just jump in?,110.0,30.0,16.0,156.0,569
Wrong board.,108.0,33.0,14.0,155.0,569
Jorgenson needs a 9.1 to clinch a seat at the table.,105.0,36.0,12.0,153.0,569
Look out... He's going to table a motion.,104.0,38.0,11.0,153.0,569
Sales are down. Feingold is up.,106.0,34.0,13.0,153.0,569
I see that you've finally lightened up.,105.0,33.0,13.0,151.0,569
'Phil always has to make a splash during his presentations',101.0,41.0,9.0,151.0,569
This is not how you get into the Office Pool.,102.0,39.0,10.0,151.0,569
Let me jump in here.,106.0,31.0,14.0,151.0,569
"While we go low, he goes high",103.0,37.0,11.0,151.0,569
Let me bounce an idea off you.,105.0,33.0,13.0,151.0,569
I told you that bean salad was trouble,107.0,21.0,18.0,146.0,569
"According to Newton he is coming down; according to Einstein, we are moving together; according to Heisenberg, we are uncertain. According to Schroedinger he is not there...",102.0,36.0,11.0,149.0,569
Ed solved the chair shortage by Velcroing himself to the wall.,106.0,28.0,15.0,149.0,569
"Nice approach, good tuck, let's see if he sticks the landing.",102.0,32.0,12.0,146.0,569
His back-flip was weak but he did interview well.,104.0,28.0,14.0,146.0,569
Mind if I jump in?,102.0,32.0,12.0,146.0,569
The promotion is his if he sticks the landing,103.0,27.0,14.0,144.0,569
You did you say you wanted me to dive right in...,98.0,37.0,9.0,144.0,569
Our decision is final. You've been ejected from the board.,99.0,35.0,10.0,144.0,569
"Nice tuck, but can he stick the landing?",101.0,31.0,12.0,144.0,569
Here I come to save the day.,99.0,32.0,11.0,142.0,569
If I could just jump in here.,101.0,28.0,13.0,142.0,569
"On the contrary, I do appreciate the gravity of the situation.",94.0,42.0,6.0,142.0,569
It's a surprise audit!,98.0,34.0,10.0,142.0,569
"Nice of you to drop in, Jim. The meeting started at 10.",97.0,36.0,9.0,142.0,569
"Gregory, you cannot be a fly on the wall.",99.0,32.0,11.0,142.0,569
I'm here with the results of our investment in medical marijuana,99.0,29.0,12.0,140.0,569
"Mr. Rogers, you're a lightweight and will always be a lightweight.""",99.0,29.0,12.0,140.0,569
"Oops, sorry, wrong meeting!",101.0,25.0,14.0,140.0,569
The last thing we need in here is a loose canon,102.0,23.0,15.0,140.0,569
He's high again.,99.0,29.0,12.0,140.0,569
I'm from the House Oversight Committee.,92.0,40.0,6.0,138.0,569
And we're all supposed to pretend like he's made a big splash.,96.0,32.0,10.0,138.0,569
Make a note to adjust the espresso machine settings again.,97.0,30.0,11.0,138.0,569
"If Roger learned one thing at Camp Winnetonka, it was a cannonball is most effective when least expected",95.0,34.0,9.0,138.0,569
Once again John doesn't understand the gravity of the situation.,92.0,37.0,7.0,136.0,569
"Fred, did you want to jump in here?",95.0,28.0,11.0,134.0,569
Do I hear a second to the motion to add de-caf in the break room?,92.0,39.0,6.0,137.0,569
I would like to have the floor at this time.,94.0,32.0,9.0,135.0,569
Can some one draw him a chair?,97.0,26.0,12.0,135.0,569
Can anyone second Johnson's motion?,98.0,24.0,13.0,135.0,569
Ted never understood the gravity of the situation.,91.0,38.0,6.0,135.0,569
"From now on, Roger, we're ordering you decaf.",95.0,30.0,10.0,135.0,569
We set the bar high.,91.0,38.0,6.0,135.0,569
"Spare us the theatrics, and just tell us if you made quota.",95.0,30.0,10.0,135.0,569
I wish he'd use charts,91.0,35.0,7.0,133.0,569
Conference-ballllll!!!,94.0,29.0,10.0,133.0,569
"I misspoke when I said ""There are no bad ideas!""",98.0,21.0,14.0,133.0,569
I miss Powerpoint.,94.0,29.0,10.0,133.0,569
"There he goes, droning on again.",91.0,35.0,7.0,133.0,569
Paradigm shift!,94.0,29.0,10.0,133.0,569
It's Take Your Inner-Child to Work Day.,94.0,26.0,11.0,131.0,569
Let's see if he lands on his feet.,90.0,34.0,7.0,131.0,569
I guess that part of his resume wasn't embellished.,96.0,22.0,13.0,131.0,569
United executives continue their efforts in developing passenger ejection seats,95.0,24.0,12.0,131.0,569
I always hate the first meeting after a team building weekend.,89.0,36.0,6.0,131.0,569
Can we please stop inviting literalists to the think tank?,73.0,19.0,9.0,101.0,569
There is some concern about where he'll come down on the issue.,92.0,27.0,10.0,129.0,569
Gravity is fake news.,96.0,19.0,14.0,129.0,569
Looks like United over booked again.,95.0,21.0,13.0,129.0,569
Does he really think we can't tell when he's flying by the seat of his pants?,92.0,27.0,10.0,129.0,569
You can't just jump right in after missing half the meeting.,88.0,35.0,6.0,129.0,569
"When I said take a flying leap, I meant vamoose.",92.0,27.0,10.0,129.0,569
Now THAT's outside the box.,92.0,24.0,11.0,127.0,569
Jack brings something new to the table.,88.0,32.0,7.0,127.0,569
Look who decided to drop in.,88.0,32.0,7.0,127.0,569
"Drew, quick - draw that man a chair!",94.0,20.0,13.0,127.0,569
Let's take a deeper dive into the analytics.,90.0,28.0,9.0,127.0,569
I miss the days when he'd just bounce ideas off us.,87.0,34.0,6.0,127.0,569
"Michael, drained of ideas, pitches himself.",91.0,26.0,10.0,127.0,569
I hope he drowns in paperwork.,75.0,22.0,8.0,105.0,569
"Davis realized that his vantage point, though advantageous, was not sustainable.",91.0,23.0,11.0,125.0,569
"Let me illustrate our stock price, ""Geronimo!!""",90.0,25.0,10.0,125.0,569
"Let me jump in here, if I may.",87.0,31.0,7.0,125.0,569
I do love a manager who likes to jump into a project with both feet first.,77.0,25.0,7.0,109.0,569
"Alan, that's not the way an office pool works!",87.0,28.0,8.0,123.0,569
One flew out of the cuckoo's nest.,86.0,30.0,7.0,123.0,569
I wanted to inform you all personally of my temporary suspension.,85.0,32.0,6.0,123.0,569
"Sorry I am late, I was in the cloud!",91.0,20.0,12.0,123.0,569
I meant figuratively!,86.0,30.0,7.0,123.0,569
"This is Derek, our new floating temp.",88.0,26.0,9.0,123.0,569
How high?,87.0,28.0,8.0,123.0,569
The chair recognizes the gentleman in the jumpseat.,86.0,27.0,8.0,121.0,569
"Is this high enough, boss?",87.0,25.0,9.0,121.0,569
"I like the idea of the floating invisible chair, but does it come in different colors?",84.0,31.0,6.0,121.0,569
Tom clearly doesn't realize how shallow we made the high-risk pools.,88.0,23.0,10.0,121.0,569
Jack just flew in with United Airlines.,92.0,15.0,14.0,121.0,569
Watch when he finds he's at the shallow end of the table.,83.0,33.0,5.0,121.0,569
He'll never make chair.,86.0,19.0,11.0,116.0,569
It's Take Your Inner-Child to Work Day.,83.0,27.0,7.0,117.0,569
"Harold, I think that's enough levity for today.",80.0,33.0,4.0,117.0,569
"No! I said, ""Bannon called!""",88.0,22.0,10.0,120.0,569
"See, white men can jump.",87.0,21.0,10.0,118.0,569
Get outta my chair! Get outta my chair! Get outta my chair!,84.0,27.0,7.0,118.0,569
Bob finally got his wish to be a fly on the wall at a board meeting.,86.0,23.0,9.0,118.0,569
"He just got back from one of those ""I Believe I Can Fly"" seminars.",84.0,27.0,7.0,118.0,569
I'm in.,86.0,23.0,9.0,118.0,569
We debated mounting a moose head on the wall . . .,88.0,19.0,11.0,118.0,569
The boss just told me to take a flying leap.,67.0,23.0,5.0,95.0,569
I've invited an expert in corporate bailouts...,83.0,26.0,7.0,116.0,569
Chair....Quick!,84.0,24.0,8.0,116.0,569
It really did take a leap of faith.,80.0,29.0,5.0,114.0,569
Larry had the super beef and bean burrito for lunch today.,87.0,15.0,12.0,114.0,569
"I forgot my charts, but here's my impression of our stock price.",83.0,23.0,8.0,114.0,569
"Heeeerrs, Johnny !",84.0,21.0,9.0,114.0,569
"Without a seat at the table, Smith still manages to float his latest idea",84.0,21.0,9.0,114.0,569
I don't think this is what we meant by a leap of faith.,83.0,23.0,8.0,114.0,569
Where's my special chair? WHERE'S MY SPECIAL CHAIR???,70.0,16.0,8.0,94.0,569
But he didn't get a golden parachute.,79.0,18.0,9.0,106.0,569
"Careful, there's a glass ceiling.",80.0,26.0,6.0,112.0,569
Jamison never appreciates the gravity of the situation.,79.0,28.0,5.0,112.0,569
We think our new energy drink is very promising.,78.0,30.0,4.0,112.0,569
I'm in love with Katie Holmes!,81.0,24.0,7.0,112.0,569
"Even in its infancy, the concept of a diving board room was ill-advised.",84.0,15.0,11.0,110.0,569
"Sorry, can't present. Being raptured.",83.0,17.0,10.0,110.0,569
"Decaf, Miss Smithers, next time we only serve decaf.",80.0,23.0,7.0,110.0,569
I don't think the board fully grasps the gravity of the situation.,80.0,23.0,7.0,110.0,569
"""You guys see where he is? That's where we all need to be.",81.0,21.0,8.0,110.0,569
I see Jack has an out of the box idea!,78.0,27.0,5.0,110.0,569
How high?,83.0,17.0,10.0,110.0,569
"Ferguson, this is no time for levity!",79.0,25.0,6.0,110.0,569
Good thing we padded the agenda!,80.0,23.0,7.0,110.0,569
If I can just jump in here ...,79.0,25.0,6.0,110.0,569
"Next up, Larry will discuss work-life balance.",80.0,23.0,7.0,110.0,569
Sorry. Must be that burrito I had for lunch.,81.0,21.0,8.0,110.0,569
"Bob, a simple 'aye' would suffice.",80.0,23.0,7.0,110.0,569
"Ah, ah, Jenkins! I didn't say ""Simon Says!""",84.0,15.0,11.0,110.0,569
"If you're transcribing this later, just write, ""Dave enters.""",80.0,23.0,7.0,110.0,569
Somebody's a morning person.,80.0,23.0,7.0,110.0,569
Is this an incoming or out going male?,78.0,27.0,5.0,110.0,569
Told to take a flying leap.,81.0,21.0,8.0,110.0,569
"Jackson, I don't think you get the gravity of the situation.",79.0,25.0,6.0,110.0,569
Let's go back to testing on animals.,80.0,23.0,7.0,110.0,569
It's hard to work with you hovering over us.,82.0,19.0,9.0,110.0,569
"Tell him this isn't what we meant by ""the office pool.""",82.0,19.0,9.0,110.0,569
"I proposed a change in attitude, not altitude.",77.0,29.0,4.0,110.0,569
Take a memo re: patching hole in upstairs conference room floor.,82.0,19.0,9.0,110.0,569
"So, let's springboard this idea ... Phillips! You know that's just corporate-speak!",77.0,29.0,4.0,110.0,569
Why can't he just have a light bulb go on over his head?,76.0,28.0,4.0,108.0,569
I'm guessing you're not a virgin anymore?,75.0,27.0,4.0,106.0,569
"Get over yourself, Paul, we all got the same raise.",78.0,21.0,7.0,106.0,569
And now I'll turn it over to our incoming CEO,78.0,21.0,7.0,106.0,569
We've hired a consultant to evolve our business to the cloud.,77.0,23.0,6.0,106.0,569
"I miss the old days when they would simply say, ""you're fired.""",82.0,13.0,11.0,106.0,569
I think he's coming in short.,78.0,21.0,7.0,106.0,569
Great. Another helicopter boss.,78.0,18.0,8.0,104.0,569
"Would somebody explain to Finster what an ""office pool"" is?",77.0,20.0,7.0,104.0,569
"Simply put Ted, you're a loose cannonball.",74.0,26.0,4.0,104.0,569
Flying by the seat of your pants again Bob?,74.0,26.0,4.0,104.0,569
His ideas are not always the best but you have to love the way he presents them.,73.0,28.0,3.0,104.0,569
"Ok, no one jump to conclusions here.",76.0,22.0,6.0,104.0,569
Just floating ideas here.,72.0,30.0,2.0,104.0,569
"Since Conglomerate Co. acquired Cirque du Soleil, the cultural fit was becoming evident at board meetings",77.0,20.0,7.0,104.0,569
Mason awakens from an 18-month boardroom coma to learn Donald Trump is President.,79.0,16.0,9.0,104.0,569
"Quick, find out if the New Yorker will accept fart jokes!",78.0,18.0,8.0,104.0,569
And Jenkins will demonstrate how quickly our share price is sinking,77.0,20.0,7.0,104.0,569
"'Can't you just walk through the door like everyone else?""",76.0,17.0,8.0,101.0,569
"And now, a visual demonstration of how big a dive the stock market took this morning.",77.0,15.0,9.0,101.0,569
His manager told him in his last annual review that he needed to make more of a splash in meetings.,73.0,25.0,4.0,102.0,569
"A simple 'I beg to differ, Irwin' would have sufficed.",75.0,21.0,6.0,102.0,569
"You have the chairs, but I have the floor.",78.0,15.0,9.0,102.0,569
"Parker, you're new here but just so you know, ""jump right in"" is a polite way of saying ""shut the hell up.""",79.0,13.0,10.0,102.0,569
Just pretend I'm not here.,75.0,21.0,6.0,102.0,569
"Next time, just sneak in late.",74.0,23.0,5.0,102.0,569
Let me jump right in here.,74.0,23.0,5.0,102.0,569
I asked Johnson from accounting to drop in.,75.0,21.0,6.0,102.0,569
"Oh, I neglected to mention, our CEO likes to drop in unannounced.",77.0,17.0,8.0,102.0,569
We need someone to oversee this project.,71.0,19.0,6.0,96.0,569
"It's an improvement over his last entrance, at least he's wearing clothing.",70.0,16.0,7.0,93.0,569
"Now THAT, Jeff, is how you make an entrance.",74.0,20.0,6.0,100.0,569
Eight cups today--why do you ask?,72.0,24.0,4.0,100.0,569
His golden parachute didn't deploy.,73.0,22.0,5.0,100.0,569
"When I said, I wish I were a fly on the wall, I only meant it as a metaphor.",73.0,22.0,5.0,100.0,569
This seems like a good time for me to jump in.,72.0,24.0,4.0,100.0,569
I told you hiring an MBA from a clown college was a bad idea.,75.0,18.0,7.0,100.0,569
The trouble with this company is its low ceiling.,74.0,17.0,7.0,98.0,569
I suspect there is about to be a motion made on the table.,69.0,27.0,2.0,98.0,569
Are you guys sure that was decaf?,69.0,27.0,2.0,98.0,569
"I told him about Bean-O, but Noooo!!!",75.0,15.0,8.0,98.0,569
Whoa! Back to decaf for me!,72.0,21.0,5.0,98.0,569
Finkleman will now present his views on cloud computing.,72.0,21.0,5.0,98.0,569
"Bob, you need to stop jumping to conclusions.",71.0,23.0,4.0,98.0,569
"As usual, always trying to make a big splash.",72.0,21.0,5.0,98.0,569
HR said to dive right in.,70.0,25.0,3.0,98.0,569
He's just an intern. This is his first office pool...,74.0,17.0,7.0,98.0,569
"OK, we've got a quorum.",72.0,21.0,5.0,98.0,569
Some things you just can't show on PowerPoint.,72.0,21.0,5.0,98.0,569
When does the golden parachute deploy?,74.0,14.0,8.0,96.0,569
New Espresso maker.,71.0,20.0,5.0,96.0,569
Would anyone else like to jump in?,71.0,20.0,5.0,96.0,569
The suspense is killing me,74.0,14.0,8.0,96.0,569
Energy drink sales are up.,72.0,18.0,6.0,96.0,569
"Who said "" Feel free to jump in "" to Anderson ?",71.0,20.0,5.0,96.0,569
Big deal . . . any first year associate can do a cannonball.,70.0,22.0,4.0,96.0,569
One word: decaf.,71.0,20.0,5.0,96.0,569
Nobody asked you to jump into the middle of this discussion!,73.0,16.0,7.0,96.0,569
"No, Artman, that's not what I meant by ""Jump right into the discussion.""",70.0,22.0,4.0,96.0,569
Is this just another one of Leo's off the wall ideas that won't fly?,71.0,17.0,6.0,94.0,569
"OK. I've consulted our data in the cloud, and . . .",70.0,19.0,5.0,94.0,569
Is that a yes or a no?,69.0,21.0,4.0,94.0,569
Jenkins! Levitating never got anyone a real raise.,71.0,14.0,7.0,92.0,569
He always seems to bounce back.,67.0,22.0,3.0,92.0,569
"I don't believe ""Geronimo"" is politically correct.",67.0,22.0,3.0,92.0,569
His presentations always make a big splash.,68.0,20.0,4.0,92.0,569
One vote for cloud computing. Any others?,69.0,18.0,5.0,92.0,569
He must be one of those disruptors we keep hearing so much about.,69.0,18.0,5.0,92.0,569
"Now that Debbie's the boss, there's a hole in the glass ceiling.",70.0,16.0,6.0,92.0,569
I'm not coming down until you give me a seat at the table.,70.0,16.0,6.0,92.0,569
We have a motion to table.,67.0,17.0,5.0,89.0,569
"We didn't literally mean ""do backflips"" for the account, but I like the initiative.",67.0,17.0,5.0,89.0,569
"Well, his LinkedIn profile did mention something about once working for Cirque du Soleil.",65.0,21.0,3.0,89.0,569
Ryan emphasizes once more that he is operating in an above board manner.,67.0,17.0,5.0,89.0,569
It was better in theory.,69.0,15.0,6.0,90.0,569
Does anyone mind if I jump in next?,68.0,17.0,5.0,90.0,569
Nigel could always be relied upon to take the strategic overview.,69.0,15.0,6.0,90.0,569
Carry on. I'll just be a fly on the wall.,67.0,19.0,4.0,90.0,569
Who invited Jehoshaphat?,71.0,11.0,8.0,90.0,569
I'd like to welcome Tommy from the Department of Risk Management.,70.0,13.0,7.0,90.0,569
Whatever he is presenting will likely be anticlimactic.,70.0,13.0,7.0,90.0,569
"At Monday morning meetings, Roger became somewhat of a loose cannon.",68.0,17.0,5.0,90.0,569
Parkourporate!,70.0,13.0,7.0,90.0,569
"No, I said let's dive into the numbers.",69.0,15.0,6.0,90.0,569
"No no no ... I don't need a chair. I'll just hang out, here.",68.0,17.0,5.0,90.0,569
This is what I get for encouraging my new employees to 'Jump In' during meetings.,67.0,19.0,4.0,90.0,569
"Must you always jump to conclusions,Victor?",65.0,23.0,2.0,90.0,569
He's been spending a lot of time in the secretarial pool.,69.0,15.0,6.0,90.0,569
They don't have a problem telling you how high to jump but they never leave instructions for the landing.,69.0,15.0,6.0,90.0,569
I'm convinced. I say we invest in this Super Glue stuff.,69.0,15.0,6.0,90.0,569
"It's progress, this time he's wearing clothes.",69.0,10.0,8.0,87.0,569
Millenials don't care about having a seat at the table.,64.0,20.0,3.0,87.0,569
"Everyone else simply asked, ""how high?""",67.0,14.0,6.0,87.0,569
Wouldn't a pie chart showing our negative cash flow be sufficient?,65.0,13.0,6.0,84.0,569
It is said that you only get one chance to make a good first impression!,62.0,19.0,3.0,84.0,569
United just recalled his seat.,65.0,13.0,6.0,84.0,569
Well...We did ask other deparment heads to drop by.,67.0,16.0,5.0,88.0,569
Intern coming!,69.0,12.0,7.0,88.0,569
Smedley doesn't know that the Board took away his golden parachute.,65.0,20.0,3.0,88.0,569
"For the last time Don, that's not how you access the cloud!",66.0,18.0,4.0,88.0,569
Don't mind him. He's always looking to make a big splash.,65.0,20.0,3.0,88.0,569
Guess who is not pregnant!,71.0,8.0,9.0,88.0,569
Leaning in is so yesterday.,68.0,14.0,6.0,88.0,569
Stan... that's not how you enter the office pool.,67.0,16.0,5.0,88.0,569
"No chair, no meeting. We get it, Larsen.",66.0,18.0,4.0,88.0,569
"Glad you could drop in, Bill.",65.0,20.0,3.0,88.0,569
"Can't you think inside the box, just once?",68.0,14.0,6.0,88.0,569
Mind if I jump in here?,64.0,22.0,2.0,88.0,569
You gotta like how he just jumps right in.,67.0,16.0,5.0,88.0,569
Helluva fart!,70.0,10.0,8.0,88.0,569
Perhaps engineering should re-think our stand-assist recliner.,70.0,10.0,8.0,88.0,569
Nice of you to drop in Dunwoody.,66.0,18.0,4.0,88.0,569
Sorry I'm late. Don't let me disturb you.,66.0,18.0,4.0,88.0,569
I hope you all remember how nice I was on the way up!,69.0,12.0,7.0,88.0,569
Where's the glass ceiling when you need it?,68.0,14.0,6.0,88.0,569
Ok boys...this maybe a little over your heads,65.0,20.0,3.0,88.0,569
This new velcro holds over 200 pounds and it's going to save the company.,65.0,15.0,5.0,85.0,569
"Now that I'm vested, when does my golden parachute deploy?",66.0,15.0,5.0,86.0,569
Accounting to the rescue!,63.0,21.0,2.0,86.0,569
"Oops sorry, I thought this meeting was a drop-in.",66.0,15.0,5.0,86.0,569
"Clark Kent, would you please sit down.",67.0,13.0,6.0,86.0,569
He's always jumping to conclusions.,63.0,21.0,2.0,86.0,569
"Sorry, but jumping to conclusions is the only exercise I get",65.0,17.0,4.0,86.0,569
At least he's not diving head first this time.,65.0,17.0,4.0,86.0,569
Lester loves to dive right into a meeting.,67.0,13.0,6.0,86.0,569
He had beans for dinner,68.0,11.0,7.0,86.0,569
What colour is his parachute?,68.0,11.0,7.0,86.0,569
Greg wanted to make a big splash with the new board members.,65.0,17.0,4.0,86.0,569
"At the worst possible moment, Steve's alter ego shows up.",68.0,11.0,7.0,86.0,569
I think this guy's really going to make a splash.,64.0,19.0,3.0,86.0,569
He still doen't understand the concept of metaphor.,65.0,17.0,4.0,86.0,569
I saw Tom Cruise do it on Oprah!,65.0,17.0,4.0,86.0,569
"So ""LAUNCHROOM"" wasn't a misspelling after all.",57.0,16.0,3.0,76.0,569
