caption,unfunny,somewhat_funny,funny,count,contest,target_id
When does the next performance of “Man Cutting Grass” begin?,161,51,14,226,637,788
"I know I'm early, but could you tell me when the VIPs get to jump into the piles of leaves?",166,41,19,226,637,1040
This is the Autumn of your career,160,53,13,226,637,3455
Step it up Fred. We open in five.,146,48,12,206,637,715
This suburbanite museum is so realistic.,152,41,16,209,637,1363
"Yeah, he’s just raking leaves..... No, I don’t think he suspects a thing",153,44,15,212,637,1488
There's an app for that.,168,52,15,235,637,244
"Excellent exhibit! It""s amazing to think this was once done without fuel or electricity!""",173,42,20,235,637,2077
"Why pay to watch an independent film about the absurdity of life when I can watch you, day after day, futilely attempt to rake up all of the leaves?",162,36,20,218,637,3238
I expect you to pay for the wall.,147,33,18,198,637,1518
Fake leaves.,148,31,19,198,637,3008
I thought you meant something else when you said that you were really raking it in.,162,41,18,221,637,946
"John, I’m not sure “if you rake it, they will come” is going to catch on.",159,52,13,224,637,2101
Leaves are soooo last season.,160,55,12,227,637,1589
Unbelievable Sports Fans! John Henry beats the leaf blower -- again!,172,36,22,230,637,811
The ropes only make me want to jump into your leaf pile even more.,154,39,17,210,637,2157
Here today; More tomorrow.,169,52,15,236,637,3224
"When they said you were 'raking it in' in your new job, this isn't what I expected.",138,38,14,190,637,482
"A primitive performance piece, but I like the vibrant colors.",153,51,12,216,637,468
"Leaf, Erickson!",181,43,21,245,637,2143
I hope you're not planning to try to sneak them over here.,140,44,12,196,637,3563
How'd you like a wall to keep the leaves out?,152,30,20,202,637,2179
Google said this is the best place to view fall leaf raking.,165,52,14,231,637,211
"He said ""Make America Great Again"" not ""Rake Again"".",168,51,15,234,637,1503
"Wait, which one of us is the exhibit?",158,43,16,217,637,1493
"Sublimely Sisyphean Autumnal Activity, reenacted annually by my neighbor, Ed",160,39,18,217,637,3513
"You realize, your grass will never be as green.",140,36,15,191,637,1164
"Just because you're behind a rope, Jeffery, doesn't mean I can't see you...",162,40,18,220,637,345
"I believe those are my leaves""",166,32,22,220,637,2737
Looks like climate change has made some jobs easier.,169,36,21,226,637,255
First in line for the leaf pile jump again.,164,46,16,226,637,1219
"A little to the left. Further. Further. Too far! Go back. Stop! Right there. Yes, that one. That one says Fall to me. Hand it here.",140,28,18,186,637,1142
A bit too avant-yard for me.,159,48,14,221,637,3459
"I don't know if ""Man with Rake"" is MOMA-ready.",169,38,20,227,637,945
Are you charging by the hour or by the leaf?,166,44,17,227,637,3664
Picket fences are so passé.,151,46,13,210,637,810
How much longer ‘til the pile’s ready for jumping?,153,42,15,210,637,2662
I know it's avant-garden but it just looks unfinished to me.,185,41,22,248,637,2332
"Personally, I'd rather watch the grass grow.",159,40,17,216,637,968
You advertised for a bouncer?,160,48,14,222,637,1780
"Don't forget - if any of them cross my border, they get sent back.""",163,47,15,225,637,385
"Those look like my tree leaves, Fred",171,31,23,225,637,3608
"Yeah, I’m here for the New England fall foliage tour. Wow- would you look at that!",142,41,13,196,637,2505
"I'm not part of the audience, I'm a critic.",149,47,12,208,637,2825
How's retirement dad? Still think throwing away my power rangers was a good idea?,160,30,21,211,637,1124
"Careful, those used to be bitcoins.",154,42,15,211,637,1903
"Dad, you just don't understand. Being a nightclub bouncer is my dream!",164,37,19,220,637,374
"So, is this where I line up to rake it in?",162,41,17,220,637,660
"Back when we had seasons, we had this scene every Autumn.",165,50,14,229,637,1662
"By the way, you haven't commented on the stanchion rope line I installed between our yards. For me, it says friendly but not too friendly. And it's cheaper than a fence.",172,51,15,238,637,3328
"You can quit anytime, Ed. The OCD of the Year judges have left.",146,35,16,197,637,2321
When you said you were raking it in I pictured something else...,147,48,11,206,637,1984
Remember how you loved them when they were buds in spring.,153,36,17,206,637,2654
"You can keep me out of your yard, but not out of your head.",160,42,16,218,637,135
Leaves are a Democratic plot to make us think it’ll soon be winter.,163,36,19,218,637,3250
You got off easy. I was raked over the coals.,166,35,20,221,637,3575
We're going to let the squirrels in early.,170,32,22,224,637,3009
Don't mind me - just making sure we get 35% of every last thing you rake in this year.,174,44,18,236,637,2084
"In this exhibit, a thing of the past called a season.",148,33,17,198,637,416
"We both hoped that Manning could bring back the Giants, Al. But I wasn't dumb enough to bet on it. Don't forget my gutters.",148,33,17,198,637,1402
I can't decide if your raking is derivative or inspired.,153,38,16,207,637,1064
I’m from the Neighborhood Watch. You got a problem with that.,152,40,15,207,637,1616
They'll still figure out where you buried the body.,157,35,18,210,637,3310
Assiduous pursuit of deciduous leaves is no vice.,154,41,15,210,637,3617
"Yes, this is my first time at the Museum of Get Off My Lawn. Why do you ask?",157,40,16,213,637,1268
Make sure you stay on the Canadian side,163,28,22,213,637,2970
Those have to be back on the tree by 2pm for our next showing.,162,40,17,219,637,412
Keep working on your technique; the judges will be here shortly.,168,48,15,231,637,825
I call him 'The Fall of Man',180,34,23,237,637,1019
You missed one over by the door.,139,43,11,193,637,3447
It just feels so... clichéd.,157,37,17,211,637,2398
"why call them ""leaves"" in the fall without calling them ""arrives"" in the spring?",164,43,16,223,637,2343
"I am always impressed with how the golden yellow offsetting the russet represents man's inhumanity to man, while arranging them in piles echoes global societies. Where do you get your inspiration?",172,42,18,232,637,99
"As soon as you get all of those, you can turn over a new one.",181,44,19,244,637,2789
"The ad said, ""learn how to rake it in.""",142,49,9,200,637,3267
"I sense a lack of joie de vivre, unless you're raking ironically.""",151,41,14,206,637,420
I so admire the way you mix colors.,153,42,14,209,637,332
"And here we have our newest art installation, ""The Fall of Man""",158,37,17,212,637,952
"You are about to enter another season. A season that's not quite cold enough for a coat, but too chilly without one. A season where people can't decide if they should have up Halloween or Christmas decorations. It is a season we call The Autumn Zone.",161,36,18,215,637,1387
And here we see the typical New Englander in its natural habitat raking leaves.,160,43,15,218,637,70
"You have to let me manage you. The crowds have stopped coming, and the season’s almost over.",160,43,15,218,637,372
My trees don't shed,160,43,15,218,637,3142
"When you are done here, he wants you to start draining the swamp.",166,36,19,221,637,1077
Any progress?,167,44,16,227,637,548
"Speaking as your life coach, I would like to see more enthusiasm.",166,56,11,233,637,2587
