Unfunny,Somewhat funny,Funny,Caption
20,3,4,It's my dad's new immersive Passover seder experience
21,5,1,"At least he's keeping the cats away".
25,1,2,wonder how much he pay for a nice cold glass of lemonade
15,9,4,The short answer is 'peyote.'
20,7,0,Life's a beach.
24,3,0,It's supposed to relieve stress.
23,2,0,I can't afford a time share
26,3,0,Like many Baby Boomers, he decided to downsize.
25,3,0,It was a pile of rocks.
22,5,1,It's just Desert Storm flashbacks
25,3,0,Artisan Water ... Artisan Water from aquifers .... Artisan water ...
24,1,1,Is Aunt Rita still single?
18,10,1,Mom did say to watch out for any creepy crawlers.
25,1,0,He's checking it for a virus, before we let the kids play in it.
21,4,2,Hey mister, you’re in the wrong cartoon.
26,0,0,He doesn't realize that the Boston Red Sox have actually won three World Series since 1918.
23,5,0,...solves the cat problem.
22,2,1,I wish he would go back to California so we could get our sandbox back.
21,5,1,Man on a Hot Tin Roof
27,0,0,I've got it down pat!!!!!!
27,1,0,The science projects needed to get into a top tier STEM preschool these days......
21,7,1,Thought he'd be outside the box by now.
24,3,0,I guess it's better than cat poop.
25,1,1,It's dry schadenfreude
26,0,0,Exquisite form, but that attitude is not doing #6 any favors.
21,4,2,He thinks he's Lawrence of Arabia
17,10,2,He's still convinced that all he really needs to know he learned in kindergarten.
22,5,2,Any desert is sprawling, if you remain stationary
24,3,1,George never assessed a situation properly.
25,0,0,Go away, this is my bed!
29,0,0,Mom just said nobody's too old for the sandbox.
22,5,1,When mom puts him out, dad prefers the cat's box to the dog's house.
23,4,0,He drinks.
21,5,0,Probably cheaper than going to Hawaii.
21,4,1,Year 22: Still lost in the desert with no food or water. All my friends have left and I can't seem to find any exits. I will continue to search this sandy box
27,1,0,I don't get it, my lawyer said it would safe on Panamanian soil
19,7,2,And right at five o,clock he gets up and goes home. Then we get to play.
19,7,1,In fact, it's a skylight. Just a few more seconds now.
19,3,3,Even if he finds it, it won't be filtered.
22,5,2,It's always so creepy when that lost childhood thing happens.
27,1,0,Maybe we should stop now...before it's too late.
23,4,2,I can't wait until he goes back to college.
24,1,1,After he lost his contact lens, he really got lost!
26,2,0,Let's tell him that just around the corner's an oasis.
19,6,0,Treadmill desks are for wimps.
21,5,1,He keeps saying, 'Vodka Tonic, Vodka Tonic.' Any idea what that is?
24,1,0,He said he is from code enforcement and we have to pay him for demolition.
24,3,1,This may be why he was so obsessed with Catwoman.
27,2,0,Last week he wore a headdress and did a rain dance.
22,4,1,He is practicing for the 'Death Valley Marathon'
26,1,0,I'm not so sure about this ad campaign.
23,1,1,Yesterday he mumbled something about palm trees on the next building.
24,2,1,I forget. Is a mirage just a construct or is it for real?
13,11,2,Yeah, but by New York standards, it's immense.
25,2,2,Mom put him in a time-out after he admitted he voted for Trump in the primary.
21,2,1,Trump got Sandy Berned by Hillary.
26,2,0,He thinks he's wintering here.
21,3,4,Poor guy has been on a timeout since the 70s.
21,5,0,He gets like this on LSD.
14,11,1,See? I told you those weren't from a cat.
18,7,3,My dad drops acid on Tuesdays.
26,1,0,Maybe he's Bernie Sanders.
17,5,6,Yes, but how I got the sand to stick to the conveyor belt is what will impress the science fair judges.
24,4,0,It's an endless sandbox, the latest in regression therapy exercise.
20,7,0,The sands of time wait for no man.
23,2,0,We brought you a pail and shovel. It's much more fun with toys.
24,5,0,I didn't think we'd get to advanced groveling until we went for our MBAs.
18,8,2,Let's come back later - it looks like he's in the middle of something.
21,6,1,Do you ever think that maybe WE are the mirage?
20,7,1,Yea Well....Nobody's Dad is perfect!
20,6,2,I don't need to explore my inner child that bad.
22,4,1,It's hard to know if he's method acting or trying to qualify for the Darwin Awards...
20,7,2,We might be a Mirage...
19,9,0,It IS therapeutic, but sometimes the sand gets in you underwear.
27,2,0,We need to get him to Sandbox Anonymous. Fast.
24,3,1,He's trying to go back to where it all began.
27,2,0,My mother says to tell him we have the right to play unperturbed by gauche street theater about food deserts.
20,7,1,I wish he'd go back to the wading pool.
27,1,0,My boss told me that I didn't play well in the sandbox with my colleagues.
25,1,0,It's a fascinating technique -- he uses an ammonia-based liquid to get it to stick together so well.
24,4,0,Meow." "I knew the promotion would be too much for him.
22,6,1,It's evident that he can't think outside the box.
15,12,0,Didn't we have a reservation?
25,2,1,Not very 'Jungian' is it?
25,4,0,He lost his glasses at the beach last week.
22,4,1,I told you our rooftop sandbox was weird.
19,4,3,He's in training for the first pub crawl of the summer.
23,6,0,He was a legionnaire. He's training for a marathon.
26,3,0,I told you not to tell dad we're in the sandpit. This is the third time he's lost his credit cards.
25,3,0,He always wanted his own private beach.
24,3,0,Mom says it's his midlife crisis...
23,3,1,Poor Jenkins, he always said Sandbox Therapy was a joke... until he lost his Blackberry in there.
22,5,2,This always happen when he eats Tabbouleh
24,0,2,I'd still vote for him.
26,2,1,It's like a treadmill. But with sand.
23,3,0,My dad can't swim so we got him the Endless Desert.
19,7,2,Reliving your childhood is a young man's game.
19,8,2,Uh, sir. Sir! Sandbox rules require a shower before and after entrance.
17,6,2,I told him I buried his IPHONE 6 S
25,1,1,Be patient. He's been in there for three days now without water and soon will be a goner. Then we can have the sandbox all to ourselves.
21,6,0,You said your Dad's a method actor?
26,2,0,maybe he's going to audition for a desert movie...or something
24,2,0,It's a win-win. If he finds any cigarette butts he can keep them.
16,10,2,That's why Mom only allows me an hour in there.
27,2,0,OK, I'm telling Mommy. He didn't want my juice box, and he thinks neither of us are real.
19,7,1,It's punishment from his editor... he spelled "dessert" with only one "s."
19,4,3,It's called 'Performance Art'
23,2,0,The search for the Holy Grail led Sir Galahad to many a new places.
18,5,2,I'd have waited till sundown.
24,3,0,Geez! The big kids get here first and grab all the space!
19,6,2,Should we tell him that we found a contact lens there yesterday or just enjoy watching him?
22,6,0,Real estate in this city has always been bad, but this is unbelievable.
18,7,3,But is it art?
19,7,0,He never really got over losing Wilson
23,6,0,The Corporate Litterbox
25,1,0,Poor guy. Must've lost his adult coloring book.
26,2,0,Got tuckered out building the thing.
27,0,0,hay mom and dad gave him a boot instead of shovel and a pal.
22,1,1,Don't you think his training for the show would be better if he took off his clothes?
22,4,3,Isn't that his contact lens on the sidewalk?
23,3,0,He doesn't look quite the same without the iron man suit.
27,1,1,He's taking up the whole box! Where am I supposed to build my castle?
26,2,2,"I so wanted to be the enfant terrible .
17,6,3,There’s going to be trouble when the cat finds him in there
23,3,2,He says he's going to write a book about it
23,6,0,I guess he's working up a thirst.
19,7,3,Long time, no sea.
18,4,3,I've learned it's wiser not to contradict my father's fantasies.
22,6,0,Last time he stayed in there for forty days.
25,4,0,It's sad. Some grown-ups don't know the difference between suffering and play.
25,3,1,He's from Southern California.
28,0,0,Near, but not quite right for the Beau Geste role
24,3,0,He's koo koo for Kat poop!
19,6,1,On the internet, nobody cares if you're a cat. But here? It matters ....
25,3,0,I heard, he's hidden away millions for when he gets out.
21,5,1,Is this the desert equivalent of the tiny house movement?
21,7,0,The sands of time have caught up with old Barney
26,1,0,He's training for the French Foreign Legend Olympics.
22,5,1,He sure doesn't play well in the sand box.
27,0,0,I think his ring is called dignity.
17,7,2,If we give him water he'll never leave.
24,2,2,He keeps repeating, 'Damn tribal council.'
24,3,1,Looks like Mr. Podeski is feeling dramatic again.
22,3,3,He's completely disoriented without his pail and shovel.
17,5,7,It doesn't look like we'll have to wait much longer.
26,1,0,Looks like Lawrence from accounting thinks he's Lawrence of Arabia
22,3,1,He's sure to win on style points alone
18,4,3,This is what happens when you can't think outside the box.
26,3,0,Conceptual Art
28,1,0,The VR water isn't very wet either.
17,7,3,I’ve heard of quicksand, but never of slowsand.
23,3,1,He's never liked the beach and from time to time has to remind himself why he didn't buy a place in the Hamptons.
19,7,1,Talk about suffering for one's art...
25,2,0,You know what, Dave? I think you should consider therapy.
23,4,1,My dad is such a drama queen.
25,2,0,He's auditioning for a David Lean movie
25,2,1,They told me to try to think inside the box.
21,6,2,He definitely needs to think outside the box!
26,0,0,Worst case? 50 to Life.
27,1,0,it feels like i've been out here for months
24,4,0,Seders are just not enough for an Exodus re-enactor.
25,0,3,Gene and Nicky watched skeptically as their neighbor, an out-of-work actor, showed them how to "really play".
22,3,4,Yesterday he cried out for water. Today he was talking to a camel.
23,4,0,He's checking for cats.
26,2,0,He insists on calling it a hot yoga studio.
22,6,0,That reminds me; we booked you in 'coach' to your meeting on Thursday.
21,7,0,Reality is merely an illusion, albeit a rather depressing one.
25,2,0,Eh, you think he wants to share?
20,8,1,Having a method actor as a stay-at-home dad creates some novel play opportunities.
22,3,0,He's bringing attention to the water shortage.
26,0,1,Then dad said, 'But we don't even have a doghouse.'
22,3,1,He's a loooong way from the Hollywood Walk of Fame.
23,5,0,I heard his wife told him to go pound sand.
18,8,2,Should we give him back his glasses?
24,2,0,It's a sandbox thing, I don't know how to play nice...
23,3,1,Is he STILL Looking for his phone?
23,4,0,He's determined to find the contact lens he lost.
21,6,0,Oh the indignity of being held back
23,3,2,Maybe WE'RE just a mirage.
26,0,1,Either we're the mirage or he's nuts. I prefer that latter.
21,4,0,I heard he went a whole block without hydrating.
19,8,0,I sure hope he know the difference between a sandbox and a litter box.
22,5,1,Grownup cartoons are so stupid.
22,5,1,Apparently, his ship was sunk by Captain Morgan and he's been stranded here since Friday.
23,5,0,Your dad's vision quest seems short sighted.
25,3,0,He is planning to audition for the "Lawrence of Arabia' remake.
21,6,0,when mommy said he was a golddigger i thought she meant something else
21,4,4,Ignore him. It's a mirage.
24,3,1,Meow.
22,2,3,Oh, great! First the cats and now this!
15,8,5,Don't even bother. He insists it's all a mirage
22,6,0,He's not nuts, just preparing for climate change.
20,5,3,Thinking outside the sandbox was never his strong suit.
27,1,0,Looks like hes willing to do whatever it takes to look good, Right babe?
18,8,1,He says he's Lawrence of Astoria.
25,1,1,Mom was upset, but I don't think she meant for him to take it literally.
23,5,0,Seems much more effective than a lap pool.
26,1,0,After he gets cast on a humiliating reality show with has-been reality stars, we'll get our sand box back
25,3,0,I told you not to let strangers play in our sandbox!
26,1,1,Trump supporters.... They can't see beyond the wall.
24,5,0,if things go as planned , that's where I hope to be in thirty years
26,2,0,I guess we won't need the bucket and shovel, as it's obvious he's just trying to leave his full body imprints in the times of sand.
23,5,0,I forget, what is playground etiquette in regard to the weird kid?
23,5,0,He's a true believer in global warming and he's practicing for it.
25,2,0,It’s a classic example - the right to survive versus our God-given right to play.
25,2,0,He’s still unsure of the storyline, but he’s settled on the title, 'Cat on a Hot Tin Roof'.
21,5,1,He aced the wading pool, Sandra, but the sandbox is throwing him for a loop.
24,3,2,He was a liberal arts major.
25,3,0,You want to tell him he's in a sandbox?
23,3,0,Should we tell him it's a mirage so he will leave?
27,1,0,Should we move the kiddie pool closer?
26,2,0,I just adult-proofed the sandbox, but the big kid still gets in.
20,5,1,he keeps mumbling GPS, GPS.
21,6,1,My dad says work is like this.
21,5,2,I heard Burning Man is full of these people.
24,3,2,Worst case of PTSD I've ever seen
26,3,0,I thought grown-ups didn't start playing until nighttime.
18,7,1,That's Lawrence of Suburbia.
24,3,0,Whew!!That was close! We could have been stranded in there, too!
25,2,2,This is the latest thing since waterboarding: we make them believe they are in the desert with NO water. We call it waterhoarding.
25,2,0,So Dad's way of saying, "No virtual reality goggles for you next Christmas."
23,6,0,I understand he's working on a sequel to "Lawrence of Arabia."
26,2,1,Dad's a cartoonist, an' he thinks they should try to experience what they draw.
25,2,0,Can I get a chilled perrier?
23,4,1,He’s definitely testing our noblesse oblige.
23,2,2,He was going to drill before the market collapsed.
25,3,0,From youth, he chose to see the world in a grain of sand. From then on, we added more, so he could see worlds.
23,2,0,We're going to call the child abuses 800 number. This is our sand box.
25,4,0,Geez. Somebody tell dad he doesn't need to demo the sandbox.
23,3,1,Let's think outside the box.
25,3,0,Obviously we need a swimming pool up here for the crawl stroke.
24,3,1,He's looking for the old cigarette butts he buried last fall.
19,7,2,Preparing for the apocalypse is a very personal thing.
18,7,3,He has trouble thinking outside of the box!
17,8,2,Is this his 'dry sense of humor'?
26,3,0,After reading the complete works of H. P. Lovecraft, his mouth fell off...AND he now thinks he's a cat.
24,5,0,He appears to be a half-empty kind of guy.
23,2,2,He's a great teacher - but he does get these cartoon cliche flashbacks.
23,3,0,This is what happens when you give your park key to your big brother.
19,6,2,He keeps saying "Wilson!"
26,1,1,Trust me, fracking is no longer glamorous
27,2,0,Which ad agency did The Oasis Pub finally go with?
26,2,0,He said he's rehearsing the part of Chuck Noland just in case they make Cast Away 2.
25,1,0,He says he lost a quarter there when he was five.
24,4,1,He started training for the English Channel in a bathtub.
21,6,1,I don't believe the tiny desert survival course will catch on.
24,2,1,You still think the class should adopt a hermit crab?
26,2,0,I swear I dropped the back to my earring in here somewhere.
26,1,3,i hope he doesn't have diarrhea this time
25,4,0,He's trying out for a reality show.
21,4,1,They just don't make quicksand like they used to.
27,2,0,He's a till a minute.
20,9,0,My dad's been rehearsing all night for 'Cats'.
20,8,1,Being a kid isn't all fun and games, dad.
29,0,0,Remember when they used smiley faces to encourage us?
26,1,1,Uncover your pail ... He's calling for water.
24,3,2,He came with the Sand
25,2,0,A minimalist before he became a survivalist, he just lacks any stick-to-itiveness, so we should be able to play in the sandbox by tomorrow.
15,8,4,So the sandman is actually real. Go figure.
25,2,1,There may be some lingering resentment.
19,6,2,Not what I had in mind when I heard "Corporate Retreat."
22,5,1,He was there when the sand was delivered.
20,5,2,"Forget your castle, let's go get a drink".
25,0,0,I'm over the whole repurposing thing.
25,3,0,Aw great, Dad's been watching Bear Grylls again.
27,1,1,He calls it 'Jerusalem.'
26,1,1,He has been playing "The Castaway" for weeks
28,1,0,Want to bury him when he give out?
22,3,0,I guess this sandbox is only for the 1%
26,1,0,He does it hoping to make the prices at the Oasis Mart seem reasonable.
24,1,1,We found him on the Capitol Lawn.
24,2,1,And directly in front of you, ma'am, is all that's left of the non-Trump Republicans.
21,5,1,James' reenactment of Exodus was particularly intense this year.
22,3,2,Let's just throw out the whole litter box.
20,6,2,He's looking for the rooftop oasis our realtor advertised.
24,2,0,He's been here for two weeks now. My mom says it's a new type of performance art.
27,1,1,This is just a practice one. We're gonna have the real political revolution later.
21,4,2,This is his Airbnb
23,1,1,It's his one man show of "Cat on a Hot Sand Box".
18,7,2,Dad thinks we're a mirage.
18,6,5,Hey mister - can we bury you?
16,7,4,Recess used to be fun until we had to share the sandbox with the Drama teacher...
22,3,4,Unsure which public restrooms to use, straight males now opting for rooftop litter boxes. Story at 11.
24,2,0,Well, he tolerates the litter box, but I don't think he'll sit still for a Pine-Sol paint job.
27,0,0,Looks like Dad took it on the chin one too many times
19,7,0,We have to wait for him to finish his business, then we can play in the sandbox.
17,10,1,He gave me the first month's rent and a security deposit.
23,4,2,Sweet Jesus, let it just be a furball this time.
26,2,1,Don't worry, Dad's just feelin' the Bern.
22,4,2,Endless Pools is diversifying.
27,0,0,Today, South Carolina, tomorrow......
24,1,1,Mikey hid Principal Billing's Pall Malls again.
25,1,1,I don't want to stick around and meet whatever cat that came out of.
24,2,1,Dad got fired and has to start all over.
25,1,1,Grandpa keeps reliving his WW11 beach landing
24,4,0,I'll be out as soon as I find my cat
24,3,0,He knows Manhattan isn't a desert island, right?
19,5,4,I miss the cat.
20,7,1,He's been looking for his keys for the past 10 years!
21,4,1,I hope we're not his mirage.
27,1,0,2035 A. D.: "This sandbox comprises the remains of Trump Tower. He has claimed that Iraq will pay to rebuild the tower, but we remember how that went with the wall."
20,6,1,The kids wait their turn as Andy looks for his lost shaker of salt.
22,3,0,...says he's demoing it for his cat
22,2,3,No, we're the mirage.
26,3,0,I've lost my marbles!
14,8,6,Your cat looks sick.
25,3,1,Do you think we should we tell him it's only a sandbox?
16,8,2,The movie was better.
19,8,1,Dad gets so melodramatic when he's out of beer.
25,0,0,As sandboxes go, I hear umpteen deployments to Iraq/40 years in the Sinai were worse....
20,7,1,He won't get far.
19,8,1,We've brought you some executive toys.
15,9,4,He found this rental through Airbnb
19,9,0,He's in training for the New Yorker cartoons.
27,1,0,He claims he's been digging for thirty years.
26,1,1,Didn't I tell you it would be the finest artisanal near-death experience in Brooklyn?
26,3,0,He keeps gasping for water.
23,5,0,He needs to think outside the sandbox!
22,4,0,Do you think this means I can have his iPhone?
15,7,4,Man, that kid's turn is taking forever!
24,3,2,Dad's been so weird since his Hawaii vacation got cancelled.
25,0,0,What does me hating cartoons have to do with breakfast?
28,0,0,They're right. It is one big circle.
24,0,0,I hope I can build the oasis before it gets dark. And cold. Really cold.
23,5,1,The man is the mirage.
22,4,0,How many more method acting classes does have Dad left?
17,9,1,I guess it's true...when you grow up you forget how to play.
19,10,0,Ive tried everything, but I can't get him to think outside the box.
28,1,0,Your father is freaking us out. He is still in his 'lost in a desert character'.
22,5,1,He won't leave without a caption.
22,4,0,I’d call the authorities, but I don’t want to make waves.
26,2,0,He's had narcissism issues since childhood.
16,10,2,So, that's why the pigeons are circling.
26,1,0,Thus my Zenophobia.
27,2,0,My parents bought him to remind me how blessed I am.
19,6,0,This prepares them for the worst - our Death Valley simulator
25,2,0,I know this trick; hog the sandbox when societal pressures seem insurmountable.
22,4,1,Forget the pail and shovel, how quickly can we build a lemonade stand?
27,2,0,He's been that way ever since they canceled Jersey Shore.
22,3,4,Method actors are the worst!
27,2,0,A shiny yellow front-end loader typically gets them to this point.
17,8,0,I think he's had enough. Give him his cell phone back.
18,8,2,Poor kid, he lost a dime in there when he was three years old and he's been looking for it ever since.
23,3,1,I call this one, "Journey to the corner office."
22,6,1,He's our local beach bum.
24,3,0,He's just waiting for rain to make the perfect sandcastle.
25,3,0,This new "flex time" vacation policy really stinks.
23,4,1,Thats one odd cat.
26,3,0,We think that he believes that he is a camel.
23,4,0,Deluxe model included a fan to simulate snadstorms.
23,3,1,It's the newest Fitbit challenge
22,4,2,Unfortunately, he's headed straight for the concrete jungle.
21,5,0,He's in training for the Sandman.
22,6,0,In an existential sense, maybe we are merely part of his mirage.
19,6,2,Oil executives are really getting desperate.
27,3,0,'Mom says he has to keep using the sandbox because of something he did with the company's ink.'
21,6,0,His name's Bond -- vagabond.
21,6,0,its the opposite of a lap pool.
22,4,1,Churlish of me to say that it is neither performance nor art.
20,5,2,How much longer until production starts, Mr. DeCaprio?
26,0,1,I wish that homeless guy would find another sandbox to do his thing.
26,1,0,Only a miracle can save him without water soon
19,6,1,What's that man doing in the cat's bathroom, anyway?
24,1,2,I hate actors.
23,4,1,He says he can't find his contacts.
22,3,1,and for a mere $5.2M, you can get this motorized infinity desert installed on your private deck.
21,7,0,The buzzards are here. How much longer for recess?
24,3,0,A bit derivative of Damien Hirst if you ask me.
27,1,0,"What he needs is a panel of experts".
28,1,0,I get that he thinks he's in front of Grauman's Chinese. I just don't get Clark Gable.
20,4,2,Did he just say, 'My kingdom for a horse.' ?
24,4,0,It's like an "endless pool," only worse.
24,1,2,His nanny left him here when he wouldn't leave his wife.
15,9,3,We must be too young to get the reference.
24,3,1,The dog house was bad enough!
13,9,3,Is this what a midlife crisis looks like?
19,5,4,'It's time he was thinking out of the box'!
24,3,1,Dad takes playtime way too seriously.
24,2,0,Did the hobo take over the sandbox again?
28,1,0,He's training for the Paris-Dakar Rally
27,2,0,I say we wait till he drops and bury him.
20,5,4,Living around theatre people is exhausting.
21,3,0,I hope he makes it to safety before sundown
24,4,1,That was before "No Child Left Behind"
20,6,1,Dude, your dad needs more screen time.
24,2,2,He thinks all this is a mirage.
19,5,2,Mom calls it "cat box therapy". He flunked out of the dog house.
19,6,3,I want the cat back.
27,2,1,Your dads weird...
22,6,0,VRBO promised him beach access.
22,3,1,He's a sand sculptor and just finishing up his latest masterpiece . He calls it "Desert Floor".
25,3,0,Let's see what happens with the volleyball now
23,4,2,I think he's lost.
19,4,4,It won't sell as well as an Endless Pool.
19,4,5,He's been in time out since 1983.
25,1,0,...??While Mona Lisas and Mad Hatters...
25,4,0,He said he needs to prepare for 'Survivor.'
17,8,2,How long is this guy's recess?
26,1,1,If you wait long enough, they all turn into sand.
18,6,1,Looks like we may need to repurpose our pail and shovel.
