,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
38,39,Will I lose my place if I go to the restroom?,1.598984771573604,0.05369391290335973,197.0,111.0,54.0,32.0
39,40,We need more middlemen.,1.5969387755102042,0.05144641613115111,196.0,106.0,63.0,27.0
40,41,My employees tell me that I am hard to reach.,1.5969387755102042,0.04937022622705697,196.0,102.0,71.0,23.0
41,42,"As you can see, there's plenty of room for advancement.",1.5918367346938775,0.04834977943610925,196.0,101.0,74.0,21.0
42,43,"Great answer, move up one chair.",1.5906735751295338,0.05054303889929188,193.0,103.0,66.0,24.0
43,44,Unapproachable in what way?,1.5863874345549738,0.052578749171325226,191.0,106.0,58.0,27.0
44,45,"So, why do you want to work for Amtrak?",1.5863874345549738,0.05463489057725996,191.0,110.0,50.0,31.0
45,46,"As you know, you weren't my first choice for this job.",1.5863874345549738,0.05463489057725996,191.0,110.0,50.0,31.0
46,47,Where do you see yourself five chairs from now?,1.5842105263157895,0.05281088920769008,190.0,106.0,57.0,27.0
47,48,"It's true, you're not our first choice...",1.5820105820105819,0.0519730151437319,189.0,104.0,60.0,25.0
48,49,For fifty dollars you can upgrade to a First Class interview.,1.581151832460733,0.05209635248312741,191.0,106.0,59.0,26.0
49,50,Thank you for applying for one of our remote positions.,1.5797872340425532,0.04997530152568189,188.0,100.0,67.0,21.0
50,51,"It's not the typical workplace, but there's room to advance.",1.5797872340425532,0.04764423982857656,188.0,96.0,75.0,17.0
51,52,You have room to advance here.,1.5783783783783785,0.0469747267829328,185.0,93.0,77.0,15.0
52,53,"Johnson, I really need you to be upfront with me.",1.5783783783783785,0.05609541390897371,185.0,109.0,45.0,31.0
53,54,"Now, you've probably heard I can be a bit distant...",1.5783783783783785,0.051165474710928256,185.0,100.0,63.0,22.0
54,55,"Yes, Wilkins, there is a reason you’re always the last to know.",1.576086956521739,0.05253571984250025,184.0,102.0,58.0,24.0
55,56,"On the plus side, there's a lot of room for advancement.",1.5737704918032789,0.05333812721297622,183.0,103.0,55.0,25.0
56,57,I think you have the potential to move forward.,1.5737704918032789,0.050445114854682296,183.0,98.0,65.0,20.0
57,58,I may not be able to see you today.,1.5714285714285714,0.05358028178520559,182.0,103.0,54.0,25.0
58,59,Correct. Move forward one seat.,1.569060773480663,0.05267163773876645,181.0,101.0,57.0,23.0
59,60,"Yes, this is a metaphor.",1.569060773480663,0.05325118567965298,181.0,102.0,55.0,24.0
60,61,Let me ask you the same question I asked the others...,1.569060773480663,0.05714368080307844,181.0,109.0,41.0,31.0
61,62,"Yes I was a coxswain in college, how did you know?",1.5666666666666669,0.05632000437334219,180.0,107.0,44.0,29.0
62,63,"Let me be clear son, you're eighth in line for the job and nobody else applied.",1.5666666666666669,0.05632000437334219,180.0,107.0,44.0,29.0
63,64,"Son, I feel like we've never been close.",1.5635359116022098,0.05328938596123697,181.0,103.0,54.0,24.0
64,65,"As you can see, there's plenty of advancement potential.",1.5617977528089888,0.05279595350140652,178.0,100.0,56.0,22.0
65,66,"I just wish you could be more up front with me, Henderman.",1.5617977528089888,0.05219130898965715,178.0,99.0,58.0,21.0
66,67,Give an example of a time when you showed initiative.,1.5617977528089888,0.05339375130285839,178.0,101.0,54.0,23.0
67,68,There is plenty of room for advancement here.,1.5617977528089888,0.053984929843987985,178.0,102.0,52.0,24.0
68,69,"I am sorry, I think we are looking for someone a little more assertive.",1.5617977528089888,0.055148278254157024,178.0,104.0,48.0,26.0
69,70,I'll be perfectly frank - you weren't my first choice.,1.5617977528089888,0.054569704253634325,178.0,103.0,50.0,25.0
70,71,…and when did you last see your cloak of invisibility?,1.5617977528089888,0.058499678860749325,178.0,110.0,36.0,32.0
71,72,I can see there's a lot of room for advancement.,1.5575757575757576,0.053930175184044735,165.0,92.0,54.0,19.0
72,73,"As you probably know, Peterson, you were not my first choice for this assignment.",1.556818181818182,0.052666501028438485,176.0,99.0,56.0,21.0
73,74,And you're sure you don't want to pay for an upgrade before your interview?,1.556818181818182,0.05681818181818181,176.0,106.0,42.0,28.0
74,75,You weren't our first choice.,1.5549132947976878,0.05582374000572075,173.0,102.0,46.0,25.0
75,76,You are far and away the best candidate for this position.,1.5549132947976878,0.05336137749087397,173.0,98.0,54.0,21.0
76,77,"The secret to my success, my boy? Linear thinking.",1.5549132947976878,0.050779752532094866,173.0,94.0,62.0,17.0
77,78,"Jenkins, it's plain to me there is a lot of room for you to move up in this organization.",1.5549132947976878,0.05398749802360951,173.0,99.0,52.0,22.0
78,79,You're the last person I expected to see here.,1.554878048780488,0.056224848920455726,164.0,95.0,47.0,22.0
79,80,I was a coxswain at Yale.,1.5497076023391814,0.05574262856334377,171.0,101.0,46.0,24.0
80,81,We're looking for someone who is farsighted.,1.5497076023391814,0.04704091617192067,171.0,88.0,72.0,11.0
81,82,So how shall we move forward?,1.5470588235294118,0.05346455911638464,170.0,97.0,53.0,20.0
82,83,I'm here about the interior design job.,1.5470588235294118,0.05411166903527986,170.0,98.0,51.0,21.0
83,84,Is there anybody here I haven't fired yet?,1.5443786982248517,0.05436600178436971,169.0,98.0,50.0,21.0
84,85,"In the line to audition for the role of the ""Invisible Man,"" Ted wasn't sure whether his chances were exceedingly high or exceedingly low.""",1.5443786982248517,0.06049864404567221,169.0,108.0,30.0,31.0
85,86,"Not the best start to your assertiveness training, Wilson.",1.5438596491228067,0.05577149206226871,171.0,102.0,45.0,24.0
86,87,"Yes, I was a coxswain at Harvard. Why do you ask?",1.5419354838709678,0.05510298822253789,155.0,88.0,50.0,17.0
87,88,There's a lot of room for advancement here.,1.5416666666666667,0.052628491360117234,168.0,95.0,55.0,18.0
88,89,Where do you see yourself in five chairs.,1.5416666666666667,0.057793131930010774,168.0,103.0,39.0,26.0
89,90,You will have one more try when the music starts.,1.5416666666666667,0.057793131930010774,168.0,103.0,39.0,26.0
90,91,My decorator was a flight attendant.,1.5416666666666667,0.05330144559270083,168.0,96.0,53.0,19.0
91,92,"Yes, it's an entry level position: but, there are many opportunities to move up.",1.5416666666666667,0.054622487137909334,168.0,98.0,49.0,21.0
92,93,"Thank you for coming Mr. Wilkens, and thanks for not disturbing the cats.",1.5416666666666667,0.059013711094448675,168.0,105.0,35.0,28.0
93,94,You would be replacing our director of Feng Shui.,1.5416666666666667,0.057793131930010774,168.0,103.0,39.0,26.0
94,95,"So, Jenkins, where do you see yourself sitting in five years or so?",1.5389221556886228,0.05745014933874605,167.0,102.0,40.0,25.0
95,96,"Yes, our company does offer opportunities to advance. Why do you ask?",1.5389221556886228,0.052872540990529085,167.0,95.0,54.0,18.0
96,97,"I assure you, there is room for advancement here.",1.5384615384615383,0.05173790070265764,169.0,95.0,57.0,17.0
97,98,"So, how about it? Want to be Secretary of State?",1.5361445783132532,0.05772969346435925,166.0,102.0,39.0,25.0
98,99,"Good news, Johnson, you're in line for a promotion.",1.5333333333333334,0.05405462002726676,165.0,96.0,50.0,19.0
99,100,"You're my first choice, of course. Why do you ask?",1.530864197530864,0.05338969266381829,162.0,93.0,52.0,17.0
100,101,"Finally, to my cousin Bob: these eight chairs.",1.530864197530864,0.06014375814456752,162.0,103.0,32.0,27.0
101,102,They call me the chairman.,1.530864197530864,0.056867085939448336,162.0,98.0,42.0,22.0
102,103,"Yes, it does indicate how much we value your opinion.",1.530864197530864,0.05410305461652326,162.0,94.0,50.0,18.0
103,104,"Let there be no illusion, you are not my first choice.",1.530864197530864,0.056867085939448336,162.0,98.0,42.0,22.0
104,105,I am the chair man.,1.530864197530864,0.06014375814456752,162.0,103.0,32.0,27.0
105,106,I see no obstacles to you moving up in the Company.,1.530864197530864,0.0548071323364033,162.0,95.0,48.0,19.0
106,107,...and the position offers room for advancement.,1.530864197530864,0.05338969266381829,162.0,93.0,52.0,17.0
107,108,What would Rosa Parks do?,1.5279503105590062,0.057146232684529036,161.0,98.0,41.0,22.0
108,109,"Mr. Chairman, I'd be the last guy to disagree with you!",1.5279503105590062,0.056462838739134776,161.0,97.0,43.0,21.0
109,110,"So, where do you see yourself in five chairs?",1.525,0.05878085299861924,160.0,100.0,36.0,24.0
110,111,"Mr. Swenson, during your 20 years working for the railroad, did you ever work outside the caboose?",1.525,0.058108281053942966,160.0,99.0,38.0,23.0
111,112,"I'm sure you're wondering why I summoned you here, 008.",1.525,0.05533630741420135,160.0,95.0,46.0,19.0
112,113,"Other than the restraining order, I see no other problems in hiring you.",1.525,0.056042156190141836,160.0,96.0,44.0,20.0
113,114,Welcome to the firm. You'll find many opportunities for advancement here.,1.525,0.058108281053942966,160.0,99.0,38.0,23.0
114,115,"Yes, there is plenty of room for advancement here.",1.525,0.056739224727180675,160.0,97.0,42.0,21.0
115,116,"Just to be clear, Bixby--you're not my first choice.",1.5220125786163523,0.056315553836984965,159.0,96.0,43.0,20.0
116,117,You can move when the music starts.,1.5220125786163523,0.056315553836984965,159.0,96.0,43.0,20.0
117,118,We'll let you know if a spot opens up.,1.5220125786163523,0.05415355128028381,159.0,93.0,49.0,17.0
118,119,I have to fire one of you today,1.5189873417721518,0.06004749590683416,158.0,101.0,32.0,25.0
119,120,"I once sat in that very seat, Johnson. Look where I am now.",1.5189873417721518,0.057998489630600926,158.0,98.0,38.0,22.0
120,121,"I'll take one more question. ... You, in the back there!",1.5189873417721518,0.05587439336745036,158.0,95.0,44.0,19.0
121,122,I see you take a back seat to nobody,1.5189873417721518,0.062028854011110086,158.0,104.0,26.0,28.0
122,123,You'd report directly to me.,1.515923566878981,0.05614682312737896,157.0,95.0,43.0,19.0
123,124,Interesting choice.,1.515923566878981,0.052384818035921835,157.0,90.0,53.0,14.0
124,125,There's a lot of room for advancement.,1.515923566878981,0.052384818035921835,157.0,90.0,53.0,14.0
125,126,"Sorry, ma'am. I'm just waiting for the male applicants to arrive.",1.515923566878981,0.06169068232660451,157.0,103.0,27.0,27.0
126,127,I understand you're interested in moving up.,1.515923566878981,0.05467309313218855,157.0,93.0,47.0,17.0
127,128,Rule #1: Don't appear too eager.,1.515923566878981,0.052384818035921835,157.0,90.0,53.0,14.0
128,129,You're apparently the only one here who knows his place.,1.515923566878981,0.056869368421192126,157.0,96.0,41.0,20.0
129,130,You'll always have opportunities to move up in the company.,1.515923566878981,0.05080207206404505,157.0,88.0,57.0,12.0
130,131,"I realize there were some no-shows, Mr. Johnson, but you're still going to have to wait your turn.",1.5128205128205128,0.0571498252113307,156.0,96.0,40.0,20.0
131,132,"No Saunders, you really weren't my first choice.",1.5098039215686274,0.05873746714268886,153.0,96.0,36.0,21.0
132,133,"To be honest, you weren't our first choice for this position.",1.5098039215686274,0.055732331714332915,153.0,92.0,44.0,17.0
133,134,"As you have no doubt discovered, this is both an interview and a hearing test.",1.5098039215686274,0.05649860272893429,153.0,93.0,42.0,18.0
134,135,"I'll say right off, Ms. Zarnowski, you weren't our first choice.",1.5098039215686274,0.05649860272893429,153.0,93.0,42.0,18.0
135,136,Are you comfortable working remotely?,1.5096774193548388,0.058873478434391086,155.0,98.0,35.0,22.0
136,137,Those are reserved.,1.5096774193548388,0.05815753848301473,155.0,97.0,37.0,21.0
137,138,The editor tells me you come from a long line of ghost writers.,1.5096774193548388,0.05669854426068266,155.0,95.0,41.0,19.0
138,139,Where do you see yourself in seven chairs?,1.5096774193548388,0.05520100144162099,155.0,93.0,45.0,17.0
139,140,"So, where do you see yourself in five chairs?",1.506578947368421,0.05600620400697103,152.0,92.0,43.0,17.0
140,141,Correct! Please move forward one chair!,1.506578947368421,0.05903599232869016,152.0,96.0,35.0,21.0
141,142,Intimacy issues if you must know.,1.506578947368421,0.054428100607949816,152.0,90.0,47.0,15.0
142,143,You said you had trouble picturing your place in management. Does this help?,1.506578947368421,0.05976944675981065,152.0,97.0,33.0,22.0
143,144,I think you'll find there's plenty of room for advancement here.,1.506578947368421,0.05522278978401745,152.0,91.0,45.0,16.0
144,145,Good answer. Move up one chair,1.506578947368421,0.056778809982344074,152.0,93.0,41.0,18.0
145,146,"As you can see, there is plenty of room for advancement at our firm.",1.506578947368421,0.056778809982344074,152.0,93.0,41.0,18.0
146,147,Are you willing to move closer for this position?,1.506578947368421,0.05362163518626068,152.0,89.0,49.0,14.0
147,148,I think you have quite a few opportunities to move up here.,1.506578947368421,0.05754104308015115,152.0,94.0,39.0,19.0
148,149,"Why yes, I was the coxswain of my college rowing team! Why do you ask?",1.5033112582781456,0.057829903723920564,151.0,94.0,38.0,19.0
149,150,"In five years, which chair do you see yourself in?",1.5033112582781456,0.0562823002658635,151.0,92.0,42.0,17.0
150,151,Have another seat.,1.5033112582781456,0.057829903723920564,151.0,94.0,38.0,19.0
151,152,Welcome to the Bureau of Missing Persons.,1.5033112582781456,0.05933715704530362,151.0,96.0,34.0,21.0
152,153,"Well, it looks like we're all here.",1.5033112582781456,0.05706134894976957,151.0,93.0,40.0,18.0
153,154,"Yes sir, all department chairs are present.",1.5033112582781456,0.05469092138294723,151.0,90.0,46.0,15.0
154,155,You'll have plenty of opportunity to move up here.,1.5033112582781456,0.05469092138294723,151.0,90.0,46.0,15.0
155,156,"Happy, Sneezy, Sleepy, Bashful, Dopey, Doc, Grumpy, Johnson: Thanks for coming in on such short notice.",1.5033112582781456,0.06152884582430164,151.0,99.0,28.0,24.0
156,157,"If no one shows up for the 10:00, 10:15, 10:30, 10:45, 11:00, 11:15 or 11:30, you and I will do lunch.",1.5033112582781456,0.057829903723920564,151.0,94.0,38.0,19.0
157,158,Welcome to Caterpillar .,1.5033112582781456,0.0585883775630327,151.0,95.0,36.0,20.0
158,159,Well then you should have selected your seat online.,1.5033112582781456,0.05469092138294723,151.0,90.0,46.0,15.0
159,160,Good news. You're in line for a promotion,1.5,0.053302563831038825,150.0,88.0,49.0,13.0
160,161,"Okay, I'll be honest--from where I sit I don't see you moving up in this company.",1.5,0.054955747908548375,150.0,90.0,45.0,15.0
161,162,I'm not going to lie to you. You're not the first person I've interviewed for this job.,1.5,0.06038652530555759,150.0,97.0,31.0,22.0
162,163,"I said, ""THERE'S ALL SORTS OF OPPORTUNITIES TO MOVE UP IN THIS COMPANY.""",1.5,0.05576396405207305,150.0,91.0,43.0,16.0
163,164,"Before we begin, please make sure your briefcase is stowed directly underneath the seat in front you.",1.5,0.05576396405207305,150.0,91.0,43.0,16.0
164,165,A fine answer! Please advance two chairs this time.,1.5,0.054955747908548375,150.0,90.0,45.0,15.0
165,166,I think you'll find many opportunities for promotion here.,1.5,0.056560632470065875,150.0,92.0,41.0,17.0
166,167,"I hope you understand. In this new position, you will take a back seat to everyone.",1.5,0.05576396405207305,150.0,91.0,43.0,16.0
167,168,"Now that your clients are here, 'The Last Will and Testament of Snow White.'",1.5,0.056560632470065875,150.0,92.0,41.0,17.0
168,169,"Other than vision and hearing, what are your greatest strengths?",1.5,0.05576396405207305,150.0,91.0,43.0,16.0
169,170,That answer was correct. Please move forward one seat.,1.5,0.054955747908548375,150.0,90.0,45.0,15.0
170,171,This may surprise you...but I'm not a people person.,1.4966442953020134,0.05270151574499387,149.0,87.0,50.0,12.0
171,172,Correct! Move one seat forward.,1.4966442953020134,0.05603774306740642,149.0,91.0,42.0,16.0
172,173,"As you can see, we have a lot of opportunity for advancement here.",1.4966442953020134,0.05603774306740642,149.0,91.0,42.0,16.0
173,174,You want to guess what happened to the first seven?,1.4933333333333334,0.05413271178052048,150.0,90.0,46.0,14.0
174,175,So where do you see yourself in 7 chairs?,1.4932432432432432,0.0610147547414506,148.0,97.0,29.0,22.0
175,176,You're hired. I see something in you that I can't see in the others.,1.4932432432432432,0.05792310111458492,148.0,93.0,37.0,18.0
176,177,"Our ideal candidate is bold, self-motivated, and farsighted.",1.4929577464788732,0.05631305010165065,142.0,86.0,42.0,14.0
177,178,"It's why they call me the Chairman, in case you were wondering.",1.4897959183673468,0.06133311272470445,147.0,97.0,28.0,22.0
178,179,"I'll be right with you, soon as I finish up with these nobodies.",1.4897959183673468,0.057409153590028975,147.0,92.0,38.0,17.0
179,180,The Chairman? He's across the hall. I'm the Chair Man.,1.4897959183673468,0.06056866150399685,147.0,96.0,30.0,21.0
180,181,"Oh no, I'm not selling shares. I'm selling chairs.",1.4896551724137932,0.059626263675139936,145.0,93.0,33.0,19.0
181,182,Zymbrowski?,1.4896551724137932,0.0579975899381281,145.0,91.0,37.0,17.0
182,183,We are hoping you can help. We had to fire our last interior decorator.,1.4896551724137932,0.061989092925258976,145.0,96.0,27.0,22.0
183,184,Congratulations. I'm promoting you to Vice-Vice-Vice-Vice-Vice-Vice-Vice-Chair.,1.4896551724137932,0.056321839080459776,145.0,89.0,41.0,15.0
184,185,A position may have just opened up.,1.4896551724137932,0.05371027122968311,145.0,86.0,47.0,12.0
185,186,I'm thinking that feng shui guy was a scam artist.,1.4893617021276595,0.0625505034263121,141.0,93.0,27.0,21.0
186,187,"Mitt, I am seriously considering you for Secretary of State.",1.4863013698630136,0.061654331757433276,146.0,97.0,27.0,22.0
187,188,"Thirty-seven years ago, I was where you are now.",1.4861111111111112,0.057453497217932775,144.0,90.0,38.0,16.0
188,189,You're not my first choice.,1.4861111111111112,0.05396669300661863,144.0,86.0,46.0,12.0
189,190,How did you get into this line of work?,1.4861111111111112,0.057453497217932775,144.0,90.0,38.0,16.0
190,191,"OK, let's hear from someone in the back of the room.",1.4825174825174825,0.0568841528077258,143.0,89.0,39.0,15.0
191,192,"You're out of line, Harris.",1.4825174825174825,0.058590041416027076,143.0,91.0,35.0,17.0
192,193,There's a high potential for advancement in your current position.,1.4825174825174825,0.0568841528077258,143.0,89.0,39.0,15.0
193,194,That answer is correct. You may move up 1 chair.,1.4825174825174825,0.05330886057396612,143.0,85.0,47.0,11.0
194,195,Is anyone not here for the Invisible Man audition?,1.4825174825174825,0.060247647801477185,143.0,93.0,31.0,19.0
195,196,"As you can see, there's plenty of room to move up.",1.4825174825174825,0.057743396998204334,143.0,90.0,37.0,16.0
196,197,You seem distant...,1.4825174825174825,0.05512549979976262,143.0,87.0,43.0,13.0
197,198,"I don't care what the feng shui book says, we're moving everything back tomorrow.",1.4825174825174825,0.0568841528077258,143.0,89.0,39.0,15.0
198,199,I assume you and I are the only ones who did not eat from the buffet.,1.4825174825174825,0.058590041416027076,143.0,91.0,35.0,17.0
199,200,"As you might have already guessed, I am the chairperson.",1.4809160305343512,0.060678435891890876,131.0,83.0,33.0,15.0
200,201,"Sorry, Bagley. That seat is taken.",1.4791666666666667,0.05910556942639447,144.0,93.0,33.0,18.0
201,202,Was there a question in the back?,1.4788732394366195,0.057168487179533226,142.0,89.0,38.0,15.0
202,203,There's a reason I'm called the chairman.,1.4788732394366195,0.05803555847291815,142.0,90.0,36.0,16.0
203,204,You're hired. I like a man who takes a back seat to no one.,1.4788732394366195,0.057168487179533226,142.0,89.0,38.0,15.0
204,205,We're looking for a far-sighted individual to teach in our distance learning program.,1.4788732394366195,0.060562334910938175,142.0,93.0,30.0,19.0
205,206,So where do you see yourself in seven chairs from now?,1.4788732394366195,0.05628806095016428,142.0,88.0,40.0,14.0
206,207,I shall now read the last will and testament of Snow White.,1.4788732394366195,0.059731953668012525,142.0,92.0,32.0,18.0
207,208,I don’t know where people get the idea that I’m unapproachable.,1.4788732394366195,0.05356001720433135,142.0,85.0,46.0,11.0
208,209,"Now, Eighth Vice President is still an important position",1.4788732394366195,0.05166135113597183,142.0,83.0,50.0,9.0
209,210,"We'll get started in a minute Jack...just waiting for Ivanka, Eric, Don Jr., Melania, Jared, Tiffany and Barron.",1.4788732394366195,0.061381483614618565,142.0,94.0,28.0,20.0
210,211,As you can see our company offers many opportunities for advancement .,1.4751773049645391,0.0547459456925888,141.0,86.0,43.0,12.0
211,212,I like a man who knows when to take a back seat.,1.4751773049645391,0.0583299842289603,141.0,90.0,35.0,16.0
212,213,"So, 008, let me tell you about this mission.",1.4751773049645391,0.0600418296301686,141.0,92.0,31.0,18.0
213,214,I'd like to offer you a new position.,1.4751773049645391,0.0583299842289603,141.0,90.0,35.0,16.0
214,215,We can offer you an upgrade if you're willing to take a later meeting.,1.4751773049645391,0.05381265136733336,141.0,85.0,45.0,11.0
215,216,"Tell me why we're sitting here like this, and the job is yours.",1.471830985915493,0.06296828322276124,142.0,97.0,23.0,22.0
216,217,So your greatest weakness is putting others before yourself?,1.471830985915493,0.057146949576968226,142.0,90.0,37.0,15.0
217,218,"Good answer, you may move one chair forward.",1.471830985915493,0.05626618633855954,142.0,89.0,39.0,14.0
218,219,There is ample opportunity to move up in our organization.,1.4714285714285715,0.057743503029544674,140.0,89.0,36.0,15.0
219,220,"Excellent work, Simmons. You can move up one chair. But don't let this go to your head.",1.4714285714285715,0.057743503029544674,140.0,89.0,36.0,15.0
220,221,"Just screwin with you kid, come on up.",1.4714285714285715,0.059496739305281675,140.0,91.0,32.0,17.0
221,222,"Look under your chair, Perkins, there's a pink slip for you, too.",1.4714285714285715,0.057743503029544674,140.0,89.0,36.0,15.0
222,223,"Well Jenkins, it's time for you to move up.",1.4680851063829787,0.05742991984100663,141.0,90.0,36.0,15.0
223,224,I'm starting the music again... you're luck's bound to change.,1.4680851063829787,0.05563776997469444,141.0,88.0,40.0,13.0
224,225,"Let the record reflect that in attendance today are Sleepy, Sneezy, Happy, Bashful, Grumpy, Doc, Dopey, and Marvin Feldman of the United Mineworkers Union.",1.4680851063829787,0.06330415113640239,141.0,97.0,22.0,22.0
225,226,Where do you see yourself three seats from now?,1.4680851063829787,0.059167811672664425,141.0,92.0,32.0,17.0
226,227,"The climb up the corporate ladder may be rough, but it's also quite comfy.",1.4680851063829787,0.05471968864278462,141.0,87.0,42.0,12.0
227,228,"On a scale of 1 to 8, how would you rate your aggressiveness?",1.4680851063829787,0.05830534122649628,141.0,91.0,34.0,16.0
228,229,You have two minutes to move four chairs and form three triangles. Go!,1.4680851063829787,0.05563776997469444,141.0,88.0,40.0,13.0
229,230,Questions? You in the back,1.4676258992805755,0.05803417632091575,139.0,89.0,35.0,15.0
230,231,"""Have a seat anywhere"" was a test.",1.4671532846715332,0.0586552236454385,137.0,88.0,34.0,15.0
231,232,I think you can move up in this company.,1.4671532846715332,0.052880828465160776,137.0,82.0,46.0,9.0
232,233,Welcome to Amtrak Headquarters.,1.4671532846715332,0.05773294600088093,137.0,87.0,36.0,14.0
233,234,I can't be within 10 feet of someone outside my tax bracket,1.4671532846715332,0.0586552236454385,137.0,88.0,34.0,15.0
234,235,I only called for the chairs of the departments,1.4671532846715332,0.05773294600088093,137.0,87.0,36.0,14.0
235,236,"Yes ... you, in the back.",1.4671532846715332,0.059563222443485914,137.0,89.0,32.0,16.0
236,237,Are you willing to travel?,1.4671532846715332,0.052880828465160776,137.0,82.0,46.0,9.0
237,238,I'm afraid you're sitting in an exit row.,1.4671532846715332,0.06220774942657473,137.0,92.0,26.0,19.0
238,239,What are you waiting for? You're fired too!,1.4671532846715332,0.06133891001447395,137.0,91.0,28.0,18.0
239,240,It appears that we have a number of new openings.,1.4671532846715332,0.05388621554829707,137.0,83.0,44.0,10.0
240,241,Looks like we've come to the end of line Jenkins,1.4671532846715332,0.05584271340138374,137.0,85.0,40.0,12.0
241,242,It's a better turnout than I expected.,1.4647887323943662,0.054432875648380966,142.0,88.0,42.0,12.0
242,243,"When corporate told us to get rid of the ladder, we had to improvise.",1.4632352941176472,0.05802494414713578,136.0,87.0,35.0,14.0
243,244,"And what, may I ask, distinguishes you from the other seven applicants?",1.4632352941176472,0.05414022807288193,136.0,83.0,43.0,10.0
