Unfunny,Somewhat funny,Funny,Caption
42,8,1,I have some fantastic seeds for you.
37,0,0,Alien: Hello sir it's a pleasure to meet you on this great planet named Earth. Farmer:....What?!?!!?!?!!?!?
38,5,0,"Yes, I heard you were inquiring about crop circles."
37,0,0,"Dude, E-I-E-I-O is Martian for ""Please take my planet."" Thanks!"
46,16,2,Remember its gonna be sore for at least a few days.
45,3,3,I'm here to make America great again.
39,3,1,We have your genetically modified seed in the rear.
43,3,2,"Howdy partner, it's been a dang long trip."
49,10,6,We just wanted to let you know we won't be able to make it to the square dance Friday night.
48,22,4,Are you satisfied with your current provider of telecommunication services?
41,2,2,We may have to stop meeting like this. I'm starting to get calls from an Agent K.
44,11,3,Park it up front and I'll throw in an extra twenty bucks.
42,4,1,We want you for your federal farm subsidy.
50,4,8,We hope you enjoy your stay at our Airbnb.
50,5,7,We're into the farm-to-operating-table movement.
41,6,1,"Stairway to heaven? No, but come in, I want to show you something that will knock your socks off."
40,8,0,010010 1101100010 101 00101010 0010 0100010111000 010110 0 010010 0101 010 hello.
44,11,1,What's your sign?
48,9,5,"Not to stereotype, but could you please wipe your feet before you enter...?"
39,2,1,Don't worry. It's not an election year on my planet.
42,7,2,"I beg you, do NOT take me to your leader!"
39,1,1,"Welcome, you are one of the few; as we only show ourselves to farmers."
37,2,0,No government subsidies where we are going.. for we have no government..only vegetables.
52,11,8,Are you ready for an Earxit?
63,15,19,Welcome. I am a genetically modified potato from the future.
42,9,1,I'm a firm supporter of ethanol
43,8,2,"After the election we thought you might need a new home, so we came to say hello."
38,0,0,Sarah Bellum? How do you stop tornadoes?
38,4,0,Welcome home Brother Odysseus.
43,11,1,Thanks for the offer ... but we're going to keep looking
45,3,4,"You're just the right, relatable candidate we've been looking for!"
43,5,2,"So East till i see the coast, than North till the giant lady . Thanks again your a life saver."
38,7,0,Greetings! And congratulations! That magnificent field has won you the crop circle of the year!
51,10,7,"At long last, another libertarian!"
42,8,1,Amazon?
48,10,5,Good-bye Mr. Jones. It was a wonderful stay. We'll give you a great review on AirBnb.
48,7,5,"Remember: Crop Circles are geometrical and symmetrical. Good luck, Dwight!"
42,7,1,"Thank you for explaining the whole cornhole thing. Boy, are our faces red!"
49,7,7,The bad news? Trump won. The good news? It's no longer your problem.
37,5,0,Welcome aboard. We wish to know how you get your government farm subsidies!
42,7,1,"""It's not exactly rocket science, but it pays well""."
40,7,1,"Pardon me sir, our tractor beam is toast. Might you have any grey poupon?"
39,3,1,Haven't we met someplace before?
43,5,2,"No really, you should leave now and come back AFTER the November election."
40,2,2,The wall didn't even slow me down.
41,6,1,Quick! Inside! The National Weather Service has just issued a tornado warning!
45,8,3,Please tell me you're here to fix the plumbing.
43,4,2,"Mr. Trump, it's very nice of you to invite me to your home!"
46,6,5,glymph dink bindlflit flinkin trump.
42,8,2,I'm the leader of the Libertarians and I'd like your vote this November
47,12,5,"Don't worry, we're not Muslim!"
47,11,4,Welcome aboard. We have satellite TV!
45,8,4,We'll take a dozen ears of sweet corn and a bushel of Jersey tomatoes.
42,3,2,Any problems crossing the border?
45,9,3,I was wondering if I could borrow your telephone to let my wife know I'm running late and it would also be great if I could use your bathroom and have a glass of water.
43,6,3,"Don't worry, we use Astro Glide now."
38,1,0,You want T R U M P four feet high on both sides--got it!
46,13,2,Of course you'll be fully reimbursed for the cows.
40,5,1,I'm a bit lost. Which way is Mars?
52,14,8,"Welcome aboard. This is not the rapture, I am not your father and we only go as far as Albuquerque."
39,1,1,President Bob it was a pleasure meeting you.
39,3,0,We are looking for Galaxy sourced produce.
41,5,1,Your turn to pick where we put a crop circle.
40,3,0,Our hydroponics are out of this world!
46,6,3,Tell me of your Eric Clapton.
50,16,7,We'll always have Kansas.
41,4,2,Wazzuuuuup
44,7,3,"Reason for leaving earth? ""Trump."" Welcome aboard."
38,0,0,"""To Serve Man is a cookbook?"" Pshaw."
45,11,3,"Oh, you earthlings and your probing."
45,6,4,"yes, we could call it thee ""stairway to heaven"" but we are afraid of lawsuits."
48,12,5,Welcome aboard! Perhaps you could explain what on earth is going on down here.
43,1,3,"That's right. That's right. United Farmers Organization, transplanting, grafting and cross-breeding section. Please clone...I mean, come in."
40,5,1,We're searching for a new leader who is unconventional yet harmless in appearance.
44,15,3,"Nice to meet you, though I was expecting baseball players."
42,8,1,"No worries, sir. We have no idea what Donald Trump is."
37,2,0,Welcome aboard! Let me show you to one of our probing rooms.
46,11,4,No problem. We can get rid of those crop circles for an additional $29.95.
42,6,2,"Welcome to Uber ET, sir. As a reminder, we are currently operating at 200% surge pricing."
46,5,4,We have heard about your presidential election. Help is here!
43,9,3,Would you have any grey poupon?
40,2,1,"Yes, Zebulon. Let's talk."
39,5,0,Welcome aboard! We have sheep on our planet too.
41,8,1,Take us to your leader because we hear he's a doozy.
39,3,0,Last time you came for the Mrs. How is she by the way?
37,1,0,"I'm a little tired of those farmer daughter jokes, arent't you?"
36,2,0,Sorry about the dessert -- next time we'll have pie.
51,9,7,Take me away from my leaders.
43,11,2,Take me to your farmer's market.
43,11,1,"We're hardly more advanced, this is our first farm to table."
49,11,7,"We used to say, ""Take me to your leader,"" but we've been watching the campaign coverage."
43,6,2,We got a message from your leader asking us to pay for a wall.
43,11,2,You're our first foray into farm to table!
37,3,0,Come in so we can best serve you!
37,1,0,"Take us to your lead- what was that? Oh I see, never mind then."
39,3,0,We have a few cows and chickens out in the Milky Way
45,8,3,I hear you're looking for a new crop duster.
41,1,1,"Really, don't worry, those GMO seeds will be great."
42,6,1,I never met someone wasn't from Iowa.
39,3,0,"Is like to come, but Mars is a little too cool for corn..."
47,10,6,"So, same time next week for some more probing?"
39,2,1,Certified organic? Totally.
37,0,0,"Greetings, Earth Buddy! Okay to use your farm as a base for our warships?"
40,1,1,"I didn't realize this is what your online dating profile meant by ""looking for interracial"
37,2,0,Our tractor's not working!
40,6,0,This farm fresh to table thing might not work for you.
38,6,0,We are just going to be circling around your crops for a while
43,7,2,Thank you for using our app LyftOff: Please rate and comment.
41,5,2,...and thanks for the delicious fried okra and grits.
41,4,2,No worries... the probing is optional!
45,8,4,"See, I told you. If you built it, we would come."
41,4,1,Greetings serfling
39,8,0,Can I interest you in crop circle insurance?
40,2,1,"Welcome! Sorry about the anal probe, but we're serious about keeping galactic travel safe."
48,11,5,"Well, thanks for dropping by! And, again, I hope there aren't any hard feelings about the probe."
49,14,5,Can you tell me how to get to the nearest Walmart?
61,26,16,I hear you hire illegal aliens.
54,15,9,Take me to your superdelegates.
40,1,1,"Fist bump? Brother, it's still the disco era back home."
41,8,1,"Hi, I'm Scotty. Sorry you had to take the stairs; we are having trouble with out beam."
55,11,10,I see you got our ad for a free physical.
39,1,1,"Yes, yes we do speak American."
38,1,0,"Gorgeous cabinet, love the extra storage. We'll be back!"
56,11,12,Is this your first time using Uber?
42,7,1,"Come on in and browse. I've got seeds, tractors, tractor beams - you name it!"
42,6,2,I will make America great again!
42,4,2,Have you ever considered selling Amway?
40,5,1,Hello. I'd like to offer you the first crop circle franchise in your area.
42,8,1,I'm very fond of your almanac -- so inaccurate.
48,9,5,Nice meeting you too.. now get off my porch.
43,5,3,We mean you no harm. All we want is you kale.
54,8,11,My name is Cwqqyfteh. That is pronounced Shyrui7fuy.
39,5,0,So we will finish your crop-dusting in a light second.
60,18,15,"No, anal probe is just a common alien surname"
44,7,3,Good news! We're making the solar system great again and need you to pay for a wall.
42,7,1,It's ok. Trust me I'm legal.
43,7,1,I hope you'll forgive me for not being entirely truthful on my FarmersOnly.com description.
45,7,3,"Take me to your leader, unless you chose Trump."
38,2,1,"''Welcome to farming's future, up and clean.''"
37,2,0,Leave quickly before Trump tries to build a wall around you too.
39,3,1,Greetings! Take me to your Kardashian.
51,8,7,So kind of you to accept our invitation. Abduction is not our thing.
39,2,1,"I understand your position, but I think you'll see some real potential in what we're doing with genetically modified organisms."
39,1,0,"That's a nice firm handshake you have there. They say that means a lot about a man, but one shouldn't judge a book by it's cover. Say, I'm hungry. You wouldn't have any fixins' would would ya'?"
41,7,0,We like to know where our food comes from.
43,9,3,"Yes, I'm your Uber driver"
44,3,4,"Come on in, we're going to make America great again!"
40,0,2,"Come aboard, but don't tell the missus about this, okay?"
42,3,2,Circles are SO over... how about some nice non-Euclidean tessellations?
48,10,6,"Sorry about the ladder, but people only get beamed up in the movies."
41,10,0,"Yes, please come in! There's always room for one more for dinner."
44,4,4,"Mr. MacDonald, E-I-E-I-O."
45,6,3,"Don't call us, we'll call you."
43,9,3,"Finally, someone who can tell us why organic costs more!"
41,3,2,Your crop circles look great! See ya next time!
63,16,18,Take me to your lesser of two evils
38,2,0,Welcome! Your John Deere up on Mars awaits you.
38,5,0,The Grey Aliens told us your people make an amazing apple butter!
43,11,1,I only wish all of our hostile takeovers were this easy.
44,9,3,If he gets elected we'll be back for you.
39,3,0,Sorry but I don't speak French.
40,7,0,"Hey, neighbor, I think your windmill is on my side of the property line."
39,4,0,Usually the summonses are *after* the election.
44,10,3,I haven't done one of these home swaps before. I hope you left your wifi password.
39,5,1,You may want to leave before Trump finds out you are here illegally.
45,22,2,Have you heard the good news?
43,9,1,This thing got a tiller attachment?
36,0,0,. . . and you've got 90 parsecs to vacate the planet.
44,7,3,"Funny, we too are serving mankind!"
40,3,1,What is the current price of corn on this planet?
44,10,4,We've been watching the election coverage and would like to save a few members of your species.
44,7,2,"Well, I think my holier than thou attitude is justified."
44,7,3,Trump. Hillary. Brexit. I feel your pain. Welcome aboard.
40,2,1,I'm hoping to borrow a selfie stick.
42,8,2,You’re not the first. This has been happening ever since they announced the presumptive republican nominee.
42,2,2,"Did I just prove Buddhism wrong, or is this a side effect of my Zoloft?"
38,4,0,"Welcome to a world without rakes, hoes or plows!"
41,2,1,Sorry it took so long to get back to you.
39,3,0,"Don't be afraid, it's just like your tractor. Pull back the throttle and away she goes."
38,5,0,"Greetings, earthling. I'm running for Master of the Universe and I'm going to need your vote."
47,7,3,We have some great deals on crop circles
41,10,1,Welcome to the new Farmers' Market!
40,8,0,"For flyover country, we've taken Uber to the next level."
47,11,3,I guess you're here about the crop circles.
44,5,2,The crop pattern invoice is in the mail!
41,7,1,...thank you for all you taught us about humanity. I'll leave you with the words of your people: 'ee-ii-ee-ii-oh'.
39,1,1,"I wonder why he is landing here, wait why is he taking the farmer away and what is he going to do to him?!"
43,8,2,We've come in peace to learn how to make crop circles.
46,14,4,"Ok, your satellite internet should be up and running now"
37,0,0,"Pleased to meet you, Governor Brownback. Come in, won't you? I'll get the cash."
36,0,0,Yeah. Right.
39,4,0,How would you like to be the first to participate in interplanetary crop rotation?
41,6,1,"Is Thursday night still chicken and dumplings at your house, earthling?"
41,6,1,"To us, this is an alien world. That makes you the alien. Not us."
51,20,8,We always buy local...
42,1,3,Greetings! I'm your new sales rep from Monsanto.
39,4,1,"Sorry John, no can do. All our abductions are guaranteed non-GMO, certified organic and hormone free."
45,15,3,"And when you see the kitchen, you'll die."
42,8,2,I hope you haven't left the oven on.
40,6,1,"Welcome to the neighborhood! For a small fee I can provide you with organic non GMO veggies, right from the earth!"
40,4,0,"Take me anywhere, as long as there isn't a Democrat or Republican party."
41,7,1,2020 Iowa Caucus - first candidate's meet and greet
42,3,2,"Hi. It's Me. Thought I was never coming, did you?"""
40,5,1,We have to stop meeting like this!
40,1,2,Hodor.
41,7,0,"You need not worry sir, she's right inside!"
40,6,0,Is this heaven?
39,2,1,"Mom and dad are away, so we invited some Reptilians too."
40,9,0,Our policy is $50 for each checked bag.
36,2,0,We are here to negotiate the crop circle contract.
40,2,1,"So I hear you need a new scarecrow. Well, one question: how much does the job pay?"
39,4,1,Yes I'm the one who made the crop circles.
41,4,2,Come on in! We were just about to make more crop circles!
41,5,2,Come quick! The boll weevils are in the cotton again.
37,3,1,"This will hurt, but you won't remember a thing."
41,0,2,The progressive folks at Agri-Nuke would like the chance to boost your yield.
41,5,1,"""We’re delighted you saw our ad for 'crop circles' on Nextdoor.com."
38,3,0,Thanks for the livestock. We'll be back tomorrow with the payment.
43,8,2,Did you hear the one about the farmer's daughter and the alien?
51,8,7,We just heard about Trump. We came as fast as we could.
39,3,0,My planet loves this Frosted Flake you sell me
63,23,16,Your crop circle design won. Please come with us.
42,3,2,"Thanks for choosing Theranos to administer your 50th birthday probe; technically I'm a subcontractor, but I'm very experienced."
39,5,0,You can find me on LinkedIn...we'll let you know if anything opens up
44,5,3,What's Uber?
44,6,3,Let's make America great again!
40,6,0,FarmersOnly sent me with a special delivery.
42,5,1,"Just wanted to personally apologize for the crop circles, sir. Such amateur work. Interns, you know."
42,8,2,I saw your farmhand posting for $10 an hour plus mileage.
37,2,0,We've been contracted by the Koch brothers to gather up Republicans like you in order to save the Party from extinction.
42,5,1,"We appreciate your interest, but we're waiting for someone named Trump who promised to build our new Cloud tower."
39,6,0,"Goodbye Gork, sorry your race voted for ALIENEXIT but I guess you had to before Trump puts up the dome."
58,12,12,E-I-E-I-O
41,6,1,"You will teach us to grow marijuana, so that we too can imagine scenes like this."
50,19,6,I come from the future. Can I interest you in a reverse mortgage?
39,1,0,Welcome Earthling the bar is open.
41,10,1,Shaking hands is having sex in my world but don't worry i'm wearing gloves!
40,4,1,"Nice to meet the backbone of America, my name is Zohn and I'm running for president."
51,8,7,And Monsanto wants to thank you personally for your business.
56,20,11,"And, I promise to make the universe great again."
42,4,2,Congratulations! You're a candidate for our farm-to-table franchise!
43,6,2,You're not bringing any GMO on board... are you?
43,4,3,Uber for Zeb?
40,2,1,"Sorry about the crop circle, old chap, but we were in the neighborhood and were hoping you'd be up to being a fourth at bridge."
43,12,2,"We're still pre-boarding our Space Plus passengers, sir."
37,1,0,You're just in time for dinner. I hope you like curried Martian.
39,1,1,"Greetings, and Welcome to our AstroPub! We recommend the grass-fed beef."
41,4,1,"I assure you, our Farm to Table venture will prove to be quite profitable. See you next week."
41,2,2,"Hello, welcome to the neighborhood. Ah, no worries, I am not that guy. My name is McDonald. I only scare people when I make crop circles with my tractor."
45,10,5,Last time we visited Earth we picked up a cow and no one knows how to milk her.
38,1,0,"I'd appreciate a ride, but your spaceship's a little too other worldly for me."
43,9,2,Your frequent flyer miles aren't suffcient for this trip.
40,3,1,Let's get out of this world.
53,18,8,We'll keep your resume on file.
40,6,0,This really is the field of DREAM.
45,7,3,Can you fix the tractor beam?
42,4,2,Where's Shoeless Joe?
48,9,4,"I think I've seen enough. I wish you luck, human."
41,5,1,Need a third party candidate?
38,5,0,I'm just here to ask for your daughter's hand.
37,0,0,"Welcome aboard. Yes, we too know of Mr. Trump."
41,7,1,So this is what happened to the children of the corn.
41,4,1,We understand you have been curious about those mysterious crop circles
42,8,1,I'm from another rural part of the universe.
39,4,0,"A Triple, Venti, Soy, No Foam Latte?"
44,19,1,You Amish don't squeal. We admire that.
40,4,1,"Glad ya back, Luke. Since ya been gone Emylou's had twins, Grandma's gout's been actin' up and the mule's gone lame."
50,7,7,"It's a completely probe free probecess, I probemise."
43,4,3,I promise you won't feel a thing
48,18,5,I'm visiting all the swing planets.
41,6,2,Donald Trump sent us to raise the fear level.
40,3,1,"Welcome to Bleep Blorp. I think you'll appreciate our farm to table concept, and the trout tonight is out of this world."
39,3,1,"""Say pal, you a friend of you a foe?"" (var. ""Say pal, you a friend or UFO?"")"
36,3,0,Do y'all eat fried chicken?
43,6,2,"Come in, we have free wifi."
38,2,0,"Our vehicle runs well on turnip juice, and you're the man we've come to see."
45,5,4,"Don't worry, anal probes are now covered under Obamacare."
43,5,2,"Come in, we have WiFi."
39,8,0,Is this your first time using Uber Space?
41,3,2,Could I borrow 200 grams of C12H22O11?
49,3,7,Trump won. Take me with you.
41,5,1,"Greetings, we saw your signs."
42,5,3,"Greetings, and before you ask, no, you can't come back if he loses in November."
41,4,2,Welcome. Thanks for answering my ad. Regarding your qualifications...just how long have you fellows been offering crop dusting services?
42,7,1,We can use all the undocumented immigrants you can spare.
47,11,7,"Yes, technically 'illegal aliens,' but we prefer 'undocumented agricultural workers.'"
40,6,0,Greetings from the creator of your crop circle!
49,13,6,Welcome aboard! You're just in time to be part of our harvest.
41,5,1,"Don't be sad, Pholutel. We warned you how they felt about unregistered aliens."
40,6,1,Take me to your loudest businessman.
48,10,6,You requested an Uber?
39,7,0,Your online dating profile didn't mention that you liked to clasp hands on a first date.
39,4,0,There is life after Brexit.
45,10,3,"Who did you expect, Mork?"
38,2,0,Just in time; we have run out of cocaine
43,9,2,I'm in but I need to be home before breakfast and NO funny stuff.
43,3,2,Howdy neighbor! Name's Chet over from Astro Crop Duster.
59,20,14,We heard you had universal health care.
40,2,1,"Before we get started, you should know we don't make crop circles in GMO fields."
37,2,0,"We would be happy to pay you for the cattle. Come right in and have a seat at the examining table, Mr. Saunders."
45,9,4,Welcome--we're thrilled to have you for dinner!
38,2,0,"Oh, thank God you're here. We are having serious problems with our crops this season."
46,10,5,"OK, you can sleep in the barn, just stay away from my daughter!"
36,0,0,Come in. We have delicious apple pie.
42,10,1,Do you have a copy of ' To Serve Man' ?
45,7,3,"If Trump wins, you and the missis can come stay with us."
52,19,7,"You're 100% organic, right?"
39,4,0,I heard Dorthy was back. Is she home?
42,10,1,"Howdy pardner, to you too. Are you ""corn""?"
42,10,2,"Yes, we were happy to see your request for crop dusters on Craigslist."
41,4,1,"That costume looks so real!"" ""I know. It's all makeup including the ship."
49,11,7,"Sorry about the steps, the dang ""beam-up"" button is busted."
46,9,4,"Hi there, we're here to serve man."
38,3,0,Hi...I would like to talk to you about starting a Farmer's Market up your way...
41,5,1,"Hi, we're here to make an enigmatic circle in your wheat field."
39,1,0,Oh my Goodness! The alien from the Unidentified Combine Harvester!
44,9,3,"As soon as we heard about Trump's nomination, we added extra shuttles to the schedule."
40,9,1,"Okay, we'll come back and pick you up if Trump wins."
39,4,0,Is that you Gort?
45,3,5,"Hello, would you like to take a moment to talk about Glyxkliop Christ, our Lord and Savior?"
39,1,1,Welcome fellow Ethonolian!
40,8,0,Relax! I have a 5-star Uber rating.
43,9,3,Thank you for letting us use your farm. We'll call it Woodstock.
45,13,2,I never shook hands with my lunch before.
38,1,0,You should see his bottle.
37,1,0,Hey Fred it's been along time! We all decided we would like for you to be our permenant subject. What do ya say?
39,4,0,We've come to buy more GMOs!
42,7,1,Welcome. We'd like your views on harvesting.
45,13,2,As a poor vacuum cleaner salesman with broken down transportation it won't be any trouble to share a bunk with your daughter tonight.
40,3,1,"No leader yet, but I can introduce you to the candidates."
44,4,3,Your GMO crop was a big hit. We'll be back for more.
41,13,0,You guys have to land in a city sometime. No one believes me when I tell them.
38,4,0,"We will beat China by 20% per bushel and no anal probe ever, guaranteed!"
40,1,1,Good evening Sir. Welcome to THE VEGAN.
42,7,1,How about you take me to YOUR leader?
44,3,3,"We come in search of ""local food."""
41,4,1,if you come they will build it
44,5,4,"There are no illegal aliens here, I assure you."
40,3,1,"No, I did not see CLOSE ENCOUNTERS OF THE THIRD KIND, but..."
48,9,5,My only demand is that you not take me to your leader.
60,19,14,There's a two drink minimum.
60,13,14,Another choosing anal probes over President Trump!
40,3,1,E-I-E-I-O to you Old McDonald.
41,4,2,Trust me. People will come.
49,6,8,E I E I O
45,14,4,First time using Airbnb?
51,17,6,Let me be the first to welcome you to your abduction.
42,3,2,We love the potatoes in your farm share
55,17,10,"Hi, Are you Jack? I am Jonathan, your Uber Driver"
44,10,2,Take me too your Leader just doesn't have the same impact as it did back in the fifties !
40,4,1,We're back for more apple butter.
40,6,0,I want to congratulate you on your superb crop circles.
44,8,3,Well you might say my profile pic is a few years old but it's all relative.
41,9,1,We'd like to arrange a meeting with the leader of your cows.
37,2,0,Are we still in time for Woodstock?
48,12,4,"Well, now that you're here, we can start dinner."
39,1,0,"Sorry, we're out of moon shine, but we do have milk-e way"
40,4,1,We are here as your friends. Can you teach us to grow corn and tobacco?
39,5,0,Do you have enough corn to export this year?
41,5,1,I don't think it matters that your Amish....
39,5,0,"Crop circles? No, I saw your add on Craigslist."
38,4,0,Trump campaign headquarters?
41,4,2,Thank you! I am the result of your genetically altered seeds!
54,13,9,Let's give 'em somethin' to talk about
43,4,3,Welcome home!
38,3,0,And we have great corn subsidies.
40,2,1,Republican health care plan...
38,3,0,"We love the pose. First you work those rows with hoes, and then you sows what grows."
39,1,1,Welcome aboard. Where's the family?
39,3,0,"Intergalactic domination or not, you're still paying for the crop circle damage."
39,4,0,"Goodbye son, sorry about feeding you that GMO corn."
42,4,2,"Welcome, this is a Trump-free zone!"
41,4,2,We heard you grew the best organic kale in the universe
41,2,1,Thank god you came. The presidential elections are in November and I need the get off this planet asap.
43,12,2,We heard you had a really attractive daughter.
47,5,4,Hello. I'd like to add you to my professional network.
67,11,22,"So you must be the interstellar legend, the Farmer in the Dell."
46,9,4,"We have travelled far, and must know: how many licks DOES it take to get to the center of a Tootsie Pop?"
40,5,0,"We don't need any chickens, pigs, or corn, but you got any more of that Colorado Special?"
38,1,0,We welcome you to our UFO that will soon take off to space.
39,1,1,"Nice to meet you, but what took you so long?"
40,9,0,"Yeah, I was going to park it in the street. But, I didn't want to get towed."
39,1,0,"Is this a ""bring your own probe"" UFO?"
40,4,1,Welcome. Can you keep a secret?
41,6,1,"When I saw the ""Raw Milk"" sign, I had to stop."
40,7,1,"Congratulations, you're our one-millionth test subject."
39,4,0,Sorry about the bad reception on your TV. It’s probably all of this damn electromagnetic radiation.
37,6,0,Are you Plan C in case of overcrowding in Canada?
43,9,2,Could you take Donald Trump instead.
40,6,0,Congratulations on winning Publisher's Clearing House.
43,9,2,"What? Uh.... Yes, I did just purchase the Johnson place."
42,9,2,"Absolutely, welcome aboard! We're getting a lot more volunteers now that Trump clinched the nomination."
55,15,10,Ignore the kids. We don't like them playing with their food.
42,9,1,I'm from the government and I'm here to help you.
42,10,2,"No, I'm his son, Klaat3"
44,7,3,I wanted to visit again before all this 'tightening the borders' nonsense.
37,5,0,And that's why Herald stutters now.
40,7,0,I just want to say one word to you. Ethanol.
49,11,6,"Greetings, earthman. My name is Eieio."
74,38,38,"You voted ‘Leave,’ didn’t you?"
43,5,4,Take me to your tractor.
41,6,2,"No, we're not from Monsanto!"
41,5,1,"Thank you for the welcome, but can we just get some coffee on this planet?"
45,8,4,You're welcome to spend the night---just don't touch my daughter.
40,4,2,The wife came along. Tonight's probes will just be in the ear and nose.
47,14,4,We'll give you a courtesy call before your next appointment.
38,2,0,Come in. I have a cellphone. You can call home.
39,8,0,Congratulations farmer! You're the next bachelor.
45,13,2,"Just so you know, there will be butt stuff..."
46,10,4,"'You're late, but that's ok. Did you bring the guacamole?'"
49,10,6,Wow! A farmer!? My friends won't believe this!
39,1,0,Welcome! This is Independence Day and you don't have to milk the cows.
46,2,5,Take me to your leader's SuperPAC executive director.
40,1,2,"Glad you could make it, Jim-now we've got enough for a game if Canasta.....Popet"
44,12,2,You'll be getting quite a few miles credited to your travel awards card.
37,2,0,Now remember: Trump yes; Clinton no.
42,7,1,"""So where's the corn?"
41,1,2,"UFO?"" But I've only just got here?"
46,5,4,Hello Sir. Do you have a moment to talk about our Lord Gundesplatt729
42,3,2,"Ironically, I'm a factory farmer too and we think you look delicious."
42,5,2,Farmer wants a wife?
40,1,2,"Why, yes, I am an expert in thermals and a-kneeling."
51,8,7,Take me to your third-party candidate.
42,6,2,Tough finding parking spaces. We appreciate it.
40,6,0,I can't believe I am the first to sign up for your farm to outerspace dining experience!
45,8,3,Welcome to Aliens For Trump.
40,3,1,"Welcome, but you almost missed the caucus."
42,7,1,...and it gets 40 light years per plutonium rod!
42,9,2,I come in peace and do you grow organic?
42,5,3,There's no place like home.
45,13,3,Would you be interested in a policy that will protect you against damage from crop circles?
53,7,9,"So, again, you're sure you can supply us with all the ethanol we're going to need for a full-on invasion?"
38,2,0,Have you seen my wife? She should be arriving any minute from Venus.
40,6,0,Thanks for agreeing to be interviewed for Crop Circular
40,5,1,Did you come in over the wall or really go through immigraton?
40,6,1,We like to support local farmers. And by local I mean within the same galaxy.
38,2,0,Welcome aboard. We take off for our planet in five milliseconds!
41,5,1,"TAKE ME TO YOU LEA -- oh, never mind."
40,1,1,"Welcome, you come highly recommended by Anne."
43,6,2,We installed the ladder just for you.
36,0,0,"Ahhh... you finally saw my crop circle. I've been telling the locals 'if you build it, they will come', but they thought I meant Babe Ruth. Jokes on them, eh? Martians are way better!"
39,5,0,"No, it's not my ego - - it's just that I think you're very sexy."
48,6,6,We saw the crop circles and we love your work.
38,2,0,Our planet is starving. Can you spare us some bees?
42,5,3,We're only buying organic now...
