rank,caption,score,precision,count,unfunny,somewhat_funny,funny,contest
18,"I know it's not customary, but the last guy rubbed me the wrong way.",1.7221163012392755,0.016258734650880086,2098.0,954.0,773.0,371.0,585
19,It wasn't plugged in. You have two more wishes.,1.7160148975791434,0.016203077208280903,2148.0,997.0,764.0,387.0,585
20,Your first wish is a Pop Tart?,1.6910569105691058,0.01996114029831723,1353.0,638.0,495.0,220.0,585
21,Two wishes remaining. Maybe aim a little higher than 'fix the toaster?',1.684387241186346,0.017216357812810598,1787.0,844.0,663.0,280.0,585
22,"This place is way better, has two skylights and an elevator.",1.673960612691466,0.0247903449741016,914.0,454.0,304.0,156.0,585
23,Next time disable your pop-up blocker.,1.6730103806228374,0.0220369201818856,1156.0,575.0,384.0,197.0,585
24,I've been updated to work across multiple devices,1.667590027700831,0.03702032949983758,361.0,169.0,143.0,49.0,585
25,You get 3 slices...,1.6593851132686084,0.02143889644694817,1236.0,633.0,391.0,212.0,585
26,I can fix the toaster but I still say you'd be better off wishing for a new one.,1.6555555555555554,0.020807980913548938,1170.0,567.0,439.0,164.0,585
27,"Yeah, but it's a dry heat.",1.6535796766743651,0.024402617259515525,866.0,425.0,316.0,125.0,585
28,I would have been here sooner but I had to find a way around the Travel Ban.,1.6531332744924978,0.02245468715878213,1133.0,588.0,350.0,195.0,585
29,"With this travel ban, it was the only way I could get into the country.",1.6492985971943888,0.02391885520924513,998.0,521.0,306.0,171.0,585
30,Rub me the wrong way and you're toast,1.6463768115942028,0.02313051670172371,1035.0,534.0,333.0,168.0,585
31,Take three more. I couldn't get all the crumbs out either.,1.6345291479820627,0.024236529204718225,892.0,456.0,306.0,130.0,585
32,"An edible gluten-free bread loaf? I'm a genie, not a miracle worker.",1.6323024054982818,0.043222536587024386,291.0,152.0,94.0,45.0,585
33,"What can I say, kid? It's roomier and has central heating and an elevator.",1.6296296296296295,0.02616892145061049,837.0,452.0,243.0,142.0,585
34,"Yes, I can fit into the coffeemaker too. But that will be number two and I think you're missing the point here.",1.6271820448877805,0.02615709744867592,802.0,425.0,251.0,126.0,585
35,"You know, it's really pretty easy to make it yourself.",1.6260762607626076,0.02570886168887886,813.0,427.0,263.0,123.0,585
36,That was the old days. Now you get three apps.,1.6171662125340602,0.02634516512262735,734.0,381.0,253.0,100.0,585
37,"Yes kid, living in a toaster does have it's ups and downs.",1.6168741355463347,0.026582838631309308,723.0,376.0,248.0,99.0,585
38,Listen carefully; the options have changed.,1.6108663729809105,0.026770856084741404,681.0,350.0,246.0,85.0,585
39,"OK, your 'Hot Pockets' will never again be cold in the middle. What's wish number two?",1.607033639143731,0.027373776199278155,654.0,339.0,233.0,82.0,585
40,I found this a better way to get into the country!,1.6058282208588956,0.028289945363034287,652.0,349.0,211.0,92.0,585
41,Your knish is my command.,1.6041009463722398,0.028746169877125763,634.0,341.0,203.0,90.0,585
42,"""Light,"" ""Medium,"" and ""Dark"" are the only 3 wishes I'm allowed to grant.",1.6037735849056605,0.028678228758501977,636.0,342.0,204.0,90.0,585
43,I am your toastmaster.,1.6016129032258064,0.02996508065082557,620.0,345.0,177.0,98.0,585
44,Don't rub the coffee pot. I can't stand that guy.,1.595890410958904,0.030878323766395238,584.0,328.0,164.0,92.0,585
45,Toast is easy. The last guy wished to be president.,1.5952813067150635,0.032936256645321696,551.0,321.0,132.0,98.0,585
46,Hi! I'm your genie with the light brown toast.,1.5951557093425606,0.03094032037300905,578.0,324.0,164.0,90.0,585
47,A bagel and coffee is two wishes,1.5944540727902947,0.02939132411618145,577.0,308.0,195.0,74.0,585
48,"Gotta keep moving around; I may be magic, but I'm not documented.",1.5925925925925926,0.031124533818731693,567.0,318.0,162.0,87.0,585
49,Your knish is my command.,1.5919811320754718,0.03537289770708009,424.0,234.0,129.0,61.0,585
50,"Thanks kid, I was nearly toast.",1.5906642728904847,0.031468184146386684,557.0,314.0,157.0,86.0,585
51,You have no idea how few people think to rub a toaster.,1.5894160583941606,0.0294861976460446,548.0,289.0,195.0,64.0,585
52,"We don't do slang. You ask for bread, you get bread.",1.5833333333333333,0.03254216493925681,516.0,293.0,145.0,78.0,585
53,"You can ask him, but fair trade, shade grown, and dark roast are going to count as three separate wishes.",1.5828460038986354,0.03052453765431612,513.0,274.0,179.0,60.0,585
54,"Let me get this straight. It's world peace, the girl of your dreams, and a tall Colombian roast?",1.581532416502947,0.03133371355926508,509.0,278.0,166.0,65.0,585
55,No way! That magic lamp is the FIRST place the ICE agents will look!,1.5810276679841897,0.032576631228144096,506.0,286.0,146.0,74.0,585
56,I ate your pop-tarts so you get an extra wish.,1.579476861167002,0.03166115188856041,497.0,272.0,162.0,63.0,585
57,"It's fixed, but I suggest that you not waste any more wishes on appliances.",1.5764462809917354,0.032450592354870245,484.0,269.0,151.0,64.0,585
58,If you were 600 years old you'd need some help popping out of things too.,1.5726495726495726,0.03317440800556197,468.0,263.0,142.0,63.0,585
59,No one uses lamps anymore. We're all connected to the Internet of Things.,1.5721271393643033,0.035653434870618735,409.0,231.0,122.0,56.0,585
60,Coffee first. Then we'll talk wishes.,1.5701754385964912,0.03239629432643466,456.0,249.0,154.0,53.0,585
60,"whatever you do, don't rub the coffee maker.",1.5701754385964912,0.03370868190834859,456.0,258.0,136.0,62.0,585
62,"You know, it'll just pop out when it's ready. You don't need me to keep checking.",1.5699208443271768,0.03669419306857788,379.0,213.0,116.0,50.0,585
63,"Actually you only get one wish, but I could throw in a free toaster.",1.5698689956331875,0.032440019848494525,458.0,251.0,153.0,54.0,585
64,"Thank you, master. I like it much better. It has electric heating, a skylight, and 2 rooms instead of one.",1.5679287305122491,0.03382749920274284,449.0,254.0,135.0,60.0,585
65,"For New York, that's a lot of space!",1.5616113744075828,0.033206097843711806,422.0,231.0,145.0,46.0,585
66,You've used two wishes and you still have a studio apartment?,1.5602836879432624,0.044860987860371966,282.0,169.0,68.0,45.0,585
67,I'm the pleasant one. The coffee genie is somewhat bitter.,1.5585365853658537,0.035311679025488686,410.0,235.0,121.0,54.0,585
67,Toast? One of your three wishes is toast?,1.5585365853658537,0.03428343707670616,410.0,229.0,133.0,48.0,585
69,"Yes, well I winter in the toaster",1.5532994923857868,0.034600939033225336,394.0,220.0,130.0,44.0,585
69,"Sorry, even I can't make gluten free bread taste good.",1.5532994923857868,0.03798205409998643,394.0,239.0,92.0,63.0,585
71,Do you mind condemning me to the coffee pot instead? I've never had a room with a view.,1.5526992287917738,0.03586741089851122,389.0,223.0,117.0,49.0,585
72,I'm outta here. Tell your parents Hide' N Seek was the third wish.,1.5518134715025906,0.038603553925525634,386.0,236.0,87.0,63.0,585
73,Asking for gluten free toast counts as two wishes.,1.5515463917525774,0.03612621172775946,388.0,224.0,114.0,50.0,585
74,It's part of the extended warranty,1.5506493506493506,0.035015296756063095,385.0,216.0,126.0,43.0,585
75,We transitioned to small appliances years ago.,1.55,0.034962832647154836,380.0,212.0,127.0,41.0,585
76,"I don't care if you have another wish left. You wanted Trump, you got him. I'm outta here.",1.5481283422459893,0.03904143937314363,374.0,229.0,85.0,60.0,585
77,"Sorry, but I burnt your first wish.",1.545945945945946,0.03628130114407745,370.0,212.0,114.0,44.0,585
78,"I've fixed the coffee-maker and the toaster, but couldn't this third wish have something to do with, say, world peace or the end of hunger?",1.5452054794520549,0.03561296431603229,365.0,205.0,121.0,39.0,585
79,"Gluten free, non fat, AND delicious? I'm a genie, not a miracle worker.",1.543956043956044,0.03932119201602028,364.0,223.0,84.0,57.0,585
80,Toaster Genie's not a bad gig-- it's a big improvement over Diaper Genie.,1.5421348314606742,0.03693083417850016,356.0,205.0,109.0,42.0,585
81,It was just some crumbs stuck in the release. What's your second one?,1.5410764872521243,0.03886160033518117,353.0,212.0,91.0,50.0,585
82,"Well you see, Jimmy, this makes me feel modern and relevant and it scares the crap out of the cat.",1.5395894428152492,0.039480360072848254,341.0,205.0,88.0,48.0,585
83,"Per the latest executive order, we're only allowed into the country if we live in American-made appliances.",1.5393586005830904,0.039086924373768976,343.0,205.0,91.0,47.0,585
84,"Look, you want avocado on it, that's another wish.",1.5366795366795367,0.042799009059346325,259.0,149.0,81.0,29.0,585
85,Cash? You said bread. You didn't say anything about cash.,1.5345345345345345,0.03838013754961647,333.0,195.0,98.0,40.0,585
86,"Dude, rub the microwave. You won't BELIEVE what happens!",1.5319148936170213,0.037022955234992334,329.0,187.0,109.0,33.0,585
87,The last guy rubbed me the wrong way,1.5295950155763238,0.042089233495590635,321.0,202.0,68.0,51.0,585
88,"Excuse the unorthodox entrance, but the lamp has been unreliable ever since I upgraded it to Windows 10.",1.5294117647058822,0.040246938409479134,323.0,196.0,83.0,44.0,585
89,After 3 wishes you're toast!,1.5283018867924532,0.03949531865690471,318.0,189.0,90.0,39.0,585
90,Anything you'd like as long as it's toast.,1.5258064516129033,0.03974203648932435,310.0,184.0,89.0,37.0,585
91,"You wanted a genius on the West Coast? I thought you said, 'genie who makes the best toast.'",1.5256410256410255,0.04058111049909202,312.0,189.0,82.0,41.0,585
92,Oh yeah.. I moved to a place with central heating.,1.5244299674267099,0.037847658949919136,307.0,175.0,103.0,29.0,585
92,"It's fixable, but you'll need to use another wish to extend the warranty.",1.5244299674267099,0.040824408624919664,307.0,186.0,81.0,40.0,585
94,"OK, toaster's fixed. Your second wish?",1.5201342281879195,0.04066804729856704,298.0,179.0,83.0,36.0,585
94,Are you sure this isn't a job for Mr. Coffee?,1.5201342281879195,0.03896544678143711,298.0,173.0,95.0,30.0,585
96,"You know, all you had to do was plug it in...",1.52,0.04074008760441744,300.0,181.0,82.0,37.0,585
97,"It was a nasty divorce, and she got the lamp.",1.5186440677966102,0.04069717829097827,295.0,177.0,83.0,35.0,585
97,"My wife is in the lamp, and I'll give you ten wishes NOT to rub it.",1.5186440677966102,0.04153842239789973,295.0,180.0,77.0,38.0,585
99,"Hotter coffee, seriously?",1.5172413793103448,0.03852887649682358,290.0,166.0,98.0,26.0,585
100,"Kid, I haven't lived in that thing in years. At my age, I need all the help I can get to pop up.",1.5170068027210883,0.03994013624044,294.0,174.0,88.0,32.0,585
100,"Toaster's fixed, but we should talk priorities.",1.5170068027210883,0.0402297397583235,294.0,175.0,86.0,33.0,585
102,My wife got the lamp in the divorce.,1.5124555160142348,0.04281146608137811,281.0,174.0,70.0,37.0,585
102,You sure you don't want me to fix world hunger instead?,1.5124555160142348,0.04160701799322,281.0,170.0,78.0,33.0,585
104,"My new place has two bedrooms, heat and an elevator.",1.5123674911660778,0.0410843905344784,283.0,170.0,81.0,32.0,585
105,"Wait, you said Hampton Beach? I thought you said Hamilton Beach!",1.5107142857142857,0.043226243833469416,280.0,175.0,67.0,38.0,585
106,Wishes? No. Waffles? I got.,1.5091575091575091,0.04251618990006803,273.0,167.0,73.0,33.0,585
107,"You have two more wishes, but you're out of counter space.",1.509090909090909,0.03902039905611734,275.0,158.0,94.0,23.0,585
108,"Let's think beyond household appliances for our third wish, shall we?",1.5074074074074073,0.04254812133999969,270.0,165.0,73.0,32.0,585
109,Here's your toaster and thank you for opening an account with The First Bank of Saudi Arabia.,1.5055555555555555,0.05196165696025063,180.0,110.0,49.0,21.0,585
110,You're getting nothing until I've had my coffee.,1.5054945054945057,0.05094412659175377,182.0,110.0,52.0,20.0,585
111,"Trump is Toast,Jose...your next wish?",1.5038167938931295,0.04418384687835728,262.0,164.0,64.0,34.0,585
112,"Okay, kid, the toaster is fixed. Now do yourself a favor and wish for an imagination.",1.5037593984962403,0.04527563173265915,266.0,171.0,56.0,39.0,585
113,"Okay I fixed the toaster, what's next?",1.5,0.042515856326971545,256.0,155.0,74.0,27.0,585
114,I decided to retire to a warmer place.,1.4980392156862743,0.0411636025387357,255.0,151.0,81.0,23.0,585
115,I made a move on Alexa and got shipped to the toaster,1.4980237154150198,0.043967441258965546,253.0,157.0,66.0,30.0,585
116,"You have one wish and it had better be good, because otherwise I'm toast.",1.49800796812749,0.04313399930635204,251.0,153.0,71.0,27.0,585
117,If you want more than one wish you're going to have to unplug me and plug me back in.,1.496031746031746,0.0415114795000056,252.0,150.0,79.0,23.0,585
118,Toaster's fixed. What's your second wish?,1.4959677419354838,0.043139035191881565,248.0,151.0,71.0,26.0,585
119,I’ll grant you three wishes... four if you clean out that crumb tray.,1.4938775510204083,0.041557341732024064,245.0,145.0,79.0,21.0,585
119,I don't know where you got the idea of a genie in a magic lantern. It's simply more fake news. Just ask the guy in the coffee maker.,1.4938775510204083,0.04390613492383489,245.0,151.0,67.0,27.0,585
119,Give me my lamp back and I'll quit burning your toast.,1.4938775510204083,0.04428549073119722,245.0,152.0,65.0,28.0,585
122,I've relocated. The toaster has free internet.,1.4918032786885247,0.044796647609015236,244.0,153.0,62.0,29.0,585
123,The last lady wished I was hotter.,1.4916666666666667,0.04378837892914298,240.0,147.0,68.0,25.0,585
123,I shall offer you three settings.,1.4916666666666667,0.04496692828849291,240.0,150.0,62.0,28.0,585
125,Now try rubbing the coffee pot.,1.4915254237288136,0.04224647571758377,236.0,140.0,76.0,20.0,585
126,I love it! Two rooms and central heating?! When can I move in?,1.4896265560165975,0.04162668892441297,241.0,143.0,78.0,20.0,585
127,I got hacked. Your 3 wishes are with a blender in Moscow.,1.489451476793249,0.04693716150664394,237.0,153.0,52.0,32.0,585
127,Forget that - help my sister - she's  in the blender.,1.489451476793249,0.04378396377688986,237.0,145.0,68.0,24.0,585
127,I'm the genie with the light brown toast.,1.489451476793249,0.045780170521132695,237.0,150.0,58.0,29.0,585
130,"Actually, I'm a Sikh. We don't grant wishes.",1.4872881355932204,0.047086378261580464,236.0,153.0,51.0,32.0,585
131,I got transferred.,1.4871794871794872,0.04418862415409495,234.0,144.0,66.0,24.0,585
131,"What, you were expecting Pop-Tarts?",1.4871794871794872,0.043771589696011116,234.0,143.0,68.0,23.0,585
133,Jeannie got the lantern in the divorce.,1.48471615720524,0.04573189604206378,229.0,144.0,59.0,26.0,585
133,"I was able to sweep out most of the crumbs, but you really ought to put a little more thought into your next wish.",1.48471615720524,0.04488647429656584,229.0,142.0,63.0,24.0,585
135,"Sorry, Aladdin's on vacation. I'm his cousin, Amuffin.",1.4823008849557522,0.04488140245063155,226.0,140.0,63.0,23.0,585
135,I'd like to help but I'm burned out.,1.4823008849557522,0.04399633567020742,226.0,138.0,67.0,21.0,585
137,I'm going to stay in the toaster. Someone might think that's a Neti-pot.,1.4798206278026906,0.0487510544477009,223.0,147.0,45.0,31.0,585
137,If you rub the lamp I'm toast.,1.4798206278026906,0.04997862283393939,223.0,150.0,39.0,34.0,585
139,"Okay, the toaster is clean. What is your second wish?",1.476851851851852,0.047296474361881904,216.0,138.0,53.0,25.0,585
140,"Sorry, weird night. Would you mind wishing for some coffee?",1.4746543778801844,0.04757980313062006,217.0,140.0,51.0,26.0,585
141,No. I'm Crusty. Genie is in the garage door.,1.4744186046511627,0.04836139182451346,215.0,140.0,48.0,27.0,585
142,It's just easier to pop out of the toaster.,1.4739336492890995,0.04211906559447092,211.0,124.0,74.0,13.0,585
142,"Sorry, the only three wishes the toaster genie can grant are light, medium and dark.",1.4739336492890995,0.04996198850117835,211.0,140.0,42.0,29.0,585
142,Fixed it. Next wish?,1.4739336492890995,0.04521985089224138,211.0,130.0,62.0,19.0,585
145,"Listen, kid. You got that lamp at the dollar store. I'll sleep where I want.",1.4714285714285715,0.04435008808102837,210.0,128.0,65.0,17.0,585
146,"To be honest, I thought we were playing hide and go seek.",1.4688995215311005,0.05076880572146888,209.0,141.0,38.0,30.0,585
146,It was the only way I could get into the country.,1.4688995215311005,0.050313666229268736,209.0,140.0,40.0,29.0,585
148,I'll give you an extra wish if I can live in the coffee maker instead.,1.4685990338164252,0.046837486545085294,207.0,131.0,55.0,21.0,585
149,She got the lamp in the divorce.,1.4682926829268292,0.048171715418949095,205.0,132.0,50.0,23.0,585
149,The missus and I are going through a bit of a rough patch; this is only temporary.,1.4682926829268292,0.047168486843448085,205.0,130.0,54.0,21.0,585
149,"Had you taken the extended warranty, I could grant your wish.",1.4682926829268292,0.04509512302337328,205.0,126.0,62.0,17.0,585
149,"You forgot to download the GPS update again, didn't you?",1.4682926829268292,0.04866557483536036,205.0,133.0,48.0,24.0,585
149,"Please, please don't tell the lamp. The toaster means nothing to me.",1.4682926829268292,0.04767274020603785,205.0,131.0,52.0,22.0,585
149,"Yeah, well you don't look like Larry Hagman either.",1.4682926829268292,0.047168486843448085,205.0,130.0,54.0,21.0,585
149,"I'm like Alexa, but with more personality",1.4682926829268292,0.04456171128717264,205.0,125.0,64.0,16.0,585
149,"Square footage, central heating, and coffee next door. Win, win, win.",1.4682926829268292,0.047168486843448085,205.0,130.0,54.0,21.0,585
157,I grant you three settings.,1.4679802955665024,0.04646764320601751,203.0,127.0,57.0,19.0,585
157,"Sorry, but even I can't figure out how to clean the crumbs out of this thing.",1.4679802955665024,0.044318714604059006,203.0,123.0,65.0,15.0,585
157,"Would you mind rubbing the coffee pot so my wife can join us, too?",1.4679802955665024,0.049021511771148864,203.0,132.0,47.0,24.0,585
160,Nice place. It's even got an elevator.,1.465,0.045873706901934826,200.0,124.0,59.0,17.0,585
161,"You have three wishes so long as they involve white, whole wheat or rye.",1.4646464646464648,0.05044348398419009,198.0,131.0,42.0,25.0,585
161,Because no one wants to rub a toaster.,1.4646464646464648,0.04783486449982683,198.0,126.0,52.0,20.0,585
161,It's a new thing. I grant you 3 knishes.,1.4646464646464648,0.05094918291211874,198.0,132.0,40.0,26.0,585
161,"Wishes, no, but I can offer three settings.",1.4646464646464648,0.042739990584617416,198.0,117.0,70.0,11.0,585
165,ICE never looks in the toaster.,1.46448087431694,0.04886237352360012,183.0,115.0,51.0,17.0,585
166,Really Timmy a lamp..that's so thirteenth century,1.4615384615384617,0.04668824464169116,195.0,122.0,56.0,17.0,585
167,A bagel? Have you got the wrong genie!,1.4587628865979383,0.04569206888787017,194.0,120.0,59.0,15.0,585
168,...but it's a dry heat,1.4583333333333333,0.04889336737116003,192.0,124.0,48.0,20.0,585
168,I've been moved from lamps to small appliances.,1.4583333333333333,0.04889336737116003,192.0,124.0,48.0,20.0,585
170,"I'm retired. It's like Florida, but with a dry heat.",1.4578947368421054,0.046951973630045885,190.0,119.0,55.0,16.0,585
171,I winter in the toaster.,1.4550264550264551,0.04651169716654168,189.0,118.0,56.0,15.0,585
171,I went electric in '65.,1.4550264550264551,0.047706525276651285,189.0,120.0,52.0,17.0,585
171,"OK, fine, but if you think I'm screwed up try rubbing the Mr. Coffee.",1.4550264550264551,0.04711289912159858,189.0,119.0,54.0,16.0,585
171,This is what happens when you waffle.,1.4550264550264551,0.04590262174410343,189.0,117.0,58.0,14.0,585
175,"Well, you certainly wasted the first one.",1.4545454545454546,0.05040336302457525,187.0,123.0,43.0,21.0,585
176,"The Pop Tarts count for two wishes, technically.",1.454054054054054,0.04963422597714955,185.0,120.0,46.0,19.0,585
177,May I remind you your next two wishes do NOT have to be toast related?,1.4514285714285715,0.0470255294732325,175.0,108.0,55.0,12.0,585
178,I can't fix it either.,1.451086956521739,0.05099385925437742,184.0,122.0,41.0,21.0,585
178,"Sorry, kid. I'm the G.E.nie.",1.451086956521739,0.0498154656624838,184.0,120.0,45.0,19.0,585
178,"I don't do the lamp anymore, kid. I'm now part of the Internet of Things.",1.451086956521739,0.047370819015505744,184.0,116.0,53.0,15.0,585
178,I'm not going to ask why you were rubbing the toaster.,1.451086956521739,0.049215689448869115,184.0,119.0,47.0,18.0,585
178,When was the last time you cleaned that thing?,1.451086956521739,0.047993656095804735,184.0,117.0,51.0,16.0,585
183,"Oh, for goodness sake. My grandfather has been looking for that.",1.45,0.047452155001399536,180.0,113.0,53.0,14.0,585
183,"Sorry for the delay, I had a date with a pop tart.",1.45,0.052424164139480124,180.0,121.0,37.0,22.0,585
183,"Yeah, but it's a dry heat.",1.45,0.048101769829265485,180.0,114.0,51.0,15.0,585
183,"Sorry, the only wishes I can grant are ""light,"" ""medium"" or ""dark.""",1.45,0.05182875398166895,180.0,120.0,39.0,21.0,585
187,I think you just burned your last wish.,1.4469273743016762,0.04955574720803449,179.0,116.0,46.0,17.0,585
188,Genie-ology wasn't my strong suit. Your results may vary.,1.4463276836158192,0.04865292245016113,177.0,113.0,49.0,15.0,585
188,2 rooms and heat's included,1.4463276836158192,0.04995507515475225,177.0,115.0,45.0,17.0,585
190,"Its three choices, not three wishes.... White, Whole Wheat or Pumpernickel...",1.4457142857142855,0.05036297989904407,175.0,114.0,44.0,17.0,585
190,OK bagels will never get stuck in the toaster again. What is your second wish?,1.4457142857142855,0.05036297989904407,175.0,114.0,44.0,17.0,585
190,Toaster's fixed. But the fridge needs a large appliance genie.,1.4457142857142855,0.05036297989904407,175.0,114.0,44.0,17.0,585
190,"Unfortunately, with that lantern, instead of getting three wishes you get three appliances.",1.4457142857142855,0.049706622288380534,175.0,113.0,46.0,16.0,585
190,That was your last wish...I'm toast.,1.4457142857142855,0.05165067893353481,175.0,116.0,40.0,19.0,585
195,"For the third one, I'd suggest a blender or possibly a juicer.",1.442528735632184,0.05055183070288872,174.0,114.0,43.0,17.0,585
195,Toast is done. Coffee is brewing. You got one wish left...,1.442528735632184,0.04715170990682235,174.0,109.0,53.0,12.0,585
195,"Sorry, I can only grant wishes that are gluten free.",1.442528735632184,0.05248628288971662,174.0,117.0,37.0,20.0,585
198,"No, I'm not here to grant a wish. You were about to burn your toast.",1.4418604651162792,0.047520674368358856,172.0,108.0,52.0,12.0,585
198,Just gonna' lay low here until this Muslim ban blows over.,1.4418604651162792,0.05163536799955733,172.0,114.0,40.0,18.0,585
198,"Sorry kid, I got this sponsor years ago. Now I'm a GEnie!",1.4418604651162792,0.05097265710599515,172.0,113.0,42.0,17.0,585
201,This thing works like magic.,1.4411764705882353,0.0471652989663833,170.0,106.0,53.0,11.0,585
201,Don’t ask. Just make three wishes before I’m toast.,1.4411764705882353,0.05273968696136279,170.0,114.0,37.0,19.0,585
201,"You called the Internet of Things, Master?",1.4411764705882353,0.05003019092193662,170.0,110.0,45.0,15.0,585
201,Why do you think we're all brown?,1.4411764705882353,0.053395582448895695,170.0,115.0,35.0,20.0,585
201,"Sorry kid, your wishes are toast.",1.4411764705882353,0.048618851437861765,170.0,108.0,49.0,13.0,585
201,"You have three wishes, light, medium or burnt",1.4411764705882353,0.05273968696136279,170.0,114.0,37.0,19.0,585
207,Wish granted! You are now the toast of the town.,1.4378698224852071,0.05227887630644621,169.0,113.0,38.0,18.0,585
207,Sorry. That model is no longer supported.,1.4378698224852071,0.05091361459958752,169.0,111.0,42.0,16.0,585
209,"It's a tight fit at breakfast, but other than that, I prefer it over the lamp.",1.4371257485029942,0.04845563138527581,167.0,106.0,49.0,12.0,585
210,"Since the divorce, I live in the toaster.",1.4363636363636365,0.05034317492677623,165.0,107.0,44.0,14.0,585
210,I’m not the only one in this office you’ve rubbed the wrong way,1.4363636363636365,0.053198445294365085,165.0,111.0,36.0,18.0,585
210,"Actually, I'm the one that opens the garage door.",1.4363636363636365,0.05107195993610762,165.0,108.0,42.0,15.0,585
210,"It's clear of crumbs, but maybe aim a little higher with the next two.",1.4363636363636365,0.051790490649565896,165.0,109.0,40.0,16.0,585
210,The last guy rubbed me the wrong way,1.4363636363636365,0.052499188105438,165.0,110.0,38.0,17.0,585
210,The travel ban makes it impossible to come in a lamp.,1.4363636363636365,0.053198445294365085,165.0,111.0,36.0,18.0,585
210,"No, No not three wishes. Your choices are light, dark, or burnt.",1.4363636363636365,0.05457008559414523,165.0,113.0,32.0,20.0,585
210,It's a trick I learned from Mr. Coffee.,1.4363636363636365,0.05034317492677623,165.0,107.0,44.0,14.0,585
210,"You coulda had a fourth wish, but nooooo, you wouldn't wish me a cup of coffee.",1.4363636363636365,0.05107195993610762,165.0,108.0,42.0,15.0,585
210,"Just to clarify...you can have three wishes, but you can still only have 2 slices of toast.",1.4363636363636365,0.049603683650517316,165.0,106.0,46.0,13.0,585
220,It's Gene actually.,1.4329268292682926,0.04903001792333083,164.0,105.0,47.0,12.0,585
221,"Sorry, kid, Mr. Coffee and I have been living a lie.",1.4320987654320991,0.050967589781939764,162.0,106.0,42.0,14.0,585
222,"Mid-Century Modern, radiant heating, skylights: look, I was ready for a change.",1.43125,0.050642006422192735,160.0,104.0,43.0,13.0,585
222,That bagel is really jammed. Next wish?,1.43125,0.049065059972070696,160.0,102.0,47.0,11.0,585
222,I will grant you three settings.,1.43125,0.049859767972425945,160.0,103.0,45.0,12.0,585
222,Get with the times kid no one uses those anymore.,1.43125,0.049859767972425945,160.0,103.0,45.0,12.0,585
222,"I'll grant you three wishes: light, dark, and bagel.",1.43125,0.05217130934592236,160.0,106.0,39.0,15.0,585
227,I prefer the space of a double-wide.,1.4267515923566878,0.05207111876191392,157.0,104.0,39.0,14.0,585
227,"Master, you've blown 2 wishes on crap you could've gotten opening an account at First Federal.",1.4267515923566878,0.05511840598592972,157.0,108.0,31.0,18.0,585
229,"You get three wishes: Light, Medium , and Dark",1.4266666666666667,0.057030677145897636,150.0,104.0,28.0,18.0,585
230,When is the last time time the crumb tray was emptied?,1.4258064516129032,0.05173843134771379,155.0,102.0,40.0,13.0,585
230,"Sorry, dude, Alexa already made three wishes.",1.4258064516129032,0.04924940341403103,155.0,99.0,46.0,10.0,585
230,some people rub me the wrong way !,1.4258064516129032,0.055639924345104605,155.0,107.0,30.0,18.0,585
233,"I can offer white, wheat, or rye. Coffee is the next wish over.",1.4230769230769231,0.05306055776760072,156.0,105.0,36.0,15.0,585
233,The rent's cheaper and it's a two bedroom.,1.4230769230769231,0.049845469672315484,156.0,101.0,44.0,11.0,585
