rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
24,25,49,95,169,1.5857988165680474,0.056615692299317254,565,Looks like it's just general inflammation.
25,28,35,93,156,1.5833333333333333,0.062322258982719224,565,"If you look closer at my degree on the wall, you'll notice it actually says infernal medicine."
26,27,41,95,163,1.5828220858895705,0.05954709960943682,565,Your test results are a bit alarming.
27,24,45,91,160,1.58125,0.058460244917799116,565,I'm sure this is just a temporary flare-up.
28,21,50,88,159,1.578616352201258,0.05670099303501594,565,It's pretty clear that you haven't been taking your anti inflammatory drugs.
28,16,60,83,159,1.578616352201258,0.053074901145992594,565,I can't help you. I'm referring you to an exorcist.
28,26,40,93,159,1.578616352201258,0.06010873556029078,565,"Sorry, Jim. Unfortunately, what happened in Vegas didn't stay in Vegas."
28,27,38,94,159,1.578616352201258,0.06076735625775548,565,Have you tried exorcising?
32,22,46,88,156,1.5769230769230769,0.05826159706170474,565,The Priest will be here for the exorcism soon.
33,20,51,87,158,1.5759493670886076,0.05628613492432117,565,The results came back positive as Hell.
33,25,41,92,158,1.5759493670886076,0.05975999715642668,565,The good news is you're covered under your fire and casualty insurance.
35,23,42,89,154,1.5714285714285714,0.05960651244659068,565,Got your results back. They look like hell.
36,18,50,83,151,1.5695364238410596,0.05677882714450794,565,"Just a guess, but are you feeling a burning sensation?"
37,21,40,85,146,1.5616438356164384,0.06067842145602111,565,Your inflammation appears to be spreading.
38,27,26,90,143,1.5594405594405594,0.06629475355337414,565,"Sir, you really need to see an Exorcist!"
39,21,39,85,145,1.5586206896551724,0.06102246780889084,565,It appears to be an inflammation.
39,21,39,85,145,1.5586206896551724,0.06102246780889084,565,I'm not sure you'll be able to handle this.
41,22,34,84,140,1.5571428571428572,0.06353044974136449,565,It''s just a flare-up.
42,19,40,82,141,1.553191489361702,0.060749733189230354,565,"I'll be honest, it's not the best sign."
43,17,40,78,135,1.548148148148148,0.061056226086237106,565,I'll prescribe an anti-inflammatory.
43,17,40,78,135,1.548148148148148,0.061056226086237106,565,We take patient confidentiality very seriously here.
43,20,34,81,135,1.548148148148148,0.0637145015081679,565,Your lab tests look like hell!
46,17,33,73,123,1.5447154471544715,0.0655633402297137,565,The good news? There's no need for a second opinion.
47,19,33,79,131,1.5419847328244274,0.06434962303921171,565,"Unfortunately, it's a pre-extinguishing condition."
48,12,46,72,130,1.5384615384615385,0.05794518223945803,565,I'm referring you to an exorcist.
48,18,34,78,130,1.5384615384615385,0.06382168636933047,565,We take your privacy very seriously.
50,21,24,78,123,1.5365853658536586,0.06954918802129995,565,We've swapped 'repeal and replace' for 'crash and burn.'
51,12,43,70,125,1.536,0.059615975343267125,565,Make a wish
52,13,40,71,124,1.532258064516129,0.06106353060000295,565,It's giving you 10 commandments.
53,19,26,76,121,1.5289256198347108,0.0685086913764741,565,"""Fever"" is not exactly the word for it."
54,20,25,78,123,1.5284552845528456,0.06861591537488884,565,We can't keep giving you medicines for Bipolar Disorder every time your Exorcist is out of town!
55,18,26,74,118,1.5254237288135593,0.06883886671593609,565,Good news. We found a match.
55,15,32,71,118,1.5254237288135593,0.06560637100009248,565,When was your most recent flare-up?
57,18,27,75,120,1.525,0.06794554171287077,565,"well, your test results are not what I hoped for."
57,15,33,72,120,1.525,0.06477984695434663,565,I'll consult an exorcist.
59,16,25,68,109,1.5229357798165137,0.0709102152474564,565,Eternal damnation is a pre-existing condition.
60,19,21,74,114,1.5175438596491229,0.07182978566753323,565,You're toast
60,14,31,69,114,1.5175438596491229,0.06620605058013096,565,I'd better skip straight to the bad news.
62,15,26,68,109,1.5137614678899083,0.0697243235495439,565,I hate the new patient records privacy procedures.
63,19,19,73,111,1.5135135135135136,0.07337077243790686,565,The new Trumpcare has simplified our record keeping.
64,13,28,66,107,1.5046728971962617,0.0681956686942413,565,I see you're still smoking.
64,10,34,63,107,1.5046728971962617,0.0642000155676714,565,Unfortunately the fire department is out-of-network.
66,16,23,70,109,1.5045871559633028,0.07094317885747149,565,"So, your test results have set off a few alarms."
66,14,27,68,109,1.5045871559633028,0.06850653469405799,565,"Actually, it's worse than it looks."
68,17,20,71,108,1.5,0.07265427123790053,565,I'm afraid I have some bad news. I stored your test results on my Samsung Galaxy Note 7.
68,17,16,67,100,1.5,0.07719841941125452,565,"Your heart is fine, but I'm worried about your soul."
68,10,32,62,104,1.5,0.0655305229635817,565,Your results appear to confirm inflammation.
71,11,28,62,101,1.495049504950495,0.06839570708582393,565,"Yes, I'm afraid it's flared up again"
71,13,24,64,101,1.495049504950495,0.07123210197467307,565,It's a medical miracle. Your bill is on fire but not consumed.
73,17,15,68,100,1.49,0.07719187689508436,565,Now would be a good time for that urine sample
73,11,27,62,100,1.49,0.06889459083603477,565,..and we take very seriously the privacy of your medical records.
73,13,23,64,100,1.49,0.0717670192393766,565,It's chartburn. I can help you with that.
76,10,28,61,99,1.4848484848484849,0.06789777983271914,565,I'm afraid that was the good news.
77,11,25,61,97,1.4845360824742269,0.07045721152512946,565,I'm going to need a urine sample. Quickly!
78,13,19,62,94,1.4787234042553192,0.07521603660756261,565,Inflammation. You should see how we depict constipation.
78,10,25,59,94,1.4787234042553192,0.07050610161351065,565,Let's just forget we ever did that test.
78,17,11,66,94,1.4787234042553192,0.08107141642139282,565,"This is not an attempt to win because I submitted another entry to avoid using profanity. I only want to know if minor (or major) profanity is allowed. This would have been my caption. Well, this x-ray proves it. You are a flaming asshole."
81,9,25,57,91,1.4725274725274726,0.07047832275375876,565,The results are in... you're a pyromaniac
81,10,23,58,91,1.4725274725274726,0.07218998699531143,565,I'm referring you to an exorcist.
83,14,14,62,90,1.4666666666666666,0.0793229779538103,565,Now would be a good time for that urine sample
83,12,18,60,90,1.4666666666666666,0.07611017705396578,565,Roast two marshmallows and call me in the morning.
85,9,23,56,88,1.4659090909090908,0.0721893474854644,565,We got your urine sample back from the lab. We found that burning sensation you complained about.
85,10,21,57,88,1.4659090909090908,0.07397658352634863,565,Have you visited any sites from the Old Testament in the last six months?
87,9,22,56,87,1.4597701149425288,0.07275940825222507,565,You sure you wore a condom?
87,10,20,57,87,1.4597701149425288,0.07457371987219019,565,Perhaps I should start with the good news
87,11,18,58,87,1.4597701149425288,0.07634492715261329,565,The inflammation appears to be spreading.
90,10,19,56,85,1.4588235294117646,0.07587572984798069,565,"Your vital signs are good, but I'm a bit worried about you in the afterlife."
90,10,19,56,85,1.4588235294117646,0.07587572984798069,565,"The test not only indicates that you have six months to live, it also tells us where you'll be going."
90,14,11,60,85,1.4588235294117646,0.08293114348202042,565,Your health is fine. It's your afterlife I'm concerned about.
93,8,19,50,77,1.4545454545454546,0.07743639937748306,565,"Well, it's more inflamed than we thought."
94,8,22,54,84,1.4523809523809523,0.072661006660493,565,Patient confidentiality is our number one priority.
94,10,18,56,84,1.4523809523809523,0.0765071588428556,565,Your insurance plan requires me to torch any evidence of pre-existing conditions.
94,11,16,57,84,1.4523809523809523,0.07835947349778967,565,I wouldn't start any long books.
97,7,23,52,82,1.451219512195122,0.07186683255380011,565,"Believe me, you didn't want to know."
97,9,19,54,82,1.451219512195122,0.07594122639133905,565,You may experience a burning sensation...
97,10,17,55,82,1.451219512195122,0.0778985493322754,565,The good news? We can definitely rule out hypothermia.
97,10,17,55,82,1.451219512195122,0.0778985493322754,565,"Now that I've taken down all the relevant information, patient privacy laws require that I burn your medical record."
97,5,27,50,82,1.451219512195122,0.06754711967812747,565,The good news is that your asbestos level is also high.
102,7,22,52,81,1.4444444444444444,0.07243558228002943,565,"On the bright side, your lipids look great."
102,10,16,55,81,1.4444444444444444,0.07856742013183861,565,Please don't let this worry you.
102,9,18,54,81,1.4444444444444444,0.07657804862272345,565,We've located a match.
102,6,24,51,81,1.4444444444444444,0.07027283689263066,565,"Given your lab results, I'd prefer that you don't touch anything on your way out."
102,6,24,51,81,1.4444444444444444,0.07027283689263066,565,"Uh, any exorcisms you didn't tell us about?"
102,8,20,53,81,1.4444444444444444,0.07453559924999299,565,It appears your insurance has been declined.
108,9,15,51,75,1.44,0.08107387355352506,565,We are committed to maintaining the privacy of patient results.
109,10,14,54,78,1.435897435897436,0.08076751289210134,565,I'd say your bowel is beyond merely irritable.
110,11,11,54,76,1.4342105263157894,0.08447054156038708,565,You just finished paying off my mortgage.
110,7,19,50,76,1.4342105263157894,0.07570841181516923,565,"So, you say your laser vision is acting up."
110,7,19,50,76,1.4342105263157894,0.07570841181516923,565,Our top priority is getting this inflammation under control.
113,8,16,50,74,1.4324324324324325,0.07952348150068188,565,The bad news isn't that you're dying - it's where you're headed after that.
113,9,14,51,74,1.4324324324324325,0.08181819697924704,565,You have one hell of a fever.
115,9,14,52,75,1.4266666666666667,0.08092557660560071,565,You have some inflammation.
115,9,14,52,75,1.4266666666666667,0.08092557660560071,565,I think we can rule out a false positive.
115,8,16,51,75,1.4266666666666667,0.07866758283173945,565,I think we're looking at a flare up.
115,11,10,54,75,1.4266666666666667,0.08526235787069032,565,This happens sometimes when Paul Ryan's health plan is exposed to light.
119,10,11,52,73,1.4246575342465753,0.08484431130621939,565,"I think we can just skip over the ""good news"" part?"
119,8,15,50,73,1.4246575342465753,0.08023417073427205,565,"The prognosis isn't good, Sir. You're going straight to hell."
119,9,13,51,73,1.4246575342465753,0.08257142155262615,565,"Your Healthcare plan has been programmed to self-destruct at the first sign of a serious illness, so we'll have to work fast."
119,9,13,51,73,1.4246575342465753,0.08257142155262615,565,Liar liar charts on fire
119,5,21,47,73,1.4246575342465753,0.07277341301602387,565,Our tests indicate severe inflammation.
119,6,19,48,73,1.4246575342465753,0.07534246575342467,565,It is just acid reflux. The lab is being dramatic.
125,3,23,44,70,1.4142857142857144,0.06898512199803451,565,No smoke. That's a good sign.
125,7,15,48,70,1.4142857142857144,0.08009532918264751,565,"Forget exercise, you need an exorcism."
125,7,15,48,70,1.4142857142857144,0.08009532918264751,565,Your test results show some inflammation.
125,9,11,50,70,1.4142857142857144,0.08510827872054014,565,Any history of spontaneous combustion in the family?
125,8,13,49,70,1.4142857142857144,0.08263982352246951,565,Our new privacy procedures are lo-tech.
125,6,17,47,70,1.4142857142857144,0.07746730330874069,565,You may want a second opinion.
125,8,13,49,70,1.4142857142857144,0.08263982352246951,565,Okay...THAT's not good.
125,7,15,48,70,1.4142857142857144,0.08009532918264751,565,I'm going to need a urine sample. Immediately.
125,9,11,50,70,1.4142857142857144,0.08510827872054014,565,Your bowel syndrome isn't just irritable. It's mad as hell.
125,8,13,49,70,1.4142857142857144,0.08263982352246951,565,Seems they don't like your preexisting condition.
125,8,13,49,70,1.4142857142857144,0.08263982352246951,565,I'm afraid it's flared up again.
125,9,11,50,70,1.4142857142857144,0.08510827872054014,565,Your insurance company got back to us.
125,6,17,47,70,1.4142857142857144,0.07746730330874069,565,Your test results are in. You're going to hell.
125,6,17,47,70,1.4142857142857144,0.07746730330874069,565,It's probably nothing serious.
139,8,12,48,68,1.411764705882353,0.08442153033359522,565,"Can you point out on this chart how intense the ""burning sensation"" is?"
139,8,12,48,68,1.411764705882353,0.08442153033359522,565,You're having another flare-up.
139,7,14,47,68,1.411764705882353,0.08178027403409562,565,Your best option is a bucket list.
139,5,18,45,68,1.411764705882353,0.07622368461012001,565,"Oops, I forgot to tell you your mission."
139,4,20,44,68,1.411764705882353,0.07328757420442214,565,Your lab work is conclusive. All I can do is refer you to an exorcist.
139,6,16,46,68,1.411764705882353,0.07905081693643279,565,This is what happens when you bring lies about exercise and diet to my office.
139,6,16,46,68,1.411764705882353,0.07905081693643279,565,"I tell you, this patient privacy stuff is really getting out of hand."
139,5,18,45,68,1.411764705882353,0.07622368461012001,565,"No records, no malpractice."
139,4,20,44,68,1.411764705882353,0.07328757420442214,565,I'm gonna need that urine sample now.
139,6,16,46,68,1.411764705882353,0.07905081693643279,565,"On the upside, you might as well quit diet & exercise."
139,5,18,45,68,1.411764705882353,0.07622368461012001,565,It's pyromania.
139,8,12,48,68,1.411764705882353,0.08442153033359522,565,I can make your preexisting conditions disappear!
139,6,16,46,68,1.411764705882353,0.07905081693643279,565,you have a bad case of chart burn
152,3,23,45,71,1.408450704225352,0.06825642499288853,565,"After reading this report, I'm surprised you're able to sit down."
153,8,11,48,67,1.4029850746268657,0.0852264429732949,565,The results are back. You're going to Hell.
153,6,15,46,67,1.4029850746268657,0.0797432035544918,565,I see your fever is off the charts.
153,7,13,47,67,1.4029850746268657,0.08253037348459476,565,It's clear you need an anti-inflammatory.
153,8,11,48,67,1.4029850746268657,0.0852264429732949,565,I'm going to start you on some anti inflammatories
153,5,17,45,67,1.4029850746268657,0.076855022469319,565,Your lab results suggest you have an inflamation.
153,6,15,46,67,1.4029850746268657,0.0797432035544918,565,Expect a flare-up or two.
153,4,19,44,67,1.4029850746268657,0.07385398055884286,565,The test results confirm your burning sensation.
160,7,12,46,65,1.4,0.08435273922869733,565,"This report confirms it, you are a flaming a*#hole."
160,7,12,46,65,1.4,0.08435273922869733,565,"Well, it's definitely inflamed."
160,6,14,45,65,1.4,0.08145314840210525,565,The lab report for your hemmoroids is back ...
160,7,12,46,65,1.4,0.08435273922869733,565,"And behold the bill was burning with fire, yet the bill was not consumed."
160,5,16,44,65,1.4,0.0784464540552736,565,"Obviously, we're concerned about inflammation."
160,10,6,49,65,1.4,0.09250779592927455,565,Well...it's the Mother Of All Bills.
160,5,16,44,65,1.4,0.0784464540552736,565,The good news is that whatever you have won't last long.
160,4,18,43,65,1.4,0.07531983087525437,565,We just moved our records over to Snapchat.
160,4,18,43,65,1.4,0.07531983087525437,565,I'm going to refer you to an arsonist.
160,9,8,48,65,1.4,0.0898717034272917,565,"Your test result, should you choose to accept it, ..."
160,6,14,45,65,1.4,0.08145314840210525,565,"So, under Trump Care...."
160,7,12,46,65,1.4,0.08435273922869733,565,We should treat this before it spreads.
160,6,14,45,65,1.4,0.08145314840210525,565,Apparently your insurance won't cover it.
160,6,14,45,65,1.4,0.08145314840210525,565,It's the latest revision..... the Combustible Care Act.
160,6,14,45,65,1.4,0.08145314840210525,565,It's easier for me to just burn your bill than to deal with your insurance company
160,9,8,48,65,1.4,0.0898717034272917,565,"If you don't mind, I'm going to give you the bad news quickly."
160,9,8,48,65,1.4,0.0898717034272917,565,We're converting to a paperless system.
160,5,16,44,65,1.4,0.0784464540552736,565,Have you been experiencing any hot flashes of late?
160,6,14,45,65,1.4,0.08145314840210525,565,Your cholesterol levels are great but your nitroglycerides are off the chart.
160,8,10,47,65,1.4,0.08715591687403583,565,The good news is you won't be around to see the bill.
180,5,12,39,56,1.3928571428571428,0.08708322422045936,565,This your coverage. This is your coverage on TrumpCare. Any questions?
180,7,8,41,56,1.3928571428571428,0.09424536720355063,565,The good news is that you won’t have to worry about the fate of Obamacare.
182,6,13,45,64,1.390625,0.08218611373989324,565,The insurance company doesn't seem inclined to accept our appeal.
182,6,13,45,64,1.390625,0.08218611373989324,565,Now might be a good time to get an advance directive.
182,9,7,48,64,1.390625,0.09078905512098859,565,I think we can skip the thermometer.
182,7,11,46,64,1.390625,0.08515039070784357,565,There's no cause for alarm.
182,5,15,44,64,1.390625,0.07911084341375031,565,"Sorry, this happens now every time a new patient has a pre-existing conditon."
182,8,9,47,64,1.390625,0.08801488955699574,565,Apparently your Trumpcare insurance policy self-destructs upon implementation.
182,5,15,44,64,1.390625,0.07911084341375031,565,Your phosphorus level is a little too high.
182,6,13,45,64,1.390625,0.08218611373989324,565,Apparently your insurance company disagrees with the treatment plan.
182,8,9,47,64,1.390625,0.08801488955699574,565,"""It looks like the answer to your prayers is 'NO'""."
182,9,7,48,64,1.390625,0.09078905512098859,565,"Sorry, but all your records were on my Galaxy Note 7."
182,6,13,45,64,1.390625,0.08218611373989324,565,And then there's the bad news
182,7,11,46,64,1.390625,0.08515039070784357,565,your inflammation levels are off the chart!
182,6,13,45,64,1.390625,0.08218611373989324,565,We take patient confidentiality very seriously.
182,6,13,45,64,1.390625,0.08218611373989324,565,Well that explains your fever.
182,7,11,46,64,1.390625,0.08515039070784357,565,"It says here that, ""you are currently on fire"", is that correct?"
182,9,7,48,64,1.390625,0.09078905512098859,565,"Ok, now if you'll just bend over for me...."
198,6,12,44,62,1.3870967741935485,0.08403758416593776,565,"The good news is, you might as well just keep smoking."
198,6,12,44,62,1.3870967741935485,0.08403758416593776,565,"An inflammatory response, yes, but we need to run a few more tests."
198,6,12,44,62,1.3870967741935485,0.08403758416593776,565,"According to these vitals, you seem to have a fever, at least on paper."
198,6,12,44,62,1.3870967741935485,0.08403758416593776,565,No cause for alarm. It's our new data protection software.
198,7,10,45,62,1.3870967741935485,0.08712712713167857,565,I've seen worse.
198,5,14,43,62,1.3870967741935485,0.08083003663660228,565,The results from your hemorrhoid test are back.
198,5,14,43,62,1.3870967741935485,0.08083003663660228,565,You have the worst case of heart burn I've ever seen!
198,6,12,44,62,1.3870967741935485,0.08403758416593776,565,Trumpcare.
198,8,8,46,62,1.3870967741935485,0.09011080408026713,565,"Under the circumstances, you might want to skip the treatment and go straight to cremation."
198,7,10,45,62,1.3870967741935485,0.08712712713167857,565,Your test results are alarming.
198,5,14,43,62,1.3870967741935485,0.08083003663660228,565,This is how we make sure no one has access to your records.
198,5,14,43,62,1.3870967741935485,0.08083003663660228,565,What we do know is that you have an inflammatory condition.
210,7,11,47,65,1.3846153846153846,0.08404528224389292,565,my prognosis is death followed by damnation
211,6,11,43,60,1.3833333333333333,0.08600245255557767,565,"I don't want to extinguish all hope, BUT..."
211,2,19,39,60,1.3833333333333333,0.0716696228532331,565,I think I should refer you to a specialist
211,0,23,37,60,1.3833333333333333,0.06329764084940143,565,It does say you need to burn more carbs.
211,9,5,46,60,1.3833333333333333,0.09534850339576222,565,I've pioneered an exciting new method of hemorrhoid extraction...
211,4,15,41,60,1.3833333333333333,0.07916109109120167,565,Your fever is off the charts!
211,4,15,41,60,1.3833333333333333,0.07916109109120167,565,It is more common than you may think in men over fifty.
211,3,17,40,60,1.3833333333333333,0.07550832133836045,565,The inflammation is more serious than we thought.
211,4,15,41,60,1.3833333333333333,0.07916109109120167,565,"No insurance. No money. I'm afraid that there's really nothing that i can do. However, there is this contract with the devil."
211,4,15,41,60,1.3833333333333333,0.07916109109120167,565,I'd like to send you to a witch doctor.
211,4,15,41,60,1.3833333333333333,0.07916109109120167,565,You'll need to take this with plenty of water.
211,5,13,42,60,1.3833333333333333,0.08265258673606023,565,It looks like you're going straight to hell.
211,6,11,43,60,1.3833333333333333,0.08600245255557767,565,It appears your procedure exceeds your coverage
211,4,15,41,60,1.3833333333333333,0.07916109109120167,565,Unfortunately we printed your test results from a Samsung Galaxy Note 7.
211,5,13,42,60,1.3833333333333333,0.08265258673606023,565,We'll start by eliminating all spicy foods.
211,6,11,43,60,1.3833333333333333,0.08600245255557767,565,I'm afraid your clap has turned in to an applause
226,4,14,41,59,1.3728813559322033,0.07980947902708653,565,Who did you say referred you?
226,6,10,43,59,1.3728813559322033,0.08682430543610901,565,This is your brain on Trumpcare.
226,8,6,45,59,1.3728813559322033,0.09331327390221894,565,The coroner is on his way.
226,3,16,40,59,1.3728813559322033,0.07605984095849185,565,I thought you gave up the spicy foods?
226,8,6,45,59,1.3728813559322033,0.09331327390221894,565,Like I tell all of my patients....What you don't know can't hurt you.
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,You may want to tell your wife about this.
231,7,7,43,57,1.368421052631579,0.0924180153759012,565,"""According to your 'Explanation of Benefits', your only covered for cremation""!"
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,Any family history of spontaneous combustion?
231,6,9,42,57,1.368421052631579,0.08896360576089647,565,"According to our records, your symptoms are flaring up again."
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,"Unfortunately, this is all I can do under TrumpCare."
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,"Another flare-up, I see."
231,7,7,43,57,1.368421052631579,0.0924180153759012,565,"Your Cholesterol Level is So High, It Started a Grease Fire."
231,2,17,38,57,1.368421052631579,0.0735408558953444,565,"Yes, there definitely seems to be some inflammation."
231,7,7,43,57,1.368421052631579,0.0924180153759012,565,Your insurance company says they don't cover it.
231,4,13,40,57,1.368421052631579,0.08161734079164801,565,Oops! It looks like congress just passed health care reform.
231,6,9,42,57,1.368421052631579,0.08896360576089647,565,"First, the good news: it no longer matters if you quit smoking."
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,You have a classic case of burnout.
231,3,15,39,57,1.368421052631579,0.07768412902169858,565,There's a lot of pressure to go paperless.
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,Looks like insurance will be denying this
231,3,15,39,57,1.368421052631579,0.07768412902169858,565,It hurts me to tell you this.
231,3,15,39,57,1.368421052631579,0.07768412902169858,565,I think what we're looking at is some kind of inflammation.
231,4,13,40,57,1.368421052631579,0.08161734079164801,565,This is why we can assure confidentiality of patient records.
231,7,7,43,57,1.368421052631579,0.0924180153759012,565,Now this may burn just a little bit.
231,6,9,42,57,1.368421052631579,0.08896360576089647,565,We switched to paper because our cellular phones were exploding.
231,8,5,44,57,1.368421052631579,0.09574787716738378,565,"I'm a doctor; you only need to say ""burning sensation""."
231,7,7,43,57,1.368421052631579,0.0924180153759012,565,I'm sorry. It's chartburn.
231,3,15,39,57,1.368421052631579,0.07768412902169858,565,"I'm sorry, it's spread to your soul."
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,I'm afraid it's worse than it looks.
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,"As you might guess, this isn't great news."
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,Let me go over these results quickly.
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,It's called TrumpCare.
231,8,5,44,57,1.368421052631579,0.09574787716738378,565,"These are the exercises I want you to do at home, but you're never gonna get around to em, so..."
231,6,9,42,57,1.368421052631579,0.08896360576089647,565,I think it's time we address your inflammation levels.
231,7,7,43,57,1.368421052631579,0.0924180153759012,565,I see here that you're suffering from a burning sensation.
231,6,9,42,57,1.368421052631579,0.08896360576089647,565,"Now, about your pyrokinesis . . ."
231,6,9,42,57,1.368421052631579,0.08896360576089647,565,This might burn.
231,6,9,42,57,1.368421052631579,0.08896360576089647,565,This'll only burn for a second.
231,3,15,39,57,1.368421052631579,0.07768412902169858,565,Worst case of burnout I've ever seen.
231,5,11,41,57,1.368421052631579,0.08536953047744911,565,"Yes, it's catching."
265,8,6,46,60,1.3666666666666667,0.0919551188323559,565,It's either heartburn or you're the Devil.
266,5,10,40,55,1.3636363636363635,0.08747731351357967,565,"Mr. Hunt, your office just sent me your medical records, but unfortunately, I thought they were kidding when they said they would self-destruct in 20 seconds. Anyway, you have Chlamydia."
266,6,8,41,55,1.3636363636363635,0.09124517002534316,565,"Judging by your colonoscopy results, I'm guessing you're fond of spicy food."
268,2,17,39,58,1.3620689655172413,0.07254043602767966,565,Look on the bright side: test results usually aren't so clear.
269,6,8,42,56,1.3571428571428572,0.08983596678192864,565,"Well, it's definitely not a cold."
269,6,8,42,56,1.3571428571428572,0.08983596678192864,565,"With your pants testing positive, I’d say you’re a pathological liar."
269,4,12,40,56,1.3571428571428572,0.08229094499969293,565,"In a moment, you will feel a slight burning sensation."
269,5,10,41,56,1.3571428571428572,0.08614609845078962,565,I recommend an anti-inflammatory.
269,6,8,42,56,1.3571428571428572,0.08983596678192864,565,"If we burn this, you don't have a pre-existing condition."
269,2,16,38,56,1.3571428571428572,0.07398039152533047,565,"I need to run more tests, but my initial diagnosis is pyromania."
269,6,8,42,56,1.3571428571428572,0.08983596678192864,565,Do the hemorrhoids feel like this?
269,4,12,40,56,1.3571428571428572,0.08229094499969293,565,"Well Mr. Wilson, looks like a nasty case of spontaneous combustion"
269,3,14,39,56,1.3571428571428572,0.07824607964359517,565,Your report clearly indicates Acute Inflamation .
269,4,12,40,56,1.3571428571428572,0.08229094499969293,565,I imagine you'll want a second opinion.
269,3,14,39,56,1.3571428571428572,0.07824607964359517,565,We've successfully removed your heartburn.
269,2,16,38,56,1.3571428571428572,0.07398039152533047,565,Let’s just keep an eye on it for now.
269,3,14,39,56,1.3571428571428572,0.07824607964359517,565,I diagnose pyromania.
269,6,8,42,56,1.3571428571428572,0.08983596678192864,565,I'm going to have to prescribe an anti-inflamitory!
269,4,12,40,56,1.3571428571428572,0.08229094499969293,565,"So, you say it's a burning sensation?"
284,5,8,38,51,1.3529411764705883,0.09213600097624101,565,I will need a list of the last five people you've been intimate with. Immediately.
284,5,8,38,51,1.3529411764705883,0.09213600097624101,565,I see here you didn't cut down on spicy foods.
284,5,8,38,51,1.3529411764705883,0.09213600097624101,565,Your health plan went from repeal and replace to incinerate.
287,4,11,39,54,1.3518518518518519,0.08425033165473296,565,Your results are difficult to interpret.
287,5,9,40,54,1.3518518518518519,0.08830022878508999,565,"On the other hand, your pyrokinesis is just fine."
287,1,17,36,54,1.3518518518518519,0.07072257295398894,565,I'm going to refer your case to a specialist. A priest.
287,4,11,39,54,1.3518518518518519,0.08425033165473296,565,How recently since you returned from Burning Man?
287,5,9,40,54,1.3518518518518519,0.08830022878508999,565,Paul Ryan American Care Act - Version 2.0
287,5,9,40,54,1.3518518518518519,0.08830022878508999,565,I won't keep you in suspense.
287,4,11,39,54,1.3518518518518519,0.08425033165473296,565,"Well, we can rule out hypothermia."
287,5,9,40,54,1.3518518518518519,0.08830022878508999,565,Your test results look like hell!
287,4,11,39,54,1.3518518518518519,0.08425033165473296,565,The medication has a few side effects.
287,3,13,38,54,1.3518518518518519,0.07999566465981617,565,Is there a history of spontaneous combustion in your family?
