rank,caption,score,precision,count,unfunny,somewhat_funny,funny,contest
73,"You're late, I got the worm!",1.4685314685314683,0.0577016339324539,143.0,92.0,35.0,16.0,562
73,"Birds got to swim, fish got to fly . . . .",1.4685314685314683,0.05326362057987834,143.0,87.0,45.0,11.0,562
75,Humor me: Are you a fish out of water or I am in over my head?,1.4647887323943662,0.0605158557522029,142.0,95.0,28.0,19.0,562
75,"Don't mind me, I'm just phishing.",1.4647887323943662,0.04757843109312013,142.0,81.0,56.0,5.0,562
77,"Well, you don't look much like your profile picture either.",1.4609375,0.0616600485194048,128.0,84.0,29.0,15.0,562
78,"Climate change, am I right?",1.4604316546762592,0.05709597786344185,139.0,89.0,36.0,14.0,562
78,It could work. We both like worms.,1.4604316546762592,0.0588937986318871,139.0,91.0,32.0,16.0,562
78,"This Travel Ban is so confusing, isn't it!",1.4604316546762592,0.0588937986318871,139.0,91.0,32.0,16.0,562
81,"Okay, my dating profile may not have been completely accurate.",1.4592592592592593,0.05639135438536193,135.0,85.0,38.0,12.0,562
81,Really? The worms come to you?,1.4592592592592593,0.06375305016643378,135.0,93.0,22.0,20.0,562
81,I'm on the no fly list.,1.4592592592592593,0.06109645199995816,135.0,90.0,28.0,17.0,562
84,I see the cat ate you too,1.4579439252336448,0.06807473285037237,107.0,71.0,23.0,13.0,562
85,I've been looking for a perch!,1.4573643410852712,0.05719517272625468,129.0,81.0,37.0,11.0,562
86,Holy Mackerel!,1.4545454545454546,0.0611816296533229,132.0,88.0,28.0,16.0,562
86,If you're not a fish out of water I'm in deep trouble.,1.4545454545454546,0.0611816296533229,132.0,88.0,28.0,16.0,562
86,Guess who's coming to dinner.,1.4545454545454546,0.05727608683404122,132.0,84.0,36.0,12.0,562
86,One of us is out of our element.,1.4545454545454546,0.06485239772785653,132.0,92.0,20.0,20.0,562
90,Now why exactly were you kicked out of school?,1.4503816793893132,0.059567575090108474,131.0,86.0,31.0,14.0,562
90,No school today?,1.4503816793893132,0.060545320332887925,131.0,87.0,29.0,15.0,562
92,I told my parents!,1.4496124031007749,0.05157551698515995,129.0,77.0,46.0,6.0,562
93,"Is it ""fish gotta fly, birds gotta swim,"" or did I hear that wrong?",1.4453125,0.04810456764075053,128.0,74.0,51.0,3.0,562
94,Fish gotta fly and birds gotta swim and that's not fake news either.,1.4435483870967742,0.05031036554794798,124.0,73.0,47.0,4.0,562
94,"There's a catfish and a dogfish, so why not?",1.4435483870967742,0.05645161290322584,124.0,78.0,37.0,9.0,562
96,Birds gotta swim; fish gotta fly.,1.43801652892562,0.04964413578771377,121.0,71.0,47.0,3.0,562
97,I need to see the loan shark. My nest is under water.,1.4369747899159664,0.06042937974377825,119.0,78.0,30.0,11.0,562
97,"Tonight, you sleep with the pigeons.",1.4369747899159664,0.05551567817318593,119.0,74.0,38.0,7.0,562
99,One of us is outside our comfort zone.,1.4347826086956519,0.06790909691200052,92.0,60.0,24.0,8.0,562
100,This is what happens when you eliminate the EPA.,1.4328358208955223,0.08826146500023015,67.0,47.0,11.0,9.0,562
101,"Separated since birth, they had never before met face to face.",1.4310344827586208,0.06149577078745173,116.0,77.0,28.0,11.0,562
101,You must be from the other side of the family.,1.4310344827586208,0.06270290951960729,116.0,78.0,26.0,12.0,562
101,Are you here for the Fish & Wildlife Convention?,1.4310344827586208,0.06026445708094898,116.0,76.0,30.0,10.0,562
101,No. It said fish FRY today only.,1.4310344827586208,0.06388724363834551,116.0,79.0,24.0,13.0,562
101,I deliver important messages. What do you do?,1.4310344827586208,0.06026445708094898,116.0,76.0,30.0,10.0,562
106,I self-identify as a fish.,1.4247787610619467,0.05870132372310442,113.0,73.0,32.0,8.0,562
106,"Well, I've always sung it, ""Birds gotta swim and fish gotta fly"".",1.4247787610619467,0.05153354579659112,113.0,68.0,42.0,3.0,562
106,You don't look like your profile picture either.,1.4247787610619467,0.06003226815421664,113.0,74.0,30.0,9.0,562
106,You don't look like your profile picture either.,1.4247787610619467,0.06260933513087254,113.0,76.0,26.0,11.0,562
106,It’ll never work -- you’re farm-raised and I’m from the city.,1.4247787610619467,0.066287346335595,113.0,79.0,20.0,14.0,562
111,"Actually, I'm looking for a perch.",1.423423423423423,0.06594558791182911,111.0,77.0,21.0,13.0,562
111,"Sorry son, but I need to finally tell you - you were adopted.",1.423423423423423,0.06210813210551652,111.0,74.0,27.0,10.0,562
111,"No, I’m pretty sure it’s “Fish gotta swim, BIRDS gotta fly.”",1.423423423423423,0.06594558791182911,111.0,77.0,21.0,13.0,562
111,That's not the picture you posted on match.com!,1.423423423423423,0.05206552532180141,111.0,67.0,41.0,3.0,562
111,"This proves it. GPSs are 100% wrong, 50% of the time.",1.423423423423423,0.06077515865743278,111.0,73.0,29.0,9.0,562
116,Just keep flapping.,1.422680412371134,0.06526948423787829,97.0,64.0,25.0,8.0,562
116,"Actually, I can use whichever biosphere I identify with.",1.422680412371134,0.06689456035419508,97.0,65.0,23.0,9.0,562
118,"I’m a triathlete. I fly, swim and poop on as many car windshields as possible.",1.4193548387096775,0.07059915332363642,93.0,64.0,19.0,10.0,562
119,You can't get there from here.,1.4181818181818182,0.06110167108034256,110.0,73.0,28.0,9.0,562
119,Thanks for meeting me half-way.,1.4181818181818182,0.05972108955316826,110.0,72.0,30.0,8.0,562
121,"No, there would be wavy lines if this were water.",1.4177215189873418,0.07771400171074942,79.0,55.0,15.0,9.0,562
122,"Just give it a couple hundred million years, you'll get there.",1.4166666666666667,0.054441053574445133,108.0,67.0,37.0,4.0,562
122,I thought the F stood for female.,1.4166666666666667,0.06594232666900135,108.0,75.0,21.0,12.0,562
122,"Screw the scientists, they told the bumblebees the same thing.",1.4166666666666667,0.0632633378305703,108.0,73.0,25.0,10.0,562
125,"Yeah, but it's just a theory.",1.4150943396226414,0.06684781031962561,106.0,74.0,20.0,12.0,562
125,"""Either you're a flying fish or I'm a dead pigeon "".",1.4150943396226414,0.06948394622618209,106.0,76.0,16.0,14.0,562
125,"Be smart, stay in school.",1.4150943396226414,0.06410335955232238,106.0,72.0,24.0,10.0,562
125,Turns out: stool pigeons swim with the fishes.,1.4150943396226414,0.0582276792309781,106.0,68.0,32.0,6.0,562
125,"Is this my dream, or yours?",1.4150943396226414,0.06684781031962561,106.0,74.0,20.0,12.0,562
125,You never reply to my tweets.,1.4150943396226414,0.06684781031962561,106.0,74.0,20.0,12.0,562
125,I didn't think the oceans could rise any higher.,1.4150943396226414,0.06268609244941943,106.0,71.0,26.0,9.0,562
125,Your profile said odd bird seeks companion.,1.4150943396226414,0.06410335955232238,106.0,72.0,24.0,10.0,562
125,Now try flapping them up and down.,1.4150943396226414,0.06123603242585202,106.0,70.0,28.0,8.0,562
125,One of us is about to die.,1.4150943396226414,0.06410335955232238,106.0,72.0,24.0,10.0,562
125,One of us is having a really bad day.,1.4150943396226414,0.06410335955232238,106.0,72.0,24.0,10.0,562
136,Perch?,1.4107142857142858,0.07967786488187027,56.0,36.0,17.0,3.0,562
137,"If a bird's gotta swim, then fish gotta fly",1.4077669902912622,0.05924342656420732,103.0,67.0,30.0,6.0,562
137,Think what our children will have to go through.,1.4077669902912622,0.05057614601342034,103.0,62.0,40.0,1.0,562
139,"Yes, I do have confidence in my GPS - Why do you ask?",1.405940594059406,0.06321144435450443,101.0,68.0,25.0,8.0,562
139,"It's not you, it's me.",1.405940594059406,0.06627010111160997,101.0,70.0,21.0,10.0,562
139,Yes I'm sure it's fine - all the guy said was 'two by two',1.405940594059406,0.06475883336937756,101.0,69.0,23.0,9.0,562
139,This will not end well for one of us.,1.405940594059406,0.06475883336937756,101.0,69.0,23.0,9.0,562
139,You look nothing like your profile picture.,1.405940594059406,0.06475883336937756,101.0,69.0,23.0,9.0,562
139,What time is your flight,1.405940594059406,0.06475883336937756,101.0,69.0,23.0,9.0,562
145,You're a strange bird.,1.4057971014492754,0.07534756232995568,69.0,46.0,18.0,5.0,562
146,"I don't know either, global warming?",1.3979591836734695,0.06605692181366461,98.0,68.0,21.0,9.0,562
146,We'd never have met had it not been for climate change,1.3979591836734695,0.06916866191380465,98.0,70.0,17.0,11.0,562
146,I just don't understand you anymore. Its like we're not even of the same species.,1.3979591836734695,0.06916866191380465,98.0,70.0,17.0,11.0,562
146,Tornadoes suck,1.3979591836734695,0.06916866191380465,98.0,70.0,17.0,11.0,562
146,This just isn't working anymore. You refuse to evolve.,1.3979591836734695,0.0593459617547595,98.0,64.0,29.0,5.0,562
146,It isn't you. It's me.,1.3979591836734695,0.06605692181366461,98.0,68.0,21.0,9.0,562
146,You looked different in your profile picture.,1.3979591836734695,0.06444473200946524,98.0,67.0,23.0,8.0,562
146,"Am I drowning, or are you flying?",1.3979591836734695,0.06605692181366461,98.0,68.0,21.0,9.0,562
146,"Ok, compromise: H2O2.",1.3979591836734695,0.0593459617547595,98.0,64.0,29.0,5.0,562
155,Aren't you supposed to be in school?,1.3958333333333333,0.06365884722809044,96.0,65.0,24.0,7.0,562
155,I hate this mirror.,1.3958333333333333,0.06365884722809044,96.0,65.0,24.0,7.0,562
155,You are clearly out of your depth,1.3958333333333333,0.06863194276174515,96.0,68.0,18.0,10.0,562
155,...and that's the story of global warming.,1.3958333333333333,0.06535860368783435,96.0,66.0,22.0,8.0,562
155,"Sure this is impossible, but two years ago I would have said the same thing about Trump being president!",1.3958333333333333,0.07021140799660336,96.0,69.0,16.0,11.0,562
155,Out of school?,1.3958333333333333,0.06701526185606849,96.0,67.0,20.0,9.0,562
155,But where would we raise the kids?,1.3958333333333333,0.054368718969083525,96.0,60.0,34.0,2.0,562
155,I just feel that I am out of my element.,1.3958333333333333,0.06535860368783435,96.0,66.0,22.0,8.0,562
155,We expect immigrants to assimilate.,1.3958333333333333,0.06701526185606849,96.0,67.0,20.0,9.0,562
155,"Without science, anything is possible!",1.3958333333333333,0.06365884722809044,96.0,65.0,24.0,7.0,562
155,"No shit? I love worms, too",1.3958333333333333,0.06863194276174515,96.0,68.0,18.0,10.0,562
155,"If fish can fly, and birds can swim, anybody can be President.",1.3958333333333333,0.06863194276174515,96.0,68.0,18.0,10.0,562
155,My dream or yours?,1.3958333333333333,0.060115325327085176,96.0,63.0,28.0,5.0,562
155,Out for some air?,1.3958333333333333,0.06863194276174515,96.0,68.0,18.0,10.0,562
155,"I don't really like labels, but I consider myself bi-evolutional.",1.3958333333333333,0.06701526185606849,96.0,67.0,20.0,9.0,562
155,But how will we raise the kids?,1.3958333333333333,0.0582628019714745,96.0,62.0,30.0,4.0,562
171,"Oops, wrong cartoon...",1.3953488372093024,0.07071855116915401,86.0,60.0,18.0,8.0,562
172,Of course you're not adopted dear - why do you ask?,1.3875,0.06534656877474833,80.0,53.0,23.0,4.0,562
173,Aren't you supposed to be in school?,1.3870967741935485,0.061217692750413215,93.0,62.0,26.0,5.0,562
173,When Heron met Salmon,1.3870967741935485,0.07337495853872836,93.0,69.0,12.0,12.0,562
173,It's great. No cats.,1.3870967741935485,0.057272137416817435,93.0,60.0,30.0,3.0,562
173,"Well, one of us is in for a big surprise.",1.3870967741935485,0.06492390997989238,93.0,64.0,22.0,7.0,562
173,It's called a tornado!,1.3870967741935485,0.07011687642192092,93.0,67.0,16.0,10.0,562
173,I'm sorry but you must use the bathroom corresponding to the class of your birth no matter what you have become.,1.3870967741935485,0.06492390997989238,93.0,64.0,22.0,7.0,562
179,I love worms too!,1.3846153846153846,0.0658729875828981,91.0,63.0,21.0,7.0,562
179,Just practicing for climate change.,1.3846153846153846,0.060055389104525125,91.0,60.0,27.0,4.0,562
179,How do you know that I am the father?,1.3846153846153846,0.060055389104525125,91.0,60.0,27.0,4.0,562
179,Wow. You missed about 350 million years of evolution.,1.3846153846153846,0.05584128644735386,91.0,58.0,31.0,2.0,562
179,"A fish out of water? Wow, you're a real idiom!",1.3846153846153846,0.07121693075173474,91.0,66.0,15.0,10.0,562
179,Can we just agree to disagree on everything but worms?,1.3846153846153846,0.06770118711881566,91.0,64.0,19.0,8.0,562
179,Did you just see a pig go by?,1.3846153846153846,0.06770118711881566,91.0,64.0,19.0,8.0,562
179,"So, then...you're not my real father?",1.3846153846153846,0.05584128644735386,91.0,58.0,31.0,2.0,562
179,"But, where would we live?",1.3846153846153846,0.060055389104525125,91.0,60.0,27.0,4.0,562
188,"Skies are falling, sea levels are rising, Here I am, stuck in the middle with you.",1.3820224719101124,0.06874331238255738,89.0,63.0,18.0,8.0,562
188,"I'm starting to regret voting for the cat, just to shake things up.",1.3820224719101124,0.0723627544193297,89.0,65.0,14.0,10.0,562
190,we attack the cat at midnight,1.3770491803278688,0.07810576557096129,61.0,42.0,15.0,4.0,562
190,Just you and your spouse. Ark departs at ten sharp.,1.3770491803278688,0.07452558304363856,61.0,41.0,17.0,3.0,562
192,It's a long story called evolution.,1.375,0.06527912098338669,88.0,61.0,21.0,6.0,562
192,Nobody's gonna believe my next tweet.,1.375,0.078038418585589,88.0,68.0,7.0,13.0,562
192,One if us is out of her depth.,1.375,0.07284432521328257,88.0,65.0,13.0,10.0,562
192,I'm not into labels.,1.375,0.06725025394909187,88.0,62.0,19.0,7.0,562
192,"Fish gotta swim, birds gotta fly. Or is it the other way around?",1.375,0.05671359234741525,88.0,57.0,29.0,2.0,562
192,My parents will never accept you.,1.375,0.05897172692742266,88.0,58.0,27.0,3.0,562
192,Ten years ago this was Fifth Avenue!,1.375,0.06725025394909187,88.0,62.0,19.0,7.0,562
192,I think you're a bit out of your depth.,1.375,0.06725025394909187,88.0,62.0,19.0,7.0,562
192,"Yes, Charlie, you're adopted.",1.375,0.05897172692742266,88.0,58.0,27.0,3.0,562
192,"You're not from around here, are you?",1.375,0.0691652345913108,88.0,63.0,17.0,8.0,562
192,Don't look down.,1.375,0.0691652345913108,88.0,63.0,17.0,8.0,562
192,How long have you identified as avian?,1.375,0.06114652563029412,88.0,59.0,25.0,4.0,562
192,I liked you better when you were the anonymous cartoon editor.,1.375,0.07284432521328257,88.0,65.0,13.0,10.0,562
192,Sometimes I too feel like a fish out of water.,1.375,0.0691652345913108,88.0,63.0,17.0,8.0,562
192,As long as we raise the kids Catholic the priest said he would marry us.,1.375,0.06527912098338669,88.0,61.0,21.0,6.0,562
192,Sushi? Your name is SUSHI ??,1.375,0.06114652563029412,88.0,59.0,25.0,4.0,562
192,You're in direct violation of the no fly list.,1.375,0.06527912098338669,88.0,61.0,21.0,6.0,562
192,"""Birds gotta swim, fish gotta fly"". No, wait...",1.375,0.05671359234741525,88.0,57.0,29.0,2.0,562
192,It didn't say on match.com you were a parrot FISH!,1.375,0.0691652345913108,88.0,63.0,17.0,8.0,562
192,"I'd love to marry you, but where will we live?",1.375,0.06725025394909187,88.0,62.0,19.0,7.0,562
192,It'll never work - you're a Pisces and I'm an Aires.,1.375,0.06725025394909187,88.0,62.0,19.0,7.0,562
213,"I'm not on Fishbook, but I am on Twitter.",1.372093023255814,0.07218783756786325,86.0,63.0,14.0,9.0,562
213,I like worms. You like worms. Let's just build on it!,1.372093023255814,0.06625926696750936,86.0,60.0,20.0,6.0,562
213,I'm looking for the chicken of the sea.,1.372093023255814,0.07218783756786325,86.0,63.0,14.0,9.0,562
213,My shrink told me to get out of my comfort-zone.,1.372093023255814,0.07026724757315245,86.0,62.0,16.0,8.0,562
213,Are you by any chance a perch?,1.372093023255814,0.07026724757315245,86.0,62.0,16.0,8.0,562
213,I just came out as a bird.,1.372093023255814,0.06829266629945845,86.0,61.0,18.0,7.0,562
213,"Just think, if not for global warming we never would have met.",1.372093023255814,0.06829266629945845,86.0,61.0,18.0,7.0,562
213,I think there's an alternate universe in which fish can't fly.,1.372093023255814,0.06625926696750936,86.0,60.0,20.0,6.0,562
213,One of us is in somebody else's reality.,1.372093023255814,0.06625926696750936,86.0,60.0,20.0,6.0,562
213,"Unusually wet fall, don't you think?",1.372093023255814,0.06625926696750936,86.0,60.0,20.0,6.0,562
213,The neighborhood really changed. A few years ago this was a waterfront high rise.,1.372093023255814,0.07026724757315245,86.0,62.0,16.0,8.0,562
213,"I'm ready to tell our parents about us. But you should know, my grandfather was a Pelican.""",1.372093023255814,0.06829266629945845,86.0,61.0,18.0,7.0,562
213,"when you go low, we go high.",1.372093023255814,0.061992699865683024,86.0,58.0,24.0,4.0,562
213,"Either we're birds of a feather, or you're a fish out of water.",1.372093023255814,0.07026724757315245,86.0,62.0,16.0,8.0,562
213,"Fog's really thick this morning, huh?",1.372093023255814,0.059745267807744785,86.0,57.0,26.0,3.0,562
213,All that matters to me is that we're in love!,1.372093023255814,0.07026724757315245,86.0,62.0,16.0,8.0,562
213,Schooling has really changed you.,1.372093023255814,0.059745267807744785,86.0,57.0,26.0,3.0,562
213,"Why not ""Bird gotta swim, fish gotta fly?",1.372093023255814,0.05242808018387299,86.0,54.0,32.0,0.0,562
213,"Wow, I'm a Pisces too!",1.372093023255814,0.07218783756786325,86.0,63.0,14.0,9.0,562
232,Everything you've heard is true.,1.369047619047619,0.06511334815595471,84.0,58.0,21.0,5.0,562
232,I gotta stop drinking.,1.369047619047619,0.06511334815595471,84.0,58.0,21.0,5.0,562
232,I'm late. Any worms left?,1.369047619047619,0.06728008502315849,84.0,59.0,19.0,6.0,562
232,"I guess we are living in a post-'when pigs fly' world, aren't we?",1.369047619047619,0.06937918688892443,84.0,60.0,17.0,7.0,562
232,Do you mind if I use your bathroom?,1.369047619047619,0.06937918688892443,84.0,60.0,17.0,7.0,562
232,"No offence, but you look nothing like your picture.",1.369047619047619,0.06511334815595471,84.0,58.0,21.0,5.0,562
232,The costume is a little uncomfortable but the sharks leave me alone.,1.369047619047619,0.06728008502315849,84.0,59.0,19.0,6.0,562
232,"Well, ONE of if us is out of his element.",1.369047619047619,0.06511334815595471,84.0,58.0,21.0,5.0,562
232,The worms come with a catch?,1.369047619047619,0.06937918688892443,84.0,60.0,17.0,7.0,562
232,One of us is in big trouble here.,1.369047619047619,0.06287198402654164,84.0,57.0,23.0,4.0,562
232,But this will work out fine because I identify as a carp.,1.369047619047619,0.06511334815595471,84.0,58.0,21.0,5.0,562
232,Flyfishing?,1.369047619047619,0.06937918688892443,84.0,60.0,17.0,7.0,562
232,Really? Three quarters of the earth isn't enough?,1.369047619047619,0.06511334815595471,84.0,58.0,21.0,5.0,562
245,How did you bypass the new immigration laws??,1.3636363636363635,0.07041787902195305,66.0,45.0,18.0,3.0,562
246,We're in water? Don't buy in to that fake news.,1.36,0.07263384662590623,75.0,54.0,15.0,6.0,562
246,"You just lay your eggs, and that's it?",1.36,0.06476568994918984,75.0,51.0,21.0,3.0,562
246,"I know, but I identify as a fish right now...",1.36,0.07263384662590623,75.0,54.0,15.0,6.0,562
246,"I'm not LIKE 'a bird out of air,' you idiot, I AM a bird out of air!",1.36,0.07010930976208017,75.0,53.0,17.0,5.0,562
250,Maybe you should have stayed in school.,1.3580246913580247,0.07094738525034375,81.0,59.0,15.0,7.0,562
250,Sometimes a bird just gotta swim,1.3580246913580247,0.05640637926696626,81.0,53.0,27.0,1.0,562
250,Trust me. It's fish gotta swim; birds gotta fly.,1.3580246913580247,0.06645485327079889,81.0,57.0,19.0,5.0,562
250,Really!!! Worms are your favorite too!,1.3580246913580247,0.07309017341044782,81.0,60.0,13.0,8.0,562
250,Must be the humidity.,1.3580246913580247,0.06873783163987683,81.0,58.0,17.0,6.0,562
255,I believe that diversity is a wellness issue.,1.3552631578947372,0.07655739131108283,76.0,57.0,11.0,8.0,562
256,"Dude, upstream is a direction, not an altitude.",1.3544303797468351,0.0743640672834368,79.0,59.0,12.0,8.0,562
256,I don't know...you just don't seem that evolved.,1.3544303797468351,0.06250731780215793,79.0,54.0,22.0,3.0,562
256,I don't care what your GPS says.,1.3544303797468351,0.06250731780215793,79.0,54.0,22.0,3.0,562
256,Trust me. This is how evolution works.,1.3544303797468351,0.07214876685094766,79.0,58.0,14.0,7.0,562
256,I am the beta version.,1.3544303797468351,0.069863256532238,79.0,57.0,16.0,6.0,562
256,"What are you doing up here? Fish can't fly."" ""Yeah, well birds can't talk.",1.3544303797468351,0.06505178493817887,79.0,55.0,20.0,4.0,562
