rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
61,25,50,141,216,1.462962962962963,0.04725535477810578,572,"No yeah, yours is totally nice too."
62,26,52,148,226,1.4601769911504425,0.046115922704101,572,"You haven't got the ball to compete, have you?"
63,19,42,115,176,1.4545454545454546,0.051483310760817656,572,they blow up so quickly don't they?
64,39,21,158,218,1.4541284403669725,0.052831964086934836,572,"Herman's neighbor had a home with a three car garage, a bigger, high end SUV, and now this?"
65,23,52,141,216,1.4537037037037037,0.04629629629629629,572,We've sent someone to find a pin.
66,26,42,141,209,1.4497607655502391,0.04884629774339145,572,Trump insisted we use his ball
67,23,47,137,207,1.4492753623188406,0.04774778159612394,572,At least mine has the same colors..!!..
68,20,36,114,170,1.4470588235294117,0.05343199789728691,572,I'm gonna try to squeeze in a swim.
69,16,21,83,120,1.4416666666666667,0.06567451502246546,572,What part of spontaneously capricious polychromatic spherical mega-erratic subdivision do you not understand?
70,25,34,133,192,1.4375,0.051496475590614925,572,"Hey, I tried to tell him it wasn't about size. . . but you know Donald!"
71,16,51,123,190,1.436842105263158,0.046826943187390245,572,"Don't get too Freudian on me, Harold. It's just another man's beach ball."
72,13,29,84,126,1.4365079365079365,0.060154332460611755,572,This piece is called 'Covfefe'. It explores the relationship between ego and intellect.
73,15,52,122,189,1.433862433862434,0.04637703835490269,572,what on earth made you pick a ball with those colors?
74,20,41,126,187,1.4331550802139037,0.04969993293164697,572,We're just going to have to get used to having Christo in our neighborhood.
75,13,54,118,185,1.4324324324324325,0.04580055797277016,572,"Well, he's trying to compensate for something."
75,26,28,131,185,1.4324324324324325,0.053492975203885386,572,Can I sue? It copied my colors.
75,20,40,125,185,1.4324324324324325,0.05008963921491684,572,Your first question is why it's floating so low in the water? Really??
78,17,43,120,180,1.4277777777777778,0.04922147187285825,572,I guess Tom Brady overinflated this time.
79,25,26,127,178,1.4269662921348314,0.054491224293197194,572,Isn't the biggest house enough for that guy?
80,14,47,116,177,1.423728813559322,0.04781443751358971,572,What do you mean it does not match?
80,19,37,121,177,1.423728813559322,0.05106101361782642,572,People who bought that also bought this.
82,24,26,125,175,1.4228571428571428,0.05457962094302942,572,Where am I going to pee?
83,21,31,121,173,1.4219653179190752,0.053193654263221105,572,Looks like Trump got here first.
84,13,33,95,141,1.4184397163120568,0.05527496741908386,572,"No one wants to swim, we're all out of breath."
85,23,25,122,170,1.4176470588235295,0.05513867554333162,572,Don't be deflated because your ball is small; you nailed the color scheme.
86,23,24,121,168,1.4166666666666667,0.0556327284540314,572,This must be your first Texas pool party.
87,18,32,114,164,1.4146341463414633,0.05325162321619996,572,Let's quietly leave. I just don't see us fitting in.
88,18,19,96,133,1.413533834586466,0.06235287495303733,572,"Honey, remember this is Mar-a-Lago, it's his pool, just get over it."
89,8,15,52,75,1.4133333333333333,0.07848413699442557,572,I get a lower rate on my insurance if no one actually swims in the pool.
90,12,23,79,114,1.412280701754386,0.06330370961077002,572,"Don't worry, Donnie. You can tweet that yours is bigger."
91,16,12,79,107,1.411214953271028,0.0714527575842738,572,"Sorry, I thought you'd have a bigger pool."
92,16,35,112,163,1.4110429447852761,0.05202122434448237,572,Amazon said it was 12 inches
93,20,26,115,161,1.4099378881987579,0.05535883065209904,572,"Then the whole ""my balls are bigger than yours"" thing got kinda out of hand."
93,12,42,107,161,1.4099378881987579,0.04943159029148688,572,They do this every time the lifeguard goes on a break.
95,16,20,91,127,1.4094488188976377,0.06260033137609279,572,Who invited Trump's kid?
96,16,31,107,154,1.4090909090909092,0.05420414962422673,572,"You know little Donnie needs to have the bigly, hugely, most beautiful Covfefe in the pool, right?"
97,14,37,108,159,1.4088050314465408,0.05142181644585138,572,The ad said they had a big ballroom
97,19,27,113,159,1.4088050314465408,0.055156692124264224,572,I thought cold water made them shrink?
99,9,33,83,125,1.408,0.05575985375090739,572,So that's a large and that's a medium?
100,17,30,110,157,1.4076433121019107,0.05418574132121579,572,"I bet whoever's ball that is, he's wearing a Speedo."
100,15,34,108,157,1.4076433121019107,0.05265715457441181,572,Remember the Pool Regulations we forgot to vote on last fall ??
102,17,29,110,156,1.4038461538461537,0.05440013969494282,572,And you should see the size of his noodle.
102,11,41,104,156,1.4038461538461537,0.04962960087686117,572,Trust me. The pool is a LOT cleaner this way.
104,15,32,107,154,1.4025974025974026,0.05334055887478734,572,We got this because we couldn't afford a life guard.
104,18,26,110,154,1.4025974025974026,0.0556764091383909,572,"""No, seriously... You should take a picture of that hot air balloon stuck in our pool -- and then send it to 'The New Yorker' for their next caption contest. You won't believe the number of idiots who won't ""get it""."
106,18,24,108,150,1.4,0.05675805238084825,572,The package said size of a human head. I didn't know they meant the President.
107,9,16,61,86,1.3953488372093024,0.07262720764755978,572,It cost more to send it back than to just keep it.
108,15,27,103,145,1.393103448275862,0.055619595802000966,572,I just wanna Make Beach Balls Great Again
109,15,26,102,143,1.3916083916083917,0.05617135936418446,572,It cuts down on the yelling and splashing.
109,19,18,106,143,1.3916083916083917,0.059575110891869044,572,I thought we weren't inviting Donald.
109,12,32,99,143,1.3916083916083917,0.05347655976314994,572,Will you please stop blowing it out of proportion?
112,9,34,90,133,1.3909774436090225,0.05319008423644945,572,There’s also Olympic size
113,14,27,100,141,1.3900709219858156,0.05583759346089843,572,"I've been meaning to tell you, I'm seeing someone else."
114,8,13,54,75,1.3866666666666667,0.07802363544265088,572,It keeps people from peeing in the pool.
115,14,26,100,140,1.3857142857142857,0.05606642870855041,572,I got a good deal on it when Ringling Bros. shut down.
116,5,43,90,138,1.3840579710144927,0.047493465861041466,572,Why do you always have to one up me?
116,12,29,97,138,1.3840579710144927,0.05473696154403239,572,That's what I get for ordering online.
118,9,25,78,112,1.3839285714285714,0.0598226891470941,572,"Ok , now you have something to feel inadequate about."
119,21,10,105,136,1.3823529411764706,0.06353667351380256,572,How did they know the colors of my beach ball?
119,11,30,95,136,1.3823529411764706,0.05429165923475866,572,"Yes, the president was here. Why do you ask?"
121,14,23,97,134,1.3805970149253732,0.05782382831126297,572,I can't shake the feeling their 'new' dad seems determined to win them over.
122,13,24,95,132,1.378787878787879,0.05744411945408005,572,Passion for art? You're just too cheap to hire a lifeguard.
122,14,22,96,132,1.378787878787879,0.05844217039825395,572,I'm so done with Texas.
124,8,35,92,135,1.3777777777777778,0.051367874776523215,572,I didn't know it was a competition.
125,2,44,83,129,1.372093023255814,0.04547041940562041,572,"I heard this voice say ""Time to go to the mother ship,"" and suddenly here we were."
125,8,32,89,129,1.372093023255814,0.05286116936816223,572,Well...this is Texas.
127,10,27,90,127,1.3700787401574803,0.05567769930602737,572,It's our way of dealing with the drought.
127,16,15,96,127,1.3700787401574803,0.062047662822460006,572,"When I said you should get a pair, I was hoping they'd match"
127,13,21,93,127,1.3700787401574803,0.05894878566069909,572,"So, is this your first Texas pool party?"
130,14,18,93,125,1.368,0.06068001743678913,572,"Honey, I like yours just the way it is."
130,15,16,94,125,1.368,0.06173408113994691,572,"Flashback 1949: Little Donnie Trump fulfills his boast to bring a ""huge, huge"" beachball to his neighborhood pool."
132,10,16,72,98,1.3673469387755102,0.06708087118068087,572,We're in luck. Just found a safety pin.
133,15,15,93,123,1.3658536585365855,0.06245701460141267,572,We bought ours at Costco.
133,10,25,88,123,1.3658536585365855,0.056872476351017616,572,"The Joneses called to say they can't make it, so we can lose the big one."
133,13,19,91,123,1.3658536585365855,0.0602853102361717,572,It's more than they are the same colors.
136,17,10,94,121,1.3636363636363635,0.06534502622075099,572,The Rainbow Aliens apologize that their mother ship landed in your pool. They offer this unique replica gift in hopes that you will forgive them.
136,10,24,87,121,1.3636363636363635,0.0574959574576069,572,"I'm sorry, but size really does matter."
136,10,24,87,121,1.3636363636363635,0.0574959574576069,572,They always have to outdo us
136,10,24,87,121,1.3636363636363635,0.0574959574576069,572,"We decided the flag was too ""in your face."""
140,8,22,75,105,1.361904761904762,0.060709796573247675,572,"Didn't I tell you that there will always be someone with bigger, more colorful balls than yours?"
141,9,25,85,119,1.361344537815126,0.05689979051881099,572,They always have to outdo us
141,9,25,85,119,1.361344537815126,0.05689979051881099,572,Go big or go home.
143,8,26,83,117,1.358974358974359,0.056237175191284336,572,"Thanks, Ted, but I think we're good."
144,8,25,82,115,1.3565217391304347,0.056858120085464516,572,It's beautiful! What was your inspiration?
145,15,12,91,118,1.3559322033898304,0.06428314490545528,572,We are going to have Mexico pay for the ball.
145,7,28,83,118,1.3559322033898304,0.05452894924516757,572,In case we lose the other one.
147,8,25,83,116,1.353448275862069,0.05644956399376876,572,"Bob, you look a little deflated."
147,10,21,85,116,1.353448275862069,0.059045773346185534,572,I use this one in my bathtub.
149,9,22,83,114,1.3508771929824561,0.058419987280790564,572,Don't blow this out of proportion!
149,9,22,83,114,1.3508771929824561,0.058419987280790564,572,"And over here is the ""Trump pool "" It's filled with hot air ."
149,7,26,81,114,1.3508771929824561,0.05569904957571332,572,You don't have the balls to compete!
152,12,15,85,112,1.3482142857142858,0.06304915937201643,572,Donald got here first.
152,11,17,84,112,1.3482142857142858,0.061760192168117206,572,He says he wants to make pool parties great again.
154,8,22,80,110,1.3454545454545455,0.05838579756406175,572,No one was worrying about inflation.
154,12,14,84,110,1.3454545454545455,0.06384453024937148,572,It's called a covfefe: self-inflating and full of hot-air.
154,7,24,79,110,1.3454545454545455,0.05693940363051559,572,"We've been shouting ""Marco!"" for hours with no answer."
157,10,17,81,108,1.3425925925925926,0.06193213751202256,572,"Well, the colors are perfect and the catalog did say, ""Dimensions may vary.""."
157,10,17,81,108,1.3425925925925926,0.06193213751202256,572,He said he wanted one that was bigly.
157,11,15,82,108,1.3425925925925926,0.06331397889357675,572,The president brought it so all our hands would look tiny.
160,7,22,77,106,1.3396226415094339,0.05825678579577063,572,"For some reason, I'm not attracted to you any more."
160,7,22,77,106,1.3396226415094339,0.05825678579577063,572,You should see the rubber duck in their tub.
160,9,18,79,106,1.3396226415094339,0.061263709730056536,572,My ex found out that you were coming.
160,7,22,77,106,1.3396226415094339,0.05825678579577063,572,This party was overblown from the beginning.
164,10,17,82,109,1.3394495412844036,0.06144176622189453,572,"Look, it's not the size......well, ok, it's the size."
164,11,15,83,109,1.3394495412844036,0.06280911798276943,572,Do you have a pin ?
164,8,21,80,109,1.3394495412844036,0.05861144347182487,572,"We get it, you're gay."
167,9,17,78,104,1.3365384615384615,0.062033286438932606,572,If it lasts more than four hours I'll call the doctor.
168,8,20,79,107,1.3364485981308412,0.059302840399934165,572,"The guy in the store did say, ""Don't get it wet."""
169,11,13,81,105,1.3333333333333333,0.06443139104042495,572,"It's garish, bloated, and vacuous – someday it could be President."
169,8,18,76,102,1.3333333333333333,0.06126431676042262,572,At least you didn't bring your noodle.
169,8,18,76,102,1.3333333333333333,0.06126431676042262,572,"Don't worry, honey. Yours is just the right size."
169,4,20,60,84,1.3333333333333333,0.06184515423160924,572,Yours isn't small. He's overcompensating.
169,14,6,82,102,1.3333333333333333,0.07012944369315073,572,"Now, that was quite a blow job....."
169,12,10,80,102,1.3333333333333333,0.06730426993275389,572,"Well, I see the Joneses arrived."
169,9,17,79,105,1.3333333333333333,0.061523197130056446,572,I agree. It's neither practical nor functional. But it sure brightens up the place.
169,10,15,80,105,1.3333333333333333,0.06299407883487121,572,I blame inflation.
169,9,17,79,105,1.3333333333333333,0.061523197130056446,572,Did you see where my other ball went?
169,7,21,77,105,1.3333333333333333,0.05847053462046862,572,I think size does matter.
169,7,20,75,102,1.3333333333333333,0.05965885891765362,572,"Is it wrong to say this Gay Pride month thing, is getting too big."
180,10,13,77,100,1.33,0.0652191333393457,572,The Joneses win again.
180,4,25,71,100,1.33,0.05514901759246617,572,It's a temporary fix. The lifeguard doesn't start until Monday.
180,3,27,70,100,1.33,0.05328596381218923,572,I keep getting reminded of why we don't like them.
180,9,15,76,100,1.33,0.0636515133481927,572,Bet Dr. Freud never anticipated this one.
184,5,22,71,98,1.3265306122448979,0.057611316528512514,572,I told you it would fit.
185,8,11,64,83,1.3253012048192772,0.07090455756961843,572,Don’t be so quick to judge.
185,5,17,61,83,1.3253012048192772,0.06438851763577326,572,"Simply point your wand at it and say ""Engorgio!"""
187,5,21,70,96,1.3229166666666667,0.05829220041013182,572,"I ordered twenty one-foot beach balls, not one twenty-foot beach ball. Darned autocorrect!"
188,6,14,61,81,1.3209876543209877,0.06764823798912338,572,I'm seeing somebody else.
189,6,19,72,97,1.3195876288659794,0.059613574774331844,572,"Don't be jealous, yours is ...cuter."
189,12,7,78,97,1.3195876288659794,0.06958762886597938,572,They bought that ball years ago and never adjusted for inflation.
189,9,13,75,97,1.3195876288659794,0.06479280974214709,572,With my baloon mortgage I can't swing the water and chemicals anymore.
192,8,14,72,94,1.3191489361702127,0.06455019374541615,572,I told you we should have brought wine.
193,6,18,71,95,1.3157894736842106,0.060352005684042,572,"Darling, bigly is always better, especially during these times."
193,9,12,74,95,1.3157894736842106,0.06568300455435246,572,"No, mine is a beach ball. That's a covfefe."
193,10,10,75,95,1.3157894736842106,0.0673663213558568,572,"You know, once upon a time, I always got the New Yorker cartoons."
196,4,17,59,80,1.3125,0.06312973882450833,572,They asked what the beach ball was for and I said -the pool.
197,11,7,75,93,1.3118279569892473,0.07002720139300107,572,I see the Trumps have arrived.
197,9,11,73,93,1.3118279569892473,0.06660556098061751,572,I told Christo he could house sit.
199,4,16,57,77,1.3116883116883118,0.06472968203281866,572,Even my acid trips are bourgeois.
200,6,16,68,90,1.3111111111111111,0.06249982660539133,572,The pool looked bigger in the brochure.
200,5,18,67,90,1.3111111111111111,0.06046933467110956,572,"Oh, honey, you know size doesn't matter to me."
202,7,14,70,91,1.3076923076923077,0.06384563896404478,572,I guess one's enough.
202,7,14,70,91,1.3076923076923077,0.06384563896404478,572,"Sarah thought her air balloon trip might end in drowning, but she didn't predict that no one would notice."
202,6,16,69,91,1.3076923076923077,0.061903678166381274,572,It's an annoyance but they haven't had a drowning in years!
202,8,12,71,91,1.3076923076923077,0.06573025071401598,572,Yeah... we're thinking about getting a bigger pool.
206,7,13,68,88,1.3068181818181819,0.06537000737753366,572,The big kid with the bad haircut just left it there.
207,9,9,71,89,1.303370786516854,0.06855523183206465,572,I found a nest of these close by.
207,9,9,71,89,1.303370786516854,0.06855523183206465,572,Giant Beach Ball? No! An Inexperienced Hot Air Baloonist!
209,4,18,64,86,1.302325581395349,0.05979849300120281,572,Nice try.
210,6,14,67,87,1.2988505747126438,0.06356373318662187,572,You mean to tell me these cartoons could have been in color all these years?!
210,7,12,68,87,1.2988505747126438,0.06563273865215431,572,Who knew we'd attract a Mother Ship?!
210,7,12,68,87,1.2988505747126438,0.06563273865215431,572,"Well, I guess size DOES matter ..."
210,5,16,66,87,1.2988505747126438,0.06142507607043006,572,The mothership has returned for its offspring.
210,5,16,66,87,1.2988505747126438,0.06142507607043006,572,I think the whole thing is over blown!
210,6,14,67,87,1.2988505747126438,0.06356373318662187,572,Gulliver's kid never picks up his stuff.
210,8,10,69,87,1.2988505747126438,0.06763848452873501,572,You should see the drink umbrellas.
210,6,14,67,87,1.2988505747126438,0.06356373318662187,572,"""Yours will be equally spectacular in the kiddie pool""."
218,5,15,64,84,1.2976190476190477,0.06287198402654164,572,Last we heard he was screaming 'Marco...!'
219,8,9,68,85,1.2941176470588236,0.06864745606782492,572,"""Looks like they already have a beach ball."
219,8,9,68,85,1.2941176470588236,0.06864745606782492,572,"I'll bet The New Yorker is sick and tired of hearing ""Size Matters."""
221,8,8,66,82,1.2926829268292683,0.07046070460704607,572,... a new glitch has arisen in apple's urine detection software.
221,6,12,64,82,1.2926829268292683,0.06604909272061756,572,You never know how these new breast implants are going to react to salt water pools!
221,5,14,63,82,1.2926829268292683,0.06372886729704523,572,Yes Costco. How did you know.
221,6,12,64,82,1.2926829268292683,0.06604909272061756,572,"Don't worry, Berry. Some women actually prefer a smaller one."
225,5,13,62,80,1.2875,0.06461607649627257,572,"No, yours is a good size."
225,8,7,65,80,1.2875,0.0715863424850002,572,They made the president wear a swim cap.
225,8,7,65,80,1.2875,0.0715863424850002,572,"We think it's a Kardashian butt, but we are too scared to touch it"
225,5,13,62,80,1.2875,0.06461607649627257,572,It's what you do with it that counts.
225,2,19,59,80,1.2875,0.056796745093046976,572,I brought one for the sink.
225,4,15,61,80,1.2875,0.06211909244000285,572,I thought it was like some site-specific art installation metaphor for inflation.
225,7,9,64,80,1.2875,0.06934081578822976,572,"Just so you know, its mother is watching your every move."
225,7,9,64,80,1.2875,0.06934081578822976,572,You're new at Mar-a-Lago!
225,8,7,65,80,1.2875,0.0715863424850002,572,He is compensating for his small diving board.
225,4,15,61,80,1.2875,0.06211909244000285,572,"We lost the pool, but now we can find our house on Google Earth."
225,4,15,61,80,1.2875,0.06211909244000285,572,I should have married your brother.
225,6,11,63,80,1.2875,0.06702009428503276,572,This is not want I meant about having a ball in the pool.
225,5,13,62,80,1.2875,0.06461607649627257,572,Wow - finally a little extra budget to have at least partial coloring in the cartoon!
225,8,7,65,80,1.2875,0.0715863424850002,572,I've met somebody else.
225,5,13,62,80,1.2875,0.06461607649627257,572,"Thanks for bring yours Tom, but Pride Day at the pool is a pretty big thing here."
225,3,17,60,80,1.2875,0.05951744239604964,572,We're gonna need a bigger pool
225,7,9,64,80,1.2875,0.06934081578822976,572,I guess this Gay Pride thing is bigger than we thought.
242,6,9,59,74,1.2837837837837838,0.07075064354296645,572,You're embarrassing me in front of my friends.
243,5,12,61,78,1.2820512820512822,0.0655351085197591,572,Clearly we didn't need to bring our ball too.
243,5,12,61,78,1.2820512820512822,0.0655351085197591,572,The Association would like you to take your ball and go home.
243,5,12,61,78,1.2820512820512822,0.0655351085197591,572,Ever since deflategate Tom's been over compensating.
243,6,10,62,78,1.2820512820512822,0.06802830867879148,572,Nah...Not too much...Anything new with you?
243,5,12,61,78,1.2820512820512822,0.0655351085197591,572,Understandably... but if I heard Marco Polo one more time
248,3,16,60,79,1.2784810126582278,0.05957958535843566,572,Act like you don't see it; Phil just wants a reaction.
248,5,12,62,79,1.2784810126582278,0.06479866419247653,572,Put that little thing away! It's embarrassing.
248,3,16,60,79,1.2784810126582278,0.05957958535843566,572,We don't talk about the ball.
248,6,10,63,79,1.2784810126582278,0.06725650025055162,572,I told you this would happen if you didn't use ballicide.
248,7,8,64,79,1.2784810126582278,0.06962762936346144,572,It's cheaper than paying for a lifeguard.
248,4,14,61,79,1.2784810126582278,0.06224385059028908,572,Worst hot-air balloon landing ever.
248,4,14,61,79,1.2784810126582278,0.06224385059028908,572,One of your balls really *is* bigger than the other one.
255,2,6,28,36,1.2777777777777777,0.09437439045203015,572,"I'm not messing around when I say something is ""yuge."""
256,4,13,59,76,1.2763157894736843,0.06379430819500599,572,"We dated a long time ago Howard, get over it."
256,6,9,61,76,1.2763157894736843,0.06907581446529835,572,"Yours is very nice, but I don't think we need it right now"
256,5,11,60,76,1.2763157894736843,0.06648752477767439,572,Whose idea was it to invite the Trumps?
256,7,7,62,76,1.2763157894736843,0.0715705619443272,572,I agreee it's utterly outrageous but it's not impeachment territory.
260,4,13,60,77,1.2727272727272727,0.06306254323811782,572,We never could keep up with the Joneses.
260,5,11,61,77,1.2727272727272727,0.06571642001294437,572,This explains the Ferrari.
260,6,9,62,77,1.2727272727272727,0.06826720558933075,572,You've got to stop shopping at Costco.
260,6,9,62,77,1.2727272727272727,0.06826720558933075,572,"Oh, George! Why do you always have to blow things out of proportion?"
260,6,9,62,77,1.2727272727272727,0.06826720558933075,572,But he still had two wishes left. You should see the size of the clown and the pony.
260,6,9,62,77,1.2727272727272727,0.06826720558933075,572,"Don't worry, Harold. It's how you use it that counts."
260,2,17,58,77,1.2727272727272727,0.05738778058387522,572,Does anyone know where the kids are?
260,6,9,62,77,1.2727272727272727,0.06826720558933075,572,My cousins from Texas are visiting.
260,6,9,62,77,1.2727272727272727,0.06826720558933075,572,"Could've sworn I heard somebody yell ""Marco."""
269,4,12,58,74,1.2702702702702702,0.06467329479845492,572,I have a great personality.
269,6,8,60,74,1.2702702702702702,0.07016481706652564,572,The box said Olympic size.
269,2,16,56,74,1.2702702702702702,0.058669997155247115,572,"Ah, Pride Week"
269,8,4,62,74,1.2702702702702702,0.07525668108460642,572,Tell Donald's mother he forgot his ball again.
269,3,14,57,74,1.2702702702702702,0.061744650077089916,572,I see you have the salesman sample.
269,4,12,58,74,1.2702702702702702,0.06467329479845492,572,It seems like one of your balls is swollen.
269,5,10,59,74,1.2702702702702702,0.06747494577273427,572,"Well, I couldn't find a bigger pool but I did find this."
269,5,10,59,74,1.2702702702702702,0.06747494577273427,572,They're nouveau riche.
269,4,12,58,74,1.2702702702702702,0.06467329479845492,572,"That's the problem with you John, you never think big."
278,5,9,58,72,1.2638888888888888,0.06849904205136334,572,"That's nothing, you should've seen the seal."
278,4,11,57,72,1.2638888888888888,0.06558111355584913,572,I feel so inaqequate.
278,4,11,57,72,1.2638888888888888,0.06558111355584913,572,I see the Trumps have arrived.
278,6,7,59,72,1.2638888888888888,0.07129765121435423,572,His beach ball is so confefe.
278,3,13,56,72,1.2638888888888888,0.0625271632852148,572,The gay agenda is coming to a swimming pool near you!
278,5,9,58,72,1.2638888888888888,0.06849904205136334,572,'Of course yours is big enough Frank.'
278,3,13,56,72,1.2638888888888888,0.0625271632852148,572,I don't think I want to be here when the owner comes back for his ball.
278,3,13,56,72,1.2638888888888888,0.0625271632852148,572,Your's is very nice too.
278,6,7,59,72,1.2638888888888888,0.07129765121435423,572,Do you ever feel like you're in a New Yorker cartoon?
278,3,13,56,72,1.2638888888888888,0.0625271632852148,572,"Once again, you've blown things out of proportion."
278,4,11,57,72,1.2638888888888888,0.06558111355584913,572,"Trump sent it. He wanted us to have the biggest, best ball ever."
278,4,11,57,72,1.2638888888888888,0.06558111355584913,572,You spilled you Viagra pills where?
