rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
88,52,136,316,504,1.4761904761904763,0.030101957722017875,574,My performance review says I need more sizzle.
90,41,152,299,492,1.475609756097561,0.02911007911440533,574,"I said, ""where's the beef?"" not ""where's the brief?"""
91,14,40,89,143,1.4755244755244756,0.05599328081582671,574,It's my accountant's secret recipe.
92,48,80,243,371,1.4743935309973046,0.0370574578175176,574,"Eileen realizes their tax problems stem not only from Bill's bad math skills, but his inability to decipher common idioms as well."
93,39,119,260,418,1.4712918660287082,0.032326968415673035,574,"OK, two more minutes and we can add the wingtips."
94,30,94,204,328,1.4695121951219512,0.03634683935301888,574,"They said it was free range, but that handle makes me suspicious."
95,31,100,218,349,1.4641833810888252,0.03500277491500596,574,"You SAID, ""I put a sandwich in your brief case. Be sure and heat it up."""
96,38,116,261,415,1.4626506024096386,0.03229310034667293,574,We call this grillable hours
97,45,103,270,418,1.4617224880382775,0.03335176361695754,574,"Your mother wants hers ""well done,"" so I figured I wouldn't waste a steak on her."
98,42,109,269,420,1.4595238095238094,0.03271201008543253,574,I like it with a little pink slip in the middle.
99,28,62,171,261,1.4521072796934866,0.0421656839291248,574,I bet it tastes as good as your skirt steak.
100,23,78,175,276,1.4492753623188406,0.03880457694648364,574,This is why I don’t leave you alone with the kids.
101,36,90,236,362,1.4475138121546962,0.03515459438140719,574,Are you sure 'papillote' means briefcase?
102,39,85,242,366,1.4453551912568305,0.035505303442392826,574,Did I mention I quit today?
103,32,98,234,364,1.445054945054945,0.03412847291125346,574,"We can do this the easy way or the hard way, but you are going to open up."
104,34,89,234,357,1.4397759103641457,0.0350300532891034,574,"Honey, did they want those documents singed? Or signed?"
105,30,93,225,348,1.4396551724137931,0.034739553605204455,574,"You took the steak to work again, didn't you?"
106,35,72,216,323,1.4396284829721362,0.03792250786882303,574,It combines my contempt for both my work and suburbia.
107,30,76,206,312,1.435897435897436,0.03753662963794307,574,"We are what we eat, Margaret."
108,23,102,217,342,1.432748538011696,0.033381302159037674,574,This case will be done briefly.
109,29,72,200,301,1.4318936877076411,0.03821223888260008,574,I'm gonna need a bigger grill for the photocopier.
110,24,65,174,263,1.429657794676806,0.04039695589079824,574,Well isn't that just the perfect ending to a perfect day. We're out of propane.
111,30,69,202,301,1.4285714285714286,0.038480883018126924,574,It means someone on the subway carried home two rib-steaks.
112,33,70,215,318,1.4276729559748427,0.03777385675287974,574,"To be honest, this is my first time cooking the books."
113,12,43,102,157,1.4267515923566878,0.05047853776072686,574,are you cooking the books?
114,32,79,225,336,1.4255952380952381,0.03603232884558086,574,I'm working on a really hot case.
115,28,77,208,313,1.4249201277955272,0.03683281488825857,574,He handed me the briefcase and told me to cook the books.
116,24,67,180,271,1.4243542435424354,0.03950618754854761,574,I roast my case.
117,23,80,196,299,1.4214046822742474,0.036530254532839396,574,Our assets are frozen so it will take another twenty minutes.
118,21,79,188,288,1.4201388888888888,0.03683731710152681,574,The Boss needs these done by tomorrow
119,30,57,194,281,1.416370106761566,0.0403789713937804,574,I must have left the hot dogs at the office.
120,28,65,198,291,1.4158075601374571,0.03874547785016658,574,Do you think they'll know the leather's not grass-fed?
121,22,83,201,306,1.4150326797385622,0.03560122507381871,574,The senior partners will be pleased: a well-done brief.
122,22,24,118,164,1.4146341463414633,0.05599109010824018,574,How does he like his covfefe?
123,21,66,174,261,1.4137931034482758,0.03939386477109218,574,Let's do his shoes next.
124,22,73,188,283,1.4134275618374559,0.0375670674375933,574,It's full of half-baked ideas.
125,24,68,189,281,1.4128113879003559,0.03841580084410098,574,I got wallets for the kids.
126,25,54,173,252,1.4126984126984128,0.04190632368996895,574,"Honey, Gary called from the office. He's wondering why there's raw meat on your desk."
127,22,73,189,284,1.4119718309859155,0.03746284939163048,574,"It was my boss who said, 'Put that brief of yours on the back burner for the weekend'!"
128,29,65,205,299,1.411371237458194,0.038255800786648975,574,Where's the breef?
129,22,66,181,269,1.4089219330855018,0.03888720576544073,574,"Wait, we own a shredder?"
130,10,49,110,169,1.4082840236686391,0.04628659266383433,574,It was harvested locally on Wall Street.
131,25,59,183,267,1.408239700374532,0.04015224621361361,574,"When the brief's done, I'll grill the witnesses."
132,23,57,174,254,1.405511811023622,0.04084939776570646,574,"It's symbolic, Sheila."
133,28,50,184,262,1.4045801526717556,0.04173605765552117,574,I'll put on the burgers as soon as my work is done.
134,23,61,181,265,1.4037735849056603,0.0396158343141135,574,Let the retirement celebration begin!
135,15,83,182,280,1.4035714285714285,0.035309404950739066,574,I hate company picnics
136,16,68,164,248,1.403225806451613,0.03868627127459927,574,I call it Brief Bourguignon
137,26,51,179,256,1.40234375,0.04170805427628434,574,How was my day?
138,28,41,173,242,1.4008264462809918,0.044234830014275195,574,I got the documents. The other lawyer gets to grill the witnesses.
139,23,53,171,247,1.4008097165991902,0.041633129860755964,574,"401k, honey, the temperature at which briefcases burn."
140,7,26,67,100,1.4,0.06195469181897234,574,I've really got the hang of working from home.
140,17,64,164,245,1.4,0.039399982847425,574,Work-life balance achieved.
142,14,34,108,156,1.3974358974358974,0.05199055648446042,574,I still don't have the whole work/life balance thing down.
143,17,59,159,235,1.3957446808510638,0.04049964015314354,574,"While I finish up here, do you mind checking the spreadsheets in the oven?"
144,28,40,175,243,1.3950617283950617,0.0440435844452269,574,It's never done.
145,24,44,165,233,1.3948497854077253,0.0437937966036024,574,I don't think it'll be as tender as the Gucci.
146,20,53,163,236,1.3940677966101696,0.04168115517392464,574,"Sear both sides to lock in the blood, sweat and tears."
147,18,66,175,259,1.393822393822394,0.03826278247897127,574,"""Well done,"" he said. I'll show him well done."
148,24,48,172,244,1.3934426229508197,0.04232768684379691,574,They're like oysters; it's done when the latches flip open.
148,21,54,169,244,1.3934426229508197,0.041114948416377826,574,I'll pick up 401k sauce for the retirement party
150,20,55,167,242,1.3925619834710743,0.040930379550348554,574,That hissing sound? It's the sound of a career when it's almost done
150,22,51,169,242,1.3925619834710743,0.04175979793706938,574,"The real trick is to get that ""years of success"" burnished look without singeing"
152,13,25,92,130,1.3923076923076922,0.058296380335191585,574,This is tough as leather.
153,18,55,159,232,1.3922413793103448,0.041276204766355885,574,Are you sure the recipe didn't say to remove the laptop first?
154,16,68,171,255,1.392156862745098,0.03784864458538242,574,Do you think I bring the office home too much?
154,26,48,181,255,1.392156862745098,0.04172894472959927,574,There's a fine line between well-done and leather.
156,20,53,165,238,1.3907563025210083,0.04139615350625462,574,"Bob, the Board appreciates your efforts, but we're starting to worry that you don't really understand what 'cook the books' means."
157,13,29,99,141,1.3900709219858156,0.05492285244696281,574,It's part of my journey to wellness.
158,22,48,166,236,1.3898305084745763,0.04249171939872678,574,I think I left a bag of meat in the office.
158,21,50,165,236,1.3898305084745763,0.04206523731983731,574,"The rest of the year we cook the books. Summer, we grill the books."
160,22,53,174,249,1.3895582329317269,0.04088286983507777,574,"It's Chilean sea bass, steamed in a umami brine demi-glace, with a slaw of condemning documents."
161,16,24,104,144,1.3888888888888888,0.056709081129802746,574,It's never done.
162,20,49,160,229,1.388646288209607,0.04252310207783816,574,It doesn't look anything like the picture.
162,19,51,159,229,1.388646288209607,0.0420702845237504,574,So what did I hand the kidnappers?
164,22,51,172,245,1.3877551020408163,0.041339900525748687,574,I'm afraid this case may be too hot to handle.
165,22,41,157,220,1.3863636363636365,0.04467471355612632,574,I ordered Trump Steaks and they sent me his taxes.
166,12,58,144,214,1.3831775700934579,0.04044947306544739,574,Is this kosher?
167,16,48,145,209,1.3827751196172249,0.04326619168156176,574,My boss said to put it on the back burner.
168,13,55,144,212,1.3820754716981132,0.04123308586495357,574,Of course I emptied it.
168,19,43,150,212,1.3820754716981132,0.04436701139059196,574,"Cooking the books again, Fred?"
170,11,28,92,131,1.381679389312977,0.05574248237581596,574,So I take it your retirement party isn't catered.
171,16,46,143,205,1.3804878048780487,0.043825321503286024,574,Oh for god's sake Leonard turn up your hearing aid. I said throw on some beef steaks.
172,14,51,144,209,1.3779904306220097,0.042124184359041875,574,Next time just say you'll eat your hat!
173,19,48,161,228,1.3771929824561404,0.04206063920725269,574,Dad must have tied one on last night. Check the pool.
174,15,46,141,202,1.3762376237623761,0.0436629860045287,574,"My annual report is almost done. Red wine because it's a bunch of bull, or white wine because something's fishy?"
175,19,47,160,226,1.3761061946902655,0.04231059325859595,574,"Well, here's to a job well done"
176,20,44,160,224,1.375,0.04303228679257395,574,"The label said beefcase, but now I'm thinking that was a typo."
176,24,27,149,200,1.375,0.04882411258639778,574,"Seems like a shame to throw the rest away, but this is the only part of a lawyer that's edible."
178,8,58,132,198,1.3737373737373737,0.03997879069796638,574,"""Bad day at the office honey""?"
179,18,46,156,220,1.3727272727272728,0.042600298867524394,574,"Hey Joe, your boss just called and said he made a mistake and you did get that raise."
180,16,49,153,218,1.371559633027523,0.04186284732289498,574,Betty Crocker got the recipe from Bernie Madoff!
180,20,41,157,218,1.371559633027523,0.04383616915929819,574,This will be done briefly
182,14,46,140,200,1.37,0.04329981953610542,574,"Told ya. If it were a bomb, it woulda definitely exploded by now."
183,13,42,129,184,1.3695652173913044,0.04522506651237436,574,My grill. My way. Case closed.
184,16,40,139,195,1.3692307692307693,0.04523717408855789,574,"Wait - if those are the Nuclear Codes, who's got the burgers?"
185,14,50,148,212,1.3679245283018868,0.04157056135014342,574,"Please be careful, the last one was as tough as leather."
186,14,43,136,193,1.3678756476683938,0.04434834150695771,574,It's always in the last place you look.
186,17,37,139,193,1.3678756476683938,0.0461377556114658,574,"What more do you want from me, Blanche? I stopped drinking, didn’t I?"
186,16,39,138,193,1.3678756476683938,0.04554909578372343,574,I'm not so sure about these Wall St. Journal recipes.
189,14,41,133,188,1.3670212765957446,0.04515290891633859,574,And so retirement officially begins.
190,19,32,140,191,1.3664921465968587,0.047635045295666464,574,"I had just one lunch with Jared Kushner, but you these days you can't be too careful."
190,16,38,137,191,1.3664921465968587,0.045866793405950776,574,I still think we should have bought the individual wallet portions.
192,18,35,141,194,1.365979381443299,0.04651622281560347,574,It's called Covfefe Flambé. I saw it on Twitter.
193,22,32,154,208,1.3653846153846154,0.04628295456120491,574,I said 'beef case'
193,17,42,149,208,1.3653846153846154,0.04370190174210137,574,Dinner will be served briefly.
195,18,34,140,192,1.3645833333333333,0.04684620746515697,574,"Give it another 20 minutes, then we'll try your shredding idea."
196,14,40,133,187,1.3636363636363635,0.04526728143824591,574,"When it opens, it's done."
197,15,35,129,179,1.3631284916201116,0.04733718135972976,574,It might be better if we just went back to aluminum foil.
198,12,43,130,185,1.3621621621621622,0.0442774393056662,574,"When the locks pop open, I know it's done."
199,15,43,144,202,1.3613861386138615,0.04344041775936693,574,It has that subtle aroma of failure.
200,17,32,134,183,1.360655737704918,0.047830718340729474,574,Is that your ringtone?
201,14,39,133,186,1.3602150537634408,0.04538113688463371,574,Your moms right. Rosemary really does make ANYTHING taste delicious!
202,18,36,146,200,1.36,0.04541268058360951,574,The CEO told me there would be a promotion in it if this deal was well done.
203,6,53,122,181,1.3591160220994476,0.04058256654390959,574,"So, I'm going to assume you didn't get the promotion!"
203,13,39,129,181,1.3591160220994476,0.04557034328075757,574,"""As always, Mr. Phelps, should you or any of your I.M. force be caught or killed, the Secretary will disavow any knowledge of your. . ."" Honey, would you go next door and tell Jim they got the wrong patio, again."
205,9,25,86,120,1.3583333333333334,0.056503926803049116,574,We have to prepare for the worst-case scenario.
206,16,38,142,196,1.3571428571428572,0.04488487512127014,574,Retirement barbecue?
206,9,52,135,196,1.3571428571428572,0.04059989714705751,574,Relax. I have a handle on this.
206,12,46,138,196,1.3571428571428572,0.04248926358061803,574,"Another rough day at the office, honey?"
209,14,35,128,177,1.3559322033898304,0.04691848349043137,574,Want to bet the burgers are on my desk?
209,15,33,129,177,1.3559322033898304,0.047597746043585486,574,My grandfather Otto called it briefkäse.
211,19,31,144,194,1.3556701030927836,0.04692873935890778,574,I have a feeling the steak is at the 4:00 meeting
212,12,40,128,180,1.3555555555555556,0.04499963598874929,574,Looks like Amazon Whole Foods has some kinks to work out.
213,13,36,126,175,1.3542857142857143,0.04656837609749233,574,It's time we bought a shredder.
214,12,39,127,178,1.353932584269663,0.04531719786391686,574,Too literal for a retirement party?
214,15,33,130,178,1.353932584269663,0.04737180953313719,574,$8.95 a pound and it tastes like leather.
216,17,33,140,190,1.3526315789473684,0.046418268439918725,574,"The boss said, ""I want it done this weekend and I want it well done!"""
217,16,30,130,176,1.3522727272727273,0.04840276466193369,574,And there's my career. Well done.
218,13,32,120,165,1.3515151515151516,0.04848484848484849,574,Damn! This means Roger's arguing a burger!
219,18,30,140,188,1.351063829787234,0.047352776567874746,574,I hope this isn't another tough case.
220,17,27,130,174,1.3505747126436782,0.04945216538208614,574,I used to launder my money but now I just grill it.
221,13,33,123,169,1.349112426035503,0.04762696651790864,574,Or should the grill marks go the other way?
222,17,26,129,172,1.3488372093023255,0.04984327655968766,574,If the slips are pink on the inside then we'll know I'm finished
222,11,38,123,172,1.3488372093023255,0.045567043816550114,574,Are you sure you ordered it from Omaha Steaks and not Berkshire Hathaway?
224,5,28,76,109,1.348623853211009,0.05433336583582642,574,This leather is the closest I can get to affording meat right now.
225,11,36,120,167,1.347305389221557,0.046466783238028476,574,"Boss said I had to find a way to ""cook the books""."
226,12,33,120,165,1.3454545454545455,0.047599078179091814,574,Now do you believe that I'm on vacation?
227,14,28,121,163,1.343558282208589,0.04952273016210273,574,"I don't know, I guess I thought it would be symbolic."
228,12,31,118,161,1.3416149068322982,0.048346566918165496,574,"Good news, it's a juicy case."
228,15,25,121,161,1.3416149068322982,0.0506982227245792,574,"It's not cooking the books, strictly speaking."
230,14,26,119,159,1.3396226415094339,0.050339337853553615,574,It's socially responsible to eat all parts of the lawyer.
231,9,26,95,130,1.3384615384615384,0.05300042883440123,574,I like them charred outside and untraceable inside.
232,10,32,112,154,1.3376623376623376,0.0480683482108354,574,"Uh oh, I think I may have left the steaks in the hall closet."
233,11,35,123,169,1.3372781065088757,0.045884112574348566,574,I still handle the occasional rare case.
233,8,41,120,169,1.3372781065088757,0.043520393522249255,574,"That's not what your boss meant when he said you need to ""cook the books."""
235,12,22,103,137,1.3357664233576643,0.05411112028631799,574,I'm not sure this is the best way to upload files to the cloud.
236,11,34,122,167,1.3353293413173652,0.04621975410328664,574,I thought I left it on the train
236,9,38,120,167,1.3353293413173652,0.04463155761994915,574,This is a lot less cathartic than I'd imagined.
236,10,36,121,167,1.3353293413173652,0.04543259625506297,574,"He said, ""there are no tapes"", so there aren't going to be any."
239,7,22,79,108,1.3333333333333333,0.05734400634796978,574,Where's the breef?
239,12,27,114,153,1.3333333333333333,0.049939764198077816,574,We'll have to go hunting again soon. This is the last of the lawyer.
239,12,27,114,153,1.3333333333333333,0.049939764198077816,574,My work here is done.
239,11,29,113,153,1.3333333333333333,0.049071180301212554,574,There's a newspaper inside if you want to get started on the salad.
239,8,39,118,165,1.3333333333333333,0.0441168016768513,574,I'm gonna need a bigger spatula.
239,17,21,127,165,1.3333333333333333,0.05110264827052654,574,And how would you like your taxes prepared?
245,9,36,118,163,1.3312883435582823,0.04526777836641852,574,At least it won't taste like shoe leather.
245,15,24,124,163,1.3312883435582823,0.05003612625358574,574,"Marvin, when you are finished cooking the company books,I'd like to throw some burgers on."
245,14,26,123,163,1.3312883435582823,0.04927345703749475,574,My boss offered me a bonus for work well done.
245,9,36,118,163,1.3312883435582823,0.04526777836641852,574,I'll cook the data a bit longer.
249,13,24,114,151,1.3311258278145695,0.05122934994917541,574,My work here is done.
249,12,26,113,151,1.3311258278145695,0.05036016357662599,574,"Don't worry, it's grass fed."
249,8,34,109,151,1.3311258278145695,0.046721999020400654,574,This is going to be a very brief barbecue.
249,7,36,108,151,1.3311258278145695,0.045767291505088736,574,Bad day at the office dear?
253,8,28,97,133,1.330827067669173,0.05087724910122644,574,They say it tastes like chicken.
254,11,21,98,130,1.3307692307692307,0.05502583719950515,574,It's all my cartoon caption entries. (sniff) Not even an honorable mention.
254,10,23,97,130,1.3307692307692307,0.05393127270081415,574,"I get grilled at work, only fair that work gets grilled at home."
256,13,27,121,161,1.329192546583851,0.048882224343780104,574,This is a spatula. I told you to bring me tongs.
256,8,37,116,161,1.329192546583851,0.04473559096549048,574,"Honey, are you sure this is the safest way to delete files?"
258,9,30,107,146,1.3287671232876712,0.04870509236037227,574,What temp is it to kill discontent?
259,11,30,118,159,1.3270440251572326,0.047630633866600894,574,Isn't it suppose to pop open when it's done?
259,11,30,118,159,1.3270440251572326,0.047630633866600894,574,The Cooking Show said to keep it brief
259,10,32,117,159,1.3270440251572326,0.046787453303574665,574,"I always knew that, someday, I'd have to eat my words."
259,12,28,119,159,1.3270440251572326,0.04845914545711879,574,Did I mention I didn't get the promotion?
259,9,34,116,159,1.3270440251572326,0.04592879587725082,574,"Portobello? Sorry, I thought you said your portfolio."
259,11,30,118,159,1.3270440251572326,0.047630633866600894,574,The books are almost done.
265,10,28,109,147,1.3265306122448979,0.04937713361303561,574,We're gonna need more A-1.
265,10,28,109,147,1.3265306122448979,0.04937713361303561,574,See? You didn't look everywhere!
267,5,32,92,129,1.3255813953488371,0.048177530599442075,574,"Dear, I think 'en cocotte' means cooked in a paper bag."
268,9,33,115,157,1.3248407643312101,0.046269065625979565,574,I don't know if this is the way we cook the books.
269,10,27,108,145,1.3241379310344827,0.049791479579978114,574,"Sure it feels icky, but dad's disposition of remains directive was explicit."
269,14,19,112,145,1.3241379310344827,0.05350077757580243,574,"It still needs a dash of denigration, a teaspoon of treachery, and a bunch of backstabbing."
271,9,23,95,127,1.3228346456692914,0.05347783405889291,574,There are more delicate ways of saying you didn't like the script
272,12,26,117,155,1.3225806451612903,0.0492384261702941,574,The embassy told me to fire the attache.
272,11,28,116,155,1.3225806451612903,0.048380114005303135,574,We never should have sold the shredder.
272,11,28,116,155,1.3225806451612903,0.048380114005303135,574,It's looking a bit leathery.
272,10,30,115,155,1.3225806451612903,0.04750629695740086,574,This dinner will be brief.
276,11,24,108,143,1.3216783216783217,0.05118645375973846,574,"Phillip's first attempts at ""work-life balance"" were awkward at best."
277,12,21,107,140,1.3214285714285714,0.0529381895800962,574,"There go our birth certificates, social security cards, and driver's licenses. Maybe we can get deported to a sane country."
278,8,23,91,122,1.319672131147541,0.053677134019231014,574,"""So, take it home with you. And I don't care how long it takes, it better be well done!"" Word for word , that's what he said."
279,10,24,104,138,1.318840579710145,0.0514113794009978,574,FILETS? I thought your note said FILES.
279,10,24,104,138,1.318840579710145,0.0514113794009978,574,Bad day at the office dear?
279,7,30,101,138,1.318840579710145,0.04822624144096608,574,It seems like the work is never done.
279,12,20,106,138,1.318840579710145,0.05342942052378383,574,"I’m aiming for charred on the outside, untraceable on the inside."
279,7,30,101,138,1.318840579710145,0.04822624144096608,574,Just some half baked ideas I've had...
279,9,26,103,138,1.318840579710145,0.05037204988003114,574,"It will be ready briefly, Susan."
279,10,24,104,138,1.318840579710145,0.0514113794009978,574,Let our vacation commence!
279,10,24,104,138,1.318840579710145,0.0514113794009978,574,I thought I'd try briefsteak.
