caption,funny,somewhat_funny,unfunny,count,score,precision,rank
You tell your mother that's she not funny.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Back in my day we had to shovel with our tongues.,0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,1050
We moved here from Texas. All I have to work with is sand box toys.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
What are you complaining about? I gave you the good shovel.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
"Put that away, Son. We're getting paid by the hour.",0.0,4.0,5.0,9.0,1.4444444444444444,0.1756820922315766,132
2 + 1 ? 1 + 2,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
Well you wanted to play in the snow. Why don’t you stay out a couple more hours and clean off the roof.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"You'll always be Daddy's little helper, but right now I need you to get your ass in gear.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
"You'll grow into it, then out of it.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Compensating much, Larry?",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"Think Big,you'll grow to love it",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Take a lesson from me- don't dry your shovel on hot.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
Are political ideologies going on here?,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1974
I knew this weird combo-deal I got would make sense one day.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
What are you looking at? I only have a townhome.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
Every little bit helps,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"Two out of three ain't bad is bull, Jeb!",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
But the flakes are so small!,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,496
Why don't you try with a smaller shovel instead?,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
The weird part is that I made it 43 years WITHOUT stepping on a crack .,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
Pick up the pace!,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Son, please don't question my mid-life crisis...",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,519
"Remember, son, your allowance will reflect your contribution.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
See honey -- size doesn't matter.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
"Once again, there's no emoji to encapsulate this moment.",0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,1050
Compensating?,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
Hard work is the greatest tool.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
You kids these days want the easy way out.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
I never should have told your mother that size doesn't matter.,1.0,1.0,7.0,9.0,1.3333333333333333,0.23570226039551584,314
"Quickly, before the kids come!",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Last time I play high-stakes Candy Land with you.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
If you think this is so funny go audition for the Coen brothers!,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Just like my wife always says, ""size matters.""",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
No thanks - It's probably best that I don't get to Flint for a couple months.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"son, remember it not how much you shovel but how much you feel that you shoveled.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
"Yeah, that was a government shovel. Too big. Gets nothing done.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
No thanks--I've downsized.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,519
It's the journey.,1.0,3.0,5.0,9.0,1.5555555555555556,0.2421610524189263,64
"It's not how small the tool son, it's that you git her done!",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
The other way!,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1974
That's why Santa left YOU the big one son,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"Quick switch shovels, Moms coming!",1.0,0.0,7.0,8.0,1.25,0.25,519
Because I'm the boss -- get used to it!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
Now you come?,1.0,2.0,6.0,9.0,1.4444444444444444,0.2421610524189263,132
"You mocking me, son.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"I wanted a more hand-crafted, artisanal look.",1.0,1.0,5.0,7.0,1.4285714285714286,0.29738085706659034,213
It's all in the motion and leverage.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Hang on, I'll get the salt shaker.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
"Son, as I told you, size doesn't matter.",1.0,1.0,5.0,7.0,1.4285714285714286,0.29738085706659034,213
I got a better idea: Let's wait for a thaw.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
Welcome to Dad's world.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Bring me the Tonka skiploader from your toy box.,0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1974
"We can do this the hard way or we can do this the easy way, son.",0.0,3.0,6.0,9.0,1.3333333333333333,0.16666666666666666,314
"NOW, you find the shovel?",1.0,0.0,7.0,8.0,1.25,0.25,519
Well at least you can't accuse me of compensating for something.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"C'mon now, like this. Bend, thrust, toss. Bend, thrust, toss.",0.0,3.0,5.0,8.0,1.375,0.18298126367785,221
"Thanks son, this shovel app is not quite cutting it.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"My brain says yes, my back says no.",2.0,3.0,4.0,9.0,1.7777777777777777,0.27777777777777785,6
You remind me of Jeb!,2.0,0.0,6.0,8.0,1.5,0.3273268353539885,97
The doctor suggested smaller portions.,0.0,3.0,5.0,8.0,1.375,0.18298126367785,221
This reminds me of a cartoon in 'Family Circle.',0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Up yours!,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
"Hey Ed, I just realized that's my scarf you're wearing!",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Thanks, but I'll stick with what I'm using. I'm getting paid by the hour.",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
Does this make history look like fun?,1.0,1.0,6.0,8.0,1.375,0.26305214040457564,221
It's not the size that counts.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Watch me son-it's all in the wrists.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"It's not the size of the tool that matters, it's how you use it.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"No, thanks. I'm undercompensating.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Someday you'll understand -I work for the city...,1.0,0.0,6.0,7.0,1.2857142857142858,0.2857142857142857,496
"Thanks, but I really don't want to go to work today",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"You said you wanted big-boy toys when you took my iPad. Well, here you go.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
NOW you tell me you left it laying on the lawn?,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
I wonder how long you have been out here.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
You'll regret buying that once global warming kicks in.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"That's right, son . . . . Now yours is bigger.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"And no, you will not be getting a participation trophy.",0.0,4.0,5.0,9.0,1.4444444444444444,0.1756820922315766,132
"No, thanks. I promised we'd visit your grandmother when I finished the walkway.",2.0,2.0,4.0,8.0,1.75,0.31339158526400435,8
"See, I told you size doesn't matter",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"Stop complaining. The more you grow, the smaller YOUR shovel will appear too.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
Have you seen the mint chocolate chip?,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"I've told you before son, it's about quality, not quantity.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Don't let my technique discourage you.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
I don't what's worse--the fact that you're standing on the lawn instead of helping or that we have our forced perspective shovels mixed up.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Another snow job!,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
It's my fair share.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
It's an absolute law of physics --- opposites attract.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"Shoveling snow?"" ""No, burying a groundhog - early end to winter my ass.",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
You see how I’m lifting with my legs?,1.0,1.0,7.0,9.0,1.3333333333333333,0.23570226039551584,314
"Wanna trade, Big Boy?",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
"Don't shovel snow on me, this isn't really a snowball.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
My doctor said 'no heavy lifting',1.0,1.0,6.0,8.0,1.375,0.26305214040457564,221
Just once I'd like to see you finish a snowjob!,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Time for Daddy's Little Man to step up and pull his weight.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
At least it's quieter than your jet turbine leaf blower!,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
I told you: size isn't everything.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,496
"Oh sure, but think of the job creation!",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
I need a pick-me-up.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Man up and get back to work.,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,519
"...and I bet it's your bra I'm wearing, too.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Remembering back, Jack realized that his father always found ways to make him feel small and incompetent.",1.0,1.0,6.0,8.0,1.375,0.26305214040457564,221
The next storm is yours.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
"Son, I'm sorry, but we're going to have to let you go.",2.0,1.0,6.0,9.0,1.5555555555555556,0.2939723678960656,64
"Thomas, you look tired? Would it be alright if Daddy uses the big shovel for a while?",0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,496
Years of psychotherapy for not letting people walk all over him was clearly a colossal fail!,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"People are like pigs” JP's muttered during a rush-hour epiphany, “We look up only when we get knocked flat on our backs.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Son, it's not the size of the shovel that matters, but how you use it.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"See son--it's not how big it is, it's how you use it.",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"I said ""No, thank you."", not ""Snow? Thank you!""",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Honestly, I only picked the little shovel because you wanted it.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
It's your Mom's idea.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Your mom may be right about Tiger Parenting.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"When I was a boy, we used a shingle on a stick, and lots of elbow grease.",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,40
Tell your mother I saw her shadow and will be back in six weeks.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Put that away! I told the boss I'd be in when I was finished shoveling.,0.0,3.0,6.0,9.0,1.3333333333333333,0.16666666666666666,314
"Attention to detail is important, son.",0.0,2.0,6.0,8.0,1.25,0.16366341767699427,519
You are shoveling snow - not election mud,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
What do you think you're gonna do with that?,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"Betty, I think it's time we stop buying our snow shovels from the clearance section.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"Hey hey, we're The Monkees... and people say we monkey around!",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Sizable effort trumps sizable tools.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"Yeah, but I read somewhere, in Florida they have a python infestation.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"You mean it's not ""work harder, not smarter""?",1.0,1.0,7.0,9.0,1.3333333333333333,0.23570226039551584,314
"When you get bigger, you can have this shovel.",0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
"If memory serves, you eat peas one at a time.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Who said rightsize?,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
I think we should trade shovels.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"Bend your hips, and knees, and push your chest out. Lift the snow with your leg muscles, and keep your back straight. Like this.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1974
I don't need your help. I have an appointment with my proctologist when I finish.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"Watch closely, this is how my father taught me.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
I suppose you want a participation trophy.,0.0,2.0,5.0,7.0,1.2857142857142858,0.18442777839082936,496
Size is important but you have to know how to use it too.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"I learned it all from reading ""Rich Dad, Poor Dad.""",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
You want how much for that shovel?,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
At least yours doesn't make your butt look big.,0.0,3.0,6.0,9.0,1.3333333333333333,0.16666666666666666,314
What's bigger than mine?,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
"It's called Zen and the Art of Snow Removal, son.",0.0,3.0,5.0,8.0,1.375,0.18298126367785,221
It gets smaller as you get older.,1.0,1.0,6.0,8.0,1.375,0.26305214040457564,221
"Just because you won the bet, Joey, please don't tell mommy that we could have been finished two hours ago!",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
I happen to like the snow.,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
I don't know what this thing in my left hand is either. Ask the cartoonist.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"You need to put your back into it, like me.",0.0,0.0,7.0,7.0,1.0,0.1543033499620919,1974
The minimalist lifestyle allows no exceptions.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"""...Then use this micro shovel for more intricate detailing of your shoveled path.. Got it?",2.0,1.0,6.0,9.0,1.5555555555555556,0.2939723678960656,64
I need to work on my negotiating skills.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
Looks like you've got it covered when push comes to shovel.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"No, as far as I know, there isn't 'an Uber for this'.",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"Please say, you see what I mean.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
I suppose you're going to complain about the wage gap too.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
You can't rush perfection.,0.0,2.0,7.0,9.0,1.2222222222222223,0.1469861839480328,716
The story of modern day Sisyphus,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Hey - is that my hat?,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
Size doesn't matter; it's how you use it.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Sure, but does it build character?",0.0,3.0,5.0,8.0,1.375,0.18298126367785,221
"No, I won't trade shovels.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"Making snow cones, how about you?",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
Can we keep this quick? I've gotta go to the sandbox in half an hour.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
How much for the large shovel?,0.0,3.0,6.0,9.0,1.3333333333333333,0.16666666666666666,314
It's all in the technique.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Is that shovel big enough for you?,1.0,1.0,5.0,7.0,1.4285714285714286,0.29738085706659034,213
Good heavens! It's a 'white out' .,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
They were still having fun after hours of shuffling!,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Sorry Mom, I stepped on a crack!",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
Switch?,1.0,2.0,5.0,8.0,1.5,0.2672612419124244,97
"When I get done shoveling, I'll give you something to reflect on.",0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,1050
"It's not the size, it's how you use it.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
It's how you use the stick not the size of it.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"Well, that's my perspective.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Snow, stocks, life, whatever. It's all about leverage.",1.0,2.0,6.0,9.0,1.4444444444444444,0.2421610524189263,132
So ironic.,1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
Sometimes bigger just isn't better!,0.0,1.0,6.0,7.0,1.1428571428571428,0.1543033499620919,1050
Perhaps we should trade?,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Not only that, but it also comes with 100 anytime minutes and 50 gigs of memory.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
Where's the challenge?,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
You have to follow through. Like this.,1.0,0.0,7.0,8.0,1.25,0.25,519
The trowel troll strikes again.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Was yours an impulse buy at Costco too?,0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
"Stop son, we told Mom we are only doing a little shoveling.",0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"You see, it isn't the size of the tool that matters.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Don't worry -- it'll get easier when you grow up.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"This is my ""me"" time.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
It's called cross training.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"You know, there's an app for that.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"This is about pride, son. Your mother says small tools are ineffectual.",1.0,1.0,7.0,9.0,1.3333333333333333,0.23570226039551584,314
"The global warming generation, ha! Can't even handle a little snow storm.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Judge me when you're married.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Make yourself useful and bring me the salt shaker for the sidewalk.,1.0,1.0,7.0,9.0,1.3333333333333333,0.23570226039551584,314
Have you found your brother yet?,1.0,3.0,5.0,9.0,1.5555555555555556,0.2421610524189263,64
Fifteen bucks an hour and I'll tell the rest of the third grade to stand down.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
It's all in the power to weight ratio.,0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
You know work is just another four letter word,1.0,1.0,7.0,9.0,1.3333333333333333,0.23570226039551584,314
My boss wants me at work when I’m finished.,1.0,1.0,6.0,8.0,1.375,0.26305214040457564,221
"Would you please dig a six-foot hole and climb into it, son?",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
It's the spoon nine out of ten escaped convicts recommend,0.0,2.0,6.0,8.0,1.25,0.16366341767699427,519
"That's it, Hon. Just one heaping shovel at a time.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"No, thanks. I'm working on a 12 step program.",0.0,0.0,8.0,8.0,1.0,0.1336306209562122,1974
"It's all about perspective, son.",0.0,3.0,6.0,9.0,1.3333333333333333,0.16666666666666666,314
It's your mom's idea. It's called The Zen Diet.,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
Think of it like a game - you're the middle class and the snow is taxes.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
"Lame or not, Dylan, a curse is a curse.",1.0,0.0,8.0,9.0,1.2222222222222223,0.2222222222222222,716
"You're a horse's ass, son.",0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Go big or go home.,0.0,0.0,9.0,9.0,1.0,0.11785113019775792,1974
Labor laws!? What child labor laws?,0.0,1.0,8.0,9.0,1.1111111111111112,0.11785113019775792,1417
"Sorry, it's freaky Friday.",0.0,1.0,7.0,8.0,1.125,0.1336306209562122,1081
