caption,funny,somewhat_funny,unfunny,count,score,precision,rank
"I know it's just a parking ticket, but you're still looking at manslaughter.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
I don't think hiding the scythe is going to fool the jury.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"“I say we plea bargin for the death penalty."" - the Grim Reaper is actually the lawyer (my fave) or the other guy could be the lawyer (it's a two-for!).",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
I can't put you on the stand. We both know you killed him.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Not gonna lie, Mr. Reaper. It looks grim.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
Lets keep it to ourselves that all your potential character witnesses pre-deceased you.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"I can get you immunity, but only if you testify against the Four Horsemen of the Apocalypse",1.0,0.0,3.0,4.0,1.5,0.5,896
"Don't you think you're getting a bit overzealous? It's only an embezzlement case,",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Are you kidding me? It was your evil twin. THAT'S your defense?,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
We're all requesting a continuance,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Do you want to plead as a corporation or a person?,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
"Apparently, the 'open carry' law doesn't apply to scythes.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
You're telling me you're against the death penalty?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
I'm afraid the best we can hope for is life.,1.0,0.0,3.0,4.0,1.5,0.5,896
I'm hoping for the death penalty.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Don't worry, we'll put forward a spirited defense.",0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
"When I said 'Business Attire', I should've been clearer",1.0,2.0,1.0,4.0,2.0,0.40824829046386296,98
We can't win without a body.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Yes, I suppose the death penalty isn't such a bad option.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"To a jury, it's all about appeal, so please wear a coat and tie tomorrow.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Your image problem is killing us.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"It looks grim, Reaper.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"The prosecution is looking for a life sentence, I think we can get you death.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
Normally I'd suggest you remove your hood but I think we'll make an exception today...,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"A life sentence? You're being ironic, right?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
The hoodie isn't helping.,1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
I would take the life sentence if I were you.,1.0,0.0,3.0,4.0,1.5,0.5,896
I think it's time to put a scare into juror number three.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
The judge may perceive the death penalty as a conflict of interest.,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
I must have told them 100 times it tastes like concrete!,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"I'll ask for the death penalty, commuted to time served",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Try to show off some bone so the jury can see you're white.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
I guess if all else fails we can try the no face defense.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Look, I told you she'd take you to the cleaners in the divorce. Be happy you still have your job.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"OK Grimm, please don't go ruin your defense by saying how soooo pro-death penalty you are.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"I'm sorry, you're just not eligible for death row.",1.0,0.0,3.0,4.0,1.5,0.5,896
We are going to contend it was part of your job description.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,1954
"After we close this case, I don't want to ever see you again, got it?",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
The facts aren't great but motive may be hard to prove,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
The jury has a sense of humour. They're suggesting life imprisonment.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Just be quiet, sit still, and try an look innocent...",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Saying you were just doing your job won’t work.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"See, I told you your sickle wouldn't make it through the metal detector.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Remember, all we have to prove is reasonable doubt",1.0,0.0,3.0,4.0,1.5,0.5,896
"Next time, just let me ask the judge if we can strike the juror.",0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
Now be nice! Remember the jurors are also future clients.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"She meant literally """"til death do us part?""",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Lose the hoodie if I put you on the stand.,1.0,0.0,3.0,4.0,1.5,0.5,896
"Umm… Grim Reaper I'm not the right guy you're looking for. You see there's more men out there that are cheaper and I doubt you'll want me. Plus my girl always tells me I'm not a keeper, I think you'd probably want to see her, she's more of a weeper.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Just say you manage retirement plans.,2.0,1.0,1.0,4.0,2.25,0.478713553878169,41
I'm pretty sure I'm immune to the death penalty.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"You don't think we can actually win, do you?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Death be not your name?,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
You need to cut a deal. Otherwise it's death without the possibility of parole.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Our best case scenario is that you get the death penalty.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
The just-following-orders defense has not worked since the Nuremberg trials.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"No, no... the other kind of habeas corpus.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"What do you mean you didn't bring the scythe?! Great, the prosecution is just going to kill you up there.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
It's not likely anyone will recognize you.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Stop pointing at the witnesses.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Be not proud—you need to look more sympathetic.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
I see this isn't the first time you've faced life.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
The prosecution will bargain if you swap kale for butter.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"We can make the motion, but I'm pretty sure it's still going to be called life imprisonment.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Take my advice and don't smile at any of the jurors.,0.0,3.0,1.0,4.0,1.75,0.2886751345948129,331
I don't think an appointment in Samarra works as an alibi.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
The case against Taxes has been severed. It's just you now.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
First we get the jury to like you.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"In this case I'll be referring to you as ""my client"". Mr. Death may not play well with the jury.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Don't worry. Time is on our side.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The judge asks that you remove your hood.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Would it kill you to smile?,1.0,0.0,3.0,4.0,1.5,0.5,896
Probably a mistrial; we couldn't find a jury of your peers.,2.0,0.0,2.0,4.0,2.0,0.5773502691896257,98
My advice? Lose the hoodie.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Really? Sure, I'll put you on the stand and you can beg for mercy, what have we got to lose.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Look, it's nothing personal, that's just what the penalty is called.",1.0,0.0,3.0,4.0,1.5,0.5,896
"So...Let me get this straight. ,You want all the royalties from a song, using your name, which was sung in the movie ""O Brother, Where Art Thou?""",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
Try not to mention anything about your past.,1.0,0.0,3.0,4.0,1.5,0.5,896
You might want to ditch the hoodie,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
"Remember, you were only doing your job.",2.0,1.0,1.0,4.0,2.25,0.478713553878169,41
Our only defense is..the devil is in the details,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
We're going with the empty suit defense.,1.0,0.0,2.0,3.0,1.6666666666666667,0.6666666666666666,735
"You're dead, right?",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Damn. It's Prima facie. Death and taxes.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"You're going to have to appear before the jury, okay?",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
"If they sentence you to death, please don't gloat.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Life is the best we can hope for.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Bad news. Famine just turned state's witness.,2.0,1.0,0.0,3.0,2.6666666666666665,0.40824829046386296,5
Our only chance is if you can make eye contact with every juror.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
"Bad news, looks like your getting life...",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
We're not playing chess. This is a court room.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
I don't think a jury trial is the best idea.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,1954
The best we can hope for is a hung jury.,1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
"You should have worn your ""Make America Great Again,"" shroud.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"With the number of prior convictions, I recommend you plead.",0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
Didn't I tell you to wear the navy blue cardigan?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Don't worry. If the scythe doesn't fit, they must acquit.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Not exactly what I meant when I said you had to face off with the Judge today....,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"As your counsel, I strongly advise you not to always close your statements with 'because I can'.",1.0,0.0,2.0,3.0,1.6666666666666667,0.6666666666666666,735
Is the death penalty fine with you?,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Your attire might be a little grim.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,1954
I don't think wearing a hoodie to court was the smartest move.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
You're lucky our firm does pro bono work.,1.0,0.0,3.0,4.0,1.5,0.5,896
Be not proud. Take the fifth.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
I’m not sure that having you challenge the prosecutor to a chess match is a good idea.,1.0,0.0,3.0,4.0,1.5,0.5,896
"You just can't face this, can you?",1.0,0.0,3.0,4.0,1.5,0.5,896
Wait - I thought I was here to defend you.,0.0,0.0,2.0,2.0,1.0,0.7071067811865476,4146
Your request for a chess match has been denied.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
The best we can hope for is life.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
"Relax, without the scythe they don't have a case.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Unfortunately, it's a capital offence.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Now, whenever I object, I want you to give an innocent look to the jury.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"I keep telling you, ""It's what I do,"" is not a viable defense.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"We haven't discussed this yet, but I'm open to bartering when it comes to my fee.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The prosecution is now claiming your DNA is all over the scythe they found at the scene.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Only YOU could think the death penalty is a slap on the wrist.,2.0,1.0,1.0,4.0,2.25,0.478713553878169,41
I think we can do better than the death penalty for a traffic violation.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
We're having some trouble finding impartial jurors.,2.0,0.0,1.0,3.0,2.333333333333333,0.6666666666666669,24
"C'mon man, you know I can't allow you to shake hands with the Prosecution.",1.0,0.0,3.0,4.0,1.5,0.5,896
I am here for the writ of habeas corpus.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"As you are quite aware, you don't have a chance.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
It'd really help if you stopped dressing like that.,1.0,0.0,3.0,4.0,1.5,0.5,896
"Not even the ""Dream Team"" could have had your priors expunged.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The hoodie makes you look guilty.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
You've got a lot of counts against you.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,1954
You have the right to remain faceless.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
They're seeking the life penalty,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The bad news is they have a lot of witnesses against you - the good news is none of them are available to testify.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
The families of your D-Train and cinder block murders are suing you for millions.,0.0,0.0,2.0,2.0,1.0,0.7071067811865476,4146
"Just remember, you're the defense.",0.0,3.0,1.0,4.0,1.75,0.2886751345948129,331
"'I'm entering a guilty plea,the Scythe had your DNA all over it.""",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Legally, I don't see a way out of this.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"No, I think we can plea it down to a life sentence.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"He's going to ask for whom the bell tolls. Whatever you do, don't answer!",1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
Can I testify on my behalf?,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Your chances would improve if you wore a tie.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
"Remember now, ""repossessing,"" ""repossessing,"" not ""Reaping.""",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
You reaper what you sower,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The worst they can give is the you-penalty!,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"It might seem black and white to you, but the judge will never go for no chess players on the jury.",0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,1954
I really think that holding onto your scythe would give the jury the wrong idea.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Because I think if we bring up your zombie days you'l have a better chance.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"With this plea, we can get you life in prison instead of the death sentence.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
My recommendation is to take the three souls.,1.0,0.0,3.0,4.0,1.5,0.5,896
Try to make eye contact with the jurors,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Remember, when they swear you in, you can't say 'Lucifer !'",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
"Ironic. Noooo, really? I get it, genius.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Look at the bright side, they named your penalty after you.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Hey, you're early and as you can see, we're just getting started here. You must have caught the red eye in from Huntsville this morning.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
I recommend we show them the death penalty.,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
Apparently we did need to make a distinction between 'Reaper' and 'Reapist',0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"It's not me who's on trial here, Mr. Reaper.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The prosecution rests in peace.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Good lord, that's a terrible alibi.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"For Chrissakes, stop looking jurors in the eye.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The judge said the death penalty is an option.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Be sure to peer earnestly at the jury.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"At this point, I think you should take the deal.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Remember Mr. Reaper, you went to the movies alone on the night of January 9th.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
You had better leave the jury challenges to me in the future.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,1954
At least we have precedent on our side.,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
I think we have a better chance if we go with your middle name - Larry Reaper',0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Again, that's not what we mean by habeas corpus.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"No, this state does not have the death penalty.",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
Don't worry. I'll get you the death sentence.,0.0,1.0,2.0,3.0,1.3333333333333333,0.40824829046386296,1954
Can you wait until next month? These character witnesses will turn this case around.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Try not to sneeze. It only annoys the jurors.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"No, they won't give you the death penalty for tax evasion.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"When the Prosecution asks you to take the stand, do that evil laugh thing.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
I'm fighting for your life here!,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
Array suit with a blue tie might have been better,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Did you do it?,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"""We need to produce a witness who was with you that day"".",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
You couldn't have worn something a little less grim for my first trial?,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
I suppose the death penalty won’t be a problem for you.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Poker face! POKER FACE!,1.0,2.0,0.0,3.0,2.333333333333333,0.40824829046386296,24
"Wait, I'm getting life? This should be interesting.",1.0,0.0,3.0,4.0,1.5,0.5,896
"Remember, this jury does NOT appreciate 'Gallows Humour'...",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Trust me, you'll look less guilty with glasses.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
"Before he rules, the judge wants to discuss a deal. With you.",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
Let me get this straight .. I am the evil sorcerer here,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Ok, we’ll make a go at it, but you shouldn't really count on a sympathetic jury.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"To a jury, death doesn't become you.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"I don't think changing your name from ""Grim"" to ""Wonderful"" is going to influence the jury.",0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
"Well, yes, if one more juror dies it will be a mistrial. Why do you ask?",1.0,2.0,1.0,4.0,2.0,0.40824829046386296,98
I thought I asked you to wear a tie...,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Replacing Garland with you was a brilliant move - we thought you might be able to ""convince"" Republicans to hold a confirmation hearing!",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Relax, imposing the death penalty would be ridiculous.",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
"You are the Grim Reaper."" ""Well this time, I'm innocent, so prove it, or you will be my next victim.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"You know, we don't have a ghost of a chance, don't you?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"Well, looks like this case will be the death of me.",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
Motion denied.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Don't be worried. We have her prior statement that you kindly stopped for her.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
I'd say your best bet is to remain silent.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Insider training IS a faceless crime.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
The ultimate tweet has been tweeted.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Show your compassionate side.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Gasp! The hood fits.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"To tell you the truth, you've got bupkis.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
How many times have I told you to lose the hoodie?,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
They want you to serve life.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
You have no witnesses. No one has ever come back from the dead.,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
That doesn't sound like good advice!!,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Of course our services are complementary ... as a matter of professional courtesy.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Of course security is going to take your reaper. I think the jury will recognize you anyway.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"I know your the Grim Reaper, but do you have to wear that outfit in court?",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Not your actual work suit - a suit you would wear to work.,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
Unfortunately that's not what they mean by habeus corpus.,1.0,0.0,3.0,4.0,1.5,0.5,896
Should I bill your corporate or personal account?,1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
"If the sickle doesn't show, you must let go!",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Your only help is to plead, ""Guilty as Hell!""",1.0,0.0,3.0,4.0,1.5,0.5,896
You think you have everyone fooled but I can see right through you!,0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"I understand you are cold, but, in this case, a sweater would have been a better choice.",0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
"Don't worry, I'm going to get you the death penalty.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"Don't worry, we can appeal his death penalty verdict.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
"When the prosecution says it ""rests,"" stop saying ""in peace"" afterwards.",0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
"Wait, you name is Tom?",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"It's a little late for that now, but I get mine from Jos. A. Banks.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
Gender bias is the least of our problems.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"My hunch is the most submitted caption will be: ""Could you act a little less grim?""",1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
"You may be the Grimm Reaper, but it's still Murder 1.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
I get the feeling that everyone else in the courtroom is just for show.,0.0,0.0,3.0,3.0,1.0,0.40824829046386296,4146
"If you want to appeal, I need another 100 souls as a retainer.",0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
I would really advise against the 'it was his time anyway' defense.,0.0,2.0,2.0,4.0,1.5,0.2886751345948129,896
Good news. The judge is an existentialist.,0.0,1.0,3.0,4.0,1.25,0.2886751345948129,2296
"We're good to go for now, but later, to save face, you'll have to show yours in order to win this thing.",0.0,0.0,4.0,4.0,1.0,0.2886751345948129,4146
I advise you to stop pointing at members of the jury.,1.0,1.0,2.0,4.0,1.75,0.478713553878169,331
