rank,caption,score,precision,count,unfunny,somewhat_funny,funny,contest
19,I see your application for seed money was approved.,1.6596218020022246,0.024682877880285062,899.0,451.0,303.0,145.0,570
20,I didn't know they still made Cracker Jacks.,1.6537572254335258,0.020844160074916043,1730.0,1053.0,223.0,454.0,570
21,"If given a choice, would you have picked a different superpower?",1.640625,0.03746873530237972,448.0,250.0,109.0,89.0,570
22,The seeded bagel may not have been your best choice.,1.6348122866894197,0.021008082347532632,1172.0,595.0,410.0,167.0,570
23,"Assisi, eh? What brings you to Brooklyn?",1.6106870229007633,0.031882957342372155,524.0,281.0,166.0,77.0,570
24,Impressive bird call.,1.608649789029536,0.023357924699200068,948.0,503.0,313.0,132.0,570
25,"Mr. Spicer, you can come out now. I think they've gone.",1.6068222621184918,0.03248916362747289,557.0,316.0,144.0,97.0,570
26,That was one hell of a bird call.,1.6053639846743295,0.026160891308468617,783.0,425.0,242.0,116.0,570
27,I've seen this movie. It doesn't end well for you.,1.5934664246823955,0.03033859840433095,551.0,297.0,181.0,73.0,570
28,Is that a new suet?,1.5926829268292684,0.0263404762271271,820.0,468.0,218.0,134.0,570
29,Maybe you need to close your twitter account?,1.589378238341969,0.02614400963235107,772.0,427.0,235.0,110.0,570
30,"Psst. It's me, Spicer. Are they gone yet?",1.5784883720930232,0.028642427820976406,688.0,400.0,178.0,110.0,570
31,Do they bother you ?,1.573643410852713,0.03201514887947267,645.0,409.0,102.0,134.0,570
32,Do you mind. I came here to get away from incessant tweeting.,1.5692307692307692,0.0295066443596886,585.0,329.0,179.0,77.0,570
33,Try meowing.,1.5665722379603402,0.038343646925249136,353.0,201.0,104.0,48.0,570
34,Good thing they aren't woodpeckers.,1.5652173913043481,0.029664706053087526,552.0,306.0,180.0,66.0,570
35,It hurts a little more than the fish pedicure,1.5613382899628252,0.032249760646896684,538.0,320.0,134.0,84.0,570
36,So...you’re from Capistrano?,1.5612582781456954,0.028735167851817657,604.0,341.0,187.0,76.0,570
37,You're a chick magnet.,1.5602716468590832,0.029875175664674843,589.0,341.0,166.0,82.0,570
38,"Yeah, some days you're the pigeon, some days the statue.",1.5594262295081966,0.03232165106780241,488.0,279.0,145.0,64.0,570
39,I'll get the cat lady.,1.5572815533980582,0.031643687130173584,515.0,297.0,149.0,69.0,570
40,...and here come the bees.,1.556640625,0.03564160560492586,512.0,330.0,79.0,103.0,570
41,"'To Kill a Mockingbird', why do you ask?",1.5551020408163263,0.032495131622151244,490.0,284.0,140.0,66.0,570
42,"Really? Every year, Mr. Capistrano?",1.554561717352415,0.030390508971864762,559.0,324.0,160.0,75.0,570
43,It's all fun and games until you're covered in bird shit.,1.5544933078393883,0.035661684130030416,523.0,342.0,72.0,109.0,570
44,Look. I'm not going to read this if you're not listening.,1.553606237816764,0.03269536542083566,513.0,306.0,130.0,77.0,570
45,"Ever see that movie—oooh, what’s the name of it?",1.5510204081632653,0.03172913471953116,490.0,280.0,150.0,60.0,570
46,It’s what we call a ‘tweet storm’.,1.5465587044534412,0.03332267192131664,494.0,298.0,122.0,74.0,570
47,First time on Twitter?,1.5463709677419355,0.03196950091646562,496.0,289.0,143.0,64.0,570
48,What do you mean you're a chick magnet?,1.544921875,0.030971533080288643,512.0,295.0,155.0,62.0,570
49,First time in New York City?,1.5448916408668731,0.03972133757376293,323.0,189.0,92.0,42.0,570
50,"No, I don't know why they're here every day. But then, I can't imagine why you're here every day.",1.5326876513317191,0.035859867098631884,413.0,251.0,104.0,58.0,570
51,There is a downside to being statuesque,1.5324384787472036,0.033465966555856555,447.0,265.0,126.0,56.0,570
52,"This is not the best way to hide from the special prosecutor, Mr. President",1.5283018867924532,0.0362485110736494,424.0,265.0,94.0,65.0,570
53,That's what you get for being statuesque,1.5253456221198156,0.0328038280447446,434.0,253.0,134.0,47.0,570
54,How does it feel to be #1 in the pecking order?,1.5143603133159267,0.03523804101997121,383.0,229.0,111.0,43.0,570
55,That's the reason I always sit on this side of the bench.,1.5116959064327486,0.037892783133717536,342.0,208.0,93.0,41.0,570
56,Definitely don't feed the squirrels.,1.5079365079365081,0.039551903056456214,315.0,193.0,84.0,38.0,570
57,No politician in history - and I say this with great surety - has ever been more popular with the pigeons than you sir.,1.5068493150684932,0.036933576750941804,365.0,225.0,95.0,45.0,570
58,I see there's a downside to being statuesque.,1.5054945054945057,0.03639161958059338,364.0,222.0,100.0,42.0,570
59,"Jeez, get a coop.",1.504950495049505,0.04125521822258139,303.0,190.0,73.0,40.0,570
60,My tweet went viral!,1.502808988764045,0.03805248611753146,356.0,224.0,85.0,47.0,570
61,"You know I can still see you, right?",1.5,0.0405294532015302,294.0,181.0,79.0,34.0,570
62,I see you also get a good response to your tweets.,1.498542274052478,0.03620315500685538,343.0,206.0,103.0,34.0,570
63,This gives a whole new meaning to tweeting.,1.4985250737463127,0.037918708797523036,339.0,210.0,89.0,40.0,570
64,I think you're trending.,1.4954954954954955,0.040265235002188884,333.0,216.0,69.0,48.0,570
65,"In the movie, this doesn't end well.",1.4935483870967745,0.03923890927361938,310.0,192.0,83.0,35.0,570
66,It's a good thing you didn't try a moose call.,1.4933333333333334,0.03992560901130777,300.0,186.0,80.0,34.0,570
67,"Well, sometimes you're the statue and sometimes you're the pigeon.",1.4888888888888892,0.03929300265620436,315.0,198.0,80.0,37.0,570
68,"Yes, and it's also true that birds of a feather poop together.",1.4869565217391305,0.04558771113986795,230.0,144.0,60.0,26.0,570
69,I thought you looked a little seedy today...,1.4857142857142858,0.08326379825927928,70.0,44.0,18.0,8.0,570
70,CUT !!!. The script says 'pecking' not 'landing'.,1.4852459016393442,0.04208023768668717,305.0,201.0,60.0,44.0,570
71,Don't worry. It says here they're migratory.,1.4820717131474104,0.042748094286017814,251.0,156.0,69.0,26.0,570
72,Stoolie Conference?,1.4794520547945205,0.03954453898559082,292.0,182.0,80.0,30.0,570
73,Carol mentioned that you started tweeting. How's it going?,1.4775086505190311,0.03983937349366594,289.0,181.0,78.0,30.0,570
74,At least it's not bees.,1.4771929824561405,0.039314259506798406,285.0,176.0,82.0,27.0,570
75,You weren't kidding when you said you could draw birds.,1.4758364312267658,0.041321209932918726,269.0,169.0,72.0,28.0,570
76,You know my uncle had the same thing but with emus.,1.4751773049645391,0.04238037309901732,282.0,184.0,62.0,36.0,570
77,Wouldn't it be easier to just use sunscreen?,1.4728682170542635,0.04534063182343226,258.0,172.0,50.0,36.0,570
78,Francis?,1.4721189591078068,0.04097533577319372,269.0,169.0,73.0,27.0,570
79,"You can ""unfollow"" them, you know?",1.4641350210970463,0.04290152854370175,237.0,149.0,66.0,22.0,570
80,Why do birds suddenly appear every time you are near?,1.4636363636363636,0.04661855379670772,220.0,143.0,52.0,25.0,570
81,I guess I'm not the only one who thinks a statue should be made in your honor.,1.4627450980392156,0.0450406089273392,255.0,171.0,50.0,34.0,570
82,Great birdcall.,1.4603174603174602,0.041436601532339794,252.0,159.0,70.0,23.0,570
83,"Man, you are so flocked...",1.46,0.042812751919347934,250.0,161.0,63.0,26.0,570
84,Me? I'm a cat person.,1.4597156398104263,0.04566704709815938,211.0,134.0,57.0,20.0,570
85,"Something similar happened to my cousin when he tried to feed the elephants -of course, that had a more tragic result.",1.457142857142857,0.04495267203758679,245.0,163.0,52.0,30.0,570
85,"You're in the clear: its a murder of crows, and a flock of pigeons.",1.457142857142857,0.04532326917458402,245.0,164.0,50.0,31.0,570
87,It's probably your three-piece suet.,1.4545454545454546,0.04263210023732968,242.0,155.0,64.0,23.0,570
88,I think you're overdoing the tweets.,1.4541666666666666,0.04369122538070222,240.0,156.0,59.0,25.0,570
89,"It says, ""Move your arms and scream.""",1.4532710280373833,0.0470797679201721,214.0,141.0,49.0,24.0,570
90,So how's that seeds and berries cleanse going?,1.4514767932489452,0.04528312151594722,237.0,158.0,51.0,28.0,570
91,I warned you not to let yourself go to seed.,1.4506437768240343,0.0429424973357224,233.0,149.0,63.0,21.0,570
92,Mr. Hitchcock?,1.4482758620689655,0.04349353268185457,232.0,150.0,60.0,22.0,570
92,I stopped sitting there for that very reason,1.4482758620689655,0.04788895518165778,174.0,109.0,52.0,13.0,570
92,Have you tried spreading it on the ground?,1.4482758620689655,0.04349353268185457,232.0,150.0,60.0,22.0,570
95,That superglue spray gets 'em every time.,1.4478260869565218,0.049079994807723334,230.0,162.0,33.0,35.0,570
95,Just be glad I didn't tell you about the bees.,1.4478260869565218,0.043327058139575485,230.0,148.0,61.0,21.0,570
97,"Good news: they're curious, friendly birds native to these parts. Bad news: it's mating season.",1.4449339207048455,0.043272095519957074,227.0,146.0,61.0,20.0,570
97,I bring a book so they don't bother me.,1.4449339207048455,0.045468653214983286,227.0,151.0,51.0,25.0,570
99,Shall I call a cat?,1.4444444444444444,0.041679892080955176,225.0,141.0,68.0,16.0,570
99,I guess the owl sweater's not working.,1.4444444444444444,0.04619565781223888,225.0,151.0,48.0,26.0,570
101,"I'm afraid the press corps has spotted you, Mr. Spicer.",1.440909090909091,0.04739626066196344,220.0,150.0,43.0,27.0,570
102,Fine. You're the Prince of Peace. Happy now?,1.4404145077720207,0.04970898873523722,193.0,130.0,41.0,22.0,570
103,"""Two in the bush"" is looking pretty good right now, eh?",1.4403669724770642,0.044983583922598866,218.0,143.0,54.0,21.0,570
104,I take it you're not a cat person.,1.4388888888888889,0.047379425776339336,180.0,115.0,51.0,14.0,570
105,It’s fun until the woodpeckers show up.,1.4375,0.04764582191073776,192.0,126.0,48.0,18.0,570
106,"Hey, a superpower is a superpower.",1.4371257485029942,0.05134712923344993,167.0,110.0,41.0,16.0,570
107,It's probably better if you just scatter the seeds instead of 'making them work for them.',1.4364640883977902,0.048462973727221983,181.0,118.0,47.0,16.0,570
107,"You know, you have to throw the bread crumbs.",1.4364640883977902,0.051532480956291794,181.0,123.0,37.0,21.0,570
109,I believe you've been flocked.,1.4354066985645932,0.04483283637567029,209.0,136.0,55.0,18.0,570
109,"Well, I guess you have to entertain yourself some other way these days, eh, Mankoff?",1.4354066985645932,0.052403141287059495,209.0,152.0,23.0,34.0,570
109,"You seem to have mastered that, now would you like to try the mating call of the bluejay?",1.4354066985645932,0.04684025744275536,209.0,140.0,47.0,22.0,570
109,"Wait, we skipped step four. You were supposed to throw the bread on the ground.",1.4354066985645932,0.043266191681561775,209.0,133.0,61.0,15.0,570
113,"By my count, that's worth 72 in the bush.",1.4333333333333331,0.05217134621748482,150.0,97.0,41.0,12.0,570
114,I'm an empty nester.,1.4326923076923077,0.04547983479720722,208.0,137.0,52.0,19.0,570
114,But they do bother me!,1.4326923076923077,0.04986457233196888,208.0,146.0,34.0,28.0,570
116,Hold your ground. Don't let them see fear.,1.4320388349514563,0.0436735309695511,206.0,132.0,59.0,15.0,570
116,"Alfred, your next film is writing itself.",1.4320388349514563,0.046305245834981135,206.0,137.0,49.0,20.0,570
118,Have you considered a service cat?,1.4313725490196083,0.04450898055559563,204.0,132.0,56.0,16.0,570
119,How long were you in Alcatraz?,1.4306930693069306,0.045897049577297636,202.0,133.0,51.0,18.0,570
119,It will all make sense when the bees get here.,1.4306930693069306,0.046958028858960055,202.0,135.0,47.0,20.0,570
121,"Oh David, not another shameless Hitchcockian cry for attention.",1.4263959390862944,0.050426221556743436,197.0,138.0,34.0,25.0,570
122,Wow. That was a hell of a birdcall.,1.4256410256410257,0.047588362618628116,195.0,131.0,45.0,19.0,570
122,I TOLD you your clothes were looking seedy.,1.4256410256410257,0.044724845289793966,195.0,126.0,55.0,14.0,570
124,That was one of the best bird whistles I ever heard.,1.422680412371134,0.04544887560107785,194.0,127.0,52.0,15.0,570
124,So how many is this worth in the bush again?,1.422680412371134,0.047741638989596206,194.0,131.0,44.0,19.0,570
126,This is why I don't tweet.,1.421875,0.04577125486150515,192.0,126.0,51.0,15.0,570
127,I'm more of a rat person.,1.4210526315789471,0.05070260714508069,190.0,133.0,34.0,23.0,570
128,"Well, if they were crows it would be a murder!",1.41875,0.05280785375527957,160.0,109.0,35.0,16.0,570
129,"Go ahead and keep the other half of that sandwich, Frank. I'm good.",1.4171122994652403,0.048986402834187516,187.0,128.0,40.0,19.0,570
129,I see why you lost your job as a scarecrow.,1.4171122994652403,0.04657964831944157,187.0,124.0,48.0,15.0,570
131,Next - let me tell you about the bees.,1.4162162162162162,0.04629370020798584,185.0,122.0,49.0,14.0,570
132,"Well, now you're flocked.",1.4153005464480874,0.04914361740965645,183.0,125.0,40.0,18.0,570
133,Apparently birds of a feather also stick to you.,1.4143646408839778,0.04763358068647353,181.0,121.0,45.0,15.0,570
133,"So, 7 Down is 5 letters, ""The blank and the Bees"".",1.4143646408839778,0.04068272934507279,181.0,111.0,65.0,5.0,570
135,Sorry. Wrong spell.,1.4117647058823528,0.05604912380876679,153.0,108.0,27.0,18.0,570
136,Maybe sunflower seeds are more of an indoor snack?,1.4111111111111112,0.049068852225994296,180.0,123.0,40.0,17.0,570
136,"If they see you reading, they leave you alone.",1.4111111111111112,0.04843221048378525,180.0,122.0,42.0,16.0,570
136,You may want to think about tweeting less.,1.4111111111111112,0.05153683386180818,180.0,127.0,32.0,21.0,570
139,"Oh, I wouldn't sit there.",1.4110429447852757,0.05274417640211946,163.0,113.0,33.0,17.0,570
140,"They're gone, Spicer. You can come out.",1.409356725146199,0.04954038122434037,171.0,116.0,40.0,15.0,570
141,"Hello, my name is Bill, and I'm an empty nester.",1.4090909090909092,0.04919661538928781,176.0,120.0,40.0,16.0,570
141,"If you think this is unpleasant, wait for the falcons show up.",1.4090909090909092,0.04785850850048902,176.0,118.0,44.0,14.0,570
143,"It's always about you, isn't it?",1.4071428571428573,0.057255156866555065,140.0,98.0,27.0,15.0,570
144,You say this started when you were in Alcatraz,1.4069767441860466,0.0506692688899172,172.0,119.0,36.0,17.0,570
145,I have the most birds. The hugest flock. Bigger than ever before. They love me more.,1.4064516129032258,0.05545015099505872,155.0,110.0,27.0,18.0,570
146,"The manual only says how to call them, not how to send them away.",1.40625,0.05038911092686594,160.0,108.0,39.0,13.0,570
146,Well the book says 'Mainly seeds and small insects.',1.40625,0.05192586257735653,160.0,110.0,35.0,15.0,570
148,Tuppence for your thoughts.,1.4025157232704402,0.05134873599330073,159.0,109.0,36.0,14.0,570
149,You're wearing that to the Met Gala?,1.4012345679012346,0.055700209567365794,162.0,118.0,23.0,21.0,570
150,Those Tweets always come back to bite you,1.401197604790419,0.051005247377575634,167.0,116.0,35.0,16.0,570
151,Looks like you're trending.,1.4,0.05143901159883032,165.0,115.0,34.0,16.0,570
151,They're coming home to Proust.,1.4,0.048480228900398534,165.0,111.0,42.0,12.0,570
153,Mom warned me about the seedy characters I'd meet in the park.,1.3987730061349692,0.04887577851463764,163.0,110.0,41.0,12.0,570
153,"Women, Larry. When I said 'chicks' I meant women.",1.3987730061349692,0.05114746143777525,163.0,113.0,35.0,15.0,570
153,That's why I don't tweet.,1.3987730061349692,0.05114746143777525,163.0,113.0,35.0,15.0,570
156,You always did come first in the pecking order.,1.39375,0.051774240061658684,160.0,112.0,33.0,15.0,570
156,Always a chick magnet!,1.39375,0.04864264101749854,160.0,108.0,41.0,11.0,570
158,"Listen, I know Tippi Hedren, you're no Tippi Hedren.",1.393333333333333,0.055075028480408635,150.0,107.0,27.0,16.0,570
159,The Germans must have a word for this,1.3931623931623929,0.06184755527835178,117.0,83.0,22.0,12.0,570
160,That still looks like a better travel option than United.,1.3924050632911391,0.0544966212276112,158.0,114.0,26.0,18.0,570
160,You must be an empty nester.,1.3924050632911391,0.0529965132349179,158.0,112.0,30.0,16.0,570
160,"Hmm, they really do stick together.",1.3924050632911391,0.04563988956283527,158.0,103.0,48.0,7.0,570
160,You exceeded 140 characters.,1.3924050632911391,0.0537518006223259,158.0,113.0,28.0,17.0,570
160,"Technically, you're being assaulted by an 'exaltation'.",1.3924050632911391,0.0522303049960019,158.0,111.0,32.0,15.0,570
165,Your new suit is impeckable.,1.391025641025641,0.054243971392984085,156.0,112.0,27.0,17.0,570
165,"Well according to the guide, they are either Crested Turtle Doves, or Poison-beaked Eye gougers, hard to tell from the illustrations.",1.391025641025641,0.05347612033930736,156.0,111.0,29.0,16.0,570
167,I told you not to get the everything bagel.,1.3896103896103895,0.05317496884734869,154.0,109.0,30.0,15.0,570
167,You say it started with a tweet?,1.3896103896103895,0.04902208811136498,154.0,104.0,40.0,10.0,570
167,"I'm more of a dog person, myself.",1.3896103896103895,0.05317496884734869,154.0,109.0,30.0,15.0,570
167,I'm trying to read. Shut the flock up.,1.3896103896103895,0.05396720994956213,154.0,110.0,28.0,16.0,570
167,Clever Mr. Spicer. If a hedge doesn't work...,1.3896103896103895,0.05396720994956213,154.0,110.0,28.0,16.0,570
172,"With every season, tern tern tern...",1.3881578947368418,0.053664382884279715,152.0,108.0,29.0,15.0,570
173,Is that a breadstick in your pocket or are they happy to see you?,1.3841059602649006,0.05304080411218255,151.0,107.0,30.0,14.0,570
173,So what was it like in Alcatraz?,1.3841059602649006,0.05220178809309476,151.0,106.0,32.0,13.0,570
173,"You know that's not how you tweet, right?",1.3841059602649006,0.05386675339778214,151.0,108.0,28.0,15.0,570
173,"That's what you get for excessive tweeting, Donald.",1.3841059602649006,0.0600668701333929,151.0,116.0,12.0,23.0,570
173,How's your everything bagel?,1.3841059602649006,0.05386675339778214,151.0,108.0,28.0,15.0,570
178,Your fly is open.,1.3825503355704698,0.05002929981013382,149.0,102.0,37.0,10.0,570
178,Shit happens.,1.3825503355704698,0.05520053594753845,149.0,108.0,25.0,16.0,570
180,No flies on you.,1.380952380952381,0.05228301346252807,147.0,103.0,32.0,12.0,570
180,Maybe it's your three piece suet.,1.380952380952381,0.05228301346252807,147.0,103.0,32.0,12.0,570
180,Interesting. I don't detect any pecking otder at all.,1.380952380952381,0.04858766979657163,147.0,99.0,40.0,8.0,570
183,What did you tweet?,1.3793103448275863,0.05455231023027257,145.0,104.0,27.0,14.0,570
183,Wow! You've taken 'tweeting to a whole new level.,1.3793103448275863,0.053667207034155166,145.0,103.0,29.0,13.0,570
183,So what was it like in Alcatraz?,1.3793103448275863,0.052767259453508165,145.0,102.0,31.0,12.0,570
183,Nice suet.,1.3793103448275863,0.04997026464203253,145.0,99.0,37.0,9.0,570
183,How many re-tweets?,1.3793103448275863,0.04997026464203253,145.0,99.0,37.0,9.0,570
183,Don't laugh. The bees aren't far behind.,1.3793103448275863,0.053667207034155166,145.0,103.0,29.0,13.0,570
183,"Wow, that was some birdcall.",1.3793103448275863,0.05185169456845958,145.0,101.0,33.0,11.0,570
183,"I prefer reading to tweeting, but that's just me.",1.3793103448275863,0.052767259453508165,145.0,102.0,31.0,12.0,570
191,Reading is for the what?,1.3779527559055118,0.055818923881158417,127.0,89.0,28.0,10.0,570
192,"Next, Son, I'll teach you about the BEES...",1.3776223776223775,0.05138119466106415,143.0,99.0,34.0,10.0,570
192,"I think we're a bit beyond 'shoo, shoo' here.",1.3776223776223775,0.052330872542292864,143.0,100.0,32.0,11.0,570
194,I just checked in the book and I am sorry to tell you sir but the record is one hundred and eight birds.,1.375886524822695,0.05282208778219166,141.0,99.0,31.0,11.0,570
195,"So, then, all things being equal, you'd say that 'Hope' isn't the thing with feathers?",1.3714285714285714,0.054915479430436856,140.0,101.0,26.0,13.0,570
195,"You should cut back on the tweets, Mr. President.",1.3714285714285714,0.055843395348004594,140.0,102.0,24.0,14.0,570
195,When you said you'd act as my wingman...,1.3714285714285714,0.04791957241715621,140.0,94.0,40.0,6.0,570
195,"No, I'm not familiar with Hitchcock's films. Why do you ask?",1.3714285714285714,0.05301094259902495,140.0,99.0,30.0,11.0,570
195,Pigeon Whisperer?,1.3714285714285714,0.053971612521360936,140.0,100.0,28.0,12.0,570
195,Another open call audition Mr. Hitchcock?,1.3714285714285714,0.055843395348004594,140.0,102.0,24.0,14.0,570
195,"So by my count, that's worth about 1,000 birds in the bush.",1.3714285714285714,0.05301094259902495,140.0,99.0,30.0,11.0,570
202,"Apparently you don't need a computer to play ""Angry Birds"".",1.3695652173913044,0.05150448567343946,138.0,96.0,33.0,9.0,570
202,I guess you won the popular vote.,1.3695652173913044,0.055460419541088164,138.0,100.0,25.0,13.0,570
204,"Don't know if you care, but there are geese heading this way.",1.3688524590163935,0.057260803139905,122.0,87.0,25.0,10.0,570
205,"They're called Liar birds, Mr. President.",1.3676470588235294,0.05793169248769881,136.0,101.0,20.0,15.0,570
205,And that's why I don't tweet any more.,1.3676470588235294,0.05503892812245152,136.0,98.0,26.0,12.0,570
205,Why don't you try turning off your Twitter feed?,1.3676470588235294,0.05793169248769881,136.0,101.0,20.0,15.0,570
205,My tweets never get that many replies.,1.3676470588235294,0.050926945337157525,136.0,94.0,34.0,8.0,570
209,"Why don't I just shit on you, too?",1.3656716417910448,0.06225934007492252,134.0,104.0,11.0,19.0,570
209,"They say that's good luck, you know.",1.3656716417910448,0.05139840532147205,134.0,93.0,33.0,8.0,570
211,i see you're wearing the Tippi Hedron collection,1.3636363636363635,0.05616382392865596,132.0,96.0,24.0,12.0,570
211,Beats vultures.,1.3636363636363635,0.05512453806867805,132.0,95.0,26.0,11.0,570
211,You're sending the wrong kind of tweets...,1.3636363636363635,0.058186733542079275,132.0,98.0,20.0,14.0,570
211,That must have been quite a tweet!,1.3636363636363635,0.05298484552470895,132.0,93.0,30.0,9.0,570
215,"Seriously, do not feed the birds.",1.362068965517241,0.051070330616572734,116.0,78.0,34.0,4.0,570
216,I heard it's good luck,1.3615384615384616,0.050049285374213166,130.0,89.0,35.0,6.0,570
216,You know you can block unwanted tweets.,1.3615384615384616,0.058813396785803274,130.0,97.0,19.0,14.0,570
218,I've always found that screaming helps right about now.,1.359375,0.05288708886209456,128.0,90.0,30.0,8.0,570
218,I warned you that was their seat.,1.359375,0.05626845169805246,128.0,93.0,24.0,11.0,570
220,you're doing it wrong,1.3584905660377358,0.06727754164069373,106.0,81.0,12.0,13.0,570
220,"You couldn't have just one, could you?",1.3584905660377358,0.06314415294596798,106.0,78.0,18.0,10.0,570
222,I want to introduce you to a cat-lady I know.,1.3571428571428572,0.05686440090867876,126.0,92.0,23.0,11.0,570
222,You really nailed that bird call.,1.3571428571428572,0.05573666624152202,126.0,91.0,25.0,10.0,570
222,"Maybe it's time for your ""safeword"".",1.3571428571428572,0.05573666624152202,126.0,91.0,25.0,10.0,570
222,You might try putting the bird seed on the ground,1.3571428571428572,0.05340980911546648,126.0,89.0,29.0,8.0,570
226,Actually I am feeling a bit peckish.,1.3548387096774193,0.051458594400991736,124.0,86.0,32.0,6.0,570
226,I'm reading a Hitchcock biography. Why?,1.3548387096774193,0.05860690231615026,124.0,92.0,20.0,12.0,570
226,So how did the 37 of you meet?,1.3548387096774193,0.05747728817135755,124.0,91.0,22.0,11.0,570
226,Bet you can't wait for my talk about the bees,1.3548387096774193,0.05514868963457136,124.0,89.0,26.0,9.0,570
226,How's your sandwich?,1.3548387096774193,0.05514868963457136,124.0,89.0,26.0,9.0,570
226,Me? I’d probably start with shoo.,1.3548387096774193,0.0527173337839394,124.0,87.0,30.0,7.0,570
226,Perhaps you should have settled for two in the bush?,1.3548387096774193,0.05632502385238535,124.0,90.0,24.0,10.0,570
226,It would be nice if they picked up the dead bodies once in a while.,1.3548387096774193,0.06395639699750354,124.0,97.0,10.0,17.0,570
234,Can I tweet this?,1.352459016393443,0.05810787396388047,122.0,90.0,21.0,11.0,570
234,"It's called Karma, Mr. Hitchcock.",1.352459016393443,0.05693015035741894,122.0,89.0,23.0,10.0,570
234,I told you you look seedy.,1.352459016393443,0.053240896208334575,122.0,86.0,29.0,7.0,570
234,Coo if your ok.,1.352459016393443,0.05572754276687998,122.0,88.0,25.0,9.0,570
238,I believe thats's worth more than two in the bush.,1.350877192982456,0.057075734938437275,114.0,82.0,24.0,8.0,570
239,"I see a lot of things have come home to roost, Mr. Trump",1.3471074380165289,0.0571484266835403,121.0,89.0,22.0,10.0,570
239,It sure beats woodpeckers.,1.3471074380165289,0.05341085593686093,121.0,86.0,28.0,7.0,570
239,It's almost as if you're in a New Yorker cartoon.,1.3471074380165289,0.055930328316326064,121.0,88.0,24.0,9.0,570
239,How goes the twitter feed?,1.3471074380165289,0.05468510381027057,121.0,87.0,26.0,8.0,570
239,I don't think that's how you're supposed to use the app.,1.3471074380165289,0.05468510381027057,121.0,87.0,26.0,8.0,570
239,Wait until I get to the Bees part!,1.3471074380165289,0.055930328316326064,121.0,88.0,24.0,9.0,570
239,"I'd help, but I just got to the good part.",1.3471074380165289,0.0571484266835403,121.0,89.0,22.0,10.0,570
239,I wouldn't worry - it says here they aren't carnivorous...,1.3471074380165289,0.05210545542528303,121.0,85.0,30.0,6.0,570
239,Is that a worm in your pocket or are they just happy to see you?,1.3471074380165289,0.055930328316326064,121.0,88.0,24.0,9.0,570
248,Just keep very still. They can smell fear.,1.3445378151260503,0.05525635867902082,119.0,86.0,25.0,8.0,570
248,You may be taking your bird watching a little too far.,1.3445378151260503,0.05525635867902082,119.0,86.0,25.0,8.0,570
248,Just don't get carried away.,1.3445378151260503,0.05124427396863815,119.0,83.0,31.0,5.0,570
251,At least you're not whispering to the bees.,1.3418803418803418,0.05313955896085011,117.0,83.0,28.0,6.0,570
251,"You can come out now, the press is gone.",1.3418803418803418,0.05842312548866758,117.0,87.0,20.0,10.0,570
251,My wife says I'm unapproachable.,1.3418803418803418,0.057148047871619076,117.0,86.0,22.0,9.0,570
251,"And of course, there are also the bees.",1.3418803418803418,0.05450848505399319,117.0,84.0,26.0,7.0,570
251,You said you once dated Tippi Hendron?,1.3418803418803418,0.057148047871619076,117.0,86.0,22.0,9.0,570
251,Get a room.,1.3418803418803418,0.05842312548866758,117.0,87.0,20.0,10.0,570
