rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
62,61,120,228,409,1.5916870415647921,0.03637636847929644,582,Hold your breath in about two seconds.
63,67,112,237,416,1.5913461538461537,0.0368576311691972,582,Pick up the pace. You're falling behind.
64,52,139,220,411,1.5912408759124088,0.03473651572362201,582,Call when you get there.
65,67,91,226,384,1.5859375,0.03930110979196533,582,I'm in front so of course I'm going faster than you.
66,45,135,206,386,1.5829015544041452,0.03517259684658722,582,"What do you mean, 'We've grown apart'?"
67,29,65,122,216,1.5694444444444444,0.048880299339391024,582,I can't hear you. Text me!
68,43,99,186,328,1.5640243902439024,0.03941840173997799,582,Let me get back to you.
69,51,81,194,326,1.5613496932515338,0.04147732098465247,582,... and with only 2 bars I could lose you.
70,43,90,182,315,1.5587301587301587,0.04067764536832824,582,FOR THE LAST TIME....YOU DON'T NEED DIECTIONS!
71,45,60,164,269,1.5576208178438662,0.04657093498404903,582,Oh sorry! I butt dialed you.
72,34,99,169,302,1.5529801324503312,0.03961436484313603,582,You just ran a red light back there.
73,39,90,175,304,1.5526315789473684,0.040776654174050686,582,You seem distant lately.
74,39,84,171,294,1.5510204081632653,0.04183108566995454,582,Pick up the pace. You're falling behind.
75,37,89,170,296,1.5506756756756757,0.041063488499870904,582,Bump.
76,44,70,174,288,1.5486111111111112,0.0439033034494032,582,I guess I misunderstood when you said long bike ride.
77,32,94,163,289,1.546712802768166,0.04036599922268424,582,"It'll bring us closer together, you said."
78,27,105,159,291,1.5463917525773196,0.03865920132263127,582,I think we are in first and last place.
79,33,90,163,286,1.5454545454545454,0.04098365592362148,582,I'm not calling again...Shift the damn gears.
80,38,75,166,279,1.5412186379928314,0.043278521496548816,582,Get ready. I'm going to pop a wheelie.
81,29,91,156,276,1.539855072463768,0.04083476685976566,582,People are starting to notice we're separated.
82,49,47,174,270,1.537037037037037,0.04768200196837191,582,Melania invented it.
83,30,79,152,261,1.5325670498084292,0.042914245650619215,582,They all say you aren't pedaling!
83,25,89,147,261,1.5325670498084292,0.04116151434816213,582,Let's hope we find a place to turn around before dusk.
85,22,90,141,253,1.5296442687747036,0.04097203173086558,582,I don't get it. How much more space do you need?
85,29,76,148,253,1.5296442687747036,0.043569422308127645,582,There's a drawbridge ahead. Good luck to you.
85,27,80,146,253,1.5296442687747036,0.04284338183535463,582,Run another yellow light and I'm off this thing.
88,26,80,144,250,1.528,0.04285100740170953,582,"Thanks, but I'm way ahead of you."
88,33,66,151,250,1.528,0.04539943208603979,582,Wait....you're where?
90,21,89,139,249,1.5261044176706828,0.04105431385594554,582,You said you wanted space!
91,26,74,141,241,1.5228215767634854,0.04402872218264649,582,"Pick up the pace, you're getting out of cell range."
92,27,73,143,243,1.522633744855967,0.04414991065460935,582,There's a bump in five seconds.
93,34,57,149,240,1.5208333333333333,0.04721974382973103,582,Fine-no more running yellow lights.
94,20,82,133,235,1.5191489361702128,0.04235816373554206,582,"When I texted you, '...we need some space' this was not what I had in mind."
95,20,36,93,149,1.5100671140939597,0.059181068298493754,582,"I can't talk, I think she's listening."
96,20,69,125,214,1.5093457943925233,0.04528618149763576,582,It should snap back when I hit the brakes
97,10,93,119,222,1.509009009009009,0.03922374199331593,582,"Look, you agreed to a trial separation."
98,25,57,129,211,1.5071090047393365,0.04815235180411706,582,"We do everything together Mom, he's still distant."
99,32,43,137,212,1.5047169811320755,0.051141683249587025,582,Drive-thru window ahead.  I'll order and you pay.
100,20,66,125,211,1.5023696682464456,0.045751286444991095,582,"""You know, now that I see it coming, I guess this isn't the best bike for Dead Man's Curve."
101,31,41,134,206,1.5,0.05184267353212107,582,"I admit it, I misunderstood 'long bike ride.'"
102,21,59,123,203,1.4975369458128078,0.047558743513628425,582,Try to keep up.
103,22,56,124,202,1.495049504950495,0.048242612136534774,582,If you haven't left the house yet can you grab me a water.
104,18,46,103,167,1.4910179640718564,0.052954184864037586,582,"Cindy, I need to be up frontwith you."
105,17,60,115,192,1.4895833333333333,0.047280760307230524,582,Stop telling me to be careful. I have not run a single red light today and you have run four.
106,21,47,115,183,1.4863387978142077,0.051318953521367706,582,I'm calling from your future...
107,16,59,113,188,1.4840425531914894,0.047389507054521995,582,"No, it's you pedal, I steer."
108,22,45,117,184,1.483695652173913,0.05168550351267105,582,I've arrived.
109,16,41,94,151,1.4834437086092715,0.0554765066802582,582,Better hurry. I hear a train coming.
110,18,52,113,183,1.4808743169398908,0.04952275088906408,582,Are you pedaling?
110,25,38,120,183,1.4808743169398908,0.05359895090633828,582,"I don't like it either, but I told you last night, dairy doesn't agree with me."
112,21,45,115,181,1.4806629834254144,0.051729546612111016,582,Our next custom bike shouldn't be made by someone going through a divorce.
112,17,53,111,181,1.4806629834254144,0.04929905248455016,582,"Uh, could you release the rear brake, please?"
114,17,40,97,154,1.4805194805194806,0.05544824650185659,582,Knock it off with the backseat driving!
115,13,60,107,180,1.4777777777777779,0.046913126492917796,582,"U-turn? I don't know, it's a bit of a stretch."
116,18,49,111,178,1.4775280898876404,0.05051946004578002,582,Is this what you meant when you said you wanted to go for a long bike ride?
116,18,49,111,178,1.4775280898876404,0.05051946004578002,582,We're now both exiting and entering Rhode Island.
118,17,50,110,177,1.4745762711864407,0.050081979923231,582,It was you who wanted a trial separation.
119,18,45,109,172,1.4709302325581395,0.0517787281732697,582,I thought I told you never to call me here.
119,16,49,107,172,1.4709302325581395,0.050448367458547645,582,Let's eat inside. The drive-thru is a real pain.
121,20,40,110,170,1.4705882352941178,0.053539183557462594,582,Let the brake off.
121,16,48,106,170,1.4705882352941178,0.0508722871404713,582,"I understand, but legally I don't have to stop at a yellow light."
121,16,48,106,170,1.4705882352941178,0.0508722871404713,582,Siri says make a u-ey.
124,15,48,104,167,1.467065868263473,0.050810068109212986,582,"Yeah, I think we just figured out why it was so cheap."
125,16,45,104,165,1.4666666666666666,0.05196318366180057,582,Don't you love these long bike rides?
126,23,30,111,164,1.4634146341463414,0.0569764409328151,582,I was sure your profile said experimental bisexual.
127,15,44,101,160,1.4625,0.052371060590954074,582,"No, YOU are paying the ticket. It was green when I went through."
128,12,50,99,161,1.4596273291925466,0.04983964100199506,582,I'll see you there!
129,15,43,101,159,1.4591194968553458,0.052591573526423234,582,"OK, OK. I'll stop trying to make it through the intersections when the light turns yellow."
129,17,39,103,159,1.4591194968553458,0.05408416217142683,582,"I'm going to try and run this red light, okay?"
131,16,39,101,156,1.455128205128205,0.054067742881899125,582,How much farther to the marriage counselor?
132,22,26,106,154,1.4545454545454546,0.05905841630136113,582,But your profile said you like long bike rides.
132,17,36,101,154,1.4545454545454546,0.0553487519905084,582,You do realize I'll be coming in first.
134,17,35,101,153,1.4509803921568627,0.055596011090176194,582,"Fred, where's the baby?"
135,11,45,93,149,1.4496644295302012,0.05166925330281901,582,"I like spending time with you too, honey."
136,14,36,93,143,1.4475524475524475,0.05585780803645111,582,He is on the phone. Can I take a message?
137,15,32,92,139,1.4460431654676258,0.05791773264393276,582,"The roaming fees are killing us!"""
138,12,41,93,146,1.4452054794520548,0.05326453968000154,582,Pump your brakes—some jerk in a stretch limo is blocking the road.
139,15,34,95,144,1.4444444444444444,0.05642291068539017,582,Should I start dinner when I get home?
140,14,33,91,138,1.4420289855072463,0.0572826206560184,582,A hole in my shorts? How big?
141,11,38,87,136,1.4411764705882353,0.054995252203823855,582,You and your engineering degree!
142,12,39,92,143,1.4405594405594406,0.05401479894537779,582,"Hello, who's calling?"
142,14,35,94,143,1.4405594405594406,0.0558084636734309,582,I wish you'd keep up.
142,14,35,94,143,1.4405594405594406,0.0558084636734309,582,"Limobikes do have their limitations, madame."
145,16,30,95,141,1.4397163120567376,0.05814490713343986,582,How did the rental guy say we turn again?
145,17,28,96,141,1.4397163120567376,0.059009722488332916,582,Relatively speaking the faster you pedal the quicker I'll hear you
147,11,23,69,103,1.4368932038834952,0.06712658259671728,582,"I know the judge said 50 feet, but this is ridiculous."
148,13,35,92,140,1.4357142857142857,0.05572166393815257,582,"No Dear, I cherish our together time...."
149,10,39,87,136,1.4338235294117647,0.05393270829674189,582,Run one more yellow light and I'm filing for a divorce!
149,6,47,83,136,1.4338235294117647,0.049729339194552934,582,Trust me. It's straight the whole way.
149,17,25,94,136,1.4338235294117647,0.06059095854446371,582,"Wanted to warn you, in 5 seconds you may smell something."
152,14,30,91,135,1.4296296296296296,0.05810794242610133,582,"Slow down, turn left, watch out for the dog, are you listening?"
153,11,35,87,133,1.4285714285714286,0.055753209787899057,582,Try to keep up.
154,9,35,81,125,1.424,0.05595389807401642,582,This isn't what I thought you meant by long distance cycling!
155,12,31,87,130,1.4230769230769231,0.05764756762532856,582,We need to talk.
155,9,37,84,130,1.4230769230769231,0.054456040068905476,582,"Hey, I don't think this trial separation is working out so well."
155,13,29,88,130,1.4230769230769231,0.05867284412310087,582,"I told you, it was for my first wife."
158,10,34,84,128,1.421875,0.05613162851270386,582,When can I see you again?
158,12,30,86,128,1.421875,0.05828226755724397,582,I think I can make the light.
160,9,35,82,126,1.4206349206349207,0.0556099506947825,582,I think we stretched too much before exercising.
161,4,31,58,93,1.4193548387096775,0.05984743859042595,582,"Yes, yes, I did suggest a nice, long bike ride. But, do you have to take everything so literally Darren?"
162,11,29,82,122,1.4180327868852458,0.05916842781253447,582,"But, I want you to WANT to pedal"
163,9,34,82,125,1.416,0.05586158007998214,582,That light was green when I went through it.
163,12,28,85,125,1.416,0.059225103657366496,582,What? I said it'd be a long bicycle ride.
163,11,30,84,125,1.416,0.0581255593105244,582,It's a bicycle built for two who can't stand each other.
163,9,34,82,125,1.416,0.05586158007998214,582,You should get a stronger signal in a second.
167,11,29,83,123,1.4146341463414633,0.05878374229123717,582,Can you steer me? Can you steer me now?
167,10,31,82,123,1.4146341463414633,0.057638948085802034,582,Did you check the dimensions when you ordered this bike online?
167,13,25,85,123,1.4146341463414633,0.06100892066257354,582,"Miss you, too!"
170,6,38,77,121,1.4132231404958677,0.053357546355819276,582,I miss you.
170,8,34,79,121,1.4132231404958677,0.05587942239122837,582,"I thought we were going on a LONG bike ride, not a LONG BIKE ride!"
170,12,26,83,121,1.4132231404958677,0.060609191003552734,582,We used to be so close.
170,9,32,80,121,1.4132231404958677,0.05709860675716414,582,Can you let the dog out when you get home?
174,13,23,83,119,1.411764705882353,0.062484026964317756,582,You're good up there but I just ran my tenth red light.
174,15,19,85,119,1.411764705882353,0.06472336001995022,582,Call me when you get home
176,10,28,80,118,1.4067796610169492,0.059254737184754325,582,"It's not you, it's me. I just feel like we're in different places right now."
176,6,36,76,118,1.4067796610169492,0.05414485822548117,582,I just thought we needed some space.
178,7,33,76,116,1.4051724137931034,0.05608203494932473,582,Turn left!!!
179,12,22,80,114,1.4035087719298245,0.06319066237554428,582,"I swear to God, Karen, one more wheelie and we're getting a divorce"
180,6,21,55,82,1.4024390243902438,0.06910569105691057,582,Pothole in 10 seconds.
181,13,19,81,113,1.3982300884955752,0.06476133248096999,582,Can you imagine doing this sort of thing before cell phones?
182,12,20,79,111,1.3963963963963963,0.06434866033334363,582,"Well, it was green when I went through!"
182,10,24,77,111,1.3963963963963963,0.06175070654734005,582,Please stop calling to say you miss me.
182,8,28,75,111,1.3963963963963963,0.05903854191539098,582,I feel confident we can beat that train across the tracks.
182,10,24,77,111,1.3963963963963963,0.06175070654734005,582,"Tunnel coming up, I'll call you back."
182,13,18,80,111,1.3963963963963963,0.06560907140400782,582,You seem more distant lately.
182,10,24,77,111,1.3963963963963963,0.06175070654734005,582,I think it's time that we seriously confront our intimacy issues.
188,4,35,70,109,1.3944954128440368,0.0537710576754452,582,"God, how I hate back seat drivers!"
188,10,23,76,109,1.3944954128440368,0.06253554697434979,582,"Yes, I'm married, but we're separated...."
188,10,23,76,109,1.3944954128440368,0.06253554697434979,582,"Yes, I'll accept a long-distance call."
191,8,23,68,99,1.393939393939394,0.06391698294473333,582,Your pace or mine?
192,12,18,77,107,1.3925233644859814,0.06607227590877691,582,I'll text you when I get there.
192,10,22,75,107,1.3925233644859814,0.06334725058954986,582,Rubber bike? You bought a rubber damn tandem bike?
194,2,37,67,106,1.3867924528301887,0.051169177880401574,582,This is not what I meant by a trial separation.
194,7,27,72,106,1.3867924528301887,0.059302254270322485,582,No U-tuns OK?
194,8,25,73,106,1.3867924528301887,0.06079845294790931,582,Okay I'll meet you there.
194,10,21,75,106,1.3867924528301887,0.06368548437040786,582,I just feel like you've always been holding me back.
194,6,29,71,106,1.3867924528301887,0.0577673163841356,582,Watch out for hills where I go up and you go down.
194,12,17,77,106,1.3867924528301887,0.06644719676651369,582,"Actually, I don't think this is bringing us closer together."
194,7,27,72,106,1.3867924528301887,0.059302254270322485,582,Sorry about that. I had a chili for dinner last night.
194,9,23,74,106,1.3867924528301887,0.06225870541680339,582,"You're ""out of area."""
194,12,17,77,106,1.3867924528301887,0.06644719676651369,582,"Who's calling, please?"
194,14,13,79,106,1.3867924528301887,0.06909861790775636,582,"Yes, I still love you."""
204,9,22,73,104,1.3846153846153846,0.06307364424345695,582,That you think this is romantic is precisely the problem.
204,7,26,71,104,1.3846153846153846,0.06004058297000414,582,All right. No more going through yellow lights.
204,7,26,71,104,1.3846153846153846,0.06004058297000414,582,It isn't you. I just feel we're no longer in tandem.
204,9,22,73,104,1.3846153846153846,0.06307364424345695,582,Last one home makes dinner!
204,11,18,75,104,1.3846153846153846,0.0659673979547654,582,This isn't what I meant when I suggested longer bike rides.
204,8,24,72,104,1.3846153846153846,0.06157579151553036,582,"Roger that, no more bean soup."
204,6,28,70,104,1.3846153846153846,0.058465075951304825,582,"Talk lower, I can still hear you."
204,13,14,77,104,1.3846153846153846,0.06873943982674434,582,What time will you be home?
212,7,25,70,102,1.3823529411764706,0.060804350377756396,582,Let me know when we've finished crossing the finish line.
212,6,27,69,102,1.3823529411764706,0.0591864170574302,582,"Honey, the stretched limos were all booked."
212,11,17,74,102,1.3823529411764706,0.06688585252443573,582,Is this what the couples counselor meant by taking time together and apart?
212,10,19,73,102,1.3823529411764706,0.06541850049608035,582,I am going to try to beat the light.
216,7,7,41,55,1.3818181818181818,0.09531415040069051,582,Are you even pedaling?
217,8,22,70,100,1.38,0.06321360293449185,582,Worst rideshare ever.
217,8,22,70,100,1.38,0.06321360293449185,582,I miss the old days when you rode on my handlebars.
217,13,12,75,100,1.38,0.07075352009660442,582,Have you smelled it yet?
217,5,28,67,100,1.38,0.058222839074533204,582,"The marriage counselor was right, honey. Distance does help."
221,8,21,70,99,1.3737373737373737,0.06354123768053102,582,Mostly fine with a few clouds. How is it there?
221,4,29,66,99,1.3737373737373737,0.056682595501882704,582,"Wide turns. Remember, wide turns."
221,5,27,67,99,1.3737373737373737,0.05847272608760407,582,I'm starting to lose you.
224,10,16,71,97,1.3711340206185567,0.06766793356534438,582,You never look at me anymore.
224,7,22,68,97,1.3711340206185567,0.06272654411089969,582,I'll put the coffee on and wait for you
224,9,18,70,97,1.3711340206185567,0.0660618846287438,582,"The millennial tandem. No interaction needed, cell phones not included."
224,8,20,69,97,1.3711340206185567,0.06441580526857558,582,What do you mean we need to make a u-turn?
224,9,18,70,97,1.3711340206185567,0.0660618846287438,582,Sorry. It was green when I went through it.
229,8,19,68,95,1.368421052631579,0.06532309497112299,582,"I can't talk now, I think I'm being followed."
229,8,19,68,95,1.368421052631579,0.06532309497112299,582,Is this what you meant by separate but equal?
231,8,18,67,93,1.3655913978494623,0.06626505886446611,582,I may lose you at this next intersection.
231,7,20,66,93,1.3655913978494623,0.06447715824704568,582,Thank God I just missed that truck. Oh . . .
231,8,18,67,93,1.3655913978494623,0.06626505886446611,582,So it's an extended metaphor.
234,6,21,65,92,1.358695652173913,0.06293794815147712,582,I'll meet you at the corner.
234,8,17,67,92,1.358695652173913,0.06662558370473583,582,I'm enjoying this time together.
234,8,17,67,92,1.358695652173913,0.06662558370473583,582,It's an Einstein thing. What time do you have?
234,8,17,67,92,1.358695652173913,0.06662558370473583,582,Pedal faster. You're falling behind.
234,3,27,62,92,1.358695652173913,0.056960606455689296,582,Am I going too fast?
234,8,17,67,92,1.358695652173913,0.06662558370473583,582,"""For the thousandth time, yes, the doctor said ""long bike rides'""."
234,8,17,67,92,1.358695652173913,0.06662558370473583,582,"No, I don't want to take another long bike ride tomorrow."
234,5,23,64,92,1.358695652173913,0.06101060378556052,582,I can understand if you need more space.
234,6,21,65,92,1.358695652173913,0.06293794815147712,582,I think we're ready for two bikes.
234,4,25,63,92,1.358695652173913,0.059020354379140105,582,You said you wanted to go for a long bike ride.
234,11,11,70,92,1.358695652173913,0.07180280658661518,582,Text me when you arrive.
234,6,21,65,92,1.358695652173913,0.06293794815147712,582,"Can we not run yellow lights, please?"
234,5,23,64,92,1.358695652173913,0.06101060378556052,582,"What do you mean, 'hairpin turn ahead?'"
234,10,13,69,92,1.358695652173913,0.07011955141382108,582,I've been meaning to tell you I need more space.
248,9,14,67,90,1.3555555555555556,0.06943882623965394,582,A bicycle built for tweets
248,8,16,66,90,1.3555555555555556,0.06761702965528377,582,This wasn't what I envisioned when you said a long bike ride.......
248,10,12,68,90,1.3555555555555556,0.07121403288452481,582,I wish you would reconsider the restraining order.
248,6,20,64,90,1.3555555555555556,0.06381760665465971,582,Does the bicycle make my butt look smaller?
248,7,18,65,90,1.3555555555555556,0.06574477020468014,582,"Hey, did you stop peddling?"
248,8,16,66,90,1.3555555555555556,0.06761702965528377,582,I'm sensing we're drifting farther apart.
248,8,16,66,90,1.3555555555555556,0.06761702965528377,582,"Sorry - I thought ""the limo of bicycles"" meant luxury."
248,8,16,66,90,1.3555555555555556,0.06761702965528377,582,Did you fart?
248,8,16,66,90,1.3555555555555556,0.06761702965528377,582,It's a bicycle built for too far.
257,11,9,68,88,1.3522727272727273,0.07413692309896043,582,"I know the therapist said to balance being alone and in tandem, but this is ridiculous"
257,8,15,65,88,1.3522727272727273,0.06864826514209987,582,But we ARE doing an activity together right now and this IS talking.
257,5,21,62,88,1.3522727272727273,0.06268082041150161,582,The roaming charges are going to kill us.
257,7,17,64,88,1.3522727272727273,0.06671844787737748,582,Where are you?
257,7,17,64,88,1.3522727272727273,0.06671844787737748,582,You should of thought of that before we headed to Lombard Street.
257,3,25,60,88,1.3522727272727273,0.05836453724438752,582,"I comply with the restraining order, you should comply with the pedaling order."
257,6,19,63,88,1.3522727272727273,0.06473112286460529,582,Maybe I'm getting ahead of myself
257,2,27,59,88,1.3522727272727273,0.05608195955829101,582,"About 75 degrees, slight wind. How is it back there?"
257,10,11,67,88,1.3522727272727273,0.07235364777761702,582,"You know, this is the closest I've felt to you since we got married"
257,5,21,62,88,1.3522727272727273,0.06268082041150161,582,"Apparently, the bar is retractable, in case we decide to reconcile."
257,8,15,65,88,1.3522727272727273,0.06864826514209987,582,It still looks fat
268,8,14,64,86,1.3488372093023255,0.0697218273136729,582,I love it when we spend quality time together.
268,7,16,63,86,1.3488372093023255,0.06773134719419151,582,I think this cartoon is Somewhat Funny. How are you voting?
268,5,20,61,86,1.3488372093023255,0.063563667061499,582,We're In a long distance relationship
268,6,18,62,86,1.3488372093023255,0.06568057232943851,582,Could you please take your hand off the brake?
268,2,26,58,86,1.3488372093023255,0.05674104631263475,582,I need a bathrom. Can you get home by yourself?
268,5,20,61,86,1.3488372093023255,0.063563667061499,582,"Remember, when you cross the border -- wait!"
274,4,20,57,81,1.345679012345679,0.06373288641550769,582,Stan and Mary finally admitted to themselves that a long distance relationship just worked better for them.
275,4,21,59,84,1.3452380952380953,0.06221676526783049,582,What does the manual say about u-turns?
275,7,15,62,84,1.3452380952380953,0.06878598024544619,582,I told you this would be a long bike ride.
277,6,16,60,82,1.3414634146341464,0.06769645526719131,582,"Well, you're the one who wanted the separation agreement."
277,6,16,60,82,1.3414634146341464,0.06769645526719131,582,"Yes, yes, I'm sure. Whichever way I turn, you turn the opposite. Just like a fire truck."
277,6,16,60,82,1.3414634146341464,0.06769645526719131,582,You'll need sunglasses in a second.
277,6,16,60,82,1.3414634146341464,0.06769645526719131,582,"Remember, if I turn right, you steer LEFT."
277,6,16,60,82,1.3414634146341464,0.06769645526719131,582,At the corner this time let's both turn left.
277,6,16,60,82,1.3414634146341464,0.06769645526719131,582,"When you said the estimated time of arrival is 3:05 pm, did you mean yours or mine?"
277,7,14,61,82,1.3414634146341464,0.06988507836437738,582,Do not-- I repeat --DO NOT go through any yellow lights!
277,6,16,60,82,1.3414634146341464,0.06769645526719131,582,These new Tandems are great for couples who tried separate beds but wanted something more.
285,5,18,60,83,1.3373493975903614,0.06477227550224965,582,"Daisy? Daisy? Is that really you? I'm half crazy, but I think we need a crew. We won't win any medals. At least we both have peddles. You're a block behind, but that is just fine on this cycle built for two."
286,5,17,59,81,1.3333333333333333,0.06573421981221796,582,You seem distant.
286,6,15,60,81,1.3333333333333333,0.06804138174397717,582,Do you want my estimated time of arrival or yours?
286,5,17,59,81,1.3333333333333333,0.06573421981221796,582,"Let's use the drive through for lunch, you pay, I'll pick-up."
286,7,13,61,81,1.3333333333333333,0.07027283689263066,582,You seem a little distant lately.
286,4,19,58,81,1.3333333333333333,0.06334307917217434,582,These roaming charges are killing me.
286,5,17,59,81,1.3333333333333333,0.06573421981221796,582,Let's pop a wheelie.
286,7,13,61,81,1.3333333333333333,0.07027283689263066,582,I'll give you a call when we get there.
293,5,16,58,79,1.3291139240506329,0.06673524301754483,582,Wait. You're getting ahead of me.
293,6,14,59,79,1.3291139240506329,0.06912425482733159,582,These helmets really make us look stupid.
293,7,12,60,79,1.3291139240506329,0.07143341340197165,582,"No, I miss you more."
293,4,18,57,79,1.3291139240506329,0.06425747206191397,582,Yeah...this isn't what I meant by spending time apart.
297,9,7,61,77,1.3246753246753247,0.07720678760627636,582,You said this would bring us together
297,7,11,59,77,1.3246753246753247,0.07264544757356925,582,I told you never to call me at this number.
297,4,17,56,77,1.3246753246753247,0.06520790254401293,582,What do you mean you peed already?
