caption,funny,somewhat_funny,unfunny,count,score,precision,rank
This commute is killing me.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
At least we are on morphine this time.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
Let's go back to your over-reliance on similes...,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
NOT to worry the train is NEVER on time!,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
I remember when rail transport didn't cost an arm and a leg.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
"Well, Mr. Brenner, our time is just about up.",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
I never said your fear of trains was irrational.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
I told you there was a light at the end of the tunnel.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Living on the D line has its drawbacks.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
I see our time is up.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
This should finally get us past our insurance deductibles.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
I'm afraid I'm still going to have to bill you for the full hour.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
"As I've said before, the only way to deal with a phobia is to confront it head on.",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
I think one more session and your fear of the subways will be gone.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
This is the part of the therapy where you face your fears.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
"This re-enactment may help the jury, but where will it land us?",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
I'd like to step out of your nightmare for just a moment.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Oh good its the D train!,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Maybe now we'll meet our deductible.,0.0,5.0,1.0,6.0,1.8333333333333333,0.18257418583505536,52
"I feel your pain, Charlie.",2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
"Once again, it looks like our time is up.",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
Time's up. Now if you excuse me I have another patient waiting on track 9.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
Breakthroughs are always painful.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
When you said a little R&R I didn't think you meant railroad.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Tell me about your childhood very quickly.,0.0,5.0,1.0,6.0,1.8333333333333333,0.18257418583505536,52
"You know, I'm not totally sold on this online therapy.",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
I spy with my little eye something beginning with D.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
I know a really great place to be on life support.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
"So, are you still against Ride Share ?",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
"Well, I see we're about out of time.",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
That blast of air before impact is quite refreshing.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
"What, specifically, triggers your irrational sense of impending doom?",2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
I'm afraid our time is up.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Does the train seem to be smiling?,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
"Relax, we've met the deductible.",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
"Well, our time's almost up.",2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
It appears our time is up.,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
How's your arm?,1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
"Well, that's about it for this week.",2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
I’ll be damned if we’re denied Worker’s Comp this time!,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
I'll think twice before the next time I compliment someone's caboose.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Do you ever feel your life is more important than your squished penny collection?,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Looks like our time is up for today.,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Do you think this will fulfill our family deductible?,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
"So, in your dream you have us sitting on a subway track with the 7:14 express headed our way. I can't be sure, but I interpret the dream as a dramatic, yet relevant expression of your fears concerning your last check bouncing.""",1.0,3.0,2.0,6.0,1.8333333333333333,0.30731814857642953,52
yes it seems dangerous but statistically the likely hood of being hit by a train twice is zero,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
Are you sure this makes us stronger?,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
THIS will get us a settlement!,2.0,1.0,3.0,6.0,1.8333333333333333,0.4013864859597431,52
It looks like our hour is up.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
I figure this is safer than out in front like last time.,2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
I think we can safely cross this off our bucket list.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
This should help us meet our deductible.,2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
I really feel that we're close to a breakthrough.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
So in that dream...did the train back up?,2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
I forgot our safe word.,0.0,4.0,1.0,5.0,1.8,0.22360679774997896,108
There's that screeching sound again.,0.0,4.0,1.0,5.0,1.8,0.22360679774997896,108
"Sure, brake testing is dangerous but you can't get better health benefits.",0.0,4.0,1.0,5.0,1.8,0.22360679774997896,108
"If this doesn't go viral, I give up.",1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
I definitely thought they said brains.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
I can't tell if I'm coming or going.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
"Sometimes, I really wonder if we're on the right track...",2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
"Whatever you do, don't touch the third rail.",2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
I love this movie.,2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
"Funny thing, I never even saw it coming!",0.0,4.0,1.0,5.0,1.8,0.22360679774997896,108
Never let a suicidal patient pick the meeting places.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
Got a penny?,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
Do you ever get the feeling your life is just one giant metaphor?,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
Let's just hope insurance won't be denied for a pre-existing condition.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
He said this is the only option our health plan covers.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
Time's almost up.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
I liked it better when we lived on the wrong side of the tracks.,2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
"In London they say, ""Mind the gap."" In New York they don't say nothin'.",1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
Has it never dawned on you that maybe we're both crazy?,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
"Looks like our time's up for the week, Jerry.",1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
I'm thinking our time is up for today.,2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
"If we don't reach our deductible this time, I give up.",1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
"If I was able, I'd have on clean underwear.",0.0,4.0,1.0,5.0,1.8,0.22360679774997896,108
You're afraid? Good! Use that emotion!,2.0,0.0,3.0,5.0,1.8,0.4898979485566357,108
Your time's up.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
Let's not forget what happened the last time our session ran late.,0.0,4.0,1.0,5.0,1.8,0.22360679774997896,108
You're positive Guinness has a record for this?!,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
I'm afraid our time is almost up.,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
So ya think I have loco-motives?,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
New York's bad infrastructure is really affecting my quality of death,1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
"Unfortunately, your hour is up again.",1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
"On the other hand, we've already met our deductible.",1.0,2.0,2.0,5.0,1.8,0.37416573867739417,108
"Next, we'll confront your fear of falling.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
"As your therapist, I want to feel your pain, but we may have crossed some boundaries here.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
"To discourage patients from going over time. Which once again, you have.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
I can see why you're $400 an hour.,1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
Death: Take 2,0.0,3.0,1.0,4.0,1.75,0.2886751345948129,146
Parallel universes merging? Never thought about it. Why?,1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
Relax; it's only an Escher drawing.,1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
It's called therapy: I'm replacing your unreasonable fear of trains with a very reasonable fear of trains.,0.0,3.0,1.0,4.0,1.75,0.2886751345948129,146
I promise - This time we'll meet our deductible.,1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
"You're right, Doc. I'm probably not a hypochondriac.",1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
Wasn't I fortunate to find a shrink with a similar Death Wish?!,0.0,3.0,1.0,4.0,1.75,0.2886751345948129,146
Can you scratch my left shoulder?,0.0,3.0,1.0,4.0,1.75,0.2886751345948129,146
I thought you said our seats were in the back of the train.,1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
What kind of doctor are you again?,1.0,1.0,2.0,4.0,1.75,0.478713553878169,146
"So I said, ""No way am I paying a copay on my health insurance. You have not seen the last of James Arbuckle!""",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Rent in Manhattan costs an arm and a leg.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"So the 65"" 4K Blu-ray Super Ultra HD TV wasn't enough for you. You just had to go 3D.",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Stick us in front of a fast moving train once –well shame on them! Stick us here twice….,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I've always been attracted to the wrong side of the tracks,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
I'm 99% sure it's traveling away from us this time.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Let's continue to explore this sense of impending doom you have.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
This is what we get for enrolling in Medicare Part D?,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
"Lets explore your ""impending sense of doom""... again.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I hope you see now how your fear of being killed by a train was simply an irrational neurotic obsession.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Thank goodness, this time it's a local and not the express.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I haven't met my deductible yet.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I'm trying to live more in the moment.,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
These New York Yankee super saver seats are not half bad,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
I don't think your train aversion therapy is working.,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
"Location, Location. . .",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
At least we have a better sense of how the Republican party feels.,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Do you ever feel like we're pressing our luck?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
They say this is the fastest track to the VA hospital.,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
I don't understand why so few people are showing up to our support group,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Next, I'd like you to help me with my constant sense of foreboding.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I think we have more pressing issues.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Great session, Bob. But unfortunately, our time is up.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Doctor, my nightmares are getting more & more realistic.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Yeah, well you were so sure you knew the schedule the last time.",0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
"Sure it's a bit dangerous, but it's rent controlled.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Perhaps reenactment is not the key to insight after all,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I told you there's no Superman!,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
This is easy money. Let's get hit again and sue.,0.0,2.0,1.0,3.0,1.6666666666666667,0.40824829046386296,160
"Again, sometimes a train is just a train.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Do you still want a second opinion?,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
My attorney asked for more substantial injuries.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Well, I guess there are worse things that could happen.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
These seats cost an arm and a leg!,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
It's the 3rd rail that'll kill ya.,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
"In an overreaching effort to fully empathize, Bob's therapist bandaged up and relocated their session to the scene of the accident.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"You're physically on track, but it's the mental aspect that worries me.",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Stop worrying about the future,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
The things we go through for a little Oxycontin.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Maybe we'll finally meet our deductible.,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
"Wow, the cow-catcher does make a difference!",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Call it a hunch, but I think our doctor might not have the proper training.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
The ONE time the D is on time!,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Would you mind switching seats?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Just to reiterate, I strongly disagree 'the third time's the charm'.",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Hold on to that train of thought again.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
...and THAT'S when it hit me,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
"Eminent domain? Nonsense, this will always be our home.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"As crash dummies go, I think we went above and beyond the call of duty.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Sometimes a train going through a tunnel is just a train going through a tunnel, you know.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
You picked the one day the D train is running?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"""Getting through the alphabet is going to be tougher than we thought"".",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Our ambulance chaser will be here momentarily on E.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Okay, this time I bet he stops.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I guess this is the end of the line.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I'm telling you based on the law of averages it will never happen again.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Switching Trains is not the answer.,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Do you ever feel like you're on the wrong track?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Don't worry, it's about to tip over.",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Do you ever feel like you are an accident waiting to happen?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"I can't shake this feeling of dread, again.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
You say you had concerns continuing after our first session. Let's explore that.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Be careful...don't touch the third rail,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Well, time is up for our session. I think we've made a real breakthrough with your phobia!",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
"I know office space is spendy Doc, but I thought you were kidding about costing an arm and a leg!",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
They say lightning never strikes twice.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I believe the term is 'to miss the boat' actually,1.0,0.0,2.0,3.0,1.6666666666666667,0.6666666666666666,160
It's tough being an establishment Republican this year.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Who said there's no affordable housing.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Perhaps we’re using an old timetable.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Doc, sorry to drag you into this recurring nightmare of mine.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
And what do you think is the cause of this fear?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
This shouldn't be too bad...as long as one of us is dreaming.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
This last treatment should finally put and end to your fear of trains,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
You're sure he said our recovery needs to get back on 'tracks'--with an 's'?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I think I'd like to get a second opinion on this 'Impact Therapy'...,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
This is the only way your insurance will cover our sessions.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
It's still better treatment than the VA Hospital.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"We've been over this a thousand times Mr. Withersby - no train, no pain, no gain.",0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
We'll be downtown in no time.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I'm beginning to understand your fear of trains,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"On the bright side, I never saved for retirement.",0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
I'm not too bad. How about yourself?,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
Tell me again--how this will make us rich.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
You'll get used to the noise.,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
Are you sure this is the train that goes to the hospital?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I must admit that this immersion therapy is curing my phobia of trains. Now I'm just afraid of doctors.,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
Doc said I'm right on track.,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
You know Frank. This didn't work out too well the first time so explain to me why we're doing it again.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
YouTube fame awaits!,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
This time remember! We go on 3!,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
I'm protesting the quality of the tissue in the onboard restrooms. What's your beef?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Trust me, this time the video will go viral.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Can we please just fake a slip in a supermarket next time?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"Now, this time, what are you going to do differently?",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
2nd time is a charm,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I like to imagine that it could have been worse.,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,160
You were right. The chaise was better over there.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Time's up.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"I keep telling you, my methods are unorthodox.",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I wonder what's keeping Superman?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Still you got to love the convenience.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
"You're sure that's the back of the train, right?",1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
... and how does that make you feel,0.0,4.0,2.0,6.0,1.6666666666666667,0.21081851067789187,160
I see you took the early retirement package for crash test dummies as well,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
I'm feeling good vibrations here.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
Let's see Disability deny this one.,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,160
