rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
223,13,40,88,141,1.4680851063829787,0.05563776997469444,550,I'm starting the music again... you're luck's bound to change.
223,15,36,90,141,1.4680851063829787,0.057429919841006635,550,"Well Jenkins, it's time for you to move up."
223,22,22,97,141,1.4680851063829787,0.06330415113640239,550,"Let the record reflect that in attendance today are Sleepy, Sneezy, Happy, Bashful, Grumpy, Doc, Dopey, and Marvin Feldman of the United Mineworkers Union."
230,15,35,89,139,1.4676258992805755,0.05803417632091575,550,Questions? You in the back
231,12,40,85,137,1.467153284671533,0.05584271340138374,550,Looks like we've come to the end of line Jenkins
231,10,44,83,137,1.467153284671533,0.05388621554829707,550,It appears that we have a number of new openings.
231,18,28,91,137,1.467153284671533,0.06133891001447395,550,What are you waiting for? You're fired too!
231,9,46,82,137,1.467153284671533,0.052880828465160776,550,Are you willing to travel?
231,16,32,89,137,1.467153284671533,0.05956322244348591,550,"Yes ... you, in the back."
231,19,26,92,137,1.467153284671533,0.06220774942657473,550,I'm afraid you're sitting in an exit row.
231,15,34,88,137,1.467153284671533,0.0586552236454385,550,I can't be within 10 feet of someone outside my tax bracket
231,14,36,87,137,1.467153284671533,0.05773294600088093,550,Welcome to Amtrak Headquarters.
231,9,46,82,137,1.467153284671533,0.052880828465160776,550,I think you can move up in this company.
231,15,34,88,137,1.467153284671533,0.0586552236454385,550,"""Have a seat anywhere"" was a test."
231,14,36,87,137,1.467153284671533,0.05773294600088093,550,I only called for the chairs of the departments
242,12,42,88,142,1.4647887323943662,0.05443287564838096,550,It's a better turnout than I expected.
243,14,35,87,136,1.463235294117647,0.05802494414713577,550,"When corporate told us to get rid of the ladder, we had to improvise."
243,10,43,83,136,1.463235294117647,0.05414022807288193,550,"And what, may I ask, distinguishes you from the other seven applicants?"
243,12,39,85,136,1.463235294117647,0.056116211735388465,550,But there is a lot of opportunity for advancement.
243,16,31,89,136,1.463235294117647,0.059872857515117006,550,"I'm sorry, but that's what happens when you book your meetings through Stubhub."
247,17,28,90,135,1.4592592592592593,0.06109645199995817,550,I once sat where you are now...I SAID I ONCE SAT WHERE YOU ARE NOW.
247,19,24,92,135,1.4592592592592593,0.06287998955160758,550,...and I hope you are more successful on this mission than 001 through 007 have been.
247,12,38,85,135,1.4592592592592593,0.05639135438536191,550,"So, what makes you think you're next in line for the job?"
247,17,28,90,135,1.4592592592592593,0.06109645199995817,550,"Mitt, believe me, I'm still seriously considering you for a Cabinet position."
247,14,34,87,135,1.4592592592592593,0.05831896336906686,550,"To be honest, you weren't my first choice for the position."
247,12,38,85,135,1.4592592592592593,0.05639135438536191,550,Well I guess now I have no choice but to promote you
247,9,44,82,135,1.4592592592592593,0.05336955959041488,550,Thank you for waiting. We'll let you know when there's a vacancy.
247,13,36,86,135,1.4592592592592593,0.05736325626155665,550,"I once sat where you are, and look where I am today!"
247,17,28,90,135,1.4592592592592593,0.06109645199995817,550,Next
247,12,38,85,135,1.4592592592592593,0.05639135438536191,550,There is only one opening but your chances look good!
257,13,35,86,134,1.455223880597015,0.05764976898254179,550,How long have you been sitting there?
257,11,39,84,134,1.455223880597015,0.05566914910857128,550,This company has always thrived on its linear thinking.
257,13,35,86,134,1.455223880597015,0.05764976898254179,550,We're looking for someone with a little more ambition.
257,18,25,91,134,1.455223880597015,0.062326560284606404,550,So have long have you wanted to work at the DMV?
261,14,33,88,135,1.451851851851852,0.0582768203092196,550,I'll be with you soon. Your visit is important to me.
261,14,33,88,135,1.451851851851852,0.0582768203092196,550,Please stow your personal item under the seat in front of you.
261,8,45,82,135,1.451851851851852,0.05227655180166161,550,There is a back office position I think you'd be perfect for.
264,14,32,87,133,1.4511278195488722,0.05891299605603745,550,It's an assertiveness test. You failed.
264,11,38,84,133,1.4511278195488722,0.055937264901320005,550,And obviously there's plenty of opportunity for advancement.
264,10,40,83,133,1.4511278195488722,0.054909529574452755,550,Where do you see yourself in three chairs?
264,13,34,86,133,1.4511278195488722,0.05793806984829524,550,You've seemed very distant lately.
268,15,29,87,131,1.450381679389313,0.060545320332887925,550,I'd like to introduce you to our several Department Chairs.
268,14,31,86,131,1.450381679389313,0.05956757509010847,550,"Well, our application did say you should apply on line."
268,14,31,86,131,1.450381679389313,0.05956757509010847,550,"Harvard. Let me guess, competitive rowing?"
268,13,33,85,131,1.450381679389313,0.0585735109927637,550,"My staff claims I'm compulsive and distant, but I don't see it."
268,13,33,85,131,1.450381679389313,0.0585735109927637,550,And the opportunities for advancement are almost unlimited.
268,10,39,82,131,1.450381679389313,0.055484563202124144,550,The first seven have asked for a raise. Why are you here?
268,9,41,81,131,1.450381679389313,0.054415962195243854,550,Believe me! Nobody will ever take a back seat to you.
268,14,31,86,131,1.450381679389313,0.05956757509010847,550,I'm farsighted.
268,15,29,87,131,1.450381679389313,0.060545320332887925,550,Let me introduce you to the committee chairs.
268,10,39,82,131,1.450381679389313,0.055484563202124144,550,"So, if I hire you, where do you see yourself sitting in five years?"
268,14,31,86,131,1.450381679389313,0.05956757509010847,550,We'll feel a lot closer once Kevin Bacon gets here.
268,16,27,88,131,1.450381679389313,0.061507524956775105,550,Now would you like to pay for a meeting upgrade?
268,15,29,87,131,1.450381679389313,0.060545320332887925,550,It seems that you have taken a back seat to no one.
268,8,43,80,131,1.450381679389313,0.05332595174526102,550,"The good news is, there's no one ahead of you!"
268,12,35,84,131,1.450381679389313,0.05756228259827011,550,"Tim, you a have plenty of room for advancement"
268,9,41,81,131,1.450381679389313,0.054415962195243854,550,Welcome to your first day at Amtrak.
268,14,31,86,131,1.450381679389313,0.05956757509010847,550,We're looking for someone to really take the lead on this thing.
285,12,36,86,134,1.4477611940298507,0.056620062384119686,550,"Welcome, Hadley. You're the first one here for my lecture on assertiveness."
