rank,caption,score,precision,count,unfunny,somewhat_funny,funny,contest
90,Company bylaws were written in 1640.,1.554655870445344,0.04499434840639044,247.0,141.0,75.0,31.0,583
91,He should have gone into bonds.,1.5540983606557377,0.04298972741948977,305.0,184.0,73.0,48.0,583
92,He forgot his PIN for the tenth time.,1.5517241379310345,0.05947651141607015,145.0,84.0,42.0,19.0,583
93,"He did well in bonds but, he has always had trouble with stocks.",1.5506756756756757,0.040218121626971116,296.0,167.0,95.0,34.0,583
94,Don't feel sorry for him. He gets to miss this morning's staff meeting.,1.5503355704697988,0.03973577887246362,298.0,167.0,98.0,33.0,583
95,"I don't care what they say, don't put anything in the suggestion box.",1.5494880546075085,0.041666344207983166,293.0,170.0,85.0,38.0,583
96,"Yeah, but that's not so bad. Sara in accounting is fighting a witchcraft charge.",1.545801526717557,0.04604036757831178,262.0,159.0,63.0,40.0,583
97,No wonder he's not answering my emails.,1.5441696113074206,0.040390960811706365,283.0,159.0,94.0,30.0,583
98,"That's actually an alternative to attending staff meetings, and one of the most popular benefits we offer.",1.5438596491228067,0.0422819782300774,285.0,167.0,81.0,37.0,583
99,I heard he demanded a stock option.,1.5425531914893618,0.0429222906192673,282.0,167.0,77.0,38.0,583
100,His family have been pillories of their communities for generations.,1.5343511450381682,0.04479109274221607,262.0,158.0,68.0,36.0,583
100,They say it's healthier than sitting,1.5343511450381682,0.043465528156360726,262.0,154.0,76.0,32.0,583
100,"When the new boss says she'll go medieval on you, she means it.",1.5343511450381682,0.043465528156360726,262.0,154.0,76.0,32.0,583
103,It's the only way to keep him from tweeting.,1.5325670498084292,0.045578635629931516,261.0,160.0,63.0,38.0,583
104,He lost the Salem account.,1.5321888412017168,0.04750871018551961,233.0,141.0,60.0,32.0,583
105,Office fridge thief. Got off easy.,1.53125,0.04247079446340675,256.0,147.0,82.0,27.0,583
106,"Oh, yeah; and NEVER park in the boss's spot!",1.5310077519379846,0.04114532614537851,258.0,145.0,89.0,24.0,583
107,"Corporate is watching too much Game of Thrones, if you ask me.",1.5296442687747036,0.045333680009446736,253.0,153.0,66.0,34.0,583
108,No bonds. Just stocks.,1.528,0.045044199623022654,250.0,150.0,68.0,32.0,583
109,"Oh, that's just Fred. He's posing for a stock photo.",1.5261044176706828,0.04298133037799837,249.0,144.0,79.0,26.0,583
110,We treat everyone the same here. Except Larry.,1.524590163934426,0.04661742765781322,244.0,150.0,60.0,34.0,583
111,We're moving more clients into stocks.,1.5228215767634854,0.04669663160567429,241.0,148.0,60.0,33.0,583
111,"Ted, it's been two weeks. Just pay for the locksmith.",1.5228215767634854,0.0459501807405953,241.0,146.0,64.0,31.0,583
113,Now I'm glad I declined the stock options.,1.5210084033613445,0.045620713241991656,238.0,143.0,66.0,29.0,583
114,"He was the sales rep for the Salem, Massachusetts region.",1.5191489361702128,0.04645338013976008,235.0,143.0,62.0,30.0,583
114,Our customer retention is among the best in the business.,1.5191489361702128,0.04566372770741175,235.0,141.0,66.0,28.0,583
114,He asked the new boss when she's due. She isn't pregnant.,1.5191489361702128,0.04722983193577413,235.0,145.0,58.0,32.0,583
117,"That said, hardly anyone checks email during meetings anymore.",1.5172413793103448,0.04361172184724753,232.0,134.0,76.0,22.0,583
117,We can now safely leave lunch in the fridge.,1.5172413793103448,0.044459198015193394,232.0,136.0,72.0,24.0,583
119,"Honestly, what's more painful? The confinement or the endless litany of ""stocks and bonds"" puns.",1.5111111111111108,0.04718719522601509,225.0,138.0,59.0,28.0,583
120,He thought he was on mute during a conference call.,1.509090909090909,0.04712176937973933,220.0,134.0,60.0,26.0,583
121,The stock options used to be better.,1.509009009009009,0.04723878310201174,222.0,136.0,59.0,27.0,583
122,There really is a penalty for early withdrawal.,1.5069767441860464,0.051438666626735866,215.0,140.0,41.0,34.0,583
122,He was caught being ethical,1.5069767441860464,0.050155059475116,215.0,137.0,47.0,31.0,583
124,"Looks like, ""Mr. Always Leaves the Coffee Pot Empty"" finally got what he had coming.",1.5069124423963134,0.04715846830417435,217.0,132.0,60.0,25.0,583
125,He'll be glue-sticked and feathered at noon.,1.5068493150684932,0.04683876252714519,219.0,133.0,61.0,25.0,583
126,New stock boy?,1.5027932960893855,0.049079341131903216,179.0,105.0,58.0,16.0,583
127,He doesn't use the oxford comma.,1.5023923444976075,0.048970070551336654,209.0,130.0,53.0,26.0,583
128,This area is stocks. Next door is bonds.,1.5,0.047053860946565135,206.0,124.0,61.0,21.0,583
128,Whaddya think ... Couples Therapy or Anger Management ???,1.5,0.050920952516250194,206.0,132.0,45.0,29.0,583
128,I have a hunch the audit isn't going so well.,1.5,0.04902555066055299,206.0,128.0,53.0,25.0,583
128,"It may be harsh, but missing pens and paper clips are down 40%",1.5,0.06261149037441738,114.0,68.0,35.0,11.0,583
132,"Notice how it's never upper management, no matter what they've done.",1.4975609756097559,0.0487158826127819,205.0,127.0,54.0,24.0,583
133,Removed a mattress tag.,1.495049504950495,0.05073108427582792,202.0,129.0,46.0,27.0,583
133,He IS the Ombudsman...,1.495049504950495,0.05024325083622825,202.0,128.0,48.0,26.0,583
135,He thought the Suggestion Box was anonymous,1.4939759036144578,0.052500100281068524,166.0,101.0,48.0,17.0,583
136,There actually are stupid questions.,1.4923857868020305,0.04914017214241455,197.0,122.0,53.0,22.0,583
137,He chose it over the self-assessment.,1.4923076923076923,0.050043190845498485,195.0,122.0,50.0,23.0,583
137,We can also put you in bonds.,1.4923076923076923,0.05311807145059229,195.0,128.0,38.0,29.0,583
139,"As you can see, we offer a traditional stock option plan for our employees.",1.4895833333333333,0.05426286095318693,192.0,128.0,34.0,30.0,583
139,Ironic. He was August's Employee of the Month.,1.4895833333333333,0.05168917168759677,192.0,123.0,44.0,25.0,583
139,HR can answer any questions you have about our incentive program.,1.4895833333333333,0.04898043344719207,192.0,118.0,54.0,20.0,583
139,It's our new employee retention strategy.,1.4895833333333333,0.047280760307230524,192.0,115.0,60.0,17.0,583
139,I liked the fish tank better.,1.4895833333333333,0.05062307207311542,192.0,121.0,48.0,23.0,583
139,It can be bought on a ‘no-risk’ basis for teenage time-outs.,1.4895833333333333,0.053757981333099635,192.0,127.0,36.0,29.0,583
145,"I don't know, something about Wells Fargo.",1.4869109947643984,0.05081785711202317,191.0,121.0,47.0,23.0,583
145,...And he kept forwarding cat videos.,1.4869109947643984,0.05189101852384497,191.0,123.0,43.0,25.0,583
147,They caught him counting cards; now he counts people.,1.4867724867724867,0.05493155075037602,189.0,127.0,32.0,30.0,583
147,He just had to ask about our stock options.,1.4867724867724867,0.05010877822171026,189.0,118.0,50.0,21.0,583
147,Never take the stock option if you're planning to quit.,1.4867724867724867,0.04897259513455313,189.0,116.0,54.0,19.0,583
150,The plan is to take the same photo of him for 27 years.,1.4840425531914894,0.04857513732086138,188.0,115.0,55.0,18.0,583
151,"He's ""Bad Employee of the Month"".",1.483695652173913,0.0499319705161994,184.0,114.0,51.0,19.0,583
151,"If this is what's really meant by stocks, I don't want to ask what's meant by ""bonds",1.483695652173913,0.05052324426314269,184.0,115.0,49.0,20.0,583
153,He won't be texting today!,1.4808743169398908,0.05189123063802528,183.0,117.0,44.0,22.0,583
153,They put up the Thanksgiving decorations earlier every year.,1.4808743169398908,0.05359895090633828,183.0,120.0,38.0,25.0,583
153,Just don't mention that the receptionist has no mouth.,1.4808743169398908,0.05415622566831233,183.0,121.0,36.0,26.0,583
156,I heard he asked to exercise his stock options.,1.4775280898876404,0.049246887202944505,178.0,109.0,53.0,16.0,583
156,People are choosing it over Millennial sensitivity training.,1.4775280898876404,0.05531776947661269,178.0,119.0,33.0,26.0,583
156,"Yeah, he went for the stocks option.",1.4775280898876404,0.04859810620909756,178.0,108.0,55.0,15.0,583
156,It may seem harsh Carol but my sandwich clearly had my name on it,1.4775280898876404,0.05176075528288578,178.0,113.0,45.0,20.0,583
156,I'm guessing installation art.,1.4775280898876404,0.04988723154523962,178.0,110.0,51.0,17.0,583
156,"One last thing, don't ever mention the word ""union"".",1.4775280898876404,0.05237037100807671,178.0,114.0,43.0,21.0,583
162,Looks like Steve put fish in the microwave again.,1.4772727272727273,0.0521950297769054,176.0,112.0,44.0,20.0,583
163,I see they've filled the vacancy on the board.,1.4745762711864407,0.0622061271971591,118.0,74.0,32.0,12.0,583
164,I heard the internship here was a little harsh.,1.4709302325581397,0.0511178758873743,172.0,108.0,47.0,17.0,583
165,They're really cracking down on parents that sell Girl Scout cookies at work.,1.4705882352941178,0.060805393772500015,136.0,89.0,30.0,17.0,583
165,"You empty the pot, you make a fresh one. He knew the rules.",1.4705882352941178,0.052885069081219815,170.0,109.0,42.0,19.0,583
165,"I'm running for coffee, Gary. Get you anything?",1.4705882352941178,0.051551947035750605,170.0,107.0,46.0,17.0,583
168,Deregulation really opened some doors for us.,1.4670658682634732,0.05747270387053384,167.0,114.0,28.0,25.0,583
169,Looks like Dave replied all again.,1.4666666666666666,0.05405462002726679,165.0,107.0,39.0,19.0,583
169,"No, he's just really annoying.",1.4666666666666666,0.05405462002726679,165.0,107.0,39.0,19.0,583
169,Wait until you see what they've installed at the Bonds office entrance.,1.4666666666666666,0.05606809642135503,165.0,110.0,33.0,22.0,583
172,Employee of the month.,1.4634146341463414,0.05359320223623877,164.0,106.0,40.0,18.0,583
173,He has a restraining order.,1.4629629629629632,0.05264194782999297,162.0,103.0,43.0,16.0,583
173,It's part of the Robert Mueller collection.,1.4629629629629632,0.0547833768550304,162.0,106.0,37.0,19.0,583
175,"So much for ""There are no stupid ideas"" here.",1.4596273291925466,0.05431232203215506,161.0,105.0,38.0,18.0,583
175,That's why I never put anything in the suggestion box!,1.4596273291925466,0.05359280336921855,161.0,104.0,40.0,17.0,583
177,That reminds me: my student loan payment is due.,1.4591194968553458,0.05182916273764393,159.0,100.0,45.0,14.0,583
177,"On Fridays, the tie is optional.",1.4591194968553458,0.057646804571331124,159.0,108.0,29.0,22.0,583
177,Looks like Jason heated up fish in the microwave again,1.4591194968553458,0.057646804571331124,159.0,108.0,29.0,22.0,583
177,He was voting on a caption contest at his desk.,1.4591194968553458,0.057646804571331124,159.0,108.0,29.0,22.0,583
177,"You know, working in stocks isn't as glamorous as it sounds.",1.4591194968553458,0.055536650867559684,159.0,105.0,35.0,19.0,583
182,That's nothing. Guess where they put the scarlet 'A'?,1.4585987261146496,0.05678699542940949,157.0,105.0,32.0,20.0,583
182,Our brokerage house handles both stocks and bondage.,1.4585987261146496,0.05678699542940949,157.0,105.0,32.0,20.0,583
182,It helps to inhibit whistle blowing,1.4585987261146496,0.05458740603761506,157.0,102.0,38.0,17.0,583
182,I'm guessing a man bun.,1.4585987261146496,0.05820722879983198,157.0,107.0,28.0,22.0,583
182,"That reminds me, on the way back from lunch pick up some rotten fruit.",1.4585987261146496,0.05606338852202628,157.0,104.0,34.0,19.0,583
182,It was a very hostile takeover.,1.4585987261146496,0.05533031913195115,157.0,103.0,36.0,18.0,583
182,At least he's not in a cubicle.,1.4585987261146496,0.05383424171089759,157.0,101.0,40.0,16.0,583
182,It's been more effective than 'Employee of the Month',1.4585987261146496,0.05606338852202628,157.0,104.0,34.0,19.0,583
182,It is best not to wave.,1.4585987261146496,0.05458740603761506,157.0,102.0,38.0,17.0,583
191,"The stocks options are bad, but the severance package is truly gruesome.",1.4556962025316456,0.05650104167304833,158.0,106.0,32.0,20.0,583
192,Who says corporations can't show restraint?,1.4545454545454546,0.0553487519905084,154.0,101.0,36.0,17.0,583
192,Wells Fargo is really taking this mea culpa a bit too far.,1.4545454545454546,0.05299846255728523,154.0,98.0,42.0,14.0,583
192,He got off easy. She has to wear that scarlet 'A' around the office.,1.4545454545454546,0.0553487519905084,154.0,101.0,36.0,17.0,583
195,Ooooo.. artisanal punishments,1.4503311258278146,0.05534458918086404,151.0,99.0,36.0,16.0,583
195,But they've eliminated late fees.,1.4503311258278146,0.05613665266427242,151.0,100.0,34.0,17.0,583
197,That's really cruel punishment. Henry's iPhone is buzzing and he can't get to it.,1.45,0.0902757858682177,60.0,40.0,13.0,7.0,583
198,His secretary is overjoyed.,1.4488188976377954,0.059901036388323885,127.0,83.0,31.0,13.0,583
199,It's supposed to be ergonomic.,1.4452054794520548,0.0523702002672598,146.0,92.0,43.0,11.0,583
199,oh...and don't monkey with the thermostat.,1.4452054794520548,0.05500961561310514,146.0,95.0,37.0,14.0,583
199,He got his password wrong three times.,1.4452054794520548,0.0567010090957886,146.0,97.0,33.0,16.0,583
199,"Remember: if you didn't put it in the fridge, you don't get to eat it. Right, Harold?",1.4452054794520548,0.054144108623302864,146.0,94.0,39.0,13.0,583
203,I would have placed him closer to the door. That way he could greet visitors.,1.4444444444444444,0.05976658965268058,144.0,99.0,26.0,19.0,583
203,"We put him in stocks, but a lot of our clients actually prefer bonds.",1.4444444444444444,0.05976658965268058,144.0,99.0,26.0,19.0,583
203,HR manager trained in Salem.,1.4444444444444444,0.05467444243850431,144.0,93.0,38.0,13.0,583
203,The early version of our stand-up desk had a few design flaws.,1.4444444444444444,0.05555555555555555,144.0,94.0,36.0,14.0,583
203,Looks like Frank exercised his stock option.,1.4444444444444444,0.05099798297443668,144.0,89.0,46.0,9.0,583
203,Freedom of speech my ass...,1.4444444444444444,0.05555555555555555,144.0,94.0,36.0,14.0,583
203,We've added the stocks option to boost retention.,1.4444444444444444,0.05976658965268058,144.0,99.0,26.0,19.0,583
203,He's in the employee stock plan.,1.4444444444444444,0.05099798297443668,144.0,89.0,46.0,9.0,583
203,I always thought he was in bonds.,1.4444444444444444,0.05467444243850431,144.0,93.0,38.0,13.0,583
212,"Oh, that's Ted. His job is the one you're interviewing for right now.",1.4405594405594406,0.0558084636734309,143.0,94.0,35.0,14.0,583
212,"Look Carl, you have the same tie!",1.4405594405594406,0.051206633714695415,143.0,89.0,45.0,9.0,583
214,Bad employee of the month.,1.4397163120567376,0.05726703329981943,141.0,94.0,32.0,15.0,583
214,"We're mostly about stocks, but we do have a small pillory department.",1.4397163120567376,0.05546962103507822,141.0,92.0,36.0,13.0,583
214,Looks like somebody forgot their badge today.,1.4397163120567376,0.05546962103507822,141.0,92.0,36.0,13.0,583
217,One more week and he will make partner.,1.4358974358974361,0.058702715022804,117.0,75.0,33.0,9.0,583
218,That's Jim. He's this week's stock pick.,1.4357142857142855,0.056636373073804966,140.0,93.0,33.0,14.0,583
218,Social media can’t compete with our shaming technology.,1.4357142857142855,0.056636373073804966,140.0,93.0,33.0,14.0,583
218,"If you think stocks are scary, wait'll you see bonds.",1.4357142857142855,0.060156283517438576,140.0,97.0,25.0,18.0,583
218,He knew it was an entry-level position when he applied.,1.4357142857142855,0.058422843141983725,140.0,95.0,29.0,16.0,583
218,He thought the Confidential Employee Survey was confidential.,1.4357142857142855,0.05572166393815257,140.0,92.0,35.0,13.0,583
223,I see they've upped the penalty on early withdrawal.,1.4338235294117647,0.05783136581229952,136.0,91.0,31.0,14.0,583
223,I thought when he said working here was torture he was being dramatic.,1.4338235294117647,0.055916025859933285,136.0,89.0,35.0,12.0,583
223,With all the risks he in took in bonds I always knew he would end up in stocks,1.4338235294117647,0.05783136581229952,136.0,91.0,31.0,14.0,583
223,Looks like Jim hit Reply All to an announcement.,1.4338235294117647,0.05783136581229952,136.0,91.0,31.0,14.0,583
223,It seems that the stock for this company has just gone public.,1.4338235294117647,0.05688175814654789,136.0,90.0,33.0,13.0,583
223,"I applied for that job, dammit.",1.4338235294117647,0.05876563054702675,136.0,92.0,29.0,15.0,583
223,It's on loan from our Salem branch.,1.4338235294117647,0.05688175814654789,136.0,90.0,33.0,13.0,583
230,He heated up fish in the microwave. Well deserved if you ask me.,1.4296296296296296,0.059980410235527686,135.0,93.0,26.0,16.0,583
231,"Oh, he's the EPA employee of the month.",1.4285714285714286,0.058768096514817326,105.0,66.0,33.0,6.0,583
232,"In a week, you won't even notice him.",1.4274809160305344,0.05634235418458367,131.0,86.0,34.0,11.0,583
232,It's creepy how his eyes seem to follow you.,1.4274809160305344,0.06036737631739743,131.0,90.0,26.0,15.0,583
232,This company seems fantastic! Can we just go over your three strike policy one more time though?,1.4274809160305344,0.05634235418458367,131.0,86.0,34.0,11.0,583
232,It's underperformance art.,1.4274809160305344,0.05634235418458367,131.0,86.0,34.0,11.0,583
232,He spoiled Game of Thrones last week.,1.4274809160305344,0.059386701468847176,131.0,89.0,28.0,14.0,583
232,Make sure to read the fine print on the stock options.,1.4274809160305344,0.05634235418458367,131.0,86.0,34.0,11.0,583
232,He's looks better in walnut.,1.4274809160305344,0.05421790526079435,131.0,84.0,38.0,9.0,583
239,Throwback Thursday.,1.4227642276422765,0.059997034536540525,123.0,83.0,28.0,12.0,583
240,"Yes, he's the guy who asked ""Why are we here"" at that meeting yesterday.",1.421875,0.05828226755724397,128.0,86.0,30.0,12.0,583
241,The CEO feels more empowered since the Hobby Lobby decision.,1.4215686274509804,0.06599782108409173,102.0,69.0,23.0,10.0,583
242,He was using emojis in Subject lines.,1.4206349206349207,0.05674020394094707,126.0,83.0,33.0,10.0,583
242,He gets in that voluntarily after his sixth mocha latte.,1.4206349206349207,0.062083583805873366,126.0,88.0,23.0,15.0,583
242,How else do you get through to someone who microwaves fish in the break room?,1.4206349206349207,0.061052332070091926,126.0,87.0,25.0,14.0,583
242,HR is trying for more voluntary retirements.,1.4206349206349207,0.062083583805873366,126.0,88.0,23.0,15.0,583
242,Why don't they just bully him online?,1.4206349206349207,0.05784837828534516,126.0,84.0,31.0,11.0,583
247,It's touted as being the best way to break your cell phone habit.,1.42,0.0654124443725189,100.0,67.0,24.0,9.0,583
248,"The stoning will take place after lunch, if you're free.",1.416,0.05586158007998216,125.0,82.0,34.0,9.0,583
248,It's a fairly tough interview process.,1.416,0.05586158007998216,125.0,82.0,34.0,9.0,583
248,He entered the wrong password three times.,1.416,0.05922510365736651,125.0,85.0,28.0,12.0,583
