caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
Temptation lurks in every doorway for the low-carb dieter,238,20,0.040962010990809296,155,1.3571428571428572,45,1748,173,642
The crepe creep,266,24,0.039336140401850864,156,1.3571428571428572,47,1992,195,642
Of course they are. Everything I sell is hot.,241,17,0.039295138900486686,157,1.3568464730290457,52,438,172,642
I'm the ghost of addictions past...,241,22,0.0414366827130895,158,1.3568464730290457,42,2506,177,642
It's a black market forest cake,233,22,0.0424553226927487,159,1.3562231759656649,39,2985,172,642
You know you want to.,222,16,0.041102818316307986,160,1.3558558558558558,47,262,159,642
You the one looking for gluten?,279,33,0.04091961498553152,161,1.3548387096774193,33,1134,213,642
"My birthday was yesterday, George.",265,21,0.038306153595495065,162,1.3547169811320754,52,3063,192,642
"Instead of selling crack in a dark alley, Lenny decided to sell something close to it - red velvet cake.",268,20,0.0376300225742544,163,1.3544776119402986,55,879,193,642
"Pssst, looking for something off the menu?",254,20,0.039073295497484915,164,1.3543307086614174,50,1502,184,642
"Sigh. ""Hotcakes"" was a code word, Doug.",240,19,0.0402432962905288,165,1.3541666666666667,47,2107,174,642
"Someone left this out in the rain, and I can't take it.",257,27,0.04140245125492298,166,1.3540856031128403,37,2316,193,642
"Somehow, I always get the crepes walking by that alley.",246,23,0.041185297852528384,167,1.3536585365853655,41,561,182,642
We prefer to serve our pancakes syrup-titiously.,235,22,0.042147548303820594,168,1.3531914893617023,39,2879,174,642
"Ma'am act natural, we're trying to catch a pancake thief.",253,19,0.03874151528608567,169,1.3517786561264822,51,2010,183,642
"Psst! I got gluten, I got MSG, I got red dye 40!",236,19,0.04068679282765357,170,1.3516949152542372,45,705,172,642
"It's from the part of the tax reform bill titled
""let them eat cake"".",276,34,0.04153025157220053,171,1.3514492753623188,29,459,213,642
International Hideout of Pancakes,245,22,0.04086146717628457,172,1.3510204081632653,42,2057,181,642
Giving up drug dealing was the easy part.... But I've never been able to  quit selling things in shady allies.,234,15,0.03907916202163335,173,1.3504273504273503,52,3172,167,642
Rent got too expensive but we are still open for business.,270,17,0.03621840712850279,174,1.348148148148148,60,719,193,642
I thought your Tinder profile said you were a banker!,259,23,0.03958833628918487,175,1.3474903474903477,44,939,192,642
"When you outlaw pancakes,only outlaws will have pancakes.",265,21,0.03819475112013163,176,1.3471698113207546,50,2460,194,642
It fell off the back of the serving cart. I can let you have it for half price.,243,16,0.03845531245569432,177,1.3456790123456788,52,712,175,642
Of course they're hot.,238,16,0.0389896281018742,178,1.3445378151260503,50,1018,172,642
"The whole location, location, location thing is overrated.",244,20,0.04004525184660874,179,1.3442622950819672,44,2560,180,642
Psst! Wanna score some of the last gluten in Brooklyn?,247,21,0.0401088402405226,180,1.3441295546558705,43,3408,183,642
"Pssst, I gotta cake here that breaks all the rules -- high-gluten, non-vegan, real sugar, and it's not locally sourced.",262,22,0.038826180345416496,181,1.3435114503816794,46,1951,194,642
It was no secret that Mrs. Hankins had herself a sweet thing on the side.,268,20,0.03746127567113297,182,1.3432835820895523,52,1446,196,642
Don't be crêped out.,236,18,0.04010425301225977,183,1.3432203389830508,45,716,173,642
"Noooo, I don't mean it's hot from the oven, I mean I stole it from the bakery!",239,15,0.038397753614291937,184,1.3430962343096229,52,2697,172,642
The Temptation of Margaret,251,22,0.04002665736070697,185,1.3426294820717128,42,1052,187,642
Medical marzipan...,257,20,0.03856853618988136,186,1.3424124513618676,48,1839,189,642
"No thank you, I just had pie from the alley down the street.",222,14,0.03986800558426632,187,1.3423423423423424,48,2347,160,642
"If you're really looking to party, I got a guy who can hook you up with some Cinnabons.",264,16,0.03626592760648407,188,1.3409090909090908,58,2502,190,642
"That Whole Foods bag isn't fooling anyone. You know what you want is good, old-fashioned trans-fats, and I'm the only one who's got 'em.",273,24,0.03836908270651242,189,1.3406593406593406,45,2011,204,642
"And then it hit me: if I can bake it there, I can bake it anywhere it’s up to you New York, New York.",241,18,0.03946819391550116,190,1.3402489626556016,46,1358,177,642
Maureen was shocked to discover just how much baking powder was getting cut into the cocaine on the lower east side.,265,17,0.03654495932140557,191,1.339622641509434,56,47,192,642
"Look lady, let’s just say it fell off the food truck.",280,16,0.0348296742767719,192,1.3392857142857142,63,3173,201,642
Welcome to the International Alley of Pancakes.,239,14,0.03786339394843142,193,1.3389121338912129,53,186,172,642
That's right. I knew you were coming.,239,20,0.04055366379996389,194,1.3389121338912129,41,2859,178,642
Psst... you lookin' to score some gluten?,242,19,0.03976347115078392,195,1.3388429752066116,44,87,179,642
They're selling like you-know-what,242,21,0.040616725515094106,196,1.3388429752066116,40,2582,181,642
At the height of the Atkins craze pastry chefs resorted to desperate measures.,263,21,0.03826296320767286,197,1.338403041825095,47,1910,195,642
I don't have a truck yet.,237,17,0.03943836664310023,198,1.337552742616034,46,882,174,642
Psst. . .Two thousand calories. . .no kale.,252,20,0.03902493764134237,199,1.3373015873015872,45,907,187,642
The legalization of marijuana had left many local dealer branching out of their comfort zone.,276,20,0.0365982791661268,200,1.3369565217391304,53,1592,203,642
Psst! Wanna have your cake and eat it too?,250,21,0.039632042531021816,201,1.336,42,685,187,642
I tried meeting women online but found it's easier to jump right to casual breakfast encounters,253,16,0.03724521066991998,202,1.3359683794466404,53,945,184,642
I've also got 32-ounce sodas.,253,21,0.03929444872729049,203,1.3359683794466404,43,2378,189,642
You shouldn't take candy from strangers... but pancakes are a whole different story.,253,19,0.038487848830607366,204,1.3359683794466404,47,3193,187,642
Go ahead. Lean in.,256,21,0.038964337444957406,205,1.3359375,44,289,191,642
My Birthday was yesterday Paul,256,22,0.03935551864003917,206,1.3359375,42,2159,192,642
Dean’s trying to get ahead of the food truck craze by offering alleyway brunch.,256,16,0.0369463573037276,207,1.3359375,54,2273,186,642
"Believe me, you can’t get this at Whole Foods.",245,17,0.03848830970508802,208,1.3346938775510204,48,3399,180,642
"Whatever you need, gluten, refined sugar, artificial syrup, I've got it.",263,22,0.038578930282999184,209,1.3346007604562735,44,2791,197,642
"Yes, they're hot, but you didn't hear it from me.",261,16,0.03641785203646149,210,1.3333333333333333,55,986,190,642
"C'mon, you can't get addicted from just one sample.",262,15,0.03589577997099328,211,1.33206106870229,57,2195,190,642
"Pssst!  You'd better buy them now, lady.  They're selling like hotcakes.",259,14,0.035758647977114984,212,1.332046332046332,58,1633,187,642
Psst. You looking for some gluten?,250,18,0.03832727383572583,213,1.332,47,544,185,642
It's like a food truck without the unsightly truck.,247,16,0.03779088881851905,214,1.3319838056680162,50,1423,181,642
It’s part of our new niche marketing strategy.,244,20,0.03984018530669702,215,1.3319672131147542,41,3466,183,642
"I'm Jenny's bad boy older brother, Jerry Craig.",241,22,0.04104529415465572,216,1.3319502074688796,36,2707,183,642
Last standing small business owner (year 2030).,238,22,0.04142133802749125,217,1.3319327731092436,35,1847,181,642
"Psst....you can have this and eat it, too.",229,15,0.03933321823277057,218,1.331877729257642,46,2623,168,642
'Psst want some genuine gluten?',226,22,0.043020339903452484,219,1.331858407079646,31,2805,173,642
"Can I interest you in a kale, lentil, purple carrot cake with a soy and almond milk icing? For some reason, it didn’t sell today.",227,14,0.03904743327146462,220,1.330396475770925,47,2913,166,642
Do you think the cherry makes a too optimistic statement in these troubled times?,291,22,0.03582850372530805,221,1.3298969072164948,52,66,217,642
"If you see a cop with a bottle of syrup, you haven't seen me.",270,18,0.03629224984258232,222,1.3296296296296295,53,1260,199,642
Pssst. Carbs.,246,20,0.039561489733452034,223,1.329268292682927,41,352,185,642
Freeze! This is a stack-up.,237,15,0.03836600209355338,224,1.3291139240506329,48,1496,174,642
"For heaven’s sake, Harold, I meant money when I said I wanted you to make more dough.",231,14,0.03855953058261435,225,1.3290043290043292,48,2919,169,642
"Yes, the Muffin Man is straight ahead, on Drury Lane.",271,18,0.036178535039399586,226,1.3284132841328409,53,1170,200,642
I'm starting to have doubts about my business model.,265,15,0.03555444529013661,227,1.3283018867924528,57,219,193,642
Can you spare a fork?,265,18,0.0367407386044399,228,1.3283018867924528,51,422,196,642
Please don't tell my paleo support group!,262,14,0.035415984435446794,229,1.3282442748091603,58,68,190,642
Pancakes in a dark alley - what could go wrong?,256,18,0.037629983058725926,230,1.328125,48,1273,190,642
Costco's got nothin' on our sample sizes.,256,23,0.03961315311244239,231,1.328125,38,1766,195,642
"Hey, lady, want to buy some ""hot"" cakes?",266,21,0.037767368654466116,232,1.3270676691729324,45,2382,200,642
"Psst, actual carbs here.  First stack is free.",263,20,0.03768901165864528,233,1.3269961977186309,46,2438,197,642
Didn't mean to scare you. I'm still trying to get the hang of this 'Pop-Up' thing.,242,13,0.03685325408577778,234,1.3264462809917354,53,2554,176,642
"This is the 365th time I've tried this, it has to be your birthday today!",264,22,0.03832551415456978,235,1.3257575757575757,42,2396,200,642
"I knew you would come back Carol. They always come back.""",255,15,0.036435326543207726,236,1.3254901960784309,53,2388,187,642
I couldn’t stand the heat.,271,20,0.03686208209157536,237,1.3247232472324724,48,1634,203,642
These pop-up restaurants are really getting out of hand.,222,18,0.04153721654240634,238,1.3243243243243243,36,1788,168,642
Want to be the one who takes the cake?,259,21,0.038443566771522386,239,1.3243243243243243,42,2021,196,642
I can give it to you for half the calories.,256,15,0.03631498648931819,240,1.32421875,53,910,188,642
Go ahead... who’s gonna know?,256,11,0.03458654686596393,241,1.32421875,61,1030,184,642
Welcome to my pop-up shop.,256,17,0.03714906127378301,242,1.32421875,49,2749,190,642
"Hey, lady, wanna' have your cake and eat it, too?",250,18,0.038182819576916695,243,1.324,45,1660,187,642
"You'll pay $25 inside, but I'll let these go for $8.",250,14,0.03646112525167693,244,1.324,53,2017,183,642
"We have to stop meeting like this...wait, are those Blueberry?",241,17,0.038728759118821184,245,1.3236514522821576,44,602,180,642
Don’t worry... I got a syrup guy.,275,20,0.03646568295892861,246,1.3236363636363635,49,2418,206,642
"Hey lady, looking to get blintzed?",272,20,0.03674570813693085,247,1.3235294117647058,48,433,204,642
Is this the first stop on the cake walk?,238,18,0.03951812251523328,248,1.3235294117647058,41,1386,179,642
We're talking gen-u-ine gluten here,272,20,0.03674570813693085,249,1.3235294117647058,48,2501,204,642
"I'm a start-up, working my way up to brick-and-mortar.",260,12,0.034652489765511704,250,1.3230769230769228,60,1848,188,642
''Stay away crepe!'',257,19,0.03783784112602477,251,1.3229571984435795,45,281,193,642
This IS a storefront. It's all I could afford. Please buy something so I can get a door.,257,17,0.03702572829410167,252,1.3229571984435795,49,1892,191,642
"Psst!  Over here.  I have gluten, high fructose corn syrup, and red dye #5.",257,21,0.038632886074534224,253,1.3229571984435795,41,2476,195,642
I knew you was comin' so I baked a cake.,254,17,0.03732512346484137,254,1.3228346456692914,48,2429,189,642
