rank,caption,score,precision,count,unfunny,somewhat_funny,funny,contest
39,"Once you win the cartoon caption contest, everything changes ...",1.6505961638154485,0.017831229072185262,1929.0,1046.0,511.0,372.0,578
40,"It always has to be drama with you, doesn't it!",1.6432900432900432,0.021930429802678533,1155.0,600.0,367.0,188.0,578
41,"""It's their new Paparazzi Pizza"".",1.6362948006057547,0.011520587781172802,3962.0,2024.0,1355.0,583.0,578
42,It did kind of sound like you said paparazzi pizza.,1.6322267810518465,0.013845555651411826,2681.0,1363.0,941.0,377.0,578
43,"Next time, we order in English.",1.6303770578863517,0.016737219934858938,1883.0,973.0,633.0,277.0,578
44,"Some like New York-style, some Chicago. I prefer LA.",1.6282051282051282,0.016077377559452186,2106.0,1110.0,669.0,327.0,578
45,"Don't be alarmed but I might have said ""Paparazzi"" instead of ""Pepperoni.""",1.624104717214127,0.011226882593582338,4049.0,2080.0,1411.0,558.0,578
46,Just the way I like it - fresh from the oven with extra paparazzi.,1.619047619047619,0.013138578085358213,3003.0,1568.0,1011.0,424.0,578
47,Please tell me you didn't order extra paparazzi.,1.6187969924812031,0.01929014709918466,1330.0,679.0,479.0,172.0,578
48,"Chefs are so last year, now everyone's into Celebrity Waiters.",1.6084745762711865,0.02099293468338847,1180.0,628.0,386.0,166.0,578
49,I thought we decided against the paparazzi pizza.,1.5917312661498708,0.03542778657057734,387.0,205.0,135.0,47.0,578
50,I can't wait to send it back.,1.5638418079096046,0.017283099821496825,1770.0,1022.0,498.0,250.0,578
51,I'll be honest - I wasn't sure what a publicist did before I hired her.,1.5634118967452302,0.024167685234397003,891.0,511.0,258.0,122.0,578
52,Did you order the extra paparazzi?,1.56340129288911,0.015591897638945518,2011.0,1122.0,645.0,244.0,578
53,"On second thought, let's get it to-go.",1.5556670010030091,0.021666585672320143,997.0,553.0,334.0,110.0,578
54,And here I thought Papa Razzi's was the name of the restaurant.,1.5489667565139262,0.014747318166533753,2226.0,1267.0,696.0,263.0,578
55,Tonight's dinner is served hot off the press.,1.548016701461378,0.0225764208676432,958.0,548.0,295.0,115.0,578
56,Anything you want to tell me?,1.5441928414901387,0.019465017035203768,1369.0,809.0,375.0,185.0,578
57,I understand the pizza here has gotten a lot of press lately.,1.539494062983996,0.015553957374789169,1937.0,1105.0,619.0,213.0,578
58,It's the annual running of the Bolognese.,1.5387131952017448,0.024149633027480195,917.0,554.0,232.0,131.0,578
59,I thought it was Papa Razzi's Pizza.,1.5383512544802866,0.018982220446257168,1395.0,821.0,397.0,177.0,578
60,Guess I won't need to post this on Facebook.,1.5289982425307558,0.03004631075093635,569.0,343.0,151.0,75.0,578
61,Yesterday he was White House Chief of Staff.,1.5272945410917818,0.01815623506025241,1667.0,1038.0,379.0,250.0,578
62,"Peter, the piping pizza piqued a pack of pickled paparazzi.",1.5262333594361783,0.0208501727102292,1277.0,800.0,282.0,195.0,578
63,"I said pepperoni, not paparazzi.",1.5223386651958082,0.016388578499742987,1813.0,1081.0,517.0,215.0,578
64,Add dinner to the list of things the 24-hour news cycle has ruined.,1.5187901008249312,0.021512936818411658,1091.0,664.0,288.0,139.0,578
65,"Honestly, Jared, no one cares if your waiter is a Russian..",1.5184626978146194,0.01999228176431383,1327.0,825.0,316.0,186.0,578
66,You're gonna be so glad you dressed for dinner.,1.5171568627450982,0.022602793375536424,816.0,462.0,286.0,68.0,578
67,I went for the pepparazzi. You?,1.4962462462462462,0.018503184996782048,1332.0,808.0,387.0,137.0,578
68,"You just had to order the paparazzi pizza, didn't you?",1.4913294797687862,0.01924414994611001,1211.0,736.0,355.0,120.0,578
69,I doubt that their pizza is actually 'world famous'.,1.4892561983471075,0.019325633715813955,1210.0,740.0,348.0,122.0,578
70,"Honey, did you try ordering in Italian again?",1.483996120271581,0.02089153424986516,1031.0,635.0,293.0,103.0,578
71,I love telling waiters ‘Surprise me.’,1.475409836065574,0.022445014033652386,854.0,525.0,252.0,77.0,578
72,I've really had enough of these celebrity chefs!,1.4636678200692042,0.0224852527716394,867.0,547.0,238.0,82.0,578
73,I'm getting the feeling that they think we're someone else.,1.4604715672676838,0.024948839610494367,721.0,461.0,188.0,72.0,578
74,They have cameras. Don't eat it with a fork and knife.,1.4584615384615385,0.02619112027790236,650.0,416.0,170.0,64.0,578
75,Poor Jared! Looks like those Witness Protection boys will have to start over!,1.4580031695721078,0.02759155121722661,631.0,415.0,143.0,73.0,578
76,I told you their pizza was famous!,1.4566929133858268,0.02353047183415769,762.0,480.0,216.0,66.0,578
77,I'm sure no one recognized you.,1.4554183813443071,0.02443227369778655,729.0,465.0,196.0,68.0,578
78,It's Reince's first day.,1.4538152610441768,0.026015438866824583,747.0,504.0,147.0,96.0,578
79,They take Server of the Month very seriously at Papa Razzi.,1.4518716577540107,0.02456835446792398,748.0,486.0,186.0,76.0,578
80,"""World's Most Famous Pizza?"", I'll believe it when I see it.",1.45,0.02815288920058972,500.0,312.0,151.0,37.0,578
81,It's just another one of those slow news days.,1.4499229583975346,0.025179003817200882,649.0,410.0,186.0,53.0,578
82,My goodness! Look John! Our waiter just won the New Yorker caption contest!,1.446587537091988,0.028505372734653707,674.0,474.0,99.0,101.0,578
83,"See, Reince wasn't out of a job for long!",1.4429629629629632,0.0258732134907132,675.0,445.0,161.0,69.0,578
84,I told them it's your birthday;--maybe we'll get a free dessert or something.,1.4427645788336934,0.030595434644889518,463.0,301.0,119.0,43.0,578
85,We don't want them to find out you're the food editor for the New Yorker!,1.4426229508196722,0.025639538024435055,671.0,439.0,167.0,65.0,578
86,What exactly is the 'Running of the Pizza'?,1.4424242424242424,0.026123185916785002,660.0,435.0,158.0,67.0,578
87,"Smile, here comes our 15 minutes of fame!",1.4422788605697152,0.024859539691073008,667.0,427.0,185.0,55.0,578
88,And I thought 'world famous pizza' was just a marketing gimmick.,1.44,0.0244488857557388,650.0,410.0,194.0,46.0,578
89,"Wow! I guess it really is ""World Famous Pizza!""",1.4398073836276084,0.025877565772521132,623.0,402.0,168.0,53.0,578
90,"Enjoy, it's no longer a secret.",1.4393939393939394,0.039262101353528776,264.0,169.0,74.0,21.0,578
91,"Funny story. Yes, my name is Angela Jolie but nobody ever mistakes us for one another.",1.4385113268608414,0.025817828535403167,618.0,398.0,169.0,51.0,578
92,Your first time in the West Wing cafeteria?,1.4384748700173309,0.028187527200363605,577.0,385.0,131.0,61.0,578
93,The panini press is much smaller.,1.4377104377104375,0.02779839558107507,594.0,397.0,134.0,63.0,578
94,I hope you like paparazzi pizza.,1.4365971107544142,0.026064015974431573,623.0,406.0,162.0,55.0,578
95,"I keep telling you, it's ""pepperoni"" not ""paparazzi.""",1.4344262295081966,0.026038786131738715,610.0,396.0,163.0,51.0,578
96,You told me to stop taking pictures of food with my phone.,1.4333333333333331,0.02665414285769456,600.0,394.0,152.0,54.0,578
97,"Sweetie, are you sure you said pepperoni?",1.4314720812182742,0.02650579284558479,591.0,386.0,155.0,50.0,578
97,Everyone wants to interview the last Mexican waiter.,1.4314720812182742,0.02838662754113425,591.0,404.0,119.0,68.0,578
99,Why do these places say they have 'famous' pizza? That's so silly.,1.4307692307692308,0.027236951400986455,585.0,388.0,142.0,55.0,578
100,"No, it used to be celebrity chefs, now it's all about celebrity waiters.",1.4235727440147332,0.0272523484343526,543.0,356.0,144.0,43.0,578
101,"There really is no such thing as a personal pan pizza anymore, is there?",1.4218455743879472,0.029050434876936062,531.0,361.0,116.0,54.0,578
102,The food's not much but they're famous for their service.,1.4206500956022945,0.026893674743428124,523.0,338.0,150.0,35.0,578
103,Slow news day...,1.4182879377431907,0.029345250059741607,514.0,350.0,113.0,51.0,578
104,Flash Flashmob ??,1.4149797570850202,0.031387344449407086,494.0,349.0,85.0,60.0,578
105,I'd hate to see what they do when you order the Oysters Rockefeller.,1.414736842105263,0.032464596073981625,475.0,339.0,75.0,61.0,578
106,Everyone gets 15 slices of fame.,1.4135802469135803,0.02969663841094905,486.0,330.0,111.0,45.0,578
106,You can open your eyes now,1.4135802469135803,0.02747026194899251,486.0,315.0,141.0,30.0,578
108,The press is still adjusting to Sean Spicer's new job.,1.4113924050632911,0.03066149976849105,474.0,327.0,99.0,48.0,578
109,Your wife will never find us here.,1.4110169491525424,0.029863387405638788,472.0,320.0,110.0,42.0,578
110,It's not the best pizza in town. Just the most famous.,1.40958605664488,0.028184888489795563,459.0,299.0,132.0,28.0,578
111,I wonder if Sean Spicer was able to find new employment.,1.4089935760171306,0.03053307911647778,467.0,321.0,101.0,45.0,578
112,You might want to drink that a little faster.,1.4082969432314407,0.029701748719269082,458.0,308.0,113.0,37.0,578
113,He won Iron Waiter.,1.4061810154525387,0.029917046319079925,453.0,306.0,110.0,37.0,578
113,"One pizza, hot off the press.",1.4061810154525387,0.030079850132477836,453.0,307.0,108.0,38.0,578
115,He's carrying the Olympic Pizza,1.4049217002237135,0.032893729388884414,447.0,320.0,73.0,54.0,578
116,Why don't you just tell me how I can make this relationship more exciting.,1.4040632054176072,0.029523579709005317,443.0,296.0,115.0,32.0,578
117,We're the first to try Amazon meal delivery.,1.404040404040404,0.03251326633661738,396.0,271.0,90.0,35.0,578
118,"You know, you really do resemble that Michelin critic.",1.4036281179138321,0.030300681302932137,441.0,299.0,106.0,36.0,578
118,"Sure, it's a different job, but he's still chief of staff.",1.4036281179138321,0.03227719203080425,441.0,311.0,82.0,48.0,578
120,I like coming here. It's always such an event.,1.4022988505747127,0.028984042027426125,435.0,287.0,121.0,27.0,578
121,"As usual, Not One finalist for the ""Bee Hive"" cartoon, #577, is even Worth a Vote... These New judges are even worse than that Olde Dinosaur",1.3995271867612291,0.03678020024670983,423.0,324.0,29.0,70.0,578
121,"Honey , yelling ""Hey fella President Trump's mistress has been waiting 40 God damn minutes for her pizza"" might help get us served quicker but the fallout isn't worth it.",1.3995271867612291,0.03240790474893908,423.0,297.0,83.0,43.0,578
123,I'm not sure he's enjoying his 15 minutes.,1.3990498812351544,0.02882924818894075,421.0,276.0,122.0,23.0,578
124,Food photography has gotten to be so competitive.,1.3985680190930787,0.0326267183605109,419.0,295.0,81.0,43.0,578
125,"Don't look now, but I think we just ordered the one milllionth pizza here.",1.3940149625935163,0.031558206910096316,401.0,275.0,94.0,32.0,578
125,It's the last pizza with gluten.,1.3940149625935163,0.033288734952713686,401.0,284.0,76.0,41.0,578
127,My second choice was confetti and meatballs.,1.3934837092731829,0.032255764795853126,399.0,277.0,87.0,35.0,578
128,Say cheese!,1.3917525773195876,0.031863795674438686,388.0,266.0,92.0,30.0,578
129,I warned you not to tweet during the meal.,1.3901808785529717,0.03190735131622343,387.0,266.0,91.0,30.0,578
130,He's carrying the Olympic Pizza,1.3896103896103895,0.0328521589909742,385.0,269.0,82.0,34.0,578
131,How long until this gem is discovered ?,1.3878627968337731,0.031034812514114867,379.0,256.0,99.0,24.0,578
132,"Honey, Just one year I'd like to celebrate my birthday without one of your suprises!",1.3878205128205128,0.036613166070708886,312.0,219.0,65.0,28.0,578
133,"Being a gluten eater in NYC, you get used to the attention",1.3871866295264623,0.03360982425968093,359.0,250.0,79.0,30.0,578
134,Oh. I thought paparazzi was a type of Italian sausage.,1.3866666666666667,0.032805083443010946,375.0,261.0,83.0,31.0,578
134,Are you ever confused with the other Brad Pitt ?,1.3866666666666667,0.033450773509233124,375.0,264.0,77.0,34.0,578
136,Apparently the pizza here is quite famous.,1.3860589812332442,0.034211897617434366,373.0,266.0,70.0,37.0,578
137,Sean Spicer is our waiter.,1.3848238482384825,0.03360561881571609,369.0,260.0,76.0,33.0,578
138,I'm so over celebrity chefs.,1.3841961852861036,0.03328658495919719,367.0,257.0,79.0,31.0,578
139,I love this restaurant because I don't have to take the pictures of my food.,1.3835616438356164,0.033183872972166614,365.0,255.0,80.0,30.0,578
139,"Now George, I'm so glad you've chosen this quiet little restaurant as I have something important I need to say.....",1.3835616438356164,0.03155622517754733,365.0,248.0,94.0,23.0,578
141,You're right. A nice quiet dinner out is all we need.,1.3826530612244898,0.04164997690069525,196.0,131.0,55.0,10.0,578
142,"Oh oh, the press corps has been kicked out if the White House again.",1.3820224719101124,0.034912789389488434,356.0,255.0,66.0,35.0,578
142,"We ordered medium pizza, not media pizza.",1.3820224719101124,0.03304997053648627,356.0,247.0,82.0,27.0,578
144,"These days, investigative reporting is all about following the dough.",1.3801369863013702,0.03832460739762057,292.0,209.0,55.0,28.0,578
145,I never know what all the fancy Italian words mean on the menu but I'm looking forward to the paparazzi.,1.38,0.03268074523770618,350.0,241.0,85.0,24.0,578
146,I guess Spicer is still being hounded in his new job.,1.3786127167630058,0.03631258442217603,346.0,253.0,55.0,38.0,578
147,"They're shooting an episode of ""Celebrity Waiter"".",1.375,0.03408229306812858,336.0,236.0,74.0,26.0,578
148,I've heard good things about the leeks.,1.3734939759036144,0.035907202914765686,332.0,240.0,60.0,32.0,578
148,Now might be a good time to tell you who my previous date was.,1.3734939759036144,0.034878768230839526,332.0,236.0,68.0,28.0,578
148,Must be a slow news day.,1.3734939759036144,0.03354892007909792,332.0,231.0,78.0,23.0,578
151,Must be a slow news day.,1.3711656441717792,0.03310129420018753,326.0,225.0,81.0,20.0,578
152,Did you have to say cheese?,1.3707165109034267,0.034868010918068126,321.0,227.0,69.0,25.0,578
152,I changed my mind. I want the fettuccine.,1.3707165109034267,0.03402009656701825,321.0,224.0,75.0,22.0,578
154,Let's keep this quiet. I don't want any leaks about us having pizza.,1.3696682464454977,0.04279922127617791,211.0,149.0,46.0,16.0,578
155,I wonder where Sean Spicer will land his next gig...,1.3690851735015772,0.03515742241291185,317.0,225.0,67.0,25.0,578
155,Say cheese!,1.3690851735015772,0.03515742241291185,317.0,225.0,67.0,25.0,578
157,Who ordered the paparazzi pizza?,1.3682539682539685,0.03530455041173791,315.0,224.0,66.0,25.0,578
157,I think they just found Waldo.,1.3682539682539685,0.034139854572492155,315.0,220.0,74.0,21.0,578
159,It's the pizzarazzi again.,1.3667820069204153,0.03719052540063928,289.0,207.0,58.0,24.0,578
160,Apparently the press has found out about Sean Spicer’s new job.,1.3656957928802589,0.03691270174001217,309.0,225.0,55.0,29.0,578
161,"Hope you don't mind, I ordered the pizza with extra paparazzi.",1.3648208469055374,0.03561221737647501,307.0,219.0,64.0,24.0,578
162,"Yeah, I think my Yelp review made a difference.",1.363934426229508,0.0342243143970838,305.0,213.0,73.0,19.0,578
162,I orderd it with extra paparazzi,1.363934426229508,0.036065573770491806,305.0,219.0,61.0,25.0,578
164,"Next time, let's go to Luigi's Not-So-Famous Pizzeria.",1.363036303630363,0.0330688047947387,303.0,208.0,80.0,15.0,578
165,Did the waiter look familiar to you?,1.3621262458471761,0.033859889670377244,301.0,209.0,75.0,17.0,578
165,The dating site never mentioned you enjoy a media circus.,1.3621262458471761,0.0354574970873186,301.0,214.0,65.0,22.0,578
167,"So nice: a quiet dinner, just the two of us.",1.3586206896551725,0.0346636467789598,290.0,203.0,70.0,17.0,578
167,Don't think this will stop me from sending it back.,1.3586206896551725,0.03699476873080079,290.0,210.0,56.0,24.0,578
169,Maybe we should have chosen the second best pizzaria in town.,1.3576388888888888,0.03583849773112758,288.0,205.0,63.0,20.0,578
169,No torch this year but I hear the Olympic Pizza is coming through town soon.,1.3576388888888888,0.03812839641777471,288.0,212.0,49.0,27.0,578
171,I hear the pizza here is world famous!,1.356643356643357,0.03830899585694443,286.0,211.0,48.0,27.0,578
171,Looks like his sauce isn't a secret any more.,1.356643356643357,0.03496012724728112,286.0,201.0,68.0,17.0,578
171,Does your wife know you are here?,1.356643356643357,0.03798739655366312,286.0,210.0,50.0,26.0,578
174,Next time we'll order it to go,1.3546099290780145,0.035263578095320734,282.0,199.0,66.0,17.0,578
174,It's a slow news day.,1.3546099290780145,0.035263578095320734,282.0,199.0,66.0,17.0,578
174,He used to be Trump's chief of staff.,1.3546099290780145,0.039001929305367465,282.0,210.0,44.0,28.0,578
177,"I tried to tweet ""Found a great new Italian place"" but it auto-corrected to ""Trump has resigned""",1.3535714285714286,0.040160397266397085,280.0,212.0,37.0,31.0,578
177,My Yelp reviews have a huge audience,1.3535714285714286,0.03648615470341219,280.0,201.0,59.0,20.0,578
177,"Everything's ""breaking news"" these days.",1.3535714285714286,0.0375239177133188,280.0,204.0,53.0,23.0,578
180,The kitchen is known for its dough press.,1.3527272727272728,0.036933817770379684,275.0,198.0,57.0,20.0,578
181,"You know, Henry, nothing exciting ever happens to me.",1.3525179856115108,0.037700926519137735,278.0,203.0,52.0,23.0,578
182,"...and it's not just the Chef, the waiters here are very renowned as well.",1.3516483516483515,0.03782525366364098,273.0,199.0,52.0,22.0,578
182,We forgot to tell them to hold the paparazzi.,1.3516483516483515,0.03710636217405665,273.0,197.0,56.0,20.0,578
182,It's hot off the press!,1.3516483516483515,0.03782525366364098,273.0,199.0,52.0,22.0,578
182,Did you order our pizza with paparazzi?,1.3516483516483515,0.03922352886434157,273.0,203.0,44.0,26.0,578
186,It's different out here...the movie stars are aspiring waiters.,1.349442379182156,0.03670990548621325,269.0,193.0,58.0,18.0,578
187,They got a tip.,1.348314606741573,0.037261201517597535,267.0,193.0,55.0,19.0,578
187,I hope you didn't order the Will You Marry Me pizza.,1.348314606741573,0.03763718144197791,267.0,194.0,53.0,20.0,578
189,They said it would be out in a flash.,1.3471698113207546,0.03507330748067864,265.0,186.0,66.0,13.0,578
190,This taking pictures of your food thing has gone too far...,1.3460076045627376,0.036839030325125116,263.0,189.0,57.0,17.0,578
191,I wonder what becomes of old press secretaries.,1.3449612403100777,0.037309616786921636,258.0,186.0,55.0,17.0,578
191,I hope you like surprises.,1.3449612403100777,0.03690317495782569,258.0,185.0,57.0,16.0,578
191,But pizza's pizza. How special can it be?,1.3449612403100777,0.037309616786921636,258.0,186.0,55.0,17.0,578
191,Didn't you hear?Our waiter has been named Attorney General,1.3449612403100777,0.03810949842788602,258.0,188.0,51.0,19.0,578
191,"One paparazzi pizza, coming up!",1.3449612403100777,0.036076556880192866,258.0,183.0,61.0,14.0,578
196,"The Olympic torch has changed a little bit over the years, but it certainly smells better!",1.3448275862068966,0.04043776027012745,261.0,197.0,38.0,26.0,578
196,These flash mobs are becoming a real problem...,1.3448275862068966,0.03857266181295459,261.0,192.0,48.0,21.0,578
198,Slow news day...,1.34375,0.037078926814640825,256.0,184.0,56.0,16.0,578
198,Some fool ordered the paparazzi pizza.,1.34375,0.037078926814640825,256.0,184.0,56.0,16.0,578
198,"A simple selfie would have been sufficient, Malcolm.",1.34375,0.03947999927985378,256.0,190.0,44.0,22.0,578
198,Now's probably a good time to mention that the affair was with a high-ranking government official.,1.34375,0.037489786190740684,256.0,185.0,54.0,17.0,578
198,I think our dinner order has been leaked to the press.,1.34375,0.04174318953492916,256.0,196.0,32.0,28.0,578
203,I said LEEKS! LEEKS! It's a vegetable!,1.3425196850393701,0.040460605363416606,254.0,191.0,39.0,24.0,578
204,"Is it me, or does every waiter in Eric Trump's new eatery appear to be rushin'?",1.3412698412698412,0.03908999196560605,252.0,186.0,46.0,20.0,578
204,And Spicer thought he could fade into anonymity.,1.3412698412698412,0.03827255367502065,252.0,184.0,50.0,18.0,578
204,The pizza is famous here.,1.3412698412698412,0.038683432091003,252.0,185.0,48.0,19.0,578
207,Five seconds to go before our pizza is free,1.3400809716599191,0.038791442157656286,247.0,181.0,48.0,18.0,578
208,Just how much did you tip last time?,1.34,0.039290903532517615,250.0,185.0,45.0,20.0,578
209,"I can't imagine what the Paparazzi Pizza is, but I do so enjoy a suprise, don't you?",1.339622641509434,0.045347325832227066,159.0,113.0,38.0,8.0,578
210,This restaurant is famous for the pizzarazi.,1.3387755102040817,0.037234985871509016,245.0,176.0,55.0,14.0,578
210,They do a nice paparazzi and cheese here.,1.3387755102040817,0.040670532522640544,245.0,184.0,39.0,22.0,578
210,"I think you meant ""pepperoni"".",1.3387755102040817,0.04107977873635791,245.0,185.0,37.0,23.0,578
210,I can't believe you were able to get us a table at Papa Razzi's!,1.3387755102040817,0.03899061674638296,245.0,180.0,47.0,18.0,578
214,Did we order a pie with extra paparazzi?,1.3387096774193548,0.03990577315348957,248.0,185.0,42.0,21.0,578
215,I told you the pizza here is famous...,1.337448559670782,0.040473261013987336,243.0,182.0,40.0,21.0,578
216,"It's all very exciting, but I'm still not convinced 'The Running of the Pizzas' is a thing.",1.3360995850622406,0.035714388198272086,241.0,170.0,61.0,10.0,578
216,big news! i'm back on carbs.,1.3360995850622406,0.03939724225459962,241.0,178.0,45.0,18.0,578
216,"I'm a little skeptical about the ""world famous"" pizza hype.",1.3360995850622406,0.037600932313205264,241.0,174.0,53.0,14.0,578
219,"Roger, our tape leaked.",1.3347280334728029,0.04091482208944768,239.0,180.0,38.0,21.0,578
219,"Oh heavens, no, I don't actually eat it, Mark. I just need the public to believe I do.",1.3347280334728029,0.03684532666637076,239.0,171.0,56.0,12.0,578
219,I think there's more to our waiter than meets the eye.,1.3347280334728029,0.03778755234977565,239.0,173.0,52.0,14.0,578
222,"I've looked forward to this quiet, relaxing evening all week.",1.3333333333333333,0.03936369627007261,237.0,175.0,45.0,17.0,578
222,I told you the pizza arrives in a flash here,1.3333333333333333,0.03684087789791268,234.0,167.0,56.0,11.0,578
224,"""Is this the first time you've dined at Scaramucci's?",1.331896551724138,0.04220114702138039,232.0,177.0,33.0,22.0,578
225,I may have mentioned it to someone that we were coming here.,1.3304347826086955,0.038207152861032816,230.0,167.0,50.0,13.0,578
225,And that's the difference between Chicago pizza and New York pizza.,1.3304347826086955,0.03966993030561829,230.0,170.0,44.0,16.0,578
225,Nothing ever happens when I'm with you.,1.3304347826086955,0.03918840504814127,230.0,169.0,46.0,15.0,578
225,"It's a reality TV show based on the Olympic Torch Relay, only it's pizza and it's gluten-free.",1.3304347826086955,0.042444517335754696,230.0,176.0,32.0,22.0,578
225,"Great waiter, but he's got lousy witness protection.",1.3304347826086955,0.03918840504814127,230.0,169.0,46.0,15.0,578
225,Told you their pizza is famous.,1.3304347826086955,0.03966993030561829,230.0,170.0,44.0,16.0,578
231,... and run completely by ex-White House staffers who grew a conscience. I simply adore it here.,1.3295454545454546,0.04589880301340934,176.0,131.0,32.0,13.0,578
232,Let me explain Instagram to you.,1.327433628318584,0.04201650457761618,226.0,172.0,34.0,20.0,578
232,I told your mother that we would be celebrating here and she promised not to say a word.,1.327433628318584,0.0405880839240516,226.0,169.0,40.0,17.0,578
232,There's something about me I've never told you.,1.327433628318584,0.04106974462290764,226.0,170.0,38.0,18.0,578
235,He did say they're famous for their pizza.,1.3273542600896862,0.03946454598907072,223.0,164.0,45.0,14.0,578
236,I've heard they're famous for their pizza.,1.327188940092166,0.04073316429655542,217.0,161.0,41.0,15.0,578
237,"The pizza's nothing special, but I love the quiet intimacy of this place.",1.3243243243243243,0.040038058371372816,222.0,165.0,42.0,15.0,578
237,"Sorry, Duane, but I'm convinced that a life with you would be way too predictable.",1.3243243243243243,0.036857260319601334,222.0,159.0,54.0,9.0,578
239,"Stay calm, Jeremy. It's the other table.",1.3242009132420092,0.0398936983350924,219.0,162.0,43.0,14.0,578
