caption,funny,somewhat_funny,unfunny,count,score,precision,rank,contest
I don't think they liked your Yelp review.,3.0,2.0,5.0,10.0,1.8,0.2905932629027116,50,516
"No, I rarely suffer from writer's block. Why do you ask?",2.0,4.0,4.0,10.0,1.8,0.24944382578492946,50,516
Don't interrupt me Jerry -- I was about to get to the good part.,3.0,2.0,5.0,10.0,1.8,0.2905932629027116,50,516
"Ever since I wrote that bad ""Yelp"" review I keep thinking they are going to poison my coffee.",2.0,4.0,4.0,10.0,1.8,0.24944382578492946,50,516
"With the divorce final, I think we can now be friends.",3.0,1.0,5.0,9.0,1.7777777777777777,0.32394177193585005,62,516
God strike me dead if I'm lying,3.0,0.0,5.0,8.0,1.75,0.3659625273557,63,516
Do you have any aspirin? I feel a headache coming on.,3.0,3.0,6.0,12.0,1.75,0.25,63,516
I'd give anything to not have to go back to work today.,2.0,2.0,4.0,8.0,1.75,0.31339158526400435,63,516
"Son, it's time I told you the secret to life...",2.0,2.0,4.0,8.0,1.75,0.31339158526400435,63,516
"So... how is your day, so far?",2.0,2.0,4.0,8.0,1.75,0.31339158526400435,63,516
"Fred, I'm going to miss these morning coffee breaks.",1.0,4.0,3.0,8.0,1.75,0.25,63,516
Define random.,2.0,1.0,4.0,7.0,1.7142857142857142,0.3595159254890833,69,516
You'll never believe where I hid all that cash...,1.0,3.0,3.0,7.0,1.7142857142857142,0.28571428571428564,69,516
This interview shouldn't take long.,1.0,3.0,3.0,7.0,1.7142857142857142,0.28571428571428564,69,516
As you get older you realize that gravity always catches up to you.,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Is there anything worse than a bad cup of coffee?,1.0,5.0,4.0,10.0,1.7,0.21343747458109505,72,516
"My wife wants to cement our relationship, whatever that means.",2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Life insurance ?,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Did you just call me a brick?,3.0,1.0,6.0,10.0,1.7,0.30000000000000004,72,516
"I just wish life were more like cartoons, y'know?",3.0,1.0,6.0,10.0,1.7,0.30000000000000004,72,516
New York Life; why do you ask?,3.0,1.0,6.0,10.0,1.7,0.30000000000000004,72,516
Duck? Yeah--It's excellent here.,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
I always sit here. It's my lucky table.,3.0,1.0,6.0,10.0,1.7,0.30000000000000004,72,516
How much time do we have?,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
"Sorry, Ed, but the only way you'll get that raise is over my dead body.""",2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Sorry I took your spot.,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Is there anything worse than an auditor breathing down your back?,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Great food. Lousy atmosphere.,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
At least I still have my health.,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
"Finally, I've quit smoking, drinking and I've started working out.",1.0,5.0,4.0,10.0,1.7,0.21343747458109505,72,516
This writer's block is going to kill me.,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Please don't splatter.,3.0,1.0,6.0,10.0,1.7,0.30000000000000004,72,516
"It was a simple clerical error, Robert. May God strike me dead if I'm not telling the truth.",3.0,1.0,6.0,10.0,1.7,0.30000000000000004,72,516
"So I said, “Of course I’ll take it as an annuity. “",1.0,5.0,4.0,10.0,1.7,0.21343747458109505,72,516
You'll never guess how much I squeezed out of the contractors on this building.,1.0,5.0,4.0,10.0,1.7,0.21343747458109505,72,516
I'm going to stop being such a pessimist .,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
"Don't worry, there's no such thing as karma.",2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
I don't tip,3.0,1.0,6.0,10.0,1.7,0.30000000000000004,72,516
Can't wait for this day to be over.,2.0,3.0,5.0,10.0,1.7,0.2603416558635552,72,516
Can you give me a concrete example?,3.0,0.0,6.0,9.0,1.6666666666666667,0.3333333333333333,97,516
Be honest with me. Do I come across as hard headed?,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
I understand the gravity of the situation.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I just have this sense of impending doom.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
"And the crazy thing is, he never knew what hit him.",2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
"Well, so far so good...",2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
Can you believe it ... fired before lunch. How can today get any worse?,1.0,2.0,3.0,6.0,1.6666666666666667,0.3333333333333333,97,516
I don't think this day could get much worse. Do you?,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I signed up on this new reminder app.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
'Nothing surprises me anymore.',1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I don't think it's the other shoe you have to worry about.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
You'll never regret going with the lowest bidder.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I sense some push back from our contractor,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
Karma's a what?,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
"If you mess with the timeline, the world fixes itself.",1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
"For once, I'm going to pick up the tab.",2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
"Duck? No, I ordered roast beef.",1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
You're right. An anvil would be too cliche.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
I could wait forever for a great idea to hit me.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
"Yeah, I’m an organ donor. Why?",2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
I call it the Block of Damocles.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
I just feel like I've hit a point in my life where there are no more surprises. Know what I mean?,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
So here's my 5 year plan...,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
My luck is about to change. I can feel it.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
Nothing wakes me up like that first cup of coffee.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
"If you've got something to say, say it.",1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
Did you ever have one of those days where nothing goes right?,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
How much did you tip the waiter?,0.0,6.0,3.0,9.0,1.6666666666666667,0.16666666666666666,97,516
I've been lucky. I've never experienced writer's block.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
Thirty-two feet per second. Why do you ask?,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I want to make a bucket list.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
"I can honestly say, at this point in my life, there really are no surprises left.",2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
My horoscope said that things are going to start falling my way.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
"I don't like deconstructionism, and I'll tell you why.",2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
I'll get the check next time!,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
An extra coffee break never killed anyone.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
"Seriously, can you think of anything less likely than Donald Trump becoming President?",2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,97,516
It's the unknown unknowns that I worry about.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
Funny. Last week it was a piano.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
We may not have to plan that far ahead.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
You ever think about just not going back to work after lunch?,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I'm thinking I need to live more in the moment.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
What could be worse than President Trump?,2.0,0.0,4.0,6.0,1.6666666666666667,0.4216370213557839,97,516
Why should I care about our crumbling infrastructure?,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
It can't be a brick. It's always a safe or a piano.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
If I don't have my morning coffee I get a splitting headache.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
Nothing heavy for me today I think.,2.0,2.0,5.0,9.0,1.6666666666666667,0.2886751345948129,97,516
Is this a good time to talk about life insurance?,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I feel like things are finally beginning to fall my way.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
"I've got nothing concrete, but it will come to me.",1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
My doctor said I suffer from chicken little syndrome...,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
I fired the contractor.,1.0,4.0,4.0,9.0,1.6666666666666667,0.23570226039551584,97,516
My doctor said I have six months to live.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"I'll get through this, if the roof doesn't cave in.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"Well, it's time to go.",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Where's the Disgruntled Barista Surprise I ordered?,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"So, after we both sign, you'll be the richest man in town.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Gimme a sec; it's just a mental block.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"So tell me again, what happens at these Freemason meetings?",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
You know it's great to be an insurance agent. I'm covered for anything.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"So, what's the worst that could happen?",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I have this eerie sense of impending doom,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"And then she said, ""you'll never see it coming . . .""",0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
"As an author, I’ve been lucky. Never suffered from writer’s block.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Should I be concerned about my future at the firm?,0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
They know me here. I don't even bother to tip anymore.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I have faith in the above.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
My wife says I worry too much.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"No, I'm not worried. Her mason husband is totally clueless.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Thanks for treating. I’ll get you next time.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Rosebud.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
We were lucky to get a table.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Is there time for a cappuccino?,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Cremation. Why do you ask?,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I keep waiting for the other shoe to drop.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"What concussion threat? I'm an owner, not a fullback.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
So where are we at in our lawsuit against Looney Tunes?,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Any ideas why this place is called 'ACME Cafe'?,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
I really hope something comes my way soon.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
This is the last time I'm having coffee at this place,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I'm dying for another cup of coffee.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
I’ve started a bucket list.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"And if I'm lying, may God strike me dead.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
But on a lighter note...,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
I never tip here,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Can you keep a secret?,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Life's boring. Nothing ever happens to me.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
That gluten is going to kill you.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I feel like I'm just waiting for the next big thing to hit me.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
That's it! The meaning of life is . . .,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Nothing surprises me in New York anymore.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"Finally, things seem to be falling into place.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
...and then the medium said that today I would be struck dead by a cinder block and so I avoided the construction by my office building entirely.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Since switching to decaf the headaches have disappeared.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"First Brenda leaves me, and now the layoff...don't tell me what's next.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Note: No one was injured during the production of this cartoon caption drawing.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
I don't think this day can get any worse.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"People complain about bad luck, but it's really about their bad choices.",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
I think they need our table.,0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
I'm only a block away,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"You better watch the Reubens, George. Pastrami will kill you.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"i think my smart watch is broken, it just says duck",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"For the first time in my life, I feel like everything is falling into place.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Have you been following the concussion studies from the NFL?,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
I'm proud to say I got this place built three months ahead of schedule and at thirty-five percent below budget.,0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
And you said I'm next in line for CEO. Right?,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Just once I wish you'd let me have the last word,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"I'm tired of complaining but, honestly, it seems like it's just one damn thing after another.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I'll pick up the check this time.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
Just give one single concrete example,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"Tip? I've been coming here 10 years, this exact seat - never tipped.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"Actually, he's not too happy about the summer construction job I got him. Why?",0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
I'm about to lose my mind.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"I'm worried, I hear the mob is experimenting with drones now.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I've always believed everything happens for a reason.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Of course I have cat-like reflexes. Why'd you ask?,0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
Mindfulness allows me to live each day as if it were my last.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I just have this feeling of impending doom.,0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
The hardest part is not knowing whether I'm going to outlive my money.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
It's like I'm always waiting for the other shoe to drop.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Are you even listening?,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
So I take an extra five minutes for lunch. What's the worst that can happen?,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
It's amazing how quickly they built this place.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
A month off would be gift from heaven.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
If I could only have a sign...,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"Last mortgage payment,last alimony payment, yep Jim, things are finally looking up.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
You know what your problem is? You always expect the worst.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"Relax, this always happens in cartoons!",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I just wish I had proof of the gravity of the situation.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"So, worst case scenario, what do you foresee?",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"Mr Stevens, all I need is a quick signature in case anything unexpected happens.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"Don, best not to think about retirement.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"... and that's the truth, may God strike me dead.",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
You know that moment when it just hits you?,0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
I'm being terminated.,2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"the divorce went well, don't you think ?",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
Think this will be my last cup.,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"You get this one, I'll get the next one .",1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
"You just never know, do you, Kevin?",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"My portfolio never saw Brazil, Russia, India and China coming.",2.0,1.0,5.0,8.0,1.625,0.3238992347717331,149,516
"For once, give me something concrete.",0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
How much worse could it get?,0.0,5.0,3.0,8.0,1.625,0.18298126367785,149,516
I finally feel like my luck is about to change ...,1.0,3.0,4.0,8.0,1.625,0.26305214040457564,149,516
I don't see how they can block my nomination.,0.0,3.0,2.0,5.0,1.6,0.2449489742783177,240,516
I built this place.,2.0,2.0,6.0,10.0,1.6,0.26666666666666666,240,516
I hear the women are rumbling about the glass ceiling again.,1.0,1.0,3.0,5.0,1.6,0.4,240,516
So I put it all in a deferred annuity which will pay me big bucks when I reach 85.,1.0,1.0,3.0,5.0,1.6,0.4,240,516
Those sausage biscuits will kill you.,1.0,1.0,3.0,5.0,1.6,0.4,240,516
Nothing more painful than a $7 cup of coffee,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
"""Frank, you know what's odd for the first time in my life I've forgotten my rabbits foot"".",1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
Coffee. What a life-saver!,2.0,0.0,5.0,7.0,1.5714285714285714,0.3688555567816588,245,516
"I'll tell you man. If I didn't have bad luck, I'd have no luck at all.",0.0,4.0,3.0,7.0,1.5714285714285714,0.20203050891044225,245,516
I swear that this is the last day I am eating here.,0.0,4.0,3.0,7.0,1.5714285714285714,0.20203050891044225,245,516
Defy the odds—it's what's made me the man I am today!,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
Why the long face?,0.0,4.0,3.0,7.0,1.5714285714285714,0.20203050891044225,245,516
"...so to play it safe, I'm cutting out gluten.",0.0,4.0,3.0,7.0,1.5714285714285714,0.20203050891044225,245,516
Great! My coffee's cold. Can this day get any worse?,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
So let me tell you about this horrible day I've had.,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
What on Earth did you say to that coyote?,2.0,0.0,5.0,7.0,1.5714285714285714,0.3688555567816588,245,516
And to think we almost got the table by the kitchen door.,2.0,0.0,5.0,7.0,1.5714285714285714,0.3688555567816588,245,516
...But I'm sure something will break my way soon.,2.0,0.0,5.0,7.0,1.5714285714285714,0.3688555567816588,245,516
I am not sure that you understand the gravity of the situation.,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
"As an actuary, I know all the risks.",2.0,0.0,5.0,7.0,1.5714285714285714,0.3688555567816588,245,516
Do you ever think where you'll be in five years?,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
"Dont worry, Lunch is on Me!",1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
Give me something concrete !,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
I recommend the duck.,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
It kills me having to work through lunch.,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
Don't say anything- cartoon law says it won't fall on me if I don't look.,1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
"I tell you, Frank, it hit me like a ton of bricks.",1.0,2.0,4.0,7.0,1.5714285714285714,0.29738085706659045,245,516
