,rank,caption,score,precision,count,unfunny,somewhat_funny,funny
54,55,Our special this evening is blackened everything.,1.5751633986928104,0.06129887143278654,153.0,90.0,38.0,25.0
55,56,It means 'roadkill' in French.,1.5751633986928104,0.0605933356643104,153.0,89.0,40.0,24.0
56,57,The kitchen is running with delays in both directions.,1.5751633986928104,0.06129887143278654,153.0,90.0,38.0,25.0
57,58,Might I recommend our third rail special? It's to die for.,1.5723684210526316,0.06234214899785288,152.0,91.0,35.0,26.0
58,59,"Sparkling, still or sewer?",1.5723684210526316,0.060928374261825964,152.0,89.0,39.0,24.0
59,60,"Dinner will be arriving twelve minutes before your appetizer, and dessert will be running thirty-two minutes late.",1.5695364238410596,0.05831325452593957,151.0,85.0,46.0,20.0
60,61,Tonight's special is running a little late.,1.5695364238410596,0.06054202107345499,151.0,88.0,40.0,23.0
61,62,Stay clear of the pressed duck.,1.5695364238410596,0.06269160213226589,151.0,91.0,34.0,26.0
62,63,"For a starter, I recommend the ear plugs.",1.5695364238410596,0.05831325452593957,151.0,85.0,46.0,20.0
63,64,"Sir, there is no other table further from the kitchen.",1.564625850340136,0.06110530027449983,147.0,86.0,39.0,22.0
64,65,"Yes, we accept the Metro Card",1.564625850340136,0.06110530027449983,147.0,86.0,39.0,22.0
65,66,"Actually, the subway sandwich wasn't invented here, just the dirty Martini.",1.564625850340136,0.061863120530347815,147.0,87.0,37.0,23.0
66,67,"And will you be paying with cash, tokens, or MetroCard?",1.564625850340136,0.05716570581265505,147.0,81.0,49.0,17.0
67,68,'Expresso?',1.564625850340136,0.061863120530347815,147.0,87.0,37.0,23.0
68,69,I'm afraid it's never happy hour down here.,1.5637583892617453,0.061954785104414524,149.0,89.0,36.0,24.0
69,70,Zagat said this place has a good track record,1.5637583892617453,0.058954359559453814,149.0,85.0,44.0,20.0
70,71,"Yes sir, the pigeon is both free range and locally sourced.",1.5637583892617453,0.06268245463366434,149.0,90.0,34.0,25.0
71,72,...and all our small game is locally sourced.,1.5637583892617453,0.061218466787130325,149.0,88.0,38.0,23.0
72,73,We accept MetroCard.,1.5637583892617453,0.05971860039077079,149.0,86.0,42.0,21.0
73,74,The dessert car will be arriving shortly.,1.5616438356164384,0.05665248691758129,146.0,80.0,50.0,16.0
74,75,Is this table far enough from the kitchen?,1.5616438356164384,0.05989488725346233,146.0,84.0,42.0,20.0
75,76,"For your convenience, a 15% panhandler fee will be added to your total.",1.5616438356164384,0.06067842145602111,146.0,85.0,40.0,21.0
76,77,This is just the appetizer course. You order your main dish at 59th Street.,1.5616438356164384,0.06221589389355139,146.0,87.0,36.0,23.0
77,78,Service has now resumed thank you for your patience,1.5616438356164384,0.054959600174742884,146.0,78.0,54.0,14.0
78,79,"We only take MetroCard, sir.",1.5616438356164384,0.05665248691758129,146.0,80.0,50.0,16.0
79,80,I don't recommend the catch of the day.,1.5586206896551724,0.06257245766879524,145.0,87.0,35.0,23.0
80,81,"We have a lovely Merlot, served in a brown paper bag.",1.5586206896551724,0.05943206791170121,145.0,83.0,43.0,19.0
81,82,Still too close to the kitchen?,1.5586206896551724,0.06408496968821338,145.0,89.0,31.0,25.0
82,83,If I may recommend the 3rd rail surprise.,1.5586206896551724,0.06257245766879524,145.0,87.0,35.0,23.0
83,84,"To preserve our ambience, the management requests that all patrons silence their mobile devices.",1.5586206896551724,0.05943206791170121,145.0,83.0,43.0,19.0
84,85,"Sorry, but that's only available at 5:04, 5:48, or 6:36.",1.5586206896551724,0.06257245766879524,145.0,87.0,35.0,23.0
85,86,I recommend the minute steak.,1.5555555555555556,0.06293286603367347,144.0,87.0,34.0,23.0
86,87,"We accept Visa, American Express and MetroCard.",1.5555555555555556,0.06057367692188581,144.0,84.0,40.0,20.0
87,88,"No, it's not short for ratatouille.",1.5555555555555556,0.06445770567948016,144.0,89.0,30.0,25.0
88,89,Sorry – this isn’t my station.,1.5555555555555556,0.06137015099347645,144.0,85.0,38.0,21.0
89,90,"That's right, we're taking street food to a new level.",1.5555555555555556,0.06293286603367347,144.0,87.0,34.0,23.0
90,91,You're the couple that complained about the noise from the kitchen?,1.5524475524475525,0.058442911352495325,143.0,81.0,45.0,17.0
91,92,Regrettably our martinis only come shaken.,1.5524475524475525,0.059279565986899416,143.0,82.0,43.0,18.0
92,93,"I'd love to take your order, but this isn't my station.",1.5517241379310345,0.05947651141607015,145.0,84.0,42.0,19.0
93,94,"Sorry, we only accept Metro Card.",1.5492957746478873,0.060446070002578414,142.0,83.0,40.0,19.0
94,95,The dessert car will be by in a couple minutes.,1.5492957746478873,0.06287605061832166,142.0,86.0,34.0,22.0
95,96,Our special tonight is the pigeon.,1.5460992907801419,0.06324169019259257,141.0,86.0,33.0,22.0
96,97,Or would you like to try something a little more uptown?,1.5460992907801419,0.05995200487090475,141.0,82.0,41.0,18.0
97,98,"No, you've got all the time in the world. This is Amtrak.",1.5460992907801419,0.06324169019259257,141.0,86.0,33.0,22.0
98,99,I regret to inform you that dinner is running 15 minutes behind schedule.,1.5460992907801419,0.06079111785972278,141.0,83.0,39.0,19.0
99,100,I'm sorry but that dish is only available on the southbound menu.,1.5460992907801419,0.058237519202431275,141.0,80.0,45.0,16.0
100,101,"""Sorry for the wait. The kitchen's a train wreck tonight.",1.5460992907801419,0.058237519202431275,141.0,80.0,45.0,16.0
101,102,Perhaps the minute steak?,1.542857142857143,0.06361128466421598,140.0,86.0,32.0,22.0
102,103,"We accept AMEX, Visa and Metrocard.",1.542857142857143,0.05943501427641689,140.0,81.0,42.0,17.0
103,104,I recommend the bus.,1.542857142857143,0.06113976421180814,140.0,83.0,38.0,19.0
104,105,We're out of ambience.,1.5422535211267605,0.060483880611835066,142.0,84.0,39.0,19.0
105,106,Usually it's like Grand Central in here.,1.5422535211267605,0.062113445046952674,142.0,86.0,35.0,21.0
106,107,I'm sorry; that entree left at 6:58.,1.5395683453237408,0.062334077161008125,139.0,84.0,35.0,20.0
107,108,The specials tonight are on time. Expect delays on everything else.,1.5395683453237408,0.06398488887718053,139.0,86.0,31.0,22.0
108,109,You just missed the last special.,1.5395683453237408,0.05800185430430613,139.0,79.0,45.0,15.0
109,110,All the really trendy ideas were already taken.,1.5395683453237408,0.061492054453882124,139.0,83.0,37.0,19.0
110,111,"Of course, we take Metro Card",1.5390070921985817,0.05913744272765059,141.0,82.0,42.0,17.0
111,112,We're proud to say that nothing on the menu is locally sourced,1.536231884057971,0.06011327884273916,138.0,81.0,40.0,17.0
112,113,The entree is running late.,1.536231884057971,0.06353544195496633,138.0,85.0,32.0,21.0
113,114,To go?,1.536231884057971,0.06269741511111841,138.0,84.0,34.0,20.0
114,115,"Is it me, or do we always get the worst table?",1.5357142857142858,0.06283039232704693,140.0,86.0,33.0,21.0
115,116,Will you be paying by cash or your Metro card?,1.5357142857142858,0.06200712279288426,140.0,85.0,35.0,20.0
116,117,"We take American Express, Diners Club, and MetroCard.",1.5357142857142858,0.0603268881280496,140.0,83.0,39.0,18.0
117,118,You wanted a table away from the kitchen.,1.5328467153284668,0.05865522364543853,137.0,79.0,43.0,15.0
118,119,"Welcome to ""The ChewChew."" My name's Lionel, and I'm in training.",1.5328467153284668,0.0663815872324426,137.0,88.0,25.0,24.0
119,120,You did say first available table.,1.5294117647058822,0.05898670179016205,136.0,79.0,42.0,15.0
120,121,Would you like a transfer with that?,1.5294117647058822,0.05990295026086065,136.0,80.0,40.0,16.0
121,122,"Yelp did say ""best underground restaurant in New York""",1.5294117647058822,0.05898670179016205,136.0,79.0,42.0,15.0
122,123,You said anywhere but near the kitchen.,1.525925925925926,0.06293857037337687,135.0,83.0,33.0,19.0
123,124,The vodka martini arrives shaken.,1.525925925925926,0.059321415716335875,135.0,79.0,41.0,15.0
124,125,There'll be nice breeze through here in a few minutes.,1.525925925925926,0.059321415716335875,135.0,79.0,41.0,15.0
125,126,"In six minutes, your salad will toss itself.",1.525925925925926,0.056456668375398415,135.0,76.0,47.0,12.0
126,127,I'm sorry about your previous table. This is as far from the kitchen as it gets.,1.525925925925926,0.0646713250186789,135.0,85.0,29.0,21.0
127,128,"Well, it did say ""convenient to public transportation"".",1.525925925925926,0.0583821209196514,135.0,78.0,43.0,14.0
128,129,Try the special. The chef pulled out all the stops.,1.525925925925926,0.06293857037337687,135.0,83.0,33.0,19.0
129,130,You just missed our specials.,1.525925925925926,0.0602460677729583,135.0,80.0,39.0,16.0
130,131,"I know, but it would be twice as expensive on the other side of the tracks",1.5227272727272727,0.062214798358058473,132.0,80.0,35.0,17.0
131,132,"If you order now , you will avoid the rush.",1.5227272727272727,0.06127822381343918,132.0,79.0,37.0,16.0
132,133,"Yes, we do accept Metrocard.",1.5227272727272727,0.060327110760635724,132.0,78.0,39.0,15.0
133,134,This is not my station.,1.5227272727272727,0.05837841596616121,132.0,76.0,43.0,13.0
134,135,"I am sorry, we only accept the MetroCard.",1.5227272727272727,0.062214798358058473,132.0,80.0,35.0,17.0
135,136,May I ask what it was that you told our maitre d'?,1.5227272727272727,0.06841274794774292,132.0,87.0,21.0,24.0
136,137,The locals all stop here.,1.5227272727272727,0.06127822381343918,132.0,79.0,37.0,16.0
137,138,"Visa and American Express, yes, MetroCard, no.",1.5223880597014925,0.06241719273467481,134.0,82.0,34.0,18.0
138,139,Welcome to Tavern Under the Green.,1.5190839694656488,0.060678435891890876,131.0,78.0,38.0,15.0
139,140,"We serve the Chicken Kiev at 7:05, 7:27, and 7:49.",1.5190839694656488,0.06258396125589137,131.0,80.0,34.0,17.0
140,141,"This is what happens, Barbara, when you complain about every table in the restaurant.",1.5190839694656488,0.061638562559347625,131.0,79.0,36.0,16.0
141,142,"We came here on our honeymoon, but so much has changed.",1.5190839694656488,0.06533813314418935,131.0,83.0,28.0,20.0
142,143,I'll be your server until 6:48.,1.515384615384615,0.06200257307509635,130.0,79.0,35.0,16.0
143,144,It's always been BYOB sir.,1.515384615384615,0.06927051135185572,130.0,87.0,19.0,24.0
144,145,I'll see what I can do about the draft.,1.515384615384615,0.062956966670175,130.0,80.0,33.0,17.0
145,146,Would you like to hear about our service disruptions?,1.515384615384615,0.06103325719274533,130.0,78.0,37.0,15.0
146,147,... and we do ask that you pay for your meal in advance.,1.515384615384615,0.06103325719274533,130.0,78.0,37.0,15.0
147,148,Today's special was 20 minutes ago.,1.5116279069767442,0.059385866069940174,129.0,76.0,40.0,13.0
148,149,We're waiting for the gravy train to arrive.,1.5116279069767442,0.06883256060146528,129.0,86.0,20.0,23.0
149,150,The ‘Chef's Surprise’ is locally sourced.,1.5116279069767442,0.06333385518747361,129.0,80.0,32.0,17.0
150,151,You should order right away. We're expecting a big crowd momentarily.,1.5116279069767442,0.06237029085951201,129.0,79.0,34.0,16.0
151,152,"A bit out of the way, perhaps, but all the locals come here.",1.5078125,0.06274175071062531,128.0,79.0,33.0,16.0
152,153,Tonight's special is the tube steak.,1.5078125,0.06467294855161805,128.0,81.0,29.0,18.0
153,154,May I interest you in our wino list?,1.5078125,0.0607491916827563,128.0,77.0,37.0,14.0
154,155,"Candidly, I would not recommend anything local.",1.5078125,0.06175350829038995,128.0,78.0,35.0,15.0
155,156,We proudly accept Visa or MetroCard.,1.5078125,0.05763132656740856,128.0,74.0,43.0,11.0
156,157,You folks must be from out of town.,1.5078125,0.06175350829038995,128.0,78.0,35.0,15.0
157,158,"Will you be paying with cash, credit card or Metrocard?",1.5078125,0.0607491916827563,128.0,77.0,37.0,14.0
158,159,Someone's not getting a second date.,1.5078125,0.059727990038551226,128.0,76.0,39.0,13.0
159,160,"Not to rush you, but our next seating is at 7:02.",1.5078125,0.059727990038551226,128.0,76.0,39.0,13.0
160,161,"Yes, very fresh; comes in every eight minutes.",1.5078125,0.06175350829038995,128.0,78.0,35.0,15.0
161,162,"This is a quiet table, intermittently",1.5076923076923077,0.06104452937996727,130.0,79.0,36.0,15.0
162,163,May I suggest another restaurant?,1.5039370078740155,0.06880160071518188,127.0,85.0,20.0,22.0
163,164,Let me take a moment to yell this evening's specials.,1.5039370078740155,0.06409944130963165,127.0,80.0,30.0,17.0
164,165,The live music this evening is provided by 'Homeless Man with a Tamborine.',1.5039370078740155,0.057955432139615924,127.0,74.0,42.0,11.0
165,166,The ratatouille is fresh off the tracks.,1.5039370078740155,0.06506706350496995,127.0,81.0,28.0,18.0
166,167,Unfortunately you just missed the appetizers.,1.5039370078740155,0.061104707227416365,127.0,77.0,36.0,14.0
167,168,The soup is running approximately 13 minutes late.,1.5,0.05433926670016638,128.0,72.0,48.0,8.0
168,169,Our special is whatever the D Train hits.,1.5,0.06042179781166439,126.0,76.0,37.0,13.0
169,170,"Would that be for here, or to go?",1.5,0.05828229059350187,126.0,74.0,41.0,11.0
170,171,The chef will be arriving shortly.,1.4960629921259845,0.057955432139615924,127.0,75.0,41.0,11.0
171,172,"Everything here is local, sir.",1.4960629921259845,0.06311698661417567,127.0,80.0,31.0,16.0
172,173,"We accept visa, diners club and Metrocard.",1.496,0.061825978462966724,125.0,77.0,34.0,14.0
173,174,Perhaps you'd like to order before the rush?,1.496,0.06077350865993101,125.0,76.0,36.0,13.0
174,175,I'll be back to take your order between the 6:36 and the 6:42,1.496,0.06077350865993101,125.0,76.0,36.0,13.0
175,176,May I take the liberty of mentioning our specials while you can still hear me?,1.496,0.06488103256805315,125.0,80.0,28.0,17.0
176,177,We accept Visa and MetroCard.,1.496,0.06586790299653762,125.0,81.0,26.0,18.0
177,178,"It does seem odd sir, but we do not take MetroCard",1.496,0.06387891771963781,125.0,79.0,30.0,16.0
178,179,"We accept credit card, debit card or MetroCard.",1.496,0.05636745801063451,125.0,72.0,44.0,9.0
179,180,"Dessert, or do you have a train to catch?",1.496,0.06077350865993101,125.0,76.0,36.0,13.0
180,181,I recommend the biscuits. And the gravy train will be arriving in four minutes.,1.4919354838709675,0.062191771028641124,124.0,77.0,33.0,14.0
181,182,"Everyone always assumes we have rat but the truth is, you have to call ahead.",1.4919354838709675,0.06527792440299726,124.0,80.0,27.0,17.0
182,183,"I'm sorry, the specials just left.",1.4919354838709675,0.062191771028641124,124.0,77.0,33.0,14.0
183,184,Will this be together or separate destinations?,1.4919354838709675,0.06112843888173021,124.0,76.0,35.0,13.0
184,185,May I recommend ear plugs as a starter,1.4919354838709675,0.06426567568151699,124.0,79.0,29.0,16.0
185,186,"It's local, not lo-cal.",1.4878048780487805,0.059279351699022514,123.0,74.0,38.0,11.0
186,187,Welcome to the Digestive Track.,1.4878048780487805,0.0636173060035995,123.0,78.0,30.0,15.0
187,188,Would you like to see the dessert car?,1.4878048780487805,0.0636173060035995,123.0,78.0,30.0,15.0
188,189,"I highly recommend the ""minute steak"".",1.487603305785124,0.05881720115258871,121.0,72.0,39.0,10.0
189,190,Welcome to Chew Chews.,1.487603305785124,0.06440627597978214,121.0,77.0,29.0,15.0
190,191,"If you're taking the Red Line, I'd recommend a Cabernet Sauvignon.",1.487603305785124,0.06651052908560999,121.0,79.0,25.0,17.0
191,192,All our drinks are shaken not stirred.,1.487603305785124,0.06332793490042057,121.0,76.0,31.0,14.0
192,193,The fish is fresh. It just came in on the 5:18.,1.487603305785124,0.0685502193498437,121.0,81.0,21.0,19.0
193,194,What do I recommend? … That you give the maître d a twenty instead of a five next time you come.,1.487603305785124,0.06753807464001124,121.0,80.0,23.0,18.0
194,195,Our fish is delivered fresh every 14 minutes.,1.487603305785124,0.06332793490042057,121.0,76.0,31.0,14.0
195,196,Another Manhattan?,1.487603305785124,0.06440627597978214,121.0,77.0,29.0,15.0
196,197,Your first course will be arriving in 8 minutes,1.487603305785124,0.06111419839192848,121.0,74.0,35.0,12.0
197,198,Could I start you off with a Manhattan?,1.487603305785124,0.062230911064518016,121.0,75.0,33.0,13.0
198,199,"We also have an ""express"" menu.",1.487603305785124,0.05519275324649255,121.0,69.0,45.0,7.0
199,200,We've just added pressed duck as a special.,1.4836065573770492,0.06810338912666145,122.0,82.0,21.0,19.0
200,201,The prix fixe includes two bus transfers.,1.4833333333333334,0.06032513833877965,120.0,73.0,36.0,11.0
201,202,Would you prefer the express menu?,1.4833333333333334,0.05673582861266777,120.0,70.0,42.0,8.0
202,203,Our express lunch is running 20 minutes late right now.,1.4833333333333334,0.0637125606361869,120.0,76.0,30.0,14.0
203,204,Will that be shaken or rattled?,1.4833333333333334,0.05673582861266777,120.0,70.0,42.0,8.0
204,205,Our location enables us to sell below market.,1.4833333333333334,0.06147502206589165,120.0,74.0,34.0,12.0
205,206,"Sorry, but the Express Menu is not available at this station.",1.4833333333333334,0.06260378870652182,120.0,75.0,32.0,13.0
206,207,I highly suggest you order the soufflé before the next train.,1.4833333333333334,0.06587414081138153,120.0,78.0,26.0,16.0
207,208,The halibut is delayed at 86th.,1.4833333333333334,0.064802364194748,120.0,77.0,28.0,15.0
208,209,The gentleman with the brief case would like to buy both of you a drink.,1.4833333333333334,0.06587414081138153,120.0,78.0,26.0,16.0
209,210,Take your time ordering. You are the only table in my station.,1.4833333333333334,0.064802364194748,120.0,77.0,28.0,15.0
210,211,I trust the antipasto at your last stop was to your satisfaction?,1.4833333333333334,0.0637125606361869,120.0,76.0,30.0,14.0
211,212,"I've worked for a lot of restaurants that went under, but never quite like this.",1.4833333333333334,0.0579569691303382,120.0,71.0,40.0,9.0
212,213,I just take your salad order. Soup’s at the next stop.,1.4793388429752066,0.05879784383722075,121.0,73.0,38.0,10.0
213,214,"And, of course, we have our signature dish - ratatouille.",1.4789915966386555,0.06628560507977332,119.0,78.0,25.0,16.0
214,215,The 'catch of the day' should be arriving momentarily.,1.4789915966386555,0.06298009114712297,119.0,75.0,31.0,13.0
215,216,We're known for our tunnel cake.,1.4789915966386555,0.0582818365162845,119.0,71.0,39.0,9.0
216,217,Will you be putting this on your Metrocard?,1.4789915966386555,0.0641008715556752,119.0,76.0,29.0,14.0
217,218,"Well, you insisted on not being seated near the restrooms.",1.4789915966386555,0.06298009114712297,119.0,75.0,31.0,13.0
218,219,May I suggest the minute steak?,1.4789915966386555,0.0641008715556752,119.0,76.0,29.0,14.0
219,220,"You may want to order now, we are expecting a rush soon.",1.4789915966386555,0.06298009114712297,119.0,75.0,31.0,13.0
220,221,"Yes, sir. Down here, our martinis are always""shaken and not stirred.""",1.4789915966386555,0.06520238943086687,119.0,77.0,27.0,15.0
221,222,I recommend any other restaurant.,1.4789915966386555,0.06628560507977332,119.0,78.0,25.0,16.0
222,223,The catch of the day will be here momentarily.,1.4789915966386555,0.060676454859405024,119.0,73.0,35.0,11.0
223,224,Thanks for asking for my station.,1.4789915966386555,0.0641008715556752,119.0,76.0,29.0,14.0
224,225,I told you this restaurant was off the beaten track.,1.4789915966386555,0.06735140157479222,119.0,79.0,23.0,17.0
225,226,It's our most popular table for those with off-off-Broadway tickets.,1.4789915966386555,0.06298009114712297,119.0,75.0,31.0,13.0
226,227,"If that guy behind me jumps, dessert's on the house.",1.4789915966386555,0.06735140157479222,119.0,79.0,23.0,17.0
227,228,We only accept tokens.,1.4789915966386555,0.06628560507977332,119.0,78.0,25.0,16.0
228,229,"I said, WOULD YOU CARE TO HEAR ABOUT TODAY'S SPECIALS?",1.4789915966386555,0.06520238943086687,119.0,77.0,27.0,15.0
229,230,Our chef prepares the ratatouille without the atouille.,1.4789915966386555,0.06298009114712297,119.0,75.0,31.0,13.0
230,231,Actually all of our orders are ‘to-go.’,1.4789915966386555,0.06520238943086687,119.0,77.0,27.0,15.0
231,232,Will that be tap or sewer?,1.4789915966386555,0.06943393263155577,119.0,81.0,19.0,19.0
232,233,"Geez, the menu is nothing like the Subway we have back home.",1.4789915966386555,0.06628560507977332,119.0,78.0,25.0,16.0
233,234,I told you this place was off the beaten track.,1.4789915966386555,0.06298009114712297,119.0,75.0,31.0,13.0
234,235,I strongly recommend the minute steak.,1.4745762711864407,0.05735977732080458,118.0,70.0,40.0,8.0
235,236,All I'm saying is that the fish is fresher at Fulton Street.,1.4745762711864407,0.06449287839876247,118.0,76.0,28.0,14.0
236,237,"Yes, ma'am. The pigeon is very fresh.",1.4745762711864407,0.06335982017425043,118.0,75.0,30.0,13.0
237,238,All of our specials are to go.,1.4745762711864407,0.06449287839876247,118.0,76.0,28.0,14.0
238,239,"Actually, I'd avoid the ratatouille.",1.4745762711864407,0.07091204886352416,118.0,82.0,16.0,20.0
239,240,Would you care to see the wine schedule?,1.4745762711864407,0.06449287839876247,118.0,76.0,28.0,14.0
240,241,May I suggest you start with two pairs of ear plugs?,1.4745762711864407,0.06449287839876247,118.0,76.0,28.0,14.0
241,242,"""Will you be catching a train this evening""?",1.4745762711864407,0.06883886671593609,118.0,80.0,20.0,18.0
242,243,Is that for here or is it to go?,1.4745762711864407,0.05860894646669994,118.0,71.0,38.0,9.0
243,244,I can assure you everything here is local.,1.4745762711864407,0.05983204122859851,118.0,72.0,36.0,10.0
244,245,In fact all the wines have a smoky bouquet.,1.4705882352941178,0.06517484882164208,119.0,78.0,26.0,15.0
245,246,"We accept Diners Club, Visa, and MetroCard.",1.4700854700854702,0.06257638959484514,117.0,74.0,31.0,12.0
246,247,I recommend a cab.,1.4700854700854702,0.06601432559459383,117.0,77.0,25.0,15.0
247,248,Puddle or tap?,1.4700854700854702,0.06712118443559212,117.0,78.0,23.0,16.0
248,249,Your next course has been unexpectedly delayed.,1.4700854700854702,0.061387639785205214,117.0,73.0,33.0,11.0
249,250,Insulted the maître d’ did we?,1.4700854700854702,0.06712118443559212,117.0,78.0,23.0,16.0
250,251,Everything on the menu is completely track to table.,1.4700854700854702,0.061387639785205214,117.0,73.0,33.0,11.0
251,252,Will this be to go.,1.4700854700854702,0.06712118443559212,117.0,78.0,23.0,16.0
